股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
0056.TW,元大高股息,無,40.9799995422,70.65,🔵 穩健標的,80.00%,60.00%,0.48%,-0.26%,5,0,0.6,0.0048
0050.TW,元大台灣50,無,84.1500015259,70.52,🔴 空頭陷阱,66.67%,66.67%,-0.97%,-1.98%,3,0,0.6667,-0.0097
00635U.TW,期元大S&P黃金,無,50.5,67.93,🔴 空頭陷阱,25.00%,25.00%,-4.68%,-8.88%,4,0,0.25,-0.0468
00918.TW,大華優利高填息30,無,23.4099998474,69.97,🔴 空頭陷阱,0.00%,0.00%,-1.85%,-1.49%,1,0,0.0,-0.0185
00919.TW,群益台灣精選高息,無,23.4300003052,63.61,🔴 空頭陷阱,100.00%,0.00%,-1.98%,-2.17%,3,0,0.0,-0.0198
