日期,代碼,名稱,收盤價,漲跌幅%,成交量(張),MJ狀態,J線值,MACD柱狀體
2026-04-17,3005.TW,神基,98.9,0.51,6145,🔥 MJ強勢攻擊,48.46,0.85
2026-04-17,2543.TW,皇昌,57.6,-0.17,1035,🔥 MJ強勢攻擊,34.39,0.56
2026-04-17,2610.TW,華航,18.3,-0.27,24843,🔥 MJ強勢攻擊,39.14,0.12
2026-04-17,2609.TW,陽明,50.7,-0.59,12768,🔥 MJ強勢攻擊,28.34,0.25
2026-04-17,1477.TW,聚陽,215.0,-0.69,1160,🔥 MJ強勢攻擊,34.33,2.93
2026-04-17,2204.TW,中華,54.5,-0.91,1076,🔥 MJ強勢攻擊,31.93,0.06
2026-04-17,1414.TW,東和,16.55,-1.49,521,🔥 MJ強勢攻擊,37.33,0.1
2026-04-17,2913.TW,農林,12.15,-1.62,1720,🔥 MJ強勢攻擊,46.19,0.02
2026-04-17,2528.TW,皇普,24.05,-1.64,732,🔥 MJ強勢攻擊,37.5,0.03
2026-04-17,1319.TW,東陽,78.5,-1.75,3235,🔥 MJ強勢攻擊,38.1,0.54
2026-04-17,2201.TW,裕隆,26.75,-1.83,4558,🔥 MJ強勢攻擊,41.33,0.12
2026-04-17,4123.TWO,晟德,40.4,-3.0,4390,🔥 MJ強勢攻擊,47.13,0.24
2026-04-17,4128.TWO,中天,17.15,-3.38,5037,🔥 MJ強勢攻擊,46.36,0.14
2026-04-17,2520.TW,冠德,31.05,0.65,1637,🚀 MJ低檔反彈,32.69,-0.03
2026-04-17,2014.TW,中鴻,18.65,0.54,8385,🚀 MJ低檔反彈,38.58,-0.03
2026-04-17,5009.TWO,榮剛,31.3,0.32,1352,🚀 MJ低檔反彈,14.63,-0.03
2026-04-17,1584.TWO,精剛,21.15,0.24,534,🚀 MJ低檔反彈,20.73,-0.01
2026-04-17,1229.TW,聯華,44.4,0.23,2797,🚀 MJ低檔反彈,35.2,-0.07
2026-04-17,2390.TW,云辰,10.1,0.0,640,🚀 MJ低檔反彈,27.42,-0.02
2026-04-17,2616.TW,山隆,15.45,0.0,601,🚀 MJ低檔反彈,34.98,-0.1
2026-04-17,1314.TW,中石化,7.7,-1.28,24742,🚀 MJ低檔反彈,30.26,-0.05
2026-04-17,2323.TW,中環,10.75,-1.38,5847,🚀 MJ低檔反彈,35.03,-0.04
2026-04-17,2601.TW,益航,5.64,-1.4,1189,🚀 MJ低檔反彈,25.99,-0.01
2026-04-17,1432.TW,大魯閣,16.95,-1.45,552,🚀 MJ低檔反彈,15.87,-0.04
2026-04-17,1904.TW,正隆,18.6,-1.59,1342,🚀 MJ低檔反彈,39.74,-0.14
2026-04-17,4726.TWO,永昕,29.8,-1.81,534,🚀 MJ低檔反彈,13.94,-0.06
2026-04-17,4157.TWO,太景*-KY,10.55,-3.21,1209,🚀 MJ低檔反彈,33.36,-0.03
2026-04-17,3508.TWO,位速,25.2,-4.91,532,🚀 MJ低檔反彈,39.33,-0.85
2026-04-17,00715L.TW,期街口S&P布蘭特油正2,49.38,3.37,22699,💧 築底觀察,0.66,-2.24
2026-04-17,00642U.TW,期元大S&P石油,27.05,1.62,13747,💧 築底觀察,-5.85,-0.63
2026-04-17,00664R.TW,國泰臺灣加權反1,2.06,0.98,15317,💧 築底觀察,-0.06,-0.03
2026-04-17,00676R.TW,富邦臺灣加權反1,7.02,0.72,3723,💧 築底觀察,-1.82,-0.11
2026-04-17,00632R.TW,元大台灣50反1,12.71,0.63,58200,💧 築底觀察,-3.74,-0.2
2026-04-17,2313.TW,華通,261.5,0.58,45932,💧 築底觀察,-5.41,-6.73
2026-04-17,2355.TW,敬鵬,52.1,0.58,10942,💧 築底觀察,8.82,-0.66
2026-04-17,2461.TW,光群雷,17.55,0.29,922,💧 築底觀察,2.33,-0.2
2026-04-17,3717.TW,聯嘉投控,21.9,0.23,1198,💧 築底觀察,-12.46,-0.43
2026-04-17,00864B.TWO,中信美國公債0-1,46.23,0.13,760,💧 築底觀察,6.11,-0.11
2026-04-17,00985B.TW,群益ESG投等債0-5,10.24,0.1,8955,💧 築底觀察,1.47,-0.01
2026-04-17,00719B.TWO,元大美債1-3,31.19,0.1,3043,💧 築底觀察,3.42,-0.06
2026-04-17,4167.TWO,松瑞藥,19.9,0.0,554,💧 築底觀察,5.03,-0.2
2026-04-17,00648R.TW,元大S&P500反1,4.26,0.0,1431,💧 築底觀察,-4.0,-0.06
2026-04-17,3376.TW,新日興,195.0,0.0,3007,💧 築底觀察,9.39,-1.51
2026-04-17,1722.TW,台肥,45.65,0.0,3232,💧 築底觀察,3.51,-0.06
2026-04-17,00686R.TW,群益臺灣加權反1,1.25,0.0,3809,💧 築底觀察,-1.57,-0.02
2026-04-17,00671R.TW,富邦NASDAQ反1,2.75,0.0,4349,💧 築底觀察,-3.54,-0.05
