股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
4958.TW,臻鼎-KY,🔥 訊號出現,282.0,71.24,🔴 空頭陷阱,40.00%,20.00%,-1.21%,-7.28%,5,261.48,0.2,-0.0121
2340.TW,台亞,無,32.2999992371,65.2,🟢 黃金標的,50.00%,100.00%,5.75%,-3.61%,2,0.0,1.0,0.0575
6182.TWO,合晶,無,,53.38,🟢 黃金標的,33.33%,66.67%,3.35%,-6.84%,3,0.0,0.6667,0.0335
8046.TW,南電,無,,74.18,🟢 黃金標的,70.00%,60.00%,9.35%,-3.80%,10,0.0,0.6,0.0935
6141.TW,柏承,無,,76.92,🟡 妖股/高波動,60.00%,40.00%,11.91%,0.79%,5,0.0,0.4,0.1191
2484.TW,希華,無,42.4000015259,78.6,⚪ 一般監控,50.00%,50.00%,6.14%,-3.14%,8,0.0,0.5,0.0614
6163.TWO,華電網,無,,57.89,⚪ 一般監控,75.00%,50.00%,4.40%,-4.59%,4,0.0,0.5,0.044
6147.TWO,頎邦,無,,74.42,⚪ 一般監控,33.33%,50.00%,1.97%,-5.59%,6,0.0,0.5,0.0197
8289.TWO,泰藝,無,,71.95,⚪ 一般監控,63.64%,45.45%,1.76%,-3.97%,11,0.0,0.4545,0.0176
3189.TW,景碩,無,391.5,61.3,⚪ 一般監控,33.33%,44.44%,0.28%,-8.07%,9,0.0,0.4444,0.0028
8074.TWO,鉅橡,無,,75.0,⚪ 一般監控,33.33%,33.33%,0.53%,-4.97%,3,0.0,0.3333,0.0053
4939.TWO,亞電,無,41.1500015259,82.43,⚪ 一般監控,66.67%,16.67%,1.21%,-4.41%,6,0.0,0.1667,0.0121
8358.TWO,金居,無,,89.91,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
2464.TW,盟立,無,79.0,63.35,🔴 空頭陷阱,40.00%,20.00%,-3.75%,-4.68%,5,0.0,0.2,-0.0375
3221.TWO,台嘉碩,無,44.4000015259,68.35,🔴 空頭陷阱,30.00%,20.00%,-4.92%,-8.29%,10,0.0,0.2,-0.0492
5498.TWO,凱崴,無,,70.19,🔴 空頭陷阱,33.33%,0.00%,-13.07%,-6.60%,3,0.0,0.0,-0.1307
