id,name,price,signal,pnl,count,win_rate,reason
5498.TWO,凱崴,nan,❄️ 賣出,126.48,3,33.33,[⏳ 猶豫] 趨勢轉弱(強制)
8046.TW,南電,nan,☁️ 觀望,71.32,1,100.0,[⏳ 猶豫] 等待機會
8074.TWO,鉅橡,nan,☁️ 觀望,70.81,2,100.0,[⏳ 猶豫] 等待機會
6147.TWO,頎邦,nan,❄️ 賣出,65.5,2,100.0,[⏳ 猶豫] 趨勢轉弱(強制)
3189.TW,景碩,391.5,💎 持股,57.91,3,66.67,[📈 穩定] 趨勢強勁(續抱)
6163.TWO,華電網,nan,❄️ 賣出,50.94,3,33.33,[⏳ 猶豫] 趨勢轉弱(強制)
8289.TWO,泰藝,nan,❄️ 賣出,42.12,4,50.0,[⏳ 猶豫] 趨勢轉弱(強制)
4958.TW,臻鼎-KY,282.0,💎 持股,31.42,2,100.0,[🚀 極強] 趨勢強勁(續抱)
2484.TW,希華,42.4000015259,💎 持股,29.36,3,33.33,[🚀 極強] 趨勢強勁(續抱)
6182.TWO,合晶,nan,☁️ 觀望,21.84,1,100.0,[⏳ 猶豫] 等待機會
8358.TWO,金居,nan,❄️ 賣出,11.49,3,66.67,[⏳ 猶豫] 趨勢轉弱(強制)
2464.TW,盟立,79.0,☁️ 觀望,7.29,1,100.0,[📉 轉弱] 等待機會
4939.TWO,亞電,41.1500015259,💎 持股,1.24,4,50.0,[🚀 極強] 趨勢強勁(續抱)
6141.TW,柏承,nan,☁️ 觀望,0,0,0,[⏳ 猶豫] 等待機會
3221.TWO,台嘉碩,44.4000015259,☁️ 觀望,-6.51,2,50.0,[🚀 極強] 等待機會
2340.TW,台亞,32.2999992371,💎 持股,-21.81,3,0.0,[🚀 極強] 趨勢強勁(續抱)
