id,name,price,signal,pnl,count,win_rate,reason
2367.TW,燿華,68.5,☁️ 觀望,117.04,1,100.0,[📉 轉弱] 等待機會
7792.TWO,安葆,nan,☁️ 觀望,82.74,1,100.0,[⏳ 猶豫] 等待機會
3105.TWO,穩懋,539.0,💎 持股,80.01,5,100.0,[🚀 極強] 趨勢強勁(續抱)
4973.TWO,廣穎,77.5999984741,☁️ 觀望,72.69,2,100.0,[📉 轉弱] 等待機會
2485.TW,兆赫,77.6999969482,☁️ 觀望,64.23,3,100.0,[📉 轉弱] 等待機會
2337.TW,旺宏,131.0,☁️ 觀望,59.68,2,100.0,[📉 轉弱] 等待機會
6770.TW,力積電,nan,☁️ 觀望,42.01,3,33.33,[⏳ 猶豫] 等待機會
3702.TW,大聯大,98.8000030518,🔥 買入,30.27,3,33.33,[🚀 極強] 趨勢突破
4956.TW,光鋐,49.75,💎 持股,25.62,4,75.0,[🚀 極強] 趨勢強勁(續抱)
0050.TW,元大台灣50,84.1500015259,💎 持股,21.27,3,66.67,[📈 穩定] 趨勢強勁(續抱)
0052.TW,富邦科技,50.0499992371,💎 持股,20.98,2,100.0,[📈 穩定] 趨勢強勁(續抱)
00738U.TW,期元大道瓊白銀,64.25,💎 持股,20.73,3,66.67,[📉 轉弱] 趨勢強勁(續抱)
3481.TW,群創,25.8999996185,☁️ 觀望,20.53,3,33.33,[📉 轉弱] 等待機會
2409.TW,友達,19.8500003815,💎 持股,13.39,3,33.33,[📈 穩定] 趨勢強勁(續抱)
00635U.TW,期元大S&P黃金,50.5,☁️ 觀望,12.52,1,100.0,[📉 轉弱] 等待機會
00990A.TW,主動元大AI新經濟,14.7600002289,💎 持股,9.02,2,100.0,[📈 穩定] 趨勢強勁(續抱)
00929.TW,復華台灣科技優息,21.3600006104,💎 持股,7.63,2,100.0,[🚀 極強] 趨勢強勁(續抱)
0056.TW,元大高股息,40.9799995422,💎 持股,5.29,4,50.0,[🚀 極強] 趨勢強勁(續抱)
009816.TW,凱基台灣TOP50,11.9499998093,💎 持股,5.1,1,100.0,[📈 穩定] 趨勢強勁(續抱)
6136.TW,富爾特,nan,❄️ 賣出,2.09,3,66.67,[⏳ 猶豫] 趨勢轉弱(強制)
4966.TWO,譜瑞-KY,546.0,🔥 買入,0,0,0,[📈 穩定] 趨勢突破
2327.TW,國巨*,316.5,☁️ 觀望,-6.45,2,50.0,[📈 穩定] 等待機會
6806.TW,森崴能源,nan,☁️ 觀望,-6.6,1,0.0,[⏳ 猶豫] 等待機會
2352.TW,佳世達,25.6499996185,🔥 買入,-7.53,1,0.0,[🚀 極強] 趨勢突破
6188.TWO,廣明,nan,☁️ 觀望,-10.22,1,0.0,[⏳ 猶豫] 等待機會
2317.TW,鴻海,206.0,☁️ 觀望,-11.44,1,0.0,[📉 轉弱] 等待機會
4142.TW,國光生,18.5,🔥 買入,-14.43,3,0.0,[📈 穩定] 趨勢突破
2009.TW,第一銅,40.5,☁️ 觀望,-23.52,3,0.0,[📉 轉弱] 等待機會
6271.TW,同欣電,nan,❄️ 賣出,-28.68,5,20.0,[⏳ 猶豫] 趨勢轉弱(強制)
