代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,30.10,29.4,3000,30.8,3000,30.80,29.75,30.18,30.00,22000,-,
1269,乾杯,59.90,57.0,3000,59.8,1900,62.50,59.50,59.59,59.80,7101,-,
1271,晨暉生技,59.50,59.4,3000,60.0,3000,59.90,59.30,59.45,59.30,43370,-,
1293,利統,23.08,23.0,2980,23.15,2998,23.15,23.00,23.01,23.15,22,-,
1343,旭東環保,30.88,30.0,3000,31.0,2999,31.15,30.80,30.96,31.00,23783,-,
1480,東盟開發,7.95,7.87,5000,7.99,10000,-,-,-,-,-,-,
1594,日高,7.75,7.65,10000,8.05,10000,-,-,-,-,-,-,
2071,震南鐵,35.13,34.3,3000,35.15,3000,35.50,34.40,34.55,35.15,10037,-,
2245,詠勝昌*,24.02,23.9,2570,25.0,2999,25.00,23.90,23.90,25.00,431,-,
2249,湧盛,95.85,94.0,3000,95.5,2989,99.00,94.70,95.77,95.50,49720,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,21.01,20.75,3000,21.6,3000,21.75,21.00,21.41,21.50,157718,-,
2255,凱銳光電,13.66,13.5,5000,14.1,2910,14.10,13.45,13.60,14.10,27131,-,
2256,歐特明,80.04,79.7,3000,80.6,3000,83.50,79.40,80.64,80.50,95841,-,
2644,中信造船,75.81,75.1,3000,75.9,2980,76.20,73.80,75.51,75.90,13464,-,
2733,維格餅家,10.95,10.45,10000,10.95,5000,10.95,10.95,10.95,10.95,601,-,
2741,老四川,20.54,20.0,3000,20.8,2996,20.90,20.00,20.17,20.80,42626,-,
2758,路易莎咖啡,67.89,66.7,6000,68.3,3000,68.60,66.70,68.60,68.60,2076,-,
2760,巨宇翔,8.80,8.8,5000,8.84,5000,8.83,8.80,8.80,8.80,5500,-,
2761,橘焱胡同,14.93,14.25,5000,14.8,4950,14.80,14.65,14.69,14.80,22031,-,
2938,床的世界,23.96,23.4,3000,24.0,2906,24.00,22.90,23.38,24.00,31498,115/07/28,櫃買中心同意上櫃契約
2940,歐都納,24.05,23.9,6000,24.4,3000,24.10,24.10,24.10,24.10,3000,-,
2942,京站,38.20,36.8,3000,37.2,3000,37.80,36.85,37.06,37.20,13721,-,
3097,拍檔,25.95,23.9,6000,25.0,5995,26.00,23.65,24.17,25.00,19025,-,
3117,年程,29.34,27.8,3000,28.75,3000,29.95,27.80,28.35,28.75,105268,-,
3184,微邦,12.90,13.0,5000,13.25,9999,13.30,12.90,13.05,13.25,99791,-,
3194,圓方科技,30.60,29.5,3000,31.0,6000,30.90,29.50,29.87,29.70,4891,-,
3473,智通聯網,79.00,76.4,3000,79.0,2741,79.00,79.00,79.00,79.00,259,-,
3585,聯致,46.49,45.0,6000,45.75,2760,47.50,44.50,45.47,45.75,1255971,-,
