股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
GEE.VN,未知,🔥 訊號出現,133000.0,73.0,🔴 空頭陷阱,60.00%,0.00%,-6.96%,-8.78%,5,121317.96,0.0,-0.0696
VHM.VN,未知,無,161000.0,61.89,🟢 黃金標的,33.33%,100.00%,8.40%,-5.34%,3,0.0,1.0,0.084
VIC.VN,未知,無,223000.0,72.68,🟢 黃金標的,42.86%,71.43%,10.62%,-3.15%,7,0.0,0.7143,0.1062
BID.VN,未知,無,41500.0,58.78,🟢 黃金標的,57.14%,57.14%,10.14%,-1.70%,7,0.0,0.5714,0.1014
BCM.VN,未知,無,52000.0,33.33,⚪ 一般監控,0.00%,50.00%,1.49%,-4.12%,4,0.0,0.5,0.0149
VCB.VN,未知,無,60300.0,54.05,⚪ 一般監控,66.67%,50.00%,6.49%,-1.18%,6,0.0,0.5,0.0649
FPT.VN,未知,無,70000.0,36.42,⚪ 一般監控,50.00%,50.00%,0.56%,-2.70%,2,0.0,0.5,0.0056
HPG.VN,未知,無,27000.0,42.28,⚪ 一般監控,50.00%,50.00%,0.09%,-2.03%,2,0.0,0.5,0.0009
GMD.VN,未知,無,79700.0,78.5,⚪ 一般監控,71.43%,42.86%,0.43%,-3.67%,7,0.0,0.4286,0.0043
MBB.VN,未知,無,26000.0,40.62,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
VID.VN,未知,無,4900.0,47.37,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
FUEVFVND.VN,未知,無,36600.0,46.58,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
VJC.VN,未知,無,170500.0,35.47,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
SSI.VN,未知,無,28300.0,42.86,🔴 空頭陷阱,66.67%,66.67%,-1.29%,-5.54%,3,0.0,0.6667,-0.0129
E1VFVN30.VN,未知,無,36260.0,75.95,🔴 空頭陷阱,100.00%,50.00%,-0.31%,-0.81%,4,0.0,0.5,-0.0031
VHC.VN,未知,無,61000.0,45.45,🔴 空頭陷阱,25.00%,25.00%,-2.78%,-3.08%,4,0.0,0.25,-0.0278
MWG.VN,未知,無,83500.0,55.56,🔴 空頭陷阱,33.33%,0.00%,-4.59%,-3.89%,3,0.0,0.0,-0.0459
VNM.VN,未知,無,60600.0,42.86,🔴 空頭陷阱,0.00%,0.00%,-10.24%,-8.02%,1,0.0,0.0,-0.1024
HVN.VN,未知,無,21600.0,27.27,🔴 空頭陷阱,100.00%,0.00%,-4.38%,-4.72%,1,0.0,0.0,-0.0438
