代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
3481.TW,群創,32.3,0,0,0,20260511,89357,4453134,4363776,49.8x,30.24%,▲ 順勢追意
4906.TW,正文,40.3,0,0,0,20260511,-8476,478772,487249,-56.5x,17.66%,▲ 順勢追意
6282.TW,康舒,55.4,0,0,0,20260511,928,367357,366428,395.5x,13.18%,▲ 順勢追意
2426.TW,鼎元,66.7,0,0,0,20260511,-168386,141863,310250,-0.8x,5.87%,▲ 順勢追意
2409.TW,友達,18.85,0,0,0,20260511,-238547,71068,309616,-0.3x,11.21%,▲ 順勢追意
00991A.TW,主動復華未來50,18.21,0,0,0,20260511,-296212,2379,298592,-0.0x,3.88%,▲ 順勢追意
2312.TW,金寶,29.9,0,0,0,20260511,-90522,175500,266022,-1.9x,7.36%,▲ 順勢追意
2317.TW,鴻海,252.0,0,0,0,20260511,34427,300116,265688,8.7x,10.77%,▲ 順勢追意
2344.TW,華邦電,117.5,0,0,0,20260511,272730,521892,249161,1.9x,23.17%,▲ 順勢追意
1815.TWO,富喬,110.5,0,0,0,20260511,-132424,107174,239598,-0.8x,1.38%,▲ 順勢追意
3035.TW,智原,195.5,0,0,0,20260511,-162354,71855,234209,-0.4x,15.68%,▲ 順勢追意
3450.TW,聯鈞,428.0,0,0,0,20260511,-45540,187176,232717,-4.1x,28.92%,▲ 順勢追意
1802.TW,台玻,69.9,0,0,0,20260511,-113511,103830,217341,-0.9x,5.59%,▲ 順勢追意
6285.TW,啟碁,259.0,0,0,0,20260511,-41890,161363,203254,-3.9x,14.35%,▲ 順勢追意
6173.TWO,信昌電,134.0,0,0,0,20260511,-447,201952,202399,-451.2x,48.89%,▲ 順勢追意
3006.TW,晶豪科,222.0,0,0,0,20260511,5191,194750,189559,37.5x,28.32%,▲ 順勢追意
00981A.TW,主動統一台股增長,29.69,0,0,0,20260511,-36131,150938,187070,-4.2x,0.20%,★ 壓低偷買
8096.TWO,擎亞,98.3,0,0,0,20260511,-89534,92662,182196,-1.0x,5.36%,▲ 順勢追意
8042.TWO,金山電,88.9,0,0,0,20260511,113,182165,182052,1608.5x,38.04%,▲ 順勢追意
4958.TW,臻鼎-KY,412.0,0,0,0,20260511,-176570,4786,181356,-0.0x,-4.74%,★ 壓低偷買
6147.TWO,頎邦,196.5,0,0,0,20260511,-105703,55628,161331,-0.5x,9.78%,▲ 順勢追意
2301.TW,光寶科,224.0,0,0,0,20260511,42398,201096,158697,4.7x,30.61%,▲ 順勢追意
5351.TWO,鈺創,80.1,0,0,0,20260511,-9292,143850,153143,-15.5x,11.87%,▲ 順勢追意
3189.TW,景碩,503.0,0,0,0,20260511,-124925,27690,152616,-0.2x,-5.27%,★ 壓低偷買
2367.TW,燿華,62.6,0,0,0,20260511,-146131,5893,152024,-0.0x,5.92%,▲ 順勢追意
6190.TWO,萬泰科,80.9,0,0,0,20260511,-129838,15653,145491,-0.1x,12.36%,▲ 順勢追意
3374.TWO,精材,249.0,0,0,0,20260511,-69793,71870,141664,-1.0x,23.27%,▲ 順勢追意
2492.TW,華新科,171.5,0,0,0,20260511,-1593,127553,129147,-80.0x,23.83%,▲ 順勢追意
3715.TW,定穎投控,181.5,0,0,0,20260511,-1211,124466,125678,-102.7x,1.40%,▲ 順勢追意
00919.TW,群益台灣精選高息,25.75,0,0,0,20260511,26225,145397,119172,5.5x,7.47%,▲ 順勢追意
3033.TW,威健,44.0,0,0,0,20260511,19592,136231,116639,7.0x,16.09%,▲ 順勢追意
2399.TW,映泰,44.8,0,0,0,20260511,-94967,11645,106612,-0.1x,2.40%,▲ 順勢追意
3260.TWO,威剛,457.0,0,0,0,20260511,-87046,16961,104008,-0.2x,3.63%,▲ 順勢追意
3026.TW,禾伸堂,329.5,0,0,0,20260511,-75483,23140,98623,-0.3x,45.80%,▲ 順勢追意
2408.TW,南亞科,301.0,0,0,0,20260511,187960,279825,91864,1.5x,27.00%,▲ 順勢追意
2481.TW,強茂,109.0,0,0,0,20260511,20317,109815,89498,5.4x,9.33%,▲ 順勢追意
009820.TW,元大納斯達克精選,9.99,0,0,0,20260511,-5076,83227,88304,-16.4x,1.63%,▲ 順勢追意
2455.TW,全新,360.0,0,0,0,20260511,-54382,32269,86652,-0.6x,1.41%,▲ 順勢追意
00988A.TW,主動統一全球創新,19.02,0,0,0,20260511,-45290,39364,84654,-0.9x,5.67%,▲ 順勢追意
1717.TW,長興,80.8,0,0,0,20260511,17971,100175,82204,5.6x,1.51%,▲ 順勢追意
6116.TW,彩晶,9.71,0,0,0,20260511,-2705,78411,81117,-29.0x,17.41%,▲ 順勢追意
00673R.TW,期元大S&P原油反1,12.12,0,0,0,20260511,-75693,831,76525,-0.0x,0.08%,★ 壓低偷買
2356.TW,英業達,50.2,0,0,0,20260511,-20616,47831,68448,-2.3x,7.96%,▲ 順勢追意
00830.TW,國泰費城半導體,82.3,0,0,0,20260511,-54050,12170,66221,-0.2x,9.59%,▲ 順勢追意
5347.TWO,世界,174.5,0,0,0,20260511,-53525,11354,64880,-0.2x,15.56%,▲ 順勢追意
4973.TWO,廣穎,109.5,0,0,0,20260511,-8399,56358,64757,-6.7x,28.22%,▲ 順勢追意
5388.TW,中磊,87.3,0,0,0,20260511,1989,63014,61024,31.7x,12.36%,▲ 順勢追意
2027.TW,大成鋼,39.95,0,0,0,20260511,4730,62691,57961,13.3x,5.97%,▲ 順勢追意
00918.TW,大華優利高填息30,25.38,0,0,0,20260511,3815,61677,57862,16.2x,7.59%,▲ 順勢追意
1809.TW,中釉,39.6,0,0,0,20260511,2629,59866,57236,22.8x,40.18%,▲ 順勢追意
5425.TWO,台半,80.3,0,0,0,20260511,26560,82299,55738,3.1x,28.89%,▲ 順勢追意
2363.TW,矽統,61.0,0,0,0,20260511,2911,57993,55081,19.9x,12.13%,▲ 順勢追意
4977.TW,眾達-KY,246.0,0,0,0,20260511,-15564,38932,54496,-2.5x,12.07%,▲ 順勢追意
2377.TW,微星,107.5,0,0,0,20260511,-11958,32947,44905,-2.8x,13.04%,▲ 順勢追意
8358.TWO,金居,462.0,0,0,0,20260511,26496,70195,43699,2.6x,14.78%,▲ 順勢追意
2451.TW,創見,343.5,0,0,0,20260511,4359,47807,43448,11.0x,29.38%,▲ 順勢追意
1303.TW,南亞,91.5,0,0,0,20260511,21728,65003,43274,3.0x,3.51%,▲ 順勢追意
8046.TW,南電,908.0,0,0,0,20260511,-35714,7442,43157,-0.2x,-7.91%,★ 壓低偷買
2610.TW,華航,19.15,0,0,0,20260511,-6114,36308,42423,-5.9x,6.39%,▲ 順勢追意
2376.TW,技嘉,324.5,0,0,0,20260511,-396,39977,40373,-100.8x,16.31%,▲ 順勢追意
4576.TW,大銀微系統,250.5,0,0,0,20260511,-32928,6590,39519,-0.2x,7.51%,▲ 順勢追意
8088.TWO,品安,56.7,0,0,0,20260511,-34307,4920,39227,-0.1x,11.18%,▲ 順勢追意
6485.TWO,點序,84.2,0,0,0,20260511,-37438,1099,38538,-0.0x,-2.88%,★ 壓低偷買
2406.TW,國碩,35.25,0,0,0,20260511,20643,58353,37710,2.8x,7.96%,▲ 順勢追意
2324.TW,仁寶,30.8,0,0,0,20260511,-18295,17336,35631,-0.9x,5.48%,▲ 順勢追意
3236.TWO,千如,34.6,0,0,0,20260511,-1852,31567,33419,-17.0x,12.89%,▲ 順勢追意
