股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,狀態,連續大漲,連續大跌,原因,最終狀態
9938,百和,45.25,2136,60.40,42.90,---,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
4442,竣邦-KY,54.90,80,71.50,42.35,---,均線糾擺,無,無,MA 乖離率僅 0.98%,均線糾擺
00635,期元大S&P黃金,48.92,8509,60.55,34.73,---,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
2408,南亞科,301.00,108919,326.50,34.25,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (293.57)，進入噴發段,強勢突破 (軌外)
2504,國產,34.80,1523,43.62,33.70,---,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
5546,永固-KY,16.35,4,28.50,16.35,---,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
3086,華義*,40.05,636,260.00,21.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2395,研華,478.50,4841,478.50,273.50,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (462.85)，進入噴發段,強勢突破 (軌外)
3050,鈺德,12.35,474,15.30,11.20,---,均線糾擺,無,無,MA 乖離率僅 1.34%,均線糾擺
00984,大華優利美A債15,16.28,4463,16.82,14.24,---,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
6591,動力-KY,56.40,608,98.76,44.03,---,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
6176,瑞儀,104.00,6012,150.54,88.50,---,進入盤整,無,無,ADX 為 9.53 (低於 20),進入盤整
6811,宏�硌穈T,212.50,179,263.00,182.50,---,貼軌運行,無,無,股價於高位貼軌 (212.50 > 1.5σ)，動能強勁,貼軌運行
4544,春日,15.10,0,18.00,14.00,---,離開盤整 (向下),無,無,跌破布林下軌 (15.22),離開盤整 (向下)
9949,琉園,24.00,99,36.70,23.99,---,進入盤整,無,無,ADX 為 15.18 (低於 20),進入盤整
4510,高鋒,47.15,1491,55.20,35.05,---,均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
6194,育富,32.25,29,39.65,30.95,---,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
6124,業強,30.70,90,37.95,23.30,---,均線糾擺,無,無,MA 乖離率僅 0.14%,均線糾擺
00757,統一FANG+,127.85,4852,127.85,89.85,---,貼軌運行,無,無,股價於高位貼軌 (127.85 > 1.5σ)，動能強勁,貼軌運行
2101,南港,33.60,1610,45.45,31.02,---,均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
00945,凱基美國非投等債,14.41,9860,14.53,12.63,---,均線糾擺,無,無,MA 乖離率僅 0.04%,均線糾擺
4556,旭然,45.55,1107,45.55,22.45,---,貼軌運行,連1日大漲,無,股價於高位貼軌 (45.55 > 1.5σ)，動能強勁,貼軌運行
1612,宏泰,37.25,1195,40.45,28.97,---,貼軌運行,無,無,股價於高位貼軌 (37.25 > 1.5σ)，動能強勁,貼軌運行
6624,萬年清,48.65,50,72.50,31.85,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3081,聯亞,2780.00,2270,3020.00,251.14,---,均線糾擺,連1日大漲,無,MA 乖離率僅 1.16%,均線糾擺
00685,群益臺灣加權正2,255.95,1316,259.50,60.05,---,進入盤整,無,無,ADX 為 17.94 (低於 20),進入盤整
6446,藥華藥,706.00,3743,779.00,438.80,📅 預告 (20260514),強勢突破 (軌外),無,無,股價衝破布林上軌 (703.97)，進入噴發段,強勢突破 (軌外)
009813,貝萊德標普卓越50,11.14,3521,11.14,9.64,---,貼軌運行,無,無,股價於高位貼軌 (11.14 > 1.5σ)，動能強勁,貼軌運行
6485,點序,84.20,542,124.50,50.00,📅 預告 (20260513),趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6294,智基,31.95,63,56.63,31.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5403,中菲,92.60,169,126.00,91.90,---,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
6775,穎台科技,46.50,863,50.20,20.40,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
00981,主動中信非投等債,10.31,8378,10.58,9.91,---,均線糾擺,無,無,MA 乖離率僅 0.06%,均線糾擺
5455,昇益,24.70,24,42.60,23.05,---,均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
2374,佳能,80.50,7871,94.96,38.65,📅 預告 (20260512),進入盤整,無,無,ADX 為 16.72 (低於 20),進入盤整
6113,亞矽,24.50,622,30.21,18.45,---,貼軌運行,無,無,股價於高位貼軌 (24.50 > 1.5σ)，動能強勁,貼軌運行
6912,益鈞環科*,17.45,236,20.45,13.65,---,均線糾擺,無,無,MA 乖離率僅 1.07%,均線糾擺
1443,立益物流,27.60,30,32.25,21.20,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (26.94)，進入噴發段,強勢突破 (軌外)
2025,千興,11.70,367,16.70,9.01,---,均線糾擺,隔一漲,無,MA 乖離率僅 0.98%,均線糾擺
6141,柏承,33.25,1397,36.70,9.19,---,進入盤整,無,無,ADX 為 10.76 (低於 20),進入盤整
5243,乙盛-KY,107.00,4473,127.00,42.85,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2303,聯電,95.00,178319,96.50,40.40,---,貼軌運行,隔一漲,無,股價於高位貼軌 (95.00 > 1.5σ)，動能強勁,貼軌運行
3372,典範,19.75,676,25.65,12.65,---,均線糾擺,無,無,MA 乖離率僅 1.37%,均線糾擺
4968,立積,121.00,1232,166.50,101.00,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
6158,禾昌,18.35,63,24.75,17.70,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
8433,弘帆,54.50,100,75.40,50.00,---,均線糾擺,無,無,MA 乖離率僅 1.38%,均線糾擺
00991,主動復華未來50,18.21,80734,18.21,9.66,---,貼軌運行,無,無,股價於高位貼軌 (18.21 > 1.5σ)，動能強勁,貼軌運行
2417,圓剛,51.00,3292,56.90,33.40,📅 預告 (20260514),趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2402,毅嘉,69.00,4895,77.70,34.13,---,均線糾擺,無,無,MA 乖離率僅 1.09%,均線糾擺
2351,順德,190.50,15122,190.50,66.04,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (188.01)，進入噴發段,強勢突破 (軌外)
2420,新巨,56.50,836,56.90,47.60,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (56.47)，進入噴發段,強勢突破 (軌外)
7893,睿信,203.50,200,249.00,140.00,---,離開盤整 (向下),無,無,跌破布林下軌 (203.99),離開盤整 (向下)
911622,泰聚亨-DR,3.65,28,4.67,3.62,---,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
8222,寶一,35.50,833,65.83,34.10,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.90%,均線糾擺
7743,金利食安,20.00,17,43.90,19.80,---,均線糾擺,無,無,MA 乖離率僅 0.08%,均線糾擺
3499,環天科,15.05,253,21.35,13.10,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6223,旺矽,4985.00,2114,5195.00,641.21,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
6261,久元,121.00,8305,133.50,56.72,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7583,國際海洋,67.00,5,87.00,65.10,---,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
6658,聯策,176.50,570,176.50,46.40,---,貼軌運行,連1日大漲,無,股價於高位貼軌 (176.50 > 1.5σ)，動能強勁,貼軌運行
2497,怡利電,58.60,964,61.30,36.72,---,均線糾擺,無,無,MA 乖離率僅 0.93%,均線糾擺
2059,川湖,5520.00,1793,5520.00,1725.89,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (5219.09)，進入噴發段,強勢突破 (軌外)
7773,富禾生醫,28.10,44,47.00,21.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3434,哲固,28.65,56,66.58,27.90,---,均線糾擺,無,無,MA 乖離率僅 1.34%,均線糾擺
6913,鴻呈,130.50,193,156.00,95.13,---,均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
00749,凱基新興債10+,31.58,103,32.07,26.75,---,均線糾擺,無,無,MA 乖離率僅 0.13%,均線糾擺
3030,德律,397.00,1699,417.50,96.69,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1786,科妍,56.00,309,123.00,55.90,---,進入盤整,無,無,ADX 為 14.56 (低於 20),進入盤整
6677,瑩碩生技,18.80,95,29.05,16.05,---,均線糾擺,無,無,MA 乖離率僅 1.19%,均線糾擺
9802,鈺齊-KY,83.10,1962,112.32,73.90,---,貼軌運行,無,無,股價於高位貼軌 (83.10 > 1.5σ)，動能強勁,貼軌運行
3219,倚強科,75.50,570,109.50,38.67,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (73.52)，進入噴發段,強勢突破 (軌外)
00918,大華優利高填息30,25.38,30863,25.38,19.22,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (25.13)，進入噴發段,強勢突破 (軌外)
7848,騏億鑫,482.00,83,529.00,279.50,---,均線糾擺,無,無,MA 乖離率僅 0.51%,均線糾擺
4951,精拓科,121.50,645,140.00,57.30,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3022,威強電,69.00,2654,82.11,56.20,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4537,旭東,177.00,216,195.00,26.49,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5906,台南-KY,47.90,3,55.80,45.00,---,離開盤整 (向下),無,無,跌破布林下軌 (47.92),離開盤整 (向下)
4167,松瑞藥,19.00,1180,21.85,17.00,---,均線糾擺,無,無,MA 乖離率僅 1.09%,均線糾擺
00641,富邦日本反1,3.96,412,6.04,3.93,---,均線糾擺,無,無,MA 乖離率僅 0.40%,均線糾擺
7842,天能綠電,125.50,610,276.68,125.50,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (136.89),離開盤整 (向下)
00912,中信臺灣智慧50,30.80,845,30.85,15.67,---,進入盤整,無,無,ADX 為 18.85 (低於 20),進入盤整
2743,山富,69.60,157,103.36,67.13,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
6617,共信-KY,63.40,142,115.50,60.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2412,中華電,135.50,6651,138.00,123.24,---,均線糾擺,無,無,MA 乖離率僅 0.08%,均線糾擺
8354,冠好,15.85,47,19.00,13.92,---,進入盤整,無,無,ADX 為 13.87 (低於 20),進入盤整
2428,興勤,193.00,1846,204.50,120.05,---,貼軌運行,無,無,股價於高位貼軌 (193.00 > 1.5σ)，動能強勁,貼軌運行
6818,連騰,63.00,158,100.50,32.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,151.50,166,195.00,148.00,---,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
2901,欣欣,23.45,22,27.06,22.80,---,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
4554,橙的,30.50,66,43.34,24.70,---,貼軌運行,無,無,股價於高位貼軌 (30.50 > 1.5σ)，動能強勁,貼軌運行
6173,信昌電,134.00,29013,134.00,33.15,📅 預告 (20260521),強勢突破 (軌外),連4日大漲,無,股價衝破布林上軌 (122.30)，進入噴發段,強勢突破 (軌外)
3224,三顧,42.25,249,52.50,33.75,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3231,緯創,139.00,114054,158.50,98.15,---,均線糾擺,無,連1日大跌,MA 乖離率僅 1.08%,均線糾擺
8930,青鋼,28.90,227,35.20,27.25,---,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
2464,盟立,120.00,30238,122.00,53.30,---,進入盤整,無,無,ADX 為 11.78 (低於 20),進入盤整
2248,華勝-KY,57.80,122,59.90,41.85,---,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
7758,睿騰能源,48.45,81,58.77,35.05,---,進入盤整,無,無,ADX 為 11.23 (低於 20),進入盤整
4765,磐采,20.35,33,31.15,11.45,---,進入盤整,無,無,ADX 為 18.15 (低於 20),進入盤整
2884,玉山金,32.30,28783,35.10,26.55,---,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
2007,燁興,7.32,355,9.03,6.96,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6842,瑞宇,122.50,1335,161.50,29.80,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4150,優你康,6.24,1486,11.40,4.59,---,均線糾擺,無,連1日大跌,MA 乖離率僅 1.06%,均線糾擺
5355,佳總,7.00,105,11.30,5.62,---,均線糾擺,無,無,MA 乖離率僅 1.27%,均線糾擺
1725,元禎,32.80,317,35.45,26.40,---,均線糾擺,隔一漲,無,MA 乖離率僅 0.15%,均線糾擺
006201,元大富櫃50,47.71,470,47.71,17.87,---,貼軌運行,無,無,股價於高位貼軌 (47.71 > 1.5σ)，動能強勁,貼軌運行
3184,微邦,27.60,2232,35.05,8.90,---,進入盤整,無,連2日大跌,ADX 為 19.80 (低於 20),進入盤整
6808,三鼎生技,30.85,126,61.09,30.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6116,彩晶,9.71,89577,11.65,6.69,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (9.64)，進入噴發段,強勢突破 (軌外)
7815,新特,497.50,428,580.34,107.48,---,進入盤整,連1日大漲,無,ADX 為 18.42 (低於 20),進入盤整
2453,凌群,54.80,375,63.80,50.50,---,均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
6735,美達科技,125.00,337,145.00,42.19,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,23.30,47,29.60,19.80,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
3609,三一東林,22.80,76,52.90,21.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4568,科際精密,40.95,43,48.50,40.20,---,均線糾擺,無,無,MA 乖離率僅 0.83%,均線糾擺
8923,時報,19.10,4,22.55,18.46,---,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
7789,開展,33.55,4,65.00,31.45,---,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
8068,全達,23.50,355,28.90,17.65,---,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
9958,世紀鋼,103.50,1055,239.72,101.00,---,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
1586,和勤,21.65,176,30.40,21.60,---,均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
006208,富邦台50,224.45,4136,226.80,94.95,---,進入盤整,無,無,ADX 為 13.00 (低於 20),進入盤整
8932,智通*,92.50,2098,118.75,42.65,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
1709,和益,18.50,780,19.35,16.40,---,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
8908,欣雄,38.80,293,47.22,38.80,---,均線糾擺,無,無,MA 乖離率僅 0.96%,均線糾擺
4174,浩鼎,33.35,366,79.50,31.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00930,永豐ESG低碳高息,21.91,2089,21.91,15.54,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (21.88)，進入噴發段,強勢突破 (軌外)
6597,立誠,75.00,89,111.84,51.00,---,貼軌運行,連1日大漲,無,股價於高位貼軌 (75.00 > 1.5σ)，動能強勁,貼軌運行
3055,蔚華科,100.00,2837,100.00,47.17,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (97.36)，進入噴發段,強勢突破 (軌外)
5276,達輝-KY,19.55,19,22.20,13.44,---,進入盤整,無,無,ADX 為 16.21 (低於 20),進入盤整
1584,精剛,20.40,1876,25.55,19.45,---,均線糾擺,無,無,MA 乖離率僅 1.07%,均線糾擺
2722,夏都,23.50,22,33.48,22.70,---,均線糾擺,無,無,MA 乖離率僅 1.09%,均線糾擺
7562,博來科技,55.00,28,56.50,33.09,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6240,松崗,18.50,18,23.80,17.20,---,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
2885,元大金,56.50,24575,56.50,27.99,---,貼軌運行,無,無,股價於高位貼軌 (56.50 > 1.5σ)，動能強勁,貼軌運行
6812,梭特,72.00,479,104.00,41.00,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,44.30,659,71.01,44.30,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (45.06),離開盤整 (向下)
8472,夠麻吉,69.80,3,106.50,26.00,---,均線糾擺,無,無,MA 乖離率僅 0.99%,均線糾擺
3306,鼎天,46.40,255,68.80,36.86,---,均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
2929,淘帝-KY,5.51,295,11.45,5.51,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6473,美賣*,10.05,667,17.00,5.92,---,均線糾擺,連1日大漲,無,MA 乖離率僅 0.34%,均線糾擺
6645,金萬林-創,12.95,20,26.30,12.75,---,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
7871,安立璽榮-KY,70.10,676,87.00,39.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7792,安葆,316.00,344,406.00,149.52,---,離開盤整 (向下),無,無,跌破布林下軌 (317.84),離開盤整 (向下)
00881,國泰台灣科技龍頭,50.80,10796,50.95,18.81,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7825,和亞智慧,100.50,726,220.00,43.68,---,進入盤整,無,連1日大跌,ADX 為 13.57 (低於 20),進入盤整
1717,長興,80.80,84348,81.70,23.90,---,均線糾擺,無,無,MA 乖離率僅 0.26%,均線糾擺
6127,九豪,47.50,7349,51.30,17.15,---,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
7556,意德士,270.00,183,319.00,129.37,---,進入盤整,連1日大漲,無,ADX 為 16.12 (低於 20),進入盤整
5206,坤悅,24.50,57,38.05,22.40,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4763,材料*-KY,41.95,5461,95.92,41.25,---,均線糾擺,無,無,MA 乖離率僅 1.20%,均線糾擺
2535,達欣工,74.40,1794,76.60,54.00,---,均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
5464,霖宏,57.60,2767,57.60,21.96,---,強勢突破 (軌外),連5日大漲,無,股價衝破布林上軌 (52.05)，進入噴發段,強勢突破 (軌外)
2013,中鋼構,42.95,83,45.15,39.90,---,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
3284,太普高,17.45,913,26.55,15.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4528,江興鍛,15.95,30,21.40,15.45,---,均線糾擺,無,無,MA 乖離率僅 1.16%,均線糾擺
1714,和桐,9.81,8674,10.20,7.18,---,均線糾擺,連1日大漲,無,MA 乖離率僅 1.38%,均線糾擺
1808,潤隆,28.90,1361,35.95,28.30,---,均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
3709,鑫聯大投控,89.10,8314,92.90,33.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2352,佳世達,25.70,8790,38.24,22.75,---,均線糾擺,隔二漲,無,MA 乖離率僅 0.97%,均線糾擺
1568,倉佑,28.80,403,30.20,21.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7854,佐茂,116.00,592,130.00,40.50,---,貼軌運行,無,連1日大跌,股價於高位貼軌 (116.00 > 1.5σ)，動能強勁,貼軌運行
5353,台林,26.15,103,28.05,23.10,---,均線糾擺,無,無,MA 乖離率僅 0.97%,均線糾擺
6129,普誠,16.40,601,18.40,10.00,---,均線糾擺,無,無,MA 乖離率僅 0.40%,均線糾擺
5475,德宏,331.50,2578,400.00,10.90,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
5289,宜鼎,1760.00,3484,1760.00,210.19,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (1676.74)，進入噴發段,強勢突破 (軌外)
5514,三豐,15.20,11,18.65,15.20,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
3587,閎康,350.50,2254,369.00,136.18,---,均線糾擺,連1日大漲,無,MA 乖離率僅 0.73%,均線糾擺
5202,力新,13.05,238,27.26,12.65,---,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
2020,美亞,22.15,353,27.09,21.80,---,均線糾擺,無,無,MA 乖離率僅 1.19%,均線糾擺
6532,瑞耘,107.50,3534,114.00,49.30,---,進入盤整,無,連1日大跌,ADX 為 9.89 (低於 20),進入盤整
00927,群益半導體收益,35.85,22100,35.85,14.94,---,貼軌運行,隔一漲,無,股價於高位貼軌 (35.85 > 1.5σ)，動能強勁,貼軌運行
00950,凱基A級公司債,14.01,7694,14.35,12.41,---,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
7843,英柏得,142.00,677,142.00,25.70,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (136.17)，進入噴發段,強勢突破 (軌外)
3685,元創精密,30.00,335,45.75,11.00,---,進入盤整,無,無,ADX 為 15.18 (低於 20),進入盤整
4529,淳紳,4.50,86,6.01,3.04,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3523,迎輝,12.40,19,20.55,12.10,---,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
4908,前鼎,227.50,539,250.00,69.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3029,零壹,99.10,842,136.00,93.00,---,均線糾擺,無,無,MA 乖離率僅 0.93%,均線糾擺
7769,鴻勁,6380.00,1484,6380.00,2385.00,📅 預告 (20260512),強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (6257.28)，進入噴發段,強勢突破 (軌外)
4958,臻鼎-KY,412.00,41346,432.50,92.46,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6245,立端,81.30,1149,87.00,60.60,---,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
3447,展達,38.40,288,82.40,36.65,---,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
00726,國泰新興投等債,32.67,238,33.85,28.69,---,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
3583,辛耘,866.00,3748,893.00,260.64,📅 預告 (20260512),貼軌運行,連1日大漲,無,股價於高位貼軌 (866.00 > 1.5σ)，動能強勁,貼軌運行
00940,元大台灣價值高息,11.31,63866,11.31,8.25,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (11.19)，進入噴發段,強勢突破 (軌外)
3706,神達,86.80,21326,107.00,45.77,📅 預告 (20260528),均線糾擺,無,無,MA 乖離率僅 1.46%,均線糾擺
6987,寶晶能源*,20.05,68,42.00,19.30,---,均線糾擺,無,無,MA 乖離率僅 1.02%,均線糾擺
5009,榮剛,40.15,18599,43.29,30.50,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (37.98)，進入噴發段,強勢突破 (軌外)
6815,晶鑽生醫,29.40,191,74.50,29.40,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5278,尚凡*,22.60,667,45.93,22.60,---,離開盤整 (向下),無,無,跌破布林下軌 (22.72),離開盤整 (向下)
