股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
VPB.VN,未知,🔥 訊號出現,27750.0,71.43,⚪ 一般監控,0.00%,50.00%,1.69%,-1.32%,2,27384.18,0.5,0.0169
MBB.VN,未知,🔥 訊號出現,26000.0,64.71,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,26000.0,0.0,
HVN.VN,未知,🔥 訊號出現,26300.0,81.48,🔴 空頭陷阱,75.00%,0.00%,-4.38%,-2.95%,4,25523.16,0.0,-0.0438
BID.VN,未知,無,41800.0,40.95,🟢 黃金標的,50.00%,70.00%,5.91%,-2.46%,10,0.0,0.7,0.0591
PLX.VN,未知,無,35250.0,19.01,🟢 黃金標的,77.78%,66.67%,8.74%,-4.83%,9,0.0,0.6667,0.0874
LPB.VN,未知,無,53100.0,64.51,⚪ 一般監控,57.14%,71.43%,2.65%,-1.51%,7,0.0,0.7143,0.0265
VIC.VN,未知,無,220700.0,65.97,⚪ 一般監控,66.67%,50.00%,3.00%,-4.57%,6,0.0,0.5,0.03
BCM.VN,未知,無,50700.0,14.58,⚪ 一般監控,0.00%,50.00%,1.75%,-4.12%,4,0.0,0.5,0.0175
VNM.VN,未知,無,55700.0,33.85,⚪ 一般監控,40.00%,40.00%,0.33%,-3.85%,5,0.0,0.4,0.0033
VCB.VN,未知,無,61600.0,50.0,⚪ 一般監控,66.67%,33.33%,2.80%,-1.85%,12,0.0,0.3333,0.028
VID.VN,未知,無,4800.0,47.45,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
FUEVFVND.VN,未知,無,36000.0,39.58,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
SSI.VN,未知,無,27200.0,45.31,🔴 空頭陷阱,25.00%,50.00%,-2.79%,-5.32%,4,0.0,0.5,-0.0279
GMD.VN,未知,無,77400.0,49.23,🔴 空頭陷阱,50.00%,50.00%,-1.11%,-2.69%,14,0.0,0.5,-0.0111
VHC.VN,未知,無,58900.0,55.0,🔴 空頭陷阱,28.57%,42.86%,-0.68%,-3.11%,7,0.0,0.4286,-0.0068
FPT.VN,未知,無,72100.0,53.73,🔴 空頭陷阱,20.00%,40.00%,-0.16%,-3.47%,5,0.0,0.4,-0.0016
FRT.VN,未知,無,116400.0,29.15,🔴 空頭陷阱,50.00%,33.33%,-1.23%,-2.71%,6,0.0,0.3333,-0.0123
E1VFVN30.VN,未知,無,35800.0,66.67,🔴 空頭陷阱,66.67%,33.33%,-1.42%,-1.34%,3,0.0,0.3333,-0.0142
HPG.VN,未知,無,23200.0,37.14,🔴 空頭陷阱,33.33%,33.33%,-0.29%,-1.88%,3,0.0,0.3333,-0.0029
HDB.VN,未知,無,27550.0,86.36,🔴 空頭陷阱,42.86%,28.57%,-0.89%,-1.84%,7,0.0,0.2857,-0.0089
VHM.VN,未知,無,150000.0,63.92,🔴 空頭陷阱,20.00%,20.00%,-1.41%,-5.24%,5,0.0,0.2,-0.0141
GEE.VN,未知,無,84800.0,29.11,🔴 空頭陷阱,54.55%,18.18%,-5.81%,-7.55%,11,0.0,0.1818,-0.0581
MWG.VN,未知,無,78800.0,50.39,🔴 空頭陷阱,33.33%,0.00%,-6.17%,-3.39%,3,0.0,0.0,-0.0617
VJC.VN,未知,無,138900.0,51.48,🔴 空頭陷阱,50.00%,0.00%,-3.02%,-4.94%,2,0.0,0.0,-0.0302
