代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
00768B.TWO,復華20年美債,50.25,-12,0,-43,20260708,572,0,0,N/A,-1.08%,🚨 外資提款
7760.TWO,,,-87,0,0,20260708,0,0,0,N/A,0.00%,🚨 外資提款
00852L.TW,國泰美國道瓊正2,35.47,0,0,-14,20260708,5,0,0,N/A,2.57%,🚨 外資提款
6703.TWO,軒郁,118.0,-3,0,0,20260708,10,0,0,N/A,3.51%,🚨 外資提款
6605.TW,帝寶,134.0,-363,0,1,20260708,-835,0,0,N/A,0.00%,🚨 外資提款
7749.TW,意騰-KY,410.0,-8,0,-7,20260708,-225,0,0,N/A,-3.98%,🚨 外資提款
6026.TWO,福邦證,15.9,-510,150,0,20260708,-6875,0,0,N/A,-1.85%,🚨 外資提款
3557.TW,嘉威,26.0,-18,0,-1,20260708,1,0,0,N/A,3.75%,🚨 外資提款
7831.TWO,捷博,34.3,0,0,0,20260707,0,0,0,N/A,0.00%,🚨 外資提款
7805.TWO,威聯通,640.0,-2,0,-1,20260708,-14,0,0,N/A,-4.33%,🚨 外資提款
2493.TW,揚博,270.0,-1359,7,16,20260708,1188,0,0,N/A,-14.83%,🚨 外資提款
912000.TW,晨訊科-DR,2.73,-31,0,0,20260708,76,0,0,N/A,-1.44%,🚨 外資提款
8089.TWO,康全電訊,20.85,62,0,0,20260708,-202,0,0,N/A,4.77%,🚨 外資提款
3597.TWO,映興,27.7,-11,0,-4,20260708,-21,0,0,N/A,4.53%,🚨 外資提款
00981D.TWO,主動中信非投等債,10.49,-488,0,-108,20260708,1579,0,0,N/A,0.87%,🚨 外資提款
2347.TW,聯強,89.1,-7288,4227,103,20260708,-5046,0,0,N/A,-4.81%,🚨 外資提款
2015.TW,豐興,62.4,196,0,-17,20260708,-71,0,0,N/A,2.30%,🚨 外資提款
5410.TWO,國眾,44.1,107,0,0,20260708,309,0,0,N/A,1.26%,🚨 外資提款
8299.TWO,群聯,2140.0,-1566,-13,-290,20260708,2156,0,0,N/A,-5.73%,🚨 外資提款
8996.TW,高力,1320.0,53,-32,-79,20260708,1134,0,0,N/A,-15.11%,🚨 外資提款
5272.TWO,笙科,20.45,-77,0,0,20260708,-19,0,0,N/A,-2.39%,🚨 外資提款
1525.TW,江申,66.9,-5,0,1,20260708,1,0,0,N/A,-0.45%,🚨 外資提款
3354.TWO,律勝,25.55,14,0,0,20260708,13,0,0,N/A,-5.19%,🚨 外資提款
2356.TW,英業達,66.2,-7337,4923,352,20260708,-15834,0,0,N/A,-1.05%,🚨 外資提款
5310.TWO,天剛,23.8,0,0,0,20260708,0,0,0,N/A,-0.83%,🚨 外資提款
6906.TW,現觀科,81.6,2,0,1,20260708,8,0,0,N/A,-9.73%,🚨 外資提款
7762.TWO,吉晟生,54.1,0,0,0,20260708,0,0,0,N/A,6.71%,🚨 外資提款
6925.TWO,意藍,57.9,21,0,0,20260708,12,0,0,N/A,-4.30%,🚨 外資提款
7786.TW,東方風能,128.5,12,0,6,20260708,33,0,0,N/A,5.76%,🚨 外資提款
2239.TW,英利-KY,21.75,-21,0,-2,20260708,-4,0,0,N/A,0.46%,🚨 外資提款
6443.TW,元晶,31.5,349,0,2,20260708,-2471,0,0,N/A,-8.70%,🚨 外資提款
6882.TWO,甲尚,17.2,0,0,0,20260708,0,0,0,N/A,-3.91%,🚨 外資提款
6423.TWO,億而得,87.7,-37,0,-4,20260708,78,0,0,N/A,6.30%,🚨 外資提款
8930.TWO,青鋼,30.35,48,0,0,20260708,0,0,0,N/A,11.79%,🚨 外資提款
8458.TWO,影一,15.65,0,0,0,20260708,0,0,0,N/A,6.10%,🚨 外資提款
00905.TW,FT臺灣SMART,27.49,-350,0,-2658,20260708,-230,0,0,N/A,-4.32%,🚨 外資提款
2440.TW,太空梭,16.35,460,0,0,20260708,-42,0,0,N/A,-2.39%,🚨 外資提款
4304.TWO,勝昱,19.25,-1,0,0,20260708,1,0,0,N/A,-3.27%,🚨 外資提款
00733.TW,富邦臺灣中小,72.6,-90,0,88,20260708,2578,0,0,N/A,-6.26%,🚨 外資提款
7752.TWO,世紀樺欣,32.3,0,0,0,20260708,0,0,0,N/A,-2.12%,🚨 外資提款
6171.TWO,大城地產,23.65,-1,0,0,20260708,0,0,0,N/A,-0.63%,🚨 外資提款
5608.TW,四維航,14.75,-159,0,7,20260708,-3,0,0,N/A,3.51%,🚨 外資提款
00651R.TW,復華香港反1,5.5,0,0,34,20260708,16,0,0,N/A,-5.50%,🚨 外資提款
1717.TW,長興,76.7,23670,-5,1748,20260708,-5323,0,0,N/A,6.68%,🚨 外資提款
3664.TWO,安瑞-KY,7.48,0,0,0,20260708,-1,0,0,N/A,-2.86%,🚨 外資提款
00719B.TWO,元大美債1-3,31.39,38,0,-76,20260708,915,0,0,N/A,0.58%,🚨 外資提款
3628.TWO,盈正,73.0,-145,0,-4,20260708,108,0,0,N/A,0.27%,🚨 外資提款
1423.TW,利華,36.75,1,0,-1,20260708,4,0,0,N/A,-1.34%,🚨 外資提款
00669R.TW,國泰美國道瓊反1,5.25,2,0,-28,20260708,0,0,0,N/A,-0.76%,🚨 外資提款
