id,name,price,signal,pnl,count,win_rate,reason
3081.TWO,聯亞,3305.0,☁️ 觀望,210.36,8,75.0,[P:0.95/50.0] [📈 穩定] 等待機會
8046.TW,南電,1240.0,💎 持股,156.91,10,50.0,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
3037.TW,欣興,1110.0,🚀 持股,117.85,9,55.56,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
6640.TWO,均華,1060.0,💎 持股,109.58,7,57.14,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
3189.TW,景碩,899.0,☁️ 觀望,95.79,9,55.56,[P:0.95/50.0] [🚀 極強] 等待機會
3363.TWO,上詮,701.0,💎 持股,80.11,10,40.0,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
3030.TW,德律,293.5,🟡 預警 (⚡ 糾結噴發),79.35,7,71.43,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
6196.TW,帆宣,492.5,🟡 預警 (⚡ 糾結噴發),75.34,9,55.56,[P:0.95/8.0] [📈 穩定] 均線糾結且短均線轉強
4979.TWO,華星光,610.0,🚀 持股,71.71,12,41.67,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
3583.TW,辛耘,749.0,💎 持股,48.56,9,55.56,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
3455.TWO,由田,254.0,💎 持股,40.43,8,25.0,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
