📈 回測總表 (起點: 2026-01-01)
--------------------------------------------------------------------------------
6285.TW    | 次數: 2    | 勝率: 100.00% | 累計:   50.75%
3576.TW    | 次數: 2    | 勝率: 100.00% | 累計:   64.63%
1528.TW    | 次數: 1    | 勝率: 100.00% | 累計:    4.35%
8150.TW    | 次數: 2    | 勝率:  50.00% | 累計:   11.83%
6456.TW    | 次數: 1    | 勝率: 100.00% | 累計:    9.03%
6278.TW    | 次數: 1    | 勝率: 100.00% | 累計:   11.40%
4960.TW    | 次數: 3    | 勝率:  33.33% | 累計:   35.57%
2484.TW    | 次數: 5    | 勝率:  40.00% | 累計:    0.46%
2495.TW    | 次數: 2    | 勝率:   0.00% | 累計:   -4.17%
2399.TW    | 次數: 6    | 勝率:  16.67% | 累計:   -2.44%
2388.TW    | 次數: 1    | 勝率:   0.00% | 累計:   -4.96%
6244.TWO   | 次數: 2    | 勝率:   0.00% | 累計:  -18.31%
6168.TW    | 次數: 4    | 勝率:   0.00% | 累計:  -13.93%
6443.TW    | 次數: 2    | 勝率:  50.00% | 累計:   27.01%
4989.TW    | 次數: 3    | 勝率:  33.33% | 累計:  -12.75%
9933.TW    | 次數: 2    | 勝率:   0.00% | 累計:   -5.37%
3437.TW    | 次數: 3    | 勝率:  33.33% | 累計:   -0.74%
3221.TWO   | 次數: 5    | 勝率:  20.00% | 累計:  -31.82%
4720.TW    | 次數: 2    | 勝率:  50.00% | 累計:   -3.16%
3673.TW    | 次數: 2    | 勝率:  50.00% | 累計:   23.90%
6175.TWO   | 次數: 3    | 勝率:   0.00% | 累計:   -9.40%
4979.TWO   | 次數: 1    | 勝率: 100.00% | 累計:    3.48%
3532.TW    | 次數: 2    | 勝率: 100.00% | 累計:   19.49%
8289.TWO   | 次數: 4    | 勝率:  50.00% | 累計:   27.42%
8027.TWO   | 次數: 1    | 勝率: 100.00% | 累計:   12.66%
5439.TWO   | 次數: 2    | 勝率:  50.00% | 累計:    8.70%
