id,name,price,signal,pnl,count,win_rate,reason
6789.TW,采鈺,569.0,☁️ 觀望,44.55,7,42.86,[P:0.95/8.0] [🚀 極強] 等待機會
7899.TWO,景美,467.5,🟡 預警 (🚀 動能初現),26.67,1,100.0,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:3.3%)
