股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
PLX.VN,未知,無,40000.0,52.38,🟢 黃金標的,100.00%,100.00%,16.35%,-1.96%,5,0,1.0,0.1635
VHM.VN,未知,無,153800.0,52.51,🟢 黃金標的,33.33%,100.00%,8.40%,-5.34%,3,0,1.0,0.084
VIC.VN,未知,無,213000.0,42.79,🟢 黃金標的,42.86%,85.71%,9.23%,-3.93%,7,0,0.8571,0.0923
BID.VN,未知,無,43600.0,62.98,🟢 黃金標的,55.56%,66.67%,6.63%,-2.48%,9,0,0.6667,0.0663
GMD.VN,未知,無,75500.0,47.29,🔵 穩健標的,71.43%,57.14%,0.69%,-3.31%,7,0,0.5714,0.0069
VCB.VN,未知,無,64400.0,70.97,🟡 妖股/高波動,70.00%,40.00%,4.96%,-2.15%,10,0,0.4,0.0496
FRT.VN,未知,無,130200.0,6.0,⚪ 一般監控,50.00%,50.00%,0.88%,-2.19%,4,0,0.5,0.0088
BCM.VN,未知,無,54600.0,53.12,⚪ 一般監控,0.00%,50.00%,1.49%,-4.12%,4,0,0.5,0.0149
HPG.VN,未知,無,24250.0,42.75,⚪ 一般監控,50.00%,50.00%,0.09%,-2.03%,2,0,0.5,0.0009
FPT.VN,未知,無,74500.0,53.16,⚪ 一般監控,33.33%,33.33%,0.56%,-3.60%,3,0,0.3333,0.0056
VPB.VN,未知,無,27600.0,51.04,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
MBB.VN,未知,無,25500.0,40.68,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
VID.VN,未知,無,4850.0,46.27,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
FUEVFVND.VN,未知,無,36450.0,43.1,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
VJC.VN,未知,無,172600.0,36.87,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
E1VFVN30.VN,未知,無,36040.0,45.38,🔴 空頭陷阱,100.00%,75.00%,-0.18%,-0.81%,4,0,0.75,-0.0018
SSI.VN,未知,無,28000.0,43.06,🔴 空頭陷阱,66.67%,66.67%,-1.29%,-5.54%,3,0,0.6667,-0.0129
VHC.VN,未知,無,59500.0,36.62,🔴 空頭陷阱,25.00%,25.00%,-2.78%,-3.08%,4,0,0.25,-0.0278
MWG.VN,未知,無,78500.0,22.63,🔴 空頭陷阱,33.33%,0.00%,-4.59%,-3.89%,3,0,0.0,-0.0459
GEE.VN,未知,無,107800.0,44.29,🔴 空頭陷阱,60.00%,0.00%,-7.26%,-9.39%,5,0,0.0,-0.0726
VNM.VN,未知,無,59100.0,31.25,🔴 空頭陷阱,0.00%,0.00%,-10.24%,-8.02%,1,0,0.0,-0.1024
HVN.VN,未知,無,21900.0,41.67,🔴 空頭陷阱,100.00%,0.00%,-4.38%,-4.72%,1,0,0.0,-0.0438
