股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,狀態,連續大漲,連續大跌,原因,最終狀態
6877,鏵友益,176.50,1003,186.00,69.28,---,趨勢運行,連2日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
4582,聚恆,22.45,643,33.35,22.45,---,資料不足,無,無,缺少 MA5/10/20 指標數據,資料不足
2758,路易莎咖啡,66.50,7,104.34,65.10,---,進入盤整,無,無,ADX 為 17.67 (低於 20),進入盤整
1802,台玻,72.20,336824,74.20,14.05,---,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
7642,昶瑞機電,68.00,28,129.00,63.20,---,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
9938,百和,42.60,2080,60.40,42.60,---,均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
4442,竣邦-KY,51.00,172,71.50,42.35,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00635,期元大S&P黃金,47.35,2805,60.55,34.73,---,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
2408,南亞科,303.50,152737,341.00,40.55,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2539,櫻花建,34.65,3948,57.09,34.65,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (35.77),離開盤整 (向下)
2504,國產,35.10,1581,43.62,33.70,---,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
5546,永固-KY,16.60,27,28.50,15.65,---,均線糾擺,無,無,MA 乖離率僅 0.98%,均線糾擺
3086,華義*,35.05,646,260.00,21.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2395,研華,510.00,4118,510.00,273.50,📅 預告 (20260529),趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3050,鈺德,12.35,1363,15.30,11.20,---,強勢突破 (軌外) -> 均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
00984,大華優利美A債15,16.29,1289,16.82,14.24,---,均線糾擺,無,無,MA 乖離率僅 0.16%,均線糾擺
6591,動力-KY,54.80,295,98.76,51.30,---,進入盤整,無,無,ADX 為 10.43 (低於 20),進入盤整
6176,瑞儀,105.00,6558,150.54,88.50,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
6811,宏�硌穈T,214.50,106,263.00,182.50,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.11%,均線糾擺
4544,春日,14.45,2,18.00,13.85,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9949,琉園,22.80,24,36.70,22.80,---,進入盤整,無,無,ADX 為 12.25 (低於 20),進入盤整
4510,高鋒,51.90,11970,55.20,35.05,---,均線糾擺 -> 強勢突破 (軌外),隔一漲,無,股價衝破布林上軌 (51.48)，進入噴發段,強勢突破 (軌外)
6194,育富,35.30,100,39.65,30.95,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (34.57)，進入噴發段,強勢突破 (軌外)
6124,業強,29.85,93,37.95,23.30,---,均線糾擺,無,無,MA 乖離率僅 1.07%,均線糾擺
00757,統一FANG+,129.05,1484,129.50,96.20,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
2101,南港,30.40,1868,45.45,30.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00945,凱基美國非投等債,14.37,6807,14.53,12.76,---,均線糾擺,無,無,MA 乖離率僅 0.13%,均線糾擺
4556,旭然,39.80,258,45.55,22.45,---,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
1612,宏泰,36.95,903,40.45,30.99,---,均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
6624,萬年清,40.75,219,72.50,31.85,---,離開盤整 (向下),無,無,跌破布林下軌 (41.96),離開盤整 (向下)
3081,聯亞,3160.00,3124,3160.00,253.63,---,均線糾擺 -> 強勢突破 (軌外),連3日大漲,無,股價衝破布林上軌 (3101.17)，進入噴發段,強勢突破 (軌外)
00685,群益臺灣加權正2,274.90,3956,275.45,65.65,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (274.90 > 1.5σ)，動能強勁,貼軌運行
6446,藥華藥,878.00,3650,878.00,438.80,---,趨勢運行 -> 貼軌運行,無,無,股價於高位貼軌 (878.00 > 1.5σ)，動能強勁,貼軌運行
009813,貝萊德標普卓越50,11.37,3374,11.39,9.64,---,均線糾擺,無,無,MA 乖離率僅 0.78%,均線糾擺
6485,點序,112.50,7262,124.50,50.00,---,貼軌運行 -> 進入盤整,無,無,ADX 為 17.51 (低於 20),進入盤整
6294,智基,28.40,16,56.63,27.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5403,中菲,84.90,196,126.00,84.90,---,進入盤整,無,無,ADX 為 10.67 (低於 20),進入盤整
6775,穎台科技,40.45,2085,72.30,20.40,---,進入盤整,無,連3日大跌,ADX 為 19.39 (低於 20),進入盤整
00981,平衡凱基雙核收息,10.26,6994,10.58,9.91,---,強勢突破 (軌外) -> 均線糾擺,無,無,MA 乖離率僅 0.23%,均線糾擺
5455,昇益,22.55,35,39.30,22.55,---,離開盤整 (向下),無,無,跌破布林下軌 (22.88),離開盤整 (向下)
2374,佳能,82.40,12398,94.96,43.26,---,均線糾擺,無,無,MA 乖離率僅 0.84%,均線糾擺
6113,亞矽,26.60,713,29.42,18.45,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (26.60 > 1.5σ)，動能強勁,貼軌運行
6912,益鈞環科*,14.50,387,20.45,13.65,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1443,立益物流,25.45,22,32.25,21.20,---,趨勢運行 -> 進入盤整,無,無,ADX 為 19.00 (低於 20),進入盤整
2025,千興,12.10,488,16.30,9.01,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.39%,均線糾擺
6141,柏承,35.75,5119,36.70,9.60,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5243,乙盛-KY,132.00,16011,135.00,47.07,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (128.82)，進入噴發段,強勢突破 (軌外)
4771,望隼,199.50,566,207.40,170.00,---,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (199.25)，進入噴發段,強勢突破 (軌外)
2303,聯電,130.50,291520,130.50,40.40,📅 預告 (20260529),貼軌運行,無,無,股價於高位貼軌 (130.50 > 1.5σ)，動能強勁,貼軌運行
3372,典範,22.05,2768,25.65,12.65,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (21.54)，進入噴發段,強勢突破 (軌外)
4968,立積,119.00,1223,166.50,101.00,---,均線糾擺,無,無,MA 乖離率僅 0.88%,均線糾擺
6158,禾昌,18.05,34,24.75,17.70,---,均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
8454,富邦媒,188.00,376,282.60,170.00,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.14%,均線糾擺
5603,陸海,15.40,296,15.85,15.35,---,資料不足,無,無,缺少 MA5/10/20 指標數據,資料不足
8433,弘帆,53.30,14,70.10,50.00,---,均線糾擺,無,無,MA 乖離率僅 0.56%,均線糾擺
00991,主動復華未來50,19.33,67342,19.33,9.66,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (19.33 > 1.5σ)，動能強勁,貼軌運行
2417,圓剛,51.00,4677,56.90,33.40,---,均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
2402,毅嘉,70.10,25462,77.70,36.22,---,趨勢運行,隔一漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2351,順德,216.00,8338,216.00,66.04,📅 預告 (20260527),貼軌運行 -> 強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (210.85)，進入噴發段,強勢突破 (軌外)
2420,新巨,62.70,992,64.70,47.60,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (62.70 > 1.5σ)，動能強勁,貼軌運行
7893,睿信,210.00,57,249.00,140.00,---,均線糾擺,無,無,MA 乖離率僅 1.02%,均線糾擺
911622,泰聚亨-DR,3.67,29,4.67,3.51,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
8222,寶一,35.10,432,64.84,34.10,---,均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
7743,金利食安,19.00,16,43.00,19.00,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.22%,均線糾擺
3499,環天科,14.90,151,21.35,13.10,---,均線糾擺,無,無,MA 乖離率僅 1.00%,均線糾擺
6223,旺矽,6240.00,766,6290.00,650.08,---,貼軌運行 -> 進入盤整,無,無,ADX 為 18.70 (低於 20),進入盤整
6261,久元,123.00,5694,133.50,56.72,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7583,國際海洋,40.25,42,87.00,40.25,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (42.90),離開盤整 (向下)
3287,廣寰科,33.00,327,33.00,28.05,---,資料不足,無,無,缺少 MA5/10/20 指標數據,資料不足
6658,聯策,233.00,2220,233.00,46.40,---,貼軌運行 -> 強勢突破 (軌外),連3日大漲,無,股價衝破布林上軌 (230.84)，進入噴發段,強勢突破 (軌外)
2497,怡利電,59.00,442,61.30,36.72,---,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
2059,川湖,5035.00,309,5520.00,1918.75,📅 預告 (20260603),進入盤整,無,無,ADX 為 13.97 (低於 20),進入盤整
7773,富禾生醫,31.25,47,47.00,21.00,---,貼軌運行,無,無,股價於高位貼軌 (31.25 > 1.5σ)，動能強勁,貼軌運行
3434,哲固,29.20,215,57.83,27.90,---,均線糾擺,無,無,MA 乖離率僅 0.43%,均線糾擺
6913,鴻呈,149.00,1998,156.00,95.13,---,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (146.04)，進入噴發段,強勢突破 (軌外)
00749,凱基新興債10+,31.28,100,32.07,26.75,---,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
3030,德律,409.50,4159,419.50,106.80,---,均線糾擺,無,無,MA 乖離率僅 0.75%,均線糾擺
1786,科妍,53.60,309,123.00,51.50,---,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
6677,瑩碩生技,17.65,168,29.05,16.05,---,均線糾擺,無,無,MA 乖離率僅 1.34%,均線糾擺
9802,鈺齊-KY,74.40,660,112.32,73.80,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3219,倚強科,89.60,889,109.50,41.80,---,進入盤整,無,無,ADX 為 13.63 (低於 20),進入盤整
00918,大華優利高填息30,27.85,20803,27.85,20.18,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (27.85 > 1.5σ)，動能強勁,貼軌運行
7848,騏億鑫,450.00,49,529.00,279.50,---,進入盤整,無,無,ADX 為 12.39 (低於 20),進入盤整
4951,精拓科,134.50,1541,140.00,61.69,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3022,威強電,75.00,1430,82.11,56.20,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (75.00 > 1.5σ)，動能強勁,貼軌運行
4537,旭東,169.00,205,195.00,26.49,---,均線糾擺,無,無,MA 乖離率僅 0.26%,均線糾擺
5906,台南-KY,45.15,1,55.80,45.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4167,松瑞藥,18.85,995,21.85,17.00,---,均線糾擺,無,無,MA 乖離率僅 0.23%,均線糾擺
00641,富邦日本反1,3.86,334,5.89,3.84,---,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
7842,天能綠電,121.00,237,276.68,100.50,---,趨勢運行,連2日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
00912,中信臺灣智慧50,31.71,415,31.74,16.45,---,貼軌運行,無,無,股價於高位貼軌 (31.71 > 1.5σ)，動能強勁,貼軌運行
2743,山富,67.70,106,103.36,66.80,---,均線糾擺,無,無,MA 乖離率僅 1.02%,均線糾擺
6617,共信-KY,67.10,282,115.50,60.20,⚠️ 今天 (20260526),均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
2412,中華電,136.00,17957,142.50,124.69,📅 預告 (20260527),均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
8354,冠好,16.70,120,19.00,13.92,---,均線糾擺,無,無,MA 乖離率僅 1.37%,均線糾擺
2428,興勤,256.00,3129,256.00,123.89,---,貼軌運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (252.96)，進入噴發段,強勢突破 (軌外)
6818,連騰,61.10,150,100.50,32.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,159.50,218,195.00,148.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2901,欣欣,22.65,24,27.06,22.55,---,均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
4554,橙的,30.90,53,43.34,24.70,---,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
6173,信昌電,224.00,1762,224.00,34.78,---,貼軌運行,連4日大漲,無,股價於高位貼軌 (224.00 > 1.5σ)，動能強勁,貼軌運行
3224,三顧,40.85,116,52.50,33.75,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3231,緯創,146.00,35693,158.50,105.40,📅 預告 (20260604),貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
8930,青鋼,28.50,50,35.20,27.25,---,均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
2464,盟立,173.50,17711,173.50,53.30,---,強勢突破 (軌外),連4日大漲,無,股價衝破布林上軌 (160.29)，進入噴發段,強勢突破 (軌外)
2248,華勝-KY,54.50,25,59.90,41.85,---,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
7758,睿騰能源,49.40,1,58.77,35.05,---,進入盤整,無,無,ADX 為 11.29 (低於 20),進入盤整
4765,磐采,20.15,24,31.15,11.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2884,玉山金,31.15,48535,35.10,28.36,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
2007,燁興,7.60,1843,9.03,6.88,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
6842,瑞宇,104.50,213,161.50,30.35,---,進入盤整,無,無,ADX 為 17.51 (低於 20),進入盤整
4150,優你康,5.67,725,11.40,4.59,---,均線糾擺,無,無,MA 乖離率僅 1.38%,均線糾擺
5355,佳總,6.55,36,11.30,5.62,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1725,元禎,30.85,145,35.45,26.40,---,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
006201,元大富櫃50,49.54,310,49.54,18.04,---,均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
3184,微邦,23.75,890,35.05,8.90,---,進入盤整,無,連1日大跌,ADX 為 12.61 (低於 20),進入盤整
6808,三鼎生技,30.35,164,61.09,30.00,---,均線糾擺,無,無,MA 乖離率僅 1.24%,均線糾擺
6116,彩晶,13.65,477981,13.65,6.69,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (13.16)，進入噴發段,強勢突破 (軌外)
7815,新特,490.50,199,580.34,122.20,---,均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
2453,凌群,61.60,5415,63.80,50.50,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (58.83)，進入噴發段,強勢突破 (軌外)
6735,美達科技,115.00,1113,145.00,42.95,---,趨勢運行,隔一漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,20.95,42,29.60,19.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,29.60,417,52.90,21.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4568,科際精密,40.40,17,48.50,39.80,---,均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
8923,時報,20.10,3,22.55,18.55,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (19.96)，進入噴發段,強勢突破 (軌外)
7789,開展,35.10,0,65.00,31.45,---,均線糾擺,無,無,MA 乖離率僅 0.83%,均線糾擺
8068,全達,20.00,497,28.90,17.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9958,世紀鋼,105.00,2500,239.72,101.00,---,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
1586,和勤,22.30,456,30.40,21.55,---,均線糾擺,無,無,MA 乖離率僅 1.27%,均線糾擺
006208,富邦台50,232.55,2538,233.15,99.94,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (232.55 > 1.5σ)，動能強勁,貼軌運行
8932,智通*,101.50,3769,118.75,44.86,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1709,和益,19.25,985,19.35,16.40,---,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (19.22)，進入噴發段,強勢突破 (軌外)
8908,欣雄,40.65,359,47.22,38.80,---,均線糾擺,無,無,MA 乖離率僅 0.83%,均線糾擺
4174,浩鼎,29.45,787,75.90,29.45,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (29.74),離開盤整 (向下)
00930,永豐ESG低碳高息,23.24,6192,23.24,15.90,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (23.24 > 1.5σ)，動能強勁,貼軌運行
6597,立誠,72.90,18,86.70,51.00,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.24%,均線糾擺
3055,蔚華科,119.00,4111,124.00,49.73,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5276,達輝-KY,19.65,48,22.20,13.92,---,均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
1584,精剛,19.75,805,25.55,19.45,---,均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
2722,夏都,22.40,43,31.49,22.30,---,均線糾擺,無,無,MA 乖離率僅 1.11%,均線糾擺
7562,博來科技,57.20,56,57.20,33.89,---,趨勢運行 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (57.20 > 1.5σ)，動能強勁,貼軌運行
6240,松崗,17.75,30,23.80,17.20,---,均線糾擺,無,無,MA 乖離率僅 1.24%,均線糾擺
2885,元大金,57.30,37645,57.30,29.06,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (57.30 > 1.5σ)，動能強勁,貼軌運行
6812,梭特,70.10,194,104.00,43.10,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,41.30,161,69.55,40.40,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8472,夠麻吉,69.50,9,106.50,27.20,---,均線糾擺,無,無,MA 乖離率僅 0.19%,均線糾擺
3306,鼎天,46.55,158,68.80,36.86,---,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
2929,淘帝-KY,6.05,1149,11.15,5.17,---,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (5.96)，進入噴發段,強勢突破 (軌外)
6473,美賣*,8.90,181,17.00,5.92,---,進入盤整,無,無,ADX 為 15.76 (低於 20),進入盤整
6645,金萬林-創,11.85,48,26.30,11.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7871,安立璽榮-KY,67.90,761,87.00,39.50,---,均線糾擺,無,無,MA 乖離率僅 1.17%,均線糾擺
7792,安葆,268.50,222,406.00,156.67,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00881,國泰台灣科技龍頭,53.50,12087,53.50,19.77,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (53.50 > 1.5σ)，動能強勁,貼軌運行
7825,和亞智慧,126.00,243,220.00,43.68,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,83.00,32753,83.00,23.90,---,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
6127,九豪,57.20,24478,57.20,17.90,---,貼軌運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (54.97)，進入噴發段,強勢突破 (軌外)
7556,意德士,293.00,185,319.00,149.45,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 0.97%,均線糾擺
5206,坤悅,21.95,59,38.05,21.95,---,均線糾擺,無,無,MA 乖離率僅 1.38%,均線糾擺
4763,材料*-KY,41.90,6499,95.92,41.15,---,均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
2535,達欣工,75.90,329,77.50,55.50,---,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
5464,霖宏,72.20,653,73.00,22.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2013,中鋼構,42.50,170,45.15,39.90,---,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
3284,太普高,16.20,268,26.55,15.35,---,均線糾擺,無,無,MA 乖離率僅 1.23%,均線糾擺
4528,江興鍛,15.50,65,21.40,15.45,---,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
1714,和桐,9.51,2550,10.25,7.18,---,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
1808,潤隆,28.95,1227,35.95,28.30,---,均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
3709,鑫聯大投控,89.40,2218,92.90,33.65,📅 預告 (20260602),貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2352,佳世達,28.10,9760,38.24,22.75,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (28.10 > 1.5σ)，動能強勁,貼軌運行
1568,倉佑,35.10,1870,35.10,21.00,---,強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (32.55)，進入噴發段,強勢突破 (軌外)
7854,佐茂,94.00,58,130.00,40.50,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
5353,台林,26.50,86,28.05,23.10,---,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
6129,普誠,15.60,622,18.40,10.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5475,德宏,305.00,4760,400.00,11.55,---,進入盤整,連1日大漲,無,ADX 為 12.44 (低於 20),進入盤整
5289,宜鼎,1690.00,3172,1865.00,210.19,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5514,三豐,15.00,120,18.46,15.00,---,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
3587,閎康,338.00,1613,396.00,136.18,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.40%,均線糾擺
5202,力新,11.65,253,25.65,11.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2020,美亞,21.55,363,27.09,21.10,---,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
6532,瑞耘,100.50,1073,114.00,49.30,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00927,群益半導體收益,39.46,21554,39.46,15.33,---,貼軌運行,無,無,股價於高位貼軌 (39.46 > 1.5σ)，動能強勁,貼軌運行
00950,凱基A級公司債,14.04,8533,14.35,12.41,---,均線糾擺,無,無,MA 乖離率僅 0.18%,均線糾擺
7843,英柏得,130.50,198,143.50,25.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3685,元創精密,28.50,340,45.75,11.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
