股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
3276.TWO,-1.42%,+1.80%,+1.77%,-1.39%,+1.41%,-0.35%,+0.35%,+0.69%,-1.03%,-0.70%
3162.TWO,-0.97%,+1.18%,+4.67%,-1.30%,-1.13%,+4.38%,+0.55%,-0.73%,-2.56%,-1.31%
3491.TWO,+0.31%,+0.31%,+1.54%,+0.30%,+3.63%,+0.29%,+2.33%,-1.42%,-0.86%,-1.16%
00857B.TWO,-0.74%,-0.57%,-0.29%,-0.22%,-0.87%,-0.91%,-0.70%,+0.41%,-0.48%,-0.30%
5864.TWO,-3.06%,+2.30%,+0.28%,+2.24%,+1.37%,+4.86%,-0.26%,+1.29%,+5.36%,+0.24%
6583.TWO,+0.00%,+0.00%,+0.00%,-4.26%,+0.00%,+1.33%,+1.64%,+0.00%,+0.00%,-2.91%
5016.TWO,-0.34%,+0.34%,+1.18%,-0.33%,-0.50%,+0.34%,-0.17%,+0.00%,+0.17%,-0.34%
6785.TWO,+0.00%,-1.98%,+0.58%,+0.00%,-2.29%,+2.35%,+1.43%,+4.52%,-1.62%,+0.82%
6603.TWO,-0.59%,+0.30%,-0.30%,+0.89%,+0.00%,+0.59%,+0.29%,-0.58%,+1.47%,-0.58%
3483.TWO,-3.18%,+3.57%,-0.28%,-0.14%,-0.55%,+1.25%,-0.55%,+0.83%,+2.88%,-3.07%
6417.TWO,-7.67%,+0.72%,+7.17%,+2.34%,+0.33%,+0.65%,-1.62%,-0.33%,+0.00%,-2.31%
6208.TWO,+0.55%,-0.55%,-0.55%,+0.19%,+0.00%,-0.19%,-0.19%,+0.00%,+0.00%,+0.37%
6274.TWO,+0.32%,+0.95%,-1.26%,+1.91%,+5.93%,+6.48%,+1.38%,+3.14%,+0.53%,-3.03%
6539.TWO,+1.11%,+0.00%,+0.16%,+1.89%,+0.93%,+0.31%,+0.30%,+0.00%,+0.61%,-0.30%
8183.TWO,-2.64%,+0.19%,+0.77%,+0.57%,-0.95%,+1.92%,+1.13%,-0.37%,-0.37%,-1.69%
8277.TWO,-0.73%,+0.11%,+0.94%,+0.62%,-0.10%,-0.10%,+0.41%,+0.21%,-0.31%,-0.31%
5392.TWO,-0.24%,+2.43%,+0.24%,+0.00%,-0.24%,+0.71%,+1.18%,-0.47%,+0.23%,-0.93%
4105.TWO,+0.67%,-0.40%,+0.00%,+0.13%,+0.27%,+0.80%,+0.39%,-0.79%,-0.79%,+0.00%
4767.TWO,+0.55%,+0.37%,+0.00%,+0.55%,-0.55%,+0.00%,+1.10%,-0.18%,+1.45%,+0.54%
5262.TWO,-0.66%,-2.66%,+1.02%,+4.39%,+0.97%,+1.28%,+0.95%,+0.00%,+0.63%,+0.31%
1271.TWO,+0.21%,+0.41%,+1.12%,-0.40%,+0.20%,+0.51%,-1.31%,+0.82%,-0.10%,-0.51%
6227.TWO,-2.24%,+0.00%,-0.85%,-0.49%,+0.37%,+1.46%,+0.96%,-0.24%,+0.48%,+0.24%
3228.TWO,-3.34%,+0.00%,+0.00%,+0.00%,+6.29%,-2.37%,+0.30%,-2.11%,+0.62%,+0.31%
00772B.TWO,-0.62%,-0.79%,-0.33%,-0.06%,-0.51%,-0.40%,-0.35%,+0.55%,-0.46%,-0.26%
6020.TWO,+0.00%,-0.54%,+0.54%,+0.54%,+0.00%,+0.00%,+0.00%,-0.53%,+0.00%,+0.54%
6758.TWO,+3.17%,+0.00%,+0.00%,+0.00%,-3.60%,+2.77%,+0.00%,+0.00%,+1.08%,+2.27%
6270.TWO,-1.27%,-1.92%,+0.65%,+0.43%,+0.22%,+0.22%,-0.64%,-0.22%,+0.22%,-0.43%
8927.TWO,-0.88%,+4.01%,-1.18%,+4.12%,+0.52%,+0.93%,+0.41%,+2.35%,+0.60%,-0.60%
6787.TWO,-1.18%,+0.60%,+0.30%,+0.29%,+0.00%,+0.00%,-0.59%,+1.48%,-0.29%,+0.00%
8440.TWO,+0.35%,+0.70%,+0.35%,+0.93%,-0.81%,+1.64%,+0.69%,-0.68%,-1.95%,-1.29%
6021.TWO,+0.00%,+0.60%,+0.00%,+0.00%,-5.36%,-0.63%,-1.27%,+0.00%,-0.32%,+0.00%
3272.TWO,-1.29%,+0.59%,+0.94%,+1.05%,-1.39%,+1.99%,-0.92%,-0.58%,+0.12%,-2.10%
6929.TWO,+3.14%,+3.66%,-1.18%,-0.30%,+1.79%,+0.29%,-3.51%,+3.03%,-4.71%,+0.00%
4745.TWO,+0.18%,+0.53%,-0.35%,+0.18%,-0.35%,+0.71%,-0.35%,+0.53%,-0.18%,-0.88%
5381.TWO,-3.27%,-1.97%,+2.59%,-1.68%,-2.85%,+3.52%,+0.57%,-1.13%,-2.56%,-1.17%
8121.TWO,-1.92%,+1.07%,+2.46%,-2.06%,+0.18%,+1.93%,+9.45%,-1.10%,+2.22%,-4.97%
00780B.TWO,-0.28%,-0.14%,-0.14%,-0.40%,-0.43%,-0.26%,-0.14%,+0.40%,-0.26%,-0.31%
3630.TWO,-1.06%,+1.61%,+4.92%,+0.50%,-0.50%,+0.17%,+0.50%,+3.49%,-1.29%,+0.33%
6565.TWO,+2.89%,-0.28%,-11.55%,-1.91%,+1.30%,+2.56%,-1.56%,+2.22%,+2.48%,+1.52%
8040.TWO,-2.58%,+3.25%,+6.77%,+0.33%,-1.74%,-0.22%,+2.00%,-1.53%,-0.33%,-1.22%
8067.TWO,+0.34%,+9.90%,-6.83%,-2.00%,-0.34%,+1.02%,+1.01%,+0.00%,+0.67%,-1.33%
6891.TWO,+3.06%,+0.21%,-0.85%,-2.24%,+0.22%,-0.65%,-0.55%,-1.21%,+0.78%,-0.33%
6662.TWO,-0.49%,+0.98%,+0.16%,+0.16%,-1.28%,+0.00%,+0.16%,+0.00%,-0.16%,-0.65%
3349.TWO,-0.35%,+0.35%,+0.35%,+2.46%,-2.41%,+1.76%,+0.00%,-0.69%,+0.35%,+4.51%
6629.TWO,+0.32%,+0.11%,+0.11%,+2.22%,-1.45%,+0.00%,+0.42%,+0.00%,+0.10%,+0.10%
6584.TWO,+1.13%,+0.42%,-0.70%,-4.07%,-1.90%,+6.56%,-2.10%,-3.57%,-0.30%,+9.96%
3666.TWO,-0.90%,+0.45%,+0.90%,+0.22%,+1.34%,-0.22%,-0.44%,+2.66%,-1.94%,-0.22%
8298.TWO,-4.53%,+3.92%,+0.79%,+0.00%,-1.57%,-3.20%,+0.00%,+0.00%,+1.24%,+0.00%
5245.TWO,+1.32%,-2.21%,+1.64%,-1.01%,-0.82%,+0.62%,+1.43%,-0.71%,-0.10%,-1.73%
6237.TWO,-2.86%,+1.97%,+2.65%,-1.06%,-0.71%,+2.51%,+0.47%,-0.70%,-0.82%,-1.88%
3689.TWO,+0.13%,+0.64%,+0.51%,+0.63%,-0.63%,+4.56%,-0.61%,+0.49%,-0.85%,-1.22%
3354.TWO,-1.08%,+0.00%,+0.72%,+0.00%,+0.00%,+1.08%,+0.36%,+0.00%,-0.71%,-0.71%
8092.TWO,+0.00%,+0.44%,+0.00%,+0.44%,-0.44%,+0.44%,-0.44%,+0.88%,+0.00%,-1.75%
2066.TWO,+0.78%,+4.40%,-1.37%,+0.43%,+1.06%,+0.32%,-0.63%,+0.21%,+2.00%,-3.20%
6709.TWO,-0.33%,+0.00%,+0.33%,-0.17%,-1.34%,+1.35%,-0.33%,+0.17%,+0.17%,-0.83%
5905.TWO,+3.33%,-0.40%,+0.00%,+0.00%,+0.00%,+1.62%,+7.17%,+4.46%,-4.98%,-2.62%
6664.TWO,+0.93%,+3.23%,+1.34%,+1.32%,-1.74%,+2.21%,-0.87%,+0.87%,-0.43%,-0.87%
6707.TWO,+0.29%,+1.16%,-0.86%,-2.03%,+0.89%,+1.47%,-0.87%,+0.00%,+0.00%,+0.58%
00867B.TWO,-0.56%,-0.78%,-0.22%,-0.19%,-0.80%,-0.42%,-0.16%,+0.65%,-0.68%,-0.13%
1569.TWO,-0.89%,+0.45%,+0.45%,+0.67%,+0.22%,+0.88%,+0.44%,+0.22%,+1.30%,-0.64%
6233.TWO,+1.18%,+2.33%,+0.19%,+2.09%,+0.19%,+9.83%,-1.86%,-1.89%,-0.88%,-2.12%
00687B.TWO,-0.92%,-0.54%,-0.33%,-0.24%,-0.94%,-0.71%,-0.71%,+0.59%,-0.53%,+0.03%
6465.TWO,-1.43%,+1.45%,+1.90%,-2.34%,+0.48%,+1.90%,-0.93%,-0.47%,-0.95%,+0.00%
4804.TWO,+0.00%,-4.10%,-9.91%,-9.87%,-1.89%,-1.72%,+0.00%,+9.83%,+9.94%,+8.50%
00877.TWO,-1.69%,+1.01%,+0.10%,+3.60%,-0.68%,-0.97%,-0.88%,-0.20%,-0.50%,+1.90%
3176.TWO,+0.00%,+0.00%,+0.60%,-0.30%,-0.75%,+0.15%,+2.12%,+0.30%,-1.33%,-1.05%
6559.TWO,+0.00%,+0.24%,-3.78%,-0.13%,-0.51%,-4.59%,+4.14%,-0.13%,+0.13%,-3.46%
3178.TWO,-2.23%,+0.00%,+3.35%,+3.76%,+6.87%,+9.93%,+9.99%,-0.97%,-2.93%,-2.71%
8043.TWO,-1.28%,+0.55%,+0.18%,+3.11%,-1.24%,+0.18%,-0.18%,-0.36%,-1.44%,+6.41%
3374.TWO,-1.02%,+2.16%,+0.30%,+0.60%,-0.30%,+0.80%,+0.00%,+0.00%,+1.99%,+1.95%
8086.TWO,-3.15%,+0.52%,+0.26%,+0.78%,+0.00%,+2.82%,+1.00%,-0.37%,-0.87%,+1.63%
8147.TWO,-0.50%,+2.16%,+2.44%,+1.43%,-1.57%,-0.48%,-1.28%,-0.81%,+0.33%,-0.33%
00725B.TWO,-0.72%,-0.58%,-0.36%,-0.17%,-0.62%,-0.25%,-0.25%,+0.45%,-0.45%,-0.26%
7443.TWO,+0.00%,+4.88%,+0.00%,+0.00%,-4.85%,+5.10%,-0.50%,+0.50%,+0.00%,+3.96%
3580.TWO,-0.56%,+0.56%,+0.37%,+1.12%,+0.37%,+1.83%,-0.18%,+0.36%,-0.54%,-2.17%
6292.TWO,-0.11%,+0.79%,+0.00%,+0.79%,-0.56%,+0.45%,+0.67%,+0.78%,-0.11%,-0.88%
3264.TWO,-0.38%,+0.19%,+1.13%,+1.31%,+0.37%,-0.73%,+0.92%,+0.37%,+1.09%,+3.61%
8358.TWO,-0.55%,-1.12%,+0.94%,+2.79%,-0.18%,+3.45%,-0.35%,+0.00%,+0.88%,-1.40%
5902.TWO,+7.14%,+4.76%,-1.25%,-2.19%,+0.24%,+0.23%,+1.17%,-1.62%,+0.00%,-2.35%
4303.TWO,+1.06%,+0.00%,+1.57%,+1.03%,+0.00%,+2.81%,+0.74%,+0.74%,+2.44%,+0.95%
7566.TWO,-0.80%,+0.40%,+1.33%,+0.39%,-0.13%,+0.39%,-0.26%,+0.92%,+0.00%,+0.26%
2756.TWO,+0.00%,-0.36%,+0.36%,-0.36%,-0.36%,+3.28%,-2.12%,+0.36%,+0.36%,-0.36%
6568.TWO,-2.74%,+0.31%,+2.18%,+1.22%,-0.90%,+0.30%,+0.30%,-1.21%,-1.22%,-0.62%
6174.TWO,-0.89%,+1.44%,+0.36%,+0.53%,-0.35%,+0.88%,+0.35%,+1.05%,+0.69%,-0.34%
5364.TWO,+0.99%,+3.53%,-2.84%,+6.24%,-4.22%,-1.92%,+3.32%,+9.83%,-0.34%,-4.84%
3623.TWO,+6.91%,+0.92%,-0.61%,+0.00%,+1.53%,+0.30%,-1.20%,-0.30%,+2.14%,-2.10%
6761.TWO,-2.82%,+0.60%,+1.44%,-1.42%,+0.12%,+0.12%,+0.48%,+0.84%,-0.47%,+0.12%
8929.TWO,+0.00%,+1.86%,-0.68%,+0.46%,-1.37%,+0.00%,+1.16%,-0.46%,-0.23%,+0.69%
2938.TWO,+0.00%,+4.57%,-2.52%,+2.59%,+0.00%,+1.36%,+0.57%,-0.95%,-0.19%,-4.05%
5483.TWO,+1.02%,+0.00%,+1.35%,+1.33%,-0.98%,+1.32%,+0.00%,+1.63%,+0.64%,+1.28%
6618.TWO,+1.39%,+6.87%,+1.80%,-2.78%,-1.82%,-1.32%,+3.49%,+5.44%,+0.74%,-2.44%
7561.TWO,-0.14%,+0.86%,-0.14%,-1.43%,-3.62%,+3.45%,-7.69%,+6.76%,-1.03%,+1.04%
3066.TWO,-1.36%,-0.46%,-0.69%,-0.70%,-0.70%,+4.24%,-1.35%,+0.92%,-0.23%,-2.05%
6825.TWO,+0.00%,+0.00%,-0.46%,-3.10%,+0.00%,-1.44%,-0.97%,-1.64%,+0.50%,+0.00%
3624.TWO,+0.00%,+2.84%,-0.61%,+1.08%,-4.27%,+1.75%,-0.31%,-0.63%,-0.16%,-1.90%
3085.TWO,+0.00%,-1.83%,+2.33%,-0.68%,-0.69%,-0.46%,-1.85%,+0.47%,+0.47%,-2.80%
8099.TWO,-3.99%,+3.64%,+3.71%,+2.13%,-4.17%,+7.91%,+7.51%,+2.21%,-2.33%,+2.73%
3073.TWO,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
6729.TWO,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,-2.51%,+0.00%,+0.00%,+0.86%,+3.69%
6744.TWO,+3.52%,-0.54%,+0.54%,-6.08%,+3.81%,+0.00%,-0.92%,+0.00%,+0.00%,+0.74%
8924.TWO,-0.93%,+0.93%,-0.46%,+0.47%,+3.24%,+1.35%,+1.33%,-1.62%,-1.00%,+0.30%
1259.TWO,+0.53%,+0.40%,-0.66%,-0.53%,+0.00%,+0.13%,-0.67%,+3.62%,-0.65%,-0.39%
6498.TWO,+2.15%,+2.11%,+0.34%,+1.54%,+0.67%,+2.68%,-0.16%,+1.80%,-0.80%,-0.97%
8087.TWO,-0.97%,-0.56%,-1.13%,-0.14%,-0.14%,+0.14%,+0.72%,-0.14%,-0.57%,+0.14%
6723.TWO,-3.13%,+0.81%,+0.00%,-0.40%,-1.81%,-1.64%,-1.04%,-0.84%,-2.33%,+2.82%
00887.TWO,+1.06%,+0.63%,-0.84%,+0.84%,-0.21%,+0.00%,-0.49%,-1.05%,-0.71%,+0.00%
2736.TWO,+4.90%,+0.56%,+3.16%,+0.36%,+1.26%,+1.77%,+9.93%,+9.98%,+9.94%,+1.83%
6868.TWO,+0.12%,+1.23%,-1.22%,+1.60%,-0.85%,+0.00%,-0.12%,-0.61%,-1.23%,+2.88%
5520.TWO,+2.60%,+0.68%,-2.02%,+0.86%,+0.17%,-0.17%,+0.17%,+2.21%,-0.33%,+0.00%
6932.TWO,-3.61%,+0.62%,-3.11%,-2.99%,-1.10%,-4.45%,+11.66%,-3.34%,-0.65%,+0.43%
4979.TWO,-2.80%,+1.04%,+2.16%,+0.78%,+3.32%,-0.64%,+2.69%,+0.00%,-1.26%,+9.25%
4553.TWO,+0.00%,+0.00%,+4.76%,-1.40%,+0.00%,+0.00%,+0.00%,-2.84%,+0.00%,+0.00%
4971.TWO,-2.71%,+1.86%,+1.09%,-0.18%,+1.08%,+1.61%,+0.35%,+2.45%,-1.37%,-0.87%
6425.TWO,-0.72%,+0.48%,+0.48%,-0.95%,-0.72%,+0.48%,+0.00%,+0.72%,+0.00%,-0.48%
6780.TWO,-1.43%,+0.00%,+3.26%,-1.75%,+0.71%,-0.71%,+0.00%,-2.14%,+0.73%,+0.00%
6649.TWO,-3.53%,-0.61%,-0.61%,-0.37%,+1.24%,-0.98%,+1.86%,+2.55%,-1.54%,-0.36%
5498.TWO,+1.68%,-0.83%,+1.25%,-0.41%,-2.07%,+1.69%,+0.00%,+0.83%,+0.00%,-2.47%
1785.TWO,+0.98%,+0.28%,+0.28%,-0.14%,+1.53%,+2.73%,+0.66%,+4.49%,-1.77%,-3.35%
3152.TWO,-1.70%,+0.25%,+2.72%,-0.72%,+2.42%,-1.18%,+0.00%,-0.48%,-2.40%,+1.48%
4502.TWO,-0.14%,+0.00%,+0.00%,+0.14%,-0.14%,+0.00%,+0.00%,+0.00%,+0.14%,+0.00%
4170.TWO,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
7578.TWO,-1.04%,+0.00%,-0.60%,+1.81%,+0.30%,+0.00%,-0.59%,-0.15%,-0.89%,+0.30%
6432.TWO,-0.27%,+0.27%,+0.41%,+0.00%,+0.54%,+1.08%,+1.20%,-0.79%,+2.40%,-3.65%
當年度平均,-0.58%,+0.90%,+0.86%,+0.38%,+0.00%,+0.86%,+0.55%,+0.19%,-0.16%,-0.36%
