股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
4164.TW,+1.14%,-4.38%,+3.25%,-0.43%,+0.00%,+0.00%,+0.72%,+0.86%,+0.28%,+0.71%
2024.TW,-9.34%,-5.32%,+9.82%,+7.67%,-4.45%,-4.45%,+1.24%,-1.23%,-0.31%,+0.31%
6415.TW,+1.50%,+2.04%,+5.44%,-0.86%,+3.30%,+3.30%,+2.35%,+9.85%,+4.33%,-3.15%
6573.TW,-1.95%,-6.31%,+9.93%,-0.32%,-3.88%,-3.88%,+4.71%,+3.54%,+0.00%,+0.31%
2207.TW,+1.51%,-3.54%,+4.83%,-2.76%,+1.14%,+1.14%,+0.94%,-0.74%,+4.67%,-0.71%
910322.TW,+1.79%,+0.78%,+0.97%,-2.12%,+2.75%,+2.75%,+1.72%,+1.69%,-1.29%,+0.19%
3321.TW,-0.42%,-8.94%,+9.81%,+2.13%,-1.67%,-1.67%,+2.97%,+2.06%,+2.42%,+2.36%
2211.TW,+0.20%,-9.65%,+9.80%,+3.57%,-5.84%,-5.84%,+3.15%,-0.99%,-0.40%,-0.10%
4439.TW,-1.03%,-5.56%,+4.78%,+0.00%,-1.75%,-1.75%,+4.29%,+1.71%,-1.68%,+0.34%
2542.TW,+1.66%,-4.67%,+2.70%,-0.12%,+0.72%,+0.72%,+2.02%,-0.70%,-0.94%,-0.24%
6431.TW,+0.49%,-5.67%,+6.53%,-3.06%,+0.67%,+0.67%,+2.64%,+0.16%,-1.13%,+1.30%
6625.TW,+1.44%,-5.14%,+4.30%,-1.08%,+2.36%,+2.36%,+1.95%,-3.99%,-1.63%,-1.10%
9917.TW,+1.21%,-1.84%,+0.77%,-0.11%,+0.11%,+0.11%,+0.55%,-0.44%,+0.77%,+1.09%
8271.TW,-0.95%,-7.40%,+8.63%,-0.12%,-2.49%,-2.49%,+1.95%,+3.11%,+3.24%,-1.12%
4540.TW,-1.55%,-6.20%,+8.86%,-1.54%,-2.51%,-2.51%,+4.51%,+2.67%,+2.00%,+0.59%
3056.TW,-0.67%,-3.08%,+5.39%,-0.13%,+0.53%,+0.53%,+1.57%,+1.16%,+0.13%,+0.00%
3669.TW,+0.71%,+9.93%,-2.66%,-1.64%,-7.33%,-7.33%,+0.12%,+1.44%,-1.18%,-0.24%
1309.TW,-0.39%,-9.74%,+7.05%,+0.94%,-3.33%,-3.33%,+7.44%,+0.00%,+5.26%,-1.95%
6756.TW,-0.42%,-8.94%,+6.54%,-1.54%,-1.56%,-1.56%,+3.17%,+2.63%,+3.42%,-0.21%
2360.TW,+5.29%,-4.76%,+3.61%,-0.80%,+0.27%,+0.27%,-1.35%,+3.28%,+1.85%,-1.82%
00708L.TW,+0.44%,+3.51%,+1.70%,-0.28%,+0.87%,+0.87%,-0.07%,+1.04%,-0.96%,+3.18%
8016.TW,+2.18%,-3.85%,+5.78%,+9.24%,-9.81%,-9.81%,+2.35%,+8.75%,+3.45%,-3.70%
3094.TW,-2.15%,-7.76%,+9.87%,+4.49%,-2.07%,-2.07%,+2.76%,+2.22%,+3.10%,+1.20%
5484.TW,+3.32%,-8.57%,+5.47%,-0.74%,+3.36%,+3.36%,+1.81%,-1.06%,+1.08%,+0.00%
1454.TW,-5.08%,-7.71%,+6.15%,+3.06%,+2.33%,+2.33%,+3.21%,+8.43%,-3.70%,+0.96%
3014.TW,-0.98%,-7.43%,+9.63%,+9.76%,+2.22%,+2.22%,-2.17%,+2.22%,+0.87%,+1.29%
3406.TW,-3.19%,-9.89%,+7.72%,+0.13%,+1.38%,+1.38%,+2.48%,+7.01%,+2.82%,+2.31%
2383.TW,+3.63%,-1.27%,+2.58%,-0.31%,-1.26%,-1.26%,+0.00%,+1.28%,+1.58%,-0.93%
6235.TW,-0.88%,-8.01%,+10.00%,+1.76%,-1.15%,-1.15%,+2.62%,+2.56%,+0.83%,-0.82%
3149.TW,-1.31%,-9.63%,+9.93%,+6.86%,-5.32%,-5.32%,+4.79%,+0.95%,+10.00%,-4.69%
2023.TW,-9.82%,-9.90%,+9.89%,+6.50%,-5.40%,-5.40%,+1.24%,-1.23%,+1.49%,+1.96%
3454.TW,-1.09%,-4.96%,+7.39%,+1.35%,-0.53%,-0.53%,+2.14%,+0.26%,-0.13%,+0.13%
3543.TW,+9.86%,-2.38%,+5.63%,-1.07%,-0.18%,-0.18%,-1.08%,-1.82%,+0.19%,+2.40%
2345.TW,+0.74%,+0.55%,+8.06%,+0.17%,+0.00%,+0.00%,-0.17%,+4.24%,-1.46%,-0.99%
3018.TW,+0.31%,-9.82%,+9.86%,-3.10%,-1.28%,-1.28%,+4.21%,+0.62%,+0.00%,+0.93%
6641.TW,-2.33%,-4.02%,+3.88%,+0.90%,-0.89%,-0.89%,+0.90%,-0.44%,+0.45%,+0.59%
1776.TW,+0.87%,-4.01%,+1.49%,+0.00%,-3.24%,-3.24%,+1.52%,+1.50%,+1.77%,+0.87%
3686.TW,+9.89%,-10.00%,+10.00%,+8.42%,-6.21%,-6.21%,+0.00%,+1.99%,+3.25%,-1.89%
2415.TW,-1.52%,-10.00%,+9.91%,+8.40%,+1.72%,+1.72%,+1.69%,+4.99%,-2.11%,+1.62%
1806.TW,-2.68%,-10.00%,+9.58%,+4.19%,-4.46%,-4.46%,+6.54%,-2.19%,-1.35%,+4.55%
006203.TW,+0.42%,-2.65%,+5.44%,-0.56%,+0.08%,+0.08%,+0.89%,+0.16%,+1.68%,+0.47%
1337.TW,+0.71%,-9.83%,+9.97%,+3.82%,+0.27%,+0.27%,+1.36%,+0.67%,+2.00%,+1.96%
6155.TW,-0.43%,-8.76%,+9.13%,+0.21%,+1.50%,+1.50%,+4.22%,+1.42%,+1.40%,-0.39%
8103.TW,-0.69%,-6.26%,+8.31%,+0.82%,-2.72%,-2.72%,+2.51%,+4.36%,+2.48%,+3.57%
2883.TW,+0.00%,-7.44%,+8.04%,-1.24%,-0.84%,-0.84%,+1.69%,+0.00%,+0.41%,+0.83%
9937.TW,+0.21%,-1.59%,+1.29%,+0.32%,-0.63%,-0.63%,+0.85%,-0.11%,+0.32%,-0.84%
6781.TW,+2.13%,+1.19%,+3.82%,-2.27%,+0.29%,+0.29%,-0.43%,-0.15%,+9.88%,+9.13%
2308.TW,+0.76%,+0.00%,+3.00%,-0.36%,+2.74%,+2.74%,+2.85%,-1.38%,+1.75%,+0.00%
2324.TW,-1.09%,-3.52%,+4.57%,-0.44%,+1.54%,+1.54%,+0.65%,+0.00%,+0.21%,-0.21%
6108.TW,+0.84%,-5.83%,+7.08%,-0.55%,+0.00%,+0.00%,+4.43%,-0.53%,+0.53%,+0.00%
4148.TW,+0.71%,-6.07%,+2.86%,+0.29%,-0.87%,-0.87%,+1.47%,+0.00%,+0.43%,+1.59%
1907.TW,-2.62%,-6.48%,+9.97%,+3.69%,-1.78%,-1.78%,+3.17%,+3.80%,+0.99%,+0.14%
2375.TW,+1.53%,-4.41%,+9.00%,-1.55%,-2.52%,-2.52%,+3.01%,+2.92%,+9.53%,-3.24%
2905.TW,+0.74%,+3.17%,+2.13%,+0.00%,-1.62%,-1.62%,+1.18%,+0.93%,-0.23%,+0.46%
8201.TW,-0.62%,-8.37%,+8.90%,-2.41%,-0.11%,-0.11%,+5.38%,-1.94%,+3.12%,-1.82%
5292.TW,-3.38%,+0.00%,-0.33%,+0.00%,+0.33%,+0.33%,+19.83%,+0.00%,+0.00%,+0.00%
3605.TW,+0.78%,-9.73%,+9.91%,+6.01%,-2.71%,-2.71%,+3.30%,+3.19%,+0.95%,+1.41%
2474.TW,+1.71%,-3.65%,+2.92%,+0.85%,-0.28%,-0.28%,+2.25%,+0.28%,+0.00%,+0.27%
3013.TW,-0.39%,-3.54%,+4.08%,-1.96%,-0.40%,-0.40%,+0.80%,+2.79%,+1.94%,-0.38%
8473.TW,+0.39%,+7.85%,+2.79%,-0.59%,-0.95%,-0.95%,+7.79%,-1.00%,-2.25%,-0.92%
6598.TW,-3.66%,+10.00%,+1.82%,-1.43%,-2.36%,-2.36%,-3.15%,-0.57%,-6.55%,+3.51%
5284.TW,+2.63%,-3.26%,+3.61%,-1.63%,-0.71%,-0.71%,+1.79%,-1.05%,+2.25%,+0.69%
1467.TW,-2.62%,+9.85%,+1.36%,+1.88%,-2.63%,-2.63%,-1.08%,+0.00%,-2.19%,+0.56%
2387.TW,-2.43%,-8.73%,+9.99%,-0.19%,+0.96%,+0.96%,+6.83%,-1.42%,+0.36%,+1.44%
2609.TW,-6.57%,-10.00%,+9.91%,+9.97%,+3.73%,+3.73%,+9.94%,+1.42%,-2.26%,+8.57%
3057.TW,+2.82%,-9.93%,+7.60%,-3.18%,-4.74%,-4.74%,+9.96%,+9.76%,+1.90%,-1.87%
00713.TW,-0.71%,-3.71%,+4.52%,+0.59%,-0.66%,-0.66%,+1.67%,+0.00%,+0.48%,+0.31%
4764.TW,+0.69%,-9.62%,+5.51%,+0.90%,+0.00%,+0.00%,+2.14%,-0.35%,+3.33%,+0.00%
6472.TW,+9.85%,+9.94%,-0.53%,+9.98%,+9.89%,+9.89%,-2.80%,+2.43%,-9.93%,-9.87%
2365.TW,-1.27%,+4.70%,-0.41%,-1.64%,+0.42%,+0.42%,+0.41%,+1.24%,+0.82%,+0.40%
2425.TW,+2.52%,-6.07%,+3.14%,+0.17%,-0.34%,-0.34%,+4.07%,-0.65%,+0.82%,+0.81%
6128.TW,+0.41%,-0.82%,+0.82%,+0.00%,+0.00%,+0.00%,+0.61%,+0.41%,+0.81%,+0.20%
3008.TW,-1.72%,+0.00%,+0.53%,+0.87%,-1.38%,-1.38%,+2.46%,+0.51%,+0.17%,-0.68%
2313.TW,+0.00%,-4.18%,+7.07%,-1.12%,+0.71%,+0.71%,-1.27%,+1.14%,+3.67%,+1.36%
2390.TW,-8.57%,+9.86%,-5.69%,-1.39%,+0.24%,+0.24%,+2.11%,+9.89%,-4.39%,+9.85%
01004T.TW,-0.53%,-0.83%,+0.96%,-0.59%,-1.49%,-1.49%,+0.00%,-0.06%,+0.36%,-0.36%
2723.TW,+2.42%,-9.80%,+4.12%,+3.60%,+1.74%,+1.74%,-0.68%,+5.15%,-1.63%,-0.66%
1589.TW,+0.93%,-9.88%,+5.12%,+3.62%,-4.97%,-4.97%,+1.41%,+0.14%,+0.42%,+0.00%
1435.TW,+0.00%,-9.90%,+4.26%,-1.70%,-0.35%,-0.35%,+9.72%,+9.81%,+9.80%,+9.97%
3048.TW,+1.59%,-6.09%,+8.82%,+3.06%,-1.19%,-1.19%,+0.90%,+1.34%,+1.03%,+0.44%
4440.TW,-5.66%,-2.20%,+0.00%,+0.20%,+4.08%,+4.08%,+2.94%,+0.00%,+0.00%,+0.00%
9945.TW,+2.31%,-5.00%,+5.26%,+0.39%,-0.39%,-0.39%,+1.37%,-0.39%,+0.39%,+0.19%
9904.TW,+2.61%,+0.48%,+8.21%,+3.21%,+0.99%,+0.99%,+1.12%,+1.94%,+0.54%,+2.16%
6282.TW,-1.00%,-7.26%,+7.83%,+1.01%,+0.40%,+0.40%,+1.39%,+0.98%,+0.00%,-0.19%
1312.TW,+6.80%,-9.93%,+3.33%,-1.61%,-1.84%,-1.84%,+3.33%,+1.41%,+2.98%,+0.58%
3049.TW,+0.88%,-9.65%,+9.22%,+3.56%,-4.29%,-4.29%,+4.04%,+2.59%,+1.68%,+2.07%
1537.TW,+0.00%,-2.08%,+1.41%,+0.35%,+0.00%,+0.00%,+0.00%,-0.69%,+0.70%,+0.35%
2515.TW,-0.34%,-9.87%,+9.08%,+1.25%,-1.24%,-1.24%,+1.71%,+0.45%,-0.33%,+0.00%
4566.TW,+0.44%,-9.90%,+8.79%,+4.49%,-1.18%,-1.18%,+0.76%,+0.32%,+0.86%,+0.11%
1723.TW,+0.48%,-2.86%,+4.90%,+0.00%,-0.47%,-0.47%,+0.94%,-0.93%,+1.41%,+0.00%
00851.TW,+0.46%,+2.40%,-0.21%,-1.97%,+1.58%,+1.58%,+2.49%,-0.64%,+1.94%,+0.40%
2727.TW,-3.12%,-9.68%,+9.82%,+3.25%,-2.76%,-2.76%,+3.24%,+1.57%,-4.25%,+2.82%
00654R.TW,-1.60%,-0.91%,-2.87%,+0.84%,+0.00%,+0.00%,-0.73%,-0.53%,-0.21%,-0.11%
2465.TW,-5.55%,-9.95%,+9.99%,+6.54%,-4.89%,-4.89%,+2.75%,-0.70%,+9.95%,+9.69%
6531.TW,-3.21%,-9.60%,+9.85%,+1.05%,+2.26%,+2.26%,+2.55%,+5.14%,+8.83%,+0.87%
2457.TW,-4.86%,-9.86%,+9.96%,-1.78%,-3.62%,-3.62%,+4.69%,+1.61%,+9.88%,-2.41%
8926.TW,+2.53%,-5.06%,+3.55%,+1.72%,+1.04%,+1.04%,+0.00%,-0.51%,-0.26%,-0.13%
3028.TW,+0.37%,-5.19%,+5.87%,+1.66%,+0.36%,+0.36%,+1.81%,-0.18%,+0.18%,-0.18%
5515.TW,+0.80%,-5.95%,+5.91%,+0.80%,-0.40%,-0.40%,+1.19%,+1.96%,+0.77%,-1.15%
3481.TW,-0.48%,-9.81%,+9.81%,+8.21%,-7.14%,-7.14%,-0.48%,+5.31%,+2.06%,-3.60%
2409.TW,+0.23%,-8.47%,+10.00%,+5.68%,-6.02%,-6.02%,-0.69%,+4.15%,+1.11%,-2.84%
2033.TW,-9.97%,-9.77%,+9.75%,+9.54%,-9.31%,-9.31%,+5.96%,-1.25%,-1.90%,+1.29%
0050.TW,+1.14%,-1.90%,+4.58%,-0.68%,-0.68%,-0.68%,+1.42%,-0.15%,+1.70%,+0.07%
9955.TW,-4.70%,-9.86%,+9.73%,+2.22%,-2.44%,-2.44%,+0.83%,+1.93%,-1.62%,+1.92%
4526.TW,+0.33%,-8.31%,+7.61%,+0.67%,-1.00%,-1.00%,+1.35%,+2.67%,+1.30%,-0.96%
3090.TW,+0.98%,-7.18%,+7.32%,-0.39%,-0.78%,-0.78%,+1.38%,+0.58%,+1.55%,+0.38%
8374.TW,+3.91%,-3.77%,+6.96%,+1.42%,+0.20%,+0.20%,+2.00%,-0.59%,+0.99%,+0.78%
1410.TW,-1.71%,-0.14%,+1.45%,-0.29%,-0.29%,-0.29%,-0.86%,+0.43%,+0.14%,+0.00%
2301.TW,+1.64%,-1.29%,+1.47%,+0.00%,+0.97%,+0.97%,+0.80%,+0.16%,-0.32%,+0.32%
2382.TW,+2.50%,-2.21%,+1.93%,-0.56%,-1.23%,-1.23%,+0.45%,-1.01%,+0.00%,-0.80%
1711.TW,-1.17%,+8.90%,-3.54%,-2.26%,-0.29%,-0.29%,+3.19%,-0.28%,+0.00%,+7.32%
1102.TW,+2.19%,-1.12%,+3.10%,-0.20%,+0.50%,+0.50%,+1.00%,-0.59%,+0.00%,-0.40%
2032.TW,-5.31%,-9.73%,+9.80%,+9.82%,-3.25%,-3.25%,+5.04%,-2.40%,-1.37%,+1.39%
TXF.TW,+1.32%,-3.23%,+5.79%,-0.06%,-0.97%,-0.97%,+1.73%,+0.23%,+1.79%,+0.19%
6191.TW,+0.35%,-9.31%,+9.88%,+5.29%,-3.69%,-3.69%,+1.74%,+2.39%,+5.18%,-0.95%
8422.TW,+0.58%,-2.33%,+1.49%,+0.00%,-0.29%,-0.29%,+0.00%,+0.29%,+0.00%,+0.29%
3701.TW,+2.48%,+0.00%,+0.35%,+0.34%,+0.00%,+0.00%,-2.75%,+2.12%,+0.00%,-0.69%
4562.TW,-0.26%,-5.94%,+5.49%,-0.26%,+0.52%,+0.52%,+2.34%,+0.00%,+4.06%,-0.98%
5258.TW,+1.56%,-7.69%,+10.00%,+0.76%,+3.26%,+3.26%,+4.37%,+2.09%,-2.51%,+2.10%
3530.TW,+1.38%,-9.97%,+9.91%,+2.44%,-1.66%,-1.66%,+1.68%,+3.31%,+3.71%,+4.35%
1449.TW,-8.71%,-9.87%,+7.66%,+3.73%,-3.27%,-3.27%,+4.05%,+1.30%,-1.92%,+0.00%
3092.TW,-0.50%,-10.00%,+7.78%,+3.26%,+3.16%,+3.16%,-0.16%,+2.42%,+1.74%,+0.47%
1726.TW,+0.14%,-0.14%,+1.95%,-0.82%,-0.41%,-0.41%,+1.66%,+0.14%,+0.68%,-0.54%
2618.TW,-0.68%,-9.93%,+9.89%,+5.88%,-2.94%,-2.94%,+2.36%,+0.33%,-0.33%,+2.63%
8045.TW,+2.21%,-0.87%,-0.44%,+0.88%,+0.00%,+0.00%,+3.04%,+0.00%,+0.00%,+0.00%
2489.TW,+2.24%,-10.00%,+9.72%,+1.58%,-5.30%,-5.30%,+3.62%,+4.13%,+1.22%,+0.90%
3312.TW,-0.53%,-9.09%,+8.82%,+1.08%,-0.27%,-0.27%,+3.49%,-0.26%,+2.08%,+1.02%
2838.TW,+0.87%,-4.29%,+4.04%,-1.72%,+0.00%,+0.00%,+1.32%,-0.87%,+0.00%,+0.44%
3501.TW,+0.00%,-4.37%,+4.02%,+0.10%,-0.21%,-0.21%,+1.15%,+1.03%,+0.31%,+2.24%
8039.TW,+3.12%,-5.30%,+6.05%,-2.05%,-0.66%,-0.66%,+1.44%,-0.22%,+2.19%,+0.21%
8478.TW,-0.10%,-6.39%,+7.50%,+3.12%,-2.63%,-2.63%,+2.90%,+1.81%,+0.00%,+0.20%
6164.TW,-1.24%,-9.94%,+9.99%,+0.53%,-1.79%,-1.79%,+1.71%,+2.63%,-0.51%,+0.41%
3550.TW,-0.58%,-9.09%,+9.68%,+2.65%,-1.43%,-1.43%,+2.03%,+2.56%,+0.56%,+0.83%
6416.TW,-2.73%,-7.94%,+9.64%,-0.46%,-2.33%,-2.33%,+6.67%,+0.45%,+2.22%,+0.87%
3432.TW,+0.00%,-9.73%,+6.90%,+1.21%,+1.20%,+1.20%,+1.57%,-0.39%,+1.56%,-0.38%
1514.TW,+2.02%,-9.69%,+9.76%,+0.00%,+1.11%,+1.11%,+1.98%,+0.43%,+1.72%,-0.63%
6209.TW,-0.64%,-9.89%,+9.53%,+1.15%,-1.95%,-1.95%,+4.64%,+2.37%,+0.77%,+0.00%
4912.TW,-2.33%,-8.66%,+9.80%,-0.30%,+0.60%,+0.60%,+2.08%,+2.33%,+1.14%,-0.28%
3015.TW,-2.45%,-7.29%,+6.44%,+0.24%,-1.57%,-1.57%,+1.84%,+1.81%,+1.07%,+0.70%
3703.TW,-2.57%,-8.32%,+7.96%,-1.43%,-1.87%,-1.87%,+6.78%,-0.99%,-0.40%,+1.01%
1735.TW,+8.13%,-5.85%,+5.33%,-2.81%,-1.73%,-1.73%,+1.76%,+2.02%,+0.00%,+1.70%
1522.TW,-0.73%,-7.86%,+8.27%,-1.23%,+0.00%,+0.00%,+1.50%,+1.47%,+0.73%,+1.20%
00712.TW,+2.28%,+1.79%,+0.42%,-0.28%,+0.35%,+0.35%,+0.49%,+0.07%,+0.42%,-0.28%
6504.TW,-9.83%,+9.81%,-9.68%,-6.59%,-2.65%,-2.65%,+1.51%,-0.89%,-1.50%,+0.91%
6776.TW,+1.86%,-9.15%,+5.32%,+3.28%,+2.65%,+2.65%,-0.13%,-1.03%,+1.17%,-1.03%
6196.TW,+0.42%,-7.77%,+5.51%,+2.34%,-1.56%,-1.56%,+0.85%,+1.05%,+3.73%,+0.00%
3002.TW,+1.70%,-5.02%,+2.64%,-0.43%,+0.43%,+0.43%,+0.86%,+1.28%,+0.42%,+0.42%
4989.TW,-1.71%,-9.87%,+9.98%,+9.96%,-4.39%,-4.39%,+3.20%,+1.35%,+1.60%,+2.10%
6405.TW,+2.26%,-4.22%,+6.08%,-0.99%,-2.20%,-2.20%,+3.67%,+3.54%,+0.00%,+0.19%
2423.TW,-0.21%,-2.13%,+2.17%,+0.00%,-0.85%,-0.85%,+1.50%,+0.63%,-0.42%,+0.63%
00673R.TW,+2.19%,-2.20%,-1.44%,+1.99%,+1.66%,+1.66%,+2.09%,-2.49%,-3.12%,+0.00%
1616.TW,-5.63%,-9.90%,+10.00%,+9.99%,+5.94%,+5.94%,+0.66%,-3.38%,+1.58%,-1.89%
6671.TW,-0.11%,-2.24%,+3.71%,-0.21%,-0.84%,-0.84%,+1.06%,-0.95%,+0.00%,+0.11%
3593.TW,+1.45%,-8.93%,+9.80%,+2.14%,+0.00%,+0.00%,+0.70%,+0.35%,+0.00%,-0.35%
2546.TW,+0.66%,-1.75%,+4.00%,-0.85%,-0.75%,-0.75%,+2.06%,+0.85%,+0.42%,+0.00%
1220.TW,-2.85%,+0.98%,+2.58%,-0.31%,+0.32%,+0.32%,+0.94%,-0.93%,+0.31%,+0.94%
1307.TW,+0.50%,-1.24%,+5.53%,-0.24%,-1.91%,-1.91%,+2.43%,+2.14%,+1.16%,-0.69%
4960.TW,-2.51%,-9.87%,+9.52%,+4.35%,-4.17%,-4.17%,+2.61%,+2.12%,+2.90%,-2.02%
3437.TW,-1.12%,-4.53%,+9.88%,+0.72%,-2.32%,-2.32%,+3.66%,+1.76%,+1.73%,+4.43%
6024.TW,+0.72%,-3.93%,+3.47%,-0.24%,-0.84%,-0.84%,+2.54%,+2.01%,-0.23%,-0.12%
2637.TW,+3.65%,-9.90%,+9.87%,+10.00%,-4.93%,-4.93%,+9.72%,+3.40%,-6.43%,+0.92%
00683L.TW,-0.06%,-0.84%,-0.79%,-0.61%,+0.92%,+0.92%,-0.85%,+0.61%,-0.55%,-0.37%
1513.TW,+1.06%,-6.00%,+6.27%,+2.85%,-2.56%,-2.56%,+1.16%,+0.52%,+3.00%,+1.20%
1455.TW,+9.92%,-9.98%,+5.01%,-1.26%,+9.92%,+9.92%,+9.95%,+9.89%,-5.75%,+6.30%
3038.TW,+0.53%,-6.61%,+8.22%,+0.26%,-2.09%,-2.09%,+1.33%,+1.05%,+1.82%,+0.26%
8996.TW,+0.23%,-9.94%,+10.00%,+2.24%,-2.31%,-2.31%,+2.36%,+2.31%,+1.35%,+0.33%
8011.TW,-1.60%,-9.77%,+9.75%,+5.92%,-3.73%,-3.73%,+2.90%,+1.25%,+3.10%,-0.30%
2485.TW,-5.68%,-9.95%,+6.40%,+2.19%,-4.81%,-4.81%,+1.12%,+1.67%,+3.28%,-0.26%
2945.TW,+2.64%,-2.91%,+0.35%,-0.34%,+5.07%,+5.07%,+0.00%,+0.00%,+0.00%,+0.00%
3708.TW,+2.68%,-10.00%,+6.76%,+6.33%,-2.13%,-2.13%,+0.43%,+0.87%,-1.29%,+1.30%
1466.TW,-6.64%,+9.96%,+1.94%,-1.59%,-0.65%,-0.65%,+5.84%,+9.82%,-2.51%,+9.74%
00631L.TW,+2.53%,-5.80%,+11.15%,-0.64%,-1.32%,-1.32%,+3.43%,+0.72%,+3.51%,-0.04%
2108.TW,-9.86%,-9.77%,+3.90%,+4.17%,-5.20%,-5.20%,+8.02%,-1.56%,+0.40%,+0.79%
1409.TW,+0.00%,-7.05%,+9.83%,+2.30%,-0.75%,-0.75%,+4.79%,+2.64%,-2.58%,+2.16%
2049.TW,+3.28%,-3.78%,+6.76%,-2.36%,+1.81%,+1.81%,+4.15%,-0.57%,+2.00%,+0.42%
1582.TW,+0.37%,-2.72%,+3.44%,-0.62%,-1.24%,-1.24%,+1.00%,+0.50%,+2.10%,+1.09%
8438.TW,+2.07%,-2.38%,+0.00%,+3.78%,-4.82%,-4.82%,+3.70%,+0.00%,+0.00%,+0.00%
1560.TW,-0.65%,-4.88%,+6.67%,-0.96%,-0.32%,-0.32%,+1.30%,+0.96%,+1.11%,+0.16%
9105.TW,+0.22%,-9.94%,+9.35%,-1.10%,-5.76%,-5.76%,+1.88%,+0.00%,+0.00%,+1.62%
2353.TW,-1.84%,-3.75%,+5.13%,+2.02%,+1.16%,+1.16%,+0.82%,+0.49%,+0.97%,+2.55%
8467.TW,+0.00%,-6.44%,+3.44%,+0.64%,+0.00%,+0.00%,+1.65%,+1.50%,+0.99%,+1.22%
1736.TW,-1.85%,-5.80%,+5.73%,-2.03%,-0.14%,-0.14%,+5.96%,+1.70%,+2.83%,-1.00%
4564.TW,+1.23%,-10.00%,+9.91%,-1.78%,-0.70%,-0.70%,+3.64%,+1.08%,+5.48%,-1.39%
2331.TW,-0.43%,-7.79%,+9.86%,+2.56%,-3.12%,-3.12%,+3.23%,+2.29%,+0.81%,-0.40%
9910.TW,+3.67%,-3.54%,+7.09%,+1.72%,+2.17%,+2.17%,+1.42%,+3.26%,+4.50%,+4.96%
5471.TW,-1.01%,-6.25%,+5.45%,+3.33%,-3.23%,-3.23%,+1.26%,+2.27%,+2.33%,-0.43%
2540.TW,+4.95%,+0.00%,+4.29%,+0.27%,+0.55%,+0.55%,+1.09%,-1.61%,+2.19%,+0.94%
2498.TW,-1.57%,-6.96%,+6.70%,+0.00%,-1.61%,-1.61%,+2.82%,+1.73%,+0.71%,+0.70%
00753L.TW,-1.85%,+4.41%,+2.12%,-0.62%,+0.65%,+0.65%,+0.96%,-1.67%,+3.68%,+1.86%
8110.TW,-4.23%,-9.93%,+8.98%,+2.62%,-2.92%,-2.92%,+1.88%,+2.21%,+5.05%,+1.03%
2481.TW,-0.11%,-9.90%,+9.97%,+4.71%,-3.84%,-3.84%,+5.25%,+0.22%,+3.46%,+1.15%
4722.TW,+0.45%,-5.78%,+5.50%,-1.64%,-2.27%,-2.27%,+1.71%,-0.15%,+1.37%,+0.15%
2477.TW,-0.57%,-9.91%,+7.18%,+0.45%,-1.33%,-1.33%,+5.11%,+0.14%,+1.57%,-2.11%
4438.TW,+4.82%,-5.86%,+4.89%,-1.27%,+0.86%,+0.86%,+3.40%,-0.41%,+0.41%,+0.41%
1414.TW,-7.82%,-9.94%,+9.42%,-0.89%,+3.59%,+3.59%,+4.05%,+1.94%,-4.09%,+1.42%
2393.TW,+4.31%,-6.32%,+7.52%,-0.97%,+1.10%,+1.10%,+1.20%,+7.02%,-0.44%,+1.12%
6269.TW,+1.79%,-0.44%,+1.32%,+0.87%,-2.59%,-2.59%,+0.00%,+2.21%,-0.43%,+0.00%
2305.TW,-0.48%,-9.99%,+9.88%,+3.57%,-2.50%,-2.50%,+2.68%,+2.26%,+3.72%,+0.22%
1611.TW,+0.00%,-6.67%,+8.67%,+0.47%,-2.34%,-2.34%,+3.35%,+2.78%,-0.45%,+0.00%
2913.TW,-1.82%,-6.37%,+5.10%,-2.43%,-0.28%,-0.28%,+1.11%,+4.38%,-2.36%,+0.81%
1457.TW,-1.55%,-6.92%,+9.46%,+0.62%,+2.45%,+2.45%,+5.99%,+5.37%,-1.07%,-0.27%
6230.TW,+4.12%,+9.76%,+0.72%,+0.00%,-0.72%,-0.72%,+2.16%,+1.18%,+0.47%,-0.46%
2413.TW,+1.24%,-9.56%,+9.76%,+3.46%,+1.19%,+1.19%,+1.42%,+2.33%,+2.27%,+0.67%
3535.TW,+1.23%,-9.76%,+5.41%,+5.13%,-2.44%,-2.44%,+1.56%,+0.62%,+1.53%,+1.20%
2103.TW,-1.68%,-6.34%,+7.50%,+3.06%,-4.29%,-4.29%,+3.28%,-2.50%,+0.68%,+2.72%
2317.TW,+1.46%,-6.03%,+8.96%,-1.87%,+0.95%,+0.95%,+3.30%,+0.00%,+2.28%,-0.45%
2488.TW,-0.51%,-3.10%,+6.05%,-1.17%,-2.04%,-2.04%,+0.52%,+0.52%,+1.89%,+0.00%
5534.TW,+0.77%,-3.43%,+4.73%,-1.76%,-0.64%,-0.64%,+0.51%,+0.00%,+0.00%,+0.51%
8163.TW,-0.72%,-7.25%,+5.99%,+1.97%,-1.93%,-1.93%,+1.72%,+0.36%,+1.68%,+0.00%
6743.TW,+5.91%,-9.95%,+5.89%,+0.49%,+0.00%,+0.00%,+2.91%,+3.77%,+10.00%,+5.37%
2431.TW,+1.70%,-2.93%,+8.62%,+1.59%,-0.78%,-0.78%,+3.15%,+3.05%,+1.85%,+9.45%
