股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
5484.TW,+0.17%,+0.17%,-0.50%,+0.00%,-0.66%,+0.67%,+0.00%,+1.33%,+0.16%,-0.82%
1454.TW,-0.96%,+0.97%,+0.00%,-0.72%,-0.24%,+0.00%,-0.36%,+1.57%,+2.38%,+0.12%
3014.TW,+1.34%,+0.26%,-1.58%,+0.40%,+0.00%,-0.27%,-0.80%,+2.15%,+0.13%,+0.00%
3406.TW,+3.22%,+0.00%,+0.31%,-1.71%,-1.11%,-0.96%,-2.10%,+1.81%,-1.29%,-2.13%
2383.TW,+2.06%,+2.02%,+4.35%,+0.00%,-5.30%,+0.00%,-2.00%,+1.22%,+0.00%,+0.00%
6235.TW,+2.58%,-1.01%,+0.51%,-1.52%,+0.00%,-0.26%,-0.52%,+0.78%,-0.77%,+0.00%
3149.TW,-4.48%,+0.26%,+0.26%,-3.11%,+0.00%,-3.21%,+1.66%,-1.36%,+1.10%,+5.18%
2023.TW,+0.41%,+0.81%,-0.80%,-1.62%,+0.82%,+0.00%,+1.22%,+6.05%,+0.38%,-2.27%
3454.TW,-1.25%,-2.65%,+1.17%,+0.13%,-0.90%,-0.26%,+0.52%,+1.29%,+2.29%,+0.00%
3543.TW,-1.20%,-1.21%,-0.25%,+1.31%,-0.08%,-0.57%,+0.00%,+2.04%,+0.88%,-0.08%
2345.TW,+1.67%,-2.24%,-1.53%,+0.62%,+0.77%,-0.31%,+0.61%,+0.91%,+2.72%,-0.74%
3018.TW,+1.17%,+0.00%,+1.67%,+6.33%,+3.69%,-2.99%,-0.83%,+0.95%,+0.00%,-1.06%
1776.TW,+0.88%,-2.18%,+0.45%,-0.44%,+0.45%,-0.44%,-0.45%,+1.79%,-0.88%,+0.44%
3686.TW,-0.46%,+0.46%,-0.61%,-0.92%,+0.15%,+0.77%,+0.15%,+0.15%,+0.61%,-0.61%
2415.TW,+0.00%,+2.15%,-0.53%,-2.29%,+0.72%,+0.36%,-0.36%,+0.00%,+1.08%,+0.35%
1806.TW,-1.98%,-1.62%,+0.55%,-0.54%,-0.27%,-1.10%,-0.97%,+2.38%,-0.41%,+0.27%
006203.TW,+1.05%,-0.08%,-0.08%,-1.61%,+1.09%,-0.68%,+1.40%,-0.42%,+0.91%,-0.65%
1337.TW,+2.21%,-0.72%,-1.45%,-0.37%,+0.00%,-1.11%,+0.37%,+0.75%,+3.70%,-1.07%
6155.TW,+9.90%,-3.60%,+1.40%,+3.69%,-2.22%,+0.91%,-4.05%,+0.94%,-1.40%,-3.77%
8103.TW,+0.78%,+1.25%,-0.92%,+0.00%,+0.47%,-0.77%,+0.31%,+0.00%,+1.09%,+0.31%
2883.TW,+0.24%,+0.00%,+0.24%,-0.84%,+0.12%,+0.00%,-0.12%,+0.00%,+0.36%,+0.24%
9937.TW,-1.13%,+0.38%,-0.51%,-0.13%,+0.13%,+0.00%,+0.00%,+0.00%,-0.51%,+0.26%
2308.TW,-0.59%,+0.00%,-1.18%,+0.00%,-0.60%,+0.60%,+0.00%,-0.30%,+0.60%,+0.00%
2324.TW,+1.74%,+0.00%,+0.24%,+0.73%,+0.48%,-1.20%,+1.22%,-1.20%,+0.00%,-0.24%
6108.TW,+0.82%,-1.31%,-0.66%,+4.49%,+1.11%,-1.26%,-0.16%,+0.00%,+0.64%,+0.16%
1907.TW,+0.98%,+0.00%,-0.97%,-1.47%,-1.00%,-0.80%,-0.30%,-0.10%,+3.76%,+0.49%
2375.TW,+0.42%,-1.46%,+0.42%,-1.68%,-0.21%,-0.64%,+7.11%,-0.20%,+0.00%,-0.20%
2905.TW,-6.14%,-2.03%,+1.38%,-0.91%,-0.23%,-0.69%,+0.93%,+0.23%,+0.92%,-0.23%
8201.TW,-1.58%,-3.61%,+2.92%,-1.62%,+1.23%,+3.25%,+9.84%,+2.15%,-1.05%,-1.42%
3605.TW,+0.00%,+0.00%,+0.00%,-0.59%,-0.79%,+0.20%,+3.18%,+0.19%,+0.00%,+1.15%
2474.TW,+3.61%,-1.06%,+1.83%,-3.45%,-0.78%,-0.47%,+2.05%,+0.62%,-0.92%,+0.31%
3013.TW,-6.96%,+0.47%,+0.00%,+0.47%,-1.16%,-1.17%,+0.00%,-0.47%,-0.48%,-0.48%
8473.TW,+4.25%,-1.81%,-0.15%,-0.77%,+0.31%,+1.08%,+0.15%,-0.61%,-0.31%,-0.92%
6598.TW,+0.00%,+1.13%,-0.86%,-1.40%,+0.51%,+2.94%,+0.00%,-0.65%,+0.43%,+0.00%
5284.TW,+2.80%,+0.00%,-0.48%,-0.64%,+0.00%,+1.29%,-0.64%,+0.00%,+0.00%,+0.64%
1467.TW,-2.56%,-9.91%,+0.67%,+7.13%,-0.62%,-0.63%,+0.74%,-1.78%,+0.00%,+0.75%
2387.TW,+1.25%,+0.49%,+0.98%,+0.00%,+1.46%,+1.20%,-1.66%,-0.48%,+0.00%,+0.00%
2609.TW,+0.44%,+0.00%,+0.44%,-0.43%,+2.18%,-1.28%,+0.43%,-0.86%,+9.57%,+1.59%
3057.TW,+1.13%,-1.86%,-2.65%,-1.17%,+0.00%,+0.00%,-1.18%,+3.98%,-1.15%,-0.39%
4764.TW,+1.90%,+0.00%,+0.00%,+0.75%,-0.74%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
6472.TW,+3.25%,-2.42%,+1.24%,+0.00%,-1.72%,-2.00%,+8.14%,-3.76%,-2.44%,-0.75%
2365.TW,+0.68%,-0.11%,+0.56%,+4.25%,-1.50%,-0.11%,-0.44%,+0.22%,-0.55%,-0.11%
2425.TW,+0.00%,-1.45%,+0.88%,-1.16%,+1.76%,-0.29%,-0.29%,+0.00%,+0.00%,-0.29%
6128.TW,-0.61%,+0.61%,+0.00%,-0.49%,+0.00%,-0.24%,+0.49%,+0.00%,+0.00%,+0.12%
3008.TW,+0.31%,-0.61%,-1.03%,+0.73%,-0.93%,+1.87%,-0.51%,-0.31%,-1.13%,+0.62%
2313.TW,+1.51%,-0.64%,+1.07%,+1.69%,-1.04%,-0.42%,+0.85%,-0.84%,-1.27%,+1.07%
2390.TW,+2.55%,-1.07%,-1.80%,-0.37%,+0.37%,-0.73%,+2.21%,+1.08%,-0.71%,+0.00%
01004T.TW,+0.00%,+0.00%,-0.08%,-0.08%,-0.23%,-0.31%,-0.47%,+0.00%,+0.39%,+0.00%
2723.TW,+0.94%,-0.31%,+0.00%,-0.62%,+0.94%,-1.70%,+0.79%,+4.53%,-1.05%,-0.60%
1589.TW,+4.00%,-1.05%,-0.24%,-1.89%,+0.96%,+0.48%,+1.07%,+0.24%,+5.16%,-1.78%
1435.TW,-0.19%,+0.19%,+0.39%,+0.00%,-0.77%,+0.78%,+0.58%,+0.00%,+9.94%,-3.83%
3048.TW,-0.93%,+0.00%,-0.63%,-0.94%,+2.86%,-0.31%,+0.00%,-0.62%,+0.31%,+1.24%
9945.TW,-0.41%,-1.37%,-0.42%,-0.84%,-1.12%,-0.43%,+0.00%,-0.14%,+0.29%,+0.43%
9904.TW,+0.35%,+0.59%,-1.05%,-0.83%,-1.19%,-0.48%,-0.85%,+0.73%,+0.36%,-0.48%
6282.TW,-0.66%,+0.22%,-0.44%,+0.00%,+0.67%,+0.00%,-0.44%,-0.44%,+1.11%,-0.66%
1312.TW,+1.79%,-0.50%,+1.27%,+0.00%,+1.00%,+0.50%,+0.74%,-0.49%,+0.25%,+0.25%
3049.TW,+0.98%,-1.94%,+0.99%,-0.98%,+0.00%,+0.50%,+0.00%,+0.00%,-0.49%,-0.50%
1537.TW,-0.94%,-0.32%,-1.27%,-0.97%,+0.65%,-0.65%,+0.00%,+0.33%,+0.00%,-0.32%
2515.TW,+0.66%,-0.65%,-0.66%,+0.17%,-0.33%,-0.66%,+0.83%,+0.50%,+1.15%,+0.65%
4566.TW,-0.68%,-0.66%,+0.68%,+0.28%,+0.39%,+0.00%,+0.00%,+4.04%,+1.24%,+0.63%
1723.TW,+0.88%,+0.00%,-0.44%,+0.00%,+0.00%,+2.20%,+2.16%,+0.84%,+0.42%,+0.83%
2727.TW,+1.16%,-2.01%,+5.87%,-0.83%,+2.51%,+7.90%,-1.26%,-1.02%,+0.26%,+2.32%
00654R.TW,-0.30%,-0.42%,-0.06%,+0.42%,-0.18%,+0.18%,+0.72%,-0.36%,-0.06%,-0.78%
2465.TW,+6.09%,+1.64%,+0.81%,-3.68%,+1.00%,-0.16%,+3.79%,+0.00%,+6.35%,+10.00%
6531.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
2457.TW,-1.14%,+1.15%,-0.38%,+0.38%,+0.00%,+0.38%,-1.14%,+1.53%,+0.38%,+1.88%
8926.TW,-0.65%,+0.00%,+0.00%,+0.65%,-0.22%,+0.00%,+0.43%,-0.43%,+0.22%,+0.86%
3028.TW,-0.27%,-0.27%,+0.27%,+0.00%,-0.27%,+0.54%,+0.00%,+0.00%,+0.27%,+0.27%
5515.TW,-0.33%,+0.00%,+0.22%,+0.11%,+0.22%,-0.22%,+0.33%,+0.33%,+0.77%,-0.11%
3481.TW,+0.78%,+1.15%,-1.14%,-0.77%,+4.26%,-2.23%,+2.66%,+1.11%,+0.37%,-1.09%
2409.TW,+0.87%,+1.29%,+0.00%,-1.28%,+2.59%,-1.26%,+1.28%,+0.00%,+0.00%,-1.26%
2033.TW,+0.76%,-0.22%,+0.00%,+1.84%,-0.32%,+0.00%,+0.21%,-0.11%,-1.17%,+0.65%
0050.TW,+0.26%,+0.00%,-0.26%,-0.52%,-0.07%,+0.26%,+0.39%,-0.07%,+0.92%,-0.06%
9955.TW,+1.12%,+0.00%,+0.74%,+4.74%,-1.74%,+0.35%,+2.47%,-0.34%,+0.35%,-0.69%
4526.TW,-0.49%,+0.25%,+0.25%,-0.49%,+0.49%,+0.00%,+0.49%,+0.00%,+1.22%,+0.48%
3090.TW,-0.36%,-0.18%,+0.54%,+0.00%,-0.89%,+1.44%,+0.00%,+2.31%,-0.52%,-0.17%
8374.TW,+0.00%,+0.29%,-0.86%,+0.87%,+9.74%,+0.78%,+0.00%,+1.04%,-0.77%,-1.81%
1410.TW,+0.20%,-0.81%,+0.41%,+0.20%,-0.20%,-0.82%,+1.03%,+0.20%,+0.41%,+0.00%
2301.TW,+1.60%,-1.77%,+0.20%,-0.80%,+0.60%,+0.80%,-1.19%,-1.61%,+2.04%,+0.00%
2382.TW,+2.69%,-0.15%,-0.93%,-0.78%,-0.16%,+1.73%,-0.62%,+2.49%,+1.67%,+1.64%
1711.TW,-0.26%,-0.53%,-0.80%,-0.27%,+0.27%,-0.27%,-0.27%,+0.54%,+1.34%,+0.26%
1102.TW,-0.53%,+0.54%,-1.07%,-1.08%,+0.73%,-1.62%,+1.83%,-1.08%,+1.82%,-0.71%
2032.TW,-0.40%,+0.41%,+0.00%,-0.91%,+0.10%,+0.00%,+0.31%,+1.02%,-0.20%,+0.00%
TXF.TW,+0.47%,-0.06%,-0.22%,-0.49%,-0.19%,+0.43%,+0.19%,+0.26%,+0.87%,-0.14%
6191.TW,+0.00%,-0.45%,-0.46%,+0.00%,+0.00%,-0.92%,+0.00%,+1.39%,-0.46%,-0.46%
8422.TW,+0.58%,+0.57%,-0.57%,+0.29%,+0.29%,+0.00%,+0.00%,-0.57%,+0.86%,+0.00%
3701.TW,+2.92%,-0.33%,+0.00%,+0.17%,-0.33%,+1.34%,+2.98%,+8.68%,-1.48%,-3.00%
4562.TW,-0.74%,+0.27%,-0.82%,+0.37%,+0.56%,-0.17%,+1.53%,-0.38%,+0.00%,+0.38%
5258.TW,-1.23%,+8.19%,-0.11%,-2.41%,-1.65%,-1.08%,+0.24%,-0.97%,-0.85%,+2.83%
3530.TW,-1.21%,+2.45%,-2.39%,+0.60%,+0.02%,+0.48%,+3.76%,+6.93%,+9.71%,-1.05%
1449.TW,-0.99%,+0.00%,-1.00%,-0.40%,+1.83%,-1.00%,+1.61%,+9.90%,+9.91%,-5.57%
3092.TW,+2.61%,-1.12%,-0.21%,-2.58%,-0.42%,-0.32%,-0.43%,+0.00%,+1.18%,-1.27%
1726.TW,+0.48%,+0.00%,+0.96%,+0.00%,-0.83%,+0.00%,+0.00%,-0.48%,+1.08%,+0.12%
2618.TW,-2.01%,+0.34%,-1.02%,+0.69%,-0.68%,-1.37%,+0.35%,+0.00%,+1.04%,+1.37%
2489.TW,-4.64%,-2.19%,+0.00%,+0.25%,+0.74%,-0.25%,+0.00%,+0.74%,-0.49%,+0.49%
3312.TW,-0.55%,-0.56%,+0.56%,+0.00%,+0.28%,-0.28%,-0.14%,+0.14%,+0.97%,+0.00%
2838.TW,+0.44%,+0.66%,-0.11%,-0.54%,-0.22%,+0.22%,+0.00%,-0.11%,+0.11%,+0.00%
3501.TW,+0.38%,-0.19%,+0.58%,-0.57%,+1.15%,-0.38%,+0.57%,-0.57%,+0.19%,+0.00%
8039.TW,+0.79%,+0.66%,-0.39%,-0.52%,-0.13%,+0.13%,+1.97%,+1.93%,-0.76%,-0.13%
8478.TW,-1.34%,-0.07%,-0.71%,+0.00%,+1.44%,+0.00%,-2.84%,+2.92%,-1.42%,+2.16%
6164.TW,-1.06%,+0.00%,-1.07%,-0.36%,+0.72%,+0.72%,+0.36%,+0.35%,+0.35%,+0.00%
3550.TW,-2.83%,-0.58%,+1.17%,-1.16%,+0.88%,+0.87%,-0.29%,+0.58%,+0.57%,+0.29%
6416.TW,+1.19%,-3.58%,-0.18%,+0.88%,-1.63%,+2.02%,+0.54%,+1.19%,+0.00%,-0.03%
3432.TW,-0.43%,-0.43%,+0.00%,-0.43%,+0.00%,-3.04%,+3.14%,+1.74%,+2.56%,-0.42%
1514.TW,+0.00%,-1.45%,+0.49%,-0.49%,+0.49%,-0.49%,-0.98%,+0.99%,+0.00%,+0.00%
6209.TW,-0.33%,-1.68%,+2.21%,-0.83%,+0.67%,+0.67%,-2.16%,-1.69%,+0.17%,-2.41%
4912.TW,+3.05%,+1.48%,+9.85%,+5.98%,+1.88%,-2.77%,+2.22%,-1.24%,-1.88%,+0.00%
3015.TW,+1.29%,-1.28%,+0.65%,-0.86%,+0.65%,+0.00%,+0.43%,+0.00%,+0.43%,+0.00%
3703.TW,+0.93%,+0.92%,-0.45%,-0.46%,-0.92%,-0.46%,+0.93%,+0.92%,-0.91%,+0.00%
1735.TW,+0.00%,+0.40%,-0.79%,+0.00%,+0.40%,+0.00%,+0.00%,+0.00%,-0.40%,+0.00%
1522.TW,+2.86%,-0.77%,-0.62%,-1.41%,+0.95%,-0.31%,-0.95%,+0.80%,+0.63%,-0.47%
6504.TW,+0.00%,-0.69%,-0.35%,+0.70%,+0.00%,+0.35%,+1.38%,-1.02%,+0.69%,-0.34%
6196.TW,+0.47%,-0.35%,+0.82%,-0.12%,+4.19%,-0.56%,-3.37%,-0.93%,+0.00%,-1.52%
3002.TW,-4.29%,-1.28%,+0.97%,-2.25%,-1.97%,-3.36%,+1.04%,+0.34%,-0.68%,+2.76%
4989.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
6405.TW,-1.79%,+0.30%,+0.00%,+0.00%,+2.42%,-0.30%,+0.59%,+2.65%,+1.72%,-0.56%
2423.TW,+0.45%,+0.90%,+0.00%,-1.35%,+0.23%,-0.23%,+0.91%,-0.68%,+0.45%,+0.00%
00673R.TW,-1.36%,-0.85%,+1.53%,-1.18%,-1.91%,-1.90%,+0.40%,-1.38%,-0.15%,+6.06%
1616.TW,+1.77%,+4.36%,+6.51%,-2.82%,-0.81%,-1.30%,-4.12%,+4.12%,+0.17%,+0.16%
3593.TW,+1.99%,-1.46%,+0.00%,+0.99%,+0.00%,+0.49%,+0.00%,+0.49%,+0.00%,+0.00%
2546.TW,+0.53%,-0.79%,-0.27%,-0.27%,+0.27%,+0.00%,+1.07%,+0.26%,-0.79%,+0.00%
1220.TW,+0.00%,-0.92%,-0.47%,-0.47%,+0.47%,+0.47%,+0.00%,+1.86%,+0.00%,-0.46%
1307.TW,+1.23%,+0.13%,-0.81%,-0.41%,+0.00%,+0.14%,+1.22%,+0.40%,-0.27%,+1.21%
4960.TW,-0.36%,+0.00%,-0.36%,+1.81%,+2.84%,-1.72%,+1.75%,+0.69%,-0.68%,-1.72%
3437.TW,+1.12%,-0.56%,+1.86%,-1.65%,+0.37%,+0.93%,+9.91%,+9.85%,+7.29%,-0.85%
6024.TW,-0.28%,+0.00%,-0.14%,+0.00%,+0.83%,+0.27%,+0.68%,-0.27%,+0.54%,+0.00%
2637.TW,+0.00%,+0.32%,+0.00%,-0.32%,+0.00%,+1.13%,+0.32%,+0.48%,-0.47%,+0.16%
00683L.TW,-0.99%,-0.58%,-1.64%,-0.65%,+0.38%,-0.92%,-0.76%,+1.04%,-0.87%,+0.71%
1513.TW,+0.00%,+0.00%,+0.53%,-0.26%,-0.26%,+0.00%,+0.00%,-0.26%,+1.06%,+0.00%
1455.TW,-1.93%,+0.58%,-0.46%,-1.61%,-1.99%,+5.26%,+0.34%,-0.68%,+3.65%,+0.33%
3038.TW,-0.10%,-0.61%,-2.34%,-1.77%,+1.91%,-0.94%,+1.78%,+1.03%,+0.20%,-1.02%
8996.TW,+1.40%,+0.23%,-1.15%,-0.93%,+0.23%,+1.64%,+0.92%,+1.37%,+4.94%,-0.86%
8011.TW,-0.80%,+3.23%,-2.15%,-2.00%,+0.61%,+0.20%,+4.25%,+0.58%,+0.97%,-2.87%
2485.TW,-1.00%,-0.51%,+0.34%,-0.67%,+0.68%,+0.00%,+1.35%,+1.00%,-0.49%,+0.33%
3708.TW,+2.17%,-0.30%,-0.15%,-0.15%,-1.68%,+0.93%,+0.77%,+2.60%,+0.89%,-1.18%
1466.TW,-0.45%,-1.80%,-0.92%,+0.46%,+0.00%,+0.00%,-0.46%,+1.85%,-1.36%,+0.00%
00631L.TW,+0.95%,-0.44%,-0.44%,-0.64%,-0.20%,+0.48%,+0.78%,+0.14%,+1.92%,-0.13%
2108.TW,+0.22%,+0.22%,+0.86%,-1.06%,-0.22%,+0.43%,+0.00%,+0.64%,+0.64%,+0.64%
1409.TW,-0.78%,+0.11%,+0.11%,-0.79%,+0.00%,-0.34%,+1.82%,+0.56%,+0.33%,-0.55%
2049.TW,-0.24%,-2.15%,+1.47%,-1.93%,-1.72%,+3.75%,-0.96%,+0.00%,+0.49%,-2.66%
1582.TW,+0.29%,-0.15%,+0.00%,-0.29%,+1.03%,+0.44%,-0.72%,-1.02%,+1.03%,+0.44%
8438.TW,+0.00%,+0.00%,-3.98%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
1560.TW,+0.42%,-1.67%,-0.57%,+0.85%,+0.28%,+5.49%,-1.34%,-1.08%,-1.09%,+2.07%
9105.TW,+0.00%,+0.00%,+0.34%,-0.68%,+0.00%,+0.68%,+0.34%,+0.34%,-0.34%,+0.67%
2353.TW,+0.00%,-0.33%,+1.34%,+3.31%,+2.24%,+1.25%,+0.00%,-0.31%,+0.31%,+4.02%
8467.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+1.71%,+0.00%,-1.69%
1736.TW,-0.61%,-0.62%,-0.12%,-0.74%,+1.12%,+1.36%,+1.59%,-1.32%,+0.24%,-0.85%
4564.TW,+0.32%,-1.07%,-2.67%,+2.35%,-2.03%,-0.90%,-2.73%,-2.49%,-3.23%,+1.06%
2331.TW,+3.69%,+0.47%,+0.24%,-1.18%,-0.48%,-0.96%,+0.00%,+0.24%,-2.65%,-0.50%
9910.TW,-0.83%,+0.00%,+0.83%,-2.07%,+0.42%,+1.26%,-0.41%,-0.83%,-0.42%,-1.27%
5471.TW,-0.88%,-1.19%,+0.00%,+0.15%,-0.45%,-0.30%,+0.76%,+0.00%,+0.15%,+0.75%
2540.TW,-2.12%,+0.00%,+0.00%,+0.22%,-0.65%,+1.96%,-1.28%,+0.00%,+0.65%,-0.86%
2498.TW,+0.00%,-0.85%,+2.01%,+0.70%,-1.67%,+0.14%,-0.28%,+0.14%,+1.13%,+0.42%
8110.TW,-1.46%,-1.85%,-1.13%,-0.38%,-1.15%,+1.16%,+2.30%,+0.75%,+0.37%,-1.48%
2481.TW,-0.58%,+0.59%,+1.46%,+0.57%,+0.00%,+0.86%,+1.13%,+0.00%,+0.84%,+1.67%
4722.TW,+0.65%,-0.32%,+0.00%,-0.16%,+0.49%,+0.97%,+1.12%,+0.32%,-0.31%,-0.16%
2477.TW,+0.77%,+0.25%,-1.01%,-0.26%,+0.00%,-0.51%,+0.00%,+0.77%,+0.51%,-0.25%
4438.TW,+0.00%,+0.00%,+1.21%,+0.60%,-0.59%,+0.60%,-0.30%,+3.27%,+3.46%,-2.51%
1414.TW,-0.16%,+0.47%,+0.31%,-0.16%,-0.31%,+0.00%,+0.79%,+2.65%,+0.91%,+0.00%
2393.TW,+0.10%,-0.71%,+1.85%,-1.11%,-0.82%,-0.62%,+0.41%,-0.10%,+1.03%,+0.31%
6269.TW,+1.77%,+0.00%,-1.30%,+0.44%,-1.32%,+0.44%,-0.44%,+0.44%,+0.00%,-1.33%
2305.TW,-0.54%,-0.40%,-1.08%,-1.23%,-0.55%,-0.56%,+0.28%,-1.39%,-0.99%,+0.43%
1611.TW,+0.52%,+1.67%,-0.13%,+0.13%,+0.00%,-0.50%,+2.15%,+9.93%,-5.19%,-2.14%
2913.TW,+1.81%,-0.59%,+0.00%,+0.89%,-0.88%,+0.30%,+1.19%,+0.29%,+0.29%,+3.50%
1457.TW,+0.00%,+0.50%,-0.49%,+3.47%,+0.00%,-1.91%,+0.98%,+0.00%,+0.48%,+3.37%
6230.TW,-1.20%,+0.81%,-0.40%,-1.61%,-0.41%,+0.00%,+0.82%,-0.82%,+0.82%,+0.41%
2413.TW,+0.41%,-2.88%,+0.85%,-0.84%,+0.42%,-0.42%,-0.85%,+0.43%,+0.00%,-0.43%
3535.TW,-3.42%,-1.97%,+0.40%,+1.60%,+2.76%,-2.30%,+1.18%,-0.78%,-0.78%,+0.39%
2103.TW,+0.94%,+1.09%,-1.99%,-2.03%,+0.32%,+3.18%,-0.93%,+2.18%,+3.20%,+0.30%
2317.TW,+1.46%,-0.48%,-0.48%,-0.97%,-0.49%,+0.99%,+1.46%,+0.00%,+0.96%,-0.48%
2488.TW,-1.31%,-0.36%,+1.69%,-0.95%,+0.00%,+0.84%,-0.36%,-0.60%,-0.24%,-0.48%
5534.TW,+0.28%,-0.98%,-0.28%,-1.00%,-0.58%,-0.14%,+0.00%,+0.00%,+0.43%,+0.00%
8163.TW,-0.19%,-0.95%,-0.96%,+1.94%,+4.00%,+6.23%,+1.55%,+1.87%,-2.33%,-2.05%
2431.TW,-0.67%,+0.34%,+1.68%,+3.97%,-1.91%,+2.27%,-1.59%,+1.61%,-0.95%,-0.64%
9921.TW,-3.05%,+2.57%,+0.28%,-0.28%,-1.39%,+0.56%,-1.69%,+0.57%,+0.28%,+1.70%
2451.TW,-0.99%,+1.00%,+0.00%,-2.18%,+0.00%,+0.30%,-0.20%,+1.62%,+1.49%,-1.96%
2010.TW,+0.00%,+0.00%,-0.42%,+0.00%,+0.42%,+0.00%,+0.00%,+0.84%,+0.83%,+0.00%
2516.TW,-2.50%,-0.14%,+0.57%,+0.28%,-0.14%,-0.99%,-0.43%,+1.00%,+0.28%,+0.00%
2302.TW,+1.00%,-0.83%,+0.50%,-0.83%,+0.00%,-0.84%,-0.67%,-1.02%,+1.03%,+0.00%
3025.TW,+0.00%,+3.46%,+5.20%,-1.77%,-0.36%,+0.36%,-2.52%,+3.32%,-1.43%,+7.25%
1432.TW,-6.03%,+1.51%,+1.86%,-1.46%,+0.37%,+0.37%,-0.37%,-0.37%,+0.00%,-0.37%
3661.TW,-0.50%,+1.33%,+0.99%,+3.09%,-1.42%,-1.92%,+1.14%,-1.45%,-4.92%,+0.86%
3033.TW,-0.29%,+0.29%,-0.29%,-0.29%,+0.29%,+0.29%,+0.00%,+0.00%,+0.29%,-0.29%
00646.TW,+0.09%,+0.14%,-0.23%,-0.56%,-0.09%,+0.38%,+0.19%,+0.70%,+0.23%,+0.05%
2314.TW,+1.55%,-1.98%,-1.09%,-0.31%,+2.05%,-0.46%,+4.19%,+4.62%,+9.54%,+2.21%
6451.TW,+2.43%,-2.37%,+0.97%,+0.48%,+4.31%,+5.96%,-1.30%,+0.44%,-2.18%,+0.89%
3308.TW,+1.19%,-0.39%,-2.50%,-2.02%,-0.83%,+0.42%,+1.10%,+0.00%,+0.27%,+0.95%
6224.TW,+0.00%,-1.13%,-0.16%,-0.65%,+1.32%,-0.16%,+0.98%,+0.00%,+0.64%,-0.16%
2038.TW,-0.65%,+0.52%,-0.39%,-0.13%,+0.26%,+1.05%,-0.26%,+2.46%,+1.27%,-0.12%
4137.TW,+3.25%,+0.70%,-1.04%,-0.70%,+1.06%,-2.10%,-0.71%,-1.44%,+1.82%,-1.79%
2739.TW,+0.29%,-0.71%,-0.29%,+0.57%,-0.29%,+1.00%,+0.28%,+0.00%,+0.71%,-0.84%
5225.TW,-1.85%,-1.89%,-2.24%,+0.00%,+0.00%,+1.80%,-1.61%,+0.98%,-1.13%,-0.16%
1438.TW,+1.84%,-0.60%,+4.84%,-3.27%,+0.00%,+0.40%,-0.99%,+0.00%,+3.80%,-2.31%
4927.TW,+0.71%,+0.88%,-0.35%,+0.70%,+1.73%,+0.17%,+2.21%,-0.83%,-1.17%,+0.00%
2511.TW,-0.42%,+0.42%,+0.00%,-0.42%,-0.42%,+0.42%,+0.84%,-0.41%,-0.42%,+0.42%
8150.TW,+0.36%,-0.90%,+1.63%,+0.54%,-0.36%,+3.39%,+3.79%,+1.99%,-1.95%,+1.00%
6438.TW,-1.47%,+2.53%,-0.73%,-0.73%,+0.29%,-1.18%,+9.97%,-1.08%,+0.14%,-1.64%
2359.TW,+0.85%,+0.00%,+1.97%,+2.21%,-0.54%,-0.54%,+0.55%,+2.17%,+0.00%,-0.53%
2891.TW,+1.04%,+1.03%,-0.25%,-0.76%,-1.28%,+0.78%,-1.55%,+0.00%,+1.83%,+0.00%
2455.TW,+2.22%,+1.99%,-0.35%,+0.00%,-0.89%,-1.08%,+0.73%,+2.70%,+7.02%,-0.33%
2492.TW,+2.66%,-3.33%,-3.07%,-0.40%,-1.19%,+1.61%,+0.79%,+1.76%,+0.39%,-0.77%
2347.TW,+0.00%,+3.22%,+0.30%,+0.74%,+0.44%,-0.15%,+1.91%,+0.14%,-0.29%,+0.14%
2332.TW,-2.92%,-2.15%,+2.19%,-0.86%,+3.46%,-0.42%,-0.42%,-0.42%,-1.27%,-0.43%
2404.TW,-0.93%,-0.31%,+0.31%,-0.16%,+3.13%,+2.88%,+0.00%,-0.29%,+2.81%,+1.01%
1722.TW,+0.12%,+0.37%,+0.12%,+0.86%,-0.37%,-0.12%,-0.49%,+0.74%,+0.49%,+0.12%
4916.TW,-9.01%,-1.44%,+1.62%,+0.80%,+0.32%,-1.26%,+1.28%,+0.79%,+0.47%,-1.09%
1418.TW,-0.45%,+0.00%,-0.15%,+0.00%,-0.90%,-0.60%,-6.68%,+0.00%,-7.32%,-5.09%
00663L.TW,+0.97%,-0.07%,-0.55%,-0.59%,-0.15%,+0.63%,+0.56%,+0.41%,+1.69%,-0.33%
2923.TW,+0.99%,-0.98%,+0.25%,-1.23%,+0.25%,-0.25%,+0.00%,+1.25%,-0.49%,+0.00%
1453.TW,+0.25%,-1.38%,+0.00%,+0.13%,+1.15%,-0.50%,+0.00%,+0.00%,-1.01%,+0.00%
1538.TW,+9.87%,+9.88%,+3.95%,-1.57%,-5.46%,+10.00%,+9.99%,+9.90%,-7.63%,+8.72%
