股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
2408,南亞科,405.00,69379,505.00,40.55,---,0.32%,均線糾擺,連1日大漲,無,MA 乖離率僅 0.78%,均線糾擺
2539,櫻花建,40.25,476,57.09,33.20,---,0.83%,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
2504,國產,31.85,1365,40.05,30.30,---,6.39%,均線糾擺,無,無,MA 乖離率僅 0.97%,均線糾擺
5546,永固-KY,17.10,2,28.45,15.40,---,6.57%,貼軌運行,無,無,股價於高位貼軌 (17.10 > 1.5σ)，動能強勁,貼軌運行
3086,華義*,29.70,125,43.50,13.35,---,0.17%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.40%,均線糾擺
2395,研華,567.00,4354,567.00,273.50,📅 預告 (20260805),2.49%,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (565.82)，進入噴發段,強勢突破 (軌外)
3050,鈺德,11.75,355,15.30,11.20,---,3.5%,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00984,大華優利美A債15,16.31,574,16.82,14.54,---,0.48%,強勢突破 (軌外) -> 均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
6591,動力-KY,44.10,112,98.76,43.40,---,3.5%,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6176,瑞儀,84.70,3785,139.27,83.10,📅 預告 (20260730),7.07%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.29%,均線糾擺
6811,宏�硌穈T,235.50,227,263.00,182.50,---,3.86%,趨勢運行 -> 貼軌運行,無,無,股價於高位貼軌 (235.50 > 1.5σ)，動能強勁,貼軌運行
4544,春日,14.25,2,18.00,13.10,---,---,均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
9949,琉園,23.80,25,36.70,15.58,---,8.09%,進入盤整,無,無,ADX 為 9.03 (低於 20),進入盤整
4510,高鋒,38.95,359,55.20,35.05,---,4.14%,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 19.79 (低於 20),進入盤整
6194,育富,30.10,22,39.65,29.38,---,5.78%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6124,業強,26.90,17,37.95,23.30,---,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00757,統一FANG+,132.50,2185,138.05,101.15,---,---,均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
2101,南港,33.75,1029,45.45,29.75,---,1.99%,均線糾擺,無,無,MA 乖離率僅 1.23%,均線糾擺
00945,凱基美國非投等債,14.66,4146,14.66,12.85,---,0.6%,均線糾擺,無,無,MA 乖離率僅 0.14%,均線糾擺
4556,旭然,125.50,297,127.00,22.45,---,1.17%,趨勢運行 -> 貼軌運行,連2日大漲,無,股價於高位貼軌 (125.50 > 1.5σ)，動能強勁,貼軌運行
1612,宏泰,31.50,1018,40.65,31.00,---,5.79%,進入盤整,無,無,ADX 為 11.79 (低於 20),進入盤整
6624,萬年清,40.30,10,72.50,31.85,---,1.56%,均線糾擺,無,無,MA 乖離率僅 1.22%,均線糾擺
3081,聯亞,1515.00,1506,3160.00,338.00,---,0.14%,離開盤整 (向下) -> 趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
8446,華研,86.00,63,95.60,83.00,---,8.07%,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
00685,群益臺灣加權正2,11.20,259286,329.55,10.41,---,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6446,藥華藥,1175.00,2039,1395.00,442.00,---,0.22%,均線糾擺,無,無,MA 乖離率僅 1.32%,均線糾擺
009813,貝萊德標普卓越50,11.18,2165,11.45,9.64,---,---,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
6485,點序,63.00,318,124.50,50.00,---,0.96%,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 16.23 (低於 20),進入盤整
6294,智基,27.40,36,56.63,26.95,---,5.98%,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
5403,中菲,95.60,78,118.35,84.50,---,5.04%,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
6775,穎台科技,30.85,553,72.30,20.40,---,---,進入盤整,連1日大漲,無,ADX 為 15.96 (低於 20),進入盤整
00981,平衡凱基雙核收息,10.47,3603,10.58,9.91,---,0.67%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.10%,均線糾擺
5455,昇益,27.00,3,33.25,22.55,---,---,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
2374,佳能,67.20,1547,94.96,46.86,---,0.56%,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 18.89 (低於 20),進入盤整
6113,亞矽,23.15,48,29.85,18.45,---,1.65%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6912,益鈞環科*,12.10,107,20.40,11.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
6804,明係,16.75,148,24.20,15.00,---,---,均線糾擺 -> 強勢突破 (軌外),隔二漲,無,股價衝破布林上軌 (16.71)，進入噴發段,強勢突破 (軌外)
1443,立益物流,26.90,7,32.25,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
2025,千興,11.45,68,15.30,9.01,📅 預告 (20260722),---,進入盤整,無,無,ADX 為 17.33 (低於 20),進入盤整
6141,柏承,38.55,818,46.00,10.25,---,---,均線糾擺 -> 進入盤整,無,無,ADX 為 13.03 (低於 20),進入盤整
5243,乙盛-KY,89.00,1094,135.00,54.52,---,1.95%,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 18.22 (低於 20),進入盤整
4771,望隼,197.00,148,215.00,170.00,---,3.09%,均線糾擺,無,無,MA 乖離率僅 1.14%,均線糾擺
2303,聯電,134.50,259516,178.50,40.40,📅 預告 (20260729),6.06%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3372,典範,17.20,549,25.65,12.65,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4968,立積,99.30,568,166.50,97.00,---,0.76%,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 13.27 (低於 20),進入盤整
6158,禾昌,18.15,61,24.75,17.10,---,3.32%,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
8454,富邦媒,250.00,659,439.50,170.00,---,4.28%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5603,陸海,14.40,43,20.75,14.35,---,4.6%,均線糾擺,無,無,MA 乖離率僅 0.74%,均線糾擺
8433,弘帆,54.40,16,59.80,46.57,---,7.64%,均線糾擺,無,無,MA 乖離率僅 0.93%,均線糾擺
00991,主動復華未來50,16.71,101109,21.33,9.66,---,---,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 13.94 (低於 20),進入盤整
1540,喬福,22.00,429,28.45,20.30,---,5.35%,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
2417,圓剛,40.35,544,56.90,33.40,---,0.55%,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 11.24 (低於 20),進入盤整
2402,毅嘉,58.00,1133,77.70,36.79,---,4.8%,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 15.73 (低於 20),進入盤整
2351,順德,163.50,2180,229.00,67.59,---,3.17%,離開盤整 (向下),無,無,跌破布林下軌 (164.02),離開盤整 (向下)
2420,新巨,57.60,441,65.30,47.60,---,5.95%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.35%,均線糾擺
6189,豐藝,47.60,282,65.30,42.50,---,5.06%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7893,睿信,171.50,65,249.00,140.00,---,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911622,泰聚亨-DR,3.70,32,4.67,3.51,---,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
8222,寶一,41.55,1848,58.60,33.75,---,1.46%,均線糾擺,連1日大漲,無,MA 乖離率僅 0.53%,均線糾擺
7743,金利食安,20.60,17,28.80,18.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
3499,環天科,13.75,48,21.35,13.10,---,---,離開盤整 (向下),無,無,跌破布林下軌 (13.85),離開盤整 (向下)
6223,旺矽,5875.00,1517,7354.87,994.00,---,1.5%,離開盤整 (向下) -> 趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6261,久元,86.00,676,133.50,56.72,---,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7583,國際海洋,38.00,18,87.00,34.50,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.20%,均線糾擺
3287,廣寰科,29.25,51,38.45,27.85,---,4.12%,進入盤整,無,無,ADX 為 15.72 (低於 20),進入盤整
6658,聯策,153.50,612,257.00,46.40,---,1.31%,進入盤整,無,無,ADX 為 13.32 (低於 20),進入盤整
1232,大統益,163.00,514,168.50,136.16,---,---,貼軌運行,無,無,股價於高位貼軌 (163.00 > 1.5σ)，動能強勁,貼軌運行
2732,六角,64.30,19,76.75,60.35,---,---,均線糾擺,無,無,MA 乖離率僅 0.10%,均線糾擺
2497,怡利電,54.00,312,66.80,36.76,---,4.88%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2059,川湖,7975.00,1053,8655.00,2032.49,---,1.1%,進入盤整,無,無,ADX 為 19.62 (低於 20),進入盤整
7773,富禾生醫,28.80,15,47.00,21.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
3434,哲固,29.55,153,44.37,27.90,---,1.03%,均線糾擺,無,無,MA 乖離率僅 0.62%,均線糾擺
6913,鴻呈,126.50,177,156.00,105.00,---,1.49%,均線糾擺,連1日大漲,無,MA 乖離率僅 0.66%,均線糾擺
00749,凱基新興債10+,31.76,100,32.43,27.41,---,1.31%,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
3030,德律,291.50,1240,419.50,141.00,---,3.79%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1786,科妍,50.80,85,123.00,50.30,---,3.41%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.44%,均線糾擺
6677,瑩碩生技,16.25,30,29.05,16.15,---,---,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
9802,鈺齊-KY,74.80,330,112.32,72.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.35%,均線糾擺
3219,倚強科,65.70,177,109.50,44.55,---,0.58%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00918,大華優利高填息30,31.82,13452,32.48,20.50,---,3.92%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
7848,騏億鑫,356.50,22,529.00,279.50,---,---,均線糾擺,無,無,MA 乖離率僅 1.14%,均線糾擺
4951,精拓科,78.40,181,140.00,63.70,---,4.65%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3022,威強電,86.10,1904,94.30,56.20,---,5.62%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
4537,旭東,163.00,70,200.00,31.07,---,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.38%,均線糾擺
5906,台南-KY,38.00,0,55.80,35.15,---,1.58%,均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
4167,松瑞藥,20.90,882,21.85,17.00,---,2.15%,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
00641,富邦日本反1,3.78,1120,5.67,3.69,---,---,均線糾擺,無,無,MA 乖離率僅 0.15%,均線糾擺
7842,天能綠電,92.40,20,221.70,92.40,---,---,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
00912,中信臺灣智慧50,32.00,334,35.82,17.51,---,2.72%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2743,山富,61.40,62,99.22,59.10,---,1.75%,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 16.73 (低於 20),進入盤整
6617,共信-KY,103.00,247,117.50,60.20,---,---,進入盤整,隔二漲,無,ADX 為 14.96 (低於 20),進入盤整
2412,中華電,139.00,18384,146.50,128.00,📅 預告 (20260805),3.72%,均線糾擺,無,無,MA 乖離率僅 0.78%,均線糾擺
8354,冠好,15.85,54,19.00,13.92,---,4.03%,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
2428,興勤,252.50,850,343.50,126.77,---,3.96%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2065,世豐,32.20,22,36.20,26.53,---,4.72%,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
6818,連騰,47.65,99,100.50,32.60,---,---,離開盤整 (向下),無,無,跌破布林下軌 (48.41),離開盤整 (向下)
4536,拓凱,165.00,201,195.00,148.00,---,4.83%,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
2901,欣欣,23.95,16,26.62,22.45,---,1.42%,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
00944,野村趨勢動能高息,20.60,190,22.54,13.44,---,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.45%,均線糾擺
4554,橙的,31.40,37,38.26,24.70,---,0.95%,均線糾擺,無,無,MA 乖離率僅 0.23%,均線糾擺
6173,信昌電,175.00,4229,348.19,35.74,---,3.79%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,35.10,35,52.50,34.85,---,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3231,緯創,149.50,36160,194.00,109.50,---,3.3%,進入盤整,無,無,ADX 為 14.18 (低於 20),進入盤整
8930,青鋼,30.90,22,31.85,25.38,---,6.66%,進入盤整,無,無,ADX 為 9.55 (低於 20),進入盤整
2464,盟立,140.00,4504,199.00,53.30,---,0.6%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2248,華勝-KY,65.20,418,66.00,41.85,---,5.75%,貼軌運行,無,無,股價於高位貼軌 (65.20 > 1.5σ)，動能強勁,貼軌運行
7758,睿騰能源,44.85,0,58.77,35.05,---,---,均線糾擺,隔二漲,無,MA 乖離率僅 0.71%,均線糾擺
4765,磐采,15.50,0,31.15,11.45,---,---,均線糾擺,無,無,MA 乖離率僅 1.28%,均線糾擺
2884,玉山金,36.95,66146,36.95,29.50,---,3.51%,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (36.39)，進入噴發段,強勢突破 (軌外)
2007,燁興,7.18,130,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 0.23%,均線糾擺
6842,瑞宇,74.40,97,161.50,30.35,---,---,進入盤整,連1日大漲,無,ADX 為 18.20 (低於 20),進入盤整
4150,優你康,4.88,399,11.40,4.59,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
5355,佳總,6.09,26,11.30,5.62,---,---,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
1725,元禎,29.85,68,41.15,26.40,---,4.13%,進入盤整,無,無,ADX 為 14.47 (低於 20),進入盤整
006201,元大富櫃50,41.69,227,50.80,19.37,---,3.24%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3184,微邦,13.70,186,35.05,8.90,---,---,趨勢運行 -> 離開盤整 (向下),無,無,跌破布林下軌 (13.81),離開盤整 (向下)
6808,三鼎生技,40.70,571,54.00,23.80,---,---,進入盤整,無,無,ADX 為 12.36 (低於 20),進入盤整
6116,彩晶,14.50,21927,22.70,6.69,---,---,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 18.27 (低於 20),進入盤整
7815,新特,271.00,45,580.34,136.50,---,---,離開盤整 (向下),無,無,跌破布林下軌 (283.87),離開盤整 (向下)
2453,凌群,52.40,190,63.90,50.50,---,4.44%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6735,美達科技,66.60,141,145.00,42.95,---,3.61%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,26.75,6,30.00,19.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,27.65,75,52.00,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
4568,科際精密,39.75,2,47.00,38.37,---,4.48%,均線糾擺,無,無,MA 乖離率僅 1.23%,均線糾擺
8923,時報,19.30,0,22.55,18.65,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.73%,均線糾擺
7789,開展,40.15,0,57.00,31.45,---,---,均線糾擺,無,無,MA 乖離率僅 1.42%,均線糾擺
8068,全達,18.95,159,28.90,17.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
9958,世紀鋼,115.00,1568,203.03,101.00,---,2.16%,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
1586,和勤,18.10,2508,30.40,18.00,---,0.31%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
006208,富邦台50,234.55,3084,257.45,110.78,---,2.38%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8932,智通*,118.50,3139,129.50,60.80,---,0.12%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1709,和益,28.10,8749,28.10,16.40,---,---,趨勢運行 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (28.10 > 1.5σ)，動能強勁,貼軌運行
8908,欣雄,38.95,43,47.22,38.80,---,2.86%,均線糾擺,無,無,MA 乖離率僅 1.16%,均線糾擺
2459,敦吉,65.50,73,67.20,53.23,---,---,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
4174,浩鼎,27.90,231,70.80,26.55,---,---,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
00930,永豐ESG低碳高息,24.12,520,26.19,16.23,---,1.33%,均線糾擺,無,無,MA 乖離率僅 1.09%,均線糾擺
00861,元大全球未來通訊,87.00,133,97.50,42.40,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6597,立誠,63.00,1,83.44,50.30,---,3.58%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.20%,均線糾擺
3055,蔚華科,169.00,614,193.00,54.00,---,1.09%,進入盤整,無,無,ADX 為 19.48 (低於 20),進入盤整
5276,達輝-KY,18.75,8,22.20,13.97,---,4%,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
1584,精剛,20.05,1948,25.55,18.55,---,2.71%,均線糾擺,無,無,MA 乖離率僅 0.73%,均線糾擺
2722,夏都,22.20,56,30.80,22.10,---,0.45%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
7562,博來科技,65.50,14,76.70,39.24,---,---,均線糾擺,無,無,MA 乖離率僅 1.47%,均線糾擺
6240,松崗,18.75,25,23.00,17.20,---,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (18.75 > 1.5σ)，動能強勁,貼軌運行
2885,元大金,61.30,67065,71.50,30.29,---,4.54%,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 12.10 (低於 20),進入盤整
6812,梭特,59.90,68,104.00,43.10,---,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,48.40,287,63.20,40.40,---,2.32%,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (47.68)，進入噴發段,強勢突破 (軌外)
8472,夠麻吉,70.80,156,106.50,28.30,---,---,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (74.60),離開盤整 (向下)
3306,鼎天,45.10,136,68.80,36.86,---,5.13%,進入盤整,無,無,ADX 為 19.16 (低於 20),進入盤整
2929,淘帝-KY,6.00,336,10.15,5.17,---,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (6.00 > 1.5σ)，動能強勁,貼軌運行
4190,佐登-KY,27.10,76,36.48,24.00,---,1.4%,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (27.03)，進入噴發段,強勢突破 (軌外)
6473,美賣*,7.49,41,17.00,5.96,---,---,均線糾擺,連1日大漲,無,MA 乖離率僅 1.13%,均線糾擺
6645,金萬林-創,13.50,17,26.30,11.70,---,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9946,三發地產,18.45,304,20.60,15.60,---,---,進入盤整,無,無,ADX 為 15.93 (低於 20),進入盤整
7871,安立璽榮-KY,80.90,610,91.30,39.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7792,安葆,212.50,68,406.00,180.50,---,3.08%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00881,國泰台灣科技龍頭,51.10,7397,57.35,22.10,---,7.39%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7825,和亞智慧,73.00,25,220.00,48.00,---,---,進入盤整,連1日大漲,無,ADX 為 19.90 (低於 20),進入盤整
1717,長興,63.20,7514,85.40,23.90,---,4.51%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6127,九豪,56.30,4077,96.90,17.90,---,1.39%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7556,意德士,222.50,26,319.00,152.50,---,1.84%,離開盤整 (向下) -> 趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5206,坤悅,20.35,35,38.05,20.16,---,1.35%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4763,材料*-KY,50.60,18637,82.90,40.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.18%,均線糾擺
2535,達欣工,88.50,212,96.70,56.80,---,6.4%,均線糾擺,無,無,MA 乖離率僅 0.98%,均線糾擺
