代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,24.25,24.75,3000,26.0,6000,25.15,24.00,24.95,25.05,34489,-,
1269,乾杯,65.27,62.7,3000,65.7,2999,65.70,62.80,64.77,65.70,13203,-,
1271,晨暉生技,60.20,61.8,3000,63.2,2990,63.80,59.80,61.45,63.20,55966,-,
1293,利統,24.76,24.8,3000,25.6,3000,25.60,25.60,25.60,25.60,1,-,
1343,旭東環保,28.12,27.7,2998,28.15,6998,28.40,27.70,28.08,28.15,41031,-,
1480,東盟開發,8.26,8.13,5000,8.2,5000,8.20,8.17,8.18,8.20,16000,-,
1594,日高,7.79,8.0,3000,8.36,5000,8.05,7.65,7.98,8.00,18253,-,
2071,震南鐵,31.64,30.3,3000,31.3,3000,31.50,30.20,30.66,31.40,51550,-,
2237,華德動能,39.77,39.55,6000,39.9,6000,40.00,39.60,39.79,39.75,110659,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,26.24,26.6,3000,27.35,2922,27.35,26.50,26.62,27.35,29971,-,
2249,湧盛,101.69,104.5,2000,105.5,1985,105.50,102.00,103.76,105.50,15568,115/07/07,上櫃審議會通過
2252,為昇科,17.15,17.2,8000,17.7,4999,17.70,17.10,17.23,17.70,30650,-,
2255,凱銳光電,16.70,16.4,5000,17.0,1970,17.00,16.30,16.68,17.00,15030,-,
2256,歐特明,58.38,58.6,3000,61.4,3000,61.80,58.50,59.54,60.00,59629,-,
2644,中信造船,83.71,83.6,3000,84.5,2999,84.50,82.80,84.08,84.50,47164,-,
2733,維格餅家,10.62,10.7,5000,11.2,5000,11.20,10.75,10.75,11.20,2001,-,
2741,老四川,20.12,19.8,5000,20.55,3000,20.75,20.10,20.18,20.60,12434,-,
2758,路易莎咖啡,69.44,69.7,3000,72.3,4870,73.00,69.40,71.72,69.70,3032,-,
2760,巨宇翔,11.80,11.75,10000,12.35,9999,12.35,11.75,11.75,12.35,1003,-,
2761,橘焱胡同,14.91,15.05,5000,15.6,5000,15.50,14.75,15.43,15.45,25135,-,
2938,床的世界,25.48,25.1,6000,26.3,2840,26.30,26.30,26.30,26.30,160,115/06/22,上櫃審議會通過
2940,歐都納,24.05,23.8,3000,24.9,3000,24.10,24.00,24.05,24.10,13100,-,
2942,京站,38.89,39.1,3000,39.7,2991,39.70,39.10,39.45,39.70,18861,-,
3097,拍檔,24.76,23.9,6000,25.0,3000,25.35,24.00,24.21,24.30,16425,-,
3117,年程,28.03,27.6,3000,28.2,3000,28.30,26.70,27.70,28.20,17952,-,
3184,微邦,13.68,13.45,10000,14.1,5000,14.25,13.60,13.87,13.65,199371,-,
3473,智通聯網,86.32,86.0,3000,89.9,2999,89.90,85.60,88.99,89.90,2007,-,
3585,聯致,46.54,48.05,3000,48.65,2899,48.65,44.45,46.07,48.65,1654430,-,
3595,山太士,2049.82,2220.0,2000,2245.0,2000,2280.00,2000.00,2149.67,2245.00,299116,115/06/17,送件申請上櫃
3603,建祥國際,7.30,6.94,5000,7.1,5000,7.00,6.94,6.98,6.95,27200,-,
3633,云光,117.90,117.5,4000,119.0,3499,119.50,117.50,118.25,119.00,11008,-,
3644,凌嘉科,272.56,267.5,2000,273.0,3000,280.00,266.00,271.46,268.50,148124,-,
3659,百辰,20.65,20.0,6000,20.85,4000,21.00,20.50,20.78,20.75,20510,-,
3678,聯享,48.71,50.2,3000,51.9,2999,51.90,48.55,49.76,50.30,19111,-,
4115,善德生技,7.70,7.75,10000,7.94,10000,7.92,7.60,7.75,7.92,36002,-,
4117,普生,10.80,10.5,2249,10.7,4999,11.00,10.15,10.62,10.70,181815,-,
4150,優你康,4.85,4.75,10000,4.87,4667,5.04,4.71,4.82,4.87,405138,-,
4170,鑫品生醫,13.33,12.55,5000,12.9,4900,13.65,12.10,12.57,12.90,377769,-,
4172,因華,11.58,11.35,5000,11.75,5000,11.90,11.35,11.51,11.75,79440,-,
4186,尖端醫,9.82,9.52,5000,9.99,5000,10.00,9.51,9.61,9.99,110223,-,
4194,禾生技,6.80,6.81,5000,7.15,4995,7.17,6.68,6.91,7.15,45366,-,
4197,暐世,8.99,8.75,5000,9.1,5000,8.99,8.56,8.73,8.94,70100,-,
4431,敏成健康,16.99,16.65,5000,17.35,4999,17.35,17.35,17.35,17.35,1,-,
4537,旭東,159.92,160.0,4000,163.0,1999,163.00,156.00,160.03,163.00,70053,115/07/09,送件申請上市
4544,春日,14.32,13.8,5000,14.35,4000,14.35,14.25,14.32,14.25,2700,-,
4546,長亨,54.49,40.5,3000,42.1,2997,49.50,36.50,41.40,41.50,2946189,-,
4553,盛復,16.48,16.5,5000,17.05,5000,17.05,16.60,16.60,17.05,10004,-,
4559,久裕興,9.41,9.31,5000,9.6,5000,9.78,9.07,9.29,9.35,48690,-,
4565,宏偉,124.02,124.5,2000,125.0,1986,128.00,123.50,124.28,125.00,15862,115/06/26,送件申請上櫃
4570,傑生,70.90,68.0,2999,70.9,4000,70.90,68.00,70.78,70.90,24,-,
4573,高明鐵,333.29,318.0,2000,323.5,1980,342.00,304.50,322.62,323.50,474884,-,
4575,銓寶,22.20,22.3,3000,22.5,2995,22.50,22.30,22.41,22.50,19005,-,
4587,寶元數控,43.53,42.85,3000,43.3,3000,44.00,42.80,43.28,43.30,29310,-,
4589,碩陽電機,35.06,34.25,3000,35.95,3000,35.95,35.50,35.69,35.50,10290,-,
4724,宣捷幹細胞,9.70,9.23,5000,9.56,5000,9.80,9.04,9.41,9.56,119136,-,
4732,彥臣,16.58,16.5,5000,17.1,9990,17.10,16.50,16.63,17.10,53235,-,
4738,大同精化,6.46,6.2,10000,6.49,10000,6.80,6.20,6.42,6.49,358751,-,
4765,磐采,15.08,15.05,5000,15.5,4999,15.50,15.50,15.50,15.50,1,-,
4925,智微,105.73,113.5,3000,117.5,3000,118.00,110.00,113.54,117.50,173407,-,
4980,佐臻,41.78,42.05,3000,44.1,2999,44.50,42.00,43.66,44.10,51798,-,
5240,建騰,17.72,16.45,4870,17.25,5000,17.20,16.45,17.06,16.45,15130,-,
5246,勵威,87.53,106.0,3000,109.0,1900,110.50,82.70,98.07,109.00,877968,-,
5248,景傳,37.27,46.75,3000,47.7,6000,49.30,38.00,43.74,47.65,1888814,-,
5254,欣訊科技,35.75,34.85,5000,35.9,5000,36.25,34.75,35.02,36.00,32910,-,
5262,立達,41.92,42.0,2000,42.4,1000,42.40,41.85,42.10,42.00,24786,-,
5267,龍翩,47.19,45.55,2790,47.35,3000,47.35,44.75,45.67,45.55,58604,-,
5271,紘通,11.29,11.25,1490,11.4,3893,11.65,11.20,11.38,11.40,405169,-,
5297,廣化,71.06,73.9,2800,74.9,2655,75.60,70.50,73.17,74.90,443753,-,
5859,遠壽,13.37,13.4,10000,13.6,4900,13.80,13.35,13.56,13.50,133555,-,
5863,瑞興銀,11.08,10.95,10000,11.3,10000,11.30,10.90,11.17,11.25,51640,-,
6027,德信,11.29,11.75,10000,12.35,10000,12.60,11.15,12.04,12.55,91614,-,
6035,悠遊卡,53.90,49.45,3000,51.9,1455,53.90,51.30,51.47,51.90,7712,-,
6407,相互,23.21,23.75,12950,24.0,9000,24.10,23.10,23.50,24.00,362508,-,
6428,淘米,31.51,24.4,3000,25.55,2900,31.40,24.15,26.16,25.55,160962,-,
6434,達輝光電,12.74,12.5,5000,13.1,9790,13.50,12.40,12.91,13.10,503731,-,
6467,泰合,110.64,111.5,5000,113.0,2000,113.50,110.00,111.50,112.50,190566,115/05/28,證交所同意上市契約
6473,美賣*,7.10,7.41,5000,7.48,5000,7.49,7.05,7.27,7.49,41816,-,
6483,原創生醫,11.73,11.65,5000,11.85,3567,11.95,11.65,11.75,11.80,50452,-,
6493,雷虎生,42.42,40.85,9000,41.25,1900,44.70,39.25,42.22,41.25,409567,-,
6518,康科特,31.35,31.35,3000,31.55,9000,-,-,-,-,-,-,
6536,碩豐,19.51,19.25,4930,20.2,3000,19.25,19.25,19.25,19.25,70,-,
6539,麗彤,42.01,40.45,2900,42.5,2455,42.50,40.45,42.18,42.50,645,-,
6543,普惠醫工,18.13,17.7,5000,18.2,2999,18.20,18.05,18.12,18.20,16103,-,
