代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
00897.TW,富邦基因免疫生技,13.28,-447,0,173,20260825,2611,0,0,N/A,11.13%,🚨 外資提款
2882.TW,國泰金,103.0,9521,-4,-346,20260825,-896,0,0,N/A,3.83%,🚨 外資提款
6679.TWO,鈺太,198.0,26,0,1,20260825,-6,0,0,N/A,-1.00%,🚨 外資提款
4169.TW,泰宗,156.0,-22,0,0,20260825,-2,0,0,N/A,5.05%,🚨 外資提款
7836.TWO,智生活,44.0,0,0,0,20260825,0,0,0,N/A,3.04%,🚨 外資提款
2237.TWO,華德動能,28.1,133,0,0,20260824,78,0,0,N/A,3.69%,🚨 外資提款
4105.TWO,東洋,77.8,4,0,0,20260825,-237,0,0,N/A,1.83%,🚨 外資提款
6538.TWO,倉和,205.5,175,0,-12,20260825,13568,0,0,N/A,7.03%,🚨 外資提款
4956.TW,光鋐,35.1,-294,0,3,20260825,54,0,0,N/A,18.98%,🚨 外資提款
1802.TW,台玻,58.0,774,0,-739,20260825,2203,0,0,N/A,2.65%,🚨 外資提款
3289.TWO,宜特,135.0,11,0,-1,20260825,-34,0,0,N/A,0.75%,🚨 外資提款
1480.TWO,東盟開發,7.98,0,0,0,20260825,0,0,0,N/A,0.38%,🚨 外資提款
5481.TWO,新華,21.5,56,0,1,20260825,0,0,0,N/A,16.22%,🚨 外資提款
3663.TWO,鑫科,60.4,-2,0,0,20260825,-207,0,0,N/A,-2.74%,🚨 外資提款
1460.TW,宏遠,6.65,2,0,0,20260825,-10,0,0,N/A,1.37%,🚨 外資提款
2949.TWO,欣新網,61.6,2,0,0,20260824,0,0,0,N/A,-3.30%,🚨 外資提款
6816.TWO,捷智商訊,34.85,0,0,0,20260825,0,0,0,N/A,2.50%,🚨 外資提款
00734B.TWO,台新JPM新興債,15.45,0,0,-1,20260825,8,0,0,N/A,0.39%,🚨 外資提款
2634.TW,漢翔,66.7,-28438,0,-1310,20260825,483412,0,0,N/A,-9.00%,🚨 外資提款
5469.TW,瀚宇博,71.4,-290,0,0,20260825,-957,0,0,N/A,-3.51%,🚨 外資提款
2382.TW,廣達,328.5,-293,-8,-40,20260825,-2240,0,0,N/A,0.46%,🚨 外資提款
4991.TWO,環宇-KY,445.0,-752,-1,-6,20260825,-15399,0,0,N/A,-8.25%,🚨 外資提款
8121.TWO,越峰,26.95,-5,0,-30,20260825,-276,0,0,N/A,-3.23%,🚨 外資提款
5533.TW,皇鼎,13.95,-64,0,0,20260825,-21,0,0,N/A,0.72%,🚨 外資提款
8473.TW,山林水,45.0,-435,0,1,20260825,211,0,0,N/A,-0.77%,🚨 外資提款
6182.TWO,合晶,108.0,-2160,0,101,20260825,-462404,0,0,N/A,-10.00%,🚨 外資提款
2247.TW,汎德永業,225.5,9,0,0,20260825,-6,0,0,N/A,1.58%,🚨 外資提款
00670L.TW,富邦NASDAQ正2,196.0,26,0,-503,20260825,-169,0,0,N/A,-4.23%,🚨 外資提款
6411.TWO,晶焱,77.8,-11,0,0,20260825,-58,0,0,N/A,-1.64%,🚨 外資提款
6283.TW,淳安,19.85,-36,0,0,20260825,-9,0,0,N/A,-0.50%,🚨 外資提款
00985B.TW,群益ESG投等債0-5,10.25,0,0,-2904,20260825,-258,0,0,N/A,0.10%,🚨 外資提款
4113.TWO,聯上,14.95,7,0,0,20260825,0,0,0,N/A,0.67%,🚨 外資提款
4807.TW,日成-KY,27.85,-23,0,0,20260825,65,0,0,N/A,-9.72%,🚨 外資提款
6195.TWO,詩肯,28.0,0,0,1,20260825,4,0,0,N/A,1.27%,🚨 外資提款
8442.TW,威宏-KY,49.6,84,0,0,20260825,5,0,0,N/A,11.34%,🚨 外資提款
8261.TW,富鼎,177.5,356,0,52,20260825,-53871,0,0,N/A,-4.83%,🚨 外資提款
6558.TW,興能高,24.7,-10,0,0,20260825,-57,0,0,N/A,-1.20%,🚨 外資提款
3356.TW,奇偶,61.9,-66,0,2,20260825,4120,0,0,N/A,-3.28%,🚨 外資提款
6624.TWO,萬年清,42.8,1,0,0,20260825,0,0,0,N/A,4.77%,🚨 外資提款
00997A.TW,主動群益美國增長,11.04,725,0,-9,20260825,-10860,0,0,N/A,-6.12%,🚨 外資提款
4806.TWO,桂田文創,9.27,0,0,0,20260825,0,0,0,N/A,0.87%,🚨 外資提款
00916.TW,國泰全球品牌50,26.89,-13,0,-22,20260825,650,0,0,N/A,1.47%,🚨 外資提款
3630.TWO,新鉅科,25.45,-13,0,-1,20260825,37,0,0,N/A,-0.20%,🚨 外資提款
6509.TWO,聚和,44.8,-246,0,-8,20260825,239,0,0,N/A,-3.14%,🚨 外資提款
7790.TWO,思必瑞特,47.3,0,0,0,20260825,0,0,0,N/A,-1.87%,🚨 外資提款
00891.TW,中信關鍵半導體,33.67,684,0,32,20260825,-8484,0,0,N/A,-0.62%,🚨 外資提款
00405A.TW,主動富邦台灣龍耀,8.33,544,0,6223,20260825,42883,0,0,N/A,-3.14%,🚨 外資提款
6483.TWO,原創生醫,13.7,0,0,0,20260825,0,0,0,N/A,0.37%,🚨 外資提款
6850.TWO,光鼎生技,33.2,0,0,0,20260825,0,0,0,N/A,-0.30%,🚨 外資提款
3659.TWO,百辰,13.75,0,0,0,20260825,0,0,0,N/A,-3.17%,🚨 外資提款
