id,name,price,signal,pnl,count,win_rate,reason
6849.TWO,奇鼎科技,136.0,☁️ 觀望,143.64,6,66.67,[P:0.95/8.0] [📉 轉弱] 等待機會
4973.TWO,廣穎,157.5,❄️ 賣出,139.88,7,85.71,[P:0.95/50.0] [🚀 極強] 今日觸發 WeakFail
6770.TW,力積電,70.8000030518,☁️ 觀望,101.33,8,62.5,[P:0.95/50.0] [🚀 極強] 等待機會
7853.TWO,政美應用,298.0,☁️ 觀望,97.44,6,66.67,[P:0.95/8.0] [📉 轉弱] 等待機會
3430.TWO,奇鈦科,114.0,☁️ 觀望,81.01,6,50.0,[P:0.95/8.0] [📈 穩定] 等待機會
4967.TW,十銓,278.0,☁️ 觀望,79.83,7,28.57,[P:0.95/50.0] [🚀 極強] 等待機會
6407.TWO,相互,22.1499996185,☁️ 觀望,58.78,7,28.57,[P:0.95/8.0] [📉 轉弱] 等待機會
00929.TW,復華台灣科技優息,28.5,☁️ 觀望,33.66,8,25.0,[P:0.95/8.0] [📉 轉弱] 等待機會
00990A.TW,主動元大AI新經濟,15.1199998856,☁️ 觀望,20.85,4,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
4956.TW,光鋐,36.75,💎 持股,19.08,7,42.86,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
0052.TW,富邦科技,60.5499992371,☁️ 觀望,-28.66,6,66.67,[P:0.95/8.0] [📈 穩定] 等待機會
5276.TWO,達輝-KY,19.5,💎 持股,-48.07,9,11.11,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
