日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-08-25,2317,鴻海,245.5,241.21,2000,8580,1.78%
2026-08-25,4142,國光生,18.15,25.32,1000,-7170,-28.32%
2026-08-25,0050,元大台灣50,103.8,46.6,16000,915200,122.75%
2026-08-25,0056,元大高股息,52.4,36.43,4000,63880,43.84%
2026-08-25,00635U,期元大S&P黃金,46.96,55.25,3000,-24870,-15.00%
2026-08-25,00738U,期元大道瓊白銀,54.9,66.26,1000,-11360,-17.14%
2026-08-25,00929,復華台灣科技優息,28.33,19.73,8000,68800,43.59%
2026-08-25,009816,凱基台灣TOP50,15.25,11.01,63000,267120,38.51%
2026-08-25,00990A,主動元大AI新經濟,15.38,11.48,5000,19500,33.97%
2026-08-25,2009,第一銅,39.8,50.56,4000,-43040,-21.28%
2026-08-25,2337,旺宏,122.5,95.28,2000,54440,28.57%
2026-08-25,2409,友達,25.6,16.21,2000,18780,57.93%
2026-08-25,3481,群創,46.05,25.1,4000,83800,83.47%
2026-08-25,3105,穩懋,373.0,556.47,300,-55041,-32.97%
2026-08-25,4966,譜瑞-KY,566.0,1921.64,1000,-1355640,-70.55%
2026-08-25,2327,國巨*,554.0,1030.0,1,-476,-46.21%
2026-08-25,00403A,主動統一升級50,9.92,10.68,26000,-19760,-7.12%
2026-08-25,00981A,主動統一台股增長,28.72,27.48,2000,2480,4.51%
2026-08-25,2330,台積電,2410.0,225.55,10,21844,968.50%
2026-08-25,6789,采鈺,424.0,593.5,400,-67800,-28.56%
2026-08-25,6849,奇鼎科技,139.5,266.4,280,-35532,-47.64%
2026-08-25,7853,政美應用,298.0,409.29,280,-31161,-27.19%
2026-08-25,3576,聯合再生,17.3,18.15,5000,-4250,-4.68%
2026-08-25,1721,三晃,19.65,27.88,3000,-24700,-29.53%
2026-08-25,8215,明基材,23.95,31.6,200,-1530,-24.21%
2026-08-25,00405A,主動富邦台灣龍耀,8.19,9.34,11000,-12650,-12.31%
2026-08-25,5498,凱崴,50.4,69.61,188,-3611,-27.60%
2026-08-25,1301,台塑,59.4,50.5,100,890,17.62%
2026-08-25,6498,久禾光,76.3,67.3,12,108,13.37%
2026-08-25,009821,野村稀土關鍵資源,15.09,17.3,12000,-26520,-12.77%
