date,gm,eps,prev_eps,prev_eps_yoy,prev_rev_yoy,est_price,prev_year,price,name,expansion,symbol,status,advice,om,rev_yoy,pe,eps_yoy
2025-12,10.74%,1.62,1.12,-6.67,-5.83,58.8,2025,33.1500015259,福懋油,14.25,1225.TW,🧐 疑業外收益,💎 強力關注,5.38%,-6.25,8.45663304232143,8.0
2025-12,N/A,2.08,0.87,163.64,15.97,0.0,2025,0.0,資拓宏宇,14.129999999999999,6614.TW,🧐 疑業外收益,⚪ 數據不足,N/A,-2.37,0.0,11.76
2025-12,N/A,14.61,11.58,75.19,32.44,0.0,2025,180.5,東聯互動,14.11,7738.TWO,🚀 利潤擴張,⚪ 數據不足,N/A,30.15,0.0,44.26
2025-12,34.18%,9.28,6.02,9.71,15.28,315.59999999999997,2025,576.0,中砂,14.079999999999998,1560.TW,🚀 利潤擴張,⚠️ 追價風險,15.49%,16.1,27.376425855513308,30.18
2025-12,N/A,2.56,1.17,-53.39,-34.55,31.95,2025,31.2000007629,致和證,13.940000000000005,5864.TWO,🚀 利潤擴張,✅ 穩健價值,N/A,42.16,14.647887682112676,56.1
2025-12,N/A,2.67,1.67,5.03,-5.79,86.25,2025,61.2000007629,德勝,13.9,8048.TWO,🧐 疑業外收益,💎 強力關注,N/A,-0.76,10.643478393547825,13.14
2025-12,13.84%,1.8,0.92,-42.14,-3.98,47.55,2025,20.5499992371,欣陸,13.89,3703.TW,🚀 利潤擴張,💎 強力關注,7.24%,11.98,6.482649601608833,25.87
2025-12,N/A,-0.06,-0.19,-375.0,-19.16,-7.199999999999999,2025,23.4500007629,天瀚,13.87,6225.TW,🚀 利潤擴張,⚪ 數據不足,N/A,0.42,0.0,14.29
2025-12,N/A,2.77,1.54,-11.11,11.53,88.20000000000002,2025,36.5,宣德,13.79,5457.TWO,🚀 利潤擴張,💎 強力關注,N/A,7.36,6.207482993197278,21.15
2025-12,89.95%,0.68,0.49,28.21,13.69,24.45,2025,11.8999996185,高雄銀,13.780000000000001,2836.TW,🏰 高護城河,💎 強力關注,32.37%,14.52,7.300613262883436,28.3
2025-12,-29.22%,-2.24,-1.54,0.0,-17.76,-76.95,2025,7.3899998665,燁興,13.629999999999999,2007.TW,🌑 雙重衰退,⚪ 數據不足,-33.95%,-23.43,0.0,-9.8
2025-12,N/A,6.8,4.14,-7.17,-2.39,215.39999999999998,2025,417.0,亞泰金屬,13.499999999999998,6727.TWO,🚀 利潤擴張,⚠️ 追價風險,N/A,8.58,29.03899721448468,22.08
2025-12,30.58%,1.56,1.13,633.33,6.34,47.25000000000001,2025,35.0999984741,合勤控,13.469999999999999,3704.TW,🧐 疑業外收益,💎 強力關注,1.57%,-2.6,11.142856658444442,10.87
2025-12,N/A,3.43,2.94,137.1,41.28,0.0,2025,0.0,驊陞,13.460000000000004,6272.TW,🚀 利潤擴張,⚪ 數據不足,N/A,30.88,0.0,44.34
2025-12,-13.35%,-8.65,-4.9,31.27,-4.71,-262.95000000000005,2025,57.2999992371,泰鼎-KY,13.46,4927.TW,🧐 疑業外收益,⚪ 數據不足,-27.74%,-6.83,0.0,6.63
2025-12,N/A,23.26,17.04,28.02,-3.72,846.5999999999999,2025,348.5,樺漢,13.39,6414.TW,🧐 疑業外收益,💎 強力關注,N/A,-2.8,6.174698795180723,10.59
2025-12,N/A,6.25,3.21,56.59,23.91,0.0,2025,218.0,捷創科技,13.059999999999995,7810.TWO,🚀 利潤擴張,⚪ 數據不足,N/A,34.56,0.0,47.62
2025-12,N/A,0.61,0.27,-35.71,9.61,13.05,2025,25.1000003815,富強鑫,12.78,6603.TWO,🚀 利潤擴張,⚠️ 追價風險,N/A,12.22,28.850575151149425,25.0
2025-12,N/A,9.13,6.5,68.94,33.28,288.0,2025,74.0999984741,必應,12.649999999999999,6625.TW,🚀 利潤擴張,💎 強力關注,N/A,38.99,3.859374920526042,51.64
2025-12,N/A,3.92,2.47,2.54,4.44,124.20000000000002,2025,117.0,瀚荃,12.46,8103.TW,🚀 利潤擴張,✅ 穩健價值,N/A,5.25,14.130434782608694,17.71
2025-12,18.70%,5.51,3.61,9.06,4.46,180.29999999999998,2025,250.0,華通,12.36,2313.TW,🚀 利潤擴張,⚪ 中性觀察,10.97%,4.87,20.798668885191347,17.23
2025-12,N/A,13.46,8.34,24.85,13.82,449.54999999999995,2025,172.5,實威,12.29,8416.TWO,🚀 利潤擴張,💎 強力關注,N/A,9.96,5.755755755755756,22.25
2025-12,5.21%,2.42,1.85,35.04,15.92,87.44999999999999,2025,49.2000007629,英業達,12.260000000000002,2356.TW,🚀 利潤擴張,💎 強力關注,1.48%,6.95,8.439108192607204,19.21
2025-12,13.52%,2.12,0.5,100.0,71.69,44.25,2025,38.5,彬台,12.180000000000007,3379.TWO,🚀 利潤擴張,✅ 穩健價值,7.02%,82.32,13.050847457627118,94.5
2025-12,N/A,103.92,72.23,67.72,52.48,3595.8,2025,18700.0,信驊,12.18,5274.TWO,🚀 利潤擴張,⚠️ 追價風險,N/A,40.64,78.00767562155849,52.82
2025-12,N/A,3.44,3.69,61.14,56.94,186.0,2025,23.1499996185,坤悅,11.849999999999994,5206.TWO,🚀 利潤擴張,💎 強力關注,N/A,55.14,1.8669354531048388,66.99
2025-12,4.40%,3.19,2.27,13.5,10.09,111.9,2025,43.0,中鋼構,11.79,2013.TW,🚀 利潤擴張,💎 強力關注,2.40%,6.36,5.7640750670241285,18.15
2025-12,49.56%,-0.57,-1.09,-137.78,-35.17,-48.6,2025,17.9500007629,國光生,11.74,4142.TW,🧐 疑業外收益,⚪ 數據不足,23.11%,-9.99,0.0,1.75
2025-12,37.66%,9.01,7.17,52.55,27.65,374.69999999999993,2025,328.5,京元電子,11.590000000000003,2449.TW,🚀 利潤擴張,✅ 穩健價值,28.21%,30.08,13.150520416333068,41.67
2025-12,N/A,1.98,1.11,-23.97,-12.49,29.849999999999998,2025,20.3999996185,康和證,11.55,6016.TWO,🚀 利潤擴張,💎 強力關注,N/A,1.59,10.251256089698494,13.14
2025-12,16.83%,-2.68,-1.73,-19.72,-39.2,-99.60000000000001,2025,79.0999984741,蔚華科,11.239999999999998,3055.TW,🌑 雙重衰退,⚪ 數據不足,-125.48%,-31.79,0.0,-20.55
2025-12,N/A,17.36,12.09,34.48,19.97,610.05,2025,439.5,華景電,11.120000000000001,6788.TWO,🚀 利潤擴張,💎 強力關注,N/A,19.97,10.80649127120728,31.09
2025-12,N/A,1.35,0.81,-10.99,4.12,41.1,2025,84.5,鉅橡,10.98,8074.TWO,🚀 利潤擴張,⚠️ 追價風險,N/A,4.4,30.839416058394157,15.38
2025-12,33.66%,19.47,13.61,50.06,49.83,656.4,2025,1445.0,金像電,10.75,2368.TW,🚀 利潤擴張,⚠️ 追價風險,24.30%,54.05,33.02102376599635,64.8
2025-12,25.47%,19.45,14.75,25.96,11.61,717.1500000000001,2025,488.0,健鼎,10.400000000000002,3044.TW,🚀 利潤擴張,💎 強力關注,17.08%,11.54,10.20706965070069,21.94
2025-12,11.41%,1.25,0.77,32.76,25.51,41.85,2025,34.0,華經,10.27,2468.TW,🚀 利潤擴張,✅ 穩健價值,4.34%,19.94,12.186379928315413,30.21
2025-12,61.03%,0.93,0.6,-55.04,-70.82,1.1999999999999993,2025,33.9000015259,宏璟,10.25,2527.TW,🏰 高護城河,⚠️ 追價風險,12.48%,-90.93,423.75001907375025,-80.68
2025-12,16.49%,1.59,1.07,-16.8,-6.62,0.0,2025,0.0,泰山,10.05,1218.TW,🧐 疑業外收益,⚪ 數據不足,2.59%,-5.32,0.0,4.73
2025-12,3.74%,11.61,8.11,41.71,19.83,402.59999999999997,2025,214.0,文曄,10.049999999999997,3036.TW,🚀 利潤擴張,💎 強力關注,1.75%,22.78,7.97317436661699,32.83
2025-12,28.44%,10.26,7.84,58.06,20.14,384.15,2025,170.0,臺慶科,9.989999999999998,3357.TWO,🚀 利潤擴張,✅ 穩健價值,14.20%,20.3,6.6380320187426785,30.29
2025-12,45.11%,3.42,2.65,26.19,22.45,123.75,2025,54.7000007629,虹冠電,9.86,3257.TW,🚀 利潤擴張,✅ 穩健價值,18.06%,29.32,6.630303122775757,39.18
2025-12,91.14%,2.12,1.62,23.66,15.61,79.95,2025,31.8500003815,玉山金,9.619999999999997,2884.TW,🏰 高護城河,✅ 穩健價值,40.48%,20.44,5.975609827673546,30.06
2025-12,5.75%,0.03,-0.05,-117.24,-27.03,3.3,2025,11.1999998093,首利,9.369999999999997,1471.TW,🔄 轉虧為盈,⚠️ 追價風險,-72.91%,-34.37,50.90909004227272,-25.0
2025-12,15.94%,6.47,4.55,-0.44,-2.5,232.95,2025,66.6999969482,東和鋼鐵,9.21,2006.TW,🧐 疑業外收益,✅ 穩健價值,10.83%,-3.84,4.294912874964584,5.37
2025-12,N/A,13.04,9.27,24.31,21.32,453.15000000000003,2025,250.5,茂達,9.05,6138.TWO,🚀 利潤擴張,✅ 穩健價值,N/A,22.89,8.291956305858987,31.94
2025-12,97.25%,1.9,1.43,10.0,1.87,68.39999999999999,2025,32.7000007629,華南金,9.04,2880.TW,🏰 高護城河,✅ 穩健價值,45.93%,4.06,7.171052798881579,13.1
2025-12,N/A,-0.73,-0.1,79.17,5.88,-7.05,2025,50.5999984741,攸泰科技,8.95,6928.TW,🧐 疑業外收益,⚪ 數據不足,N/A,-2.54,0.0,6.41
2025-12,N/A,0.72,0.65,12.28,-6.16,32.55,2025,23.6499996185,光譜,8.32,5381.TWO,🧐 疑業外收益,✅ 穩健價值,N/A,-5.88,10.898617335714286,2.44
2025-12,N/A,9.97,7.92,17.13,3.98,383.4,2025,79.0,力泰,8.3,5520.TWO,🚀 利潤擴張,✅ 穩健價值,N/A,2.6,3.0907668231611893,10.9
2025-12,-7.81%,-1.54,-0.65,55.65,8.04,-39.300000000000004,2025,3.2699999809,大略-KY,8.24,4804.TWO,🚀 利潤擴張,⚪ 數據不足,-65.06%,7.41,0.0,15.65
2025-12,N/A,3.87,2.27,14.07,12.82,118.8,2025,47.5499992371,宇智,8.06,6470.TWO,🧐 疑業外收益,✅ 穩健價值,N/A,-0.56,6.003787782462122,7.5
2025-12,N/A,7.93,5.84,-5.4,-8.2,290.85,2025,96.5999984741,智冠,8.03,5478.TWO,🧐 疑業外收益,✅ 穩健價值,N/A,-3.78,4.981949379788551,4.25
2025-12,15.35%,2.45,1.41,-2.16,19.58,74.1,2025,62.4000015259,華泰,8.0,2329.TW,🚀 利潤擴張,✅ 穩健價值,8.19%,20.92,12.631579256255062,28.92
2025-12,41.25%,36.75,26.92,62.75,52.19,1360.5,2025,4305.0,健策,7.960000000000001,3653.TW,🚀 利潤擴張,⚠️ 追價風險,31.26%,42.0,47.464167585446525,49.96
2025-12,32.53%,19.63,13.9,23.16,40.71,690.6,2025,188.5,鼎翰,7.640000000000001,3611.TWO,🚀 利潤擴張,✅ 穩健價值,8.38%,31.04,4.094265855777585,38.68
2025-12,N/A,4.74,2.82,-1.4,17.89,121.2,2025,46.5,凌網,7.530000000000001,5212.TWO,🚀 利潤擴張,✅ 穩健價值,N/A,15.91,5.7549504950495045,23.44
2025-12,30.40%,2.02,1.22,-0.64,15.97,59.1,2025,48.0499992371,東浦,7.41,3290.TWO,🚀 利潤擴張,✅ 穩健價值,14.85%,18.23,12.195431278451778,25.64
2025-12,15.28%,-1.18,-1.0,11.5,1.3,-45.89999999999999,2025,22.3500003815,矽瑪,7.279999999999999,3511.TWO,🧐 疑業外收益,⚪ 數據不足,-5.62%,-0.93,0.0,6.35
2025-12,4.90%,0.75,0.52,-41.67,-0.21,25.95,2025,32.5999984741,華新,7.18,1605.TW,🧐 疑業外收益,⚪ 中性觀察,-1.88%,-2.83,18.84392975381503,4.35
2025-12,17.19%,48.08,34.07,52.4,30.93,1659.9,2025,984.0,漢唐,7.150000000000006,2404.TW,🚀 利潤擴張,✅ 穩健價值,13.88%,39.37,8.892101933851436,46.52
2025-12,17.62%,6.58,4.75,5.79,5.39,241.20000000000002,2025,273.0,禾伸堂,7.09,3026.TW,🚀 利潤擴張,⚪ 中性觀察,5.81%,5.01,16.977611940298505,12.1
2025-12,N/A,10.02,8.62,28.46,7.66,395.85,2025,96.9000015259,生展,6.99,8279.TWO,🚀 利潤擴張,✅ 穩健價值,N/A,6.1,3.671845453804471,13.09
2025-12,21.72%,6.64,4.94,28.23,23.16,239.70000000000002,2025,185.0,光寶科,6.98,2301.TW,🚀 利潤擴張,✅ 穩健價值,10.49%,21.11,11.576971214017522,28.09
2025-12,N/A,1.66,0.99,3.13,-7.37,52.5,2025,29.2000007629,樂斯科,6.709999999999999,6662.TWO,🌑 雙重衰退,✅ 穩健價值,N/A,-10.2,8.342857360828571,-3.49
2025-12,32.08%,1.34,0.94,10.59,0.48,45.3,2025,29.7999992371,精聯,6.61,3652.TW,🚀 利潤擴張,✅ 穩健價值,2.52%,0.59,9.867549416258278,7.2
2025-12,N/A,3.06,2.56,17.51,3.26,122.85000000000002,2025,38.4000015259,上海商銀,6.409999999999999,5876.TW,🚀 利潤擴張,✅ 穩健價值,N/A,3.7,4.688644874957265,10.11
2025-12,N/A,-3.92,-3.69,7.98,38.55,-168.45000000000002,2025,168.0,惠特,6.380000000000001,6706.TW,🧐 疑業外收益,⚪ 數據不足,N/A,-3.41,0.0,2.97
2025-12,N/A,9.14,8.17,75.65,29.4,355.8,2025,145.5,元太,6.300000000000001,8069.TWO,🚀 利潤擴張,✅ 穩健價值,N/A,12.29,6.13406408094435,18.59
2025-12,N/A,9.9,5.77,-23.43,-15.54,327.6,2025,110.5,軒郁,6.289999999999999,6703.TWO,🌑 雙重衰退,✅ 穩健價值,N/A,-8.29,5.059523809523808,-2.0
2025-12,17.17%,2.05,1.5,2.8,-0.93,81.89999999999999,2025,22.8500003815,瑞智,6.26,4532.TW,🧐 疑業外收益,✅ 穩健價值,6.80%,-5.76,4.184981754853481,0.5
2025-12,N/A,6.4,4.31,19.44,0.55,213.00000000000003,2025,424.0,矽力*-KY,6.200000000000001,6415.TW,🚀 利潤擴張,⚠️ 追價風險,N/A,1.94,29.859154929577464,8.14
2025-12,N/A,6.0,2.24,-17.65,-38.06,151.04999999999998,2025,77.6999969482,長虹,6.09,5534.TW,🌑 雙重衰退,✅ 穩健價值,N/A,-29.66,7.715987780357498,-23.57
2025-12,31.02%,8.43,6.36,15.04,9.96,315.15000000000003,2025,97.5,神基,6.070000000000002,3005.TW,🚀 利潤擴張,✅ 穩健價值,14.37%,10.6,4.640647310804378,16.67
2025-12,N/A,0.42,0.32,0.0,1.76,15.75,2025,35.4000015259,台聯櫃,5.880000000000001,5601.TWO,🚀 利潤擴張,⚠️ 追價風險,N/A,1.81,33.71428716752381,7.69
2025-12,-19.71%,-1.74,-1.24,-18.1,-18.71,-62.85000000000001,2025,4.9600000381,再生-KY,5.83,1337.TW,🌑 雙重衰退,⚪ 數據不足,-65.33%,-18.82,0.0,-12.99
2025-12,29.22%,2.6,2.07,6.7,-2.3,104.69999999999999,2025,42.1500015259,興農,5.68,1712.TW,🧐 疑業外收益,✅ 穩健價值,5.88%,-1.68,6.038682167034385,4.0
2025-12,N/A,4.78,3.44,-0.87,-2.12,173.55,2025,49.4000015259,擎邦,5.67,6122.TWO,🚀 利潤擴張,✅ 穩健價值,N/A,1.36,4.269663053232498,7.03
2025-12,25.16%,2.31,1.21,-53.6,-29.91,70.80000000000001,2025,16.2000007629,太普高,5.66,3284.TWO,🌑 雙重衰退,✅ 穩健價值,13.35%,-17.82,3.432203551461864,-12.16
2025-12,46.23%,3.18,2.36,0.43,-5.48,0.0,2025,0.0,台航,5.529999999999999,2617.TW,🧐 疑業外收益,⚪ 數據不足,41.07%,-2.28,0.0,3.25
2025-12,N/A,7.34,5.51,1.73,2.55,275.55,2025,204.0,穩得,5.21,6761.TWO,🧐 疑業外收益,✅ 穩健價值,N/A,-2.32,11.105062602068589,2.89
2025-12,N/A,2.64,1.87,5.65,6.33,87.6,2025,30.0,群益證,5.189999999999998,6005.TW,🚀 利潤擴張,✅ 穩健價值,N/A,12.14,5.136986301369864,17.33
2025-12,88.90%,1.51,1.2,20.0,7.51,57.900000000000006,2025,20.8999996185,彰銀,5.18,2801.TW,🏰 高護城河,✅ 穩健價值,38.59%,8.35,5.414507673186528,13.53
2025-12,N/A,2.45,1.86,-6.06,-27.73,91.95000000000002,2025,34.3499984741,欣高,5.170000000000002,9931.TW,🌑 雙重衰退,✅ 穩健價值,N/A,-19.51,5.603588658091353,-14.34
2025-12,N/A,18.5,15.84,86.67,69.45,798.15,2025,177.5,振樺電,4.989999999999995,8114.TW,🚀 利潤擴張,✅ 穩健價值,N/A,30.67,3.3358391279834616,35.66
2025-12,N/A,2.36,1.74,-1.14,-6.0,85.8,2025,56.7999992371,全國,4.94,9937.TW,🌑 雙重衰退,✅ 穩健價值,N/A,-6.2,9.930069796695806,-1.26
2025-12,5.88%,13.61,10.38,34.73,16.23,498.75,2025,252.0,鴻海,4.890000000000001,2317.TW,🚀 利潤擴張,✅ 穩健價值,3.28%,18.13,7.578947368421052,23.02
2025-12,19.71%,4.77,3.49,1.8,-0.87,176.54999999999998,2025,110.0,台灣大,4.89,3045.TW,🧐 疑業外收益,✅ 穩健價值,10.58%,-0.31,9.345794392523365,4.58
2025-12,N/A,8.73,6.2,42.86,28.79,316.65,2025,280.5,良維,4.739999999999998,6290.TWO,🚀 利潤擴張,✅ 穩健價值,N/A,26.34,13.287541449549977,31.08
2025-12,N/A,46.93,33.4,39.53,32.04,1807.6499999999999,2025,10130.0,穎崴,4.730000000000004,6515.TW,🚀 利潤擴張,⚠️ 追價風險,N/A,35.51,84.05941415650155,40.24
2025-12,32.24%,-1.59,-0.36,64.0,22.91,-31.050000000000004,2025,12.9499998093,正峰,4.57,1538.TW,🚀 利潤擴張,⚪ 數據不足,-58.77%,1.9,0.0,6.47
2025-12,27.24%,1.77,1.63,26.36,7.91,74.55,2025,22.3999996185,長盛,4.569999999999999,3492.TWO,🚀 利潤擴張,✅ 穩健價值,-0.96%,4.69,4.507042176760564,9.26
2025-12,25.09%,4.3,3.11,36.4,23.81,151.05,2025,69.5,炎洲流通,4.509999999999998,3171.TWO,🚀 利潤擴張,✅ 穩健價值,7.94%,32.43,6.901688182720953,36.94
2025-12,N/A,6.88,3.35,1.87,35.15,188.55,2025,444.0,博智,4.480000000000004,8155.TWO,🚀 利潤擴張,⚠️ 追價風險,N/A,36.9,35.32219570405728,41.38
2025-12,44.02%,11.33,8.49,32.29,32.03,411.90000000000003,2025,1010.0,新應材,4.48,4749.TWO,🚀 利潤擴張,⚠️ 追價風險,23.34%,28.3,36.78077203204661,32.78
2025-12,94.34%,1.29,0.91,-1.98,-0.7,44.85,2025,20.7000007629,聯邦銀,4.4399999999999995,2838.TW,🏰 高護城河,✅ 穩健價值,35.36%,4.5,6.923077178227424,8.94
2025-12,49.04%,3.03,2.49,-57.58,-63.75,132.89999999999998,2025,26.2999992371,名軒,4.43,1442.TW,🌑 雙重衰退,✅ 穩健價值,34.02%,-62.17,2.9683972050902936,-57.74
2025-12,33.35%,9.61,7.33,7.67,4.55,370.65,2025,191.0,鈞興-KY,4.3500000000000005,4571.TW,🚀 利潤擴張,✅ 穩健價值,18.52%,0.1,7.729664103601782,4.45
2025-12,15.77%,4.38,2.06,-37.88,12.28,114.89999999999999,2025,858.0,欣興,4.32,3037.TW,🚀 利潤擴張,⚠️ 追價風險,6.82%,13.75,112.01044386422977,18.07
2025-12,N/A,0.81,0.45,-25.0,-20.23,8.700000000000001,2025,29.8500003815,岳豐,4.299999999999999,6220.TWO,🌑 雙重衰退,⚠️ 追價風險,N/A,-17.2,51.46551789913792,-12.9
2025-12,15.43%,4.33,2.67,-9.42,-1.43,0.0,2025,0.0,大成,4.28,1210.TW,🧐 疑業外收益,⚪ 數據不足,5.11%,-1.49,0.0,2.79
2025-12,17.90%,4.15,3.06,2.0,-2.28,150.60000000000002,2025,115.0,崇越電,4.16,3388.TWO,🧐 疑業外收益,✅ 穩健價值,6.27%,-2.69,11.45418326693227,1.47
2025-12,8.77%,8.84,6.28,-5.56,-2.77,309.75000000000006,2025,136.0,華立,4.14,3010.TW,🧐 疑業外收益,✅ 穩健價值,5.39%,-2.3,6.5859564164648905,1.84
2025-12,15.17%,-1.02,-0.64,48.21,28.56,-35.1,2025,24.7999992371,寶德,3.9399999999999995,3349.TWO,🚀 利潤擴張,⚪ 數據不足,-15.09%,5.58,0.0,9.52
2025-12,N/A,1.57,1.53,96.15,28.35,64.2,2025,52.7999992371,微矽電子-創,3.830000000000002,8162.TW,🚀 利潤擴張,✅ 穩健價值,N/A,19.79,12.336448419883178,23.62
2025-12,15.29%,12.6,9.52,12.4,8.39,469.49999999999994,2025,169.0,智易,3.51,3596.TW,🚀 利潤擴張,✅ 穩健價值,6.31%,8.19,5.399361022364218,11.7
2025-12,N/A,2.31,1.15,-34.29,2.81,72.9,2025,70.6999969482,伊雲谷,3.44,6689.TW,🧐 疑業外收益,✅ 穩健價值,N/A,-1.67,14.54732447493827,1.77
2025-12,N/A,30.6,21.26,3.45,-0.37,1094.85,2025,363.0,新普,3.3400000000000003,6121.TWO,🚀 利潤擴張,✅ 穩健價值,N/A,2.65,4.973284011508426,5.99
2025-12,N/A,3.04,2.54,27.0,14.74,124.19999999999999,2025,41.2999992371,東捷資訊,3.3100000000000005,6697.TWO,🚀 利潤擴張,✅ 穩健價值,N/A,13.17,4.9879226131763295,16.48
2025-12,N/A,3.63,3.01,11.48,18.72,133.49999999999997,2025,50.2999992371,東生華,3.2600000000000016,8432.TWO,🚀 利潤擴張,✅ 穩健價值,N/A,19.79,5.651685307539327,23.05
2025-12,N/A,2.24,1.79,1.13,3.96,86.55000000000001,2025,38.0999984741,德記,3.25,5902.TWO,🚀 利潤擴張,✅ 穩健價值,N/A,2.91,6.603119319601386,6.16
2025-12,N/A,4.83,3.25,9.43,8.43,168.9,2025,118.5,韋僑,3.1999999999999993,6417.TWO,🚀 利潤擴張,✅ 穩健價值,N/A,7.83,10.52397868561279,11.03
2025-12,26.27%,3.13,1.55,-8.33,4.97,103.64999999999999,2025,166.5,新盛力,3.16,4931.TWO,🚀 利潤擴張,⚠️ 追價風險,15.45%,22.86,24.09551374819103,26.02
2025-12,N/A,-2.97,-2.06,13.87,10.67,-105.60000000000001,2025,49.5999984741,生華科,3.09,6492.TWO,🚀 利潤擴張,⚪ 數據不足,N/A,7.0,0.0,10.09
2025-12,30.45%,1.09,0.89,-8.25,-7.8,42.3,2025,30.5,佰鴻,3.04,3031.TW,🌑 雙重衰退,✅ 穩健價值,11.22%,-3.04,10.815602836879433,0.0
2025-12,14.20%,0.5,0.37,5.71,15.96,17.250000000000004,2025,9.1800003052,和桐,3.0100000000000016,1714.TW,🚀 利潤擴張,✅ 穩健價值,8.91%,16.5,7.982608961043478,19.51
2025-12,27.00%,8.07,5.99,6.72,9.03,292.80000000000007,2025,155.5,中興電,2.960000000000001,1513.TW,🚀 利潤擴張,✅ 穩健價值,17.59%,7.18,7.966188524590162,10.14
2025-12,N/A,3.46,3.53,44.67,62.0,159.6,2025,25.0,昇益,2.9299999999999997,5455.TWO,🌑 雙重衰退,✅ 穩健價值,N/A,-43.58,2.349624060150376,-40.65
2025-12,N/A,3.26,2.12,-7.86,10.39,105.30000000000001,2025,101.0,信昌電,2.8200000000000003,6173.TWO,🚀 利潤擴張,✅ 穩健價值,N/A,8.9,14.387464387464387,11.72
2025-12,83.45%,2.36,1.91,-3.54,-5.03,90.6,2025,39.5499992371,兆豐金,2.62,2886.TW,🏰 高護城河,✅ 穩健價值,33.61%,-1.77,6.548013118725166,0.85
2025-12,N/A,1.91,-0.23,-112.85,-23.49,-15.600000000000001,2025,36.7999992371,中鼎,2.4899999999999984,9933.TW,🔄 轉虧為盈,⚪ 數據不足,N/A,-23.41,0.0,-20.92
2025-12,N/A,2.63,1.71,-0.58,0.54,89.25,2025,24.4500007629,白紗科,2.41,8401.TWO,🧐 疑業外收益,✅ 穩健價值,N/A,-0.87,4.109243825697479,1.54
2025-12,27.39%,2.14,1.44,-2.04,3.48,73.05,2025,41.0499992371,三商家購,2.4000000000000004,2945.TW,🚀 利潤擴張,✅ 穩健價值,1.25%,3.54,8.42915795422998,5.94
2025-12,34.09%,3.5,2.55,50.0,31.38,117.44999999999999,2025,59.0,榮昌,2.3900000000000006,3684.TWO,🚀 利潤擴張,✅ 穩健價值,7.78%,22.61,7.535121328224777,25.0
2025-12,37.11%,13.82,9.71,15.18,20.22,491.70000000000005,2025,803.0,辛耘,2.3900000000000006,3583.TW,🚀 利潤擴張,⚠️ 追價風險,15.14%,17.37,24.496644295302012,19.76
2025-12,29.80%,-0.76,-0.3,67.57,19.86,-29.1,2025,13.0,東訊,2.3599999999999994,2321.TW,🚀 利潤擴張,⚪ 數據不足,-5.26%,16.01,0.0,18.37
2025-12,14.36%,5.2,4.87,73.93,38.81,247.80000000000004,2025,110.0,神準,2.3000000000000007,3558.TWO,🚀 利潤擴張,✅ 穩健價值,0.40%,25.46,6.658595641646488,27.76
2025-12,N/A,0.2,-0.68,22.73,36.23,-18.75,2025,68.5999984741,晉弘,2.280000000000001,6796.TW,🔄 轉虧為盈,⚪ 數據不足,N/A,22.72,0.0,25.0
2025-12,17.29%,1.72,1.27,-13.01,-10.3,63.9,2025,25.3500003815,世鎧,2.219999999999999,2063.TWO,🌑 雙重衰退,✅ 穩健價值,2.75%,-13.1,5.950704314906103,-10.88
2025-12,N/A,1.95,1.4,20.69,18.97,69.45,2025,114.5,創威,2.219999999999999,6530.TWO,🚀 利潤擴張,⚠️ 追價風險,N/A,16.68,24.73002159827214,18.9
2025-12,N/A,4.3,3.35,4.1,10.75,170.70000000000002,2025,169.0,世界,2.17,5347.TWO,🚀 利潤擴張,✅ 穩健價值,N/A,10.3,14.8506151142355,12.47
2025-12,N/A,10.06,7.66,6.98,-4.9,384.9,2025,120.5,巨路,2.0,6192.TW,🌑 雙重衰退,✅ 穩健價值,N/A,-6.01,4.696024941543259,-4.01
2025-12,17.20%,6.27,5.46,9.86,5.13,271.95000000000005,2025,196.5,士電,1.9100000000000001,1503.TW,🚀 利潤擴張,✅ 穩健價值,7.03%,6.01,10.83838940981798,7.92
2025-12,85.36%,2.18,1.76,46.67,35.41,86.25000000000001,2025,34.5499992371,德英,1.8800000000000026,4911.TWO,🏰 高護城河,✅ 穩健價值,42.63%,24.13,6.008695519495652,26.01
2025-12,N/A,5.04,3.69,86.8,36.49,184.65,2025,170.0,AMAX-KY,1.759999999999998,6933.TW,🚀 利潤擴張,✅ 穩健價值,N/A,27.21,13.809910641754671,28.97
2025-12,78.77%,5.83,4.47,29.11,24.04,221.10000000000002,2025,99.0,聯合,1.7200000000000024,4129.TWO,🏰 高護城河,✅ 穩健價值,11.96%,21.54,6.716417910447761,23.26
2025-12,16.53%,2.77,2.19,14.06,22.35,105.75,2025,36.75,宏泰,1.7100000000000009,1612.TW,🚀 利潤擴張,✅ 穩健價值,13.07%,14.68,5.212765957446809,16.39
2025-12,60.64%,10.49,7.59,37.0,31.3,377.69999999999993,2025,413.0,德律,1.6099999999999994,3030.TW,🏰 高護城河,⚪ 中性觀察,34.18%,33.22,16.40190627482129,34.83
2025-12,27.10%,3.81,2.79,9.41,2.92,139.95,2025,95.0999984741,遠傳,1.5499999999999998,4904.TW,🚀 利潤擴張,✅ 穩健價值,14.21%,5.47,10.192925881468382,7.02
2025-12,28.58%,41.67,31.23,51.99,51.33,1544.1000000000001,2025,4950.0,台光電,1.5399999999999991,2383.TW,🚀 利潤擴張,⚠️ 追價風險,19.80%,46.42,48.086263843015345,47.96
