股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
E1VFVN30.VN,未知,🔥 訊號出現,36270.0,92.37,🔴 空頭陷阱,75.00%,50.00%,-0.31%,-1.07%,4,35883.23,0.5,-0.0031
VHM.VN,未知,無,151000.0,67.67,🟢 黃金標的,33.33%,100.00%,8.40%,-5.34%,3,0.0,1.0,0.084
BID.VN,未知,無,40900.0,55.34,🟢 黃金標的,66.67%,66.67%,10.14%,-1.70%,6,0.0,0.6667,0.1014
BCM.VN,未知,無,53800.0,40.7,⚪ 一般監控,0.00%,50.00%,1.49%,-4.12%,4,0.0,0.5,0.0149
VCB.VN,未知,無,60500.0,55.75,⚪ 一般監控,66.67%,50.00%,6.49%,-1.18%,6,0.0,0.5,0.0649
FPT.VN,未知,無,73300.0,40.43,⚪ 一般監控,50.00%,50.00%,0.56%,-2.70%,2,0.0,0.5,0.0056
GMD.VN,未知,無,78400.0,77.42,⚪ 一般監控,66.67%,50.00%,0.43%,-3.67%,6,0.0,0.5,0.0043
HPG.VN,未知,無,27600.0,47.3,⚪ 一般監控,50.00%,50.00%,0.09%,-2.03%,2,0.0,0.5,0.0009
MBB.VN,未知,無,26050.0,40.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
FUEVFVND.VN,未知,無,36850.0,44.98,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
VJC.VN,未知,無,181500.0,78.38,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
SSI.VN,未知,無,28500.0,51.22,🔴 空頭陷阱,66.67%,66.67%,-1.29%,-5.54%,3,0.0,0.6667,-0.0129
VHC.VN,未知,無,61400.0,56.0,🔴 空頭陷阱,25.00%,25.00%,-2.78%,-3.08%,4,0.0,0.25,-0.0278
MWG.VN,未知,無,86000.0,61.46,🔴 空頭陷阱,33.33%,0.00%,-4.59%,-3.89%,3,0.0,0.0,-0.0459
VNM.VN,未知,無,61500.0,34.88,🔴 空頭陷阱,0.00%,0.00%,-10.24%,-8.02%,1,0.0,0.0,-0.1024
HVN.VN,未知,無,22500.0,54.39,🔴 空頭陷阱,100.00%,0.00%,-4.38%,-4.72%,1,0.0,0.0,-0.0438
