股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,狀態,連續大漲,連續大跌,原因,最終狀態
009813,貝萊德標普卓越50,10.95,4209,10.98,9.64,---,均線糾擺,無,無,MA 乖離率僅 1.24%,均線糾擺
6485,點序,89.10,2177,124.50,50.00,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (89.10 > 1.5σ)，動能強勁,貼軌運行
5403,中菲,95.50,75,126.00,91.90,---,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
6775,穎台科技,50.30,3073,50.30,20.40,---,強勢突破 (軌外),隔一漲,無,股價衝破布林上軌 (49.46)，進入噴發段,強勢突破 (軌外)
00981,主動中信非投等債,10.35,7144,10.58,9.91,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.07%,均線糾擺
5455,昇益,25.00,115,42.60,23.05,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
2374,佳能,79.20,10387,94.96,38.16,📅 預告 (20260512),強勢突破 (軌外) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6113,亞矽,22.80,254,30.21,18.45,---,均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
6912,益鈞環科*,17.35,84,20.45,13.65,---,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (17.38),離開盤整 (向下)
1443,立益物流,23.80,69,32.25,21.20,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2025,千興,10.90,265,16.70,9.01,---,均線糾擺 -> 進入盤整,無,無,ADX 為 19.96 (低於 20),進入盤整
6141,柏承,35.70,927,36.70,8.83,---,貼軌運行 -> 進入盤整,無,無,ADX 為 18.69 (低於 20),進入盤整
5243,乙盛-KY,104.50,6627,127.00,42.02,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2303,聯電,91.40,256150,91.40,40.40,---,貼軌運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (89.85)，進入噴發段,強勢突破 (軌外)
3372,典範,19.75,1393,25.65,12.65,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.29%,均線糾擺
4968,立積,117.50,2322,166.50,101.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6158,禾昌,18.90,86,24.75,17.70,---,均線糾擺 -> 進入盤整,無,無,ADX 為 19.86 (低於 20),進入盤整
8433,弘帆,54.00,52,78.13,50.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00991,主動復華未來50,17.66,114518,17.66,9.66,---,貼軌運行,無,無,股價於高位貼軌 (17.66 > 1.5σ)，動能強勁,貼軌運行
2417,圓剛,53.80,22102,56.90,33.40,📅 預告 (20260514),強勢突破 (軌外),無,連1日大跌,股價衝破布林上軌 (53.44)，進入噴發段,強勢突破 (軌外)
2402,毅嘉,70.80,14545,77.70,32.37,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
2351,順德,156.50,8233,166.00,66.04,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2420,新巨,55.00,259,56.90,47.60,---,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
7893,睿信,221.00,107,249.00,140.00,---,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
911622,泰聚亨-DR,3.64,37,4.67,3.62,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.50%,均線糾擺
7743,金利食安,20.00,33,43.90,19.80,---,均線糾擺,無,無,MA 乖離率僅 0.14%,均線糾擺
3499,環天科,15.35,194,21.35,13.10,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6223,旺矽,4950.00,1311,5195.00,603.78,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6261,久元,121.50,2593,121.50,56.25,---,強勢突破 (軌外),連3日大漲,無,股價衝破布林上軌 (113.10)，進入噴發段,強勢突破 (軌外)
7583,國際海洋,67.70,0,87.00,65.10,---,均線糾擺,無,無,MA 乖離率僅 0.43%,均線糾擺
6658,聯策,155.50,778,157.00,46.40,---,貼軌運行,無,無,股價於高位貼軌 (155.50 > 1.5σ)，動能強勁,貼軌運行
2497,怡利電,55.00,629,61.30,36.72,---,進入盤整,無,無,ADX 為 8.73 (低於 20),進入盤整
2059,川湖,4400.00,1315,4400.00,1651.71,📅 預告 (20260507),進入盤整 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (4398.25)，進入噴發段,強勢突破 (軌外)
7773,富禾生醫,27.60,136,47.00,21.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3434,哲固,29.15,76,66.58,27.90,---,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
6913,鴻呈,127.50,604,156.00,95.13,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.24%,均線糾擺
00749,凱基新興債10+,31.62,118,32.07,26.75,---,均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
3030,德律,413.00,13353,414.00,95.15,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (407.12)，進入噴發段,強勢突破 (軌外)
1786,科妍,58.10,448,123.00,55.90,---,進入盤整,無,無,ADX 為 14.73 (低於 20),進入盤整
6677,瑩碩生技,18.95,39,29.05,16.05,---,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
9802,鈺齊-KY,79.90,1147,112.32,73.90,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.11%,均線糾擺
3219,倚強科,67.60,503,109.50,31.42,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
00918,大華優利高填息30,24.34,71955,24.34,18.83,---,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (24.24)，進入噴發段,強勢突破 (軌外)
7848,騏億鑫,480.00,52,529.00,279.50,---,均線糾擺,無,無,MA 乖離率僅 1.08%,均線糾擺
4951,精拓科,131.00,3333,140.00,56.92,---,強勢突破 (軌外) -> 貼軌運行,無,連1日大跌,股價於高位貼軌 (131.00 > 1.5σ)，動能強勁,貼軌運行
3022,威強電,74.00,1678,82.11,56.20,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (74.00 > 1.5σ)，動能強勁,貼軌運行
4537,旭東,184.50,990,195.00,26.49,---,趨勢運行 -> 均線糾擺,連1日大漲,無,MA 乖離率僅 1.19%,均線糾擺
5906,台南-KY,50.00,1,55.80,45.00,---,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
4167,松瑞藥,18.70,845,21.85,17.00,---,均線糾擺,無,無,MA 乖離率僅 1.45%,均線糾擺
00641,富邦日本反1,4.01,1536,6.21,3.99,---,均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
7842,天能綠電,152.50,40,276.68,143.24,---,均線糾擺,無,無,MA 乖離率僅 1.27%,均線糾擺
00912,中信臺灣智慧50,30.27,1279,30.27,15.29,---,趨勢運行 -> 貼軌運行,無,無,股價於高位貼軌 (30.27 > 1.5σ)，動能強勁,貼軌運行
2743,山富,70.00,104,103.36,60.74,---,均線糾擺,無,無,MA 乖離率僅 0.97%,均線糾擺
6617,共信-KY,64.30,194,115.50,60.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2412,中華電,136.00,13296,138.00,121.80,📅 預告 (20260507),均線糾擺,無,無,MA 乖離率僅 0.07%,均線糾擺
8354,冠好,15.25,165,19.00,13.92,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2428,興勤,185.00,1035,204.50,119.09,---,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
6818,連騰,67.50,187,100.50,32.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,151.00,298,195.00,148.00,---,均線糾擺,無,無,MA 乖離率僅 0.51%,均線糾擺
2901,欣欣,24.40,22,27.06,22.80,---,均線糾擺,無,無,MA 乖離率僅 1.27%,均線糾擺
4554,橙的,29.95,79,43.34,24.70,---,均線糾擺,無,無,MA 乖離率僅 0.43%,均線糾擺
6173,信昌電,101.00,36336,101.00,32.62,---,趨勢運行 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (101.00 > 1.5σ)，動能強勁,貼軌運行
3224,三顧,46.85,331,52.50,33.75,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3231,緯創,146.50,71579,158.50,97.66,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (146.50 > 1.5σ)，動能強勁,貼軌運行
8930,青鋼,29.95,49,35.20,27.25,---,均線糾擺,無,無,MA 乖離率僅 0.25%,均線糾擺
2464,盟立,111.00,18857,116.00,53.30,---,進入盤整,無,無,ADX 為 14.41 (低於 20),進入盤整
2248,華勝-KY,54.50,66,59.90,41.85,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7758,睿騰能源,42.55,7,58.77,35.05,---,進入盤整,無,無,ADX 為 11.44 (低於 20),進入盤整
4765,磐采,20.95,45,31.15,11.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2884,玉山金,31.85,39851,35.10,26.17,⚠️ 今天 (20260506),均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
2007,燁興,7.39,452,9.03,6.96,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6842,瑞宇,153.00,755,161.50,26.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4150,優你康,5.57,234,11.40,4.59,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,6.83,118,11.30,5.62,---,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
1725,元禎,30.75,123,35.45,26.40,---,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
006201,元大富櫃50,45.98,739,47.50,17.32,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3184,微邦,31.05,10049,31.05,8.90,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (27.99)，進入噴發段,強勢突破 (軌外)
6808,三鼎生技,31.45,209,61.09,30.45,---,均線糾擺,無,無,MA 乖離率僅 0.76%,均線糾擺
6116,彩晶,8.55,21416,11.65,6.69,---,均線糾擺,無,無,MA 乖離率僅 1.35%,均線糾擺
7815,新特,468.50,359,580.34,107.48,---,進入盤整 -> 均線糾擺,無,連1日大跌,MA 乖離率僅 0.45%,均線糾擺
2453,凌群,54.60,417,63.80,50.50,---,均線糾擺,無,無,MA 乖離率僅 0.06%,均線糾擺
6735,美達科技,133.00,895,145.00,40.96,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,24.15,28,29.60,19.80,---,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
3609,三一東林,22.20,212,52.90,21.20,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4568,科際精密,41.05,14,48.50,40.20,---,均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
8923,時報,19.55,0,22.55,18.46,---,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
7789,開展,33.65,8,65.00,31.45,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.35%,均線糾擺
8068,全達,23.80,351,28.90,17.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9958,世紀鋼,101.50,1442,239.72,101.00,---,均線糾擺,無,無,MA 乖離率僅 1.17%,均線糾擺
1586,和勤,21.70,806,30.40,21.70,---,均線糾擺,無,無,MA 乖離率僅 1.09%,均線糾擺
006208,富邦台50,222.00,8808,222.00,92.05,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8932,智通*,92.00,2951,118.75,41.22,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
1709,和益,18.55,427,19.35,16.40,---,均線糾擺,無,無,MA 乖離率僅 0.35%,均線糾擺
8908,欣雄,38.95,276,47.22,38.95,---,均線糾擺,無,無,MA 乖離率僅 0.84%,均線糾擺
4174,浩鼎,35.25,2036,93.70,31.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00930,永豐ESG低碳高息,20.90,3849,20.90,15.32,---,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (20.73)，進入噴發段,強勢突破 (軌外)
6597,立誠,78.30,237,111.84,51.00,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (73.15)，進入噴發段,強勢突破 (軌外)
3055,蔚華科,79.10,2595,84.40,46.83,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5276,達輝-KY,21.20,98,22.20,13.44,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1584,精剛,20.00,737,25.55,19.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2722,夏都,23.50,33,33.48,22.70,---,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
7562,博來科技,55.50,12,56.40,33.09,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6240,松崗,18.60,89,23.80,17.20,---,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
2885,元大金,56.20,26169,56.20,27.48,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (55.56)，進入噴發段,強勢突破 (軌外)
6812,梭特,82.50,460,104.00,41.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,47.10,193,71.01,47.00,---,均線糾擺,無,無,MA 乖離率僅 1.23%,均線糾擺
8472,夠麻吉,70.80,49,106.50,25.35,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3306,鼎天,47.60,224,68.80,36.86,---,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
2929,淘帝-KY,5.63,238,11.45,5.57,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6473,美賣*,9.25,62,17.00,5.92,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6645,金萬林-創,12.80,66,26.30,12.75,---,均線糾擺,無,無,MA 乖離率僅 0.76%,均線糾擺
7871,安立璽榮-KY,70.70,1122,87.00,39.50,---,均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
7792,安葆,332.00,364,406.00,149.52,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (332.61),離開盤整 (向下)
00881,國泰台灣科技龍頭,49.83,19446,49.83,18.17,---,貼軌運行,無,無,股價於高位貼軌 (49.83 > 1.5σ)，動能強勁,貼軌運行
7825,和亞智慧,126.50,397,220.00,43.68,---,進入盤整,無,連1日大跌,ADX 為 9.59 (低於 20),進入盤整
1717,長興,79.40,42442,81.70,23.90,---,均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
6127,九豪,46.60,9414,51.30,16.50,---,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
7556,意德士,287.00,345,319.00,120.96,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5206,坤悅,23.15,128,38.05,22.40,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4763,材料*-KY,42.75,5500,95.92,41.25,---,均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
2535,達欣工,73.50,464,76.60,53.00,---,均線糾擺,無,無,MA 乖離率僅 1.23%,均線糾擺
5464,霖宏,43.35,1425,43.35,21.82,---,強勢突破 (軌外),連3日大漲,無,股價衝破布林上軌 (39.46)，進入噴發段,強勢突破 (軌外)
2013,中鋼構,43.00,97,45.15,39.90,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
3284,太普高,16.20,188,26.55,15.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4528,江興鍛,15.75,51,21.40,15.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1714,和桐,9.18,3541,10.20,7.18,---,均線糾擺,無,無,MA 乖離率僅 1.48%,均線糾擺
1808,潤隆,28.30,1145,35.95,28.30,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3709,鑫聯大投控,82.50,4256,85.20,33.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2352,佳世達,25.85,12578,38.24,22.75,📅 預告 (20260508),均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (25.85 > 1.5σ)，動能強勁,貼軌運行
1568,倉佑,29.05,381,30.20,21.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7854,佐茂,77.50,52,116.50,40.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5353,台林,26.90,212,28.05,23.10,---,均線糾擺,無,無,MA 乖離率僅 1.46%,均線糾擺
6129,普誠,17.45,1491,18.40,10.00,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
5475,德宏,378.50,1549,400.00,10.30,---,進入盤整,無,無,ADX 為 13.06 (低於 20),進入盤整
5289,宜鼎,1475.00,8117,1475.00,210.19,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (1432.58)，進入噴發段,強勢突破 (軌外)
5514,三豐,15.50,3,18.65,15.45,---,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
3587,閎康,327.00,2927,369.00,136.18,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
5202,力新,13.00,250,27.26,12.65,---,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
2020,美亞,21.80,684,27.09,21.80,---,均線糾擺,無,無,MA 乖離率僅 1.45%,均線糾擺
6532,瑞耘,94.80,1524,106.00,49.30,---,進入盤整,無,無,ADX 為 10.90 (低於 20),進入盤整
00927,群益半導體收益,33.63,36603,33.63,14.66,---,貼軌運行 -> 強勢突破 (軌外),隔一漲,無,股價衝破布林上軌 (33.33)，進入噴發段,強勢突破 (軌外)
00950,凱基A級公司債,14.06,9272,14.35,12.41,---,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
7843,英柏得,117.00,311,130.50,25.70,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
3685,元創精密,30.40,358,45.75,11.00,---,均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
4529,淳紳,4.90,90,6.01,3.04,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3523,迎輝,12.95,5,20.55,12.10,---,均線糾擺,無,無,MA 乖離率僅 1.31%,均線糾擺
4908,前鼎,246.50,9173,250.00,67.93,---,貼軌運行,無,無,股價於高位貼軌 (246.50 > 1.5σ)，動能強勁,貼軌運行
3029,零壹,101.50,1404,136.00,93.00,---,貼軌運行,無,無,股價於高位貼軌 (101.50 > 1.5σ)，動能強勁,貼軌運行
7769,鴻勁,5705.00,1441,5705.00,2385.00,📅 預告 (20260512),強勢突破 (軌外),無,無,股價衝破布林上軌 (5697.76)，進入噴發段,強勢突破 (軌外)
4958,臻鼎-KY,412.00,56560,432.50,90.55,---,貼軌運行 -> 進入盤整,無,無,ADX 為 19.41 (低於 20),進入盤整
6245,立端,82.10,2441,87.00,60.60,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
3447,展達,38.40,211,82.40,36.65,---,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
00726,國泰新興投等債,32.83,396,33.85,28.69,---,均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
3583,辛耘,803.00,3492,893.00,259.66,📅 預告 (20260512),進入盤整,無,無,ADX 為 11.13 (低於 20),進入盤整
00940,元大台灣價值高息,10.85,74246,10.85,8.09,---,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (10.84)，進入噴發段,強勢突破 (軌外)
3706,神達,87.80,36599,107.00,44.87,---,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (86.88)，進入噴發段,強勢突破 (軌外)
