代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,24.39,23.7,3000,24.8,3000,24.80,23.05,23.96,24.50,147484,-,
1269,乾杯,73.53,72.1,2000,75.6,2999,75.60,72.00,73.23,72.10,11764,-,
1271,晨暉生技,62.71,65.7,3000,66.1,3000,67.30,63.80,65.86,65.80,301545,-,
1293,利統,27.80,26.7,9000,27.75,3000,27.80,26.75,26.99,27.00,5001,-,
1343,旭東環保,20.11,19.7,2849,19.9,4599,20.10,19.55,19.87,19.90,39695,-,
1480,東盟開發,9.34,9.05,5000,9.45,4999,9.45,9.45,9.45,9.45,1,-,
1594,日高,11.36,10.55,4000,10.85,5000,11.90,10.50,10.91,10.55,176271,-,
1780,立弘,31.95,31.15,1000,31.55,3000,32.00,31.05,31.48,31.15,209151,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,21.35,20.3,3000,20.5,3000,21.60,20.35,20.97,20.35,95935,-,
2237,華德動能,33.76,33.65,3000,34.25,2998,35.20,33.10,33.90,34.00,116724,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,28.60,27.9,3000,28.7,3000,28.00,27.65,27.93,28.00,3007,-,
2249,湧盛,121.76,117,2000,118.5,2000,121.00,117.00,118.31,118.50,71425,-,
2252,為昇科,21.87,20.6,5000,21.2,2999,21.60,20.25,20.73,21.20,285029,-,
2255,凱銳光電,20.42,19.95,5000,20.5,3000,20.50,19.60,20.07,20.20,80300,-,
2256,歐特明,99.07,88,3000,92,2700,101.00,87.50,91.92,90.30,714381,-,
2644,中信造船,82.81,82.7,3000,83.3,3000,84.00,82.00,83.08,83.40,94494,-,
2733,維格餅家,12.41,11.85,10000,12.45,9999,12.45,12.45,12.45,12.45,1,-,
2741,老四川,22.17,21.9,3000,22.5,2999,22.50,21.90,22.00,22.50,98930,-,
2758,路易莎咖啡,76.54,74.6,3000,77.7,3000,77.70,75.10,75.73,77.70,22666,-,
2760,巨宇翔,21.59,21.1,3000,22.1,3000,22.00,22.00,22.00,22.00,1000,-,
2761,橘焱胡同,15.46,15.05,10000,15.75,10000,16.00,15.00,15.30,15.35,44685,-,
2938,床的世界,23.05,22.1,3000,23.2,2695,23.20,22.80,22.97,23.20,19058,115/04/29,送件申請上櫃
2940,歐都納,24.40,23.5,6000,24.4,3000,23.60,23.50,23.55,23.60,6000,-,
2942,京站,37.91,37.35,2996,38.4,2999,38.45,37.35,37.81,38.40,7,-,
3097,拍檔,24.63,26.4,3000,27.65,2003,27.70,25.50,26.46,27.65,111509,-,
3117,年程,30.85,29.2,3000,30,3000,31.10,28.90,30.21,29.10,218772,-,
3184,微邦,27.07,31,1000,31.6,3000,33.35,27.60,30.83,31.00,10145316,-,
3473,智通聯網,97.42,94.1,3000,97.4,2944,97.80,95.00,96.37,97.40,212,-,
3585,聯致,117.04,131,4950,132.5,11386,142.00,116.00,126.86,131.00,6550350,-,
3595,山太士,2591.44,2465,2000,2505,1995,2655.00,2450.00,2534.41,2505.00,489179,-,
3603,建祥國際,10.15,10.1,4000,10.55,4998,11.00,10.10,10.42,10.55,56516,-,
3633,云光,143.18,132.5,3230,134.5,6996,152.50,131.50,136.20,134.50,418642,-,
3659,百辰,25.01,24.7,3000,25.3,3000,25.55,24.70,24.82,24.80,72025,-,
3678,聯享,65.60,60.1,5000,62.9,3000,66.70,60.10,62.55,62.90,144797,-,
4115,善德生技,8.93,9.98,3545,10.3,2999,11.05,9.34,10.27,10.30,384730,-,
4150,優你康,5.48,5.48,15750,5.57,15995,5.64,5.45,5.53,5.57,236208,-,
4170,鑫品生醫,13.83,13.6,4950,14.15,10000,14.10,13.60,13.69,13.80,18037,-,
4172,因華,15.06,14.15,5000,14.65,4999,15.20,14.05,14.36,14.65,523654,-,
4186,尖端醫,10.53,10.1,14998,10.5,4923,10.65,10.00,10.35,10.50,478188,-,
4194,禾生技,7.87,7.39,5000,7.7,5000,8.15,7.40,7.66,7.50,102581,-,
4195,基米,28.40,28.5,2500,28.7,6799,29.05,27.65,28.51,28.60,488659,115/03/09,證交所同意創新板上市契約
4197,暐世,11.51,11.1,10000,11.45,4000,12.10,11.10,11.47,11.45,232253,-,
4431,敏成健康,17.13,16.65,5000,17.25,3990,17.25,16.65,16.80,17.25,50510,-,
4537,旭東,157.98,181.5,2000,184.5,2000,187.00,157.50,173.34,185.00,994813,-,
4544,春日,16.10,15.8,10000,16.6,10000,16.05,16.05,16.05,16.05,5601,-,
4546,長亨,122.83,121.5,1000,123.5,1779,125.50,120.00,122.68,123.00,24050,-,
4553,盛復,24.39,20.3,4000,21.2,2999,24.00,20.30,21.06,20.30,91142,-,
4559,久裕興,9.45,9,5000,9.42,4000,9.74,9.02,9.23,9.35,26110,-,
4565,宏偉,104.83,106,8000,107,2000,107.00,105.00,106.39,107.00,9113,-,
4570,傑生,70.25,70,3000,70.5,1989,70.50,70.00,70.50,70.00,1013,-,
4573,高明鐵,506.63,468,6000,470.5,1889,513.00,450.00,479.43,470.50,1401674,-,
4575,銓寶,27.18,27.1,3000,27.9,3000,28.00,27.00,27.24,28.00,89341,-,
4582,聚恆,34.91,33.65,1000,34.1,3000,35.50,33.65,34.54,33.85,211390,115/03/09,證交所同意創新板上市契約
4587,寶元數控,55.38,66.6,2900,67.8,2998,76.00,55.60,68.58,67.80,841815,-,
4589,碩陽電機,38.84,37.05,1000,38.45,3000,40.00,36.65,38.32,38.45,28515,-,
4724,宣捷幹細胞,12.88,12.55,10000,12.85,5000,13.15,12.60,12.78,12.85,158208,-,
4732,彥臣,19.70,18.9,4650,19.5,4990,19.50,18.65,18.86,18.90,73549,-,
4738,大同精化,9.63,9.2,10000,9.6,14998,10.30,9.31,9.52,9.60,991256,-,
4765,磐采,20.67,20.9,3000,21.5,3000,22.50,20.95,21.69,20.95,45601,-,
4925,智微,203.37,204.5,3000,206.5,11990,227.50,201.00,209.86,206.50,1707683,-,
4980,佐臻,36.37,36.35,3000,38.15,1980,41.35,36.15,38.51,38.15,433761,-,
