id,name,price,signal,pnl,count,win_rate,reason
4973.TWO,廣穎,185.0,☁️ 觀望,145.11,6,100.0,[P:0.95/50.0] [📈 穩定] 等待機會
6849.TWO,奇鼎科技,160.0,☁️ 觀望,143.64,6,66.67,[P:0.95/8.0] [📉 轉弱] 等待機會
7853.TWO,政美應用,322.0,☁️ 觀望,115.97,5,80.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6770.TW,力積電,85.6999969482,🟡 預警 (🚀 動能初現),101.33,8,62.5,[P:0.95/50.0] [🚀 極強] 帶量突破短高 (漲幅:9.9%)
4967.TW,十銓,278.0,🟡 預警 (⚡ 糾結噴發),92.15,6,33.33,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
3430.TWO,奇鈦科,157.0,🟡 預警 (🚀 動能初現),81.01,6,50.0,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:6.8%)
6407.TWO,相互,30.2999992371,☁️ 觀望,58.78,7,28.57,[P:0.95/8.0] [📉 轉弱] 等待機會
00929.TW,復華台灣科技優息,31.5499992371,☁️ 觀望,38.74,7,28.57,[P:0.95/8.0] [📈 穩定] 等待機會
00990A.TW,主動元大AI新經濟,20.5100002289,☁️ 觀望,28.65,3,66.67,[P:0.95/8.0] [📈 穩定] 等待機會
4956.TW,光鋐,41.0999984741,☁️ 觀望,21.58,6,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
0052.TW,富邦科技,63.0499992371,☁️ 觀望,-28.66,6,66.67,[P:0.95/8.0] [📈 穩定] 等待機會
5276.TWO,達輝-KY,18.5499992371,☁️ 觀望,-40.28,7,14.29,[P:0.95/8.0] [📉 轉弱] 等待機會
