代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,23.75,23,3000,24.1,3000,24.85,23.00,23.74,23.00,88001,-,
1269,乾杯,74.65,74.2,3000,77.8,2944,77.90,74.50,75.24,77.80,4308,-,
1271,晨暉生技,62.20,61.8,3000,62.5,2979,62.70,61.60,61.98,62.50,37074,-,
1293,利統,26.65,25.8,2000,26.6,3000,26.90,25.80,26.40,26.60,5427,-,
1343,旭東環保,27.90,27.55,3000,27.8,3000,31.15,27.70,29.73,27.70,205734,-,
1480,東盟開發,9.01,9.01,3000,9.15,5000,9.01,9.01,9.01,9.01,2000,-,
1594,日高,9.39,8.04,5000,8.39,5000,9.50,8.02,8.42,8.03,128440,-,
2071,震南鐵,25.25,25.3,3000,26.5,3000,26.55,24.70,25.17,25.50,372255,-,
2237,華德動能,40.03,39.85,4950,40.25,3000,40.35,39.85,40.06,40.00,187968,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,26.65,26.6,3000,27,2500,27.85,26.60,26.68,27.00,2522,-,
2249,湧盛,111.74,111,2000,112.5,1990,112.50,110.50,111.63,112.50,15435,115/05/08,送件申請上櫃
2252,為昇科,17.59,17.15,4000,17.5,10000,18.65,17.15,18.51,17.15,2306356,-,
2255,凱銳光電,17.42,18.1,3000,18.6,5000,18.90,17.70,18.26,18.10,177578,-,
2256,歐特明,69.54,68.3,3000,71.6,2999,72.50,68.20,69.84,71.60,84208,-,
2644,中信造船,84.08,83.5,3000,84.2,3000,84.30,82.20,83.66,84.30,28383,-,
2733,維格餅家,10.41,10.1,10000,10.6,10000,10.65,10.65,10.65,10.65,1,-,
2741,老四川,20.40,20,3000,20.5,5975,20.50,19.50,20.08,20.50,28683,-,
2758,路易莎咖啡,67.99,67.7,3000,69.7,3000,69.70,66.70,67.75,69.70,12421,-,
2760,巨宇翔,17.25,16.4,10000,17.25,10000,-,-,-,-,-,-,
2761,橘焱胡同,14.93,14.85,15000,15.6,15000,-,-,-,-,-,-,
2938,床的世界,27.39,25.4,3000,26.65,3000,26.50,24.30,25.45,26.50,38932,115/06/22,上櫃審議會通過
2940,歐都納,24.54,23.7,3000,24.6,6000,-,-,-,-,-,-,
2942,京站,37.87,37.65,2000,38.15,3000,39.05,36.00,36.89,37.65,32797,-,
3097,拍檔,26.21,25.75,6000,27.1,6000,27.15,25.90,25.93,27.10,3004,-,
3117,年程,26.14,25.3,3000,25.65,3000,26.50,25.10,25.75,25.55,271537,-,
3184,微邦,16.58,16.7,10000,17.2,4999,17.65,16.25,16.82,17.20,447291,-,
3473,智通聯網,91.00,87.5,1000,90.4,2999,91.50,87.50,88.59,90.40,6005,-,
3585,聯致,78.83,75.2,5000,76.4,7994,81.30,75.00,76.64,76.40,1325696,-,
3595,山太士,2466.20,2380,2000,2405,1922,2515.00,2380.00,2414.23,2405.00,232246,115/06/17,送件申請上櫃
3603,建祥國際,7.90,7.35,4000,7.72,5000,7.73,7.35,7.68,7.35,16994,-,
3633,云光,123.07,121.5,2000,125,5949,125.50,123.50,124.62,125.00,5388,-,
3644,凌嘉科,366.75,358.5,2000,363.5,1888,381.50,358.00,366.65,363.50,467866,-,
3659,百辰,22.60,21.6,3000,22.65,3000,22.70,21.80,22.22,22.00,15175,-,
3678,聯享,47.25,47.85,3000,49.5,2999,49.50,46.90,47.58,49.50,50058,-,
4115,善德生技,7.87,7.45,10000,7.83,9999,7.84,7.45,7.52,7.83,43498,-,
4117,普生,11.82,11.65,10840,11.8,5000,12.20,11.60,11.75,11.65,210283,-,
4150,優你康,4.95,4.89,5000,4.95,5000,5.08,4.88,4.94,4.92,203514,-,
4170,鑫品生醫,12.24,11.95,10000,12.45,4000,12.50,11.95,12.18,12.45,37863,-,
4172,因華,11.09,11,5000,11.45,5000,11.45,11.00,11.23,11.30,127674,-,
4186,尖端醫,10.01,9.91,5000,10.25,5000,10.25,9.81,10.01,10.25,63641,-,
4194,禾生技,6.87,6.91,5000,7.24,4490,7.32,6.84,7.15,7.24,129160,-,
4197,暐世,9.09,8.65,10000,9.04,5000,9.09,8.67,8.67,8.67,1002,-,
4431,敏成健康,16.28,16.25,5000,16.95,5000,17.00,16.15,16.30,17.00,79533,-,
4537,旭東,177.71,175,2000,177.5,2000,178.00,174.00,175.75,177.00,89081,-,
4544,春日,14.25,13.8,5000,14.45,5000,14.30,14.20,14.25,14.20,9178,-,
4546,長亨,99.47,98.1,3000,100.5,3884,103.00,97.00,99.01,100.50,30478,-,
4553,盛復,17.11,17.05,5000,17.8,4999,17.80,17.80,17.80,17.80,1,-,
4559,久裕興,8.02,7.6,15000,8,14990,8.00,7.60,7.79,8.00,49175,-,
4565,宏偉,124.78,123,6000,125,6000,125.50,123.50,124.70,124.50,35266,-,
4570,傑生,70.75,68.9,3000,70.8,3000,70.80,68.90,70.80,68.90,1001,-,
4573,高明鐵,446.44,434,2000,440.5,7000,461.00,431.00,439.77,440.50,340278,-,
4575,銓寶,26.71,25.95,3000,26.7,1000,26.80,26.00,26.35,26.70,16120,-,
4587,寶元數控,58.58,57.6,2900,59.5,3000,58.90,57.60,58.35,58.90,5101,-,
4589,碩陽電機,37.35,37.25,3000,38,2999,38.00,37.40,37.40,38.00,3101,-,
4724,宣捷幹細胞,10.44,9.91,5000,10.1,2999,10.70,9.75,10.08,10.10,236899,-,
4732,彥臣,17.87,17.65,5000,18.4,5000,18.10,17.60,17.83,18.10,6926,-,
4738,大同精化,7.56,7.31,9000,7.67,10000,7.77,7.31,7.44,7.31,172590,-,
4765,磐采,16.85,16,5000,16.7,4999,16.80,15.85,16.31,16.70,68336,-,
4925,智微,148.87,139,3000,144.5,3000,150.50,139.00,142.34,144.50,447684,-,
4980,佐臻,44.46,43.05,3000,45.15,2971,45.15,42.85,43.16,45.15,63650,-,
5240,建騰,21.71,21.2,2940,22,4976,22.00,21.20,21.83,22.00,15284,-,
5246,勵威,189.55,182,2000,182.5,883,198.50,174.00,183.01,182.00,512857,-,
5248,景傳,31.14,30.35,6000,30.75,3000,32.15,30.35,30.76,30.35,282893,-,
5254,欣訊科技,41.49,41,2900,41.95,4800,42.50,40.00,41.30,41.95,31756,-,
5262,立達,43.64,45.5,5700,47,6000,47.00,44.00,45.54,46.00,124903,-,
5267,龍翩,52.86,50.5,1330,52.4,3000,52.70,50.30,51.43,50.50,77844,-,
5271,紘通,17.38,16.25,5000,16.65,5000,17.75,16.05,16.78,16.35,717989,-,
5297,廣化,100.77,103.5,2000,105,2000,114.50,99.90,107.52,104.50,1334700,-,
5859,遠壽,13.50,13.55,5000,13.95,7000,14.00,13.45,13.86,13.95,32023,-,
5863,瑞興銀,10.94,10.9,3698,11.2,4999,11.45,10.90,11.13,11.00,217661,-,
6027,德信,11.62,11.5,10000,12,5000,12.60,11.55,12.05,11.90,55275,-,
6035,悠遊卡,51.28,49.45,3000,52,4987,52.00,50.00,51.04,52.00,24482,-,
6407,相互,30.27,30.05,3000,30.3,8000,30.95,29.90,30.19,30.30,385157,-,
6428,淘米,27.47,26.4,6000,27.7,2997,29.90,25.40,27.53,27.70,219968,-,
6434,達輝光電,18.40,18.4,14000,19.1,3906,19.85,18.40,18.87,19.10,1148642,-,
6467,泰合,124.01,119.5,4400,122.5,5000,126.50,119.50,120.76,119.50,200832,115/05/28,證交所同意上市契約
6473,美賣*,7.38,7.07,5000,7.2,8495,7.50,7.01,7.17,7.20,64623,-,
6483,原創生醫,11.96,11.4,5000,11.8,3000,12.10,11.40,11.77,11.80,102404,-,
6493,雷虎生,26.84,26.5,3000,27,11998,27.00,26.50,26.75,27.00,19222,-,
6518,康科特,30.03,30.1,3000,30.8,3000,30.50,30.10,30.16,30.10,26020,-,
6536,碩豐,20.86,19.55,5000,20.2,3000,21.55,19.85,20.35,20.00,34037,-,
6539,麗彤,39.77,39.55,3000,41,2923,41.00,41.00,41.00,41.00,77,-,
6543,普惠醫工,18.93,18.6,5000,19.3,5000,19.40,18.70,18.81,18.80,18122,-,
6549,景凱,7.30,7.24,10000,7.33,3999,7.57,7.20,7.27,7.33,171045,-,
6555,榮炭,19.78,19.05,5000,19.5,4000,19.90,19.05,19.30,19.05,120605,-,
6559,研晶,19.44,19.15,5000,20.05,5000,20.10,19.15,19.77,20.05,19095,-,
6563,映智,27.89,27.1,3000,27.95,2999,28.40,27.00,27.79,27.95,58813,-,
6564,安特羅,15.85,15.65,5000,16,5000,16.00,15.60,15.74,16.00,43027,-,
6565,物聯,19.71,19.7,5000,20.1,5960,20.25,19.40,19.97,20.10,22065,-,
6572,博錸,7.04,6.85,5000,7.19,5000,7.23,6.85,7.03,7.18,32003,-,
6580,台睿,13.65,13.6,5000,13.95,4990,14.10,13.50,13.68,13.95,134857,-,
6583,友松,11.80,11.8,4000,12,5000,11.80,11.80,11.80,11.80,4000,-,
6586,醣基,118.89,123,2000,125,9000,148.50,119.00,133.30,125.00,5012423,-,
6595,光禹國際,30.59,29,3000,30.35,3000,31.10,29.45,30.07,30.35,34018,-,
6599,普達系統,43.39,41.5,3000,43.4,6000,-,-,-,-,-,-,
6604,儒億,35.78,33.85,9000,35,2000,36.60,34.55,35.13,35.00,101467,115/06/18,上櫃審議會通過
6610,安成生技,26.68,26.5,3000,27.1,5998,27.40,26.05,26.82,27.10,206844,-,
6618,永虹先進,18.07,18.55,23000,18.9,1999,19.05,18.10,18.71,18.90,1039169,-,
6621,華宇藥,11.27,11.15,7498,11.3,14854,11.40,11.15,11.28,11.30,56650,-,
6622,百聿數碼,7.12,6.82,5000,7.13,5000,7.12,7.12,7.12,7.12,4000,-,
6634,欣耀,60.90,76,6000,77.2,1000,78.30,63.10,73.15,77.20,936486,-,
6638,沅聖,51.09,50,3000,52.1,3000,52.50,50.30,50.55,52.10,25086,-,
6639,源大環能,6.07,5.96,5000,6.25,5000,6.30,5.96,6.03,6.05,98560,-,
6648,斯其大,17.10,16.4,5000,17.1,9989,17.10,16.30,16.30,17.10,3011,-,
6650,帝圖,27.44,26.5,3000,27.8,3000,27.45,27.30,27.37,27.35,24000,-,
6659,天明製藥,19.77,19.55,10000,20.35,8999,20.35,19.40,19.88,20.35,208712,-,
6665,康聯生醫,19.40,19,5000,19.65,3970,19.80,18.90,19.09,19.65,35486,-,
6673,和詮,19.88,18.7,2000,19.1,4900,21.10,18.60,19.72,18.70,436177,-,
6676,祥翊,12.84,12.7,5000,13,9899,13.25,12.55,12.77,13.00,517204,-,
6677,瑩碩生技,16.76,16.65,9000,16.85,4999,16.90,16.55,16.74,16.85,56198,-,
6682,華旭先進,63.12,66.5,3997,67.1,27948,70.10,64.00,66.97,66.50,3115040,-,
6696,仁新,389.03,392.5,4950,395,4877,398.50,390.00,393.28,395.00,321503,-,
6704,國璽幹細胞,21.38,20.9,6000,21.45,3990,21.85,20.15,21.09,21.45,190955,-,
6705,振躍精密,91.90,89.1,3000,93,3000,92.30,88.60,89.79,90.00,57675,-,
6707,富基電通,33.02,32.15,3000,33.5,2996,34.50,32.05,32.81,33.50,369144,-,
6709,昱厚生技,25.21,24.9,5000,25.1,6000,25.10,24.90,25.00,25.00,52000,-,
6723,傑智環境,37.90,36.95,1300,38.75,3000,38.75,36.95,37.62,38.75,2703,-,
6729,機光科技,51.99,50,3000,51.8,3000,54.00,49.50,51.24,51.00,126804,-,
6734,安盛生,6.70,6.51,3598,6.8,3587,7.06,6.51,6.69,6.80,29398,-,
6737,秀育,28.62,29.1,3000,29.7,6000,30.10,28.90,29.47,29.60,19313,-,
6738,鼎恒,64.66,63.7,5000,65,2000,66.50,63.50,64.53,65.00,211200,-,
6744,豐技生技,14.62,14.75,5000,15.2,1999,15.20,14.80,15.15,14.80,3523,-,
6748,亞果生醫,130.54,155,4000,160,3997,165.50,129.00,150.28,160.00,2265811,-,
6750,泰創工程,66.48,66.3,3000,67,18000,67.10,65.30,66.37,67.00,85220,-,
6755,連鋐科技,16.44,16.35,3000,16.95,5000,16.95,16.35,16.57,16.35,9450,-,
6758,冠亞,28.56,28.5,8995,30,8998,30.00,28.50,28.93,30.00,7,-,
6775,穎台科技,42.28,41.05,3000,41.65,2000,42.70,40.85,41.38,41.65,221495,-,
6780,學習王,39.41,39.4,3000,41.4,3000,41.40,40.30,40.96,40.30,5000,-,
6784,天凱科技,22.32,21.9,5400,22.6,2999,22.80,21.75,22.33,22.60,34748,-,
6786,芯測,74.37,71.1,3000,73.9,3000,76.00,70.00,71.62,73.00,329978,-,
6787,晶瑞光,34.24,36.4,7997,36.6,4000,39.20,34.50,37.10,36.40,2304724,-,
6793,天力離岸,5.58,5.4,5000,5.63,3749,5.68,5.25,5.45,5.63,92982,-,
6797,圓點奈米,12.90,12.95,10000,13.55,5000,13.60,12.60,13.02,12.95,19975,-,
6798,展逸,51.04,49.7,3000,51,3000,51.00,49.90,50.37,51.00,23000,-,
6808,三鼎生技,24.64,31.9,3000,32.05,2999,33.00,24.95,28.21,32.05,508110,-,
6810,新穎生醫,24.98,24.9,2900,25.95,2986,26.00,24.80,25.15,25.95,142750,-,
6812,梭特,78.81,72.6,3000,75.6,3000,86.70,72.00,77.80,73.00,548471,-,
