股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
VJC.VN,未知,🔥 訊號出現,139400.0,46.91,🔴 空頭陷阱,33.33%,0.00%,-3.02%,-4.94%,3,132516.05,0.0,-0.0302
BID.VN,未知,無,41900.0,49.28,🟢 黃金標的,50.00%,70.00%,5.91%,-2.46%,10,0.0,0.7,0.0591
PLX.VN,未知,無,37250.0,12.6,🟢 黃金標的,77.78%,66.67%,8.74%,-4.83%,9,0.0,0.6667,0.0874
VCB.VN,未知,無,60800.0,35.48,🟡 妖股/高波動,63.64%,36.36%,3.17%,-2.00%,11,0.0,0.3636,0.0317
LPB.VN,未知,無,56000.0,91.24,⚪ 一般監控,57.14%,57.14%,2.81%,-1.67%,7,0.0,0.5714,0.0281
VIC.VN,未知,無,225000.0,63.35,⚪ 一般監控,66.67%,50.00%,4.39%,-4.79%,6,0.0,0.5,0.0439
BCM.VN,未知,無,52600.0,39.44,⚪ 一般監控,0.00%,50.00%,1.75%,-4.12%,4,0.0,0.5,0.0175
VNM.VN,未知,無,58300.0,48.84,⚪ 一般監控,40.00%,40.00%,0.33%,-3.85%,5,0.0,0.4,0.0033
VPB.VN,未知,無,26700.0,53.85,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,0.0,0.0,
MBB.VN,未知,無,24700.0,41.67,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
VID.VN,未知,無,4660.0,38.68,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
FUEVFVND.VN,未知,無,36000.0,45.95,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
SSI.VN,未知,無,26500.0,43.9,🔴 空頭陷阱,25.00%,50.00%,-2.79%,-5.32%,4,0.0,0.5,-0.0279
GMD.VN,未知,無,73000.0,37.5,🔴 空頭陷阱,50.00%,50.00%,-1.11%,-2.69%,14,0.0,0.5,-0.0111
VHC.VN,未知,無,61100.0,67.65,🔴 空頭陷阱,28.57%,42.86%,-0.68%,-3.11%,7,0.0,0.4286,-0.0068
FPT.VN,未知,無,71000.0,26.19,🔴 空頭陷阱,20.00%,40.00%,-0.16%,-3.47%,5,0.0,0.4,-0.0016
FRT.VN,未知,無,127800.0,56.25,🔴 空頭陷阱,50.00%,33.33%,-1.23%,-2.71%,6,0.0,0.3333,-0.0123
E1VFVN30.VN,未知,無,35790.0,57.35,🔴 空頭陷阱,66.67%,33.33%,-1.42%,-1.34%,3,0.0,0.3333,-0.0142
HPG.VN,未知,無,23400.0,45.21,🔴 空頭陷阱,33.33%,33.33%,-0.29%,-1.88%,3,0.0,0.3333,-0.0029
VHM.VN,未知,無,156500.0,54.78,🔴 空頭陷阱,25.00%,25.00%,-1.05%,-5.09%,4,0.0,0.25,-0.0105
HDB.VN,未知,無,25600.0,52.94,🔴 空頭陷阱,25.00%,25.00%,-1.45%,-2.30%,4,0.0,0.25,-0.0145
GEE.VN,未知,無,90000.0,28.97,🔴 空頭陷阱,54.55%,18.18%,-5.81%,-7.55%,11,0.0,0.1818,-0.0581
MWG.VN,未知,無,77200.0,47.14,🔴 空頭陷阱,33.33%,0.00%,-6.17%,-3.39%,3,0.0,0.0,-0.0617
HVN.VN,未知,無,23200.0,63.57,🔴 空頭陷阱,100.00%,0.00%,-4.38%,-4.72%,1,0.0,0.0,-0.0438
