
📅 投資日報表: 2026-06-25
=======================================================================================================================================
代號     | 名稱       | 開盤     | 最高     | 最低     | 最新     | 成交量         | 平均成本    | 股數     | 損益       | 報酬%
---------------------------------------------------------------------------------------------------------------------------------------
2317     | 鴻海         | 260.50   | 262.50   | 257.50   | 257.50   | 41,360,011   | 241.21      | 2000     | ▲32,580   |   +6.75%
4142     | 國光生        | 17.25    | 17.35    | 17.05    | 17.10    | 1,321,423    | 25.32       | 1000     | ▼8,220    |  -32.46%
0050     | 元大台灣50     | 108.00   | 108.05   | 106.35   | 107.20   | 89,454,929   | 46.60       | 16000    | ▲969,600  | +130.04%
0056     | 元大高股息      | 53.70    | 53.80    | 52.95    | 53.20    | 28,343,648   | 36.43       | 4000     | ▲67,080   |  +46.03%
00635U   | 期元大S&P黃金   | 41.82    | 41.82    | 41.40    | 41.66    | 6,055,239    | 55.25       | 3000     | ▼40,770   |  -24.60%
00738U   | 期元大道瓊白銀    | 46.50    | 46.60    | 45.50    | 46.24    | 13,202,249   | 66.26       | 1000     | ▼20,020   |  -30.21%
00929    | 復華台灣科技優息   | 32.08    | 32.14    | 31.34    | 31.86    | 26,980,630   | 19.73       | 8000     | ▲97,040   |  +61.48%
009816   | 凱基台灣TOP50  | 15.78    | 15.78    | 15.48    | 15.59    | 139,610,582  | 11.01       | 63000    | ▲288,540  |  +41.60%
00990A   | 主動元大AI新經濟  | 21.03    | 21.20    | 20.68    | 21.18    | 47,853,341   | 11.48       | 5000     | ▲48,500   |  +84.49%
2009     | 第一銅        | 39.30    | 39.35    | 38.70    | 38.70    | 1,604,423    | 50.56       | 4000     | ▼47,440   |  -23.46%
2337     | 旺宏         | 179.50   | 179.50   | 161.00   | 161.50   | 160,313,441  | 95.28       | 2000     | ▲132,440  |  +69.50%
2409     | 友達         | 30.90    | 31.10    | 29.30    | 30.40    | 415,097,586  | 16.21       | 2000     | ▲28,380   |  +87.54%
3481     | 群創         | 70.50    | 72.00    | 67.60    | 70.90    | 651,846,829  | 25.10       | 4000     | ▲183,200  | +182.47%
6806     | 森崴能源       | 3.17     | 3.56     | 3.17     | 3.51     | 6,596,870    | 45.39       | 5000     | ▼209,400  |  -92.27%
3105     | 穩懋         | 486.50   | 486.50   | 458.00   | 463.00   | 20,414,276   | 556.47      | 300      | ▼28,041   |  -16.80%
4966     | 譜瑞-KY      | 670.00   | 686.00   | 655.00   | 658.00   | 1,377,633    | 1921.64     | 1000     | ▼1,263,640 |  -65.76%
2327     | 國巨*        | 1070.00  | 1155.00  | 1040.00  | 1125.00  | 58,912,037   | 1030.00     | 1        | ▲95       |   +9.22%
00403A   | 主動統一升級50   | 11.23    | 11.25    | 10.99    | 11.11    | 243,969,781  | 10.68       | 26000    | ▲11,180   |   +4.03%
00981A   | 主動統一台股增長   | 31.79    | 31.83    | 31.23    | 31.50    | 188,234,646  | 27.48       | 2000     | ▲8,040    |  +14.63%
2330     | 台積電        | 2410.00  | 2420.00  | 2390.00  | 2390.00  | 34,424,468   | 225.55      | 10       | ▲21,644   | +959.63%
6789     | 采鈺         | 551.90   | 555.88   | 534.00   | 534.00   | 1,889,918    | 593.50      | 400      | ▼23,800   |  -10.03%
6849     | 奇鼎科技       | 161.50   | 165.50   | 149.50   | 152.00   | 370,074      | 266.40      | 280      | ▼32,032   |  -42.94%
7853     | 政美應用       | 326.00   | 331.00   | 323.50   | 327.50   | 301,569      | 409.29      | 280      | ▼22,901   |  -19.98%
3576     | 聯合再生       | 17.80    | 17.85    | 17.20    | 17.25    | 15,552,022   | 18.15       | 5000     | ▼4,500    |   -4.96%
1721     | 三晃         | 25.30    | 25.40    | 24.30    | 24.30    | 1,217,720    | 27.88       | 3000     | ▼10,750   |  -12.85%
8215     | 明基材        | 30.90    | 30.90    | 29.50    | 29.55    | 2,120,102    | 31.60       | 200      | ▼410      |   -6.49%
00405A   | 主動富邦台灣龍耀   | 9.51     | 9.60     | 9.39     | 9.43     | 73,384,923   | 9.34        | 11000    | ▲990      |   +0.96%
5498     | 凱崴         | 65.00    | 65.10    | 62.10    | 62.10    | 3,099,302    | 69.61       | 188      | ▼1,412    |  -10.79%
1301     | 台塑         | 55.00    | 59.80    | 54.30    | 58.00    | 145,989,912  | 50.50       | 100      | ▲750      |  +14.85%
6498     | 久禾光        | 102.00   | 104.00   | 99.40    | 100.50   | 291,102      | 67.30       | 12       | ▲398      |  +49.33%
009821   | 野村稀土關鍵資源   | 14.86    | 14.86    | 14.61    | 14.61    | 117,072,188  | 17.30       | 12000    | ▼32,280   |  -15.55%
---------------------------------------------------------------------------------------------------------------------------------------
💰 庫存總投入:       6,653,614    📊 未實現損益:        +144,842 (  +2.18%)
