股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
2497,怡利電,55.00,831,65.80,36.72,---,4.88%,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (55.94),離開盤整 (向下)
2059,川湖,6990.00,535,7550.00,1968.20,---,1.1%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7773,富禾生醫,29.10,0,47.00,21.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
3434,哲固,29.00,549,48.71,27.90,📅 預告 (20260629),1.03%,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6913,鴻呈,117.50,341,156.00,99.82,---,1.49%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00749,凱基新興債10+,32.39,116,32.39,27.40,---,1.31%,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (32.33)，進入噴發段,強勢突破 (軌外)
3030,德律,315.00,2716,419.50,127.00,---,3.79%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1786,科妍,52.60,287,123.00,51.50,---,3.41%,均線糾擺,無,無,MA 乖離率僅 1.48%,均線糾擺
6677,瑩碩生技,16.85,62,29.05,16.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
9802,鈺齊-KY,72.50,1167,112.32,72.50,---,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (72.53),離開盤整 (向下)
3219,倚強科,71.00,245,109.50,44.14,---,0.58%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00918,大華優利高填息30,31.15,57943,32.48,20.34,---,3.92%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.28%,均線糾擺
7848,騏億鑫,354.00,13,529.00,279.50,---,---,進入盤整,無,無,ADX 為 19.10 (低於 20),進入盤整
4951,精拓科,94.50,681,140.00,62.50,---,4.65%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3022,威強電,81.30,4828,87.10,56.20,---,5.62%,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 0.98%,均線糾擺
4537,旭東,170.00,184,200.00,26.59,---,---,均線糾擺,無,無,MA 乖離率僅 0.19%,均線糾擺
5906,台南-KY,38.00,19,55.80,38.00,---,1.58%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4167,松瑞藥,18.95,799,21.85,17.00,---,2.15%,均線糾擺,無,無,MA 乖離率僅 1.25%,均線糾擺
00641,富邦日本反1,3.85,2645,5.80,3.69,---,---,均線糾擺,無,無,MA 乖離率僅 0.62%,均線糾擺
7842,天能綠電,95.80,37,244.81,95.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00912,中信臺灣智慧50,33.18,1348,35.82,16.91,---,2.72%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.42%,均線糾擺
2743,山富,66.00,176,99.22,65.40,---,1.75%,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
6617,共信-KY,64.10,168,113.00,60.20,---,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (64.45),離開盤整 (向下)
2412,中華電,143.00,15712,146.50,128.00,---,3.72%,均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
8354,冠好,16.20,45,19.00,13.92,---,4.03%,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
2428,興勤,296.50,1645,316.00,123.89,---,3.96%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2065,世豐,33.00,30,38.59,26.53,---,4.72%,均線糾擺,無,無,MA 乖離率僅 1.19%,均線糾擺
6818,連騰,57.90,72,100.50,32.60,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
4536,拓凱,164.00,158,195.00,148.00,---,4.83%,均線糾擺,無,無,MA 乖離率僅 0.38%,均線糾擺
2901,欣欣,23.65,19,26.71,22.45,---,1.42%,均線糾擺,無,無,MA 乖離率僅 0.50%,均線糾擺
00944,野村趨勢動能高息,21.54,672,22.54,13.16,---,---,進入盤整,無,無,ADX 為 18.28 (低於 20),進入盤整
4554,橙的,31.30,111,38.26,24.70,---,0.95%,貼軌運行,無,無,股價於高位貼軌 (31.30 > 1.5σ)，動能強勁,貼軌運行
6173,信昌電,276.00,1754,316.00,34.78,---,3.79%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,37.05,87,52.50,33.75,---,---,均線糾擺,無,無,MA 乖離率僅 0.16%,均線糾擺
3231,緯創,153.00,42810,194.00,109.50,---,3.3%,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8930,青鋼,27.40,45,31.50,25.38,---,6.66%,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
2464,盟立,155.50,8961,199.00,53.30,---,0.6%,趨勢運行 -> 均線糾擺,無,連1日大跌,MA 乖離率僅 0.49%,均線糾擺
2248,華勝-KY,54.70,34,59.90,41.85,---,5.75%,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
7758,睿騰能源,42.65,4,58.77,35.05,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
4765,磐采,16.00,3,31.15,11.45,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2884,玉山金,34.55,41835,35.80,29.50,---,3.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2007,燁興,7.06,349,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 1.19%,均線糾擺
6842,瑞宇,86.20,131,161.50,30.35,---,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4150,優你康,4.90,199,11.40,4.59,---,---,均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
5355,佳總,6.30,72,11.30,5.62,---,---,均線糾擺,無,無,MA 乖離率僅 1.45%,均線糾擺
1725,元禎,34.60,308,41.15,26.40,---,4.13%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
006201,元大富櫃50,45.74,393,50.80,18.83,---,3.24%,均線糾擺,無,連1日大跌,MA 乖離率僅 0.24%,均線糾擺
3184,微邦,17.05,424,35.05,8.90,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6808,三鼎生技,32.50,754,59.71,23.80,---,---,進入盤整 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (31.11)，進入噴發段,強勢突破 (軌外)
6116,彩晶,18.25,89110,22.70,6.69,---,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,385.00,119,580.34,136.50,---,---,進入盤整,無,連1日大跌,ADX 為 19.07 (低於 20),進入盤整
2453,凌群,55.30,473,63.90,50.50,---,4.44%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.28%,均線糾擺
6735,美達科技,87.60,539,145.00,42.95,---,3.61%,進入盤整,無,連1日大跌,ADX 為 12.70 (低於 20),進入盤整
6867,坦德科技,21.20,16,29.60,19.80,---,---,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
3609,三一東林,25.25,262,52.90,21.20,---,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (25.40),離開盤整 (向下)
4568,科際精密,41.80,25,48.50,39.80,---,4.48%,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
8923,時報,19.70,4,22.55,18.70,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.99%,均線糾擺
7789,開展,36.80,1,62.80,31.45,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8068,全達,18.30,276,28.90,17.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.62%,均線糾擺
9958,世紀鋼,112.00,2153,239.72,101.00,---,2.16%,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.19%,均線糾擺
1586,和勤,19.65,459,30.40,19.65,---,0.31%,離開盤整 (向下),無,無,跌破布林下軌 (19.70),離開盤整 (向下)
006208,富邦台50,238.70,10029,257.45,105.89,---,2.38%,均線糾擺,無,無,MA 乖離率僅 0.98%,均線糾擺
8932,智通*,111.00,20416,118.75,58.04,---,0.12%,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (110.60)，進入噴發段,強勢突破 (軌外)
1709,和益,21.05,1226,21.50,16.40,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.25%,均線糾擺
8908,欣雄,41.75,76,47.22,38.80,---,2.86%,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
4174,浩鼎,26.55,1143,70.80,26.55,---,---,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (26.94),離開盤整 (向下)
00930,永豐ESG低碳高息,24.52,948,26.19,16.07,---,1.33%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
6597,立誠,68.60,3,85.51,50.30,---,3.58%,均線糾擺,無,無,MA 乖離率僅 0.74%,均線糾擺
3055,蔚華科,96.00,2357,124.00,54.00,---,1.09%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5276,達輝-KY,17.80,6,22.20,13.97,---,4%,均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
1584,精剛,18.70,1598,25.55,18.70,---,2.71%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (18.74),離開盤整 (向下)
2722,夏都,22.95,101,30.95,22.30,---,0.45%,均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
7562,博來科技,59.00,6,76.70,36.83,---,---,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
6240,松崗,18.05,2,23.80,17.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.25%,均線糾擺
2885,元大金,66.30,29804,68.80,30.29,---,4.54%,進入盤整,無,無,ADX 為 16.26 (低於 20),進入盤整
6812,梭特,68.80,336,104.00,43.10,---,---,強勢突破 (軌外) -> 趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,44.50,252,66.40,40.40,---,2.32%,貼軌運行,無,無,股價於高位貼軌 (44.50 > 1.5σ)，動能強勁,貼軌運行
8472,夠麻吉,83.90,15,106.50,28.30,---,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3306,鼎天,45.50,353,68.80,36.86,---,5.13%,均線糾擺,無,無,MA 乖離率僅 0.15%,均線糾擺
2929,淘帝-KY,5.70,384,10.15,5.17,---,---,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
4190,佐登-KY,24.05,152,36.78,24.00,---,1.4%,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
6473,美賣*,7.18,1845,17.00,5.92,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6645,金萬林-創,15.50,40,26.30,11.70,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9946,三發地產,19.55,581,20.60,15.60,---,---,進入盤整,無,無,ADX 為 9.64 (低於 20),進入盤整
7871,安立璽榮-KY,74.60,1267,87.00,39.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
7792,安葆,252.50,156,406.00,179.00,---,3.08%,均線糾擺,無,無,MA 乖離率僅 1.40%,均線糾擺
00881,國泰台灣科技龍頭,52.70,20279,57.35,20.81,---,7.39%,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
7825,和亞智慧,87.70,152,220.00,48.00,---,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,69.50,17621,84.50,23.90,---,4.51%,趨勢運行 -> 均線糾擺,無,連1日大跌,MA 乖離率僅 0.89%,均線糾擺
6127,九豪,91.40,8922,93.60,17.90,---,1.39%,進入盤整 -> 貼軌運行,無,無,股價於高位貼軌 (91.40 > 1.5σ)，動能強勁,貼軌運行
7556,意德士,272.00,72,319.00,149.45,---,1.84%,均線糾擺,無,無,MA 乖離率僅 0.51%,均線糾擺
5206,坤悅,22.75,90,38.05,21.60,---,1.35%,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
4763,材料*-KY,43.50,9180,88.06,40.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
2535,達欣工,94.30,503,96.70,55.50,---,6.4%,進入盤整,無,無,ADX 為 9.27 (低於 20),進入盤整
5464,霖宏,100.00,5870,107.50,22.60,---,2.51%,強勢突破 (軌外) -> 貼軌運行,無,連1日大跌,股價於高位貼軌 (100.00 > 1.5σ)，動能強勁,貼軌運行
2013,中鋼構,43.75,332,45.15,40.09,---,4.55%,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (43.75 > 1.5σ)，動能強勁,貼軌運行
3284,太普高,29.35,4194,29.35,15.35,---,3.22%,強勢突破 (軌外),無,無,股價衝破布林上軌 (29.13)，進入噴發段,強勢突破 (軌外)
4528,江興鍛,15.45,28,21.40,15.30,---,1.09%,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
1714,和桐,18.55,7378,20.35,7.18,---,2.54%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1808,潤隆,30.60,994,35.95,28.15,---,6.48%,均線糾擺,無,無,MA 乖離率僅 0.99%,均線糾擺
3709,鑫聯大投控,77.10,4882,92.90,33.65,---,2.78%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
