代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
6770.TW,力積電,83.2,-87948,799,-1758,20260625,-793019,1765274,2558294,-2.2x,18.52%,▲ 順勢追意
8150.TW,南茂,96.0,-21119,-2,-1551,20260625,-131091,171357,302448,-1.3x,1.16%,▲ 順勢追意
6213.TW,聯茂,339.5,3957,1357,174,20260625,10554,201058,190504,19.0x,26.92%,▲ 順勢追意
8021.TW,尖點,557.0,8,0,-14,20260625,-137647,2959,140606,-0.0x,2.77%,▲ 順勢追意
6155.TW,鈞寶,90.5,48,0,-6,20260625,-124097,15157,139254,-0.1x,1.00%,▲ 順勢追意
8261.TW,富鼎,255.5,-2096,7,-1,20260625,-26847,109656,136503,-4.1x,30.69%,▲ 順勢追意
6239.TW,力成,326.0,-2967,224,-1488,20260625,-216962,-99567,117394,0.5x,-5.51%,🚨 外資提款
6919.TW,康霈*,99.3,-2263,0,-9,20260625,417,82206,81788,196.9x,0.20%,★ 壓低偷買
8110.TW,華東,63.2,6397,0,131,20260625,2171,83042,80870,38.2x,8.22%,▲ 順勢追意
6257.TW,矽格,238.0,92,379,-167,20260625,-1732,59420,61153,-34.3x,11.21%,▲ 順勢追意
8046.TW,南電,1045.0,4303,485,297,20260625,3304,63533,60228,19.2x,18.08%,▲ 順勢追意
6271.TW,同欣電,271.5,1756,482,272,20260625,-18862,40556,59419,-2.2x,20.67%,▲ 順勢追意
8105.TW,凌巨,25.15,-6433,0,-76,20260625,-16864,40483,57348,-2.4x,17.52%,▲ 順勢追意
6672.TW,騰輝電子-KY,289.5,2843,-1,110,20260625,-1716,53534,55251,-31.2x,27.81%,▲ 順勢追意
6176.TW,瑞儀,90.7,4553,-3851,71,20260625,-1849,45706,47555,-24.7x,2.83%,▲ 順勢追意
6834.TW,天二科技,125.5,-346,0,-43,20260625,-52816,-5463,47353,0.1x,35.82%,🚨 外資提款
9105.TW,泰金寶-DR,9.62,-6976,0,545,20260625,-57400,-11655,45745,0.2x,1.26%,🚨 外資提款
6695.TW,芯鼎,64.7,-691,0,-30,20260625,-26,44590,44617,-1653.3x,18.72%,▲ 順勢追意
6209.TW,今國光,89.4,-1543,0,-410,20260625,-84242,-49759,34483,0.6x,-6.58%,🚨 外資提款
6443.TW,元晶,36.4,-351,0,44,20260625,-40514,-6732,33781,0.2x,-10.23%,🚨 外資提款
6525.TW,捷敏-KY,154.0,-337,0,-36,20260625,-8928,14352,23281,-1.6x,18.46%,▲ 順勢追意
5521.TW,工信,10.3,-172,0,1,20260625,-17511,32,17544,-0.0x,-3.74%,★ 壓低偷買
6909.TW,創控,58.4,-453,0,0,20260625,530,13591,13060,25.6x,26.13%,▲ 順勢追意
6706.TW,惠特,155.0,-235,0,-17,20260625,-13531,-1148,12383,0.1x,-7.19%,🚨 外資提款
5471.TW,松翰,62.3,292,0,2,20260625,-12212,-760,11451,0.1x,-0.48%,🚨 外資提款
8033.TW,雷虎,138.5,-283,0,0,20260625,260,11053,10793,42.5x,8.63%,▲ 順勢追意
5871.TW,中租-KY,115.5,1805,-155,-8,20260625,-6713,2717,9431,-0.4x,0.43%,★ 壓低偷買
6278.TW,台表科,205.0,-1066,-921,106,20260625,-6798,1337,8136,-0.2x,0.24%,★ 壓低偷買
6139.TW,亞翔,875.0,2789,211,85,20260625,-251,7539,7791,-30.0x,8.56%,▲ 順勢追意
6141.TW,柏承,42.3,731,0,-1,20260625,-1572,5517,7090,-3.5x,20.51%,▲ 順勢追意
6226.TW,光鼎,16.6,-25,0,89,20260625,184,7081,6897,38.3x,33.87%,▲ 順勢追意
8016.TW,矽創,330.5,958,13,48,20260625,1409,8241,6831,5.8x,11.84%,▲ 順勢追意
6168.TW,宏齊,32.8,-757,0,-3,20260625,-26270,-20971,5299,0.8x,17.56%,🚨 外資提款
6449.TW,鈺邦,371.0,-85,0,-23,20260625,-7359,-2258,5100,0.3x,-15.80%,🚨 外資提款
9945.TW,潤泰新,26.9,2546,1159,0,20260625,-4365,-719,3645,0.2x,-0.74%,🚨 外資提款
8996.TW,高力,1460.0,17,-1,-13,20260625,59,3668,3609,62.1x,-3.63%,★ 壓低偷買
9907.TW,統一實,15.4,4664,-3160,-92,20260625,-762,2318,3081,-3.0x,-0.45%,★ 壓低偷買
6415.TW,矽力*-KY,615.0,957,40,-2,20260625,-6195,-3298,2896,0.5x,7.52%,🚨 外資提款
6831.TW,邁科,881.0,66,21,2,20260625,360,3247,2886,9.0x,19.05%,▲ 順勢追意
6196.TW,帆宣,559.0,295,2,16,20260625,-2314,109,2423,-0.0x,4.57%,▲ 順勢追意
6805.TW,富世達,1750.0,-193,-18,-9,20260625,-2573,-361,2212,0.1x,2.04%,🚨 外資提款
9910.TW,豐泰,69.8,-1387,-356,99,20260625,-2255,-107,2148,0.0x,-4.12%,🚨 外資提款
6757.TW,台灣虎航,65.6,2620,600,89,20260625,742,2878,2135,3.9x,11.00%,▲ 順勢追意
8210.TW,勤誠,1285.0,-398,-78,2,20260625,-2003,73,2076,-0.0x,-4.46%,★ 壓低偷買
6285.TW,啟��,256.5,881,-833,-86,20260625,-13119,-11074,2045,0.8x,-5.18%,🚨 外資提款
6197.TW,佳必琪,373.5,-256,1,-132,20260625,-1744,260,2004,-0.1x,12.16%,▲ 順勢追意
6830.TW,汎銓,529.0,-40,0,1,20260625,-1903,-190,1712,0.1x,3.12%,🚨 外資提款
6715.TW,嘉基,480.0,-15,0,-25,20260625,129,1797,1668,13.9x,1.05%,▲ 順勢追意
6446.TW,藥華藥,1195.0,344,31,-25,20260625,-431,1097,1529,-2.5x,18.32%,▲ 順勢追意
6505.TW,台塑化,55.9,3925,-241,-151,20260625,235,1707,1471,7.3x,8.69%,▲ 順勢追意
9941.TW,裕融,80.5,-29,-417,-6,20260625,-1341,-9,1331,0.0x,-1.11%,🚨 外資提款
6152.TW,百一,13.6,-212,0,-2,20260625,-1095,235,1330,-0.2x,-6.53%,★ 壓低偷買
6192.TW,巨路,122.5,20,0,-1,20260625,-1338,-60,1277,0.0x,5.15%,🚨 外資提款
6668.TW,中揚光,41.8,-315,0,1,20260625,-3143,-1867,1276,0.6x,-9.43%,🚨 外資提款
6901.TW,鑽石投資,18.95,1578,0,7,20260625,579,1636,1056,2.8x,17.34%,▲ 順勢追意
6414.TW,樺漢,373.5,797,-348,9,20260625,2140,3166,1025,1.5x,0.81%,▲ 順勢追意
6409.TW,旭隼,1000.0,818,-1,105,20260625,669,1689,1019,2.5x,7.53%,▲ 順勢追意
8438.TW,昶昕,94.6,-208,0,-9,20260625,720,1720,999,2.4x,7.26%,▲ 順勢追意
00714.TW,群益道瓊美國地產,21.83,-4,0,59,20260625,-995,-9,986,0.0x,-0.46%,🚨 外資提款
6781.TW,AES-KY,1190.0,139,0,14,20260625,-384,563,948,-1.5x,1.28%,▲ 順勢追意
6224.TW,聚鼎,79.0,-12,0,1,20260625,1370,2259,888,1.6x,0.51%,▲ 順勢追意
9938.TW,百和,44.45,121,0,150,20260625,-1093,-276,816,0.3x,0.11%,🚨 外資提款
6873.TW,泓德能源,82.1,17,0,1,20260625,-551,80,632,-0.1x,5.80%,▲ 順勢追意
6206.TW,飛捷,129.5,-7,-2,-14,20260625,161,671,510,4.2x,-1.89%,★ 壓低偷買
6573.TW,虹揚-KY,21.0,-165,0,-2,20260625,-7,483,491,-60.7x,42.37%,▲ 順勢追意
5469.TW,瀚宇博,86.1,517,0,-4,20260625,2532,2997,465,1.2x,-0.58%,★ 壓低偷買
9958.TW,世紀鋼,117.0,-16,0,101,20260625,-177,248,426,-1.4x,0.43%,★ 壓低偷買
6861.TW,睿生光電,333.5,-84,0,-2,20260625,-534,-115,419,0.2x,-1.19%,🚨 外資提款
8114.TW,振樺電,189.0,451,-2,-106,20260625,-474,-62,412,0.1x,-9.57%,🚨 外資提款
9934.TW,成霖,10.2,617,0,-5,20260625,-160,246,406,-1.5x,-0.97%,★ 壓低偷買
6589.TW,台康生技,46.7,-292,0,0,20260625,-432,-67,365,0.2x,2.75%,🚨 外資提款
6753.TW,龍德造船,123.5,-87,0,-13,20260625,-52,304,357,-5.8x,3.78%,▲ 順勢追意
912000.TW,晨訊科-DR,2.66,-2,0,0,20260625,-159,185,344,-1.2x,-5.67%,★ 壓低偷買
6472.TW,保瑞,419.5,-332,0,-68,20260625,332,676,343,2.0x,1.70%,▲ 順勢追意
7795.TW,長廣,419.0,-17,0,-1,20260625,87,427,339,4.9x,4.75%,▲ 順勢追意
6670.TW,復盛應用,245.5,-41,358,-139,20260625,-1426,-1110,315,0.8x,-13.48%,🚨 外資提款
9906.TW,欣巴巴,42.5,7,0,1,20260625,-429,-124,304,0.3x,-10.71%,🚨 外資提款
6243.TW,迅杰,44.2,250,0,-4,20260625,96,330,234,3.4x,39.21%,▲ 順勢追意
6438.TW,迅得,152.0,-10,0,-9,20260625,-148,85,234,-0.6x,0.66%,▲ 順勢追意
7722.TW,LINEPAY,331.0,16,0,9,20260625,-184,41,225,-0.2x,3.76%,▲ 順勢追意
8222.TW,寶一,35.2,-64,0,1,20260625,-37,171,208,-4.6x,-0.98%,★ 壓低偷買
8476.TW,台境*,23.7,85,0,0,20260625,624,820,195,1.3x,19.70%,▲ 順勢追意
6164.TW,華興,13.3,-440,0,0,20260625,1304,1488,184,1.1x,-2.21%,★ 壓低偷買
6533.TW,晶心科,202.5,-68,0,1,20260625,60,238,177,3.9x,0.50%,★ 壓低偷買
6890.TW,來億-KY,248.0,-35,0,-3,20260625,-162,14,176,-0.1x,8.77%,▲ 順勢追意
6756.TW,威鋒電子,100.5,-2,0,-8,20260625,93,253,160,2.7x,1.52%,▲ 順勢追意
8478.TW,東哥遊艇,152.5,39,0,0,20260625,-156,-1,154,0.0x,0.33%,🚨 外資提款
6869.TW,雲豹能源,75.6,-28,0,12,20260625,-178,-41,136,0.2x,-2.70%,🚨 外資提款
6112.TW,邁達特,43.95,-35,0,2,20260625,-190,-61,129,0.3x,-2.98%,🚨 外資提款
6782.TW,視陽,193.0,-26,0,0,20260625,-67,55,122,-0.8x,1.31%,▲ 順勢追意
6552.TW,易華電,30.4,85,0,0,20260625,50,171,121,3.4x,2.36%,▲ 順勢追意
8464.TW,億豐,355.5,-189,388,1,20260625,-660,-545,115,0.8x,1.72%,🚨 外資提款
6902.TW,GOGOLOOK,135.0,-4,0,-1,20260625,-90,24,115,-0.3x,4.25%,▲ 順勢追意
8049.TWO,晶采,27.25,4,0,0,20260625,29,141,112,4.8x,-1.27%,★ 壓低偷買
9940.TW,信義,19.25,25,0,8,20260625,-47,62,110,-1.3x,-3.75%,★ 壓低偷買
7631.TW,聚賢研發-創,162.5,37,0,-10,20260625,5,104,98,18.0x,25.48%,▲ 順勢追意
9955.TW,佳龍,26.75,57,0,0,20260625,-122,-23,98,0.2x,-2.01%,🚨 外資提款
5434.TW,崇越,505.0,473,-149,-7,20260625,961,1060,98,1.1x,5.65%,▲ 順勢追意
8404.TW,百和興業-KY,16.55,63,0,0,20260625,-43,49,93,-1.1x,-1.19%,★ 壓低偷買
6491.TW,晶碩,325.0,18,0,-3,20260625,375,467,91,1.2x,4.33%,▲ 順勢追意
6949.TW,沛爾生醫-創,879.0,-18,0,1,20260625,37,112,74,3.0x,-1.79%,★ 壓低偷買
8162.TW,微矽電子-創,84.0,-120,0,16,20260625,-117,-45,72,0.4x,16.18%,🚨 外資提款
8249.TW,菱光,49.25,-3,0,-3,20260625,-131,-64,66,0.5x,-3.17%,🚨 外資提款
6906.TW,現觀科,91.1,25,0,-1,20260625,-14,51,66,-3.5x,1.33%,▲ 順勢追意
6928.TW,攸泰科技,48.4,-28,0,1,20260625,-23,38,61,-1.6x,1.47%,▲ 順勢追意
4195.TWO,,15.3,-12,0,0,20260625,4,62,58,新進貨,-2.24%,★ 壓低偷買
5203.TW,訊連,67.0,-7,0,0,20260625,-32,26,58,-0.8x,-2.19%,★ 壓低偷買
4195.TWO,,15.3,-12,0,0,20260625,4,62,58,新進貨,-2.24%,★ 壓低偷買
910322.TW,康師傅-DR,21.0,-15,0,0,20260625,-63,-4,58,0.1x,-1.41%,🚨 外資提款
910322.TW,康師傅-DR,21.0,-15,0,0,20260625,-63,-4,58,0.1x,-1.41%,🚨 外資提款
8429.TW,金麗-KY,6.27,10,0,0,20260625,-11,43,54,-3.9x,-6.00%,★ 壓低偷買
6526.TW,達發,692.0,-75,16,-2,20260625,138,184,46,1.3x,3.90%,▲ 順勢追意
6743.TW,安普新,29.25,-112,0,-2,20260625,-66,-23,43,0.4x,0.86%,🚨 外資提款
8045.TW,達運光電,60.5,3,0,0,20260625,-13,30,43,-2.3x,-1.14%,★ 壓低偷買
8499.TW,鼎炫-KY,305.5,19,0,0,20260625,-3,37,40,新進貨,0.66%,▲ 順勢追意
6916.TW,華凌,21.25,7,0,-12,20260625,-27,9,36,-0.3x,-3.19%,★ 壓低偷買
5234.TW,達興材料,384.0,-97,-11,-3,20260625,-58,-22,36,0.4x,0.39%,🚨 外資提款
5292.TW,華懋,218.5,28,-1,1,20260625,28,55,27,2.0x,-3.32%,★ 壓低偷買
6669.TW,緯穎,4545.0,-92,-13,-83,20260625,-1359,-1332,27,1.0x,-7.94%,🚨 外資提款
6645.TW,金萬林-創,15.9,-4,0,1,20260625,-29,-3,25,0.1x,6.00%,🚨 外資提款
9908.TW,大台北,29.65,36,0,0,20260625,-5,18,24,-3.4x,0.00%,★ 壓低偷買
8374.TW,羅昇,88.2,-105,0,-14,20260625,41,65,23,1.6x,-2.22%,★ 壓低偷買
6515.TW,穎崴,9100.0,-68,6,4,20260625,-149,-129,20,0.9x,-3.70%,🚨 外資提款
6933.TW,AMAX-KY,145.0,-19,0,-6,20260625,-9,9,18,-1.0x,-6.45%,★ 壓低偷買
7750.TW,新代,2100.0,53,-1,-8,20260625,13,31,18,2.4x,-5.41%,★ 壓低偷買
6921.TW,嘉雨思-創,69.7,8,0,2,20260625,0,17,18,新進貨,-0.43%,★ 壓低偷買
6117.TW,迎廣,74.7,-34,0,-11,20260625,-90,-72,17,0.8x,-1.06%,🚨 外資提款
8442.TW,威宏-KY,41.15,10,0,0,20260625,5,22,16,3.8x,2.24%,▲ 順勢追意
6796.TW,晉弘,57.9,0,0,0,20260625,-17,-5,12,0.3x,-3.18%,🚨 外資提款
9924.TW,福興,40.25,23,-1,1,20260625,0,11,10,新進貨,-0.49%,★ 壓低偷買
6136.TW,富爾特,25.2,4,0,-5,20260625,-69,-58,10,0.9x,-0.20%,🚨 外資提款
6835.TW,圓裕,36.45,1,0,0,20260625,-12,-1,10,0.1x,0.69%,🚨 外資提款
8940.TW,新天地,16.75,-4,0,0,20260625,-10,0,10,-0.0x,0.90%,▲ 順勢追意
6863.TW,永道-KY,93.8,31,0,1,20260625,0,9,9,新進貨,-3.00%,★ 壓低偷買
6582.TW,申豐,32.9,-20,0,1,20260625,1,11,9,新進貨,4.28%,▲ 順勢追意
6934.TW,心誠鎂,66.9,-7,0,0,20260625,-1,7,8,新進貨,-2.05%,★ 壓低偷買
911608.TW,明輝-DR,2.95,-4,0,0,20260625,0,8,8,新進貨,3.51%,▲ 順勢追意
2732.TWO,六角,64.4,-12,0,0,20260625,-2,4,6,新進貨,-0.77%,★ 壓低偷買
5244.TW,弘凱,36.7,-4,0,0,20260625,6,11,5,1.8x,-2.91%,★ 壓低偷買
9930.TW,中聯資源,66.9,-29,0,1,20260625,-3,0,3,轉買進,1.50%,🚨 外資提款
6504.TW,南六,36.35,-8,0,0,20260625,-1,2,3,新進貨,0.41%,★ 壓低偷買
9931.TW,欣高,34.75,-24,0,0,20260625,0,3,3,新進貨,-0.86%,★ 壓低偷買
5906.TW,台南-KY,38.25,4,0,-1,20260625,0,2,2,新進貨,-15.75%,★ 壓低偷買
5525.TW,順天,21.9,13,0,2,20260625,-3,0,2,轉買進,-2.67%,🚨 外資提款
6918.TW,愛派司,73.4,-3,0,-1,20260625,-1,0,2,新進貨,-0.41%,★ 壓低偷買
9937.TW,全國,55.3,8,0,2,20260625,0,2,2,新進貨,0.00%,★ 壓低偷買
6931.TW,青松健康,40.7,12,0,1,20260625,3,5,1,新進貨,-0.25%,★ 壓低偷買
6988.TW,威力暘-創,13.6,5,0,2,20260625,0,1,1,新進貨,-2.16%,★ 壓低偷買
00407A.TW,主動凱基台灣,9.95,-481,0,-539998,20260625,0,0,0,N/A,nan%,🚨 外資提款
1453.TW,大將,11.5,-13,0,0,20260625,-6,0,0,N/A,-3.36%,🚨 外資提款
4977.TW,眾達-KY,177.0,106,-1,-34,20260625,1056,0,0,N/A,-1.12%,🚨 外資提款
3232.TWO,昱捷,22.25,-3,0,0,20260625,-1,0,0,N/A,-3.47%,🚨 外資提款
6939.TWO,啟弘生技,20.0,0,0,0,20260625,0,0,0,N/A,-0.99%,🚨 外資提款
1806.TW,冠軍,8.2,77,0,-2,20260625,4,0,0,N/A,0.37%,🚨 外資提款
1504.TW,東元,71.1,-4829,-12,-16,20260625,-10669,0,0,N/A,3.49%,🚨 外資提款
