代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
4104.TW,佳醫,72.8,358,0,-19,20260910,-14,137,151,-9.6x,2.82%,▲ 順勢追意
8059.TWO,凱碩,22.33,-5,0,0,20260909,-13,0,12,0.1x,65.41%,🚨 外資提款
00646.TW,元大S&P500,76.0,403,4,-2780,20260910,13,0,0,N/A,-0.65%,🚨 外資提款
2801.TW,彰銀,26.85,-1163,8441,-154,20260910,4521,0,0,N/A,0.94%,🚨 外資提款
5278.TWO,尚凡*,24.0,6,0,0,20260910,0,0,0,N/A,-1.23%,🚨 外資提款
3054.TW,立萬利,56.4,-6,0,1,20260910,-9,0,0,N/A,1.26%,🚨 外資提款
6950.TWO,,26.0,0,0,0,20260910,0,0,0,N/A,6.12%,🚨 外資提款
1536.TW,和大,47.8,-1014,0,4,20260910,-123,0,0,N/A,-2.85%,🚨 外資提款
2736.TWO,富野,11.45,7,0,-1,20260910,2,0,0,N/A,-0.87%,🚨 外資提款
3702.TW,大聯大,108.0,2605,-807,-1103,20260910,2675,0,0,N/A,5.88%,🚨 外資提款
7724.TWO,諾亞克,14.45,0,0,0,20260910,0,0,0,N/A,0.00%,🚨 外資提款
2483.TW,百容,31.0,183,0,-1,20260910,-1432,0,0,N/A,-7.46%,🚨 外資提款
3290.TWO,東浦,46.35,54,0,1,20260910,-475,0,0,N/A,-0.43%,🚨 外資提款
5457.TWO,宣德,26.7,13,0,-8,20260910,47,0,0,N/A,-3.61%,🚨 外資提款
6581.TW,鋼聯,111.5,2,0,-1,20260910,0,0,0,N/A,2.76%,🚨 外資提款
2331.TW,精英,18.75,-429,0,-19,20260910,-308,0,0,N/A,-2.60%,🚨 外資提款
6618.TWO,永虹先進,16.9,0,0,0,20260910,0,0,0,N/A,-5.85%,🚨 外資提款
8110.TW,華東,42.75,-486,0,-10,20260910,-14,0,0,N/A,-1.16%,🚨 外資提款
3287.TWO,廣寰科,35.7,-18,0,0,20260910,628,0,0,N/A,-2.46%,🚨 外資提款
6838.TW,台新藥,23.9,-13,0,0,20260910,28,0,0,N/A,-0.42%,🚨 外資提款
1101.TW,台泥,24.8,-1522,46,-1263,20260910,-101982,0,0,N/A,1.43%,🚨 外資提款
6486.TWO,互動,80.6,42,0,0,20260910,90,0,0,N/A,-3.01%,🚨 外資提款
4131.TWO,浩泰,31.2,0,0,0,20260910,0,0,0,N/A,1.46%,🚨 外資提款
00980D.TWO,主動聯博投等入息,19.91,-121,0,309,20260910,508,0,0,N/A,-0.60%,🚨 外資提款
2399.TW,映泰,45.35,-784,0,0,20260910,437,0,0,N/A,2.14%,🚨 外資提款
4192.TWO,杏國,18.9,0,0,0,20260910,0,0,0,N/A,2.16%,🚨 外資提款
2901.TW,欣欣,23.5,1,0,0,20260910,0,0,0,N/A,-0.42%,🚨 外資提款
6730.TWO,常廣,31.8,1,0,0,20260910,0,0,0,N/A,-3.64%,🚨 外資提款
4576.TW,大銀微系統,238.0,-350,0,43,20260910,1869,0,0,N/A,3.03%,🚨 外資提款
1734.TW,杏輝,31.15,-15,0,0,20260910,-28,0,0,N/A,1.80%,🚨 外資提款
4960.TW,誠美材,20.5,525,0,0,20260910,-141,0,0,N/A,-1.44%,🚨 外資提款
7427.TWO,華上生醫,72.2,0,0,0,20260910,0,0,0,N/A,-0.55%,🚨 外資提款
1445.TW,大宇,10.3,8,0,1,20260910,4,0,0,N/A,0.98%,🚨 外資提款
6811.TWO,宏�硌穈T,220.5,-33,0,0,20260910,-10,0,0,N/A,0.23%,🚨 外資提款
9105.TW,泰金寶-DR,8.63,8951,0,132,20260910,13179,0,0,N/A,1.05%,🚨 外資提款
00987D.TWO,,9.87,0,0,-125,20260910,0,0,0,N/A,-0.90%,🚨 外資提款
