代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,30.54,30,2999,31.45,2998,31.45,30.00,30.81,31.45,14180,-,
1269,乾杯,56.71,55.7,3000,58.3,2699,58.30,58.30,58.30,58.30,301,-,
1271,晨暉生技,59.04,59.8,3000,60.2,14000,60.20,59.40,59.91,60.20,53896,-,
1293,利統,23.10,23,3000,23.1,3000,24.20,23.00,23.07,23.10,10030,-,
1343,旭東環保,30.24,29.7,3000,30.65,2999,30.70,29.75,29.85,30.65,24141,-,
1480,東盟開發,7.88,7.68,5000,7.95,2000,7.95,7.95,7.95,7.95,3000,-,
1594,日高,8.05,7.79,8999,8.2,10000,7.79,7.79,7.79,7.79,1001,-,
2071,震南鐵,33.02,32.5,5000,34,2999,34.00,32.80,33.36,34.00,12103,-,
2245,詠勝昌*,23.81,23.65,3000,24,3000,24.00,23.60,23.70,23.75,13350,-,
2249,湧盛,91.22,88,3000,90.5,2999,90.50,87.70,88.48,90.50,57720,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,24.97,25.55,3000,25.75,3000,25.90,25.05,25.47,25.90,307349,-,
2255,凱銳光電,14.08,14.1,5000,14.55,5000,14.65,14.35,14.45,14.40,49700,-,
2256,歐特明,85.12,82.4,3000,84.8,2000,87.90,82.40,83.29,84.80,137765,-,
2644,中信造船,76.89,75.5,3000,77.2,3000,77.60,75.50,75.97,77.20,12826,-,
2733,維格餅家,10.45,10.05,5000,10.5,5000,10.50,10.50,10.50,10.50,5001,-,
2741,老四川,20.42,20,3000,20.6,2000,20.60,20.60,20.60,20.60,1000,-,
2758,路易莎咖啡,66.74,66.1,3000,67.8,3000,68.40,66.50,67.14,66.50,5278,-,
2760,巨宇翔,8.60,8.3,5000,8.49,5000,8.40,8.40,8.40,8.40,5000,-,
2761,橘焱胡同,13.07,12.45,5000,13,5000,13.05,12.45,12.55,12.60,10092,-,
2938,床的世界,22.81,21.95,3000,23.05,2000,23.05,21.90,22.74,23.05,13710,115/07/28,櫃買中心同意上櫃契約
2940,歐都納,23.95,23.9,2000,24.05,3000,24.10,23.90,23.98,23.90,15000,-,
2942,京站,37.40,36.85,2999,38,3000,37.50,36.85,37.40,36.85,2001,-,
3097,拍檔,25.32,24.3,3000,25.1,3000,25.35,24.15,24.35,25.15,25009,-,
3117,年程,29.67,28.3,3000,28.6,3000,30.10,28.30,28.76,28.50,128272,-,
3184,微邦,20.14,18.8,4800,19.65,5000,21.10,18.45,19.23,19.60,908081,-,
3194,圓方科技,31.32,31.2,6000,32.5,2994,32.50,31.20,31.21,31.20,1007,-,
3473,智通聯網,79.50,76.3,3000,79.5,3000,-,-,-,-,-,-,
3585,聯致,47.96,46.6,6000,46.85,5978,48.00,46.60,46.90,46.85,819056,-,
3595,山太士,1548.31,1445,6000,1465,3539,1590.00,1450.00,1496.78,1455.00,388963,115/08/26,櫃買中心同意上櫃契約
