id,name,price,signal,pnl,count,win_rate,reason
6789.TW,采鈺,452.5,☁️ 觀望,44.55,7,42.86,[P:0.95/8.0] [📉 轉弱] 等待機會
00738U.TW,期元大道瓊白銀,52.1500015259,💎 持股,37.12,10,60.0,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
00635U.TW,期元大S&P黃金,45.6599998474,💎 持股,24.14,8,50.0,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
00991A.TW,主動復華未來50,17.7900009155,🔥 買入 (📈 標準 V3),23.88,2,50.0,[P:0.95/8.0] [📉 轉弱] 趨勢突破確認
2399.TW,映泰,45.0999984741,🔥 買入 (📈 標準 V3),13.76,10,20.0,[P:0.95/8.0] [🚀 極強] 趨勢突破確認
3008.TW,大立光,4585.0,💎 持股,10.99,9,33.33,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
8028.TW,昇陽半導體,265.0,☁️ 觀望,9.59,8,37.5,[P:0.95/8.0] [📉 轉弱] 等待機會
00992A.TW,主動群益科技創新,17.2900009155,🔥 買入 (📈 標準 V3),8.76,1,100.0,[P:0.95/8.0] [📈 穩定] 趨勢突破確認
00988A.TW,主動統一全球創新,16.7600002289,☁️ 觀望,7.52,4,25.0,[P:0.95/8.0] [📉 轉弱] 等待機會
2618.TW,長榮航,42.1500015259,❄️ 賣出,4.67,6,50.0,[P:0.95/8.0] [⏳ 猶豫] 今日觸發 TrendDead
2412.TW,中華電,136.0,☁️ 觀望,-3.3,9,44.44,[P:0.95/8.0] [🚀 極強] 等待機會
3450.TW,聯鈞,507.0,☁️ 觀望,-4.13,8,37.5,[P:0.95/8.0] [📈 穩定] 等待機會
2609.TW,陽明,51.7000007629,💎 持股,-18.21,6,16.67,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
1540.TW,喬福,19.7999992371,☁️ 觀望,-23.03,6,0.0,[P:0.95/8.0] [📉 轉弱] 等待機會
