代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,25.05,27.95,3000,29.3,3000,29.30,25.70,27.74,29.00,627812,-,
1269,乾杯,63.62,61.7,3000,64.7,2980,64.70,63.50,64.00,64.70,5507,-,
1271,晨暉生技,59.38,58.6,6000,59.2,3000,59.40,58.70,58.90,59.00,53291,-,
1293,利統,23.33,22.8,3000,23.45,3000,24.50,23.30,23.37,23.45,10003,-,
1343,旭東環保,35.31,32.75,3000,34.15,2999,35.55,32.80,34.21,34.15,75233,-,
1480,東盟開發,8.15,7.91,10000,8.17,3999,8.17,7.98,8.01,8.00,11001,-,
1594,日高,8.10,7.7,9000,8.1,7998,8.10,7.70,7.97,8.10,3002,-,
2071,震南鐵,34.92,33.9,3000,35.15,3000,35.40,33.85,34.19,33.90,17454,-,
2245,詠勝昌*,24.63,23.85,3000,25.05,5999,25.05,25.05,25.05,25.05,1,-,
2249,湧盛,77.53,91.3,5420,92.2,3000,96.50,90.00,92.03,91.00,291733,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,17.40,16.55,5000,17.1,4987,17.50,16.65,17.01,17.10,51503,-,
2255,凱銳光電,14.91,14.25,15000,14.95,7997,15.00,14.50,14.68,14.95,8008,-,
2256,歐特明,74.47,75.1,6000,79.0,5999,79.10,69.70,74.67,79.00,337212,-,
2644,中信造船,80.79,78.3,3000,79.9,2997,81.00,78.20,79.24,79.90,51502,-,
2733,維格餅家,10.98,10.45,9860,11.0,9969,11.00,10.45,10.55,11.00,171,-,
2741,老四川,20.02,20.0,3000,20.25,3000,20.60,20.10,20.23,20.10,9462,-,
2758,路易莎咖啡,69.11,68.8,3000,70.5,3000,-,-,-,-,-,-,
2760,巨宇翔,10.85,10.35,5000,10.8,5000,10.80,10.80,10.80,10.80,1300,-,
2761,橘焱胡同,15.07,14.95,5000,15.5,5000,-,-,-,-,-,-,
2938,床的世界,25.73,24.85,3000,25.55,4000,25.90,24.90,25.52,25.55,37100,115/07/28,櫃買中心同意上櫃契約
2940,歐都納,24.05,24.0,3000,24.25,6000,24.35,24.35,24.35,24.35,1000,-,
2942,京站,36.65,36.55,5997,37.9,3000,38.10,36.55,36.94,38.10,4,-,
3097,拍檔,24.51,24.6,5294,25.5,5998,25.55,24.60,25.00,25.50,10712,-,
3117,年程,28.58,26.7,3000,27.2,3000,28.60,26.20,27.13,26.70,61032,-,
3184,微邦,13.19,12.95,10000,13.45,5000,13.55,12.95,13.06,13.00,53329,-,
3194,圓方科技,34.52,32.5,3000,33.75,3000,34.70,32.90,33.46,33.10,51022,-,
3473,智通聯網,80.52,78.0,3000,80.5,1720,83.00,80.10,80.48,80.50,23383,-,
3585,聯致,50.34,50.0,3000,50.3,2911,52.60,49.65,50.85,50.30,544372,-,
3595,山太士,1518.77,1465.0,5000,1490.0,2987,1560.00,1465.00,1498.51,1490.00,265054,115/07/31,上櫃審議會通過
3603,建祥國際,6.62,6.58,5000,6.88,5000,6.61,6.45,6.55,6.61,19000,-,
3633,云光,120.57,121.5,2000,122.5,7500,122.50,120.00,121.46,122.50,18194,-,
3644,凌嘉科,293.70,296.0,4000,298.0,2000,301.00,295.00,297.84,298.00,186681,-,
3659,百辰,16.38,15.8,10000,16.4,5000,16.05,15.45,15.88,16.00,105140,-,
3678,聯享,50.45,51.0,3000,52.0,5999,52.00,50.30,50.93,52.00,34066,-,
4115,善德生技,7.67,7.4,10000,7.7,10000,7.69,7.69,7.69,7.69,5500,-,
4117,普生,10.25,10.3,9997,10.5,5000,10.70,10.20,10.35,10.30,70068,-,
4150,優你康,3.83,3.77,5000,3.9,9999,3.95,3.76,3.84,3.85,218580,-,
4170,鑫品生醫,11.89,11.85,8000,12.3,9800,12.30,11.85,11.94,12.30,5598,-,
4172,因華,10.99,10.9,10000,11.3,4999,11.30,10.85,11.02,11.30,113284,-,
4186,尖端醫,8.95,8.56,5000,8.87,5000,9.05,8.46,8.70,8.87,112943,-,
4194,禾生技,6.24,6.08,5000,6.32,5000,6.44,6.08,6.29,6.30,43561,-,
4197,暐世,8.58,8.2,5000,8.57,5000,8.30,8.20,8.27,8.30,3200,-,
4431,敏成健康,18.29,18.15,5000,18.65,5000,18.70,18.15,18.52,18.65,39308,-,
4537,旭東,135.11,125.5,5000,127.5,2000,136.00,125.50,129.42,127.50,119133,115/07/09,送件申請上市
4544,春日,14.00,13.4,5000,14.05,4763,14.05,14.05,14.05,14.05,237,-,
4553,盛復,16.90,16.2,9000,16.7,5000,16.55,16.20,16.49,16.20,6000,-,
4559,久裕興,9.40,9.02,5000,9.24,4600,9.25,9.01,9.09,9.24,4600,-,
4565,宏偉,120.18,119.5,4000,121.0,5988,121.00,118.00,119.69,120.50,54498,115/08/11,上櫃審議會通過
