股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
4537,旭東,120.50,167,200.00,31.07,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.45%,均線糾擺
5906,台南-KY,0.00,0,55.80,35.15,---,1.58%,資料不足,無,無,缺少 MA5/10/20 指標數據,資料不足
4167,松瑞藥,19.15,1583,21.85,16.70,---,2.15%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.40%,均線糾擺
00641,富邦日本反1,3.63,2831,5.47,3.63,---,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
7842,天能綠電,85.00,241,212.87,75.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00912,中信臺灣智慧50,34.59,489,35.82,17.88,---,2.72%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2743,山富,55.80,110,96.22,55.70,---,1.75%,均線糾擺,無,無,MA 乖離率僅 1.35%,均線糾擺
7689,大鵬科CLMX,173.00,89,309.31,155.39,---,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6617,共信-KY,101.00,583,117.50,60.20,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2412,中華電,135.00,11378,146.50,129.50,---,3.72%,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
8354,冠好,17.70,91,19.00,13.92,---,4.03%,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (17.70 > 1.5σ)，動能強勁,貼軌運行
2428,興勤,255.00,1735,343.50,136.38,---,3.96%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2065,世豐,35.95,76,37.50,26.53,---,4.72%,強勢突破 (軌外) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6818,連騰,44.35,33,100.50,32.60,---,---,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
4536,拓凱,166.50,151,195.00,148.00,---,4.83%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
2901,欣欣,23.50,11,26.20,22.45,---,1.42%,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
00944,野村趨勢動能高息,20.94,253,22.54,13.44,---,---,均線糾擺,無,無,MA 乖離率僅 1.02%,均線糾擺
4554,橙的,31.90,36,38.26,24.70,---,0.95%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.97%,均線糾擺
6023,元大期,84.60,428,89.84,68.79,---,---,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
6173,信昌電,210.00,19067,348.19,38.00,---,3.79%,貼軌運行,無,連1日大跌,股價於高位貼軌 (210.00 > 1.5σ)，動能強勁,貼軌運行
3224,三顧,35.65,13,52.50,33.20,---,---,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
3231,緯創,193.50,94627,197.00,109.50,---,3.3%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8930,青鋼,29.60,21,31.85,25.38,---,6.66%,均線糾擺,無,無,MA 乖離率僅 0.84%,均線糾擺
2464,盟立,192.00,9994,199.00,56.90,---,0.6%,強勢突破 (軌外) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2248,華勝-KY,58.00,37,66.00,41.85,---,5.75%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.32%,均線糾擺
7758,睿騰能源,41.40,0,58.20,35.05,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.33%,均線糾擺
4765,磐采,16.80,43,31.15,11.45,---,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2884,玉山金,37.65,54879,38.65,29.50,---,3.51%,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
2007,燁興,6.98,256,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 0.17%,均線糾擺
6842,瑞宇,70.40,37,161.50,32.60,---,---,均線糾擺,無,無,MA 乖離率僅 0.51%,均線糾擺
4150,優你康,3.80,347,11.40,3.73,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,5.62,37,11.30,5.02,---,---,趨勢運行 -> 均線糾擺,無,連1日大跌,MA 乖離率僅 1.32%,均線糾擺
1725,元禎,30.70,11,41.15,26.40,---,4.13%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.30%,均線糾擺
006201,元大富櫃50,44.95,379,50.80,19.63,---,3.24%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3184,微邦,13.20,131,35.05,8.90,---,---,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
6808,三鼎生技,37.00,199,53.30,23.80,---,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6116,彩晶,13.90,20185,22.70,6.89,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,295.50,45,580.34,136.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2453,凌群,51.70,240,63.90,50.40,---,4.44%,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
6735,美達科技,62.80,105,145.00,42.95,---,3.61%,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
6867,坦德科技,24.05,0,30.00,19.80,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.35%,均線糾擺
3609,三一東林,25.05,152,52.00,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
4568,科際精密,39.45,9,45.50,38.37,---,4.48%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
8923,時報,18.70,55,22.55,18.60,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
7789,開展,41.05,0,51.50,31.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
8068,全達,17.60,86,28.90,16.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.17%,均線糾擺
9958,世紀鋼,103.00,2036,203.00,101.00,---,2.16%,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
1586,和勤,19.20,1135,30.40,18.00,---,0.31%,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (18.85)，進入噴發段,強勢突破 (軌外)
006208,富邦台50,243.45,1490,257.45,115.82,---,2.38%,均線糾擺,無,無,MA 乖離率僅 1.39%,均線糾擺
8932,智通*,108.00,2814,129.50,77.61,---,0.12%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.45%,均線糾擺
1709,和益,30.35,13474,30.65,16.40,---,---,趨勢運行 -> 貼軌運行,無,無,股價於高位貼軌 (30.35 > 1.5σ)，動能強勁,貼軌運行
8908,欣雄,39.90,26,47.22,38.80,---,2.86%,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
2459,敦吉,65.80,76,67.20,57.08,---,---,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
4174,浩鼎,26.35,241,70.80,24.90,---,---,均線糾擺,無,無,MA 乖離率僅 0.40%,均線糾擺
00930,永豐ESG低碳高息,24.14,464,26.19,16.23,---,1.33%,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
00861,元大全球未來通訊,88.85,182,97.50,43.65,---,---,均線糾擺,無,無,MA 乖離率僅 1.07%,均線糾擺
6597,立誠,0.00,0,83.44,50.30,---,3.58%,資料不足,無,無,缺少 MA5/10/20 指標數據,資料不足
3055,蔚華科,116.00,2037,193.00,54.00,---,1.09%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5276,達輝-KY,18.90,7,22.20,14.50,---,4%,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
1584,精剛,18.15,543,25.55,16.85,---,2.71%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.97%,均線糾擺
2722,夏都,21.75,24,30.80,20.90,---,0.45%,均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
7562,博來科技,70.20,118,77.00,39.24,---,---,均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
6240,松崗,20.60,19,23.00,17.20,---,---,強勢突破 (軌外),隔一漲,無,股價衝破布林上軌 (20.51)，進入噴發段,強勢突破 (軌外)
2885,元大金,69.70,22887,71.50,31.17,---,4.54%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6812,梭特,56.20,14,104.00,43.10,---,---,均線糾擺,無,無,MA 乖離率僅 0.04%,均線糾擺
4119,旭富,53.00,366,61.60,40.40,---,2.32%,強勢突破 (軌外) -> 進入盤整,無,無,ADX 為 17.49 (低於 20),進入盤整
8472,夠麻吉,69.20,9,106.50,55.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.62%,均線糾擺
3306,鼎天,44.55,48,68.80,40.66,---,5.13%,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
2929,淘帝-KY,5.79,206,10.15,5.17,---,---,均線糾擺,無,無,MA 乖離率僅 0.88%,均線糾擺
4190,佐登-KY,24.65,11,34.80,24.00,---,1.4%,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
6473,美賣*,6.48,3,17.00,5.96,---,---,均線糾擺,無,無,MA 乖離率僅 0.85%,均線糾擺
6645,金萬林-創,13.25,5,26.30,11.70,---,---,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
9946,三發地產,19.05,413,20.60,15.60,---,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (18.94)，進入噴發段,強勢突破 (軌外)
7871,安立璽榮-KY,115.00,6061,115.00,39.50,---,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (101.99)，進入噴發段,強勢突破 (軌外)
7792,安葆,250.00,1353,406.00,180.50,📅 預告 (20260818),3.08%,強勢突破 (軌外),無,無,股價衝破布林上軌 (243.83)，進入噴發段,強勢突破 (軌外)
00881,國泰台灣科技龍頭,54.80,90523,57.35,23.44,---,7.39%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7825,和亞智慧,72.30,155,220.00,48.00,---,---,均線糾擺,連1日大漲,無,MA 乖離率僅 0.34%,均線糾擺
1717,長興,71.70,31084,85.40,27.70,📅 預告 (20260826),4.51%,強勢突破 (軌外) -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6127,九豪,51.70,3629,96.90,17.90,---,1.39%,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
7556,意德士,239.00,34,319.00,152.50,---,1.84%,貼軌運行,無,無,股價於高位貼軌 (239.00 > 1.5σ)，動能強勁,貼軌運行
5206,坤悅,22.45,79,38.05,20.00,---,1.35%,強勢突破 (軌外) -> 進入盤整,無,無,ADX 為 14.89 (低於 20),進入盤整
4763,材料*-KY,51.50,6427,77.20,40.30,---,---,強勢突破 (軌外) -> 均線糾擺,無,無,MA 乖離率僅 1.48%,均線糾擺
