日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-08-13,1540,喬福,19.65,44.99,2000,-50680,-56.32%
2026-08-13,2399,映泰,42.45,41.99,3000,1380,1.10%
2026-08-13,2609,陽明,52.0,77.27,1000,-25270,-32.70%
2026-08-13,2618,長榮航,41.75,46.14,2000,-8780,-9.51%
2026-08-13,00738U,期元大道瓊白銀,51.15,68.36,1000,-17210,-25.18%
2026-08-13,00635U,期元大S&P黃金,45.03,53.65,2000,-17240,-16.07%
2026-08-13,009816,凱基台灣TOP50,15.12,11.32,35000,133000,33.57%
