日期,代碼,名稱,收盤價,漲跌幅%,成交量(張),MJ狀態,J線值,MACD柱狀體
2026-04-17,00918.TW,大華優利高填息30,23.41,0.64,38025,⚠️ 超買警示,106.6,0.24
2026-04-17,00919.TW,群益台灣精選高息,23.43,0.56,115304,⚠️ 超買警示,106.69,0.17
2026-04-17,0056.TW,元大高股息,40.98,0.44,69190,⚠️ 超買警示,102.84,0.46
2026-04-17,009816.TW,凱基台灣TOP50,11.95,-0.42,184848,⚠️ 超買警示,104.05,0.19
2026-04-17,0050.TW,元大台灣50,84.15,-1.0,100692,⚠️ 超買警示,100.84,1.32
