📊 量化獲利品質診斷報告 - 基準日: 20260417 (生成時間: 2026-04-18 19:23)
代號       名稱           價格         PE       15X推估        空間%        狀態
3704.TW    合勤控        37.45      11.89      47.25             13.47%    🧐 疑業外收益
6272.TW    驊陞         0.00       0.00       0.00              13.46%    🚀 利潤擴張
4927.TW    泰鼎-KY      50.10      0.00       -262.95           13.46%    🧐 疑業外收益
6414.TW    樺漢         304.00     5.39       846.60            13.39%    🧐 疑業外收益
6603.TWO   富強鑫        25.45      29.25      13.05             12.78%    🚀 利潤擴張
6625.TW    必應         76.60      3.99       288.00            12.65%    🚀 利潤擴張
2313.TW    華通         261.50     21.76      180.30            12.36%    🚀 利潤擴張
2356.TW    英業達        45.75      7.85       87.45             12.26%    🚀 利潤擴張
3379.TWO   彬台         37.30      12.64      44.25             12.18%    🚀 利潤擴張
5274.TWO   信驊         13805.00   57.59      3595.80           12.18%    🚀 利潤擴張
5206.TWO   坤悅         25.15      2.03       186.00            11.85%    🚀 利潤擴張
2013.TW    中鋼構        44.05      5.90       111.90            11.79%    🚀 利潤擴張
4142.TW    國光生        18.50      0.00       -48.60            11.74%    🧐 疑業外收益
2449.TW    京元電子       275.00     11.01      374.70            11.59%    🚀 利潤擴張
6016.TWO   康和證        17.20      8.64       29.85             11.55%    🚀 利潤擴張
6788.TWO   華景電        431.00     10.60      610.05            11.12%    🚀 利潤擴張
2368.TW    金像電        1175.00    26.85      656.40            10.75%    🚀 利潤擴張
3044.TW    健鼎         411.50     8.61       717.15            10.40%    🚀 利潤擴張
2468.TW    華經         34.90      12.51      41.85             10.27%    🚀 利潤擴張
2527.TW    宏璟         36.70      458.75     1.20              10.25%    🌑 雙重衰退
1218.TW    泰山         0.00       0.00       0.00              10.05%    🧐 疑業外收益
3036.TW    文曄         230.00     8.57       402.60            10.05%    🚀 利潤擴張
3357.TWO   臺慶科        181.00     7.07       384.15             9.99%    🚀 利潤擴張
3257.TW    虹冠電        55.10      6.68       123.75             9.86%    🚀 利潤擴張
2884.TW    玉山金        32.75      6.14       79.95              9.62%    🚀 利潤擴張
1471.TW    首利         12.00      54.55      3.30               9.37%    🔄 轉虧為盈
2006.TW    東和鋼鐵       71.80      4.62       232.95             9.21%    🧐 疑業外收益
6138.TWO   茂達         229.00     7.58       453.15             9.05%    🚀 利潤擴張
2880.TW    華南金        36.15      7.93       68.40              9.04%    🚀 利潤擴張
6928.TW    攸泰科技       48.80      0.00       -7.05              8.95%    🧐 疑業外收益
5381.TWO   合正         25.30      11.66      32.55              8.32%    🧐 疑業外收益
5520.TWO   力泰         79.00      3.09       383.40             8.30%    🚀 利潤擴張
4804.TWO   大略-KY      0.00       0.00       0.00               8.24%    🚀 利潤擴張
6470.TWO   宇智         47.70      6.02       118.80             8.06%    🧐 疑業外收益
5478.TWO   智冠         99.70      5.14       290.85             8.03%    🧐 疑業外收益
2329.TW    華泰         61.50      12.45      74.10              8.00%    🚀 利潤擴張
3653.TW    健策         4565.00    50.33      1360.50            7.96%    🚀 利潤擴張
3611.TWO   鼎翰         187.00     4.06       690.60             7.64%    🚀 利潤擴張
5212.TWO   凌網         48.20      5.97       121.20             7.53%    🚀 利潤擴張
3290.TWO   東浦         48.65      12.35      59.10              7.41%    🚀 利潤擴張
1605.TW    華新         32.30      18.67      25.95              7.18%    🧐 疑業外收益
2404.TW    漢唐         1025.00    9.26       1659.90            7.15%    🚀 利潤擴張
3026.TW    禾伸堂        233.50     14.52      241.20             7.09%    🚀 利潤擴張
2301.TW    光寶科        162.00     10.14      239.70             6.98%    🚀 利潤擴張
6662.TWO   樂斯科        30.40      8.69       52.50              6.71%    🌑 雙重衰退
3652.TW    精聯         28.00      9.27       45.30              6.61%    🚀 利潤擴張
5876.TW    上海商銀       39.85      4.87       122.85             6.41%    🚀 利潤擴張
6706.TW    惠特         151.50     0.00       -168.45            6.38%    🧐 疑業外收益
6703.TWO   軒郁         115.00     5.27       327.60             6.29%    🌑 雙重衰退
4532.TW    瑞智         24.60      4.51       81.90              6.26%    🧐 疑業外收益
6415.TW    矽力*-KY     332.50     23.42      213.00             6.20%    🚀 利潤擴張
5534.TW    長虹         79.00      7.85       151.05             6.09%    🌑 雙重衰退
3005.TW    神基         98.90      4.71       315.15             6.07%    🚀 利潤擴張
5601.TWO   台聯櫃        36.55      34.81      15.75              5.88%    🚀 利潤擴張
1337.TW    再生-KY      5.52       0.00       -62.85             5.83%    🌑 雙重衰退
1712.TW    興農         42.65      6.11       104.70             5.68%    🧐 疑業外收益
6122.TWO   擎邦         50.80      4.39       173.55             5.67%    🚀 利潤擴張
2617.TW    台航         0.00       0.00       0.00               5.53%    🧐 疑業外收益
6761.TWO   穩得         195.50     10.64      275.55             5.21%    🧐 疑業外收益
6005.TW    群益證        27.60      4.73       87.60              5.19%    🚀 利潤擴張
2801.TW    彰銀         21.60      5.60       57.90              5.18%    🚀 利潤擴張
2317.TW    鴻海         206.00     6.20       498.75             4.89%    🚀 利潤擴張
3045.TW    台灣大        112.50     9.56       176.55             4.89%    🧐 疑業外收益
4966.TWO   譜瑞-KY      546.00     6.22       1317.60            4.88%    🚀 利潤擴張
6290.TWO   良維         235.00     11.13      316.65             4.74%    🚀 利潤擴張
6515.TW    穎崴         10305.00   85.51      1807.65            4.73%    🚀 利潤擴張
1538.TW    正峰         12.80      0.00       -31.05             4.57%    🚀 利潤擴張
3492.TWO   長盛         23.60      4.75       74.55              4.57%    🚀 利潤擴張
3171.TWO   炎洲流通       66.40      6.59       151.05             4.51%    🚀 利潤擴張
4749.TWO   新應材        895.00     32.59      411.90             4.48%    🚀 利潤擴張
2838.TW    聯邦銀        20.90      6.99       44.85              4.44%    🚀 利潤擴張
1442.TW    名軒         29.00      3.27       132.90             4.43%    🌑 雙重衰退
4571.TW    鈞興-KY      160.00     6.48       370.65             4.35%    🚀 利潤擴張
3037.TW    欣興         643.00     83.94      114.90             4.32%    🚀 利潤擴張
6220.TWO   岳豐         33.40      57.59      8.70               4.30%    🌑 雙重衰退
1210.TW    大成         0.00       0.00       0.00               4.28%    🧐 疑業外收益
3388.TWO   崇越電        99.30      9.89       150.60             4.16%    🧐 疑業外收益
3010.TW    華立         132.50     6.42       309.75             4.14%    🧐 疑業外收益
3349.TWO   寶德         28.40      0.00       -35.10             3.94%    🚀 利潤擴張
3596.TW    智易         177.00     5.65       469.50             3.51%    🚀 利潤擴張
6689.TW    伊雲谷        71.10      14.63      72.90              3.44%    🧐 疑業外收益
6121.TWO   新普         348.50     4.77       1094.85            3.34%    🚀 利潤擴張
6417.TWO   韋僑         122.50     10.88      168.90             3.20%    🚀 利潤擴張
4931.TWO   新盛力        145.00     20.98      103.65             3.16%    🚀 利潤擴張
6492.TWO   生華科        54.60      0.00       -105.60            3.09%    🚀 利潤擴張
3031.TW    佰鴻         33.20      11.77      42.30              3.04%    🌑 雙重衰退
1714.TW    和桐         9.63       8.37       17.25              3.01%    🚀 利潤擴張
1513.TW    中興電        153.00     7.84       292.80             2.96%    🚀 利潤擴張
5455.TWO   昇益         25.45      2.39       159.60             2.93%    🌑 雙重衰退
6173.TWO   信昌電        92.20      13.13      105.30             2.82%    🚀 利潤擴張
2886.TW    兆豐金        39.50      6.54       90.60              2.62%    🧐 疑業外收益
2945.TW    三商家購       42.30      8.69       73.05              2.40%    🚀 利潤擴張
3684.TWO   榮昌         58.90      7.52       117.45             2.39%    🚀 利潤擴張
3583.TW    辛耘         760.00     23.18      491.70             2.39%    🚀 利潤擴張
2321.TW    東訊         13.30      0.00       -29.10             2.36%    🚀 利潤擴張
3558.TWO   神準         112.00     6.78       247.80             2.30%    🚀 利潤擴張
6796.TW    晉弘         75.50      0.00       -18.75             2.28%    🔄 轉虧為盈
2063.TWO   世鎧         27.20      6.38       63.90              2.22%    🌑 雙重衰退
6530.TWO   創威         125.50     27.11      69.45              2.22%    🚀 利潤擴張
5347.TWO   世界         132.00     11.60      170.70             2.17%    🚀 利潤擴張
6192.TW    巨路         122.50     4.77       384.90             2.00%    🌑 雙重衰退
1503.TW    士電         197.50     10.89      271.95             1.91%    🚀 利潤擴張
4911.TWO   德英         37.35      6.50       86.25              1.88%    🚀 利潤擴張
6933.TW    AMAX-KY    196.00     15.92      184.65             1.76%    🚀 利潤擴張
4129.TWO   聯合         105.50     7.16       221.10             1.72%    🚀 利潤擴張
1612.TW    宏泰         35.65      5.06       105.75             1.71%    🚀 利潤擴張
3030.TW    德律         338.50     13.44      377.70             1.61%    🚀 利潤擴張
4904.TW    遠傳         97.40      10.44      139.95             1.55%    🚀 利潤擴張
2383.TW    台光電        3800.00    36.91      1544.10            1.54%    🚀 利潤擴張
6901.TW    鑽石投資       14.50      0.00       -69.00             1.53%    🚀 利潤擴張
1726.TW    永記         76.50      5.41       212.10             1.45%    🚀 利潤擴張
6223.TWO   旺矽         5195.00    65.62      1187.55            1.31%    🚀 利潤擴張
2412.TW    中華電        137.50     10.90      189.15             1.29%    🚀 利潤擴張
2883.TW    凱基金        20.95      5.76       54.60              1.27%    🌑 雙重衰退
2206.TW    三陽工業       58.60      3.91       224.70             1.22%    🌑 雙重衰退
2478.TW    大毅         77.20      9.25       125.25             1.14%    🚀 利潤擴張
2612.TW    中航         60.00      4.31       208.95             1.07%    🚀 利潤擴張
3013.TW    晟銘電        111.00     12.77      130.35             1.03%    🚀 利潤擴張
3551.TWO   世禾         198.00     9.58       309.90             1.03%    🚀 利潤擴張
2406.TW    國碩         33.95      0.00       -41.85             0.83%    🌑 雙重衰退
3293.TWO   鈊象         775.00     8.27       1405.95            0.81%    🚀 利潤擴張
4743.TWO   合一         0.00       0.00       0.00               0.80%    🚀 利潤擴張
2414.TW    精技         45.30      5.69       119.40             0.56%    🚀 利潤擴張
4707.TWO   磐亞         15.05      7.49       30.15              0.46%    🌑 雙重衰退
4198.TWO   欣大健康       40.00      0.00       -73.80             0.38%    🌑 雙重衰退
2852.TW    第一保        26.15      3.37       116.55             0.38%    🌑 雙重衰退
7556.TWO   意德士        265.50     14.30      278.40             0.16%    🚀 利潤擴張
6525.TW    捷敏-KY      90.50      6.37       213.15             0.14%    🚀 利潤擴張
5211.TWO   蒙恬         23.55      0.00       -34.80             0.03%    🚀 利潤擴張
2645.TW    長榮航太       160.50     12.05      199.80            -0.20%    ⚠️ 獲利稀釋
4564.TW    元翎         19.85      0.00       -73.05            -0.30%    🌑 雙重衰退
4192.TWO   杏國         19.80      0.00       -50.40            -0.30%    ⚠️ 獲利稀釋
5205.TWO   中茂         25.85      0.00       -49.80            -0.35%    🌑 雙重衰退
2834.TW    臺企銀        16.30      5.02       48.75             -0.41%    ⚠️ 獲利稀釋
1229.TW    聯華         44.40      6.93       96.15             -0.43%    ⚠️ 獲利稀釋
2610.TW    華航         18.30      2.93       93.60             -0.47%    ⚠️ 獲利稀釋
6442.TW    光聖         2155.00    44.49      726.60            -0.50%    ⚠️ 獲利稀釋
3266.TW    昇陽         14.15      13.35      15.90             -0.58%    🌑 雙重衰退
1736.TW    喬山         118.50     8.08       219.90            -0.58%    ⚠️ 獲利稀釋
4755.TW    三福化        151.50     17.56      129.45            -0.59%    🌑 雙重衰退
7765.TW    中華資安       232.00     7.90       440.55            -0.67%    ⚠️ 獲利稀釋
6811.TWO   宏�硌穈T      195.00     5.22       559.95            -0.74%    ⚠️ 獲利稀釋
3019.TW    亞光         129.00     7.79       248.25            -0.75%    ⚠️ 獲利稀釋
6257.TW    矽格         177.50     12.76      208.65            -0.88%    ⚠️ 獲利稀釋
2882.TW    國泰金        75.00      4.42       254.55            -0.90%    🌑 雙重衰退
3689.TWO   湧德         132.50     6.91       287.55            -0.90%    ⚠️ 獲利稀釋
2633.TW    台灣高鐵       27.00      8.97       45.15             -1.01%    ⚠️ 獲利稀釋
6645.TW    金萬林-創      13.25      0.00       -99.30            -1.12%    ⚠️ 獲利稀釋
3516.TWO   亞帝歐        19.95      52.50      5.70              -1.15%    🌑 雙重衰退
6792.TW    詠業         61.20      10.70      85.80             -1.18%    ⚠️ 獲利稀釋
2395.TW    研華         366.00     12.38      443.40            -1.30%    ⚠️ 獲利稀釋
2889.TW    國票金        15.20      10.94      20.85             -1.32%    ⚠️ 獲利稀釋
6261.TWO   久元         78.30      8.54       137.55            -1.45%    ⚠️ 獲利稀釋
3218.TWO   大學光        132.00     4.37       453.00            -1.50%    🌑 雙重衰退
6526.TW    達發         506.00     11.32      670.20            -1.65%    ⚠️ 獲利稀釋
1717.TW    長興         81.00      23.82      51.00             -1.69%    🌑 雙重衰退
4915.TW    致伸         75.10      4.91       229.35            -1.69%    ⚠️ 獲利稀釋
2820.TW    華票         17.20      5.04       51.15             -1.69%    ⚠️ 獲利稀釋
3169.TWO   亞信         95.40      10.16      140.85            -1.71%    ⚠️ 獲利稀釋
6953.TWO   家碩         240.00     13.17      273.45            -1.72%    📉 獲利侵蝕
2515.TW    中工         13.85      14.89      13.95             -1.77%    🌑 雙重衰退
1590.TW    亞德客-KY     1255.00    12.32      1528.50           -1.79%    ⚠️ 獲利稀釋
4105.TWO   東洋         74.60      4.78       234.15            -1.94%    ⚠️ 獲利稀釋
7751.TWO   竑騰         1895.00    40.41      703.50            -1.94%    ⚠️ 獲利稀釋
6568.TWO   宏觀         225.00     24.78      136.20            -1.98%    ⚠️ 獲利稀釋
5328.TWO   華容         26.90      36.85      10.95             -1.99%    📉 獲利侵蝕
6271.TW    同欣電        185.50     9.78       284.40            -2.30%    🌑 雙重衰退
3632.TWO   研勤         9.00       0.00       -17.40            -2.31%    🌑 雙重衰退
3059.TW    華晶科        37.65      12.18      46.35             -2.32%    ⚠️ 獲利稀釋
5536.TWO   聖暉*        825.00     12.48      991.20            -2.35%    ⚠️ 獲利稀釋
2727.TW    王品         226.00     5.61       604.80            -2.46%    ⚠️ 獲利稀釋
2376.TW    技嘉         281.50     6.14       687.30            -2.50%    ⚠️ 獲利稀釋
3529.TWO   力旺         4075.00    66.39      920.70            -2.55%    ⚠️ 獲利稀釋
2903.TW    遠百         23.05      6.33       54.60             -2.81%    🌑 雙重衰退
3131.TWO   弘塑         3255.00    33.84      1443.00           -2.95%    ⚠️ 獲利稀釋
4527.TWO   方土霖        43.20      7.24       89.55             -3.10%    🌑 雙重衰退
6214.TW    精誠         126.00     7.13       265.05            -3.15%    ⚠️ 獲利稀釋
4584.TWO   君帆         41.80      4.46       140.70            -3.21%    🌑 雙重衰退
3209.TW    全科         0.00       0.00       0.00              -3.25%    📉 獲利侵蝕
6486.TWO   互動         88.20      7.55       175.20            -3.46%    ⚠️ 獲利稀釋
2640.TWO   大車隊        187.00     8.50       330.15            -3.47%    ⚠️ 獲利稀釋
2067.TWO   嘉鋼         7.21       0.00       -110.70           -3.50%    📉 獲利侵蝕
5452.TWO   佶優         34.15      38.37      13.35             -3.55%    🌑 雙重衰退
6672.TW    騰輝電子-KY    176.00     15.11      174.75            -3.69%    📉 獲利侵蝕
7703.TWO   銳澤         230.50     10.37      333.30            -3.75%    ⚠️ 獲利稀釋
4726.TWO   永昕         29.80      0.00       -89.85            -3.81%    ⚠️ 獲利稀釋
3029.TW    零壹         97.30      6.02       242.55            -3.87%    ⚠️ 獲利稀釋
2855.TW    統一證        32.45      6.56       74.25             -3.92%    📉 獲利侵蝕
4722.TW    國精化        180.00     41.28      65.40             -3.99%    🌑 雙重衰退
2312.TW    金寶         24.55      8.77       42.00             -4.04%    🌑 雙重衰退
2948.TWO   寶陞         39.10      7.61       77.10             -4.12%    📉 獲利侵蝕
2892.TW    第一金        28.80      5.93       72.90             -4.28%    ⚠️ 獲利稀釋
6142.TW    友勁         9.23       0.00       -10.80            -4.32%    ⚠️ 獲利稀釋
2347.TW    聯強         83.90      7.31       172.20            -4.48%    🌑 雙重衰退
4171.TWO   瑞基         19.70      0.00       -81.30            -4.50%    ⚠️ 獲利稀釋
4121.TWO   優盛         15.50      0.00       -13.95            -4.54%    🌑 雙重衰退
4728.TWO   雙美         397.50     11.42      522.00            -4.55%    ⚠️ 獲利稀釋
2480.TW    敦陽科        140.50     6.91       305.10            -4.71%    ⚠️ 獲利稀釋
6996.TWO   力領科技       185.00     6.82       406.80            -4.77%    🌑 雙重衰退
5434.TW    崇越         417.00     8.04       777.90            -5.04%    ⚠️ 獲利稀釋
5880.TW    合庫金        23.90      7.11       50.40             -5.07%    ⚠️ 獲利稀釋
2901.TW    欣欣         23.55      27.07      13.05             -5.17%    🌑 雙重衰退
3023.TW    信邦         282.00     8.31       509.10            -5.19%    🌑 雙重衰退
2453.TW    凌群         55.50      7.22       115.35            -5.25%    ⚠️ 獲利稀釋
5548.TWO   安倉         24.30      5.66       64.35             -5.32%    ⚠️ 獲利稀釋
2345.TW    智邦         2070.00    19.41      1599.90           -5.38%    ⚠️ 獲利稀釋
3041.TW    揚智         22.60      0.00       -105.75           -5.49%    🌑 雙重衰退
6658.TW    聯策         79.80      32.70      36.60             -5.76%    ⚠️ 獲利稀釋
5508.TWO   永信建        51.60      6.11       126.60            -6.10%    🌑 雙重衰退
6903.TWO   巨漢         394.00     19.80      298.50            -6.13%    ⚠️ 獲利稀釋
1535.TW    中宇         52.20      5.47       143.10            -6.15%    📉 獲利侵蝕
6409.TW    旭隼         0.00       0.00       0.00              -6.18%    🌑 雙重衰退
6925.TWO   意藍         73.50      10.43      105.75            -6.22%    ⚠️ 獲利稀釋
3321.TW    同泰         15.85      0.00       -134.10           -6.31%    ⚠️ 獲利稀釋
7769.TW    鴻勁         0.00       0.00       0.00              -6.31%    ⚠️ 獲利稀釋
6274.TWO   台燿         946.00     34.13      415.80            -6.40%    ⚠️ 獲利稀釋
3163.TWO   波若威        1225.00    114.59     160.35            -6.48%    ⚠️ 獲利稀釋
4148.TW    全宇生技-KY    38.00      7.60       75.00             -6.52%    ⚠️ 獲利稀釋
1735.TW    日勝化        29.30      25.48      17.25             -6.64%    🌑 雙重衰退
3217.TWO   優群         163.00     5.37       455.70            -6.64%    ⚠️ 獲利稀釋
2912.TW    統一超        237.50     8.53       417.60            -6.67%    📉 獲利侵蝕
4585.TW    達明         0.00       0.00       0.00              -6.68%    ⚠️ 獲利稀釋
6874.TWO   倍力         0.00       0.00       0.00              -6.88%    🌑 雙重衰退
6129.TWO   普誠         16.30      0.00       -49.35            -6.94%    🌑 雙重衰退
3556.TWO   禾瑞亞        48.10      10.28      70.20             -6.94%    📉 獲利侵蝕
2812.TW    台中銀        20.55      5.39       57.15             -6.96%    📉 獲利侵蝕
5225.TW    東科-KY      78.20      2.80       419.10            -6.99%    🌑 雙重衰退
4305.TWO   世坤         0.00       0.00       0.00              -7.07%    📉 獲利侵蝕
6955.TW    邦睿生技-創     165.00     15.94      155.25            -7.15%    ⚠️ 獲利稀釋
6133.TW    金橋         23.10      17.63      19.65             -7.16%    ⚠️ 獲利稀釋
1603.TW    華電         0.00       0.00       0.00              -7.28%    ⚠️ 獲利稀釋
2204.TW    中華         54.50      4.21       194.40            -7.33%    🌑 雙重衰退
3168.TW    眾福科        46.00      7.34       94.05             -7.45%    📉 獲利侵蝕
2885.TW    元大金        50.20      7.66       98.25             -7.48%    📉 獲利侵蝕
1525.TW    江申         60.80      7.51       121.50            -7.49%    🌑 雙重衰退
6446.TW    藥華藥        653.00     19.55      501.00            -7.50%    ⚠️ 獲利稀釋
1216.TW    統一         73.50      8.02       137.55            -7.54%    📉 獲利侵蝕
1709.TW    和益         0.00       0.00       0.00              -7.56%    🌑 雙重衰退
6794.TW    向榮生技       81.20      0.00       -71.85            -7.63%    🌑 雙重衰退
2207.TW    和泰車        515.00     6.33       1220.25           -7.66%    📉 獲利侵蝕
2420.TW    新巨         55.10      5.87       140.70            -7.72%    🌑 雙重衰退
2458.TW    義隆         138.00     7.06       293.40            -7.76%    🌑 雙重衰退
6613.TWO   朋億*        237.50     7.55       472.05            -7.77%    🌑 雙重衰退
2402.TW    毅嘉         77.70      12.59      92.55             -7.77%    ⚠️ 獲利稀釋
2756.TWO   聯發國際       70.00      8.35       125.70            -7.83%    ⚠️ 獲利稀釋
1435.TW    中福         14.10      0.00       -14.55            -7.87%    🌑 雙重衰退
4554.TWO   橙的         29.90      6.38       70.35             -7.89%    ⚠️ 獲利稀釋
3078.TWO   僑威         57.40      3.51       245.55            -8.16%    ⚠️ 獲利稀釋
3570.TWO   大塚         163.50     4.42       554.25            -8.23%    ⚠️ 獲利稀釋
5403.TWO   中菲         94.40      4.67       303.30            -8.25%    📉 獲利侵蝕
6589.TW    台康生技       0.00       0.00       0.00              -8.39%    🌑 雙重衰退
5351.TWO   鈺創         67.50      0.00       -77.85            -8.40%    ⚠️ 獲利稀釋
1414.TW    東和         16.55      53.39      4.65              -8.57%    🌑 雙重衰退
5706.TW    鳳凰         52.70      6.65       118.80            -8.60%    🌑 雙重衰退
6821.TWO   聯寶         67.50      24.46      41.40             -8.77%    📉 獲利侵蝕
6781.TW    AES-KY     1040.00    10.84      1439.55           -8.97%    ⚠️ 獲利稀釋
6291.TWO   沛亨         421.50     33.11      190.95            -9.03%    ⚠️ 獲利稀釋
1477.TW    聚陽         215.00     5.57       578.70            -9.09%    🌑 雙重衰退
1623.TW    大東電        0.00       0.00       0.00              -9.13%    ⚠️ 獲利稀釋
6753.TW    龍德造船       138.50     10.52      197.55            -9.21%    📉 獲利侵蝕
5871.TW    中租-KY      118.00     4.10       431.55            -9.30%    🌑 雙重衰退
1773.TW    勝一         157.50     9.32       253.50            -9.56%    📉 獲利侵蝕
2618.TW    長榮航        35.30      3.01       175.65            -9.56%    🌑 雙重衰退
4588.TW    玖鼎電力       60.20      9.56       94.50             -9.57%    🌑 雙重衰退
6741.TWO   91APP*-KY  63.70      6.08       157.05            -9.63%    ⚠️ 獲利稀釋
2428.TW    興勤         182.50     6.43       425.85            -9.66%    📉 獲利侵蝕
6206.TW    飛捷         108.00     5.91       274.05            -9.69%    📉 獲利侵蝕
1514.TW    亞力         114.00     15.36      111.30            -9.71%    ⚠️ 獲利稀釋
3227.TWO   原相         198.00     6.26       474.45            -9.73%    📉 獲利侵蝕
1808.TW    潤隆         0.00       0.00       0.00              -9.88%    🔄 轉虧為盈
4766.TW    南寶         347.50     6.61       788.10            -9.98%    📉 獲利侵蝕
5013.TWO   強新         30.10      8.53       52.95            -10.05%    🌑 雙重衰退
3447.TW    展達         39.35      12.07      48.90            -10.37%    ⚠️ 獲利稀釋
2337.TW    旺宏         131.00     0.00       -75.30           -10.42%    ⚠️ 獲利稀釋
5299.TWO   杰力         84.50      8.04       157.65           -10.45%    🌑 雙重衰退
3025.TW    星通         64.50      13.78      70.20            -10.52%    📉 獲利侵蝕
3014.TW    聯陽         124.00     4.93       377.25           -10.66%    📉 獲利侵蝕
7704.TWO   明遠精密       63.90      13.62      70.35            -10.83%    🌑 雙重衰退
2890.TW    永豐金        32.70      6.41       76.50            -10.90%    ⚠️ 獲利稀釋
1295.TWO   生合         59.30      4.30       207.00           -11.05%    📉 獲利侵蝕
1319.TW    東陽         0.00       0.00       0.00             -11.15%    🌑 雙重衰退
2467.TW    志聖         550.00     43.44      189.90           -11.18%    ⚠️ 獲利稀釋
2108.TW    南帝         26.05      12.77      30.60            -11.19%    🌑 雙重衰退
6861.TW    睿生光電       161.50     17.57      137.85           -11.21%    ⚠️ 獲利稀釋
6285.TW    啟��        264.50     16.92      234.45           -11.25%    📉 獲利侵蝕
3122.TWO   笙泉         25.90      0.00       -71.55           -11.28%    🌑 雙重衰退
2755.TWO   揚秦         139.50     8.60       243.45           -11.36%    ⚠️ 獲利稀釋
6894.TWO   衛司特        348.50     13.07      400.05           -11.37%    ⚠️ 獲利稀釋
5425.TWO   台半         65.70      14.90      66.15            -11.42%    ⚠️ 獲利稀釋
6865.TWO   偉康科技       36.30      8.99       60.60            -11.99%    🌑 雙重衰退
2441.TW    超豐         88.40      8.49       156.15           -12.01%    📉 獲利侵蝕
2915.TW    潤泰全        45.20      1.95       347.70           -12.17%    🌑 雙重衰退
6275.TWO   元山         50.10      7.67       97.95            -12.18%    📉 獲利侵蝕
6015.TWO   宏遠證        13.00      25.49      7.65             -12.19%    📉 獲利侵蝕
2379.TW    瑞昱         531.00     6.76       1178.25          -12.23%    📉 獲利侵蝕
6197.TW    佳必琪        185.50     9.22       301.80           -12.26%    📉 獲利侵蝕
6884.TWO   海柏特        35.00      0.00       0.00             -12.33%    📉 獲利侵蝕
6664.TWO   群翊         438.50     12.26      536.55           -12.53%    📉 獲利侵蝕
1305.TW    華夏         14.90      0.00       -68.10           -12.68%    🌑 雙重衰退
1708.TW    東鹼         39.35      5.15       114.60           -12.82%    🌑 雙重衰退
5016.TWO   松和         30.60      8.62       53.25            -12.85%    📉 獲利侵蝕
2059.TW    川湖         3640.00    15.91      3430.95          -12.95%    ⚠️ 獲利稀釋
1459.TW    聯發         11.70      14.27      12.30            -12.95%    ⚠️ 獲利稀釋
6924.TW    榮惠-KY創     89.00      7.45       179.10           -13.04%    🌑 雙重衰退
3259.TWO   鑫創         17.10      0.00       -86.25           -13.05%    ⚠️ 獲利稀釋
6657.TW    華安         46.20      0.00       -117.90          -13.15%    🌑 雙重衰退
6175.TWO   立敦         64.60      9.79       99.00            -13.36%    🌑 雙重衰退
3624.TWO   光頡         57.00      13.80      61.95            -13.36%    📉 獲利侵蝕
1203.TW    味王         43.40      10.07      64.65            -13.44%    🌑 雙重衰退
2454.TW    聯發科        1925.00    11.17      2584.05          -13.46%    📉 獲利侵蝕
3213.TWO   茂訊         107.50     5.45       295.95           -13.51%    📉 獲利侵蝕
3324.TWO   雙鴻         1035.00    17.41      891.90           -13.54%    ⚠️ 獲利稀釋
6146.TWO   耕興         221.00     8.21       403.95           -13.59%    🌑 雙重衰退
1537.TW    廣隆         125.00     6.29       298.05           -13.78%    🌑 雙重衰退
6534.TW    正瀚-創       99.60      5.95       251.10           -13.80%    📉 獲利侵蝕
6757.TW    台灣虎航       49.60      3.32       224.40           -13.85%    📉 獲利侵蝕
2949.TWO   欣新網        57.50      6.43       134.10           -14.18%    ⚠️ 獲利稀釋
1568.TW    倉佑         25.35      7.66       49.65            -14.22%    📉 獲利侵蝕
2303.TW    聯電         73.00      9.31       117.60           -14.23%    📉 獲利侵蝕
6231.TWO   系微         262.50     16.73      235.35           -14.27%    📉 獲利侵蝕
6190.TWO   萬泰科        62.70      11.10      84.75            -14.30%    📉 獲利侵蝕
6491.TW    晶碩         293.50     5.56       792.15           -14.34%    📉 獲利侵蝕
3056.TW    富華新        14.65      2.85       77.10            -14.39%    🌑 雙重衰退
3416.TW    融程電        160.00     9.10       263.85           -14.51%    ⚠️ 獲利稀釋
4938.TW    和碩         83.00      6.83       182.25           -14.57%    🌑 雙重衰退
2752.TWO   豆府         191.50     5.19       553.65           -14.67%    📉 獲利侵蝕
2845.TW    遠東銀        12.65      5.43       34.95            -14.91%    📉 獲利侵蝕
3706.TW    神達         84.10      6.85       184.20           -15.05%    ⚠️ 獲利稀釋
1102.TW    亞泥         35.70      5.02       106.65           -15.15%    🌑 雙重衰退
1725.TW    元禎         0.00       0.00       0.00             -15.22%    🌑 雙重衰退
6855.TWO   數泓科        110.50     6.25       265.35           -15.37%    📉 獲利侵蝕
1589.TW    永冠-KY      0.00       0.00       0.00             -15.41%    ⚠️ 獲利稀釋
1219.TW    福壽         14.30      16.63      12.90            -15.45%    📉 獲利侵蝕
7631.TW    聚賢研發-創     137.00     10.76      190.95           -15.61%    ⚠️ 獲利稀釋
6278.TW    台表科        157.00     6.63       355.35           -15.66%    📉 獲利侵蝕
6949.TW    沛爾生醫-創     770.00     0.00       -237.15          -15.69%    ⚠️ 獲利稀釋
1402.TW    遠東新        26.30      7.01       56.25            -15.69%    🌑 雙重衰退
6598.TW    ABC-KY     22.80      0.00       -69.60           -15.69%    ⚠️ 獲利稀釋
