
📅 投資日報表: 2026-08-29
=======================================================================================================================================
代號     | 名稱       | 開盤     | 最高     | 最低     | 最新     | 成交量         | 平均成本    | 股數     | 損益       | 報酬%
---------------------------------------------------------------------------------------------------------------------------------------
2317     | 鴻海         | 255.50   | 256.50   | 251.00   | 253.00   | 30,726,342   | 241.21      | 2000     | ▲23,580   |   +4.89%
4142     | 國光生        | 17.95    | 18.20    | 17.90    | 17.90    | 656,001      | 25.32       | 1000     | ▼7,420    |  -29.30%
0050     | 元大台灣50     | 106.50   | 107.00   | 105.90   | 106.05   | 64,989,695   | 46.60       | 16000    | ▲951,200  | +127.58%
0056     | 元大高股息      | 53.60    | 54.10    | 53.45    | 53.60    | 36,491,601   | 36.43       | 4000     | ▲68,680   |  +47.13%
00635U   | 期元大S&P黃金   | 47.63    | 48.05    | 47.63    | 47.80    | 3,645,922    | 55.25       | 3000     | ▼22,350   |  -13.48%
00738U   | 期元大道瓊白銀    | 54.65    | 55.40    | 54.60    | 54.90    | 2,086,106    | 66.26       | 1000     | ▼11,360   |  -17.14%
00929    | 復華台灣科技優息   | 29.08    | 29.23    | 28.93    | 29.05    | 22,415,090   | 19.73       | 8000     | ▲74,560   |  +47.24%
009816   | 凱基台灣TOP50  | 15.53    | 15.62    | 15.46    | 15.46    | 87,943,919   | 11.01       | 63000    | ▲280,350  |  +40.42%
00990A   | 主動元大AI新經濟  | 15.40    | 15.64    | 15.40    | 15.56    | 12,089,295   | 11.48       | 5000     | ▲20,400   |  +35.54%
2009     | 第一銅        | 42.55    | 42.80    | 41.30    | 41.30    | 2,676,230    | 50.56       | 4000     | ▼37,040   |  -18.31%
2337     | 旺宏         | 130.00   | 130.00   | 125.00   | 126.50   | 29,666,324   | 95.28       | 2000     | ▲62,440   |  +32.77%
2409     | 友達         | 25.25    | 26.20    | 25.20    | 25.85    | 126,337,814  | 16.21       | 2000     | ▲19,280   |  +59.47%
3481     | 群創         | 46.70    | 49.60    | 46.45    | 48.60    | 313,042,428  | 25.10       | 4000     | ▲94,000   |  +93.63%
3105     | 穩懋         | 449.50   | 461.50   | 434.50   | 439.00   | 48,430,848   | 556.47      | 300      | ▼35,241   |  -21.11%
4966     | 譜瑞-KY      | 593.00   | 599.00   | 578.00   | 584.00   | 927,721      | 1921.64     | 1000     | ▼1,337,640 |  -69.61%
2327     | 國巨*        | 581.00   | 610.00   | 576.00   | 597.00   | 73,219,571   | 1030.00     | 1        | ▼433      |  -42.04%
00403A   | 主動統一升級50   | 10.26    | 10.34    | 10.18    | 10.25    | 259,000,945  | 10.68       | 26000    | ▼11,180   |   -4.03%
00981A   | 主動統一台股增長   | 29.68    | 29.88    | 29.33    | 29.52    | 134,070,293  | 27.48       | 2000     | ▲4,080    |   +7.42%
2330     | 台積電        | 2440.00  | 2445.00  | 2410.00  | 2420.00  | 13,601,211   | 225.55      | 10       | ▲21,944   | +972.93%
6789     | 采鈺         | 469.00   | 475.50   | 461.00   | 461.00   | 1,474,969    | 593.50      | 400      | ▼53,000   |  -22.33%
6849     | 奇鼎科技       | 134.50   | 136.50   | 131.50   | 135.00   | 138,316      | 266.40      | 280      | ▼36,792   |  -49.32%
7853     | 政美應用       | 288.00   | 310.50   | 277.00   | 299.50   | 789,222      | 409.29      | 280      | ▼30,741   |  -26.82%
3576     | 聯合再生       | 17.40    | 18.15    | 17.40    | 17.50    | 22,609,064   | 18.15       | 5000     | ▼3,250    |   -3.58%
1721     | 三晃         | 20.45    | 20.65    | 20.20    | 20.40    | 460,016      | 27.88       | 3000     | ▼22,450   |  -26.84%
8215     | 明基材        | 25.50    | 26.75    | 25.10    | 26.20    | 1,644,570    | 31.60       | 200      | ▼1,080    |  -17.09%
00405A   | 主動富邦台灣龍耀   | 8.75     | 8.78     | 8.62     | 8.68     | 63,660,030   | 9.34        | 11000    | ▼7,260    |   -7.07%
5498     | 凱崴         | 54.40    | 58.50    | 53.60    | 58.10    | 6,568,694    | 69.61       | 188      | ▼2,164    |  -16.53%
1301     | 台塑         | 63.20    | 64.80    | 62.10    | 62.70    | 33,472,886   | 50.50       | 100      | ▲1,220    |  +24.16%
6498     | 久禾光        | 79.70    | 79.70    | 75.50    | 75.90    | 202,003      | 67.30       | 12       | ▲103      |  +12.78%
009821   | 野村稀土關鍵資源   | 15.90    | 15.98    | 15.83    | 15.92    | 8,460,867    | 17.30       | 12000    | ▼16,560   |   -7.98%
---------------------------------------------------------------------------------------------------------------------------------------
💰 庫存總投入:       6,426,664    📊 未實現損益:         -14,123 (  -0.22%)
