日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-08-29,2317,鴻海,253.0,241.21,2000,23580,4.89%
2026-08-29,4142,國光生,17.9,25.32,1000,-7420,-29.30%
2026-08-29,0050,元大台灣50,106.05,46.6,16000,951200,127.58%
2026-08-29,0056,元大高股息,53.6,36.43,4000,68680,47.13%
2026-08-29,00635U,期元大S&P黃金,47.8,55.25,3000,-22350,-13.48%
2026-08-29,00738U,期元大道瓊白銀,54.9,66.26,1000,-11360,-17.14%
2026-08-29,00929,復華台灣科技優息,29.05,19.73,8000,74560,47.24%
2026-08-29,009816,凱基台灣TOP50,15.46,11.01,63000,280350,40.42%
2026-08-29,00990A,主動元大AI新經濟,15.56,11.48,5000,20400,35.54%
2026-08-29,2009,第一銅,41.3,50.56,4000,-37040,-18.31%
2026-08-29,2337,旺宏,126.5,95.28,2000,62440,32.77%
2026-08-29,2409,友達,25.85,16.21,2000,19280,59.47%
2026-08-29,3481,群創,48.6,25.1,4000,94000,93.63%
2026-08-29,3105,穩懋,439.0,556.47,300,-35241,-21.11%
2026-08-29,4966,譜瑞-KY,584.0,1921.64,1000,-1337640,-69.61%
2026-08-29,2327,國巨*,597.0,1030.0,1,-433,-42.04%
2026-08-29,00403A,主動統一升級50,10.25,10.68,26000,-11180,-4.03%
2026-08-29,00981A,主動統一台股增長,29.52,27.48,2000,4080,7.42%
2026-08-29,2330,台積電,2420.0,225.55,10,21944,972.93%
2026-08-29,6789,采鈺,461.0,593.5,400,-53000,-22.33%
2026-08-29,6849,奇鼎科技,135.0,266.4,280,-36792,-49.32%
2026-08-29,7853,政美應用,299.5,409.29,280,-30741,-26.82%
2026-08-29,3576,聯合再生,17.5,18.15,5000,-3250,-3.58%
2026-08-29,1721,三晃,20.4,27.88,3000,-22450,-26.84%
2026-08-29,8215,明基材,26.2,31.6,200,-1080,-17.09%
2026-08-29,00405A,主動富邦台灣龍耀,8.68,9.34,11000,-7260,-7.07%
2026-08-29,5498,凱崴,58.1,69.61,188,-2164,-16.53%
2026-08-29,1301,台塑,62.7,50.5,100,1220,24.16%
2026-08-29,6498,久禾光,75.9,67.3,12,103,12.78%
2026-08-29,009821,野村稀土關鍵資源,15.92,17.3,12000,-16560,-7.98%
