=== 殖利率掃描報告 (20260409) ===
基準條件: 10日新高 或 歷史分位 > 80%
--------------------------------------------------
[🔥 10日新高] 3712.TW: 17.44% (歷史分位: 100.0%)
[🔥 10日新高] 2520.TW: 13.25% (歷史分位: 98.3%)
[🔥 10日新高] 2528.TW: 12.45% (歷史分位: 100.0%)
[🔥 10日新高] 2387.TW: 10.28% (歷史分位: 81.5%)
[🔥 10日新高] 2530.TW: 9.17% (歷史分位: 100.0%)
[🔥 10日新高] 5212.TWO: 8.45% (歷史分位: 100.0%)
[🔥 10日新高] 8446.TWO: 8.18% (歷史分位: 13.3%)
[🔥 10日新高] 5511.TWO: 7.6% (歷史分位: 97.5%)
[🔥 10日新高] 6171.TWO: 7.59% (歷史分位: 14.2%)
[🔥 10日新高] 2916.TWO: 7.57% (歷史分位: 62.5%)
[🔥 10日新高] 4167.TWO: 7.26% (歷史分位: 97.5%)
[🔥 10日新高] 3158.TWO: 7.24% (歷史分位: 100.0%)
[🔥 10日新高] 2752.TWO: 6.85% (歷史分位: 82.5%)
[🔥 10日新高] 2535.TW: 6.73% (歷史分位: 99.2%)
[🔥 10日新高] 2855.TW: 6.72% (歷史分位: 14.3%)
[🔥 10日新高] 2204.TW: 6.64% (歷史分位: 15.1%)
[🔥 10日新高] 6918.TW: 6.62% (歷史分位: 100.0%)
[🔥 10日新高] 9938.TW: 6.61% (歷史分位: 100.0%)
[🔥 10日新高] 4207.TWO: 6.52% (歷史分位: 100.0%)
[🔥 10日新高] 2643.TWO: 6.51% (歷史分位: 97.5%)
[🔥 10日新高] 2718.TWO: 6.51% (歷史分位: 100.0%)
[🔥 10日新高] 1236.TW: 6.5% (歷史分位: 100.0%)
[🔥 10日新高] 6266.TWO: 6.39% (歷史分位: 18.3%)
[🔥 10日新高] 1104.TW: 6.34% (歷史分位: 96.6%)
[🔥 10日新高] 6279.TWO: 6.31% (歷史分位: 100.0%)
[🔥 10日新高] 6768.TW: 6.28% (歷史分位: 94.1%)
[🔥 10日新高] 7715.TWO: 6.26% (歷史分位: 18.3%)
[🔥 10日新高] 6281.TW: 6.24% (歷史分位: 43.7%)
[🔥 10日新高] 6890.TW: 5.98% (歷史分位: 100.0%)
[🔥 10日新高] 6957.TW: 5.86% (歷史分位: 15.3%)
[🔥 10日新高] 1712.TW: 5.81% (歷史分位: 75.6%)
[🔥 10日新高] 3622.TW: 5.78% (歷史分位: 100.0%)
[🔥 10日新高] 6721.TWO: 5.64% (歷史分位: 100.0%)
[🔥 10日新高] 4746.TW: 5.62% (歷史分位: 95.0%)
[🔥 10日新高] 1777.TWO: 5.59% (歷史分位: 20.0%)
[🔥 10日新高] 5508.TWO: 5.52% (歷史分位: 16.7%)
[🔥 10日新高] 2732.TWO: 5.37% (歷史分位: 15.8%)
[🔥 10日新高] 9910.TW: 5.22% (歷史分位: 79.0%)
[🔥 10日新高] 6409.TW: 5.14% (歷史分位: 99.2%)
[🔥 10日新高] 5278.TWO: 5.07% (歷史分位: 100.0%)
[🔥 10日新高] 9931.TW: 5.04% (歷史分位: 21.8%)
[🔥 10日新高] 6104.TWO: 5.04% (歷史分位: 100.0%)
[🔥 10日新高] 6581.TW: 5.02% (歷史分位: 23.7%)
[🔥 10日新高] 3310.TWO: 4.99% (歷史分位: 100.0%)
[🔥 10日新高] 6806.TW: 4.84% (歷史分位: 100.0%)
[🔥 10日新高] 9914.TW: 4.82% (歷史分位: 77.3%)
[🔥 10日新高] 2756.TWO: 4.8% (歷史分位: 100.0%)
[🔥 10日新高] 5306.TW: 4.49% (歷史分位: 15.3%)
[🔥 10日新高] 1229.TW: 4.48% (歷史分位: 93.3%)
[🔥 10日新高] 3164.TW: 4.48% (歷史分位: 95.8%)
[🔥 10日新高] 1227.TW: 4.45% (歷史分位: 21.8%)
[🔥 10日新高] 7770.TWO: 4.35% (歷史分位: 28.4%)
[🔥 10日新高] 6904.TWO: 4.2% (歷史分位: 16.7%)
[🔥 10日新高] 2609.TW: 3.9% (歷史分位: 16.0%)
[🔥 10日新高] 6154.TWO: 3.83% (歷史分位: 17.5%)
[🔥 10日新高] 3646.TWO: 3.79% (歷史分位: 13.3%)
[🔥 10日新高] 3546.TWO: 3.63% (歷史分位: 15.0%)
[🔥 10日新高] 4557.TW: 3.58% (歷史分位: 23.5%)
[🔥 10日新高] 8928.TWO: 3.51% (歷史分位: 23.3%)
[🔥 10日新高] 7631.TW: 3.4% (歷史分位: 100.0%)
[🔥 10日新高] 4711.TWO: 3.29% (歷史分位: 30.0%)
[🔥 10日新高] 4123.TWO: 3.19% (歷史分位: 45.0%)
[🔥 10日新高] 4930.TW: 3.11% (歷史分位: 19.3%)
[🔥 10日新高] 6804.TWO: 3.02% (歷史分位: 20.8%)
[🔥 10日新高] 4744.TWO: 3.01% (歷史分位: 99.2%)
[🔥 10日新高] 5014.TWO: 3.0% (歷史分位: 80.8%)
[🔥 10日新高] 6229.TWO: 2.99% (歷史分位: 14.2%)
[🔥 10日新高] 5603.TWO: 2.98% (歷史分位: 15.0%)
[🔥 10日新高] 6719.TW: 2.92% (歷史分位: 100.0%)
[🔥 10日新高] 6925.TWO: 2.87% (歷史分位: 100.0%)
[🔥 10日新高] 8404.TW: 2.8% (歷史分位: 84.0%)
[🔥 10日新高] 4430.TWO: 2.8% (歷史分位: 70.8%)
[🔥 10日新高] 3558.TWO: 2.78% (歷史分位: 100.0%)
[🔥 10日新高] 6689.TW: 2.76% (歷史分位: 17.8%)
[🔥 10日新高] 7743.TWO: 2.5% (歷史分位: 12.5%)
[🔥 10日新高] 6472.TW: 2.48% (歷史分位: 22.0%)
[🔥 10日新高] 1464.TW: 2.44% (歷史分位: 18.5%)
[🔥 10日新高] 6869.TW: 2.44% (歷史分位: 15.3%)
[🔥 10日新高] 1732.TW: 2.32% (歷史分位: 100.0%)
[🔥 10日新高] 4155.TW: 2.3% (歷史分位: 99.2%)
[🔥 10日新高] 6505.TW: 2.28% (歷史分位: 99.2%)
[🔥 10日新高] 7740.TW: 2.01% (歷史分位: 100.0%)
[🔥 10日新高] 1599.TWO: 1.98% (歷史分位: 98.3%)
[🔥 10日新高] 1714.TW: 1.9% (歷史分位: 15.1%)
[🔥 10日新高] 1455.TW: 1.89% (歷史分位: 99.2%)
[🔥 10日新高] 2233.TW: 1.88% (歷史分位: 16.9%)
[🔥 10日新高] 6859.TWO: 1.79% (歷史分位: 18.3%)
[🔥 10日新高] 6916.TW: 1.64% (歷史分位: 94.9%)
[🔥 10日新高] 3543.TW: 1.36% (歷史分位: 92.4%)
[🔥 10日新高] 9919.TW: 1.3% (歷史分位: 96.6%)
[🔥 10日新高] 5521.TW: 1.22% (歷史分位: 99.2%)
[🔥 10日新高] 4528.TWO: 1.16% (歷史分位: 58.3%)
[🔥 10日新高] 4414.TW: 0.96% (歷史分位: 100.0%)
[🔥 10日新高] 5309.TWO: 0.9% (歷史分位: 15.8%)
[🔥 10日新高] 6485.TWO: 0.65% (歷史分位: 65.8%)
[🔥 10日新高] 7402.TWO: 0.44% (歷史分位: 15.8%)
[💎 歷史高位] 6596.TWO: 19.48% (歷史分位: 99.2%)
[💎 歷史高位] 1442.TW: 17.05% (歷史分位: 94.1%)
[💎 歷史高位] 2442.TW: 13.3% (歷史分位: 97.5%)
[💎 歷史高位] 3489.TWO: 12.77% (歷史分位: 85.0%)
[💎 歷史高位] 2545.TW: 12.53% (歷史分位: 95.0%)
[💎 歷史高位] 5546.TW: 11.98% (歷史分位: 93.2%)
[💎 歷史高位] 3188.TWO: 11.68% (歷史分位: 99.2%)
[💎 歷史高位] 1432.TW: 11.46% (歷史分位: 95.8%)
[💎 歷史高位] 5519.TW: 11.39% (歷史分位: 96.6%)
[💎 歷史高位] 6165.TW: 11.06% (歷史分位: 97.5%)
[💎 歷史高位] 5213.TWO: 10.35% (歷史分位: 89.2%)
[💎 歷史高位] 4303.TWO: 9.24% (歷史分位: 99.2%)
[💎 歷史高位] 1423.TW: 9.01% (歷史分位: 90.8%)
[💎 歷史高位] 4523.TWO: 8.97% (歷史分位: 99.2%)
[💎 歷史高位] 5515.TW: 8.76% (歷史分位: 85.7%)
[💎 歷史高位] 5706.TW: 8.74% (歷史分位: 90.8%)
[💎 歷史高位] 5547.TWO: 8.71% (歷史分位: 91.9%)
[💎 歷史高位] 2543.TW: 8.7% (歷史分位: 98.3%)
[💎 歷史高位] 4120.TWO: 8.45% (歷史分位: 87.5%)
[💎 歷史高位] 5520.TWO: 8.43% (歷史分位: 94.2%)
[💎 歷史高位] 3512.TWO: 8.41% (歷史分位: 90.0%)
[💎 歷史高位] 8410.TWO: 8.36% (歷史分位: 90.0%)
[💎 歷史高位] 2762.TW: 8.17% (歷史分位: 89.8%)
[💎 歷史高位] 2010.TW: 8.02% (歷史分位: 91.6%)
[💎 歷史高位] 2731.TW: 8.0% (歷史分位: 97.5%)
[💎 歷史高位] 5209.TWO: 7.85% (歷史分位: 97.5%)
[💎 歷史高位] 6170.TWO: 7.8% (歷史分位: 92.5%)
[💎 歷史高位] 6881.TWO: 7.72% (歷史分位: 90.0%)
[💎 歷史高位] 2227.TW: 7.68% (歷史分位: 81.5%)
[💎 歷史高位] 1531.TW: 7.63% (歷史分位: 86.6%)
