代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
00988A.TW,主動統一全球創新,19.17,-15537,-240,-20231,20260709,-423550,134480,558031,-0.3x,-12.23%,★ 壓低偷買
00997A.TW,主動群益美國增長,12.15,1892,-839,-21353,20260709,-121083,167446,288530,-1.4x,-10.73%,★ 壓低偷買
00927.TW,群益半導體收益,41.61,344,0,-24211,20260709,-109726,-7570,102156,0.1x,-2.85%,🚨 外資提款
00919.TW,群益台灣精選高息,29.97,30995,0,4185,20260709,-66651,24017,90668,-0.4x,2.64%,▲ 順勢追意
00406A.TW,主動中信台灣收益,9.86,-195,0,-15697,20260709,-90960,-844,90116,0.0x,-5.28%,🚨 外資提款
0050.TW,元大台灣50,105.8,-28291,7420,-19776,20260709,-86884,-20892,65992,0.2x,-2.76%,🚨 外資提款
00991A.TW,主動復華未來50,19.51,-5957,0,-49858,20260709,-189732,-129046,60686,0.7x,-5.47%,🚨 外資提款
00407A.TW,主動凱基台灣,9.42,1359,0,-75619,20260709,-89372,-31604,57768,0.4x,-5.89%,🚨 外資提款
00663L.TW,國泰臺灣加權正2,105.9,236,0,-94,20260709,-43905,11731,55637,-0.3x,-5.87%,★ 壓低偷買
00999A.TW,主動野村臺灣高息,10.7,252,0,-158,20260709,-39786,6968,46754,-0.2x,-3.25%,★ 壓低偷買
00637L.TW,元大滬深300正2,20.85,2745,0,4495,20260709,-34550,8062,42612,-0.2x,3.32%,▲ 順勢追意
009820.TW,元大納斯達克精選,9.86,-4082,0,3474,20260709,-46215,-4754,41460,0.1x,-1.20%,🚨 外資提款
00830.TW,國泰費城半導體,90.0,-3344,0,-2786,20260709,-28322,12377,40700,-0.4x,-6.01%,★ 壓低偷買
00680L.TW,元大美債20正2,6.79,-363,0,-2866,20260709,-28365,-969,27395,0.0x,-2.30%,🚨 外資提款
00712.TW,復華富時不動產,8.79,6425,0,11347,20260709,10909,34512,23603,3.2x,0.34%,★ 壓低偷買
00935.TW,野村臺灣新科技50,58.95,-1090,352,-3843,20260709,-19817,-1377,18440,0.1x,-6.06%,🚨 外資提款
6907.TWO,雅特力-KY,195.0,-614,0,36,20260709,-332,16615,16948,-49.9x,25.81%,▲ 順勢追意
00918.TW,大華優利高填息30,31.94,2024,0,5220,20260709,-13706,3161,16867,-0.2x,0.38%,★ 壓低偷買
00715L.TW,期街口S&P布蘭特油正2,38.78,1358,0,1538,20260709,-13931,2395,16327,-0.2x,23.58%,▲ 順勢追意
00995A.TW,主動中信台灣卓越,17.3,1033,0,-1070,20260709,-18064,-2219,15844,0.1x,-6.59%,🚨 外資提款
00948B.TWO,中信優息投資級債,9.5,-12804,0,3667,20260709,-18076,-4627,13449,0.3x,-0.63%,🚨 外資提款
00947.TW,台新臺灣IC設計,37.3,128,0,-1351,20260709,-11479,778,12257,-0.1x,-4.92%,★ 壓低偷買
009813.TW,貝萊德標普卓越50,11.14,-9,0,742,20260709,-10427,1396,11824,-0.1x,1.18%,▲ 順勢追意
00939.TW,統一台灣高息動能,21.46,21,0,2240,20260709,-6887,4642,11530,-0.7x,1.61%,▲ 順勢追意
00679B.TWO,元大美債20年,26.8,-15475,0,9663,20260709,-23244,-12308,10935,0.5x,-0.59%,🚨 外資提款
00665L.TW,富邦�琤肭磪囓�2,8.5,2558,0,26300,20260709,16725,27267,10541,1.6x,9.82%,▲ 順勢追意
00951.TW,台新日本半導體,19.69,92,0,-903,20260709,-4345,5256,9602,-1.2x,-4.23%,★ 壓低偷買
00896.TW,中信綠能及電動車,27.32,226,0,-60,20260709,-5060,4538,9599,-0.9x,-3.43%,★ 壓低偷買
0052.TW,富邦科技,62.0,-1845,100,-2417,20260709,-13968,-4940,9028,0.4x,-3.28%,🚨 外資提款
00878.TW,國泰永續高股息,33.19,-667,0,5972,20260709,-8612,337,8950,-0.0x,-0.09%,★ 壓低偷買
00954.TW,中信日本半導體,21.02,88,0,256,20260709,-4830,3763,8594,-0.8x,-4.19%,★ 壓低偷買
00915.TW,凱基優選高股息30,31.98,266,0,872,20260709,-7638,467,8106,-0.1x,-0.31%,★ 壓低偷買
0056.TW,元大高股息,52.65,-5003,2700,-17962,20260709,-5275,1618,6894,-0.3x,0.10%,★ 壓低偷買
009805.TW,新光美國電力基建,16.6,311,0,982,20260709,-2909,2768,5678,-1.0x,-1.95%,★ 壓低偷買
00930.TW,永豐ESG低碳高息,24.48,105,0,120,20260709,-5426,55,5481,-0.0x,-1.01%,★ 壓低偷買
00708L.TW,期元大S&P黃金正2,71.25,-112,0,-486,20260709,-5598,-156,5442,0.0x,0.35%,🚨 外資提款
00678.TW,群益那斯達克生技,41.98,-49,0,-102,20260709,-2589,2209,4798,-0.9x,4.25%,▲ 順勢追意
00993A.TW,主動安聯台灣,13.34,222,0,-419,20260709,-5078,-606,4471,0.1x,-6.58%,🚨 外資提款
00725B.TWO,國泰投資級公司債,35.45,10819,0,1997,20260709,-2502,1881,4384,-0.8x,-0.51%,★ 壓低偷買
00681R.TW,元大美債20反1,21.33,121,0,-118,20260709,-2847,1404,4252,-0.5x,1.28%,▲ 順勢追意
00655L.TW,國泰中國A50正2,35.05,167,0,320,20260709,-3663,450,4113,-0.1x,3.51%,▲ 順勢追意
00891.TW,中信關鍵半導體,36.47,-685,0,-1654,20260709,-6173,-2779,3393,0.5x,-3.98%,🚨 外資提款
009815.TWO,大華美國MAG7+,11.25,3,0,2239,20260709,-1762,1620,3383,-0.9x,0.27%,★ 壓低偷買
00960.TW,野村全球航運龍頭,17.76,6,0,670,20260709,-3278,45,3324,-0.0x,6.03%,▲ 順勢追意
00897.TW,富邦基因免疫生技,11.51,-670,0,866,20260709,-2288,962,3250,-0.4x,2.58%,▲ 順勢追意
00981B.TWO,第一金優選非投債,9.32,-3160,0,252,20260709,2256,5205,2949,2.3x,0.76%,▲ 順勢追意
00900.TW,富邦特選高股息30,19.0,-307,0,2426,20260709,-2947,-175,2772,0.1x,-1.91%,🚨 外資提款
00931B.TWO,統一美債20年,13.55,-646,0,130,20260709,-1710,1035,2746,-0.6x,-0.59%,★ 壓低偷買
009802.TW,富邦旗艦50,18.98,545,0,-406,20260709,-2839,-148,2690,0.1x,-3.11%,🚨 外資提款
00946.TW,群益科技高息成長,15.4,577,0,-67,20260709,-2018,667,2685,-0.3x,0.00%,★ 壓低偷買
00986D.TWO,主動復華金融債息,14.82,-3,0,-203,20260709,-2574,51,2625,-0.0x,-0.13%,★ 壓低偷買
00936.TW,台新永續高息中小,20.91,164,0,-166,20260709,-4110,-2084,2025,0.5x,-0.67%,🚨 外資提款
00984B.TWO,大華優利美A債15,16.32,-285,0,-328,20260709,-1532,384,1917,-0.3x,-0.73%,★ 壓低偷買
00740B.TWO,富邦全球投等債,38.75,-563,0,162,20260709,-1073,777,1850,-0.7x,-0.54%,★ 壓低偷買
00404A.TW,主動聯博動能50,9.89,94,0,-797,20260709,-1965,-234,1730,0.1x,-3.51%,🚨 外資提款
00994A.TW,主動第一金台股優,17.09,672,0,844,20260709,-4794,-3077,1717,0.6x,-6.05%,🚨 外資提款
00965.TW,元大航太防衛科技,24.76,68,-26,32,20260709,-719,858,1577,-1.2x,-2.06%,★ 壓低偷買
006208.TW,富邦台50,245.7,-295,0,-1526,20260709,-1055,397,1452,-0.4x,-2.62%,★ 壓低偷買
00881.TW,國泰台灣科技龍頭,53.3,2569,0,-76,20260709,-1950,-600,1349,0.3x,-4.31%,🚨 外資提款
00673R.TW,期元大S&P原油反1,14.87,215,0,-2718,20260709,3376,4718,1342,1.4x,-8.77%,★ 壓低偷買
00940.TW,元大台灣價值高息,12.53,-4438,0,9363,20260709,-3517,-2209,1307,0.6x,-0.95%,🚨 外資提款
00934.TW,中信成長高股息,28.06,99,0,-924,20260709,-1849,-557,1292,0.3x,-1.79%,🚨 外資提款
00875.TW,國泰網路資安,52.35,-1,0,-5,20260709,-1219,31,1251,-0.0x,1.36%,▲ 順勢追意
00713.TW,元大台灣高息低波,60.55,-77,60,272,20260709,900,2083,1183,2.3x,1.09%,▲ 順勢追意
00902.TW,中信電池及儲能,13.04,308,0,-531,20260709,-108,1017,1125,-9.4x,-11.05%,★ 壓低偷買
00932.TW,兆豐永續高息等權,17.82,-242,0,269,20260709,-1006,31,1038,-0.0x,0.91%,▲ 順勢追意
