代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,26.28,25.7,3000,26.95,3000,26.95,26.95,26.95,26.95,502,-,
1269,乾杯,64.60,61.5,1800,64.5,2899,64.60,61.50,62.51,64.50,3344,-,
1271,晨暉生技,60.90,60.6,6000,61.7,2900,62.00,60.10,61.72,61.70,12121,-,
1293,利統,23.42,22.7,3000,23.4,3000,23.45,22.70,23.08,23.40,2002,-,
1343,旭東環保,35.83,35.15,3000,36.1,3000,36.10,35.05,35.67,36.10,36159,-,
1480,東盟開發,8.12,7.96,5000,8.15,5000,7.97,7.97,7.97,7.97,1000,-,
1594,日高,7.95,7.79,10000,8.2,10000,-,-,-,-,-,-,
2071,震南鐵,34.53,34.15,3000,35.15,5000,35.70,34.20,34.44,35.15,81296,-,
2237,華德動能,32.09,30.8,1998,31.35,2000,32.30,30.75,31.18,31.35,240762,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,23.83,23.85,3000,24.6,3000,24.60,24.60,24.60,24.60,2010,-,
2249,湧盛,98.66,95.5,1593,96.0,2940,99.00,94.50,95.90,96.00,46401,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,16.39,16.25,10000,16.65,5000,16.65,15.90,16.32,16.65,36747,-,
2255,凱銳光電,14.08,14.3,5000,14.8,1900,14.80,14.25,14.58,14.80,46530,-,
2256,歐特明,64.33,89.1,3000,91.0,9999,93.60,68.00,86.45,91.00,1453339,-,
2644,中信造船,80.80,79.4,3000,81.1,3000,81.50,80.10,81.09,81.30,18179,-,
2733,維格餅家,11.10,10.55,9999,11.1,9999,11.10,10.55,10.83,11.10,2,-,
2741,老四川,20.03,19.9,5000,20.4,3000,20.40,20.00,20.11,20.15,16540,-,
2758,路易莎咖啡,69.59,68.7,5918,71.0,5992,71.00,68.70,68.90,71.00,90,-,
2760,巨宇翔,10.35,10.35,10000,10.85,10000,-,-,-,-,-,-,
2761,橘焱胡同,14.51,14.5,5000,15.15,9823,15.15,15.10,15.11,15.15,1227,-,
2938,床的世界,24.97,24.3,3000,25.45,3000,25.45,24.40,24.96,25.30,6814,115/07/28,櫃買中心同意上櫃契約
2940,歐都納,24.13,24.0,3000,24.4,3000,-,-,-,-,-,-,
2942,京站,35.07,35.0,3000,36.1,3000,36.10,35.00,35.05,36.10,1051,-,
3097,拍檔,25.94,24.5,3000,25.4,2999,26.00,25.00,25.16,25.40,5002,-,
3117,年程,28.87,28.5,3000,29.35,3000,29.45,28.50,28.95,29.35,60732,-,
3184,微邦,13.40,12.95,9000,13.5,4579,13.55,12.90,13.13,12.95,31057,-,
3194,圓方科技,34.35,33.5,3000,35.1,3000,35.10,33.60,34.03,34.20,10790,-,
3473,智通聯網,84.17,80.2,3000,83.0,2999,85.10,80.90,81.30,83.00,21108,-,
3585,聯致,49.91,48.85,4000,49.15,11794,50.30,47.10,48.62,49.15,465257,-,
3595,山太士,1564.90,1540.0,2000,1570.0,1985,1620.00,1480.00,1530.72,1570.00,427725,115/07/31,上櫃審議會通過
3603,建祥國際,6.88,6.6,5000,6.92,4990,6.92,6.92,6.92,6.92,10,-,
3633,云光,120.30,118.5,2000,121.5,1999,121.50,117.50,119.47,121.50,44634,-,
3644,凌嘉科,271.09,271.5,2000,285.0,1999,285.00,267.00,269.60,272.00,82656,-,
3659,百辰,18.74,18.4,10000,19.2,5000,-,-,-,-,-,-,
3678,聯享,49.32,49.05,3000,50.4,3000,50.50,49.85,49.99,50.00,12231,-,
4115,善德生技,7.49,7.6,4000,7.84,2999,7.84,7.58,7.71,7.84,11002,-,
4117,普生,10.38,10.3,4000,10.55,6998,10.55,10.15,10.32,10.55,105782,-,
4150,優你康,4.02,3.9,5000,3.99,5000,4.08,3.89,3.93,3.99,310978,-,
4170,鑫品生醫,11.92,11.95,4000,12.3,3734,12.30,11.70,11.98,12.00,52376,-,
4172,因華,11.11,11.1,4500,11.4,4998,11.40,11.05,11.32,11.40,118650,-,
4186,尖端醫,8.64,8.75,4998,9.04,4990,9.04,8.66,8.81,8.75,107369,-,
4194,禾生技,6.18,6.35,5000,6.67,4995,6.67,6.18,6.40,6.67,104140,-,
4197,暐世,8.14,7.8,5000,8.15,5000,8.51,7.77,8.11,8.15,56101,-,
4431,敏成健康,17.76,17.45,3000,17.85,3999,18.75,17.45,18.15,17.85,126792,-,
4537,旭東,144.24,139.0,1000,143.5,2000,147.00,137.00,141.91,139.00,119187,115/07/09,送件申請上市
4544,春日,14.00,13.4,3999,14.05,5000,13.40,13.40,13.40,13.40,1001,-,
4546,長亨,64.89,64.8,3000,65.6,3000,65.60,63.00,64.87,65.60,775819,-,
4553,盛復,16.80,16.15,5000,16.8,5000,-,-,-,-,-,-,
4559,久裕興,9.41,9.47,8750,9.85,5000,10.15,9.47,9.79,9.47,113666,-,
4565,宏偉,120.36,120.0,3000,121.5,3998,121.50,120.00,120.33,121.50,3065,115/06/26,送件申請上櫃
4570,傑生,70.49,67.3,3000,68.9,3000,70.20,67.00,68.59,69.00,18014,-,
4573,高明鐵,374.21,356.5,2000,363.5,2000,375.00,348.50,360.18,363.50,348556,-,
4575,銓寶,21.40,22.1,2000,22.3,2000,22.30,22.00,22.07,22.30,12010,-,
4587,寶元數控,45.79,44.05,3000,45.9,2990,46.30,44.75,44.80,45.90,13461,-,
4589,碩陽電機,32.47,31.2,3000,32.55,2990,32.55,31.00,31.24,32.55,31243,-,
4724,宣捷幹細胞,9.04,8.68,5000,9.09,5000,9.10,8.66,8.89,9.09,40325,-,
4732,彥臣,15.92,15.55,5000,15.95,4950,15.95,15.90,15.92,15.95,9058,-,
4738,大同精化,6.17,5.99,4900,6.29,10000,6.30,5.99,6.09,6.29,57180,-,
4765,磐采,11.76,11.45,10000,11.95,5000,11.95,11.95,11.95,11.95,4295,-,
4925,智微,100.86,100.5,3000,103.5,3000,104.00,92.60,100.18,100.50,202592,-,
4980,佐臻,43.84,43.0,3000,44.75,1949,46.70,43.00,44.84,44.75,121527,-,
5240,建騰,16.56,16.25,3000,17.0,4996,17.00,16.25,16.25,17.00,2008,-,
5246,勵威,98.58,90.4,3000,94.2,1999,97.40,88.40,92.74,94.20,312947,-,
5248,景傳,38.03,34.9,3000,35.55,3000,37.60,35.05,35.75,35.20,585718,-,
5254,欣訊科技,36.15,35.55,5000,36.95,5000,37.65,35.50,37.02,36.50,51820,-,
5262,立達,44.70,47.0,3000,48.1,6000,50.50,45.15,47.71,47.95,335960,-,
5267,龍翩,48.40,46.1,3000,48.3,3000,50.30,46.10,47.56,46.10,15453,-,
5271,紘通,12.12,11.2,8999,11.45,5000,12.00,11.05,11.39,11.20,204741,-,
5297,廣化,73.38,68.3,3000,69.3,2871,71.00,68.10,69.29,69.30,234605,-,
5859,遠壽,13.52,13.5,10000,13.95,5000,14.00,13.50,13.57,13.55,86719,-,
5863,瑞興銀,11.07,11.05,1400,11.4,10000,11.50,10.95,11.07,11.05,44488,-,
6027,德信,11.91,11.5,5000,12.0,5000,11.90,11.65,11.87,11.85,17800,-,
6035,悠遊卡,50.89,50.3,1000,52.2,5999,52.20,50.00,50.32,52.20,24381,-,
6407,相互,24.59,25.4,4800,25.8,2998,26.10,23.90,24.71,25.40,528019,-,
6428,淘米,24.94,24.15,3000,25.35,3000,25.70,24.50,25.06,25.30,18422,-,
6434,達輝光電,17.32,15.4,5000,16.1,5000,17.30,14.85,15.55,16.10,895234,-,
6467,泰合,114.48,114.0,7000,115.0,5835,115.00,111.00,113.18,114.00,90274,115/05/28,證交所同意上市契約
6473,美賣*,6.78,6.68,3994,6.9,3997,6.99,6.64,6.74,6.68,37022,-,
6483,原創生醫,14.07,13.65,5000,14.05,5000,14.20,13.65,13.92,13.70,152272,-,
6493,雷虎生,37.65,37.05,3000,38.0,9000,38.00,36.55,37.07,37.20,124604,-,
6518,康科特,30.40,30.4,3000,31.55,2000,31.55,31.55,31.55,31.55,1000,-,
6536,碩豐,17.10,16.45,10000,17.3,10000,-,-,-,-,-,-,
6539,麗彤,40.20,38.3,3000,40.2,2995,40.20,40.20,40.20,40.20,5,-,
6543,普惠醫工,18.06,17.9,7999,18.2,10000,18.50,17.90,18.00,18.10,45344,-,
6549,景凱,7.02,6.81,5000,7.05,15000,7.10,6.75,6.88,7.01,121982,-,
6555,榮炭,15.43,15.1,15000,15.6,5000,15.65,15.15,15.33,15.35,6600,-,
6559,研晶,17.90,17.05,5000,17.5,4990,18.70,17.05,17.70,17.50,51577,-,
6563,映智,26.01,24.9,3000,25.7,2999,26.20,25.40,25.61,25.70,41357,-,
6564,安特羅,16.44,16.3,5000,16.75,5000,16.95,16.40,16.60,16.80,72704,-,
6565,物聯,15.86,15.8,5000,16.0,3985,16.00,15.95,15.96,16.00,4025,-,
6572,博錸,6.96,6.91,4000,7.25,5000,7.25,6.91,7.06,6.91,1943,-,
6580,台睿,13.32,13.2,15000,13.85,14897,13.85,12.65,12.98,13.85,96406,-,
6583,友松,11.55,11.35,5000,11.65,5000,-,-,-,-,-,-,
6586,醣基,116.93,117.5,7000,119.0,4945,119.50,113.50,116.86,119.00,428811,-,
6595,光禹國際,30.00,28.9,2995,30.3,2998,30.30,28.90,29.30,30.30,7,-,
6599,普達系統,38.28,38.1,3000,39.0,3000,-,-,-,-,-,115/07/31,送件申請上櫃
6604,儒億,33.12,32.05,3000,32.95,3000,34.00,31.40,32.65,32.90,95435,115/07/02,櫃買中心同意上櫃契約
6610,安成生技,26.81,26.4,2800,26.85,2998,27.10,26.30,26.56,26.85,109039,-,
6618,永虹先進,18.84,18.65,3000,18.85,4999,19.00,18.55,18.76,18.85,123376,-,
6621,華宇藥,10.85,10.95,5000,11.05,2999,11.05,10.65,10.99,11.05,15020,-,
6622,百聿數碼,6.70,6.16,5000,6.47,10000,6.74,6.37,6.43,6.43,70124,-,
6634,欣耀,56.74,57.5,3000,58.8,3000,58.70,55.60,57.98,58.70,27185,-,
6638,沅聖,51.40,49.95,3000,52.4,3000,52.40,50.80,51.37,52.40,19363,-,
6639,源大環能,4.33,4.4,5000,4.57,5000,4.73,4.47,4.55,4.55,368005,-,
6648,斯其大,15.40,15.5,5000,16.05,5000,16.10,15.35,15.98,16.05,32005,-,
6650,帝圖,28.10,27.1,6000,28.5,6000,28.50,28.50,28.50,28.50,390,-,
6659,天明製藥,18.77,18.6,5000,19.45,4885,19.50,18.60,18.72,19.45,7337,-,
6665,康聯生醫,17.86,17.55,5000,18.3,5000,18.20,17.50,17.69,18.20,21847,-,
6673,和詮,14.02,13.3,7000,13.95,5000,14.15,13.00,13.60,13.40,241468,-,
6676,祥翊,12.19,12.1,5000,12.25,9998,12.60,12.00,12.15,12.25,388343,-,
6677,瑩碩生技,16.15,16.0,15000,16.25,10000,16.20,16.05,16.12,16.10,31000,-,
6682,華旭先進,38.71,37.85,5000,39.0,10997,40.45,37.05,38.90,39.00,448583,-,
6696,仁新,704.94,724.0,4000,734.0,1999,768.00,690.00,736.26,734.00,2475827,-,
6704,國璽幹細胞,18.98,19.0,3000,19.2,5000,19.65,18.70,18.91,19.00,66598,-,
6705,振躍精密,92.91,90.2,3000,93.3,1685,99.00,89.00,93.80,93.30,65543,-,
6707,富基電通,31.23,31.9,3000,32.7,3000,33.00,31.00,32.00,32.75,309311,-,
6709,昱厚生技,25.92,25.7,8000,25.9,8999,26.20,25.70,25.99,25.90,114203,-,
6723,傑智環境,31.91,30.85,3000,32.35,3000,32.35,32.35,32.35,32.35,101,-,
6729,機光科技,41.25,41.1,2999,42.0,2970,44.20,40.40,41.44,42.00,21902,-,
6734,安盛生,6.79,6.75,10000,7.07,4995,7.08,6.70,6.90,7.07,97396,-,
6737,秀育,29.05,29.0,3000,30.1,5998,30.10,29.05,29.05,30.10,3002,-,
6738,鼎恒,75.22,75.2,3000,78.0,5000,78.00,75.00,76.61,78.00,170320,-,
6744,豐技生技,14.15,14.0,10000,14.7,10000,-,-,-,-,-,-,
6748,亞果生醫,217.80,191.5,4000,195.5,3985,211.50,191.00,195.43,195.50,934912,-,
6750,泰創工程,54.68,56.2,1000,57.5,2963,58.90,55.00,56.28,57.50,83654,-,
6755,連鋐科技,13.25,13.05,5000,13.55,5000,13.10,13.05,13.08,13.05,15208,-,
6758,冠亞,28.50,27.8,3000,29.0,5999,29.00,29.00,29.00,29.00,1,-,
6775,穎台科技,30.60,29.55,5000,29.8,3000,31.00,29.40,29.66,29.75,135431,-,
6780,學習王,38.95,38.95,3000,40.4,3000,40.55,39.10,40.11,40.00,32000,-,
6784,天凱科技,20.59,20.0,3000,20.8,2999,21.10,20.50,20.59,20.80,13004,-,
6786,芯測,52.08,51.9,3000,53.7,3000,54.90,50.50,52.52,52.70,50514,-,
6787,晶瑞光,32.85,32.2,1000,32.3,3000,33.05,31.80,32.26,32.30,425802,-,
6793,天力離岸,5.37,5.2,5000,5.4,4754,5.57,5.15,5.34,5.40,75210,-,
6797,圓點奈米,12.79,12.7,4000,13.15,5000,13.15,12.35,12.77,13.15,15329,-,
6798,展逸,56.00,54.7,3000,56.2,3999,56.20,56.00,56.07,56.20,3,-,
6808,三鼎生技,37.89,38.0,6000,38.7,4000,39.35,37.85,38.34,38.15,98191,-,
6810,新穎生醫,20.51,20.9,7000,21.1,3000,21.35,20.40,20.88,21.25,51238,-,
6812,梭特,57.67,54.7,2000,57.3,2186,58.10,54.40,56.45,57.30,33121,-,
6814,路迦生醫,23.20,23.0,2999,24.0,3000,24.30,22.10,23.07,24.00,14029,-,
6815,晶鑽生醫,25.79,24.3,3000,24.9,3000,25.85,24.25,24.73,24.90,77606,-,
6816,捷智商訊,36.03,34.7,6000,36.5,5995,36.50,36.50,36.50,36.50,5,-,
6817,溫士頓,51.00,49.45,3000,51.0,3000,51.00,50.90,51.00,51.00,761,-,
6818,連騰,46.61,45.0,6000,46.9,2939,47.80,45.60,45.93,46.85,7445,-,
6819,眾智,37.80,37.55,1000,38.75,2980,38.75,37.55,38.31,38.75,21100,-,
6820,連訊,280.68,276.0,3900,280.0,5998,280.50,254.00,270.25,280.00,70699,-,
6825,和暢科技,42.81,41.85,5000,43.15,2000,43.15,42.50,42.84,43.15,15030,115/07/29,上櫃審議會通過
6826,和淞,473.79,490.5,2000,503.0,1999,514.00,472.50,490.78,502.00,63564,-,
6827,巨生醫,10.11,9.9,4000,10.2,5000,10.10,9.90,9.98,9.90,18000,-,
