股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
1612,宏泰,30.95,813,40.65,29.60,---,5.79%,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
6624,萬年清,42.95,5,72.50,31.85,---,1.56%,均線糾擺,連1日大漲,無,MA 乖離率僅 0.80%,均線糾擺
3081,聯亞,2375.00,5141,3160.00,373.00,📅 預告 (20260812),0.14%,強勢突破 (軌外),連5日大漲,無,股價衝破布林上軌 (2204.68)，進入噴發段,強勢突破 (軌外)
9925,新保,40.05,323,40.60,38.16,---,---,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
8446,華研,85.70,22,95.60,83.00,---,8.07%,均線糾擺,無,無,MA 乖離率僅 0.38%,均線糾擺
00685,群益臺灣加權正2,11.05,223302,329.55,9.16,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6446,藥華藥,1290.00,6211,1395.00,442.00,📅 預告 (20260812),0.22%,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
009813,貝萊德標普卓越50,11.53,902,11.56,9.64,---,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (11.53 > 1.5σ)，動能強勁,貼軌運行
6485,點序,63.90,257,124.50,50.00,---,0.96%,進入盤整,無,無,ADX 為 13.77 (低於 20),進入盤整
6294,智基,26.90,7,56.63,26.30,---,5.98%,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
5403,中菲,91.70,33,118.35,84.50,---,5.04%,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
6775,穎台科技,29.75,135,72.30,20.40,---,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00981,平衡凱基雙核收息,10.49,1930,10.58,9.91,---,0.67%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.10%,均線糾擺
5455,昇益,28.50,1,32.00,22.55,---,---,均線糾擺,無,無,MA 乖離率僅 0.75%,均線糾擺
2374,佳能,69.60,2137,94.96,51.83,---,0.56%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.37%,均線糾擺
6113,亞矽,22.80,55,29.85,18.45,---,1.65%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6912,益鈞環科*,12.15,25,20.40,11.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.06%,均線糾擺
6804,明係,18.95,294,23.75,15.00,---,---,趨勢運行 -> 進入盤整,連1日大漲,無,ADX 為 18.57 (低於 20),進入盤整
1443,立益物流,25.80,22,31.10,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
2025,千興,12.05,255,15.30,9.01,---,---,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
6141,柏承,34.40,931,46.00,10.25,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5243,乙盛-KY,89.30,1382,135.00,60.01,---,1.95%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4771,望隼,197.50,196,215.00,170.00,---,3.09%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.33%,均線糾擺
2303,聯電,121.50,148803,178.50,40.40,---,6.06%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3372,典範,15.80,317,25.65,12.65,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4968,立積,97.50,518,166.50,87.60,---,0.76%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6158,禾昌,16.85,96,24.75,16.85,---,3.32%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8454,富邦媒,258.00,493,439.50,170.00,---,4.28%,均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
5603,陸海,14.15,17,20.75,14.00,---,4.6%,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
8433,弘帆,53.90,7,59.80,46.57,---,7.64%,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
00991,主動復華未來50,17.16,98546,21.33,9.66,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1540,喬福,20.20,151,28.45,18.80,---,5.35%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2417,圓剛,41.40,501,56.90,33.40,---,0.55%,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
2402,毅嘉,54.90,1364,77.70,38.51,---,4.8%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2351,順德,171.50,2872,229.00,73.20,---,3.17%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2420,新巨,55.40,395,65.30,47.60,---,5.95%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6189,豐藝,48.95,322,65.30,42.50,---,5.06%,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
7893,睿信,163.00,3,249.00,140.00,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911622,泰聚亨-DR,3.79,35,4.67,3.51,---,---,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
8222,寶一,36.55,448,58.60,33.75,---,1.46%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7743,金利食安,20.60,7,28.65,18.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.19%,均線糾擺
3499,環天科,13.00,24,21.35,12.40,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6223,旺矽,6300.00,639,7354.87,994.00,---,1.5%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6261,久元,80.10,451,133.50,57.28,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7583,國際海洋,33.15,7,87.00,32.45,---,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3287,廣寰科,29.70,45,38.45,27.00,---,4.12%,均線糾擺,無,無,MA 乖離率僅 0.84%,均線糾擺
6658,聯策,151.50,235,257.00,46.40,---,1.31%,進入盤整,無,無,ADX 為 14.36 (低於 20),進入盤整
1232,大統益,155.50,268,168.50,136.16,---,---,均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
2732,六角,64.00,23,76.75,60.35,---,---,均線糾擺,無,無,MA 乖離率僅 0.38%,均線糾擺
2497,怡利電,48.55,546,66.80,38.05,---,4.88%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2059,川湖,10100.00,677,10100.00,2536.91,📅 預告 (20260807),1.1%,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (9751.83)，進入噴發段,強勢突破 (軌外)
7773,富禾生醫,26.20,36,47.00,21.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
3434,哲固,31.00,122,41.77,27.90,---,1.03%,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (30.78)，進入噴發段,強勢突破 (軌外)
6913,鴻呈,139.00,1033,156.00,105.00,---,1.49%,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (134.61)，進入噴發段,強勢突破 (軌外)
00749,凱基新興債10+,31.34,100,32.43,27.87,---,1.31%,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
3030,德律,295.50,992,419.50,141.00,---,3.79%,均線糾擺,無,無,MA 乖離率僅 1.24%,均線糾擺
1786,科妍,49.65,93,118.50,48.50,---,3.41%,均線糾擺,無,無,MA 乖離率僅 1.04%,均線糾擺
6677,瑩碩生技,16.10,31,29.05,15.60,---,---,均線糾擺,無,無,MA 乖離率僅 0.97%,均線糾擺
9802,鈺齊-KY,69.90,663,112.32,69.30,---,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.28%,均線糾擺
3219,倚強科,71.50,186,109.50,44.55,---,0.58%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
00918,大華優利高填息30,33.58,10997,33.66,20.77,---,3.92%,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (33.58 > 1.5σ)，動能強勁,貼軌運行
7848,騏億鑫,332.00,9,529.00,279.50,---,---,進入盤整,無,無,ADX 為 14.08 (低於 20),進入盤整
4951,精拓科,80.50,133,140.00,63.70,---,4.65%,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
3022,威強電,100.50,8920,100.50,56.20,---,5.62%,強勢突破 (軌外),無,無,股價衝破布林上軌 (99.54)，進入噴發段,強勢突破 (軌外)
4537,旭東,141.50,117,200.00,31.07,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5906,台南-KY,40.70,4,55.80,35.15,---,1.58%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4167,松瑞藥,18.70,1222,21.85,16.70,---,2.15%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00641,富邦日本反1,3.73,1623,5.47,3.69,---,---,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
7842,天能綠電,75.80,45,220.71,75.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00912,中信臺灣智慧50,33.00,156,35.82,17.83,---,2.72%,均線糾擺,無,無,MA 乖離率僅 1.27%,均線糾擺
2743,山富,56.80,75,96.22,56.40,---,1.75%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7689,大鵬科CLMX,164.00,272,309.31,155.39,---,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6617,共信-KY,87.60,440,117.50,60.20,---,---,進入盤整,連1日大漲,無,ADX 為 19.58 (低於 20),進入盤整
2412,中華電,137.00,7819,146.50,129.00,---,3.72%,均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
8354,冠好,15.40,12,19.00,13.92,---,4.03%,均線糾擺,無,無,MA 乖離率僅 1.11%,均線糾擺
2428,興勤,232.00,677,343.50,130.13,---,3.96%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2065,世豐,32.30,46,36.20,26.53,---,4.72%,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
6818,連騰,46.85,7,100.50,32.60,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,167.50,243,195.00,148.00,---,4.83%,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (167.50 > 1.5σ)，動能強勁,貼軌運行
2901,欣欣,24.00,13,26.20,22.45,---,1.42%,均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
00944,野村趨勢動能高息,20.47,452,22.54,13.44,---,---,均線糾擺,無,無,MA 乖離率僅 0.96%,均線糾擺
4554,橙的,30.80,6,38.26,24.70,---,0.95%,均線糾擺,無,無,MA 乖離率僅 0.57%,均線糾擺
6023,元大期,87.00,260,89.84,68.46,---,---,均線糾擺,無,無,MA 乖離率僅 0.26%,均線糾擺
6173,信昌電,171.00,5727,348.19,38.00,---,3.79%,趨勢運行,隔二漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,35.65,7,52.50,33.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
3231,緯創,189.50,83126,195.00,109.50,---,3.3%,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8930,青鋼,30.80,31,31.85,25.38,---,6.66%,均線糾擺,無,無,MA 乖離率僅 0.50%,均線糾擺
2464,盟立,178.00,25474,199.00,56.80,---,0.6%,貼軌運行,無,無,股價於高位貼軌 (178.00 > 1.5σ)，動能強勁,貼軌運行
2248,華勝-KY,58.30,39,66.00,41.85,---,5.75%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7758,睿騰能源,41.40,0,58.20,35.05,---,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4765,磐采,11.95,4,31.15,11.45,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2884,玉山金,37.95,22642,38.65,29.50,📅 預告 (20260813),3.51%,進入盤整,無,無,ADX 為 18.71 (低於 20),進入盤整
2007,燁興,7.04,196,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
6842,瑞宇,68.40,143,161.50,31.60,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4150,優你康,3.90,299,11.40,3.73,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,5.53,35,11.30,5.02,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1725,元禎,30.10,60,41.15,26.40,---,4.13%,均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
006201,元大富櫃50,43.66,495,50.80,19.60,---,3.24%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3184,微邦,13.50,30,35.05,8.90,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6808,三鼎生技,38.70,98,53.30,23.80,---,---,均線糾擺,無,無,MA 乖離率僅 0.50%,均線糾擺
6116,彩晶,14.00,52722,22.70,6.89,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,362.50,360,580.34,136.50,---,---,趨勢運行,連2日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2453,凌群,53.00,220,63.90,50.40,---,4.44%,均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
6735,美達科技,72.90,184,145.00,42.95,---,3.61%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,24.30,1,30.00,19.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,25.40,169,52.00,21.20,---,---,進入盤整,無,無,ADX 為 19.48 (低於 20),進入盤整
4568,科際精密,39.50,5,45.90,38.37,---,4.48%,均線糾擺,無,無,MA 乖離率僅 0.17%,均線糾擺
8923,時報,18.70,33,22.55,18.60,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.26%,均線糾擺
7789,開展,40.55,0,51.50,31.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.26%,均線糾擺
8068,全達,18.15,77,28.90,16.45,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9958,世紀鋼,110.50,1610,203.00,101.00,---,2.16%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.47%,均線糾擺
1586,和勤,18.25,103,30.40,18.00,---,0.31%,均線糾擺,無,無,MA 乖離率僅 0.26%,均線糾擺
006208,富邦台50,236.55,3752,257.45,114.99,---,2.38%,均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
8932,智通*,101.00,1724,129.50,66.79,---,0.12%,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1709,和益,27.65,7607,28.10,16.40,---,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
8908,欣雄,39.80,29,47.22,38.80,---,2.86%,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
2459,敦吉,64.60,74,67.20,55.67,---,---,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
4174,浩鼎,25.95,253,70.80,24.90,---,---,趨勢運行 -> 進入盤整,無,無,ADX 為 19.17 (低於 20),進入盤整
00930,永豐ESG低碳高息,23.83,359,26.19,16.23,---,1.33%,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
00861,元大全球未來通訊,87.05,520,97.50,43.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
6597,立誠,64.90,7,83.44,50.30,---,3.58%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
3055,蔚華科,110.50,452,193.00,54.00,---,1.09%,進入盤整,無,無,ADX 為 19.58 (低於 20),進入盤整
5276,達輝-KY,19.05,1,22.20,14.50,---,4%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.56%,均線糾擺
1584,精剛,17.50,458,25.55,16.85,---,2.71%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2722,夏都,22.05,49,30.80,20.90,---,0.45%,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
7562,博來科技,68.90,3,77.00,39.24,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.20%,均線糾擺
6240,松崗,18.90,9,23.00,17.20,---,---,均線糾擺,無,無,MA 乖離率僅 1.29%,均線糾擺
2885,元大金,67.10,26944,71.50,30.29,---,4.54%,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6812,梭特,57.30,33,104.00,43.10,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,48.65,121,61.60,40.40,---,2.32%,均線糾擺,無,無,MA 乖離率僅 1.08%,均線糾擺
8472,夠麻吉,68.00,4,106.50,49.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3306,鼎天,43.40,89,68.80,38.85,---,5.13%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.43%,均線糾擺
2929,淘帝-KY,5.51,103,10.15,5.17,---,---,均線糾擺,無,無,MA 乖離率僅 1.32%,均線糾擺
4190,佐登-KY,25.20,6,34.95,24.00,---,1.4%,均線糾擺,無,無,MA 乖離率僅 0.73%,均線糾擺
6473,美賣*,6.68,37,17.00,5.96,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6645,金萬林-創,13.45,5,26.30,11.70,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9946,三發地產,17.80,123,20.60,15.60,---,---,均線糾擺,無,無,MA 乖離率僅 0.73%,均線糾擺
7871,安立璽榮-KY,81.70,630,91.30,39.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
7792,安葆,217.00,398,406.00,180.50,---,3.08%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
00881,國泰台灣科技龍頭,52.75,26589,57.35,23.05,---,7.39%,均線糾擺,無,無,MA 乖離率僅 1.24%,均線糾擺
7825,和亞智慧,70.50,87,220.00,48.00,---,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,66.20,7455,85.40,26.75,📅 預告 (20260813),4.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6127,九豪,50.00,2619,96.90,17.90,---,1.39%,趨勢運行 -> 進入盤整,無,無,ADX 為 19.56 (低於 20),進入盤整
7556,意德士,223.00,14,319.00,152.50,---,1.84%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5206,坤悅,21.25,87,38.05,20.00,---,1.35%,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (21.05)，進入噴發段,強勢突破 (軌外)
4763,材料*-KY,49.65,5508,81.40,40.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.51%,均線糾擺
2535,達欣工,93.00,1173,96.70,57.40,---,6.4%,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (91.24)，進入噴發段,強勢突破 (軌外)
5464,霖宏,67.60,1184,107.50,22.60,---,2.51%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2013,中鋼構,40.70,92,45.15,40.10,---,4.55%,均線糾擺,無,無,MA 乖離率僅 0.19%,均線糾擺
