pe,eps,om,rev_yoy,prev_year,date,status,prev_eps,advice,symbol,gm,prev_eps_yoy,est_price,eps_yoy,price,name,prev_rev_yoy,expansion
245.0980392156863,5.45,N/A,27.9,2025,2025-12,🚀 利潤擴張,1.75,⚠️ 追價風險,7610.TW,N/A,3.33,107.1,194.08,1750.0,聯友金屬-創,-4.54,166.18
43.9130423726087,0.37,2.96%,23.11,2025,2025-12,🚀 利潤擴張,0.24,⚠️ 追價風險,1587.TW,18.05%,155.81,10.35,188.1,30.2999992371,吉茂,19.92,164.99
901.6129032258065,0.22,1.35%,10.09,2025,2025-12,🚀 利潤擴張,0.16,⚠️ 追價風險,2486.TW,15.86%,300.0,4.65,175.0,279.5,一詮,13.26,164.91
0.0,6.34,N/A,164.5,2025,2025-12,🚀 利潤擴張,1.13,⚪ 數據不足,6994.TW,N/A,47.95,0.0,328.87,0.0,富威電力,21.0,164.37
2.0990055874210984,18.83,N/A,78.68,2025,2025-12,🚀 利潤擴張,17.41,💎 強力關注,6596.TWO,N/A,241.37,693.9,242.99,97.0999984741,寬宏藝術,97.52,164.31
0.0,0.68,N/A,62.85,2025,2025-12,🔄 轉虧為盈,-0.24,⚪ 數據不足,6265.TWO,N/A,-271.43,-11.25,223.81,57.5999984741,方土昶,25.19,160.96
12.564632885211998,13.74,N/A,130.83,2025,2025-12,🚀 利潤擴張,9.52,✅ 穩健價值,5439.TWO,N/A,280.8,435.15,291.45,364.5,高技,130.37,160.61999999999998
0.0,-0.09,3.61%,-69.84,2025,2025-12,🧐 疑業外收益,-0.13,⚪ 數據不足,3489.TWO,10.14%,23.53,-4.95,89.89,22.4500007629,森寶,-54.34,159.73000000000002
5.919944034536517,1.81,-21.47%,-6.62,2025,2025-12,🧐 疑業外收益,2.61,💎 強力關注,4526.TW,7.66%,271.05,106.8,150.56,42.1500015259,東台,-1.22,157.18
4.876441578500824,1.86,-22.27%,19.21,2025,2025-12,🚀 利潤擴張,2.19,💎 強力關注,3630.TWO,4.18%,219.44,91.05,173.02,29.6000003815,新鉅科,18.28,153.81
3.869565277699604,1.57,N/A,-15.36,2025,2025-12,🧐 疑業外收益,3.24,💎 強力關注,6684.TWO,N/A,203.85,189.75000000000003,137.2,48.9500007629,安格,-15.66,152.56
0.0,-0.55,N/A,-93.38,2025,2025-12,🧐 疑業外收益,-0.24,⚪ 數據不足,6838.TW,N/A,77.78,-13.5,58.65,25.2000007629,台新藥,-95.44,152.03
0.0,0.06,81.17%,72.24,2025,2025-12,🔄 轉虧為盈,-0.22,⚪ 數據不足,4157.TWO,98.33%,-1000.0,-5.8500000000000005,220.0,9.1199998856,太景*-KY,-79.84,147.76
111.874997615625,0.13,22.84%,-3.71,2025,2025-12,🔄 轉虧為盈,-0.1,⚠️ 追價風險,3252.TWO,43.11%,54.55,2.4,141.94,17.8999996185,海灣,-4.86,145.65
18.61297470876957,1.7,1.68%,65.48,2025,2025-12,🚀 利潤擴張,1.25,⚪ 中性觀察,3162.TWO,11.59%,292.31,67.05000000000001,209.26,83.1999969482,精確,89.71,143.77999999999997
12.044817927170868,2.71,-0.68%,-8.77,2025,2025-12,🧐 疑業外收益,2.56,✅ 穩健價值,3673.TW,5.83%,55.15,107.1,133.62,86.0,TPK-KY,-8.66,142.39000000000001
0.0,0.08,N/A,-20.68,2025,2025-12,🧐 疑業外收益,0.05,⚪ 數據不足,6236.TWO,N/A,111.11,0.0,119.51,0.0,中湛,-18.24,140.19
96.51162790697676,0.25,N/A,42.33,2025,2025-12,🚀 利潤擴張,0.05,⚠️ 追價風險,6708.TWO,N/A,119.23,6.449999999999999,180.65,41.5,天擎,48.16,138.32
40.00000121095236,0.17,N/A,-32.24,2025,2025-12,🧐 疑業外收益,2.99,⚠️ 追價風險,5227.TWO,N/A,199.67,9.450000000000005,104.91,25.2000007629,立凱-KY,-19.06,137.15
88.88888888888889,0.71,N/A,16.84,2025,2025-12,🔄 轉虧為盈,-0.32,⚠️ 追價風險,6485.TWO,N/A,70.64,18.9,152.21,112.0,點序,14.7,135.37
0.0,2.13,39.15%,95.09,2025,2025-12,🔄 轉虧為盈,-1.45,⚪ 數據不足,2408.TW,49.05%,-28.32,-28.5,229.88,360.0,南亞科,32.43,134.79
6.1532848942919705,7.11,5.14%,44.32,2025,2025-12,🚀 利潤擴張,3.61,💎 強力關注,3709.TWO,8.09%,167.46,205.50000000000003,178.19,84.3000030518,鑫聯大投控,55.41,133.87
0.0,-1.11,-223.66%,-72.48,2025,2025-12,🧐 疑業外收益,-0.81,⚪ 數據不足,3466.TWO,-8.98%,65.77,-57.45,58.98,33.0499992371,德晉,-68.41,131.46
217.62295081967216,3.44,41.27%,515.18,2025,2026-03,🏰 高護城河,4.66,⚠️ 追價風險,3081.TWO,54.76%,884.75,183.0,645.65,2655.0,聯亞,82.29,130.47000000000003
0.0,-0.95,-456.27%,-75.71,2025,2025-12,🧐 疑業外收益,-0.67,⚪ 數據不足,4934.TW,-156.07%,16.25,-35.85,54.11,16.5499992371,太極,-81.44,129.82
5.684695227376295,3.56,6.32%,-19.52,2025,2025-12,🧐 疑業外收益,2.72,💎 強力關注,2607.TW,18.52%,139.38,130.35,108.46,49.4000015259,榮運,-19.69,127.97999999999999
33.39869281045752,8.61,N/A,32.59,2025,2025-12,🚀 利潤擴張,3.03,⚠️ 追價風險,5386.TWO,N/A,103.38,229.49999999999997,159.21,511.0,青雲,12.38,126.62
9.999999827787812,3.76,N/A,35.14,2025,2025-12,🚀 利潤擴張,2.46,💎 強力關注,6021.TWO,N/A,128.3,66.44999999999999,161.27,44.2999992371,美好證,13.11,126.13000000000001
14.754098360655737,0.74,-3.44%,29.09,2025,2025-12,🚀 利潤擴張,0.47,✅ 穩健價值,3540.TWO,27.46%,147.47,27.450000000000003,155.22,27.0,曜越,30.74,126.13
7.738264797425321,2.55,N/A,51.31,2025,2025-12,🚀 利潤擴張,2.05,💎 強力關注,8473.TW,N/A,130.34,105.44999999999999,177.17,54.4000015259,山林水,62.88,125.85999999999999
103.9784946236559,4.0,13.87%,-4.69,2025,2025-12,🧐 疑業外收益,1.57,⚠️ 追價風險,3105.TWO,31.80%,-40.53,69.75,120.99,483.5,穩懋,-13.87,125.67999999999999
9.604811258728523,0.92,N/A,20.19,2025,2025-12,🚀 利潤擴張,0.66,💎 強力關注,6276.TWO,N/A,128.33,43.650000000000006,142.59,27.9500007629,安鈦克,28.81,122.4
28.3199996948,0.19,-3.62%,8.09,2025,2025-12,🚀 利潤擴張,0.04,⚠️ 追價風險,1512.TW,28.43%,111.76,3.75,127.94,7.0799999237,瑞利,2.64,119.85
6.577777862555555,1.86,26.41%,59.65,2025,2025-12,🚀 利潤擴張,1.04,💎 強力關注,2596.TWO,32.97%,425.0,67.5,177.61,29.6000003815,綠意,217.33,117.96000000000001
40.57971014492753,0.12,N/A,22.38,2025,2025-12,🚀 利潤擴張,0.2,⚠️ 追價風險,8080.TWO,N/A,190.91,10.350000000000001,139.29,28.0,泰霖,34.06,116.91
