日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-06-05,2317,鴻海,284.5,241.21,2000,86580,17.95%
2026-06-05,4142,國光生,17.85,25.32,1000,-7470,-29.50%
2026-06-05,0050,元大台灣50,104.15,46.6,16016,921721,123.50%
2026-06-05,0056,元大高股息,51.8,36.43,8000,122960,42.19%
2026-06-05,00635U,期元大S&P黃金,46.43,55.25,3000,-26460,-15.96%
2026-06-05,00738U,期元大道瓊白銀,58.55,66.26,1000,-7710,-11.64%
2026-06-05,00929,復華台灣科技優息,29.94,19.73,8000,81680,51.75%
2026-06-05,009816,凱基台灣TOP50,15.19,11.01,63000,263340,37.97%
2026-06-05,00990A,主動元大AI新經濟,20.25,11.48,5000,43850,76.39%
2026-06-05,2009,第一銅,42.0,50.56,4000,-34240,-16.93%
2026-06-05,2337,旺宏,150.0,95.28,2000,109440,57.43%
2026-06-05,2409,友達,27.1,16.21,2000,21780,67.18%
2026-06-05,3481,群創,53.7,25.1,4000,114400,113.94%
2026-06-05,6806,森崴能源,5.64,45.39,5000,-198750,-87.57%
2026-06-05,3105,穩懋,483.5,556.47,300,-21891,-13.11%
2026-06-05,4966,譜瑞-KY,736.0,1921.64,1000,-1185640,-61.70%
2026-06-05,00403A,主動統一升級50,10.41,10.68,26026,-7027,-2.53%
2026-06-05,00981A,主動統一台股增長,30.81,27.48,2000,6660,12.12%
2026-06-05,2313,華通,259.0,250.71,1000,8290,3.31%
2026-06-05,2330,台積電,2365.0,225.55,10,21394,948.55%
2026-06-05,6789,采鈺,513.0,593.5,400,-32200,-13.56%
2026-06-05,5474,聰泰,175.5,175.15,2000,700,0.20%
2026-06-05,6849,奇鼎科技,199.0,266.4,280,-18872,-25.30%
2026-06-05,7853,政美應用,345.5,409.29,280,-17861,-15.59%
2026-06-05,9105,泰金寶-DR,11.45,8.97,3000,7440,27.65%
2026-06-05,3576,聯合再生,17.15,18.5,2000,-2700,-7.30%
2026-06-05,1721,三晃,26.8,27.88,3000,-3250,-3.89%
2026-06-05,8215,明基材,29.65,31.6,200,-390,-6.17%
