代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,26.95,24.75,3000,25.95,3000,25.80,25.45,25.65,25.70,21010,-,
1269,乾杯,62.51,61.5,3000,64.4,2995,64.50,61.60,61.61,64.40,2008,-,
1271,晨暉生技,61.72,61.3,3000,62.1,1878,62.10,60.40,61.86,62.10,14577,-,
1293,利統,23.08,22.7,3000,23.4,1750,23.40,23.40,23.40,23.40,1250,-,
1343,旭東環保,35.67,34.9,3000,35.35,2090,35.85,35.05,35.42,35.30,36629,-,
1480,東盟開發,7.97,7.96,5000,8.15,5000,-,-,-,-,-,-,
1594,日高,7.95,7.81,5000,7.99,5000,7.88,7.79,7.83,7.80,21000,-,
2071,震南鐵,34.44,34.65,5000,35.7,5000,38.10,34.35,35.55,35.80,276690,-,
2237,華德動能,31.18,30.6,3000,31.15,3000,31.50,30.60,30.96,30.80,162582,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,24.60,23.8,6000,24.6,1700,24.60,24.60,24.60,24.60,1300,-,
2249,湧盛,95.90,96.0,6000,96.5,1770,96.50,95.00,96.17,96.50,16835,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,16.32,15.95,4900,16.15,4999,16.25,15.90,16.03,16.15,35101,-,
2255,凱銳光電,14.58,14.45,5000,14.9,5000,14.90,14.30,14.53,14.60,21868,-,
2256,歐特明,86.46,85.9,3000,90.0,2999,98.20,82.30,88.42,86.20,468912,-,
2644,中信造船,81.09,79.5,3000,80.6,3000,81.70,79.70,80.45,80.90,16414,-,
2733,維格餅家,10.83,10.55,10000,11.1,9999,11.10,11.10,11.10,11.10,1,-,
2741,老四川,20.11,19.9,5000,20.45,2922,20.45,20.00,20.18,20.45,45606,-,
2758,路易莎咖啡,68.90,68.9,3000,70.8,3000,71.00,68.90,70.01,70.80,120,-,
2760,巨宇翔,10.35,10.35,9999,10.85,9998,10.85,10.35,10.68,10.85,3,-,
2761,橘焱胡同,15.11,14.8,5000,15.25,5000,15.20,15.15,15.20,15.20,2025,-,
2938,床的世界,24.96,24.3,3000,25.4,3000,25.45,25.10,25.28,25.10,2000,115/07/28,櫃買中心同意上櫃契約
2940,歐都納,24.13,24.0,3000,24.4,3000,-,-,-,-,-,-,
2942,京站,35.05,35.45,6000,37.3,6000,35.80,35.10,35.46,35.40,8104,-,
3097,拍檔,25.16,24.5,2980,25.6,1979,25.60,24.50,25.58,25.60,1041,-,
3117,年程,28.95,27.2,3000,28.3,5999,29.20,27.20,28.11,28.30,94187,-,
3184,微邦,13.12,12.85,10000,12.95,9900,13.55,12.85,12.93,12.95,184561,-,
3194,圓方科技,34.03,33.5,3000,35.1,2500,35.10,35.10,35.10,35.10,500,-,
3473,智通聯網,81.30,80.2,3000,83.9,2874,83.90,83.00,83.10,83.90,1127,-,
3585,聯致,48.63,47.85,6000,48.35,4692,50.10,47.35,48.53,48.35,420965,-,
3595,山太士,1530.72,1650.0,4960,1665.0,1999,1765.00,1540.00,1661.61,1665.00,480798,115/07/31,上櫃審議會通過
3603,建祥國際,6.92,6.8,5000,6.93,5000,6.90,6.80,6.86,6.85,13000,-,
3633,云光,119.47,120.5,2000,122.5,3785,125.00,120.50,121.89,122.50,81084,-,
