股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
6525.TW,+1.84%,-0.42%,+0.14%,-0.42%,+0.14%,+0.14%,+0.00%,-0.28%,+0.42%,+0.28%
1802.TW,+1.02%,-1.35%,+0.34%,-2.73%,+0.00%,+0.00%,+1.05%,-2.43%,+1.78%,-0.35%
9938.TW,-2.35%,+1.20%,+0.17%,-2.72%,+1.22%,+1.22%,+0.69%,-0.86%,-0.17%,+0.00%
00635U.TW,-1.06%,-2.53%,+2.27%,+0.23%,-0.11%,-0.11%,+2.45%,+1.07%,-0.38%,+0.55%
2408.TW,+9.90%,+0.78%,+0.77%,-3.72%,+2.96%,+2.96%,-3.54%,-1.83%,-0.70%,+0.59%
2504.TW,+1.53%,-0.23%,+2.55%,-0.45%,-1.02%,-1.02%,-1.15%,-1.39%,+0.47%,-0.59%
5546.TW,-3.45%,+2.21%,-0.17%,+0.00%,+0.00%,+0.00%,+1.67%,-0.16%,-0.33%,+0.33%
2395.TW,+0.00%,-0.86%,+0.44%,-0.43%,+0.29%,+0.29%,+1.30%,-1.72%,-0.29%,+1.90%
3050.TW,+1.78%,-1.40%,+0.00%,+0.00%,-4.96%,-4.96%,+3.73%,+0.00%,+0.00%,-1.08%
6591.TW,+6.16%,+9.87%,+4.14%,+0.00%,+2.05%,+2.05%,+3.09%,+5.34%,+0.25%,-7.52%
6176.TW,+1.01%,+1.66%,+0.00%,-1.96%,-0.33%,-0.33%,+1.67%,-1.64%,+1.67%,+0.33%
00757.TW,+2.72%,-0.41%,-0.10%,-1.43%,+1.61%,+1.61%,-0.77%,-0.93%,+0.57%,+0.10%
2101.TW,-0.82%,-1.07%,+1.92%,-4.12%,+2.33%,+2.33%,+0.84%,-1.78%,-1.57%,-1.85%
00945B.TW,+0.00%,-0.86%,-0.29%,+0.01%,+0.07%,+0.07%,-0.22%,-0.95%,-0.07%,-0.37%
1612.TW,+0.77%,+0.30%,+1.52%,-0.90%,+1.51%,+1.51%,+0.15%,+0.00%,-0.59%,+1.04%
00685L.TW,+4.25%,-0.49%,+1.13%,-3.00%,+0.29%,+0.29%,+2.44%,-2.17%,-0.36%,-0.58%
6446.TW,+2.21%,-0.79%,-0.89%,+0.70%,-0.40%,-0.40%,+0.80%,-3.37%,+2.66%,+2.40%
2374.TW,-0.75%,+1.89%,-0.37%,-2.42%,-1.72%,-1.72%,+0.00%,+0.39%,-1.16%,+0.20%
1443.TW,+2.12%,-0.48%,-0.32%,+1.29%,-0.63%,-0.63%,+0.64%,+0.00%,+0.00%,-0.79%
2025.TW,+5.61%,-2.50%,+4.49%,-3.07%,-2.22%,-2.22%,-0.97%,-0.98%,+0.00%,-1.65%
6141.TW,-1.64%,+6.77%,-0.49%,+3.92%,+5.66%,+5.66%,+2.23%,+3.06%,-0.85%,+2.14%
5243.TW,+2.09%,-0.72%,+1.34%,-2.14%,+0.31%,+0.31%,+2.07%,-1.12%,+0.51%,+0.41%
4771.TW,+2.16%,-1.18%,+0.24%,+0.00%,-0.24%,-0.24%,+1.43%,+0.47%,-2.57%,+0.48%
2303.TW,+0.97%,+1.06%,+0.63%,-0.10%,+0.21%,+0.21%,+3.55%,-0.20%,-2.83%,-1.98%
4968.TW,+0.73%,-2.90%,+0.00%,-4.10%,+0.39%,+0.39%,+2.71%,-2.64%,-0.78%,-1.95%
8454.TW,+0.65%,+0.32%,-0.65%,-1.46%,+0.49%,+0.49%,+1.64%,-0.97%,+0.00%,-0.33%
2417.TW,+0.75%,-0.12%,-0.75%,+2.89%,-2.57%,-2.57%,+0.25%,-0.88%,-0.25%,+0.89%
2402.TW,+2.21%,-1.53%,-0.39%,+0.00%,+0.00%,+0.00%,+0.78%,-0.26%,+0.26%,+1.03%
2351.TW,-0.81%,+0.14%,+0.41%,-3.50%,-1.81%,-1.81%,+2.27%,-1.81%,+1.27%,-0.14%
2420.TW,+1.46%,-0.90%,+1.09%,-1.44%,-0.73%,-0.73%,+0.92%,+0.00%,+0.36%,-0.36%
911622.TW,-0.24%,-0.73%,+1.47%,-0.48%,+0.00%,+0.00%,-0.73%,-0.49%,+3.20%,-0.48%
8222.TW,+0.00%,+0.77%,-3.04%,-2.19%,-3.53%,-3.53%,-2.82%,-3.25%,-2.12%,+0.18%
6658.TW,+0.13%,+9.92%,-2.85%,-0.24%,+5.27%,+5.27%,-3.96%,-1.12%,-1.12%,+9.92%
2497.TW,+1.31%,-2.10%,+0.51%,-2.64%,+0.21%,+0.21%,+0.94%,-1.65%,-0.31%,-1.68%
2059.TW,+0.78%,+3.09%,+1.00%,-2.72%,+2.29%,+2.29%,+1.99%,+3.90%,-1.64%,-0.24%
3030.TW,+2.28%,+4.02%,-0.86%,-3.90%,+0.00%,+0.00%,+1.80%,+0.44%,-0.88%,-0.89%
1786.TW,+1.65%,-1.72%,-0.82%,-0.62%,-0.42%,-0.42%,+1.68%,-0.52%,+0.00%,+1.66%
9802.TW,+3.74%,+0.45%,-4.04%,-5.14%,-0.49%,-0.49%,+1.49%,-0.98%,+0.00%,-0.99%
00918.TW,+1.32%,+0.27%,+1.17%,-0.97%,+0.04%,+0.04%,+0.81%,-0.27%,-0.58%,-0.63%
3022.TW,+2.23%,-1.38%,+0.58%,-2.55%,+0.48%,+0.48%,+1.18%,-0.35%,-1.17%,+1.19%
5906.TW,+1.02%,-3.03%,+3.13%,+1.82%,-1.09%,-1.09%,+0.00%,+0.00%,+1.30%,+0.00%
00641R.TW,+0.87%,+0.86%,-0.34%,+0.34%,-0.51%,-0.51%,-0.17%,+1.20%,-0.85%,-0.51%
00912.TW,+1.65%,+0.06%,+1.06%,-1.55%,+0.17%,+0.17%,+1.01%,-0.11%,-0.11%,-1.00%
2412.TW,-0.38%,+1.16%,+0.00%,+0.00%,+0.38%,+0.38%,+0.76%,+0.38%,+0.00%,+0.00%
2428.TW,+2.99%,-0.72%,+0.73%,-2.90%,-0.37%,-0.37%,+1.87%,-0.74%,-0.74%,+0.75%
4536.TW,+1.83%,+0.26%,+0.00%,-0.26%,+0.00%,+0.00%,+1.03%,-1.27%,-0.51%,-0.26%
2901.TW,-0.40%,+0.40%,+1.39%,+1.37%,-0.96%,-0.96%,-0.78%,+0.00%,+1.18%,+2.33%
3231.TW,+5.53%,-2.62%,-0.45%,-1.80%,+0.46%,+0.46%,+3.20%,+0.00%,+0.00%,+2.65%
2464.TW,+1.10%,+1.40%,-0.77%,-2.17%,-1.42%,-1.42%,+0.00%,-1.93%,+2.29%,+1.76%
2248.TW,+0.19%,-0.19%,-1.74%,-1.57%,+2.60%,+2.60%,+1.75%,-1.15%,+0.00%,+0.00%
2884.TW,+0.68%,+0.84%,+0.50%,+0.00%,+0.00%,+0.00%,+0.17%,-0.33%,+0.00%,+0.67%
2007.TW,+0.59%,-0.94%,+0.36%,-0.48%,+0.72%,+0.72%,+0.59%,-1.41%,-1.43%,+1.21%
1725.TW,,,,,,,,,,
6116.TW,+0.13%,-1.44%,+0.66%,-0.39%,-0.13%,-0.13%,+0.00%,-1.06%,-0.67%,-1.35%
2453.TW,+1.28%,-1.57%,-1.92%,-1.79%,+0.50%,+0.50%,+0.83%,-0.49%,-1.32%,-1.34%
9958.TW,-1.10%,+0.56%,-1.11%,+0.84%,+0.28%,+0.28%,-0.28%,+0.56%,-1.39%,-4.49%
006208.TW,+2.19%,-0.09%,+0.09%,-1.35%,+0.19%,+0.19%,+1.32%,-1.12%,-0.24%,-0.24%
1709.TW,,,,,,,,,,
00930.TW,+1.24%,+0.23%,+0.06%,-1.16%,+0.12%,+0.12%,+0.94%,-0.64%,-0.12%,-0.47%
3055.TW,+2.88%,-0.75%,+0.38%,-3.00%,+0.39%,+0.39%,+1.16%,+0.76%,+0.38%,-0.38%
2722.TW,+0.16%,+0.00%,+0.48%,-2.53%,-0.32%,-0.32%,-0.49%,-0.98%,-0.50%,-1.49%
2885.TW,+3.11%,+1.36%,-0.30%,-2.39%,+0.92%,+0.92%,-0.30%,-1.06%,+0.31%,-1.07%
4119.TW,+1.72%,-0.99%,+0.14%,+1.42%,-0.28%,-0.28%,+0.14%,-0.84%,+0.00%,-0.28%
2929.TW,-2.62%,-1.35%,+0.91%,-2.70%,-0.93%,-0.93%,+0.47%,-2.33%,+0.00%,+0.00%
6645.TW,-0.97%,+0.25%,-2.69%,+0.25%,+1.00%,+1.00%,+0.00%,-1.24%,-3.02%,+0.26%
00881.TW,+2.30%,-0.53%,+0.04%,-1.86%,+0.23%,+0.23%,+1.67%,-1.02%,-0.27%,-0.40%
1717.TW,-0.56%,-1.88%,+1.15%,-1.52%,+0.77%,+0.77%,+0.57%,-0.57%,-0.95%,+2.70%
4763.TW,+1.92%,-1.76%,+6.70%,-2.80%,+0.23%,+0.23%,+1.38%,+1.36%,-3.02%,-0.92%
2535.TW,-0.50%,-2.02%,+0.17%,+2.74%,-0.17%,-0.17%,+1.34%,-0.16%,+2.97%,+0.48%
2013.TW,+0.90%,-0.22%,+0.11%,-1.11%,+0.00%,+0.00%,+0.11%,-0.68%,+0.68%,-0.90%
1714.TW,-0.59%,-2.01%,-0.24%,-1.94%,+0.25%,+0.25%,+0.49%,-0.74%,+0.12%,-0.12%
1808.TW,,,,,,,,,,
2352.TW,+0.74%,+1.10%,-0.18%,-1.82%,+1.12%,+1.12%,+1.47%,-1.63%,-0.18%,+1.11%
1568.TW,+0.99%,+0.39%,+0.78%,-1.54%,+0.59%,+0.59%,+0.97%,-0.39%,+0.19%,-1.16%
2020.TW,+0.17%,-0.87%,+0.00%,-0.17%,+0.70%,+0.70%,+0.87%,-0.69%,+1.56%,+0.51%
00927.TW,+2.05%,-0.30%,-0.18%,-1.78%,+0.67%,+0.67%,+1.38%,-0.71%,-0.42%,-0.78%
3029.TW,+2.35%,-2.30%,-1.57%,-2.79%,-0.41%,-0.41%,+2.06%,-1.21%,-2.45%,-2.09%
4958.TW,-2.39%,+0.98%,-1.46%,-0.49%,-0.99%,-0.99%,+2.50%,-1.46%,+1.49%,-0.98%
3447.TW,+3.74%,-0.38%,-1.33%,-1.74%,+0.59%,+0.59%,+1.95%,-1.34%,+0.58%,-0.77%
3583.TW,+2.65%,-2.07%,+2.46%,-3.77%,+0.00%,+0.00%,+1.78%,+5.08%,+0.33%,-2.82%
00940.TW,+1.33%,+0.11%,+0.98%,-1.51%,+0.11%,+0.11%,+0.99%,-0.33%,-0.54%,-0.44%
3706.TW,+3.06%,+7.52%,+0.81%,-4.03%,-1.34%,-1.34%,+0.68%,+3.38%,-2.45%,+5.54%
3054.TW,-0.21%,-1.46%,+0.85%,+0.21%,-1.46%,-1.46%,+0.21%,+0.85%,+0.00%,+1.26%
2031.TW,+2.45%,-0.80%,+0.46%,-0.46%,+0.92%,+0.92%,+0.11%,-0.68%,-0.46%,-1.04%
1319.TW,,,,,,,,,,
6285.TW,+2.76%,-0.38%,-1.54%,-3.91%,+0.41%,+0.41%,+1.62%,-1.99%,-0.41%,-0.41%
00642U.TW,+2.14%,-2.62%,+0.20%,+0.47%,+0.60%,+0.60%,+1.79%,-2.22%,-1.27%,+1.15%
6994.TW,-0.43%,+0.00%,+1.71%,+9.66%,+2.30%,+2.30%,-3.75%,-0.39%,+0.00%,-5.47%
3576.TW,+0.12%,-2.31%,+4.48%,+3.81%,-5.39%,-5.39%,+9.94%,-3.31%,-4.56%,-3.82%
8112.TW,+2.12%,-0.57%,-2.09%,-1.74%,+0.00%,+0.00%,+2.17%,-1.35%,-0.78%,-0.59%
00633L.TW,+3.05%,-0.38%,-2.02%,-1.10%,+1.77%,+1.77%,+1.71%,-0.84%,+0.03%,-4.30%
020012.TW,,,,,,,,,,
1535.TW,+0.90%,-0.18%,+0.72%,+0.71%,+1.06%,+1.06%,+0.70%,-1.22%,+0.53%,+0.88%
00885.TW,+0.34%,-0.94%,+0.26%,+0.43%,+1.46%,+1.46%,+0.76%,+1.76%,-1.32%,-0.83%
6589.TW,,,,,,,,,,
4306.TW,-0.30%,-1.21%,+0.92%,-0.91%,+0.61%,+0.61%,+0.91%,-0.60%,+0.00%,+0.91%
8105.TW,-1.12%,-1.89%,-0.38%,+0.00%,+0.00%,+0.00%,+0.39%,+0.00%,-0.77%,+0.39%
1721.TW,+1.60%,-1.97%,+0.80%,+0.00%,-1.99%,-1.99%,+0.41%,-0.40%,+1.22%,+1.20%
7722.TW,,,,,,,,,,
1434.TW,+0.58%,+0.29%,-0.57%,+0.58%,+0.00%,+0.00%,+0.57%,-1.14%,+0.00%,-1.73%
6902.TW,+0.00%,+4.21%,-10.00%,-9.94%,-3.08%,-3.08%,+1.96%,-2.16%,+9.94%,+9.93%
2461.TW,+0.57%,+0.00%,-0.28%,-0.57%,-0.29%,-0.29%,+0.00%,-2.29%,+1.76%,+0.00%
8131.TW,+2.43%,-0.91%,-0.18%,-1.29%,+0.00%,+0.00%,-0.37%,-0.37%,+0.19%,+0.56%
00637L.TW,+3.02%,-0.89%,-1.80%,-0.92%,+1.85%,+1.85%,+1.62%,-0.89%,-0.32%,-4.14%
7631.TW,-0.20%,+0.20%,+0.30%,-0.91%,+0.10%,+0.10%,+1.02%,+0.00%,,
6962.TW,+7.21%,-5.55%,+0.18%,-3.37%,+1.29%,+1.29%,+3.81%,-0.70%,-0.88%,-1.78%
00664R.TW,-2.12%,+0.54%,-1.08%,+1.90%,-0.27%,-0.27%,-1.07%,+1.08%,+0.00%,+0.53%
2434.TW,+2.54%,-0.35%,+0.18%,-0.88%,+1.25%,+1.25%,+2.29%,-1.55%,+1.75%,+1.55%
8488.TW,+0.85%,-0.42%,+1.27%,-0.84%,+0.00%,+0.00%,+0.00%,-0.84%,+1.28%,+0.00%
00733.TW,+1.32%,+0.95%,-0.32%,-0.37%,+0.15%,+0.15%,+0.93%,-0.40%,+0.02%,-0.42%
1533.TW,-0.81%,+1.64%,+0.48%,-2.89%,-0.66%,-0.66%,+0.33%,-1.50%,-0.67%,-1.19%
4952.TW,+1.84%,-1.24%,+0.57%,-2.16%,-0.35%,-0.35%,+1.28%,-0.81%,+1.86%,-1.25%
1219.TW,-0.65%,+0.00%,+1.95%,+0.32%,+0.00%,+0.00%,+0.96%,-0.32%,-0.32%,-0.32%
00980A.TW,+2.49%,+0.00%,+0.56%,-1.95%,+0.09%,+0.09%,+1.42%,-0.56%,+0.00%,-0.19%
00929.TW,+1.43%,+0.45%,-0.28%,-1.12%,+0.11%,+0.11%,+1.03%,-0.39%,-0.57%,-0.57%
8249.TW,-0.60%,-2.69%,+0.10%,+2.25%,+1.80%,+1.80%,-0.59%,-0.99%,+4.20%,-1.54%
5288.TW,+0.98%,-2.92%,+2.01%,-2.30%,-0.34%,-0.34%,+1.01%,-1.00%,+0.00%,-1.01%
2034.TW,+1.46%,-3.49%,+0.00%,-0.85%,+3.65%,+3.65%,-1.45%,-1.26%,-0.21%,-0.85%
00947.TW,+1.40%,-0.54%,+0.08%,-2.78%,+1.74%,+1.74%,+1.56%,-1.07%,-0.85%,-0.39%
2483.TW,+1.62%,-1.06%,+0.00%,-0.27%,+0.81%,+0.81%,+0.53%,+0.00%,+0.00%,-0.27%
3380.TW,+2.65%,+1.48%,-0.55%,-1.28%,-0.37%,-0.37%,+2.60%,-1.81%,+0.18%,-0.92%
1795.TW,+1.79%,-1.10%,+0.22%,-0.22%,+0.67%,+0.67%,+1.99%,-1.74%,+0.22%,-0.22%
2406.TW,+1.66%,-1.63%,+3.32%,+3.61%,-0.78%,-0.78%,+8.59%,-3.96%,-3.37%,-3.49%
1316.TW,-3.38%,-1.91%,+0.32%,-0.97%,+0.00%,+0.00%,+0.98%,+2.27%,-2.53%,-1.30%
1515.TW,-0.79%,-1.12%,+0.97%,-2.08%,+1.80%,+1.80%,+0.16%,-2.73%,+9.90%,-6.46%
00934.TW,+2.25%,+0.68%,+1.68%,-1.62%,+0.06%,+0.06%,+0.95%,+0.11%,-0.89%,-0.28%
00674R.TW,+1.29%,+2.80%,-2.23%,-0.51%,+0.25%,+0.25%,-2.92%,-0.92%,+0.53%,-0.79%
6657.TW,+9.97%,+5.41%,+3.74%,-2.41%,+0.96%,+0.96%,+0.27%,+2.30%,-5.69%,+0.56%
6799.TW,+3.60%,+5.22%,+0.00%,-4.96%,+0.00%,+0.00%,+0.87%,-0.43%,+0.43%,-4.31%
6689.TW,+1.00%,-1.43%,-1.11%,-1.24%,+0.11%,+0.11%,+0.68%,-2.03%,-0.12%,-2.66%
2427.TW,+1.20%,+1.38%,-1.95%,-0.79%,-0.60%,-0.60%,+1.61%,-0.40%,+0.60%,+0.99%
1536.TW,+0.63%,+2.64%,-0.76%,-3.51%,-0.95%,-0.95%,+0.64%,-1.75%,-0.48%,-0.49%
2528.TW,+0.39%,-1.83%,-0.27%,+0.40%,+0.27%,+0.27%,+0.66%,-1.58%,-0.40%,+0.94%
1463.TW,+1.81%,-1.11%,-0.90%,-0.68%,+0.00%,+0.00%,+0.46%,-0.68%,-0.69%,+1.39%
3665.TW,+5.07%,-4.35%,+0.98%,-3.70%,+0.33%,+0.33%,+2.83%,+0.00%,+1.30%,+0.80%
3714.TW,-1.45%,+0.67%,+0.66%,-1.19%,+0.40%,+0.40%,+1.07%,-2.24%,-1.48%,+0.14%
6698.TW,+0.70%,+0.35%,-0.69%,-0.87%,+1.58%,+1.58%,+0.17%,-2.08%,-2.47%,-0.54%
5880.TW,+0.60%,-0.20%,+0.40%,-0.40%,+0.20%,+0.20%,+0.20%,-1.20%,+0.00%,+0.00%
2243.TW,+0.38%,-0.38%,-1.91%,-0.78%,+0.39%,+0.39%,+0.00%,-1.95%,-0.80%,-0.80%
2349.TW,-1.38%,-0.93%,-0.94%,+0.48%,-1.42%,-1.42%,+2.40%,-2.82%,-0.48%,-1.46%
3591.TW,,,,,,,,,,
2401.TW,+2.26%,-3.75%,+1.15%,-1.59%,-1.38%,-1.38%,+1.40%,-3.46%,-1.67%,-0.49%
8104.TW,-0.54%,+1.90%,-1.33%,+1.21%,+1.60%,+1.60%,+0.00%,-1.83%,-1.07%,+0.40%
6906.TW,+2.07%,-1.35%,-4.11%,-3.21%,+0.74%,+0.74%,-0.37%,-1.84%,+5.24%,+0.00%
3563.TW,+2.79%,+4.07%,+0.00%,-3.35%,-0.39%,-0.39%,+1.93%,+1.14%,+2.06%,-1.10%
2910.TW,+0.00%,-0.69%,+0.00%,+0.00%,+1.39%,+1.39%,-0.23%,-1.14%,+0.00%,+1.15%
2254.TW,+3.29%,-0.91%,-0.46%,-0.15%,+0.31%,+0.31%,-1.99%,+0.63%,-0.47%,-0.78%
2369.TW,+3.09%,+2.67%,-0.97%,-3.28%,-0.34%,-0.34%,+1.36%,-2.01%,-0.34%,-1.03%
2250.TW,+0.48%,+1.90%,-1.87%,-3.33%,-0.49%,-0.49%,-0.50%,-1.00%,-0.20%,-0.50%
1773.TW,+2.53%,-1.41%,+2.14%,+0.00%,+1.05%,+1.05%,+1.73%,-1.36%,+1.03%,+2.05%
6931.TW,-1.69%,+0.52%,-1.37%,+0.52%,-1.73%,-1.73%,-0.18%,+0.71%,-1.05%,-1.24%
4956.TW,+0.55%,-2.90%,+1.31%,-3.87%,-1.92%,-1.92%,+2.54%,-1.14%,+0.96%,+4.01%
5876.TW,+0.11%,-1.38%,-0.11%,+1.94%,-2.64%,-2.64%,+1.74%,-0.21%,-0.21%,+0.86%
4977.TW,+2.10%,-4.62%,-3.23%,-2.23%,-0.80%,-0.80%,+1.15%,-2.61%,-0.93%,+0.71%
00632R.TW,-2.22%,+0.31%,-0.44%,+1.36%,-0.13%,-0.13%,-1.17%,+1.05%,+0.26%,+0.22%
3704.TW,+2.01%,-1.32%,+6.00%,-5.97%,-2.17%,-2.17%,+1.20%,+3.55%,-1.63%,-1.00%
8213.TW,+0.00%,-0.63%,+1.11%,-0.63%,+0.00%,+0.00%,+1.11%,-0.47%,+0.16%,+1.41%
2845.TW,+0.00%,-0.38%,+0.77%,-0.77%,-0.39%,-0.39%,+0.78%,-0.38%,+0.77%,-0.38%
3266.TW,+0.00%,-2.50%,-0.32%,+0.00%,+0.64%,+0.64%,+0.96%,+0.00%,+0.32%,-0.32%
2812.TW,+0.00%,+0.25%,+0.00%,-0.74%,+1.23%,+1.23%,+0.73%,+0.00%,+1.45%,-0.24%
1324.TW,-0.43%,+0.00%,+0.00%,+0.87%,+0.87%,+0.87%,+0.43%,-0.85%,-0.43%,+0.87%
00932.TW,+1.41%,+0.14%,+0.76%,-0.83%,-0.07%,-0.07%,+0.70%,-0.21%,-0.28%,-0.77%
2867.TW,+0.00%,-0.58%,+3.30%,-2.07%,+0.00%,+0.00%,+0.38%,-0.76%,+1.35%,-0.57%
4906.TW,+1.48%,-0.73%,+0.73%,-1.64%,+0.00%,+0.00%,+1.30%,-1.10%,-0.18%,+0.19%
1712.TW,+0.24%,-0.94%,+0.36%,+0.71%,-0.12%,-0.12%,+1.30%,-0.70%,+0.00%,+0.94%
1203.TW,+1.13%,+0.62%,+1.85%,-1.21%,+1.47%,+1.47%,-0.24%,-0.36%,-0.37%,+1.59%
2002.TW,+0.47%,-0.93%,-1.41%,+0.48%,+2.61%,+2.61%,-2.77%,-2.85%,-0.73%,-0.49%
2478.TW,+0.65%,+0.75%,+4.03%,-3.67%,+0.74%,+0.74%,+0.11%,-0.21%,+0.00%,-0.32%
4560.TW,-0.29%,+1.30%,+0.71%,+0.71%,+0.56%,+0.56%,+0.14%,-1.11%,+0.28%,+0.14%
4532.TW,+0.33%,+0.49%,+1.62%,-0.80%,+1.45%,+1.45%,-3.17%,+0.49%,-0.82%,-1.32%
6988.TW,+2.58%,+2.01%,+0.00%,-2.46%,+0.51%,+0.51%,+0.00%,-0.50%,+0.00%,-0.76%
6582.TW,+1.71%,-1.44%,-0.49%,+0.49%,+0.97%,+0.97%,+1.20%,-1.19%,+0.48%,-1.08%
6668.TW,+4.61%,+2.54%,-1.43%,-1.45%,+3.62%,+3.62%,+9.96%,+5.88%,-2.67%,-2.51%
020030.TW,,,,,,,,,,
9136.TW,-0.43%,+0.43%,-0.99%,-1.15%,+1.30%,+1.30%,-0.43%,-0.86%,-0.14%,-1.74%
2897.TW,-0.31%,-0.72%,+0.00%,-0.21%,+0.42%,+0.42%,+0.31%,-0.52%,+0.31%,-0.31%
3557.TW,-3.70%,+1.92%,+1.88%,-3.33%,-0.19%,-0.19%,+0.38%,-1.34%,-0.77%,+0.39%
9939.TW,-0.65%,-0.98%,+1.32%,-0.33%,-0.65%,-0.65%,+0.00%,-0.33%,-0.33%,-0.33%
3592.TW,+2.08%,-1.31%,+0.59%,-1.32%,+0.60%,+0.60%,+0.89%,+0.29%,-0.15%,-0.88%
1718.TW,+0.15%,-1.20%,+1.36%,+0.60%,-0.45%,-0.45%,+0.30%,-0.59%,+1.20%,+0.74%
6491.TW,+3.19%,-1.26%,-0.14%,-0.43%,+0.57%,+0.57%,+0.57%,-0.85%,-1.14%,-1.44%
2484.TW,+0.67%,-0.67%,+0.67%,-1.11%,-0.68%,-0.68%,+0.68%,-0.23%,+0.45%,+0.22%
2520.TW,-1.47%,+0.56%,+5.74%,-2.63%,+0.36%,+0.36%,-0.54%,+0.00%,+0.72%,-0.72%
6166.TW,-0.13%,+0.00%,+0.00%,+1.07%,-1.20%,-1.20%,-0.27%,-3.37%,-1.12%,-0.99%
2102.TW,+9.92%,-0.93%,-1.87%,+0.00%,-2.86%,-2.86%,+0.74%,+0.49%,-0.97%,+2.44%
1338.TW,+0.20%,+0.61%,-0.20%,+0.20%,+0.61%,+0.61%,+0.00%,+0.20%,-0.20%,-0.60%
3023.TW,+2.17%,-0.64%,+0.00%,-0.86%,-1.73%,-1.73%,+2.20%,+0.86%,-2.56%,+3.06%
2106.TW,-0.99%,-1.41%,+0.00%,-1.43%,-0.83%,-0.83%,+1.25%,-1.65%,+0.00%,+0.21%
00738U.TW,-1.42%,-2.73%,+2.03%,+0.11%,-0.51%,-0.51%,+2.62%,+1.70%,-1.50%,+0.96%
6672.TW,+0.00%,-2.07%,+1.41%,-2.78%,-1.71%,-1.71%,+4.94%,+0.28%,+1.52%,+3.27%
3694.TW,+6.01%,-1.19%,-0.40%,-0.81%,+0.41%,+0.41%,+0.00%,+6.69%,+2.85%,+1.85%
2312.TW,+0.74%,-0.24%,+1.47%,+4.10%,+0.69%,+0.69%,+1.61%,+0.68%,+0.45%,-2.24%
2208.TW,+0.30%,+0.90%,+2.08%,-2.03%,-1.19%,-1.19%,+0.00%,-0.30%,+2.41%,-0.29%
2028.TW,+1.32%,-1.57%,-0.80%,-2.14%,+2.19%,+2.19%,+1.07%,-2.12%,-0.54%,+0.27%
1909.TW,+1.26%,-0.73%,+3.97%,-1.71%,-0.41%,-0.41%,-0.92%,-1.24%,-1.26%,-2.13%
009803.TW,+2.41%,-0.20%,+1.03%,-2.03%,+0.52%,+0.52%,+1.44%,-0.41%,-0.41%,-0.31%
2348.TW,-0.39%,+0.40%,+0.39%,-0.39%,+0.39%,+0.39%,+5.10%,-3.73%,+0.78%,-0.77%
2104.TW,+1.28%,-0.42%,+0.00%,-2.53%,+0.00%,+0.00%,+0.87%,-1.29%,-0.87%,-0.88%
02001L.TW,,,,,,,,,,
2880.TW,+0.18%,-0.72%,+0.72%,-0.18%,-0.54%,-0.54%,+0.54%,-2.15%,+0.18%,-0.18%
6585.TW,,,,,,,,,,
6909.TW,+0.35%,-1.38%,+1.64%,+6.09%,-5.63%,-5.63%,-3.10%,-5.09%,-1.50%,
8476.TW,+2.06%,+0.90%,+2.44%,+0.00%,+0.00%,+0.00%,+0.00%,-2.17%,-0.89%,+2.46%
