股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
4968.TW,+0.77%,-0.76%,+3.45%,+2.22%,-4.71%,-4.18%,+1.19%,-0.78%,+1.98%,-0.78%
2417.TW,+0.21%,-0.85%,+0.64%,+0.21%,-1.27%,-1.28%,-0.22%,-0.43%,+2.62%,+0.85%
2402.TW,+1.08%,+0.80%,-0.53%,-1.07%,+0.27%,+1.34%,-0.27%,-0.53%,+1.60%,-0.53%
2351.TW,-0.42%,+0.84%,+2.49%,-0.40%,-2.03%,+1.24%,+1.64%,-2.42%,+3.72%,-0.40%
2420.TW,-0.37%,+0.00%,+0.49%,+0.12%,-0.12%,+0.00%,+0.24%,+0.24%,+1.82%,-0.12%
911622.TW,-0.58%,-1.57%,+0.00%,+1.19%,-1.18%,-0.80%,+2.20%,+0.39%,-0.20%,-0.20%
8222.TW,-0.36%,+0.18%,-1.09%,+3.87%,+9.93%,+9.68%,-5.74%,-2.03%,+1.59%,+2.66%
2497.TW,+0.13%,+0.39%,+0.39%,-2.17%,-1.83%,+0.27%,-0.27%,-0.13%,+4.53%,-0.77%
2059.TW,-1.48%,+0.50%,-0.12%,-1.12%,-0.88%,-0.76%,+0.13%,-0.90%,+2.33%,+1.64%
3030.TW,-0.16%,-0.94%,+0.00%,-0.48%,-0.48%,-0.16%,+0.00%,+0.00%,+0.48%,+0.48%
1786.TW,+1.39%,+0.85%,-0.85%,+2.74%,+0.00%,+1.16%,-2.63%,-1.01%,+0.00%,+3.41%
9802.TW,+0.37%,-1.85%,+0.75%,-2.99%,-1.15%,-0.39%,+3.91%,+3.01%,-0.73%,-1.47%
00918.TW,-1.41%,+0.44%,+1.43%,-0.37%,-0.74%,-0.56%,+1.18%,-0.74%,+0.99%,-0.37%
3022.TW,-2.01%,+9.99%,-1.74%,+0.00%,-1.65%,+1.54%,+0.13%,+2.03%,+1.36%,+6.12%
5906.TW,+1.08%,+0.00%,-0.15%,+6.87%,-0.43%,-0.86%,+0.72%,+0.43%,+0.29%,-0.14%
00641R.TW,-0.21%,+0.21%,-0.21%,-0.42%,+0.42%,+0.42%,-0.95%,+0.42%,-1.06%,+0.75%
00912.TW,-1.81%,-0.07%,+1.91%,+0.07%,-0.40%,-0.81%,+1.15%,-1.61%,+0.95%,-0.88%
2412.TW,-0.44%,+0.00%,+0.00%,+0.00%,+0.44%,+0.44%,+0.44%,-0.44%,+0.44%,-0.44%
2428.TW,-0.34%,+0.34%,-0.67%,-1.02%,-1.71%,+1.74%,+0.68%,-2.04%,+2.78%,-0.34%
4536.TW,+0.56%,+0.00%,+1.40%,-0.55%,-1.66%,+9.86%,-0.26%,+3.86%,-0.99%,+0.00%
2901.TW,+0.42%,+0.42%,+0.00%,-0.21%,+1.04%,+0.00%,+0.41%,+1.23%,+0.81%,+0.20%
3231.TW,+0.00%,+0.00%,-0.16%,-0.31%,-1.89%,+1.60%,+0.16%,+0.16%,-0.94%,+0.48%
2464.TW,-0.25%,-0.26%,+0.38%,-0.64%,+0.00%,+0.00%,+0.00%,-0.26%,+0.39%,+0.13%
2884.TW,-0.81%,-0.41%,+0.41%,+0.41%,+0.41%,+2.02%,+0.20%,-0.79%,+0.20%,+1.20%
2007.TW,+0.00%,+1.22%,+0.00%,-1.20%,-2.85%,+0.42%,+1.25%,-0.82%,+0.83%,+2.47%
6116.TW,-2.34%,-1.20%,+2.02%,-0.79%,-3.60%,-1.66%,+2.11%,+0.41%,+6.58%,+0.77%
2453.TW,+0.95%,+1.13%,+9.85%,+9.98%,+6.77%,+9.94%,+3.54%,+2.78%,+1.60%,+4.24%
9958.TW,-5.14%,-0.10%,-1.11%,-0.71%,-0.41%,-0.41%,+2.17%,+1.01%,-1.00%,+3.54%
006208.TW,-1.36%,-0.22%,+1.45%,+0.07%,+0.14%,-0.21%,+0.57%,-1.99%,+1.09%,-1.29%
3055.TW,+0.00%,-0.38%,+0.19%,+9.26%,-3.81%,+1.08%,+0.53%,+1.59%,+2.26%,+2.04%
2722.TW,+1.67%,-1.19%,+0.15%,-0.30%,-0.30%,+0.91%,+2.10%,+3.24%,+0.71%,+3.39%
2885.TW,-0.22%,+0.22%,-0.44%,+0.22%,+0.44%,+0.00%,+0.00%,-0.88%,+0.66%,+0.00%
4119.TW,+1.33%,+1.21%,+0.00%,+1.99%,-3.12%,+1.21%,+0.00%,-0.50%,+1.50%,+0.49%
2929.TW,+1.20%,+1.48%,-1.46%,+0.00%,-6.80%,+2.22%,-0.31%,-0.31%,+0.63%,+0.31%
6645.TW,+1.01%,-1.86%,-1.02%,+1.91%,+0.00%,-1.88%,+0.00%,-1.32%,+3.28%,-1.88%
00881.TW,-1.21%,-0.27%,+1.91%,+0.13%,+0.07%,-0.67%,+0.67%,-1.74%,+1.02%,-0.81%
1717.TW,-0.91%,+0.61%,+0.00%,-0.46%,-0.91%,-1.23%,+0.16%,-0.78%,+0.78%,+0.16%
4763.TW,+2.50%,+9.93%,+2.04%,-2.67%,-1.89%,+1.22%,+2.76%,+4.20%,-1.29%,-1.63%
2535.TW,+0.65%,+0.49%,+1.13%,-0.48%,-1.12%,-0.16%,+0.65%,-0.32%,+0.16%,+0.81%
2013.TW,+0.50%,-0.50%,-0.33%,-4.83%,+0.52%,+0.35%,-0.17%,+1.04%,+0.34%,-0.34%
1714.TW,+0.11%,-0.11%,+0.34%,-0.23%,-0.69%,-0.46%,+0.81%,+0.11%,+0.92%,+0.45%
2352.TW,-0.87%,+0.17%,+1.57%,+0.00%,-0.17%,-1.55%,+0.52%,+0.00%,+0.17%,+0.52%
1568.TW,+0.00%,-0.41%,+1.03%,-0.41%,-1.85%,-1.05%,+0.63%,+1.26%,+0.41%,-0.62%
2020.TW,-0.42%,+0.21%,+0.00%,-0.42%,-0.42%,-0.42%,-0.21%,-0.21%,+1.06%,+0.21%
3029.TW,+1.88%,+1.50%,+2.04%,+1.56%,+0.77%,+3.70%,-0.73%,+0.21%,-0.11%,-0.84%
4958.TW,+0.00%,+0.00%,+0.00%,+0.00%,-0.89%,+1.35%,+0.44%,+0.00%,+0.44%,+0.44%
3447.TW,+0.42%,-1.24%,+0.21%,+4.51%,-5.02%,-0.84%,-3.30%,+0.55%,+2.52%,+0.53%
3583.TW,-1.45%,+0.27%,+0.13%,-0.53%,+1.60%,+0.66%,-1.04%,-1.85%,+2.02%,+0.53%
3706.TW,+0.32%,+1.11%,+0.00%,-2.98%,-0.32%,-0.32%,+1.14%,-0.97%,+0.49%,-0.16%
3054.TW,+1.32%,-0.26%,-1.05%,+0.26%,-0.53%,+1.33%,-1.57%,-0.53%,+1.60%,+0.00%
2031.TW,-1.47%,+0.32%,-0.64%,-1.82%,-1.96%,-1.00%,+1.35%,-0.55%,+1.00%,-0.44%
6285.TW,+0.23%,+0.58%,-0.35%,-0.58%,-2.23%,+3.48%,+0.58%,-0.46%,+1.51%,+0.00%
00642U.TW,-2.63%,+2.05%,+2.83%,+1.35%,-0.91%,+1.52%,+0.30%,-0.90%,+1.03%,-1.73%
3576.TW,-0.94%,-0.47%,-0.71%,+0.00%,-0.72%,+0.97%,-0.24%,-0.24%,+0.72%,+0.24%
8112.TW,-0.13%,+0.00%,-2.09%,+0.13%,-0.27%,+0.13%,+0.67%,-0.27%,+0.40%,+0.26%
00633L.TW,-3.08%,+1.72%,-0.46%,+2.41%,-1.73%,+3.00%,-1.15%,-0.62%,+2.46%,-3.19%
1535.TW,-0.23%,-0.34%,+0.00%,-0.11%,-0.23%,-0.23%,+0.23%,+0.00%,+0.23%,+0.69%
00885.TW,+0.43%,+0.00%,-0.86%,+0.00%,-0.52%,-0.44%,+0.53%,+0.35%,+0.52%,-0.35%
4306.TW,+0.34%,-0.34%,+0.34%,+0.00%,-1.02%,-0.34%,+0.69%,-0.68%,+0.34%,+0.34%
8105.TW,-0.69%,+2.80%,+0.34%,-0.68%,-0.68%,+0.00%,+2.41%,-0.67%,+1.69%,-0.66%
1721.TW,+0.33%,+0.97%,-1.29%,-1.30%,-1.65%,+1.34%,+0.33%,-1.32%,+0.67%,-0.33%
1434.TW,-0.18%,+1.10%,+0.55%,+0.00%,-0.54%,+0.00%,-0.18%,-0.91%,+0.00%,+0.74%
2461.TW,+0.00%,+0.00%,+0.26%,-0.77%,-0.26%,+0.52%,-0.26%,+0.78%,+0.26%,+0.51%
8131.TW,-0.49%,+0.86%,-0.24%,-0.37%,+0.86%,-0.12%,-0.24%,-0.61%,-0.12%,+0.12%
00637L.TW,-3.03%,+1.69%,-0.55%,+2.53%,-1.51%,+2.81%,-1.19%,-0.54%,+2.24%,-2.96%
00664R.TW,+0.99%,+0.00%,-1.47%,+0.33%,+0.17%,+0.17%,-0.99%,+1.83%,-1.31%,+0.66%
2434.TW,+0.18%,+0.36%,+0.00%,+0.18%,+0.18%,-3.00%,+2.18%,+0.00%,-1.25%,-0.18%
8488.TW,+1.87%,+0.92%,-1.82%,-0.31%,+0.00%,+0.00%,+0.00%,-1.55%,-0.32%,+0.00%
00733.TW,+0.37%,+0.77%,+0.96%,-0.56%,-0.96%,+0.06%,+0.88%,-0.25%,+1.38%,-0.33%
1533.TW,+0.40%,+0.79%,-1.37%,-0.40%,-1.79%,-0.10%,+0.81%,+0.00%,+0.70%,+1.60%
4952.TW,-0.98%,+1.39%,+1.95%,-1.15%,-2.33%,-0.40%,+2.19%,+0.58%,+0.97%,+0.38%
1219.TW,+1.01%,+0.50%,-0.50%,-0.75%,-0.25%,+1.27%,+1.25%,-0.74%,-0.25%,+0.00%
8249.TW,-2.89%,+0.70%,+0.52%,-1.04%,-2.45%,-2.87%,+0.92%,-0.91%,+0.74%,-0.37%
5288.TW,-0.28%,-0.28%,+0.28%,+0.28%,+0.84%,-2.76%,-0.57%,+0.29%,+0.28%,-0.57%
2034.TW,+0.00%,+1.32%,+1.14%,-1.13%,-1.79%,+1.82%,+0.16%,-0.32%,+0.00%,+1.30%
2483.TW,+0.00%,-1.59%,+0.20%,+3.64%,-1.95%,+0.99%,+0.79%,+0.00%,+1.17%,+0.77%
3380.TW,+0.81%,+0.00%,+0.00%,-0.65%,-1.79%,+2.32%,-0.65%,+0.65%,+0.32%,+1.94%
1795.TW,+9.84%,+2.74%,+1.07%,-2.82%,+0.54%,+0.00%,-3.60%,+1.87%,+4.22%,+3.70%
2406.TW,+0.51%,-0.51%,+0.00%,-0.25%,-0.77%,-0.77%,+0.78%,+1.29%,+1.52%,-0.25%
1316.TW,-0.82%,+2.07%,+1.21%,-1.60%,-1.63%,-0.83%,+0.42%,+0.83%,-0.82%,-0.41%
1515.TW,+0.16%,-2.20%,+1.77%,+0.63%,-2.04%,-2.24%,+0.00%,+0.49%,+3.75%,+0.16%
00674R.TW,+1.95%,+0.32%,-0.16%,-0.16%,+1.43%,-0.24%,+0.00%,+0.79%,+0.39%,+0.62%
6799.TW,-2.29%,+1.95%,+3.45%,+7.78%,-3.44%,-3.20%,-2.21%,-4.14%,+5.49%,+2.60%
6689.TW,-1.97%,+0.40%,+0.00%,+9.60%,-4.74%,-0.77%,-1.93%,-0.79%,+5.16%,+0.75%
2427.TW,+0.41%,+0.41%,-0.41%,+0.00%,+3.70%,-0.79%,+4.00%,-1.54%,+0.39%,+1.17%
1536.TW,-0.81%,-0.96%,+0.00%,+0.69%,-0.69%,-0.69%,-0.42%,+0.84%,+0.55%,+0.00%
2528.TW,+1.80%,+5.90%,-1.11%,+0.85%,-0.84%,-1.41%,+0.86%,-1.13%,-0.29%,+0.57%
1463.TW,-0.34%,+0.68%,+0.34%,+0.34%,-0.34%,-1.35%,+1.03%,+4.41%,-0.65%,-0.98%
3665.TW,+0.18%,-0.37%,+0.18%,-2.39%,+0.38%,+0.38%,+1.31%,+0.92%,+2.56%,-0.53%
3714.TW,-0.59%,+0.40%,-0.20%,-1.59%,-1.82%,+0.00%,+0.21%,-0.72%,+2.17%,+0.81%
6698.TW,-2.94%,+1.18%,-0.17%,-0.17%,+0.00%,+0.67%,+0.00%,-0.66%,+1.17%,+0.00%
5880.TW,-1.13%,+0.19%,-0.19%,+0.00%,+0.95%,+0.75%,-0.19%,-0.56%,-0.19%,+0.19%
2243.TW,+9.82%,-2.17%,-2.22%,+2.27%,-2.49%,+1.42%,+2.52%,-1.09%,-2.76%,-2.27%
2349.TW,-0.97%,+1.47%,-0.12%,-0.97%,+0.12%,-0.37%,+0.74%,+0.49%,+0.48%,+0.36%
2401.TW,-0.40%,+0.60%,+6.20%,-1.13%,-2.48%,+0.00%,+0.00%,-0.59%,+1.77%,+1.16%
8104.TW,+0.39%,+1.96%,+1.15%,-0.63%,-1.40%,+0.78%,+0.26%,-0.90%,+1.55%,+0.89%
3563.TW,-2.91%,+1.33%,+1.32%,-1.62%,-0.99%,+0.33%,+1.00%,-1.32%,+1.67%,+9.84%
2910.TW,+0.00%,-0.33%,-0.34%,-0.84%,+0.00%,-1.02%,+0.68%,+0.34%,+0.00%,+0.34%
2369.TW,-1.66%,-0.34%,+2.03%,-1.00%,-3.36%,+0.35%,+0.69%,+0.00%,+4.81%,+1.31%
2250.TW,-1.63%,-0.83%,+0.42%,+0.00%,-0.41%,-1.25%,+0.56%,-0.28%,+0.56%,+0.42%
1773.TW,-2.56%,+0.38%,+0.00%,-0.75%,-1.89%,+1.54%,-0.76%,-1.91%,+1.95%,-1.15%
6931.TW,+0.00%,-0.25%,+0.00%,-1.25%,+1.14%,+1.38%,+1.23%,+1.46%,+10.82%,-2.60%
4956.TW,-2.45%,-1.25%,+2.54%,-0.93%,-1.88%,+0.00%,+0.00%,+0.00%,+1.91%,+0.94%
5876.TW,-1.27%,+0.43%,+0.11%,+0.21%,+0.21%,+0.21%,+0.32%,-1.06%,+0.64%,+0.11%
4977.TW,-0.45%,+1.35%,-3.10%,+1.83%,-0.90%,+0.45%,-2.70%,-0.93%,+8.41%,+0.43%
00632R.TW,+1.12%,+0.19%,-1.29%,+0.00%,+0.19%,+0.37%,-0.93%,+1.69%,-1.29%,+0.94%
3704.TW,-1.96%,+2.80%,+0.91%,-0.77%,-1.43%,+4.87%,-1.63%,+1.02%,+1.26%,-0.75%
8213.TW,+0.00%,-0.91%,+0.53%,-0.52%,-0.66%,+0.13%,+0.53%,+0.66%,+0.00%,+0.13%
2845.TW,-0.42%,+0.85%,+0.00%,-1.68%,+0.00%,+0.00%,+0.43%,-0.43%,+0.43%,+0.00%
3266.TW,+0.00%,+0.00%,+0.00%,+0.00%,-0.42%,-0.84%,+0.84%,-0.42%,+0.42%,-0.42%
2812.TW,-0.38%,+0.00%,+0.00%,+0.00%,+0.00%,+0.38%,+0.00%,-0.38%,+0.00%,+0.38%
1324.TW,+0.45%,-0.90%,-0.45%,-0.46%,+0.00%,+0.00%,+0.00%,+0.00%,+0.46%,+0.46%
2867.TW,+0.89%,+0.53%,-1.06%,-0.89%,-1.44%,+0.36%,+1.27%,-1.08%,+0.72%,-0.90%
4906.TW,+0.36%,-0.18%,-0.18%,-0.36%,-1.25%,+0.91%,-0.36%,-0.36%,+0.54%,+1.08%
1712.TW,+0.64%,+0.64%,-1.02%,+0.00%,-1.16%,+0.78%,+0.13%,-0.64%,+0.13%,+0.26%
1203.TW,+0.00%,+0.41%,-1.08%,-0.14%,-0.41%,+0.27%,+0.96%,+0.14%,+0.41%,-0.81%
2002.TW,-1.11%,+1.29%,+0.00%,-0.48%,-0.16%,+0.64%,+0.00%,-0.32%,+0.80%,+0.32%
2478.TW,+1.21%,+0.33%,+0.22%,-1.08%,-1.64%,-0.22%,+2.23%,+1.85%,+5.14%,+2.04%
4560.TW,-0.13%,+0.00%,+0.26%,+0.00%,-0.77%,-0.26%,+0.00%,+0.00%,+0.26%,+0.00%
4532.TW,-0.29%,+0.29%,-0.87%,+0.29%,-0.88%,+0.00%,+0.29%,-0.29%,+0.59%,+0.29%
6582.TW,+1.78%,+0.16%,+0.32%,-0.63%,-3.03%,+0.16%,-0.16%,+0.66%,+1.14%,+0.32%
6668.TW,-1.86%,+6.08%,-0.48%,+0.72%,-2.38%,-0.73%,+1.47%,+0.00%,+0.73%,-1.20%
9136.TW,-0.47%,+0.00%,+0.63%,+0.00%,-0.63%,-0.16%,+0.00%,-0.16%,+0.16%,+0.00%
2897.TW,-0.31%,-0.31%,-0.83%,+0.00%,+0.31%,+0.93%,-0.10%,-0.41%,+0.21%,-0.21%
3557.TW,+0.58%,+0.19%,+3.45%,+0.74%,-1.29%,-1.68%,+3.22%,-0.18%,-0.18%,+0.92%
9939.TW,-1.20%,+1.21%,+3.05%,-1.06%,-1.07%,-0.22%,-0.65%,+0.98%,+1.94%,+2.33%
3592.TW,-1.97%,+3.31%,+7.24%,-1.04%,-1.44%,-2.53%,+2.60%,-0.80%,+1.74%,+2.64%
1718.TW,-1.48%,-0.23%,-0.12%,+0.00%,+0.12%,-1.16%,+1.65%,-0.58%,+0.23%,+0.81%
6491.TW,-1.38%,+1.51%,+1.06%,-1.47%,-1.50%,-3.80%,-0.23%,+0.56%,+1.69%,-0.66%
2484.TW,-0.94%,-0.27%,+0.27%,+2.99%,-1.59%,-0.94%,+2.57%,+0.26%,+1.45%,+0.52%
2520.TW,+0.34%,+0.17%,-0.34%,-2.04%,+0.87%,-1.21%,-0.35%,+0.35%,+0.35%,+0.17%
6166.TW,+1.34%,+0.17%,+1.82%,+0.16%,-1.30%,+1.97%,-1.61%,+0.16%,+0.33%,-0.33%
2102.TW,-2.39%,-0.25%,+0.00%,+2.95%,+0.00%,-6.21%,-0.76%,+0.77%,+1.53%,+3.51%
1338.TW,-1.20%,+0.55%,-0.44%,+0.00%,-1.21%,+0.00%,+0.67%,-0.11%,+0.78%,+1.21%
3023.TW,+2.00%,+0.33%,+0.16%,+1.79%,-1.12%,-2.26%,+2.15%,-2.42%,-0.83%,-1.50%
2106.TW,+0.00%,+0.00%,-0.32%,-0.16%,+0.32%,-0.48%,+0.32%,+0.64%,+1.43%,-0.94%
00738U.TW,-4.42%,-0.45%,-0.18%,+0.50%,-2.65%,-0.05%,+0.65%,-1.15%,+0.00%,-1.39%
6672.TW,-1.34%,+1.12%,-0.37%,+0.00%,-1.97%,+0.38%,-0.50%,+0.50%,+2.62%,+0.12%
3694.TW,-0.96%,-0.24%,+0.49%,-0.73%,-0.73%,-1.23%,+0.25%,+0.25%,+2.23%,-0.49%
2312.TW,+0.36%,-0.36%,-1.08%,+0.36%,-1.45%,+1.11%,-0.36%,+0.37%,+0.00%,+0.73%
2208.TW,-1.22%,+0.50%,-0.25%,+1.23%,+0.73%,+1.69%,-1.67%,+1.69%,-0.71%,+3.12%
2028.TW,-0.84%,+1.36%,-1.01%,-2.04%,-2.25%,+1.60%,-1.05%,+0.00%,+1.59%,+2.08%
1909.TW,-3.21%,+0.83%,-0.27%,-1.10%,-0.28%,+1.11%,+0.28%,+1.10%,-0.27%,+1.09%
2348.TW,+0.00%,-1.59%,-0.44%,+0.00%,+0.00%,-0.89%,-0.15%,+0.45%,+0.30%,+0.00%
2104.TW,+0.49%,+0.00%,-0.97%,+0.00%,-0.98%,-0.49%,+0.74%,-0.74%,+0.74%,+1.23%
2880.TW,-0.66%,+0.00%,+0.00%,-0.22%,+0.67%,+0.22%,+1.10%,-1.09%,+0.22%,+0.44%
8476.TW,+0.15%,+1.17%,-47.24%,+98.07%,-6.11%,-50.96%,-0.90%,+101.52%,+0.15%,+4.68%
1339.TW,+0.48%,-0.71%,+0.24%,+0.00%,-0.71%,-0.12%,+0.60%,+0.72%,+1.07%,+0.12%
6806.TW,+1.36%,-1.22%,+1.35%,+0.36%,+4.72%,+1.16%,-0.91%,+2.88%,-0.56%,+1.24%
1605.TW,-0.55%,-2.41%,+0.19%,+1.33%,-0.75%,+0.19%,-0.38%,+2.46%,+3.87%,+2.13%
00648R.TW,+1.29%,+0.00%,-1.28%,+1.01%,+1.28%,+0.28%,-1.40%,+0.57%,-0.99%,+2.14%
3006.TW,-2.33%,+0.13%,+0.88%,-1.24%,-1.01%,-2.42%,+2.09%,-0.51%,+4.11%,-0.49%
1442.TW,+1.60%,+0.00%,-0.47%,+1.27%,-0.63%,+0.00%,+1.57%,-0.31%,+1.24%,+0.92%
3376.TW,-0.35%,+1.53%,-0.12%,+0.23%,-1.39%,-0.59%,+1.77%,-1.50%,+0.35%,+5.74%
1303.TW,-0.27%,+1.21%,-0.80%,+0.13%,-0.53%,+1.21%,+0.27%,-1.06%,+0.94%,+0.40%
00715L.TW,-3.46%,+4.18%,+3.94%,+3.10%,-1.67%,+2.99%,+0.79%,-1.77%,+2.13%,-3.20%
3021.TW,-1.79%,-1.59%,-0.69%,-0.23%,-0.47%,-1.87%,+2.39%,-0.70%,+0.47%,+0.47%
2633.TW,-0.85%,-0.69%,+0.17%,-0.17%,+0.00%,+0.17%,+0.17%,-0.17%,+0.17%,+0.17%
1441.TW,-0.25%,+0.00%,+0.00%,+0.00%,+0.25%,-0.50%,+0.38%,+0.13%,+0.00%,+0.12%
2543.TW,-0.55%,+0.11%,+0.00%,+0.00%,+0.55%,-0.77%,+0.22%,-0.11%,+0.00%,+0.56%
1762.TW,+1.59%,+0.16%,+0.16%,+0.31%,+2.02%,+1.07%,-0.76%,+1.07%,+0.90%,-0.30%
2388.TW,+0.55%,-0.55%,+3.19%,+1.07%,-2.52%,+1.63%,-1.21%,-1.49%,+2.20%,-0.40%
1256.TW,+0.34%,+1.52%,+0.00%,+0.50%,+0.50%,-0.99%,+1.33%,+0.33%,+0.65%,+0.81%
3673.TW,-0.32%,-0.48%,+0.48%,-1.44%,-0.32%,-0.65%,+1.15%,+0.00%,+1.13%,+0.00%
1516.TW,+0.00%,-0.25%,+0.00%,+0.25%,+0.50%,-0.49%,-0.74%,+0.25%,+0.25%,+0.74%
3413.TW,+0.51%,+1.28%,+2.02%,-0.99%,-0.50%,+2.26%,-0.98%,-0.25%,+0.99%,-0.98%
00693U.TW,+0.59%,-0.33%,-0.41%,-0.37%,+0.45%,+1.78%,-0.07%,-0.88%,-0.11%,+0.26%
2201.TW,-0.77%,+0.39%,+0.00%,-1.16%,+2.73%,-1.90%,-0.39%,+0.91%,+4.62%,-1.84%
1323.TW,+0.30%,-0.30%,+0.00%,-0.15%,+0.00%,+0.45%,+0.15%,+0.30%,-0.15%,-0.45%
1733.TW,+2.97%,+2.31%,-0.94%,+0.19%,-1.70%,-0.58%,-0.19%,+0.00%,+0.39%,+0.58%
00662.TW,-0.12%,+0.25%,+2.06%,-1.32%,-1.26%,-0.29%,+1.51%,+0.56%,+1.60%,-2.22%
8046.TW,-6.27%,+2.09%,+0.00%,-0.41%,-2.47%,-1.69%,+2.36%,+2.31%,+1.43%,-0.81%
1445.TW,+0.00%,+0.00%,+0.00%,-0.31%,-0.63%,+0.32%,+0.00%,+0.00%,+0.00%,+0.31%
