股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
2417.TW,+0.94%,-1.59%,+9.99%,-1.84%,-3.63%,-3.63%,+5.71%,+6.38%,-3.23%,+1.67%
2402.TW,+0.61%,-0.76%,+0.30%,+1.37%,+1.65%,+1.65%,+0.74%,-0.88%,-0.88%,+2.08%
2351.TW,+0.00%,+5.02%,+1.30%,+1.72%,-2.53%,-2.53%,+2.60%,-1.27%,+0.00%,+0.43%
2420.TW,-0.69%,+0.00%,+1.57%,-1.03%,+2.08%,+2.08%,-0.34%,+9.88%,+4.96%,+1.33%
911622.TW,-0.20%,-0.79%,+0.99%,-0.78%,+0.00%,+0.00%,+0.79%,+0.78%,-1.17%,+2.36%
8222.TW,+3.42%,+0.77%,-1.20%,+1.55%,-2.61%,-2.61%,-1.01%,-0.68%,+1.14%,-0.22%
6658.TW,-0.56%,-0.80%,+0.80%,-0.58%,-3.64%,-3.64%,+0.61%,-0.12%,-0.24%,+0.24%
2497.TW,+1.29%,-1.09%,+0.18%,+0.18%,+1.28%,+1.28%,+0.90%,+0.00%,-1.25%,+1.81%
2059.TW,+0.00%,+2.40%,+0.78%,-0.78%,-2.73%,-2.73%,+2.81%,+0.39%,+0.00%,-0.78%
3030.TW,+0.40%,+9.88%,+1.44%,-5.32%,+9.74%,+9.74%,+6.14%,+3.86%,+2.48%,+3.02%
1786.TW,-0.41%,+0.20%,+0.71%,+3.64%,-1.95%,-1.95%,-1.00%,-0.30%,-1.11%,-0.51%
9802.TW,-0.39%,+1.95%,-1.53%,-1.16%,+0.39%,+0.39%,-1.17%,+0.79%,-1.18%,-2.38%
00918.TW,+0.95%,-0.49%,+1.27%,+0.28%,+0.24%,+0.24%,-0.44%,+1.38%,-0.36%,+0.64%
3022.TW,+0.97%,+0.96%,-0.36%,-0.24%,-0.84%,-0.84%,+0.72%,-0.12%,-1.20%,+1.21%
5906.TW,+0.15%,+2.94%,+4.80%,-0.86%,-9.10%,-9.10%,-0.48%,-1.76%,-0.98%,+0.99%
00641R.TW,+0.00%,-0.61%,+0.15%,-0.31%,-1.08%,-1.08%,+0.16%,+0.94%,-0.77%,+0.62%
00912.TW,+0.57%,+1.14%,+0.73%,+0.06%,+0.06%,+0.06%,-0.61%,+1.29%,+0.33%,-0.28%
2412.TW,-0.79%,+0.00%,+0.00%,+0.40%,+0.40%,+0.40%,+0.00%,+0.40%,+0.00%,+0.00%
2428.TW,+0.00%,-0.30%,+0.30%,-0.90%,-0.60%,-0.60%,+0.61%,+0.91%,-1.50%,+1.52%
4536.TW,+2.45%,+0.48%,-0.71%,-0.72%,+0.00%,+0.00%,-0.48%,-0.24%,-0.97%,-0.74%
2901.TW,-1.24%,+0.90%,+0.00%,-0.18%,-0.18%,-0.18%,-0.53%,-1.08%,-0.72%,-1.09%
3231.TW,+0.45%,+3.14%,-2.61%,+0.00%,-0.89%,-0.89%,+1.35%,+2.22%,-0.87%,+0.88%
2464.TW,+2.91%,+2.93%,-0.20%,+0.98%,-1.17%,-1.17%,+9.84%,+9.86%,-4.24%,+5.62%
2884.TW,-1.41%,+0.36%,+1.07%,+2.47%,+1.38%,+1.38%,-1.87%,-1.21%,+0.53%,-1.22%
2007.TW,+0.89%,+0.88%,+2.18%,+0.85%,+9.75%,+9.75%,+0.00%,-1.93%,-5.51%,-2.08%
6116.TW,+0.00%,+0.50%,+0.99%,-0.49%,+0.49%,+0.49%,-0.98%,+1.98%,-1.46%,+0.49%
2453.TW,+0.17%,+1.88%,+4.19%,-0.64%,-2.43%,-2.43%,+1.33%,+10.00%,+0.30%,+0.00%
9958.TW,+5.30%,-3.22%,+1.04%,+3.91%,-0.79%,-0.79%,+9.98%,+6.90%,-2.04%,+3.81%
006208.TW,+0.79%,+1.40%,+0.62%,-0.31%,-0.15%,-0.15%,-0.05%,+1.95%,+0.70%,-0.30%
00930.TW,+0.40%,-0.20%,+0.99%,+0.05%,+0.54%,+0.54%,-0.05%,+1.51%,-0.39%,-0.29%
3055.TW,-3.98%,+10.00%,+0.00%,+1.69%,-4.21%,-4.21%,-0.53%,+2.01%,+9.99%,+9.92%
2722.TW,+0.33%,+0.50%,+4.13%,-0.95%,-1.60%,-1.60%,-4.56%,-0.85%,-2.93%,+1.77%
2885.TW,-1.72%,+1.27%,+2.35%,+0.15%,-0.92%,-0.92%,-0.93%,+4.06%,-0.60%,-1.96%
4119.TW,-0.65%,+0.33%,+1.09%,+1.51%,-0.53%,-0.53%,-1.39%,+0.33%,-1.19%,+0.66%
2929.TW,+0.64%,-1.26%,+1.71%,+0.63%,+0.52%,+0.52%,-0.31%,-0.62%,-2.30%,+0.64%
6645.TW,+0.93%,-0.79%,+0.79%,+3.01%,-1.53%,-1.53%,-1.29%,-0.26%,-1.84%,+0.27%
00881.TW,+1.06%,+0.64%,+0.72%,-0.27%,-0.22%,-0.22%,-0.05%,+1.85%,+1.15%,-0.09%
1717.TW,-0.79%,-0.48%,+1.77%,+0.00%,+0.32%,+0.32%,-1.42%,+0.64%,-2.07%,+0.00%
4763.TW,-0.62%,+3.86%,+0.00%,+3.24%,-2.56%,-2.56%,-0.48%,-0.12%,-3.00%,+0.74%
2535.TW,-3.11%,+0.94%,+3.18%,-1.45%,+0.37%,+0.37%,-1.10%,-1.48%,-3.01%,+0.78%
2013.TW,-0.84%,+0.34%,+0.17%,+0.17%,+0.84%,+0.84%,-1.00%,-0.68%,-1.36%,+0.00%
1714.TW,-1.93%,+1.24%,+0.31%,+1.12%,-0.20%,-0.20%,-2.32%,+0.41%,-0.62%,-0.83%
2352.TW,-0.75%,-1.63%,-0.38%,-1.02%,+0.65%,+0.65%,+2.44%,+0.75%,-1.99%,+0.51%
1568.TW,-1.28%,+2.11%,-0.48%,+0.32%,+0.16%,+0.16%,+0.95%,-0.47%,-0.95%,+1.44%
2020.TW,+2.13%,+2.46%,-1.92%,-1.22%,+1.24%,+1.24%,-0.98%,-0.25%,-1.73%,+0.88%
00927.TW,+0.97%,+0.43%,+1.38%,-0.16%,+0.26%,+0.26%,+0.16%,+1.57%,+0.41%,-0.26%
3029.TW,+1.66%,+0.00%,+0.14%,+0.14%,-0.27%,-0.27%,+0.00%,+0.95%,-1.89%,+0.55%
4958.TW,-1.23%,-1.66%,+0.42%,-0.42%,+0.84%,+0.84%,-2.51%,-0.43%,+2.16%,+1.27%
3447.TW,+0.00%,+0.00%,+0.84%,+0.17%,+1.32%,+1.32%,-0.16%,+0.33%,-0.82%,-0.66%
3583.TW,+1.41%,-1.08%,+3.91%,+1.65%,-2.81%,-2.81%,+1.83%,-0.15%,+0.00%,+5.09%
00940.TW,+1.04%,-0.72%,+1.04%,-0.41%,+0.93%,+0.93%,-0.51%,+0.92%,-0.31%,-0.10%
3706.TW,+7.02%,-1.25%,-1.27%,-1.92%,-0.22%,-0.22%,+4.69%,+3.23%,-3.03%,+0.73%
3054.TW,+0.25%,+0.00%,+0.25%,-0.99%,+1.00%,+1.00%,+1.97%,-1.69%,-1.23%,+0.25%
2031.TW,+0.16%,+0.66%,-0.81%,+0.66%,-1.14%,-1.14%,+0.00%,+0.17%,-1.81%,+0.67%
6285.TW,-0.34%,+0.68%,+5.41%,-0.64%,+0.65%,+0.65%,+0.64%,+0.32%,+0.00%,+1.59%
00642U.TW,+1.37%,-0.68%,+0.40%,+0.51%,+0.73%,+0.73%,-0.95%,-0.85%,-1.25%,-0.29%
6994.TW,+0.00%,+1.34%,+0.00%,+0.00%,+0.00%,+0.00%,-1.76%,+2.69%,-2.18%,+0.45%
3576.TW,-0.88%,+3.11%,+0.86%,+5.98%,-1.21%,-1.21%,-0.82%,+0.41%,-2.05%,-0.42%
8112.TW,+0.00%,+3.12%,+2.30%,+0.83%,-0.12%,-0.12%,-0.82%,-1.30%,-2.76%,-0.12%
00633L.TW,-1.43%,-0.53%,+1.12%,-0.11%,+3.48%,+3.48%,-0.40%,+0.00%,-2.11%,-1.49%
1535.TW,-0.56%,-0.84%,-0.99%,+0.28%,+0.28%,+0.28%,-0.28%,+0.43%,-1.55%,+0.72%
00885.TW,+0.25%,+0.00%,+1.00%,+0.66%,+0.90%,+0.90%,-0.49%,-0.24%,-1.06%,+0.00%
4306.TW,-0.26%,+0.00%,+0.51%,+1.79%,+0.50%,+0.50%,-2.00%,-0.51%,-2.05%,+0.26%
8105.TW,+0.39%,+0.78%,+0.78%,+0.77%,-0.38%,-0.38%,-0.77%,+1.93%,-2.27%,+0.78%
1721.TW,-1.28%,-1.62%,-0.99%,-0.33%,-0.33%,-0.33%,-1.34%,+1.36%,-2.01%,+1.37%
1434.TW,+0.21%,+0.21%,+1.06%,+0.00%,+0.42%,+0.42%,-1.25%,+0.00%,-1.90%,+0.00%
6902.TW,+0.32%,-2.25%,-0.99%,+1.99%,-1.63%,-1.63%,+0.00%,+0.66%,+1.32%,+0.00%
2461.TW,-2.73%,+0.00%,+0.00%,+0.00%,-0.60%,-0.60%,+0.00%,+0.00%,-0.40%,+0.20%
8131.TW,+0.26%,+0.66%,+0.52%,+0.00%,+0.39%,+0.39%,-0.26%,+1.17%,-0.64%,-0.13%
00637L.TW,-1.51%,-0.49%,+1.12%,-0.14%,+3.33%,+3.33%,-0.27%,+0.07%,-2.29%,-1.52%
7631.TW,-1.38%,+2.79%,-0.45%,-0.91%,+0.46%,+0.46%,-0.46%,+0.00%,-0.92%,+0.00%
00664R.TW,-0.70%,-1.17%,-0.24%,-0.24%,+0.00%,+0.00%,+0.24%,-1.43%,+0.00%,+0.00%
2434.TW,+0.15%,+0.30%,+0.15%,+0.15%,-0.15%,-0.15%,+0.15%,+0.44%,-1.62%,+0.30%
8488.TW,-0.31%,-0.31%,+3.13%,-2.74%,+0.94%,+0.94%,+0.31%,-0.62%,-2.48%,-0.96%
00733.TW,+0.09%,+0.52%,+1.13%,-0.34%,+0.43%,+0.43%,+0.09%,+0.26%,-0.68%,+0.00%
1533.TW,+0.00%,+2.90%,+0.73%,-0.62%,+0.63%,+0.63%,-0.62%,+0.21%,-1.67%,+1.38%
4952.TW,-0.57%,+0.19%,+9.94%,+4.70%,+9.97%,+9.97%,+2.72%,-6.18%,-2.82%,+2.26%
1219.TW,+0.00%,+0.26%,+0.26%,+0.00%,+0.26%,+0.26%,-0.52%,+0.00%,-0.79%,-0.26%
00929.TW,+0.65%,+0.00%,+0.84%,-0.20%,+0.44%,+0.44%,-0.30%,+1.24%,+0.15%,+0.20%
8249.TW,+0.51%,+0.00%,+0.00%,+0.68%,+0.00%,+0.00%,-0.34%,+0.00%,-0.17%,-0.34%
5288.TW,-0.26%,+1.80%,+0.25%,+5.56%,-1.91%,-1.91%,+1.46%,+1.44%,-0.47%,-0.48%
2034.TW,-0.20%,+0.20%,+0.39%,+0.59%,+1.75%,+1.75%,-0.76%,-0.58%,-1.55%,-0.39%
2483.TW,+0.63%,-0.21%,+0.41%,+0.21%,+0.21%,+0.21%,+0.00%,+2.67%,+6.41%,-3.20%
3380.TW,+1.08%,-0.91%,+1.08%,+0.15%,+0.46%,+0.46%,-0.30%,+0.76%,-2.11%,+6.31%
1795.TW,+1.43%,-0.71%,+2.14%,+4.88%,-3.16%,-3.16%,-1.72%,+0.17%,-2.09%,-0.36%
2406.TW,+1.33%,-5.26%,-1.39%,+6.81%,-1.76%,-1.76%,-0.45%,+6.52%,-4.64%,-1.99%
1316.TW,-0.26%,-0.26%,+1.06%,-0.52%,-1.58%,-1.58%,-1.34%,+0.27%,-2.17%,-0.28%
1515.TW,-1.15%,-1.80%,+0.65%,-0.75%,-1.83%,-1.83%,-0.66%,+1.10%,-3.06%,+0.34%
00934.TW,+0.38%,-0.16%,+1.71%,+0.16%,-0.21%,-0.21%,-0.26%,+1.21%,-0.37%,-0.10%
00674R.TW,+0.38%,-0.57%,-1.33%,+0.38%,-2.30%,-2.30%,+0.88%,+0.10%,+1.65%,+1.53%
6657.TW,-0.37%,+0.19%,+0.00%,+2.78%,-1.08%,-1.08%,-0.18%,+0.36%,-1.27%,-1.10%
6799.TW,-0.36%,+2.16%,-0.35%,+0.35%,-2.11%,-2.11%,+0.36%,+2.87%,-2.09%,+0.71%
6689.TW,+3.21%,-1.82%,+1.42%,+0.97%,-0.64%,-0.64%,-1.07%,+0.65%,-2.48%,-0.33%
2427.TW,-4.01%,-1.27%,+1.65%,-0.54%,-0.36%,-0.36%,+0.73%,+0.18%,-2.35%,-0.19%
1536.TW,+0.57%,+0.19%,-0.38%,+0.94%,+0.19%,+0.19%,+2.99%,+0.72%,-0.90%,+0.00%
2528.TW,-3.45%,-1.89%,+1.07%,+2.86%,+0.41%,+0.41%,-1.33%,+0.83%,-1.65%,-1.15%
1463.TW,+0.00%,-0.76%,+1.78%,-0.50%,+0.25%,+0.25%,-1.25%,-0.25%,-0.76%,+0.26%
3665.TW,+1.09%,+0.22%,-0.43%,+3.66%,+0.21%,+0.21%,+7.47%,+0.39%,+2.31%,-0.94%
3714.TW,-0.12%,+0.47%,+3.14%,-1.24%,+2.97%,+2.97%,+1.55%,+0.66%,-0.98%,-2.52%
6698.TW,+1.39%,-0.31%,+0.46%,+0.46%,+1.06%,+1.06%,-0.15%,+0.15%,-1.35%,+9.89%
5880.TW,-0.94%,+0.19%,+1.14%,-0.37%,+1.13%,+1.13%,-0.37%,-0.75%,-0.75%,-0.76%
2243.TW,+1.09%,+9.75%,+9.87%,+9.88%,+3.27%,+3.27%,-5.28%,-1.95%,-2.84%,+0.29%
2349.TW,-0.78%,+0.79%,+9.92%,+3.92%,-2.63%,-2.63%,+1.17%,-0.23%,-2.79%,+0.72%
2401.TW,+5.58%,-0.99%,+0.83%,-0.33%,+2.66%,+2.66%,-0.32%,+1.14%,-1.61%,+2.12%
8104.TW,+0.00%,+1.52%,+9.88%,+0.82%,-0.27%,-0.27%,-1.08%,-2.05%,-4.06%,-1.17%
6906.TW,-0.76%,-1.53%,+7.78%,+3.97%,+2.78%,+2.78%,-2.70%,-0.69%,+0.35%,+9.76%
3563.TW,+1.15%,-1.13%,+1.53%,+1.38%,-1.86%,-1.86%,+0.76%,+0.50%,-8.73%,+3.69%
2910.TW,+0.37%,-0.18%,+0.73%,+2.72%,+1.24%,+1.24%,-0.35%,-0.35%,-0.70%,-1.06%
2254.TW,+3.75%,-5.32%,+1.57%,-1.44%,+1.46%,+1.46%,+0.44%,-0.99%,+1.22%,+0.00%
2369.TW,+0.47%,+0.71%,+0.23%,+0.00%,+0.00%,+0.00%,+0.47%,+3.26%,-0.90%,+0.45%
2250.TW,+9.98%,-1.39%,+0.47%,-1.87%,-3.33%,-3.33%,+9.85%,+9.87%,-5.31%,+9.91%
1773.TW,+0.00%,+0.59%,+0.29%,-2.35%,+0.00%,+0.00%,-2.10%,-0.31%,-2.46%,+0.00%
6931.TW,+0.00%,-0.48%,-1.46%,+1.48%,+0.00%,+0.00%,-0.97%,-1.96%,-0.10%,+1.10%
4956.TW,+1.46%,-1.68%,+0.24%,+6.10%,-2.76%,-2.76%,+2.36%,+3.93%,-3.11%,+0.00%
5876.TW,-2.03%,+0.76%,+1.41%,-1.71%,+3.04%,+3.04%,-0.53%,+1.16%,-0.73%,-2.21%
4977.TW,+1.44%,-1.85%,+2.32%,+9.92%,-2.84%,-2.84%,-1.33%,+1.61%,-1.46%,+1.21%
00632R.TW,-0.53%,-1.32%,-0.54%,+0.00%,+0.27%,+0.27%,+0.00%,-1.61%,+0.27%,-0.27%
3704.TW,+2.29%,+0.50%,+0.00%,-0.12%,+2.23%,+2.23%,+2.18%,+1.54%,-1.99%,-1.07%
8213.TW,-2.11%,-0.76%,+0.13%,-0.76%,+0.13%,+0.13%,-0.90%,+1.29%,-0.77%,+0.90%
2845.TW,-0.96%,+0.65%,+0.96%,-0.63%,+1.60%,+1.60%,-0.94%,+0.63%,-0.63%,+0.00%
3266.TW,-2.13%,-0.22%,+1.96%,+3.63%,+2.47%,+2.47%,-2.01%,+0.00%,-3.49%,-1.28%
2812.TW,-0.83%,+0.00%,+0.28%,+0.84%,+0.83%,+0.83%,-0.27%,+1.65%,-1.89%,+0.83%
1324.TW,-1.37%,+0.00%,-0.35%,+1.39%,+1.03%,+1.03%,-1.36%,-0.34%,-3.11%,+0.71%
00932.TW,+0.51%,+0.56%,+0.51%,-0.40%,-0.11%,-0.11%,-0.17%,+1.15%,-0.51%,+0.11%
2867.TW,-1.67%,+1.19%,+9.88%,+9.91%,+0.28%,+0.28%,-0.14%,-2.77%,-1.99%,+2.33%
4906.TW,+0.74%,-0.59%,+0.59%,-0.15%,+4.11%,+4.11%,-0.85%,+0.57%,-1.13%,+1.00%
1712.TW,+0.72%,-0.24%,+0.72%,-1.43%,-0.72%,-0.72%,-0.85%,+0.25%,-1.47%,+0.50%
1203.TW,-3.06%,+2.54%,+2.18%,-0.97%,+0.20%,+0.20%,+0.20%,-1.37%,-0.59%,+0.00%
2002.TW,+0.60%,-1.00%,+1.62%,-0.40%,+0.80%,+0.80%,-1.39%,-1.20%,-1.83%,-0.62%
2478.TW,+1.22%,+0.40%,+0.00%,-1.00%,+0.50%,+0.50%,-0.30%,+0.60%,-1.80%,+5.09%
4560.TW,-0.53%,+0.13%,-0.40%,+0.00%,-0.27%,-0.27%,+0.81%,-0.27%,+0.00%,-0.27%
4532.TW,+3.02%,-1.72%,-0.35%,+2.99%,+0.17%,+0.17%,-2.39%,+0.17%,+5.41%,-1.99%
6582.TW,+1.38%,+0.19%,-0.19%,-0.78%,+0.98%,+0.98%,-1.75%,-0.40%,+0.20%,-0.40%
6668.TW,-0.15%,-0.58%,-0.88%,+0.15%,-2.51%,-2.51%,+3.19%,-1.18%,-4.76%,-1.72%
9136.TW,-0.64%,+0.65%,-0.32%,+1.29%,+2.23%,+2.23%,-0.47%,-0.16%,-0.47%,+1.42%
2897.TW,-0.47%,+0.95%,-0.47%,+0.47%,+1.89%,+1.89%,-1.39%,+0.47%,-1.87%,+0.00%
3557.TW,-0.77%,-2.70%,+1.72%,-0.26%,-1.17%,-1.17%,-0.53%,+1.06%,-4.33%,-0.82%
9939.TW,-0.29%,-2.91%,-1.80%,-2.13%,+1.25%,+1.25%,-2.15%,+0.63%,+0.00%,+0.00%
3592.TW,-0.61%,+1.35%,-0.36%,+0.12%,-0.73%,-0.73%,-1.22%,+0.62%,-0.62%,-0.37%
1718.TW,-0.37%,+0.25%,+1.12%,+0.62%,-0.12%,-0.12%,-2.33%,+0.00%,-2.13%,-0.13%
6491.TW,+2.40%,-1.17%,+0.59%,-0.79%,+0.59%,+0.59%,+0.59%,-1.96%,-4.09%,-1.04%
2484.TW,-0.16%,-0.63%,+0.16%,+0.47%,+0.31%,+0.31%,-0.47%,+0.47%,-0.93%,+0.47%
2520.TW,-3.70%,-0.91%,+4.06%,+3.55%,+0.68%,+0.68%,-1.70%,-1.56%,-5.27%,-0.56%
6166.TW,+7.45%,-0.59%,+0.00%,+0.74%,-0.15%,-0.15%,+5.31%,+1.82%,-1.24%,+3.06%
2102.TW,-1.21%,-0.74%,+1.48%,+2.19%,-2.62%,-2.62%,-1.96%,+0.00%,-1.50%,+1.52%
1338.TW,+0.29%,-0.15%,-0.15%,+0.59%,+0.00%,+0.00%,+0.29%,-0.58%,-0.73%,-0.30%
3023.TW,-1.05%,+0.70%,+0.35%,-1.05%,-0.53%,-0.53%,-0.53%,+1.78%,+0.52%,+1.22%
2106.TW,-1.15%,+1.89%,+1.14%,-1.13%,-1.43%,-1.43%,-2.03%,+3.70%,-2.57%,-0.44%
00738U.TW,+1.58%,+0.23%,+3.30%,+0.29%,+8.45%,+8.45%,-1.72%,+0.69%,-4.16%,-0.18%
6672.TW,-0.24%,+0.00%,+0.83%,+0.71%,-1.29%,-1.29%,+0.83%,+0.94%,-1.87%,+0.12%
3694.TW,+1.38%,+1.25%,+4.14%,+4.52%,-3.91%,-3.91%,+5.78%,+4.05%,-0.39%,+2.73%
2312.TW,+0.00%,+4.23%,+0.63%,+1.24%,+0.61%,+0.61%,+1.83%,+0.30%,-1.79%,+0.00%
2208.TW,+1.92%,+1.08%,-0.27%,+0.00%,-0.53%,-0.53%,-1.88%,-0.27%,-0.27%,-0.82%
2028.TW,+6.87%,+1.79%,+0.00%,+0.00%,+1.05%,+1.05%,-0.87%,-2.98%,-2.71%,-0.93%
1909.TW,-0.98%,+0.00%,-0.33%,+1.65%,-0.32%,-0.32%,-1.63%,-1.66%,-2.36%,-0.69%
2348.TW,-9.50%,-4.00%,+9.64%,+0.24%,-2.61%,-2.61%,-0.97%,+0.98%,-3.16%,-1.76%
2104.TW,-0.28%,+0.84%,-0.28%,+0.00%,-0.28%,-0.28%,-1.94%,+0.57%,-0.56%,-1.42%
2880.TW,-0.38%,-0.19%,+0.00%,-0.19%,-0.38%,-0.38%,-1.35%,+0.20%,-0.39%,-0.39%
8476.TW,+97.98%,-51.28%,+99.30%,+1.05%,-49.74%,-49.74%,+100.35%,+1.38%,+1.87%,-2.17%
1339.TW,-1.25%,+1.69%,+0.69%,+1.23%,+0.95%,+0.95%,-1.48%,-0.41%,-2.33%,+0.98%
6806.TW,+1.17%,-3.86%,-2.81%,+0.00%,+0.83%,+0.83%,+0.41%,+4.90%,-3.89%,+1.62%
1605.TW,-0.69%,+0.14%,+0.98%,-0.14%,+7.76%,+7.76%,-1.03%,-1.82%,-1.72%,-0.40%
00648R.TW,+0.17%,-1.04%,-1.05%,+0.35%,-0.18%,-0.18%,+0.00%,-0.53%,+0.00%,+1.24%
3006.TW,+0.00%,-1.22%,+2.69%,-0.98%,-0.44%,-0.44%,+0.11%,+1.88%,-1.30%,+3.52%
1442.TW,-1.78%,+3.27%,+5.62%,+2.00%,-3.59%,-3.59%,-1.69%,+0.52%,-2.40%,-0.35%
3376.TW,+1.39%,-0.82%,-1.94%,+6.50%,+3.45%,+3.45%,-1.79%,+7.57%,-2.18%,-1.24%
1303.TW,+0.71%,+0.00%,+1.06%,-1.57%,+1.24%,+1.24%,-2.62%,-2.15%,-1.47%,-1.12%
00715L.TW,+2.07%,-1.41%,+0.12%,+1.18%,+1.48%,+1.48%,-1.58%,-1.97%,-2.39%,-0.26%
3021.TW,-1.86%,-2.73%,+1.51%,+0.00%,+0.00%,+0.00%,+0.64%,+3.59%,-3.67%,+1.27%
2633.TW,-0.33%,-0.16%,+0.33%,-0.16%,+0.49%,+0.49%,-1.31%,+0.83%,-0.99%,-0.17%
1441.TW,-0.37%,-0.37%,+0.00%,+0.00%,+0.37%,+0.37%,+0.37%,-0.37%,+1.49%,+0.00%
