股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
2901.TW,+0.63%,+0.21%,+0.00%,+0.00%,-0.21%,-0.21%,+0.21%,+0.00%,+0.21%,-0.21%
3231.TW,+0.65%,+1.29%,-2.13%,-1.96%,+0.44%,+0.44%,+1.32%,+0.00%,+0.65%,-0.65%
2464.TW,-0.20%,+2.78%,-3.09%,-2.20%,-1.02%,-1.02%,-0.21%,-1.34%,-3.14%,+1.41%
2884.TW,-0.79%,+0.60%,-0.20%,+0.20%,+1.39%,+1.39%,+2.75%,-0.57%,-0.38%,+0.58%
2007.TW,-1.01%,+0.00%,+0.20%,-0.61%,+0.00%,+0.00%,+0.62%,-1.02%,-0.62%,+1.04%
6116.TW,+2.61%,+0.14%,-2.54%,-0.58%,-0.58%,-0.58%,+0.73%,+0.29%,-1.60%,+1.62%
2453.TW,+3.25%,-0.70%,+2.82%,-0.68%,+3.45%,+3.45%,-0.33%,-2.01%,-2.73%,-1.40%
9958.TW,+2.37%,+3.64%,-4.15%,+1.33%,+5.92%,+5.92%,-2.02%,-1.11%,+1.12%,-1.27%
006208.TW,-0.70%,-0.02%,-0.42%,-1.50%,+0.00%,+0.00%,+0.04%,-0.02%,-1.92%,+0.34%
3055.TW,+0.40%,+0.59%,+0.00%,+0.00%,+0.39%,+0.39%,+0.59%,+0.58%,+0.39%,-0.77%
2722.TW,-0.20%,-0.81%,-4.48%,+4.90%,+0.00%,+0.00%,+0.00%,-0.81%,+0.00%,+0.00%
2885.TW,-1.15%,+0.58%,-0.29%,+0.00%,+0.58%,+0.58%,+0.29%,+0.29%,+0.00%,+0.00%
4119.TW,-0.51%,+0.52%,+3.29%,-5.57%,+2.74%,+2.74%,+1.64%,-4.64%,-2.33%,-0.33%
2929.TW,+0.85%,+1.33%,-1.19%,-1.44%,-0.85%,-0.85%,+1.35%,+0.61%,-1.57%,+1.10%
6645.TW,+0.17%,+0.26%,-2.52%,+2.14%,-1.05%,-1.05%,+1.50%,+0.00%,+1.30%,-3.86%
1717.TW,+0.59%,+0.00%,-0.78%,+0.79%,+0.98%,+0.98%,+1.36%,-0.38%,+0.00%,+0.96%
4763.TW,+2.09%,+2.05%,-1.34%,+0.34%,+0.00%,+0.00%,+0.00%,+0.68%,+2.01%,-1.32%
2535.TW,-0.24%,+1.94%,+0.00%,-0.24%,+0.71%,+0.71%,+1.18%,+0.23%,+0.00%,+1.17%
2013.TW,-0.80%,+0.20%,-0.40%,+0.60%,+2.00%,+2.00%,+0.39%,-0.78%,+0.39%,+0.59%
1714.TW,+2.60%,+0.45%,+0.59%,-0.15%,-0.44%,-0.44%,+0.89%,+0.74%,+0.29%,+1.60%
2352.TW,-1.32%,-0.27%,+0.00%,+0.54%,+1.07%,+1.07%,-0.53%,+0.53%,-0.26%,-0.53%
1568.TW,-0.52%,+0.00%,+0.00%,+1.05%,+1.04%,+1.04%,+1.80%,+0.25%,-2.27%,+1.03%
2020.TW,+0.62%,+2.17%,+0.91%,-0.30%,-0.60%,-0.60%,+0.30%,+0.60%,+0.00%,-0.30%
3029.TW,-0.53%,+6.41%,+0.33%,-3.67%,-1.38%,-1.38%,-1.40%,-0.36%,-2.68%,-0.37%
4958.TW,-1.49%,-0.61%,-3.96%,-7.09%,+2.05%,+2.05%,+1.79%,+0.11%,-2.74%,+1.35%
3583.TW,+0.00%,+2.29%,-3.51%,-0.33%,-2.82%,-2.82%,+4.62%,-2.29%,-1.17%,-0.85%
3706.TW,+1.02%,+1.18%,-1.67%,+0.34%,-0.68%,-0.68%,+0.34%,+0.17%,-0.68%,-0.51%
3054.TW,+0.80%,-0.40%,+0.00%,-0.60%,+0.20%,+0.20%,+0.40%,+0.40%,+0.20%,+0.60%
2031.TW,+1.71%,+0.17%,+0.34%,+0.00%,+2.68%,+2.68%,+0.65%,+0.16%,-0.32%,+0.00%
6285.TW,-1.28%,-0.14%,+0.72%,-1.72%,-1.46%,-1.46%,+2.96%,+1.29%,-0.43%,-0.43%
00642U.TW,-0.71%,+0.55%,+1.37%,+1.29%,+0.80%,+0.80%,-0.16%,-1.59%,-2.42%,-3.75%
3576.TW,+0.94%,+6.98%,-4.35%,-5.45%,-2.40%,-2.40%,+0.99%,-1.46%,-5.25%,-1.67%
8112.TW,+1.19%,+1.18%,-0.33%,-0.50%,+0.17%,+0.17%,+1.34%,+0.00%,-0.99%,+1.33%
00633L.TW,+1.80%,+2.67%,+0.10%,-2.36%,-2.64%,-2.64%,+3.23%,-0.90%,-2.33%,+0.50%
1535.TW,+0.00%,+1.09%,-1.38%,-0.31%,+0.00%,+0.00%,+2.03%,-1.38%,-0.62%,+1.09%
4306.TW,+5.24%,-1.53%,-0.78%,-0.39%,+0.00%,+0.00%,+0.79%,+0.39%,+0.00%,+0.39%
8105.TW,+0.50%,+1.99%,-3.32%,-3.83%,-2.41%,-2.41%,+2.15%,-0.32%,-2.11%,+0.00%
1721.TW,+0.00%,+0.00%,-0.22%,+0.77%,+0.76%,+0.76%,+0.00%,+0.00%,+0.43%,-0.97%
1434.TW,-0.54%,+0.96%,+1.08%,-0.67%,+0.67%,+0.67%,+1.74%,+0.00%,+0.13%,-0.39%
2461.TW,+2.21%,+0.72%,-0.71%,+0.00%,+0.36%,+0.36%,+0.72%,-0.36%,-1.07%,-0.72%
8131.TW,+0.44%,+1.46%,+0.87%,-0.72%,-2.02%,-2.02%,+0.29%,+0.15%,-0.59%,+2.06%
00637L.TW,+1.83%,+2.69%,+0.06%,-2.43%,-2.75%,-2.75%,+3.55%,-1.08%,-2.38%,+0.59%
00664R.TW,+0.51%,-0.36%,+0.66%,+0.80%,-0.07%,-0.07%,-0.72%,+0.07%,+1.53%,-0.21%
2434.TW,-1.90%,+6.85%,-2.51%,-0.29%,-4.73%,-4.73%,+1.35%,-1.63%,+0.00%,+3.62%
8488.TW,-0.31%,+1.57%,+0.00%,+0.00%,-0.93%,-0.93%,-0.31%,-0.31%,+0.00%,+0.00%
00733.TW,-0.95%,+2.27%,-1.81%,-2.21%,-0.49%,-0.49%,+0.98%,+0.06%,-2.06%,-0.50%
1533.TW,-1.00%,+1.01%,+0.00%,-1.86%,+0.00%,+0.00%,+1.02%,-0.43%,-1.88%,+0.00%
4952.TW,-0.15%,+2.04%,-0.57%,-1.44%,-1.31%,-1.31%,+1.04%,+0.59%,-1.60%,+0.59%
1219.TW,+0.00%,+0.00%,+0.00%,+0.56%,-0.28%,-0.28%,+0.83%,-0.82%,+0.00%,+0.55%
8249.TW,-1.35%,+1.37%,-1.35%,-0.91%,-1.84%,-1.84%,+1.41%,+0.69%,-1.84%,+1.41%
5288.TW,-1.04%,+2.80%,-4.42%,+1.07%,+0.00%,+0.00%,+0.00%,+2.11%,-1.72%,+5.26%
2034.TW,+0.19%,+0.19%,+0.00%,+0.00%,+0.38%,+0.38%,+0.76%,+0.19%,-0.38%,+0.75%
2483.TW,+0.49%,+0.98%,-1.21%,-1.47%,+0.50%,+0.50%,+0.74%,+0.49%,-0.24%,+0.74%
3380.TW,-0.83%,+1.96%,-1.92%,-0.84%,+0.00%,+0.00%,+1.13%,+0.00%,-1.40%,+0.57%
1795.TW,+1.64%,+9.68%,-1.96%,-0.20%,-2.00%,-2.00%,+2.25%,+1.50%,+3.45%,-0.48%
2406.TW,+9.97%,+9.93%,+9.95%,+7.74%,-2.54%,-2.54%,+5.44%,-5.81%,+1.60%,-3.93%
1316.TW,-1.36%,+3.45%,-0.33%,-1.67%,-0.34%,-0.34%,+1.02%,+1.01%,-1.00%,+0.34%
1515.TW,+0.82%,-0.54%,+2.33%,+4.42%,-0.51%,-0.51%,+0.00%,+0.64%,+4.61%,+1.59%
00674R.TW,-1.38%,+0.31%,+0.00%,+0.88%,+0.92%,+0.92%,+0.10%,+0.00%,-0.20%,-0.91%
6689.TW,-3.00%,+0.00%,+0.52%,+0.00%,-2.06%,-2.06%,-1.57%,+0.00%,-2.66%,+1.75%
2427.TW,-0.49%,+0.98%,-1.46%,+0.49%,+0.00%,+0.00%,+0.49%,+0.49%,-0.49%,+0.49%
1536.TW,-1.58%,+4.70%,-1.31%,-4.33%,+2.90%,+2.90%,+5.64%,-2.24%,+0.33%,-0.44%
2528.TW,+0.97%,+3.21%,-0.62%,-0.31%,-0.63%,-0.63%,-0.32%,-0.32%,-0.95%,+0.32%
1463.TW,-0.33%,+2.34%,-0.33%,+0.33%,+0.33%,+0.33%,+0.98%,+0.97%,-0.32%,+0.64%
3665.TW,+3.81%,-0.92%,-1.85%,-1.89%,-8.41%,-8.41%,+3.94%,-1.77%,-0.26%,+2.06%
6698.TW,-2.35%,-1.76%,-0.63%,-1.84%,-2.50%,-2.50%,-9.10%,+1.13%,-5.30%,-0.59%
5880.TW,-0.50%,+0.25%,-1.01%,-0.25%,+0.51%,+0.51%,+2.03%,-0.50%,-0.50%,+0.25%
2243.TW,-6.60%,+3.37%,-5.21%,-0.34%,-0.34%,-0.34%,+3.81%,-1.67%,+0.34%,+0.68%
2349.TW,-0.80%,+3.58%,-3.91%,-4.65%,-1.10%,-1.10%,+1.11%,+1.34%,-0.84%,+0.48%
2401.TW,+3.07%,+2.13%,-2.92%,-0.86%,+0.00%,+0.00%,+3.03%,-1.26%,+3.83%,-1.64%
8104.TW,+1.85%,-1.40%,+2.84%,-0.14%,-0.28%,-0.28%,-1.66%,+0.28%,-1.97%,+0.00%
3563.TW,+1.89%,+0.79%,-3.15%,-2.17%,-2.77%,-2.77%,+4.42%,-0.14%,-2.60%,+6.59%
2910.TW,+0.00%,+0.00%,+0.00%,+0.00%,-3.92%,-3.92%,+0.58%,+0.77%,+2.49%,-0.93%
2369.TW,+1.02%,+0.67%,-2.33%,-1.48%,-4.73%,-4.73%,+1.45%,+0.36%,-1.43%,+0.12%
1773.TW,+0.00%,+0.24%,+0.24%,-0.84%,-0.24%,-0.24%,+0.97%,+0.24%,-0.84%,+3.86%
4956.TW,+1.68%,+1.66%,-2.28%,-3.33%,-1.03%,-1.03%,+0.00%,+0.35%,-2.78%,+0.00%
5876.TW,+0.79%,+0.00%,+0.20%,+0.20%,+2.94%,+2.94%,+2.28%,+0.19%,+1.86%,+5.28%
4977.TW,+0.90%,+2.00%,-3.82%,-6.02%,-1.57%,-1.57%,+3.80%,-1.06%,+0.12%,-0.95%
00632R.TW,+0.50%,-0.41%,+0.91%,+0.66%,+0.00%,+0.00%,-0.74%,+0.16%,+1.56%,-0.08%
3704.TW,+5.65%,+1.11%,+1.54%,-4.99%,+0.68%,+0.68%,+1.59%,-3.13%,-4.61%,+0.97%
8213.TW,+0.13%,+2.82%,-1.83%,-2.13%,-3.67%,-3.67%,+1.69%,-0.97%,-2.66%,+0.72%
2845.TW,-0.86%,+0.00%,+0.87%,+0.00%,+1.29%,+1.29%,+1.28%,+0.00%,-0.84%,+0.85%
3266.TW,-0.45%,+0.00%,-0.91%,+0.00%,+0.46%,+0.46%,+0.46%,-0.91%,+0.46%,+0.00%
2812.TW,-0.42%,+0.43%,+0.00%,+0.42%,+0.42%,+0.42%,+1.26%,+0.41%,-0.83%,+0.83%
1324.TW,+1.39%,-0.46%,+0.00%,+1.83%,+0.45%,+0.45%,+0.00%,-1.79%,+1.37%,-0.45%
2867.TW,-0.95%,+0.00%,-3.37%,+0.50%,+0.99%,+0.99%,+0.49%,-0.98%,+0.00%,+3.45%
4906.TW,+1.02%,+1.01%,-2.99%,-0.21%,+2.06%,+2.06%,-1.21%,-1.23%,-3.52%,-0.21%
1712.TW,+1.33%,+0.26%,+1.57%,+0.00%,-0.26%,-0.26%,+1.81%,+0.76%,+0.76%,+1.25%
1203.TW,-0.58%,+1.95%,+0.00%,+0.00%,-0.19%,-0.19%,+0.77%,+0.19%,+0.19%,-0.19%
2002.TW,-1.43%,-0.41%,+0.00%,+0.00%,+0.83%,+0.83%,+1.86%,-0.81%,+0.00%,-0.20%
2478.TW,+4.36%,+1.93%,-5.46%,+1.33%,-0.44%,-0.44%,+1.98%,-1.30%,-3.17%,-0.45%
4560.TW,-0.38%,+2.83%,+0.00%,-0.55%,+0.37%,+0.37%,+0.55%,+0.37%,-0.36%,+0.18%
4532.TW,-0.40%,+0.80%,-0.40%,-0.40%,+0.00%,+0.00%,+0.60%,+0.20%,+0.00%,+0.20%
6582.TW,-1.30%,+1.13%,-1.12%,+0.56%,+1.12%,+1.12%,+0.74%,+0.18%,+0.00%,+0.73%
6668.TW,-2.44%,+1.39%,-4.38%,-4.29%,-0.75%,-0.75%,+2.86%,-1.76%,-4.92%,-2.82%
9136.TW,-1.10%,+0.12%,+0.62%,+0.12%,-1.96%,-1.96%,+3.80%,-0.89%,+1.02%,-0.89%
2897.TW,+0.38%,+0.13%,-0.76%,-0.64%,+0.38%,+0.38%,+0.89%,+0.13%,-0.25%,+0.88%
3557.TW,-0.21%,+0.85%,+0.00%,+0.21%,+2.94%,+2.94%,+6.12%,-3.08%,-2.98%,+2.25%
9939.TW,+0.51%,+0.31%,-0.41%,+0.20%,-0.61%,-0.61%,+1.13%,+0.00%,-0.61%,+0.31%
1718.TW,+2.29%,-0.96%,-2.47%,+0.00%,+0.00%,+0.00%,+0.88%,+0.11%,-0.33%,+0.33%
6491.TW,+0.94%,+0.00%,+0.47%,+1.40%,-0.23%,-0.23%,+1.15%,+3.18%,-3.52%,+0.91%
2484.TW,-0.26%,+1.02%,-1.01%,-2.56%,+0.26%,+0.26%,+1.31%,-0.26%,-1.30%,+0.79%
2520.TW,+1.77%,-1.09%,-0.44%,-5.09%,+2.10%,+2.10%,+2.74%,+1.78%,+4.15%,+3.77%
6166.TW,+0.91%,+1.93%,+1.01%,-3.00%,-0.26%,-0.26%,-0.26%,+1.30%,-3.20%,+3.43%
2102.TW,+9.84%,-1.49%,+0.00%,-1.14%,-2.68%,-2.68%,+2.76%,-1.53%,+0.00%,-1.17%
1338.TW,-0.75%,+1.96%,-1.33%,-2.40%,-1.08%,-1.08%,+2.02%,-0.61%,-3.07%,+0.95%
3023.TW,-0.44%,-0.44%,-0.89%,-2.70%,+1.39%,+1.39%,-1.37%,+1.39%,-1.83%,+0.00%
2106.TW,-0.52%,-0.52%,-0.87%,-0.35%,+0.35%,+0.35%,+1.23%,+1.21%,-0.68%,-0.17%
00738U.TW,+0.76%,+0.00%,+0.06%,-1.63%,-0.83%,-0.83%,+0.06%,-0.06%,-0.12%,+1.19%
6672.TW,+1.65%,+4.61%,-3.69%,-3.71%,+0.39%,+0.39%,+1.79%,-0.75%,-2.92%,-2.09%
3694.TW,-2.14%,+0.97%,-2.65%,-0.99%,-2.00%,-2.00%,+3.32%,-1.23%,+0.00%,+0.50%
2312.TW,-0.48%,-1.45%,+0.49%,-0.98%,-0.49%,-0.49%,+0.99%,-0.49%,-0.99%,+1.00%
2208.TW,-0.78%,+1.78%,+0.00%,-0.97%,+7.45%,+7.45%,-0.73%,-0.37%,-0.37%,-0.37%
2028.TW,+0.11%,+0.22%,-0.43%,+0.11%,+0.76%,+0.76%,+0.00%,+0.32%,+0.00%,-0.21%
1909.TW,+0.98%,+2.91%,-0.63%,-1.90%,+1.29%,+1.29%,+1.91%,-0.31%,-3.13%,+0.00%
2348.TW,-0.93%,+0.82%,-1.52%,-2.02%,-3.03%,-3.03%,+1.37%,+0.62%,-2.08%,+0.38%
2104.TW,-2.79%,-0.26%,-0.65%,-0.39%,-1.32%,-1.32%,+1.20%,-0.66%,-1.46%,+0.41%
2880.TW,-0.50%,+0.25%,-0.50%,+0.00%,+0.75%,+0.75%,+1.75%,-0.49%,-0.25%,+0.25%
8476.TW,-5.33%,-3.52%,+1.46%,-0.72%,-1.45%,+0.74%,-0.73%,+0.00%,-0.37%,+4.06%
1339.TW,-1.17%,+0.00%,+5.46%,-0.28%,-0.14%,-0.14%,+0.00%,+0.70%,-1.39%,-0.14%
1605.TW,+0.66%,+0.66%,-1.96%,+0.67%,+3.97%,+3.97%,-0.32%,+0.64%,-0.63%,-0.32%
00648R.TW,+0.94%,-0.54%,+0.00%,-0.78%,-0.08%,-0.08%,+0.24%,-0.16%,+0.87%,+0.16%
3006.TW,+0.83%,+1.65%,-2.11%,-0.83%,-0.67%,-0.67%,+0.50%,+0.17%,-2.84%,+1.20%
1442.TW,+0.63%,-0.31%,-0.63%,-0.63%,+1.92%,+1.92%,+2.51%,+0.00%,-0.61%,+0.92%
3376.TW,-0.43%,+3.04%,-2.95%,-2.17%,-2.67%,-2.67%,+5.48%,-0.43%,-3.91%,-2.26%
1303.TW,-0.13%,+0.52%,-0.13%,-0.13%,+1.31%,+1.31%,+1.42%,-1.40%,+0.52%,-0.39%
00715L.TW,-0.87%,+1.44%,+3.98%,+1.74%,+0.93%,+0.93%,-2.47%,-0.95%,-3.74%,-6.63%
3021.TW,+0.34%,-0.34%,-1.01%,+0.34%,-0.34%,-0.34%,+0.00%,+0.34%,-0.34%,+0.34%
2633.TW,+0.64%,+5.23%,-1.94%,-0.74%,+1.00%,+1.00%,+2.84%,+2.40%,+0.00%,+0.59%
1441.TW,+0.66%,-3.62%,+1.71%,-2.68%,-0.69%,-0.69%,+1.74%,+1.02%,-2.03%,+2.41%
2543.TW,-1.84%,+0.00%,+0.00%,+0.27%,+0.00%,+0.00%,-0.13%,+0.00%,+0.00%,+0.00%
1762.TW,-1.65%,+0.84%,+2.49%,+0.00%,-0.81%,-0.81%,+1.63%,+2.41%,-0.39%,-0.59%
2388.TW,+1.61%,+10.00%,-4.62%,-2.12%,+2.32%,+2.32%,+3.32%,-1.17%,-3.85%,-1.08%
1256.TW,-0.28%,+0.28%,-1.11%,-1.97%,-0.29%,-0.29%,+0.86%,-0.28%,+0.00%,+0.29%
3673.TW,+1.57%,-0.58%,-2.52%,-0.40%,-2.50%,-2.50%,+1.74%,+0.40%,-1.61%,-2.65%
1516.TW,+0.32%,-2.56%,+0.66%,-0.65%,+1.64%,+1.64%,-0.97%,+1.30%,-2.25%,+0.66%
3413.TW,-1.30%,+3.08%,-2.56%,-3.07%,+0.90%,+0.90%,+2.24%,-1.75%,-1.34%,-0.90%
00693U.TW,+1.54%,+1.94%,+0.75%,-0.13%,-1.01%,-1.01%,+1.09%,-1.14%,-0.14%,-0.48%
2201.TW,+3.06%,+0.50%,+0.99%,+8.05%,+1.58%,+1.58%,-1.11%,+1.35%,-3.33%,+0.00%
1323.TW,+0.00%,-0.43%,-0.14%,-0.72%,+0.44%,+0.44%,-0.87%,+0.44%,-1.16%,+0.88%
1733.TW,-1.55%,+0.00%,+0.79%,-0.94%,+0.16%,+0.16%,+5.83%,+0.00%,+1.93%,-0.88%
00662.TW,-1.55%,+1.06%,+0.45%,+1.24%,+0.09%,+0.09%,-1.13%,+0.76%,-0.91%,-0.32%
8046.TW,-3.33%,+7.59%,-3.85%,-9.78%,-6.03%,-6.03%,-0.39%,-5.13%,-9.15%,-4.58%
1445.TW,+0.40%,+0.80%,+0.26%,-0.53%,+0.00%,+0.00%,+0.13%,+0.26%,+0.00%,-0.40%
1229.TW,+1.32%,+1.88%,+0.57%,+0.56%,-0.28%,-0.28%,+0.70%,-0.70%,-0.84%,+1.27%
2419.TW,-0.72%,+0.96%,-2.86%,+0.74%,+0.49%,+0.49%,+1.70%,-0.48%,-0.96%,-0.73%
2392.TW,+0.61%,+2.88%,-3.24%,-3.96%,+1.74%,+1.74%,+1.71%,-1.38%,-4.04%,+2.27%
3045.TW,-0.44%,+0.44%,-0.44%,+0.88%,+0.43%,+0.43%,+2.16%,-0.85%,+0.43%,+0.00%
00634R.TW,+0.00%,-1.94%,-0.30%,+1.83%,+1.05%,+1.05%,-1.78%,+0.61%,+1.05%,+0.15%
4164.TW,+1.17%,+0.64%,+1.15%,-1.14%,-1.15%,-1.15%,+3.63%,+0.63%,-0.99%,+1.13%
2024.TW,+0.00%,+0.95%,+0.94%,-0.93%,-0.94%,-0.94%,+0.95%,+1.42%,+0.47%,+0.46%
6415.TW,-2.96%,+5.66%,-1.44%,+1.99%,-9.03%,-9.03%,+4.85%,+0.00%,+3.23%,-2.50%
6573.TW,-1.52%,+0.97%,-2.29%,-4.11%,-4.08%,-4.08%,+2.34%,+1.25%,-1.44%,-1.25%
2207.TW,+2.68%,+0.45%,-0.68%,+1.93%,+2.23%,+2.23%,+8.62%,-2.31%,+2.26%,-2.81%
6558.TW,+1.89%,+0.51%,-3.02%,-3.97%,-2.88%,-2.88%,-0.93%,-0.75%,-5.65%,+8.58%
910322.TW,+0.20%,+1.18%,+0.19%,-2.33%,-2.19%,-2.19%,-0.81%,+0.00%,+8.01%,-4.56%
