股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
2211.TW,-0.10%,-0.38%,+0.00%,-0.76%,+0.13%,+0.13%,+0.25%,+0.76%,-0.13%,-0.45%
4439.TW,-0.86%,+0.00%,-2.31%,-3.24%,-0.30%,-0.30%,+0.92%,-0.30%,+0.00%,-1.52%
2542.TW,+0.22%,+1.00%,-0.66%,+0.55%,-0.33%,-0.33%,+0.99%,+0.22%,-0.11%,+0.22%
6431.TW,-2.55%,+1.49%,-2.21%,-0.38%,+1.70%,+1.70%,-1.30%,-1.69%,+1.34%,-0.75%
6625.TW,-1.64%,+3.93%,-5.96%,-0.49%,-0.86%,-0.86%,-0.99%,+1.37%,-1.11%,-0.50%
9917.TW,-0.34%,+0.91%,-0.22%,-0.11%,+0.34%,+0.34%,-0.56%,+0.00%,+0.79%,+0.11%
8271.TW,+0.58%,+1.74%,-1.60%,-1.97%,+0.71%,+0.71%,+3.41%,-0.45%,+4.79%,-1.09%
4540.TW,-0.88%,+4.44%,-2.87%,-2.08%,+1.68%,+1.68%,+2.09%,-0.75%,+0.98%,-0.65%
3056.TW,-1.14%,+1.81%,-0.97%,+0.16%,+2.28%,+2.28%,+1.11%,+2.36%,+0.31%,-0.31%
3669.TW,+1.90%,+0.53%,-0.27%,+9.84%,+1.69%,+1.69%,+2.86%,+7.41%,+0.86%,+4.49%
1309.TW,-0.40%,+1.11%,-1.80%,-2.04%,+0.10%,+0.10%,+1.14%,-0.10%,-0.41%,-1.03%
6756.TW,+4.49%,-0.31%,-2.67%,-2.05%,+9.25%,+9.25%,-2.07%,+1.97%,-1.28%,-0.97%
2360.TW,+0.67%,+2.65%,-2.26%,-1.32%,+1.67%,+1.67%,+5.26%,+1.25%,-0.93%,+0.93%
00708L.TW,-1.96%,-0.60%,+1.50%,+0.59%,-0.63%,-0.63%,-0.13%,+0.89%,-0.04%,+1.21%
8016.TW,+0.33%,+1.31%,+1.94%,-1.27%,+0.96%,+0.96%,+6.05%,-1.50%,+1.22%,-1.20%
3094.TW,-0.83%,+1.40%,+1.10%,-0.55%,-0.27%,-0.27%,+1.38%,-1.63%,+1.10%,-1.91%
5484.TW,+0.00%,+0.00%,+0.00%,+2.36%,-1.10%,-1.10%,+0.33%,+0.00%,-0.22%,+1.00%
1454.TW,+0.39%,+0.65%,+1.56%,+0.00%,+0.00%,+0.00%,-0.64%,-0.39%,+0.90%,+0.00%
3014.TW,-0.25%,+1.75%,-1.48%,+0.88%,+2.48%,+2.48%,+0.97%,-1.32%,+1.70%,-0.84%
3406.TW,-2.80%,+3.46%,-3.72%,+0.77%,+1.72%,+1.72%,+3.01%,-1.83%,+1.49%,-2.75%
2383.TW,-0.84%,+2.11%,-2.89%,+0.00%,+2.55%,+2.55%,+5.81%,+0.00%,+0.78%,+0.00%
6235.TW,+0.00%,+1.33%,+0.44%,-0.87%,+2.20%,+2.20%,+2.59%,+0.84%,+0.42%,-0.83%
3149.TW,-0.12%,+0.60%,-1.31%,-0.60%,+0.73%,+0.73%,+0.36%,-0.36%,+0.24%,-0.60%
2023.TW,+0.22%,+0.66%,-0.65%,+0.11%,+0.44%,+0.44%,+0.22%,+0.00%,+0.22%,-0.22%
3454.TW,+4.01%,+1.75%,-2.53%,-1.06%,+2.38%,+2.38%,+1.40%,-0.34%,+1.15%,-1.03%
3543.TW,+0.13%,-0.09%,-1.09%,-0.89%,+1.43%,+1.43%,+1.28%,+0.00%,-1.30%,-0.44%
2345.TW,+1.46%,+1.44%,-1.14%,+4.31%,+1.38%,+1.38%,-0.54%,-1.91%,+1.67%,+0.55%
3018.TW,+3.91%,-2.57%,-4.27%,-0.85%,+9.85%,+9.85%,+3.90%,+2.44%,+0.92%,-0.73%
6641.TW,-2.69%,+0.15%,-0.46%,-2.01%,+2.36%,+2.36%,+1.54%,+0.30%,+1.66%,-1.34%
1776.TW,+0.61%,+0.91%,+0.60%,+0.60%,+5.34%,+5.34%,-1.13%,+2.56%,-1.94%,+3.68%
3686.TW,-0.24%,+1.21%,+3.12%,-0.70%,+1.64%,+1.64%,+0.00%,-1.38%,-0.70%,+1.65%
2415.TW,+0.00%,+0.85%,-1.97%,-1.72%,+2.34%,+2.34%,+0.29%,-0.85%,-0.57%,+0.58%
1806.TW,-0.49%,+0.98%,-0.97%,-0.16%,-0.16%,-0.16%,-0.49%,+0.49%,+0.33%,-0.81%
006203.TW,+0.07%,+0.92%,-0.58%,+0.09%,+0.49%,+0.49%,+0.42%,+0.69%,+0.23%,-0.87%
1337.TW,-0.37%,+1.48%,-1.64%,-1.30%,+0.19%,+0.19%,-0.56%,-0.57%,+0.00%,-0.95%
6155.TW,-0.77%,+2.33%,-1.33%,-1.16%,+4.09%,+4.09%,+2.62%,-2.01%,+1.12%,-0.55%
8103.TW,-0.82%,+1.24%,-2.25%,-1.05%,+0.85%,+0.85%,+1.89%,+0.82%,-0.61%,-1.23%
2883.TW,+0.43%,+1.71%,-1.48%,-0.43%,+0.54%,+0.54%,-0.11%,+0.53%,+0.11%,-0.53%
9937.TW,+0.00%,-0.67%,-0.78%,+0.23%,+0.22%,+0.22%,-1.12%,-0.57%,+0.00%,+0.00%
2308.TW,+2.11%,+1.03%,-2.38%,-0.35%,-0.35%,-0.35%,+1.05%,+1.04%,+0.69%,-1.37%
2324.TW,+0.00%,+1.09%,-0.27%,-0.81%,+0.00%,+0.00%,+0.82%,-0.27%,+0.27%,+0.00%
6108.TW,+0.86%,+0.85%,-1.69%,-0.43%,-0.65%,-0.65%,+2.60%,+0.63%,+2.73%,+0.20%
4148.TW,+1.44%,-0.78%,-0.78%,-3.28%,+0.41%,+0.41%,+1.08%,+1.34%,+0.26%,-1.71%
1907.TW,+0.78%,+2.32%,+5.28%,-3.23%,-0.37%,-0.37%,-0.37%,-0.75%,+0.75%,-0.37%
2375.TW,-1.00%,+1.39%,-1.37%,-0.76%,+2.68%,+2.68%,+1.99%,-2.31%,+1.12%,-0.74%
2905.TW,+0.22%,+0.67%,-1.99%,-0.45%,+1.13%,+1.13%,+0.45%,-0.45%,-0.45%,-0.22%
8201.TW,-0.22%,+0.87%,-2.16%,-0.55%,+1.22%,+1.22%,+0.55%,+0.00%,-0.22%,-0.55%
5292.TW,+1.53%,+0.00%,-0.71%,+0.00%,+0.00%,+0.00%,+0.00%,+1.43%,+0.00%,+0.00%
3605.TW,+0.74%,+1.83%,-2.88%,+0.00%,+1.67%,+1.67%,+0.55%,-0.36%,+0.18%,-1.09%
2474.TW,-1.46%,+1.69%,-2.07%,-2.12%,+1.73%,+1.73%,+3.40%,-0.41%,+1.45%,+0.61%
3013.TW,+0.00%,+2.05%,-3.21%,-0.83%,+1.26%,+1.26%,+1.24%,-0.41%,-0.41%,-1.23%
8473.TW,+1.30%,+0.53%,-0.53%,-2.35%,+0.22%,+0.22%,+0.66%,-0.22%,+0.54%,-0.76%
6598.TW,+2.76%,+13.17%,-6.34%,-4.49%,+4.41%,+4.41%,-0.78%,-4.56%,-0.15%,-1.93%
5284.TW,+1.04%,+1.64%,-3.94%,+1.79%,+1.24%,+1.24%,+0.41%,-1.12%,-0.72%,-0.62%
1467.TW,+2.05%,-0.38%,+0.00%,-1.26%,-0.13%,-0.13%,+0.77%,+1.02%,-0.13%,-1.26%
2387.TW,-2.52%,+2.99%,-4.22%,-1.38%,+0.56%,+0.56%,+1.94%,-2.18%,+2.51%,-1.63%
2609.TW,+0.46%,+2.45%,-1.50%,-1.52%,-0.15%,-0.15%,+0.93%,+1.07%,-0.30%,+0.30%
3057.TW,-1.41%,+1.58%,-1.40%,-0.47%,+0.48%,+0.48%,+0.47%,+0.16%,+0.47%,-1.25%
00713.TW,+0.22%,+0.67%,-0.25%,-0.70%,+0.70%,+0.70%,+0.47%,+0.22%,+0.13%,+0.03%
4764.TW,+0.00%,+0.43%,+0.14%,+0.14%,-0.57%,-0.57%,+0.28%,+0.57%,+0.56%,-0.42%
6472.TW,+1.33%,+1.97%,-2.58%,-0.99%,+1.34%,+1.34%,+0.00%,-1.32%,+1.00%,-0.66%
2365.TW,-0.26%,+0.79%,-0.52%,+2.24%,+1.03%,+1.03%,+0.38%,-0.63%,-0.64%,+0.77%
2425.TW,-0.34%,-0.34%,-1.73%,+7.91%,-0.49%,-0.49%,+0.16%,-1.14%,+4.63%,-4.11%
6128.TW,+0.00%,-0.83%,-1.17%,+1.53%,-0.33%,-0.33%,-0.17%,-0.34%,+0.17%,-1.18%
3008.TW,-0.10%,+0.31%,-1.86%,-0.11%,-1.26%,-1.26%,+3.20%,-0.41%,+0.00%,+0.52%
2313.TW,-0.24%,+2.55%,-2.84%,-3.17%,+5.28%,+5.28%,+6.57%,-3.14%,-0.23%,+0.35%
2390.TW,+9.64%,+0.97%,-4.31%,-1.10%,+0.61%,+0.61%,+1.01%,-0.70%,-0.20%,+0.90%
01004T.TW,+0.50%,+0.07%,+0.00%,-0.14%,+0.00%,+0.00%,+0.14%,-0.07%,-0.07%,-0.14%
2723.TW,-1.04%,+2.51%,-2.96%,-0.63%,+2.86%,+2.86%,+5.56%,-2.54%,+3.10%,-0.97%
1589.TW,-0.52%,+0.00%,-1.04%,-1.75%,+2.32%,+2.32%,+0.87%,+0.35%,-0.34%,-0.52%
1435.TW,+1.61%,+5.54%,+2.13%,+0.24%,+0.37%,+0.37%,+8.64%,-1.79%,-3.65%,+0.36%
3048.TW,+1.20%,+0.59%,-1.18%,-2.09%,+0.61%,+0.61%,+0.91%,-0.30%,+0.00%,-0.60%
4440.TW,-0.02%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+1.18%,+0.00%,+0.02%,+3.23%
9945.TW,+0.84%,+1.55%,-1.41%,-0.24%,+0.71%,+0.71%,+0.71%,+0.35%,+0.12%,-0.58%
9904.TW,-1.00%,+2.03%,-1.28%,-1.15%,+1.31%,+1.31%,+0.14%,+0.29%,-0.57%,+0.72%
6282.TW,-1.32%,+3.78%,-1.71%,-1.31%,+1.99%,+1.99%,+0.65%,+0.43%,+0.86%,+2.12%
1312.TW,-1.20%,+2.42%,-1.18%,-1.50%,+1.52%,+1.52%,+2.69%,-0.58%,+0.59%,-0.29%
3049.TW,+0.00%,+2.06%,-2.82%,-2.07%,+1.69%,+1.69%,+2.08%,-1.22%,+1.24%,-1.22%
1537.TW,-0.67%,+0.67%,-0.67%,-0.67%,+0.00%,+0.00%,+0.34%,+0.34%,+0.00%,+0.00%
2515.TW,+0.14%,+1.52%,-1.76%,-0.83%,+1.53%,+1.53%,+0.55%,-0.14%,+0.00%,-0.68%
4566.TW,-0.78%,+1.90%,-1.43%,-1.90%,+0.00%,+0.00%,+1.82%,+1.23%,-0.33%,-1.11%
1723.TW,+0.00%,+1.69%,-1.67%,-0.85%,+0.85%,+0.85%,+0.42%,-0.42%,+0.00%,+0.42%
00851.TW,+0.45%,+1.29%,-0.35%,+0.04%,+1.59%,+1.59%,+0.22%,+0.04%,+0.65%,+0.82%
2727.TW,-1.62%,+0.90%,-1.04%,-1.49%,+1.82%,+1.82%,+3.58%,-1.29%,-0.29%,+0.73%
00654R.TW,-1.42%,-0.83%,+0.23%,+0.76%,-1.44%,-1.44%,-0.46%,+0.31%,+0.31%,+0.54%
2465.TW,-0.10%,+3.14%,+0.10%,+9.93%,+0.00%,+0.00%,+0.46%,-4.13%,+0.00%,-0.96%
6531.TW,+6.28%,+4.22%,-9.72%,-9.87%,+2.49%,+2.49%,+0.97%,+1.44%,+9.48%,+0.00%
2457.TW,+1.49%,-0.23%,-2.27%,-1.39%,+0.47%,+0.47%,+0.47%,-0.47%,-0.47%,+0.00%
8926.TW,+3.09%,+3.75%,-2.46%,-1.93%,+3.02%,+3.02%,-0.44%,-0.15%,+0.00%,+0.29%
3028.TW,-0.49%,+0.98%,-0.49%,-1.46%,+0.50%,+0.50%,+0.74%,+0.24%,+0.24%,-0.97%
5515.TW,+0.00%,+0.00%,+0.00%,-0.10%,+0.10%,+0.10%,-0.10%,+0.10%,+0.00%,+0.00%
3481.TW,-0.98%,+1.75%,-1.62%,+2.08%,+0.54%,+0.54%,-0.32%,-1.50%,-1.74%,-4.54%
2409.TW,-1.77%,+0.90%,-1.34%,+4.07%,-1.74%,-1.74%,-1.77%,-1.80%,+0.46%,-4.11%
2033.TW,+0.56%,+0.11%,-0.34%,+0.68%,+0.89%,+0.89%,-0.89%,-0.34%,+0.22%,-1.23%
0050.TW,+0.28%,+1.60%,-1.19%,-0.22%,+0.82%,+0.82%,+0.98%,+0.16%,+0.16%,-0.70%
9955.TW,-1.10%,+0.28%,-1.39%,+0.84%,-0.28%,-0.28%,-0.28%,+1.96%,-0.82%,-0.28%
4526.TW,+1.26%,-0.62%,+2.82%,-0.61%,+0.00%,+0.00%,+0.00%,-1.23%,+0.00%,-1.24%
3090.TW,-1.74%,+4.38%,-1.00%,-0.81%,+6.31%,+6.31%,+1.53%,-0.75%,+3.23%,-0.18%
8374.TW,-1.72%,+1.75%,-1.97%,-0.25%,+2.26%,+2.26%,-0.25%,+0.00%,-0.25%,-0.25%
1410.TW,-2.64%,-2.03%,+1.04%,-3.08%,-0.53%,-0.53%,+1.24%,-2.11%,+1.25%,+0.71%
2301.TW,-1.05%,+1.17%,-0.74%,-0.42%,-0.11%,-0.11%,+0.32%,+0.00%,+0.42%,+0.63%
2382.TW,+0.65%,+2.09%,+0.31%,-0.31%,+0.47%,+0.47%,+0.78%,+0.78%,-1.23%,-0.62%
1711.TW,+0.00%,+0.99%,-0.98%,+0.00%,+0.66%,+0.66%,-0.33%,-0.33%,+0.00%,-0.33%
1102.TW,-0.88%,+1.88%,-0.33%,+0.00%,+0.44%,+0.44%,+0.22%,+0.76%,+1.08%,+0.00%
2032.TW,-0.23%,+1.25%,-0.45%,-0.34%,-0.23%,-0.23%,+0.45%,-0.68%,+0.45%,+0.23%
TXF.TW,+0.07%,+1.72%,-1.27%,-0.24%,+0.88%,+0.88%,+0.90%,+0.03%,+0.32%,-0.36%
6191.TW,+2.45%,+2.05%,-2.68%,+0.34%,+0.34%,+0.34%,+3.07%,+1.32%,-0.33%,-0.66%
8422.TW,-0.32%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.32%,+0.00%,+0.00%,+0.32%
3701.TW,+0.00%,-0.36%,-2.17%,+2.22%,+0.00%,+0.00%,-0.72%,-1.09%,+0.74%,+0.73%
4562.TW,-5.26%,-0.93%,-3.04%,+2.41%,+7.06%,+7.06%,+9.89%,+2.20%,-3.72%,-3.66%
5258.TW,+2.68%,+1.68%,-3.48%,-0.95%,+1.53%,+1.53%,+0.75%,+0.00%,+2.43%,-1.28%
3530.TW,+0.52%,+1.34%,-0.51%,-0.31%,+2.56%,+2.56%,+0.00%,-1.20%,+0.71%,+3.02%
1449.TW,-2.10%,+0.00%,+0.86%,-1.28%,+3.02%,+3.02%,+2.93%,+0.81%,-1.61%,-2.46%
3092.TW,-0.37%,+0.38%,+0.00%,-3.12%,+0.51%,+0.51%,+0.64%,-1.27%,+0.64%,-0.26%
1726.TW,-0.14%,+0.72%,+0.00%,+0.29%,+1.28%,+1.28%,-0.98%,+0.14%,-0.28%,-0.43%
2618.TW,+0.83%,+2.46%,-2.00%,-0.82%,+0.82%,+0.82%,+1.22%,+2.42%,-1.57%,-1.60%
8045.TW,+0.98%,-0.44%,+0.00%,-0.71%,+1.60%,+1.60%,+0.00%,-0.88%,+2.04%,-0.09%
2489.TW,-0.10%,+0.20%,-1.90%,-2.45%,+1.26%,+1.26%,+1.86%,-0.20%,+0.00%,-1.12%
3312.TW,+1.07%,+2.11%,-1.38%,-2.10%,+0.36%,+0.36%,+1.42%,+1.05%,+1.04%,-1.72%
2838.TW,-0.43%,+1.31%,-0.86%,-0.87%,+0.00%,+0.00%,+0.00%,+0.44%,+0.00%,+0.00%
3501.TW,-0.21%,+0.84%,-0.94%,-1.16%,+0.11%,+0.11%,+0.85%,-0.53%,+0.21%,+0.00%
8039.TW,-0.47%,+1.05%,-1.51%,-1.88%,+3.36%,+3.36%,+2.32%,-1.25%,+3.79%,+0.88%
8478.TW,-2.20%,+4.74%,-0.71%,+0.00%,-0.36%,-0.36%,+0.60%,-1.20%,+2.30%,-0.83%
6164.TW,+0.30%,+0.45%,-1.48%,+0.90%,+1.34%,+1.34%,+0.15%,-1.62%,+0.30%,-0.15%
3550.TW,-0.36%,-0.37%,-1.84%,-1.87%,+0.38%,+0.38%,+0.00%,+0.38%,+0.38%,-0.38%
6416.TW,-2.73%,+9.81%,-4.68%,-2.68%,+2.29%,+2.29%,+1.79%,-1.32%,+7.14%,+1.25%
3432.TW,+1.24%,+0.41%,+0.00%,-1.63%,+0.00%,+0.00%,+0.00%,-0.41%,+0.00%,+0.00%
1514.TW,-4.98%,+0.48%,-3.79%,+0.25%,+0.74%,+0.74%,+1.22%,-2.65%,+1.49%,-0.73%
6209.TW,-0.39%,+1.57%,-1.93%,-1.18%,+0.80%,+0.80%,+3.16%,-0.57%,+0.38%,-1.15%
4912.TW,-1.12%,+2.89%,-1.51%,-0.51%,+0.82%,+0.82%,+0.10%,-0.20%,+4.78%,-3.01%
3015.TW,+0.48%,+0.48%,-1.90%,-1.70%,+0.99%,+0.99%,+1.47%,+0.72%,+0.24%,+0.00%
3703.TW,+0.80%,+0.40%,-0.79%,+0.40%,+0.00%,+0.00%,+1.20%,+0.79%,-0.39%,+0.39%
1735.TW,+0.00%,+1.44%,-1.70%,+1.45%,+0.00%,+0.00%,+0.57%,+0.57%,-0.28%,+0.56%
1522.TW,-0.78%,+0.59%,-1.95%,-1.20%,+1.61%,+1.61%,+0.99%,-0.20%,+0.00%,+0.59%
00712.TW,-0.21%,+0.74%,+0.53%,-0.26%,-0.31%,-0.31%,-0.21%,+0.69%,+0.89%,+0.47%
6504.TW,-9.97%,-6.77%,+9.90%,-2.40%,-0.92%,-0.92%,+0.00%,+0.31%,-1.55%,+1.26%
6196.TW,+0.25%,+4.42%,-2.47%,+1.09%,+1.07%,+1.07%,+1.06%,-1.75%,+1.31%,+0.94%
3002.TW,+0.49%,+0.97%,-0.96%,-2.90%,+1.00%,+1.00%,+0.49%,+1.47%,+0.97%,+1.44%
4989.TW,+1.74%,+2.20%,-3.10%,-0.74%,+0.74%,+0.74%,+1.48%,+2.43%,+0.00%,-0.95%
6405.TW,-0.37%,+0.00%,-0.37%,+0.00%,+0.74%,+0.74%,+0.37%,-0.73%,+0.37%,-0.73%
2423.TW,-0.99%,+1.20%,-0.99%,-0.60%,+0.00%,+0.00%,+2.21%,-0.39%,-0.79%,+0.60%
00673R.TW,+0.70%,-3.97%,+2.16%,+1.48%,+0.00%,+0.00%,-0.89%,-1.21%,-0.45%,-1.23%
1616.TW,+0.83%,+3.89%,-2.37%,-0.81%,+0.41%,+0.41%,-0.41%,+0.41%,-1.62%,-0.62%
6671.TW,+0.14%,-0.42%,-0.70%,-1.41%,+1.72%,+1.72%,-0.99%,-0.43%,-0.29%,-0.86%
3593.TW,+3.50%,+2.13%,-0.37%,+3.81%,-0.71%,-0.71%,-1.19%,+0.72%,+1.68%,+0.59%
2546.TW,-0.65%,+0.53%,-0.13%,-0.65%,+0.00%,+0.00%,+0.66%,-0.26%,-0.13%,-0.13%
1220.TW,-1.41%,-0.95%,+0.48%,-1.91%,+0.49%,+0.49%,-0.97%,+0.00%,+0.98%,-0.49%
1307.TW,+0.00%,+1.59%,-1.79%,-0.23%,-0.23%,-0.23%,+0.46%,+0.00%,+0.23%,-0.23%
4960.TW,-3.42%,+0.71%,-0.70%,+0.85%,+0.14%,+0.14%,-0.14%,+0.14%,-0.14%,+0.56%
3437.TW,+1.18%,+1.74%,-2.86%,-1.18%,+0.60%,+0.60%,+2.07%,-1.45%,+0.00%,-0.88%
6024.TW,-0.12%,+0.71%,-0.70%,+0.59%,-0.70%,-0.70%,+0.59%,+0.47%,-0.12%,-0.23%
2637.TW,+0.00%,+1.26%,-1.60%,-2.52%,+0.74%,+0.74%,+0.18%,+0.92%,-0.36%,+0.00%
00683L.TW,+0.36%,+1.23%,+0.41%,+0.40%,+0.45%,+0.45%,-0.35%,+0.60%,+0.20%,+0.00%
1513.TW,+0.72%,+3.24%,-1.05%,-0.70%,-0.53%,-0.53%,+0.00%,-1.78%,-0.36%,+2.19%
1455.TW,+0.27%,+2.60%,-1.60%,-1.09%,-0.27%,-0.27%,-0.14%,+0.55%,-0.14%,-1.37%
3038.TW,-0.97%,+1.63%,-2.56%,-0.99%,+2.66%,+2.66%,+2.27%,+0.00%,+0.32%,-0.95%
8996.TW,+3.91%,+2.01%,-4.87%,-1.11%,+0.98%,+0.98%,+2.08%,-3.39%,+2.81%,-1.50%
8011.TW,-0.32%,+1.93%,-2.84%,-0.65%,+0.33%,+0.33%,+0.98%,-0.65%,-0.32%,+0.00%
2485.TW,+0.28%,+1.67%,-2.19%,-2.24%,+1.15%,+1.15%,+1.70%,+0.84%,+0.55%,-0.55%
2945.TW,+0.00%,+0.10%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
3708.TW,-1.60%,+1.63%,-1.60%,-1.63%,+0.83%,+0.83%,+0.00%,+0.96%,+0.27%,+0.41%
1466.TW,-0.75%,+0.00%,-0.13%,+0.51%,-0.63%,-0.63%,+0.38%,+1.14%,+0.00%,-2.50%
00631L.TW,+0.24%,+3.23%,-2.41%,-0.24%,+1.81%,+1.81%,+1.58%,+0.00%,+0.78%,-0.77%
2108.TW,-0.50%,+0.51%,-0.67%,-0.51%,+0.00%,+0.00%,+1.02%,-0.34%,-0.34%,+0.51%
1409.TW,-6.56%,+0.41%,+1.23%,+2.03%,-0.80%,-0.80%,-0.80%,-0.40%,-0.41%,-0.41%
2049.TW,-0.99%,+6.30%,-3.74%,-2.11%,+2.32%,+2.32%,+0.32%,+0.00%,+1.94%,+0.63%
1582.TW,-1.36%,+0.80%,-1.71%,-1.27%,+0.70%,+0.70%,+0.82%,+1.27%,+0.91%,-0.68%
8438.TW,-0.53%,-4.09%,+0.00%,-0.06%,-0.06%,-0.06%,+0.00%,-4.50%,+0.00%,+0.00%
1560.TW,-1.09%,+0.63%,-0.16%,-0.94%,+0.47%,+0.47%,+0.94%,-0.78%,-0.31%,-0.79%
9105.TW,+8.36%,+0.80%,-2.37%,+0.00%,+2.16%,+2.16%,-4.76%,-5.83%,+2.65%,-2.01%
2353.TW,-0.90%,+2.11%,-0.59%,-1.48%,+0.00%,+0.00%,+2.41%,-0.59%,-0.30%,-0.30%
8467.TW,-0.89%,-1.62%,-6.39%,-0.97%,+0.20%,+0.20%,+3.34%,+1.14%,+0.56%,-1.31%
1736.TW,+2.22%,+1.22%,-0.13%,-0.67%,-0.14%,-0.14%,+3.65%,-1.04%,-0.13%,+2.77%
4564.TW,+4.53%,+0.98%,-3.04%,+1.43%,+0.56%,+0.56%,+3.64%,-1.62%,+1.10%,-0.68%
2331.TW,+0.00%,+1.26%,-2.49%,-0.85%,+0.86%,+0.86%,+1.28%,+0.42%,+0.84%,+0.00%
9910.TW,+0.27%,+0.00%,-2.16%,-0.28%,-0.83%,-0.83%,-2.23%,+3.43%,+1.10%,-1.09%
5471.TW,+1.49%,-1.17%,+2.08%,-1.60%,-0.30%,-0.30%,-0.15%,+0.15%,+0.00%,+1.04%
2540.TW,+0.40%,+0.00%,-1.60%,-0.20%,-0.61%,-0.61%,+0.41%,-1.02%,-0.41%,-0.62%
2498.TW,+0.30%,+1.79%,-2.49%,-0.90%,+2.87%,+2.87%,+0.44%,+0.00%,+0.73%,+0.58%
00753L.TW,+3.01%,+4.03%,-2.21%,+0.15%,+2.15%,+2.15%,+1.92%,+0.25%,+0.76%,+1.51%
8110.TW,+3.26%,+1.35%,-2.22%,-1.36%,+0.46%,+0.46%,+0.46%,+0.91%,+0.45%,-1.80%
2481.TW,+0.43%,+4.30%,-1.86%,+1.47%,+1.45%,+1.45%,+1.22%,-0.60%,+0.41%,+0.20%
4722.TW,+0.38%,+0.00%,-0.37%,-0.75%,+0.19%,+0.19%,+0.38%,+0.00%,+0.19%,+0.00%
2477.TW,+0.00%,-1.50%,-4.78%,+0.68%,+2.27%,+2.27%,+1.11%,-1.10%,+2.66%,+0.65%
4438.TW,-1.77%,+0.00%,-1.08%,-2.19%,+0.00%,+0.00%,+1.87%,+0.73%,+0.73%,+0.36%
1414.TW,+1.01%,+0.71%,-1.41%,-0.72%,-1.01%,-1.01%,+1.17%,-0.72%,+0.44%,-0.43%
2393.TW,+0.53%,-0.39%,-7.65%,-2.43%,+4.69%,+4.69%,+0.98%,-1.94%,+1.55%,-1.53%
6269.TW,-1.38%,+1.86%,-1.37%,-0.93%,+4.21%,+4.21%,+9.87%,-0.41%,+1.23%,+0.81%
2305.TW,+0.33%,+1.00%,-0.66%,-1.16%,+0.50%,+0.50%,+0.67%,-0.33%,+0.00%,-0.33%
1611.TW,+0.00%,+0.88%,-0.88%,+0.00%,+1.33%,+1.33%,+0.44%,+0.43%,+3.46%,+0.00%
2913.TW,+0.00%,+0.32%,-0.63%,+0.00%,+0.95%,+0.95%,-0.31%,+0.00%,+0.00%,-0.31%
1457.TW,+0.00%,+0.72%,-0.71%,-1.44%,-0.36%,-0.36%,+0.37%,+0.36%,+0.00%,+0.00%
6230.TW,-2.92%,+5.09%,-4.19%,+0.92%,+4.78%,+4.78%,+2.83%,+1.48%,+0.83%,-1.45%
2413.TW,+1.51%,+9.67%,-3.39%,-0.70%,+0.00%,+0.00%,+2.83%,-1.37%,+0.00%,-0.70%
3535.TW,+1.38%,+5.72%,-3.35%,-0.27%,+1.60%,+1.60%,+0.79%,-0.52%,+0.52%,-2.09%
2103.TW,+0.00%,+0.00%,-0.67%,-2.93%,+0.93%,+0.93%,+2.07%,+0.23%,-0.22%,-0.90%
2317.TW,+0.00%,+1.70%,-0.84%,-1.09%,+1.10%,+1.10%,+3.14%,-0.94%,+0.24%,-1.18%
2488.TW,-0.65%,+1.14%,-1.29%,-1.14%,+0.17%,+0.17%,+0.49%,-0.16%,+0.16%,-1.80%
5534.TW,-0.85%,+0.85%,-0.36%,-0.48%,+0.24%,+0.24%,+0.36%,-0.24%,+0.24%,-0.36%
8163.TW,-1.81%,+0.92%,-2.22%,-1.33%,+2.57%,+2.57%,+1.05%,-0.26%,+1.18%,+0.00%
6743.TW,+0.00%,+0.03%,+0.57%,-1.34%,+6.28%,+6.28%,+2.95%,+2.63%,-0.51%,-0.77%
2431.TW,-0.42%,-0.10%,-3.14%,-0.54%,+0.98%,+0.98%,+0.00%,-0.22%,+0.32%,-0.32%
9921.TW,+1.96%,+3.02%,-0.80%,-2.69%,+0.00%,+0.00%,+0.28%,+1.65%,-1.36%,-0.27%
2451.TW,-0.99%,+3.13%,-4.24%,+0.00%,+0.13%,+0.13%,+2.28%,-0.37%,+0.25%,-0.62%
2010.TW,-0.50%,+0.50%,+0.00%,-0.50%,+0.50%,+0.50%,+0.00%,-0.50%,+0.50%,+0.50%
00770.TW,+1.20%,+0.72%,+0.45%,-0.15%,+1.47%,+1.47%,-0.48%,+0.45%,+0.60%,+0.59%
2516.TW,-0.17%,+0.00%,+0.00%,-0.34%,-1.56%,-1.56%,-0.18%,+0.70%,-0.35%,-0.53%
2302.TW,+0.99%,+0.98%,-1.25%,-1.41%,+0.86%,+0.86%,+0.85%,-0.42%,-0.28%,-0.42%
3025.TW,+0.25%,+1.73%,+2.68%,-2.84%,+0.49%,+0.49%,+0.73%,-0.24%,+0.48%,+1.68%
1432.TW,-1.35%,+1.19%,-1.35%,-1.20%,-0.17%,-0.17%,-0.87%,+1.05%,+0.35%,-0.34%
3661.TW,-4.55%,-0.68%,-9.59%,+4.04%,+8.74%,+8.74%,+2.23%,+0.66%,-1.74%,-5.96%
