股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
2101.TW,-0.30%,-0.46%,-0.46%,-0.62%,-0.47%,-0.47%,-0.16%,+0.94%,+0.00%,-0.77%
1612.TW,+0.48%,-0.48%,+0.00%,-0.96%,+0.00%,+0.00%,+0.00%,-0.48%,+0.97%,+0.00%
6446.TW,-1.41%,-0.72%,-0.83%,+2.37%,+0.08%,+0.08%,+0.73%,+2.29%,+1.31%,+0.01%
2374.TW,+0.80%,+0.26%,+1.06%,-0.52%,-0.26%,-0.26%,+0.00%,-1.32%,+0.80%,-0.26%
1443.TW,+0.44%,-2.64%,+2.26%,-0.74%,+0.00%,+0.00%,-0.74%,+1.49%,+2.65%,+1.58%
2025.TW,+0.39%,-0.19%,+0.19%,-0.19%,-0.97%,-0.97%,+0.20%,-0.39%,+0.00%,-0.39%
6141.TW,+6.72%,-3.85%,+1.09%,-0.72%,+0.00%,+0.00%,-1.81%,-1.11%,+0.37%,-1.86%
5243.TW,-0.12%,-0.72%,-0.36%,+0.24%,-0.24%,-0.24%,-0.96%,-0.24%,+0.85%,+4.72%
2303.TW,+0.64%,-0.63%,+0.00%,-1.60%,+2.27%,+2.27%,-0.63%,-0.32%,+1.60%,+1.26%
4968.TW,+0.00%,-1.24%,-0.39%,+0.51%,+3.59%,+3.59%,-2.10%,+1.08%,+1.32%,+2.89%
2417.TW,+0.00%,+6.54%,+6.58%,+2.88%,-0.40%,-0.40%,+6.83%,+0.75%,+0.75%,-5.56%
2402.TW,+0.45%,-1.05%,+0.60%,-2.85%,-0.62%,-0.62%,-0.31%,+0.47%,+2.48%,-0.30%
2351.TW,-0.12%,-0.94%,+0.00%,+0.00%,+2.61%,+2.61%,+3.00%,-1.46%,+1.48%,+0.90%
2420.TW,+4.29%,+2.85%,-0.78%,-0.67%,-0.23%,-0.23%,-1.58%,+0.92%,-1.93%,-0.70%
911622.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
8222.TW,+2.34%,-2.80%,+1.31%,-1.55%,+0.26%,+0.26%,+0.79%,+0.26%,+3.63%,-0.50%
2497.TW,+2.87%,+0.13%,-1.06%,-2.82%,+0.00%,+0.00%,+0.00%,+0.41%,+3.30%,+0.00%
2059.TW,-0.83%,-0.83%,+0.00%,+0.42%,+2.30%,+2.30%,+0.82%,-1.01%,+1.43%,+3.84%
3030.TW,-0.38%,-0.38%,-0.57%,-0.58%,+0.00%,+0.00%,+0.00%,+0.58%,+0.39%,-0.19%
1786.TW,+0.00%,+0.54%,+4.22%,-0.93%,-3.66%,-3.66%,-2.72%,+0.11%,+0.11%,+1.11%
9802.TW,-0.92%,+0.37%,+0.18%,-1.65%,-0.93%,-0.93%,+0.00%,-0.19%,+5.67%,+4.29%
3022.TW,-0.30%,+0.20%,+1.00%,-0.80%,+0.40%,+0.40%,-0.20%,-0.20%,+1.00%,+1.19%
5906.TW,+1.43%,-1.88%,-0.64%,+4.01%,-2.47%,-2.47%,+0.00%,+0.00%,+0.95%,+0.00%
2412.TW,+0.21%,+0.00%,-0.42%,+0.42%,+0.00%,+0.00%,+0.52%,+0.41%,+1.75%,+0.30%
2428.TW,+2.76%,-0.65%,-0.32%,+0.33%,+0.43%,+0.43%,-0.54%,-0.54%,+1.09%,+2.26%
4536.TW,-0.84%,+0.42%,+0.00%,+0.00%,-0.42%,-0.42%,+0.00%,-0.84%,+1.28%,-0.84%
2901.TW,+0.16%,+0.32%,-0.64%,+0.16%,-0.16%,-0.16%,-0.48%,+0.32%,+0.00%,+0.00%
3231.TW,+2.26%,-1.02%,-1.20%,-0.70%,+0.00%,+0.00%,+2.63%,-0.85%,+0.17%,+0.52%
2464.TW,-0.17%,+0.87%,+0.17%,-0.17%,+0.17%,+0.17%,-0.52%,+0.35%,+1.21%,+0.51%
2884.TW,-0.25%,-0.77%,-0.51%,+1.29%,+0.00%,+0.00%,+0.00%,+0.26%,+0.51%,+0.00%
2007.TW,+0.17%,+4.63%,-1.31%,+0.17%,-0.66%,-0.66%,+0.33%,-1.83%,-1.69%,+0.00%
6116.TW,-0.65%,+1.17%,-1.16%,-0.78%,+1.97%,+1.97%,-1.03%,-0.26%,+0.52%,-0.13%
2453.TW,+0.00%,-0.98%,+0.33%,-2.62%,-4.71%,-4.71%,+0.00%,-0.71%,+1.42%,+0.35%
9958.TW,+0.00%,-0.49%,+0.00%,+0.50%,+0.00%,+0.00%,-0.49%,-0.99%,+1.00%,-0.99%
006208.TW,+0.23%,-0.82%,+0.23%,-0.72%,+0.98%,+0.98%,+0.03%,+0.67%,+1.50%,+0.38%
3055.TW,+0.51%,-1.26%,-0.77%,-0.77%,+1.82%,+1.82%,-1.02%,-0.52%,+0.26%,+0.00%
2722.TW,-0.45%,+0.00%,+0.80%,+0.23%,-0.90%,-0.90%,+0.00%,+0.11%,+1.37%,+0.34%
2885.TW,-0.32%,-0.32%,+0.32%,-0.64%,+0.32%,+0.32%,+0.00%,+0.65%,+0.96%,+0.32%
4119.TW,+0.49%,+0.00%,+0.65%,-0.16%,+3.54%,+3.54%,+0.16%,+1.40%,+1.99%,+0.15%
2929.TW,-0.45%,-0.45%,-4.07%,+0.94%,-0.93%,-0.93%,+0.47%,+1.41%,+1.85%,-0.91%
1717.TW,-0.79%,-0.16%,-0.32%,+0.16%,+0.64%,+0.64%,+0.00%,-0.16%,+1.27%,-0.47%
2535.TW,+0.00%,+0.00%,+0.76%,-0.25%,-0.25%,-0.25%,+0.00%,+0.76%,-0.25%,+0.00%
2013.TW,+0.37%,-1.10%,+0.00%,+1.11%,-0.92%,-0.92%,-0.18%,+0.37%,+0.37%,-0.74%
1714.TW,-0.47%,-2.86%,+1.47%,-0.97%,-0.49%,-0.49%,-0.98%,+0.50%,-0.49%,+1.49%
2352.TW,+0.35%,-0.69%,+0.35%,-1.39%,+0.35%,+0.35%,-0.35%,+0.00%,+0.35%,+1.06%
1568.TW,+0.69%,+0.00%,-0.45%,-1.83%,-2.33%,-2.33%,-1.67%,+0.73%,+0.00%,+0.48%
2020.TW,+0.00%,-0.35%,-1.41%,+0.71%,-0.71%,-0.71%,+0.00%,+0.00%,-2.14%,+0.36%
3029.TW,+0.00%,-2.62%,-0.60%,+0.00%,+0.30%,+0.30%,+0.00%,-0.60%,+0.90%,+0.00%
4958.TW,-0.66%,-1.21%,-0.22%,+0.00%,+0.56%,+0.56%,+2.55%,-0.32%,+1.52%,+1.82%
3583.TW,+0.48%,-0.16%,-0.16%,+0.16%,-0.32%,-0.32%,+0.16%,-0.64%,+0.48%,-0.32%
3706.TW,+1.46%,-1.03%,+0.62%,-1.65%,-0.42%,-0.42%,-0.84%,+0.00%,+0.43%,+0.00%
3054.TW,-0.71%,-0.36%,+0.36%,+0.00%,+0.71%,+0.71%,+0.00%,+0.00%,+0.00%,+4.59%
2031.TW,-0.28%,+0.57%,+0.00%,+0.28%,-0.28%,-0.28%,-0.28%,+0.00%,+0.85%,-1.41%
6285.TW,+0.14%,-1.29%,+3.35%,-0.85%,+0.71%,+0.71%,+1.55%,+1.39%,+0.96%,-0.81%
3576.TW,-1.08%,-0.55%,-2.01%,-0.56%,-0.94%,-0.94%,-0.57%,+0.00%,+1.14%,+0.94%
8112.TW,-0.31%,+0.62%,-0.92%,-0.31%,+3.12%,+3.12%,+0.30%,+0.60%,+1.20%,+0.30%
00633L.TW,-33.37%,+43.51%,-0.40%,+4.54%,-0.49%,-0.49%,+0.14%,+4.77%,+1.15%,-3.13%
1535.TW,-0.15%,-0.29%,-0.15%,-1.48%,+0.15%,+0.15%,-1.20%,-0.46%,+0.31%,-0.15%
4306.TW,-0.32%,-0.95%,+0.00%,-0.32%,-1.61%,-1.61%,+0.00%,+0.00%,+0.33%,-0.33%
8105.TW,+0.42%,-0.42%,-0.42%,+0.42%,+1.68%,+1.68%,-0.83%,-1.25%,+2.53%,-1.23%
1721.TW,-1.31%,-0.44%,-1.78%,+0.45%,+3.15%,+3.15%,-0.44%,+0.44%,+0.44%,-0.87%
1434.TW,+2.80%,+1.21%,-2.84%,+1.69%,-0.91%,-0.91%,-1.22%,+0.62%,+4.14%,+2.06%
2461.TW,-0.31%,-0.31%,-0.62%,+0.31%,-0.62%,-0.62%,+0.00%,+3.13%,+0.61%,-1.20%
8131.TW,+1.86%,-0.23%,-1.60%,-0.23%,+0.23%,+0.23%,+0.00%,+0.00%,+0.23%,+2.31%
2434.TW,-1.12%,-2.01%,+0.64%,-1.02%,-1.42%,-1.42%,-2.87%,+0.13%,+0.13%,-0.13%
1533.TW,-0.76%,-2.30%,-1.89%,+0.96%,-0.32%,-0.32%,+0.00%,-0.96%,+0.16%,+1.28%
4952.TW,+1.22%,+1.34%,-0.13%,+0.00%,+0.26%,+0.26%,-0.92%,+0.40%,+0.66%,+2.24%
1219.TW,-0.33%,+0.00%,+0.33%,+0.00%,-0.33%,-0.33%,+0.33%,+0.33%,-0.33%,+0.33%
8249.TW,+0.81%,-1.01%,+0.00%,+0.00%,+3.46%,+3.46%,+0.39%,-0.59%,+1.38%,+1.17%
5288.TW,-0.16%,-0.32%,+0.32%,-0.16%,-0.32%,-0.32%,-0.16%,+0.00%,+0.00%,+0.00%
2034.TW,-0.40%,+0.20%,+0.00%,-0.81%,-0.61%,-0.61%,+1.03%,+0.00%,+0.00%,+0.00%
2483.TW,-0.41%,-0.63%,-0.63%,-0.63%,+0.42%,+0.42%,-1.06%,-0.21%,+0.64%,+6.81%
3380.TW,-1.13%,+0.29%,-0.85%,+0.00%,+0.00%,+0.00%,+0.86%,-0.28%,+4.29%,-0.82%
1795.TW,-0.55%,-0.44%,+0.55%,+0.00%,+1.10%,+1.10%,-1.30%,+4.07%,+4.34%,+1.12%
2406.TW,-1.54%,+0.98%,-0.19%,-0.19%,-0.19%,-0.19%,-0.78%,+0.59%,+1.57%,-0.77%
1316.TW,+0.00%,+0.42%,+0.84%,+0.42%,+0.00%,+0.00%,+2.50%,-1.22%,+4.12%,-0.40%
1515.TW,+0.00%,-0.45%,-0.45%,-0.91%,-0.92%,-0.92%,-1.86%,+4.27%,-1.36%,+0.92%
2427.TW,-0.90%,+0.00%,-1.93%,+0.00%,+0.69%,+0.69%,-0.34%,-0.69%,+0.35%,+0.58%
1536.TW,+1.54%,-0.67%,-1.18%,-0.17%,+1.72%,+1.72%,+1.01%,-1.67%,+1.87%,+1.67%
2528.TW,-0.82%,-0.83%,+5.00%,-2.78%,-2.04%,-2.04%,+0.00%,+0.00%,+0.42%,-0.41%
1463.TW,+0.29%,+0.58%,+0.29%,+0.00%,-1.45%,-1.45%,-1.76%,-2.09%,+1.83%,+1.20%
3665.TW,-1.86%,+2.84%,+3.69%,-1.33%,-0.45%,-0.45%,-1.36%,-1.83%,+0.93%,+3.70%
5880.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,-0.31%,+0.00%,+0.31%
2349.TW,-1.12%,-0.28%,+0.28%,+3.11%,-1.37%,-1.37%,-1.11%,+0.00%,+0.00%,-0.84%
2401.TW,+1.97%,-1.54%,-0.39%,+0.39%,+1.18%,+1.18%,-0.78%,+0.39%,+1.17%,+0.38%
3563.TW,-0.19%,-0.97%,-0.78%,-0.39%,-0.59%,-0.59%,+0.00%,-0.20%,+1.79%,+0.00%
2910.TW,+0.00%,+0.00%,+0.00%,+4.44%,+0.00%,+0.00%,+0.00%,-1.93%,-1.84%,-1.20%
2369.TW,-0.99%,+0.00%,-1.00%,-0.67%,+0.34%,+0.34%,+0.67%,+0.00%,+0.33%,+1.33%
1773.TW,+0.00%,+0.57%,-0.80%,+0.12%,-0.23%,-0.23%,-0.35%,-0.35%,+0.12%,+0.46%
4956.TW,-0.25%,+2.49%,-0.73%,+0.73%,-1.21%,-1.21%,+0.00%,+0.00%,+6.88%,+5.75%
5876.TW,+0.38%,-0.14%,+0.11%,-0.55%,+0.36%,+0.36%,+0.05%,+0.14%,-0.22%,+0.30%
4977.TW,-3.88%,+0.00%,-3.90%,+1.82%,+0.14%,+0.14%,-0.27%,+0.69%,+0.68%,+1.49%
00632R.TW,-10.50%,+10.05%,-0.36%,-0.54%,+1.49%,+1.49%,+0.09%,+1.11%,+1.89%,+1.17%
3704.TW,+0.29%,-1.76%,+0.00%,-0.90%,+0.30%,+0.30%,+0.60%,+2.09%,+1.46%,-0.58%
8213.TW,+0.00%,-1.15%,+1.56%,+0.19%,+0.19%,+0.19%,+0.76%,-0.57%,+4.38%,-0.55%
2845.TW,+0.00%,+0.00%,-0.47%,-0.48%,+0.48%,+0.48%,+0.00%,+0.00%,+0.48%,+0.00%
3266.TW,+0.00%,-0.25%,+0.25%,+0.50%,-0.25%,-0.25%,+0.00%,+1.50%,-1.72%,+0.50%
2812.TW,-0.48%,+0.48%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
1324.TW,+0.35%,-0.70%,+0.00%,+0.00%,-0.71%,-0.71%,+0.00%,+0.36%,+0.36%,+0.00%
2867.TW,-0.58%,+1.18%,-0.58%,+0.29%,-0.58%,-0.58%,+0.00%,+0.00%,-0.29%,+0.29%
4906.TW,-0.22%,-0.22%,+0.43%,+0.00%,-0.43%,-0.43%,+0.00%,-0.43%,+0.00%,+0.22%
1712.TW,-0.30%,+0.00%,-0.30%,+0.30%,-0.30%,-0.30%,-0.30%,+0.00%,+0.30%,+0.30%
1203.TW,+0.42%,-0.63%,-0.21%,+1.06%,-0.42%,-0.42%,-0.63%,+0.85%,-0.84%,+0.42%
2002.TW,+0.76%,-0.57%,-0.95%,+0.00%,+0.58%,+0.58%,+0.95%,+0.00%,+0.57%,-0.94%
2478.TW,-1.42%,+3.47%,-1.40%,-1.13%,-0.86%,-0.86%,+0.00%,-0.29%,+0.29%,+1.45%
4532.TW,+0.16%,-0.16%,-1.10%,-0.95%,+0.80%,+0.80%,-1.43%,+0.16%,+2.73%,-0.63%
9136.TW,-0.31%,-0.31%,+0.94%,+0.31%,+1.23%,+1.23%,+1.83%,+1.80%,+6.76%,-1.38%
2897.TW,+1.78%,+1.02%,+0.00%,-0.29%,+0.00%,+0.00%,-2.75%,+2.83%,+0.00%,+0.00%
3557.TW,+0.00%,+0.31%,-0.31%,-0.31%,+6.92%,+6.92%,-3.60%,+0.60%,-0.30%,+1.19%
9939.TW,-0.87%,+0.17%,-2.27%,-0.54%,-0.36%,-0.36%,+1.26%,+0.36%,+0.18%,-0.18%
1718.TW,+0.44%,-1.32%,+0.00%,-1.34%,-6.33%,-6.33%,+0.97%,+0.00%,-0.48%,+0.00%
6491.TW,+0.55%,-0.27%,-0.16%,-0.26%,-0.85%,-0.85%,+0.00%,+0.00%,-2.53%,+3.62%
2484.TW,+0.22%,-1.10%,+0.89%,+0.88%,-0.22%,-0.22%,+0.00%,-0.22%,+1.75%,+1.08%
2520.TW,-0.18%,+0.36%,+1.62%,-0.88%,+0.36%,+0.36%,+0.00%,+6.58%,-1.34%,+5.08%
6166.TW,+0.77%,+1.27%,+2.63%,-2.69%,+1.38%,+1.38%,-0.87%,+2.00%,+0.61%,+1.95%
2102.TW,-0.27%,+0.27%,-0.27%,-0.27%,+0.27%,+0.27%,-1.34%,+0.82%,-0.27%,-0.54%
1338.TW,-1.30%,-0.11%,-0.99%,+1.11%,-0.44%,-0.44%,-0.33%,+0.55%,+2.86%,-0.96%
3023.TW,+0.87%,-0.11%,-0.97%,-0.22%,+0.33%,+0.33%,+0.00%,+1.53%,+1.29%,-0.42%
2106.TW,+0.15%,-1.52%,+1.08%,-1.07%,+0.00%,+0.00%,-0.46%,-0.31%,-0.16%,-0.16%
3694.TW,-1.00%,-3.02%,+0.35%,+0.00%,+0.00%,+0.00%,-1.03%,+0.35%,-0.69%,+0.70%
2312.TW,+0.34%,-1.35%,+0.68%,-1.36%,+1.03%,+1.03%,-0.68%,+0.00%,+1.37%,+0.00%
2208.TW,-0.30%,+0.00%,-0.91%,+0.62%,-0.92%,-0.92%,+0.31%,+0.31%,+0.92%,+0.30%
2028.TW,+0.00%,+1.50%,+2.22%,-1.20%,-1.71%,-1.71%,+0.00%,+2.48%,-1.94%,-0.74%
1909.TW,-0.37%,+0.00%,-4.04%,-0.38%,-3.46%,-3.46%,+0.80%,+0.40%,-1.18%,-0.40%
2348.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
2104.TW,+0.93%,-0.77%,-0.31%,-0.16%,-0.47%,-0.47%,+0.16%,-0.16%,+0.47%,-0.31%
2880.TW,+0.28%,+0.00%,-1.12%,+1.14%,+0.00%,+0.00%,-0.56%,-0.28%,+1.70%,+0.84%
1339.TW,+3.20%,-2.99%,-1.49%,-4.29%,-4.24%,-4.24%,+5.57%,+3.00%,-0.93%,-1.06%
1605.TW,+0.62%,+0.72%,+1.13%,-1.32%,-0.82%,-0.82%,+0.31%,-0.31%,+1.86%,+1.63%
3006.TW,+0.61%,-0.51%,-0.41%,-2.14%,+0.83%,+0.83%,+0.00%,+0.62%,+0.62%,+1.84%
1442.TW,-0.21%,+1.25%,-0.41%,-0.62%,-0.62%,-0.62%,+0.21%,+1.04%,-1.03%,+0.00%
3376.TW,+3.27%,-0.83%,+3.47%,-0.27%,-1.21%,-1.21%,+0.82%,-0.27%,+1.63%,+3.60%
1303.TW,+0.00%,-0.15%,-0.15%,-0.44%,-1.91%,-1.91%,-0.75%,+2.87%,+1.76%,+0.29%
3021.TW,+1.11%,-1.47%,-1.12%,-0.38%,+2.64%,+2.64%,-1.84%,+0.00%,+1.12%,+0.74%
2633.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
1441.TW,+0.00%,+0.00%,-0.11%,+0.21%,-0.32%,-0.32%,+0.11%,+0.43%,+0.85%,+0.32%
2543.TW,+0.92%,-1.82%,+1.85%,+0.45%,+0.45%,+0.45%,+0.00%,+3.15%,+3.06%,-0.85%
1762.TW,-0.46%,+0.16%,+0.00%,+0.00%,-3.26%,-3.26%,-0.96%,+0.65%,+0.81%,-0.96%
2388.TW,+0.48%,+1.90%,-1.87%,+2.38%,+0.93%,+0.93%,+0.92%,-1.83%,+0.47%,-0.93%
1256.TW,+6.94%,-2.91%,-2.07%,+1.41%,-0.93%,-0.93%,+1.87%,+0.23%,+0.92%,+0.91%
3673.TW,+0.71%,-2.12%,+0.48%,-3.12%,+5.45%,+5.45%,+2.58%,+0.00%,+4.35%,-1.10%
1516.TW,+0.25%,+4.98%,+0.00%,-1.42%,+5.29%,+5.29%,-6.39%,-2.44%,+0.00%,-0.75%
3413.TW,+0.28%,-0.99%,+2.19%,-2.12%,+0.68%,+0.68%,+0.01%,+0.07%,-0.07%,+1.82%
2201.TW,-0.65%,-0.76%,-0.11%,-1.21%,+0.22%,+0.22%,+0.11%,+0.11%,+0.78%,-0.99%
1323.TW,+0.95%,-0.67%,-0.27%,-0.27%,-0.54%,-0.54%,-1.37%,-0.56%,+0.84%,+1.11%
1733.TW,-0.19%,+0.00%,-0.57%,-0.38%,-0.19%,-0.19%,-1.15%,-0.19%,+1.35%,+1.91%
8046.TW,-0.44%,-1.33%,-1.13%,-2.39%,-0.58%,-0.58%,+1.17%,+0.12%,+0.12%,+3.24%
1445.TW,-0.11%,+0.44%,-0.44%,+0.44%,-0.33%,-0.33%,-0.33%,+1.00%,+0.77%,-0.11%
1229.TW,+0.24%,+0.00%,-0.24%,+0.49%,-0.48%,-0.48%,-0.24%,+0.73%,+0.24%,+0.24%
2419.TW,-1.22%,-0.62%,-0.62%,-1.88%,-1.28%,-1.28%,+0.32%,+0.00%,+1.29%,+0.32%
2392.TW,+1.08%,-0.71%,-1.25%,+0.00%,+0.00%,+0.00%,-0.72%,-0.73%,+2.21%,+0.54%
3045.TW,+1.43%,+0.47%,+0.00%,+0.00%,+0.47%,+0.47%,-0.47%,+0.47%,+1.40%,+1.38%
00634R.TW,-9.79%,+13.09%,-0.15%,-1.83%,+0.30%,+0.30%,-0.15%,-2.16%,-0.84%,+1.54%
4164.TW,-1.27%,+0.80%,+0.16%,+0.32%,-0.32%,-0.32%,+0.16%,+0.16%,+0.95%,-1.10%
2024.TW,+0.00%,-0.11%,+0.00%,-0.11%,-0.78%,-0.78%,-0.56%,+0.34%,-0.23%,+0.79%
6415.TW,+1.52%,-0.85%,-0.86%,+0.22%,+0.22%,+0.22%,-0.86%,-1.53%,+0.88%,-0.44%
2207.TW,+0.54%,+0.86%,+0.43%,+1.80%,+0.52%,+0.52%,-0.31%,-0.31%,+0.94%,+0.52%
910322.TW,+2.96%,+3.13%,-2.53%,+1.30%,-2.56%,-2.56%,-0.79%,+1.59%,-0.65%,+0.53%
3321.TW,+0.00%,-1.15%,+0.94%,+0.05%,+4.25%,+4.25%,+0.09%,+1.51%,+5.93%,+4.60%
2542.TW,+0.15%,-0.30%,-0.46%,-0.31%,+0.31%,+0.31%,-0.31%,+2.62%,+0.30%,+0.75%
6431.TW,-0.57%,-0.57%,-1.15%,+0.78%,+0.00%,+0.00%,-0.19%,-0.58%,+0.00%,+0.97%
9917.TW,-0.24%,+0.49%,+0.00%,+0.24%,+0.61%,+0.61%,+0.24%,+0.00%,+1.20%,-0.24%
8271.TW,-0.15%,-0.91%,-0.92%,+0.62%,+0.15%,+0.15%,+0.00%,-0.62%,+0.62%,+1.08%
4540.TW,+1.33%,-1.29%,+0.81%,-1.03%,+0.03%,+0.03%,+0.47%,-0.26%,-1.82%,+0.13%
3056.TW,+1.09%,+1.35%,+0.53%,-0.80%,+0.53%,+0.53%,-1.06%,+2.69%,+0.26%,+0.00%
3669.TW,-2.88%,-0.99%,+1.25%,+1.23%,+0.00%,+0.00%,+0.98%,+0.48%,-0.24%,-0.72%
1309.TW,-0.84%,-0.32%,+0.11%,-0.21%,-0.85%,-0.85%,-1.08%,-0.43%,+1.64%,+0.43%
2360.TW,+0.00%,-0.76%,-0.51%,+0.64%,-2.66%,-2.66%,+0.91%,+1.29%,+1.91%,+1.87%
8016.TW,-3.77%,-0.70%,+1.62%,-1.49%,+1.52%,+1.52%,-0.70%,+6.71%,+4.23%,+0.00%
3094.TW,+0.43%,+0.14%,-2.82%,-1.31%,-2.36%,-2.36%,+2.41%,-1.33%,+0.15%,+1.94%
5484.TW,-0.40%,-0.61%,-0.51%,-0.92%,-3.71%,-3.71%,-0.53%,+2.37%,+2.00%,-0.93%
1454.TW,+0.12%,+0.12%,+0.24%,+0.24%,-0.24%,-0.24%,-0.49%,+0.00%,+0.12%,+0.85%
3014.TW,-0.26%,-0.66%,+0.66%,-1.18%,-0.67%,-0.67%,-1.34%,-0.27%,+1.23%,+2.83%
3406.TW,-3.29%,+0.49%,-2.90%,+3.98%,+0.96%,+0.96%,-1.42%,+0.96%,+0.00%,-1.43%
2383.TW,+1.89%,-0.81%,+0.35%,+1.86%,+0.00%,+0.00%,+0.46%,-0.23%,+3.88%,+0.00%
6235.TW,+0.00%,+4.34%,+2.50%,-0.81%,+2.29%,+2.29%,-2.24%,-1.15%,+0.00%,+3.97%
3149.TW,-0.88%,+0.53%,-0.88%,-5.15%,-0.56%,-0.56%,+0.19%,-0.19%,+1.69%,+0.00%
2023.TW,+0.65%,+0.43%,-0.22%,+0.65%,+0.00%,+0.00%,-0.32%,+0.11%,+0.11%,+0.00%
3454.TW,+0.00%,-0.72%,+0.10%,-0.82%,+0.10%,+0.10%,-0.41%,+0.83%,+0.00%,+1.44%
3543.TW,+0.43%,-0.52%,+11.44%,-5.91%,-2.48%,-2.48%,+1.53%,-0.50%,-1.68%,+1.54%
2345.TW,+0.32%,+3.18%,-0.93%,-1.56%,-1.27%,-1.27%,-0.32%,+0.32%,+0.96%,+3.49%
3018.TW,-0.97%,+0.49%,+3.67%,-2.36%,+1.21%,+1.21%,+0.00%,-0.72%,-4.57%,+2.52%
1776.TW,+0.00%,+0.00%,+0.00%,+0.00%,-0.39%,-0.39%,+0.00%,+0.39%,+0.00%,-4.67%
3686.TW,-0.93%,-0.47%,+0.94%,-1.40%,-0.47%,-0.47%,-2.38%,+0.00%,+0.98%,+0.97%
2415.TW,-3.59%,-1.97%,-1.34%,-3.39%,-0.70%,-0.70%,-1.42%,+0.48%,+1.90%,+1.40%
1806.TW,-0.32%,+0.75%,-0.64%,+0.32%,+0.32%,+0.32%,-0.53%,-0.21%,-0.32%,+0.00%
006203.TW,-0.79%,-0.06%,-0.06%,-0.49%,+1.26%,+1.26%,-0.15%,+0.88%,+0.99%,+0.54%
1337.TW,+0.96%,-1.08%,+0.00%,+0.82%,+0.95%,+0.95%,-1.08%,-1.09%,+1.79%,+2.16%
6155.TW,+0.44%,+0.00%,-2.85%,+0.45%,-0.45%,-0.45%,+0.23%,-2.03%,+0.46%,+6.18%
8103.TW,+0.19%,-0.19%,+2.88%,-1.12%,-0.57%,-0.57%,+0.00%,+0.38%,+0.76%,+1.50%
2883.TW,+1.42%,-0.93%,+1.89%,-0.46%,+0.47%,+0.47%,+0.00%,+0.00%,+1.39%,+0.91%
