股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
4536.TW,-0.47%,+0.47%,-0.94%,+1.43%,-0.94%,-0.94%,+0.47%,+0.94%,+0.47%,-0.93%
2901.TW,+0.99%,+0.00%,+0.00%,-0.78%,+0.40%,+0.40%,+1.38%,+0.00%,+0.19%,+1.36%
3231.TW,+6.74%,+3.85%,-2.65%,-0.27%,+4.36%,+4.36%,+5.22%,-0.99%,+0.75%,+2.49%
2464.TW,-2.70%,+0.93%,+0.15%,-0.15%,+0.15%,+0.15%,+2.29%,+2.39%,+5.10%,-0.55%
2884.TW,+1.19%,+2.94%,-0.29%,-1.15%,+0.29%,+0.29%,+1.73%,-1.70%,+2.89%,-0.84%
2007.TW,-0.48%,+1.21%,+2.39%,+0.00%,-0.23%,-0.23%,+1.17%,-0.69%,+0.70%,-1.39%
6116.TW,-6.25%,+10.00%,+6.97%,-4.82%,+1.19%,+1.19%,+2.06%,+0.00%,+1.44%,-0.85%
2453.TW,-0.96%,+1.94%,+0.00%,-0.48%,+0.96%,+0.96%,+0.47%,+0.00%,+0.00%,+0.00%
9958.TW,-2.03%,+1.55%,-1.22%,+0.52%,+1.03%,+1.03%,+1.52%,-1.50%,+0.91%,+1.11%
006208.TW,+0.62%,+0.74%,-0.82%,+0.00%,+0.24%,+0.24%,+2.94%,+0.03%,+1.40%,-0.28%
3055.TW,-2.94%,+1.82%,-0.89%,-0.60%,-0.30%,-0.30%,+3.03%,+0.29%,+0.29%,+4.09%
2722.TW,+0.00%,-0.11%,-0.78%,-0.56%,-0.11%,-0.11%,+0.57%,-0.45%,+0.00%,-0.34%
2885.TW,+0.49%,+0.00%,-0.49%,+0.49%,-0.49%,-0.49%,+3.45%,-1.43%,+1.93%,-0.47%
4119.TW,+1.00%,+1.61%,-0.98%,+0.25%,+1.47%,+1.47%,+1.45%,+0.95%,+0.24%,-0.12%
2929.TW,+0.00%,+1.16%,+0.76%,-0.38%,+0.38%,+0.38%,+1.52%,-0.75%,+0.38%,-1.50%
1717.TW,-0.47%,+0.16%,+0.78%,-0.15%,+0.16%,+0.16%,+0.00%,+0.31%,+0.62%,-0.61%
4763.TW,+0.10%,+2.50%,-1.95%,+0.00%,+0.50%,+0.50%,+1.98%,+1.46%,+1.44%,-0.47%
2535.TW,+2.25%,+0.00%,+0.31%,-0.63%,+0.63%,+0.63%,+0.94%,-0.93%,+0.94%,+1.86%
2013.TW,-3.10%,+2.71%,-1.20%,-0.73%,+0.73%,+0.73%,+2.18%,-0.48%,+0.95%,+2.13%
1714.TW,+0.31%,+4.45%,-0.73%,-0.30%,+0.74%,+0.74%,+2.50%,-0.57%,+0.43%,+0.72%
2352.TW,+0.52%,+2.07%,+0.81%,-1.11%,+1.63%,+1.63%,+1.60%,+0.49%,+0.49%,+0.00%
1568.TW,+0.00%,+3.67%,-0.44%,-2.00%,-0.23%,-0.23%,+5.68%,+0.22%,+1.07%,-0.64%
2020.TW,+0.40%,+0.00%,+0.40%,-0.40%,-0.40%,-0.40%,+0.00%,+0.40%,-0.40%,+0.40%
3029.TW,+1.30%,+3.21%,-0.31%,-1.25%,+0.32%,+0.32%,+2.20%,+0.62%,+1.53%,+0.60%
4958.TW,-0.71%,-0.71%,-1.61%,-4.55%,+4.20%,+4.20%,+2.75%,+0.71%,+6.73%,-0.17%
3583.TW,+0.29%,+0.44%,+0.29%,-0.15%,-0.73%,-0.73%,+2.06%,+0.00%,+0.14%,+0.29%
3706.TW,+3.61%,-0.23%,+0.00%,+0.23%,+0.23%,+0.23%,+1.86%,+0.23%,+1.59%,+0.00%
3054.TW,+0.00%,+0.28%,-0.84%,-1.13%,-0.57%,-0.57%,+1.72%,+1.13%,+3.90%,+1.61%
2031.TW,-3.09%,+1.42%,-1.05%,-0.35%,+0.71%,+0.71%,+1.76%,+0.35%,+3.45%,+1.33%
6285.TW,+0.80%,+2.93%,-2.84%,-1.06%,-1.75%,-1.75%,+2.05%,-1.47%,+1.50%,+1.74%
00642U.TW,+1.09%,+1.83%,+0.63%,-1.63%,+1.66%,+1.66%,-1.42%,-0.37%,+1.98%,+1.21%
3576.TW,+2.24%,+7.21%,-0.29%,+0.59%,+0.29%,+0.29%,+1.16%,+2.30%,-1.12%,+1.14%
8112.TW,-0.72%,+1.45%,-0.72%,+0.00%,+0.36%,+0.36%,+2.88%,+2.10%,-0.34%,+1.03%
00633L.TW,-0.04%,-0.67%,-1.99%,+3.16%,+0.35%,+0.35%,+0.67%,-1.50%,+0.92%,-1.23%
1535.TW,-1.92%,+0.59%,-0.39%,-0.39%,-0.20%,-0.20%,+0.20%,+1.18%,+1.94%,+0.00%
4306.TW,+1.13%,+0.74%,-1.11%,-0.37%,+0.37%,+0.37%,+0.37%,-0.37%,+0.00%,+1.87%
8105.TW,+1.25%,+3.72%,+0.30%,+2.98%,-1.45%,-1.45%,+2.35%,+0.86%,-1.14%,-0.57%
1721.TW,+0.75%,-0.37%,-1.12%,-2.26%,+1.54%,+1.54%,+1.52%,+0.75%,+10.00%,-0.67%
1434.TW,+0.00%,-0.86%,+2.09%,-2.73%,+1.05%,+1.05%,+2.43%,-0.51%,+2.73%,-0.17%
2461.TW,+1.47%,+0.00%,+0.72%,+0.00%,-0.36%,-0.36%,+3.97%,-0.35%,-0.35%,-0.35%
8131.TW,-1.82%,+1.62%,-0.46%,-0.69%,+0.46%,+0.46%,+2.06%,-0.67%,+0.45%,-0.45%
00637L.TW,+0.00%,-0.67%,-1.91%,+2.83%,+0.38%,+0.38%,+0.76%,-1.59%,+1.14%,-1.13%
2434.TW,-0.25%,+0.12%,-2.49%,+0.51%,+0.76%,+0.76%,+0.76%,-0.62%,+0.25%,+0.13%
1533.TW,+1.06%,+2.45%,-1.94%,-0.12%,+0.58%,+0.58%,+3.01%,+0.56%,+0.45%,+0.22%
4952.TW,+1.35%,+1.09%,-0.36%,-0.48%,-0.24%,-0.24%,+2.78%,-0.12%,+0.24%,+1.18%
1219.TW,+1.00%,-0.99%,+0.33%,+0.33%,+0.33%,+0.33%,+0.00%,+0.00%,+0.00%,+0.33%
8249.TW,+0.00%,+1.84%,+0.78%,-1.03%,+0.26%,+0.26%,+1.29%,+0.77%,+0.76%,-0.25%
5288.TW,-0.34%,+4.46%,+1.31%,+0.11%,+3.13%,+3.13%,+2.93%,+1.73%,-0.90%,+0.91%
2034.TW,-2.00%,+2.94%,-1.10%,+0.00%,+1.33%,+1.33%,+0.66%,-1.09%,+1.10%,-1.31%
2483.TW,-0.57%,+1.43%,+0.00%,-1.13%,+0.28%,+0.28%,+2.27%,-0.56%,+0.56%,+0.56%
3380.TW,+0.96%,-1.27%,+0.00%,+0.96%,+1.59%,+1.59%,+3.13%,+2.12%,+1.78%,+2.92%
1795.TW,+1.29%,+1.59%,+0.16%,-1.40%,-0.32%,-0.32%,+1.90%,-0.62%,+0.31%,+1.25%
2406.TW,+3.57%,+7.76%,-1.40%,+0.20%,-0.61%,-0.61%,+3.46%,+2.36%,+0.77%,+2.48%
1316.TW,+0.95%,+0.47%,+0.00%,+0.00%,+0.47%,+0.47%,+1.40%,+0.00%,+2.76%,+0.45%
1515.TW,+2.49%,+1.46%,-0.96%,+0.00%,+2.42%,+2.42%,+0.47%,+0.00%,+0.94%,+2.33%
2427.TW,+1.18%,+0.67%,-0.99%,+0.67%,-1.50%,-1.50%,+1.52%,+0.00%,+0.50%,+0.50%
1536.TW,+0.00%,+3.20%,-1.72%,-0.35%,+0.35%,+0.35%,+3.86%,-1.69%,-0.34%,+0.69%
2528.TW,+7.23%,-7.22%,-8.17%,+9.60%,-0.52%,-0.52%,+4.92%,+0.74%,-2.82%,-2.27%
1463.TW,+0.00%,+1.20%,+0.30%,-0.89%,+0.60%,+0.60%,+2.68%,+0.29%,+0.58%,-0.86%
3665.TW,-1.42%,+3.17%,-1.96%,+1.42%,+1.69%,+1.69%,+4.42%,-1.59%,+1.08%,-0.80%
5880.TW,-1.09%,+1.11%,+1.09%,-1.81%,+0.00%,+0.00%,+1.84%,-0.72%,+0.73%,+0.36%
2349.TW,+2.17%,+3.40%,+0.82%,+0.41%,-0.81%,-0.81%,+2.05%,-1.61%,+0.82%,+2.43%
2401.TW,+1.40%,+2.29%,-0.90%,-1.36%,+0.92%,+0.92%,+3.18%,-0.88%,+0.89%,+2.20%
3563.TW,-0.23%,+0.00%,-1.02%,-0.57%,+1.61%,+1.61%,-0.68%,+0.00%,+0.68%,-0.45%
2910.TW,-0.21%,-1.51%,+0.22%,+0.87%,+0.00%,+0.00%,-1.08%,+0.22%,+2.83%,-3.39%
2369.TW,-0.12%,+3.12%,-0.36%,-0.36%,+0.61%,+0.61%,+3.16%,+0.00%,+1.41%,+0.58%
1773.TW,-0.34%,+1.50%,-0.11%,+0.34%,+1.81%,+1.81%,+0.78%,+0.11%,+0.44%,+0.77%
4956.TW,-4.65%,+2.61%,+1.44%,-1.20%,+1.43%,+1.43%,+2.72%,+0.00%,+1.27%,+0.31%
5876.TW,-1.30%,-0.38%,+2.60%,+1.07%,+0.84%,+0.84%,+0.97%,+0.36%,-0.39%,+0.00%
4977.TW,-0.63%,+0.80%,+0.32%,+0.00%,+0.00%,+0.00%,+2.05%,-0.31%,+0.62%,+0.15%
00632R.TW,-0.80%,-0.85%,+0.20%,+0.66%,-0.75%,-0.75%,-3.04%,+0.63%,-1.04%,+0.10%
3704.TW,+2.19%,+0.00%,+0.31%,-0.30%,+0.61%,+0.61%,+2.74%,+0.00%,+2.07%,+2.32%
8213.TW,-1.20%,+0.69%,-0.52%,-0.17%,+0.52%,+0.52%,+1.90%,-0.51%,+0.17%,-0.34%
2845.TW,+0.33%,+0.22%,-0.55%,+0.44%,+0.44%,+0.44%,+0.88%,-0.55%,+0.77%,+0.54%
3266.TW,+0.00%,+0.00%,-1.26%,+1.69%,+0.42%,+0.42%,-1.24%,-0.42%,-1.27%,+0.85%
2812.TW,-0.33%,+0.34%,-0.22%,-0.11%,+0.11%,+0.11%,+0.89%,-0.33%,+0.44%,+0.11%
1324.TW,+0.46%,+0.46%,+0.00%,-0.46%,+0.00%,+0.00%,+1.38%,+0.00%,+0.45%,+0.00%
2867.TW,+0.34%,-0.68%,-0.68%,-0.68%,+1.03%,+1.03%,+1.37%,-0.67%,-1.02%,+0.34%
4906.TW,+0.61%,+0.30%,+0.00%,+0.30%,+1.20%,+1.20%,+1.78%,+1.74%,+0.57%,+1.14%
1712.TW,+0.00%,+0.00%,+0.00%,+0.00%,-0.36%,-0.36%,+1.08%,+0.35%,+0.71%,-0.70%
1203.TW,+0.23%,-0.46%,-0.23%,+0.23%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.93%
2002.TW,-1.00%,+0.76%,-0.25%,-1.75%,+1.02%,+1.02%,+2.53%,-2.22%,+1.51%,+1.24%
2478.TW,+1.26%,+0.62%,+0.31%,-0.92%,+0.00%,+0.00%,+1.24%,+1.23%,+0.61%,+0.00%
4532.TW,+0.61%,-0.41%,-0.41%,-0.20%,+0.82%,+0.82%,+1.43%,+0.80%,+0.80%,+1.19%
9136.TW,-0.78%,-0.39%,-0.25%,+0.42%,+2.07%,+2.07%,+2.03%,-0.80%,+0.40%,-0.40%
2897.TW,+0.53%,+0.13%,+0.00%,-0.13%,+0.00%,+0.00%,+1.06%,-0.66%,+1.19%,-0.78%
3557.TW,-4.57%,+0.00%,+0.30%,-1.49%,-2.42%,-2.42%,-0.93%,-0.94%,-3.16%,-0.65%
9939.TW,-0.51%,-0.72%,+0.10%,-1.85%,+0.31%,+0.31%,+1.15%,-0.10%,-0.62%,+0.83%
1718.TW,-1.80%,+1.55%,+1.11%,-1.10%,+0.28%,+0.28%,+0.97%,-0.82%,+0.69%,-0.14%
6491.TW,+1.57%,+0.00%,-1.55%,+0.00%,+0.00%,+0.00%,+0.51%,+0.00%,+0.00%,+0.26%
2484.TW,+2.42%,+1.18%,-0.87%,-1.18%,+0.89%,+0.89%,+3.83%,+0.00%,+1.70%,-0.84%
2520.TW,-1.33%,+2.02%,-0.66%,+0.33%,+1.66%,+1.66%,+1.30%,-0.32%,+0.65%,+0.00%
6166.TW,+2.87%,+0.00%,-0.93%,-0.47%,-1.41%,-1.41%,+1.91%,+0.16%,+0.16%,+1.71%
2102.TW,+0.00%,+0.37%,+0.37%,+0.36%,+0.73%,+0.73%,+1.44%,-1.42%,+0.72%,+1.08%
1338.TW,+0.42%,+2.95%,-0.41%,-1.65%,+0.00%,+0.00%,+1.67%,-0.41%,+0.83%,+0.00%
3023.TW,-0.93%,-2.42%,+0.28%,-2.20%,+0.98%,+0.98%,+2.09%,-1.23%,-0.83%,+0.14%
2106.TW,+2.56%,+0.58%,-0.38%,-2.11%,+0.98%,+0.98%,-0.39%,+1.17%,+0.39%,-0.58%
3694.TW,+1.08%,+2.13%,-1.39%,+0.70%,-1.05%,-1.05%,+3.18%,+0.68%,+0.34%,+0.34%
2312.TW,+2.90%,-0.94%,+0.47%,-0.94%,+0.48%,+0.48%,+2.37%,+0.93%,+1.38%,+2.71%
2208.TW,-0.68%,+0.00%,+0.00%,-0.34%,+0.69%,+0.69%,+5.12%,+4.22%,-0.93%,-0.63%
2028.TW,-1.11%,+0.00%,+1.12%,+0.00%,+2.78%,+2.78%,+0.00%,-0.54%,-2.17%,-1.11%
1909.TW,-1.49%,+0.38%,-0.38%,-1.51%,+0.38%,+0.38%,+2.29%,-0.37%,-0.37%,+0.38%
2348.TW,-3.90%,-7.81%,+9.66%,+4.64%,+0.00%,+0.00%,+0.00%,+0.00%,-2.95%,-8.83%
2104.TW,-0.22%,+1.34%,+0.44%,-0.66%,+0.66%,+0.66%,+0.66%,-0.44%,+0.66%,-2.40%
2880.TW,-1.58%,+0.64%,+1.28%,-0.63%,-0.63%,-0.63%,+1.28%,+0.32%,+0.63%,+0.31%
8476.TW,-0.68%,-1.86%,+0.00%,+0.60%,-0.44%,-0.44%,+0.34%,-1.49%,+0.20%,+0.20%
1339.TW,-1.26%,+0.70%,+1.50%,-1.02%,+0.92%,+0.92%,+0.79%,+0.34%,+1.01%,+1.00%
1605.TW,+2.16%,+1.48%,-1.04%,-1.26%,+0.43%,+0.43%,-0.21%,-0.11%,+0.75%,-0.63%
00648R.TW,+0.31%,-0.66%,+0.77%,+0.36%,-0.40%,-0.40%,-0.66%,+0.46%,-1.68%,-0.21%
3006.TW,+0.00%,+1.01%,-0.40%,-1.60%,+0.00%,+0.00%,+2.24%,+1.59%,+2.16%,+4.61%
1442.TW,+0.51%,-0.25%,-2.80%,-0.79%,+0.26%,+0.26%,+1.84%,-0.78%,+0.26%,+0.26%
3376.TW,+0.43%,+7.91%,-0.50%,-1.49%,-1.52%,-1.52%,+6.67%,+5.77%,-1.36%,-2.76%
1303.TW,+0.34%,-0.50%,-0.17%,+0.17%,-0.34%,-0.34%,+2.70%,-0.82%,+1.33%,-0.65%
3021.TW,-0.84%,+0.85%,-2.11%,+1.29%,-0.43%,-0.43%,+2.14%,-0.42%,+0.00%,+0.42%
2633.TW,+0.34%,+1.28%,+0.60%,+0.00%,+0.40%,+0.40%,+3.63%,+1.08%,+0.25%,-1.13%
1441.TW,-0.89%,+1.79%,-0.29%,+0.00%,-0.15%,-0.15%,+0.00%,+0.29%,+0.00%,-0.44%
2543.TW,-0.63%,+1.38%,+2.40%,+0.00%,+2.04%,+2.04%,+0.00%,-0.50%,-0.80%,+0.00%
1762.TW,+1.68%,+1.20%,-0.30%,-1.19%,-0.90%,-0.90%,+3.34%,-1.03%,+0.74%,-0.29%
2388.TW,-3.92%,-0.82%,-2.47%,-2.11%,+0.86%,+0.86%,+5.13%,-2.44%,+10.00%,+5.30%
1256.TW,-1.75%,+0.00%,-2.68%,-1.38%,-3.26%,-3.26%,+3.85%,-2.31%,+0.47%,-0.94%
3673.TW,-0.33%,+1.49%,-0.33%,-2.29%,+0.00%,+0.00%,+7.86%,-2.33%,+0.79%,-1.42%
1516.TW,-2.79%,+3.53%,+1.49%,-0.21%,-1.47%,-1.47%,+2.99%,+0.41%,-0.62%,+0.21%
3413.TW,-5.40%,+0.91%,+0.64%,-1.02%,+4.39%,+4.39%,+4.70%,-2.60%,+4.12%,-1.51%
2201.TW,+0.19%,+0.38%,+0.00%,-0.76%,+0.00%,+0.00%,+4.57%,-0.55%,+0.37%,+0.18%
1323.TW,+1.26%,+0.47%,-0.31%,-0.31%,-0.16%,-0.16%,+2.18%,-0.46%,+1.53%,-1.21%
1733.TW,-0.83%,+6.09%,+0.20%,-0.99%,+1.80%,+1.80%,+0.98%,+0.97%,-1.73%,-0.20%
8046.TW,+0.00%,-1.05%,+0.00%,+0.18%,-0.53%,-0.53%,+3.91%,+1.03%,+3.22%,-1.48%
1445.TW,-1.18%,+1.96%,+0.00%,+0.00%,-0.21%,-0.21%,+0.21%,+0.21%,+2.66%,+0.52%
1229.TW,-0.25%,+0.50%,+0.25%,+0.00%,+0.25%,+0.25%,+0.99%,+0.25%,+0.49%,+0.00%
2419.TW,+1.85%,+1.04%,-3.59%,-0.27%,+5.33%,+5.33%,+5.06%,-2.65%,-0.99%,+0.75%
2392.TW,-0.98%,+0.00%,+0.62%,-0.25%,+0.00%,+0.00%,+2.10%,+0.00%,+1.69%,-0.95%
3045.TW,+0.00%,+0.90%,+0.45%,-1.34%,+0.45%,+0.45%,-0.45%,+0.45%,+0.45%,-1.35%
00634R.TW,+0.19%,+0.19%,+1.30%,-1.10%,-0.19%,-0.19%,-0.84%,+0.94%,-0.84%,+0.38%
4164.TW,-0.21%,+1.95%,+1.41%,-0.20%,+0.60%,+0.60%,+0.00%,-0.20%,-0.20%,+0.00%
2024.TW,-0.60%,+2.42%,-1.77%,+0.30%,+1.65%,+1.65%,+0.44%,+1.03%,+0.29%,-2.61%
6415.TW,+1.57%,-9.98%,+0.00%,-0.53%,+1.72%,+1.72%,+0.91%,+0.00%,-4.01%,-0.40%
2207.TW,+5.05%,+0.51%,+0.17%,-2.21%,+1.57%,+1.57%,+3.95%,-0.66%,+0.66%,+0.00%
910322.TW,+3.45%,+1.39%,-1.92%,+0.00%,-2.23%,-2.23%,-4.00%,-2.38%,+1.83%,+0.00%
3321.TW,-3.77%,-4.78%,+2.28%,-1.79%,+0.00%,+0.00%,+3.86%,-0.22%,+0.66%,-1.96%
2542.TW,-1.39%,+0.65%,+1.29%,-1.17%,+0.64%,+0.64%,+2.45%,-0.62%,+0.94%,+0.31%
6431.TW,+4.32%,-3.55%,-2.33%,+1.51%,+1.36%,+1.36%,+2.07%,-1.08%,+4.23%,-2.09%
9917.TW,-0.87%,-0.11%,+0.00%,-1.31%,+0.22%,+0.22%,+0.44%,-0.22%,+0.00%,+0.55%
8271.TW,+0.00%,+3.38%,-0.65%,-0.44%,+0.44%,+0.44%,+3.95%,+0.84%,+0.84%,+5.19%
4540.TW,-4.44%,+3.22%,+0.60%,-0.05%,+0.05%,+0.05%,+0.00%,+0.00%,+3.20%,+0.88%
3056.TW,-0.33%,+1.34%,-0.99%,+0.33%,-0.66%,-0.66%,+2.01%,-0.33%,+0.00%,+0.00%
3669.TW,+0.67%,+0.99%,+1.64%,+0.32%,+0.00%,+0.00%,+0.64%,+0.32%,+0.64%,-0.32%
1309.TW,-1.12%,+2.68%,-0.28%,-0.28%,-0.28%,-0.28%,+1.80%,-0.41%,+0.41%,+1.23%
2360.TW,-1.37%,+0.97%,+3.57%,-0.66%,-0.40%,-0.40%,+0.40%,+0.13%,+0.40%,+3.45%
8016.TW,-1.78%,+0.32%,-1.49%,-0.76%,+1.31%,+1.31%,+0.43%,+0.00%,+2.25%,-1.05%
3094.TW,-2.18%,+3.72%,+0.00%,-0.24%,-0.72%,-0.72%,+5.80%,-0.46%,+2.52%,-0.22%
5484.TW,-0.77%,+0.00%,+1.30%,+0.26%,+2.04%,+2.04%,+1.50%,+1.72%,-0.73%,-0.98%
1454.TW,-0.49%,+0.98%,-0.97%,-0.37%,+0.37%,+0.37%,+1.59%,-0.36%,+0.84%,+0.36%
3014.TW,-0.19%,+2.68%,-0.56%,-0.37%,+0.75%,+0.75%,+2.99%,+0.36%,+0.72%,+0.54%
3406.TW,-2.04%,+5.09%,-1.87%,-1.35%,+0.00%,+0.00%,+4.09%,-0.44%,+5.26%,-0.83%
2383.TW,+0.95%,-0.47%,-2.05%,+0.48%,+1.61%,+1.61%,+2.69%,+1.08%,-0.91%,-0.31%
6235.TW,-0.99%,+1.99%,+0.49%,-1.46%,-0.99%,-0.99%,+1.00%,+1.48%,+0.00%,+0.49%
3149.TW,-1.62%,+2.80%,+1.73%,-1.82%,+0.50%,+0.50%,+5.54%,+0.35%,+5.70%,-0.33%
2023.TW,+1.31%,+1.42%,-0.76%,+1.15%,+0.76%,+0.76%,+1.76%,-0.49%,+0.12%,+0.50%
3454.TW,-1.91%,+2.50%,-0.27%,-2.04%,+1.66%,+1.66%,+3.41%,-0.26%,+0.40%,+0.66%
3543.TW,+0.86%,+0.09%,+3.60%,-1.37%,+2.97%,+2.97%,-2.88%,-1.20%,+1.69%,+0.00%
2345.TW,+7.29%,+2.56%,-0.38%,-1.88%,+1.15%,+1.15%,+2.78%,-1.60%,+4.75%,-1.91%
3018.TW,+0.32%,+2.24%,+0.00%,+0.00%,-1.25%,-1.25%,+0.95%,-1.57%,+1.27%,-0.31%
