股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
2101.TW,+0.94%,+1.12%,+0.00%,+2.57%,-1.79%,-0.55%,+1.65%,-0.72%,-0.55%,+0.00%
1612.TW,+0.87%,+0.12%,+0.12%,+0.25%,-1.11%,+0.50%,+0.62%,+0.99%,-0.49%,+1.10%
6446.TW,-0.58%,+3.99%,+1.14%,+1.47%,+1.45%,-1.31%,+0.20%,+3.73%,-0.73%,-1.18%
2374.TW,+0.26%,+1.29%,+4.07%,+2.93%,-2.14%,-1.46%,+3.45%,-1.90%,+0.49%,-0.72%
1443.TW,+3.48%,+0.19%,-3.36%,+6.18%,+0.00%,+0.00%,+0.00%,-7.27%,-0.98%,+0.99%
2025.TW,+0.56%,-2.22%,+0.00%,-0.57%,+3.43%,-3.87%,+0.57%,-2.86%,+2.35%,-5.17%
6141.TW,+0.37%,+0.61%,+1.21%,-0.60%,+0.00%,+1.20%,+0.95%,+0.00%,+0.24%,-0.35%
5243.TW,+0.36%,+0.00%,-0.55%,+1.28%,+1.08%,+0.89%,+0.35%,-0.88%,+1.42%,-0.18%
2303.TW,+8.97%,+0.78%,+0.39%,+1.55%,-1.53%,+2.33%,-0.38%,+0.76%,+1.13%,-1.49%
4968.TW,+0.49%,-1.22%,+0.49%,-1.96%,-2.12%,+2.68%,+0.25%,-0.12%,+0.50%,-1.61%
2417.TW,+0.00%,-0.30%,+0.80%,-0.60%,-1.40%,+1.12%,+1.41%,-0.99%,+0.00%,+0.50%
2402.TW,-0.67%,+4.39%,-0.65%,-0.33%,-0.98%,+2.64%,-0.32%,-0.32%,+0.00%,-2.59%
2351.TW,+1.22%,+2.62%,+3.73%,-0.57%,-1.71%,+0.00%,+1.16%,+0.38%,+0.57%,+2.84%
2420.TW,+0.12%,+1.49%,+0.98%,-1.21%,-1.47%,+5.99%,+0.00%,+0.94%,+1.86%,+0.11%
911622.TW,+0.00%,+0.00%,+0.00%,+0.00%,-0.80%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
8222.TW,+3.98%,+0.85%,+0.42%,+0.00%,-0.21%,+9.89%,+3.07%,-0.37%,-0.75%,+4.89%
2497.TW,+2.83%,-0.96%,-0.83%,+0.14%,+0.56%,+1.25%,+1.92%,+4.04%,-0.65%,-0.39%
2059.TW,-1.05%,+1.53%,+1.74%,+0.23%,-1.59%,-6.24%,+0.25%,+0.00%,+0.98%,+1.46%
3030.TW,-0.91%,+4.72%,+0.44%,-2.63%,-1.12%,-1.25%,+1.27%,+0.68%,+0.11%,-0.79%
1786.TW,-1.06%,+2.51%,+0.17%,-0.35%,-0.35%,-3.34%,+1.45%,+1.08%,+1.06%,-0.70%
9802.TW,+0.39%,+1.36%,-0.38%,-0.19%,-0.77%,+3.10%,-0.19%,+0.75%,+0.00%,-1.50%
3022.TW,+1.15%,+0.51%,-0.50%,-0.63%,-0.89%,-1.03%,+0.91%,+0.00%,+0.64%,+2.55%
5906.TW,+0.92%,+0.00%,-0.45%,-3.20%,+8.96%,+3.46%,-8.79%,-8.26%,+0.00%,-1.00%
00641R.TW,+0.00%,-1.29%,-3.05%,+0.65%,+3.38%,+5.53%,-0.68%,+3.16%,-3.69%,+1.89%
2412.TW,+0.49%,+0.49%,+0.00%,+0.00%,+0.00%,+1.46%,+0.48%,+0.48%,-0.95%,+0.48%
2428.TW,+0.81%,+1.41%,-0.59%,+1.59%,-0.98%,+0.00%,+4.75%,-0.57%,+0.38%,+1.70%
4536.TW,+1.91%,+2.35%,+0.46%,+1.37%,-0.90%,-1.82%,+0.46%,+0.92%,+1.37%,+0.45%
2901.TW,-0.19%,+0.39%,-0.19%,+0.19%,-0.97%,+1.57%,+2.32%,-0.94%,-0.95%,+0.00%
3231.TW,+1.14%,+5.34%,-0.27%,-0.80%,-1.89%,-0.82%,+1.39%,+5.46%,-0.78%,+0.00%
2464.TW,-0.15%,+1.07%,+2.27%,-0.15%,-1.93%,+3.63%,+4.08%,-1.12%,+1.98%,+0.97%
2884.TW,+0.00%,+4.88%,-0.58%,-2.63%,-0.60%,+0.30%,+0.30%,-1.20%,+3.65%,+1.76%
2007.TW,-0.66%,-0.22%,+0.67%,+0.44%,-0.88%,+1.11%,+7.46%,-2.65%,+1.26%,-1.66%
6116.TW,-1.89%,+0.72%,-1.20%,+0.24%,-2.17%,-2.22%,+0.76%,-0.50%,+0.76%,-0.25%
2453.TW,+1.20%,+0.50%,-0.49%,-0.99%,+0.00%,-0.40%,+1.91%,-0.49%,+0.99%,+2.94%
9958.TW,+0.74%,+0.10%,-0.10%,+0.00%,-0.73%,+1.79%,+1.65%,+2.13%,-0.50%,-0.20%
006208.TW,+1.06%,+2.38%,-0.47%,+0.00%,-1.09%,-0.33%,+1.68%,+0.85%,+1.78%,-0.80%
3055.TW,+1.19%,+5.28%,+7.24%,+1.56%,-0.51%,+6.94%,-0.48%,+1.45%,+2.14%,+2.10%
2722.TW,+0.00%,+0.00%,+0.00%,-0.22%,+0.00%,-0.11%,+0.00%,+0.00%,+0.11%,+0.00%
2885.TW,+0.00%,+2.49%,+4.85%,+0.00%,-2.31%,-0.95%,+3.83%,-0.92%,+0.93%,-0.46%
4119.TW,+0.14%,+1.38%,+2.58%,-1.46%,+0.40%,-1.34%,+5.83%,+0.00%,+1.28%,-0.89%
2929.TW,+3.85%,+0.00%,+0.41%,-0.82%,-2.07%,-2.53%,+2.16%,+0.42%,+2.53%,+0.41%
1717.TW,+0.96%,+1.89%,+0.00%,-1.55%,-0.16%,-0.47%,+0.63%,+0.94%,+0.00%,+0.62%
4763.TW,-2.27%,+1.31%,+7.46%,-2.31%,-2.84%,+2.93%,+4.27%,-3.18%,+0.94%,+1.40%
2535.TW,+0.71%,+2.13%,+0.35%,+0.69%,+0.00%,+2.75%,+3.68%,-0.65%,+0.65%,+1.61%
2013.TW,+0.26%,-0.52%,+0.00%,+0.53%,+0.00%,+9.97%,+9.79%,+7.39%,-2.02%,-2.07%
1714.TW,+0.15%,+0.29%,+1.46%,+0.43%,-1.14%,+0.00%,+1.01%,+2.00%,+0.14%,+0.00%
2352.TW,+1.12%,+0.81%,+1.00%,+0.00%,+0.00%,-0.99%,+2.50%,-0.98%,+0.99%,+0.49%
1568.TW,+9.95%,+0.00%,-2.32%,+5.23%,+0.23%,+9.91%,+0.61%,+2.65%,-0.60%,+0.80%
2020.TW,+1.20%,+0.00%,-0.40%,+0.00%,+0.40%,+0.00%,-0.79%,+0.40%,+0.00%,+0.40%
3029.TW,+5.59%,+0.59%,+2.92%,-1.14%,-2.01%,-0.88%,+2.37%,+0.00%,+0.87%,+0.86%
4958.TW,+0.61%,+5.90%,+1.43%,-2.68%,-0.43%,+1.02%,+2.30%,-2.25%,+1.44%,+0.28%
3583.TW,+0.00%,+0.74%,+1.32%,-0.14%,-0.87%,-2.77%,+3.15%,+2.33%,+2.99%,-0.14%
3706.TW,-0.23%,+1.82%,+2.91%,-0.43%,-0.87%,-1.54%,+0.67%,+6.00%,-1.05%,-1.48%
3054.TW,+1.42%,-0.28%,+1.40%,+0.00%,-1.66%,+1.97%,+0.28%,-1.10%,+0.56%,+0.55%
2031.TW,+0.00%,-1.21%,+2.04%,+2.00%,+1.18%,+1.16%,+4.60%,-2.93%,+1.51%,-1.86%
6285.TW,+1.21%,+0.12%,+3.10%,+0.00%,-1.85%,+2.24%,+0.69%,+0.57%,+2.16%,-1.22%
00642U.TW,+1.82%,+4.11%,-0.38%,-2.94%,-1.52%,+1.47%,+1.98%,-2.65%,+2.66%,-2.14%
3576.TW,+3.90%,+1.17%,-1.16%,+0.00%,-0.70%,+1.65%,+3.49%,+2.02%,+4.63%,+4.63%
8112.TW,+0.37%,+0.00%,+0.00%,+0.00%,-0.75%,+2.26%,+0.00%,+1.10%,-0.36%,-0.73%
00633L.TW,+0.50%,+5.06%,-3.96%,+2.90%,-2.89%,+2.24%,+4.83%,-0.84%,+1.65%,-0.30%
1535.TW,+0.38%,+2.47%,+2.59%,-0.18%,-0.54%,+3.45%,+1.05%,+0.17%,-0.52%,+0.87%
4306.TW,+0.00%,+0.43%,+0.00%,+0.00%,+0.85%,+0.42%,+1.67%,-1.23%,-0.42%,-0.42%
8105.TW,+5.98%,-1.28%,-0.78%,-1.31%,+1.59%,+2.61%,-2.80%,+2.36%,+0.00%,-1.02%
1721.TW,-0.89%,-0.90%,+1.82%,+0.89%,+0.00%,+0.44%,+0.44%,+0.44%,+9.61%,-0.40%
1434.TW,-0.70%,+4.42%,+0.00%,+0.17%,-1.35%,+2.05%,+0.17%,+1.01%,+1.33%,+0.82%
2461.TW,+0.00%,+0.00%,+1.57%,+9.65%,-2.11%,-0.36%,+6.86%,-1.01%,-0.34%,-1.37%
8131.TW,+0.80%,+2.13%,+1.56%,+1.03%,-1.02%,+0.26%,+1.79%,+0.00%,+0.25%,+0.75%
00637L.TW,+0.00%,+4.87%,-3.59%,+2.63%,-2.67%,+1.86%,+4.73%,-0.31%,+1.24%,-0.41%
2434.TW,+0.65%,+0.80%,+0.32%,-1.74%,+1.29%,+1.43%,+0.63%,+0.47%,+0.16%,-0.47%
1533.TW,-1.88%,-0.12%,+3.61%,-2.55%,-0.95%,+0.24%,+0.96%,+7.01%,-0.55%,-0.89%
4952.TW,+2.84%,+1.75%,+6.72%,-1.21%,+0.00%,+2.99%,+0.13%,+2.11%,+0.00%,-0.77%
1219.TW,+0.00%,-9.80%,+7.87%,+0.00%,+0.00%,+0.35%,+0.00%,+0.35%,+0.34%,+0.00%
8249.TW,-0.24%,+0.47%,+1.41%,-0.23%,-0.46%,-0.23%,+1.17%,+0.00%,+0.69%,+0.69%
5288.TW,+1.29%,+1.06%,+3.25%,-2.64%,-2.19%,+7.56%,-0.99%,+3.00%,-1.46%,-1.48%
2034.TW,+0.80%,+0.79%,-0.26%,+2.37%,+0.51%,+3.07%,+9.93%,-2.48%,+1.39%,+0.00%
2483.TW,+0.88%,+0.87%,+2.30%,-0.56%,+0.00%,+0.85%,+1.68%,+0.00%,+0.83%,+0.55%
3380.TW,-0.32%,+1.29%,-1.60%,+2.60%,+0.63%,-2.52%,+2.26%,+1.26%,-1.56%,+0.00%
1795.TW,+0.16%,+1.57%,+3.25%,-1.95%,-0.76%,-1.54%,+1.56%,+2.46%,+1.65%,-1.77%
2406.TW,+0.47%,-1.23%,-0.47%,+1.10%,-1.24%,-1.89%,+4.17%,-0.77%,+0.93%,+2.15%
1316.TW,+0.20%,-0.30%,-0.81%,+1.02%,+0.91%,-0.10%,+0.60%,-1.00%,+0.30%,+0.00%
1515.TW,+1.00%,+0.50%,-0.49%,-0.50%,+1.00%,+2.46%,+1.44%,-0.95%,+0.48%,+0.00%
2427.TW,+1.35%,+1.67%,+0.16%,-1.47%,-0.33%,-1.50%,+1.86%,+0.00%,+0.33%,+0.66%
1536.TW,-0.75%,+3.76%,-1.81%,-1.11%,-1.49%,+0.76%,-3.01%,-1.16%,+1.18%,+0.00%
2528.TW,-2.58%,-0.88%,-0.59%,+0.00%,-2.24%,+0.61%,-0.91%,+0.61%,+4.11%,+0.00%
1463.TW,+1.91%,+0.63%,-0.62%,+0.00%,-1.25%,+0.32%,+3.15%,+0.00%,-0.61%,+0.00%
3665.TW,+0.96%,+1.27%,-2.51%,+0.96%,+0.96%,-0.95%,+6.05%,-1.20%,+1.22%,+0.00%
5880.TW,+1.91%,+3.37%,+0.36%,-1.08%,-1.09%,+0.37%,+2.21%,-0.36%,-0.36%,+1.09%
2349.TW,-0.38%,+0.38%,-0.38%,+0.00%,-1.13%,+0.76%,+1.89%,+0.00%,+0.37%,+0.37%
2401.TW,+0.93%,+1.38%,+4.09%,+0.00%,-0.87%,+2.20%,+1.29%,-2.55%,+0.44%,+0.00%
3563.TW,-0.50%,+1.76%,+3.21%,+0.48%,-0.48%,+0.00%,+1.91%,-0.35%,+1.65%,+2.20%
2910.TW,+0.00%,+0.00%,+5.19%,-2.06%,+0.00%,-2.10%,-0.86%,-0.43%,+0.43%,+0.22%
2369.TW,+0.12%,+0.49%,+0.61%,-0.36%,-1.22%,+1.36%,+4.02%,+0.70%,+0.00%,+1.16%
1773.TW,+0.65%,+0.90%,+0.76%,-0.13%,-0.38%,-0.38%,+0.38%,+0.38%,-0.25%,+0.25%
4956.TW,+0.42%,+1.25%,-1.23%,+0.83%,-0.83%,+0.00%,+4.17%,-1.20%,+0.40%,+0.81%
5876.TW,-0.28%,+1.05%,+1.03%,+0.92%,+0.20%,-0.17%,+0.03%,+0.71%,+1.01%,+0.13%
4977.TW,+1.11%,+1.10%,+3.08%,+0.18%,-0.88%,+0.88%,+1.05%,+0.17%,+3.12%,+0.34%
00632R.TW,-2.40%,-1.48%,+0.45%,+0.15%,+0.84%,+0.00%,-2.02%,+0.30%,-1.40%,-0.15%
3704.TW,+1.95%,+0.76%,-1.52%,+0.38%,-2.68%,+1.18%,+8.17%,-0.72%,+2.17%,+3.19%
8213.TW,+0.99%,+1.47%,+0.64%,-0.16%,+0.64%,-1.11%,+1.44%,-0.95%,+0.32%,+3.18%
2845.TW,+0.00%,+2.43%,+0.86%,-0.64%,-0.97%,-0.54%,+2.84%,-0.32%,+0.11%,+0.00%
3266.TW,-1.46%,+0.99%,+2.94%,+1.90%,+0.47%,-2.79%,+0.96%,+2.37%,-0.93%,+0.00%
2812.TW,+0.45%,+3.61%,+0.22%,-0.76%,-0.99%,-0.77%,+2.34%,-0.87%,+0.11%,+0.22%
1324.TW,+0.00%,+0.46%,+0.00%,+2.29%,-1.79%,+0.91%,+0.45%,+0.00%,-0.45%,+0.00%
2867.TW,+0.29%,+1.76%,-1.45%,+0.59%,-1.46%,-1.18%,+2.99%,-1.16%,+0.29%,-0.29%
4906.TW,+0.27%,+3.49%,-2.34%,-0.80%,+0.54%,-3.47%,-1.10%,+2.51%,-1.09%,+0.28%
1712.TW,+0.00%,+0.00%,+0.00%,-1.18%,+0.80%,+0.40%,+2.36%,+0.77%,+0.00%,+0.00%
1203.TW,+0.89%,+0.00%,-0.66%,+1.11%,-0.44%,+0.00%,-0.44%,+0.00%,-0.44%,+0.00%
2002.TW,-0.28%,+0.85%,+1.41%,+1.94%,-1.91%,+2.22%,+2.72%,+0.26%,+0.53%,+0.00%
2478.TW,+0.69%,+0.34%,+0.00%,+0.34%,-0.34%,+0.34%,+0.34%,-0.68%,+0.34%,+0.34%
4532.TW,+0.21%,+0.83%,+2.48%,+2.42%,+0.39%,-0.98%,+1.58%,-0.58%,+0.39%,-0.59%
9136.TW,+0.00%,+2.31%,+2.26%,+2.94%,-3.93%,-1.49%,+0.38%,+1.88%,+4.06%,-1.06%
2897.TW,-1.45%,+2.94%,-0.71%,+0.00%,-2.30%,+0.15%,+4.12%,+0.00%,-0.42%,+0.00%
3557.TW,+0.00%,-0.26%,+0.79%,-1.83%,-1.33%,-1.35%,+4.11%,-1.05%,-1.33%,+2.96%
9939.TW,+0.00%,+1.35%,+3.45%,+0.75%,-0.75%,+0.32%,+1.61%,+0.11%,-0.74%,-0.53%
1718.TW,+0.25%,+0.62%,+0.25%,-1.35%,-1.00%,+0.63%,+2.00%,-1.10%,+0.74%,-0.25%
6491.TW,-4.96%,+0.00%,+1.24%,+1.74%,-3.56%,+1.91%,+0.00%,+1.02%,+0.00%,+1.44%
2484.TW,+4.11%,+0.00%,-1.32%,-0.27%,-0.53%,+0.00%,+2.96%,-0.78%,+2.11%,+3.61%
2520.TW,+0.74%,+2.57%,+5.02%,-1.71%,-0.69%,+2.80%,+0.34%,+0.34%,+0.68%,+0.67%
6166.TW,-1.03%,+2.37%,+1.59%,+0.71%,+0.00%,-0.14%,+3.12%,-0.69%,+3.88%,+2.67%
2102.TW,+0.68%,+0.68%,+0.34%,+1.00%,-0.99%,+0.00%,+1.67%,+1.32%,-0.32%,+0.00%
1338.TW,+0.81%,-0.40%,-3.23%,-1.25%,-1.27%,+2.14%,+1.67%,+1.23%,+1.63%,+0.00%
3023.TW,-1.30%,+0.99%,-2.29%,+1.51%,+1.32%,+3.74%,+2.35%,-1.99%,+0.94%,-1.24%
2106.TW,+2.54%,+1.72%,+0.95%,-0.52%,-1.79%,+0.86%,+0.96%,+0.53%,-0.84%,+1.27%
3694.TW,+0.00%,+2.94%,+1.27%,-1.25%,-2.86%,+0.65%,+1.95%,-0.96%,+3.86%,+2.48%
2312.TW,+1.78%,+1.44%,+0.91%,+0.30%,-1.00%,-0.20%,+6.71%,-0.48%,+0.00%,+2.39%
2208.TW,+1.71%,-0.34%,+0.00%,-0.67%,-0.68%,-1.37%,+3.11%,+0.00%,+0.00%,-1.01%
2028.TW,+0.00%,+0.00%,-3.41%,-4.71%,+0.00%,+1.85%,+7.27%,-3.95%,+2.94%,-2.86%
1909.TW,-0.30%,+1.22%,+0.70%,-0.50%,-0.40%,+2.41%,+1.96%,+0.48%,+0.48%,-0.95%
2348.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
2104.TW,+1.13%,+2.46%,+0.65%,-1.08%,+0.00%,-0.22%,+1.97%,+0.22%,+0.00%,-0.43%
2880.TW,-1.04%,+3.50%,+1.35%,-0.33%,-2.01%,+1.37%,+2.36%,-1.64%,+1.34%,+1.32%
8476.TW,-0.21%,+3.12%,+0.81%,-1.80%,-0.92%,+4.06%,+2.14%,+0.33%,+0.21%,-0.73%
1339.TW,-0.18%,+0.73%,+3.26%,-1.40%,-1.96%,+1.09%,+0.72%,+2.85%,+0.52%,+1.38%
1605.TW,+0.28%,+0.71%,+1.40%,-0.14%,+0.42%,+0.55%,+3.98%,-0.40%,+3.45%,+1.92%
00648R.TW,+0.23%,-1.13%,-1.88%,+0.42%,+1.96%,-0.14%,-1.10%,+0.74%,-2.30%,+0.47%
3006.TW,+2.45%,+1.29%,-0.18%,+1.28%,-0.54%,+0.00%,+2.17%,+0.18%,+3.00%,+0.17%
1442.TW,-0.60%,+0.91%,+0.90%,+0.00%,-0.60%,+1.20%,+0.00%,-0.89%,+0.60%,+0.89%
3376.TW,+1.24%,+0.82%,-3.66%,+1.27%,-3.33%,-6.47%,+0.46%,+0.00%,-0.92%,-0.46%
1303.TW,+1.26%,+2.85%,+2.08%,+0.68%,-1.01%,+0.85%,+1.18%,+0.50%,+1.99%,+1.14%
3021.TW,-0.43%,-0.87%,+0.88%,+0.44%,+0.00%,-0.87%,+5.70%,-2.90%,+1.28%,-1.69%
2633.TW,+1.75%,+6.30%,+2.38%,+1.50%,-0.15%,-2.89%,-2.37%,-2.03%,+2.47%,-0.08%
1441.TW,-0.45%,+0.60%,+1.80%,+0.44%,-0.29%,+0.15%,+0.59%,+0.15%,+0.29%,+0.00%
2543.TW,-1.23%,+0.62%,-0.25%,+0.00%,+0.00%,+0.62%,+1.36%,+0.00%,-0.24%,-0.12%
1762.TW,+1.28%,+2.90%,+0.24%,+0.12%,+0.24%,+0.73%,+3.99%,-2.21%,+0.48%,-1.30%
2388.TW,-0.67%,-0.34%,+0.78%,-2.11%,-1.14%,+0.57%,+0.57%,+0.00%,+0.00%,-0.45%
1256.TW,+1.69%,+0.00%,-0.42%,+2.09%,+1.64%,-2.02%,+1.65%,+0.00%,-0.81%,+0.00%
3673.TW,+1.47%,-1.45%,+9.12%,-0.67%,-1.22%,+1.51%,+1.35%,-0.13%,-5.75%,+1.28%
1516.TW,+2.38%,+0.00%,+0.47%,+2.31%,-5.43%,+2.15%,+0.23%,-1.87%,+1.67%,-0.23%
3413.TW,+2.64%,+1.35%,+2.00%,+0.39%,+0.52%,+9.97%,+9.89%,+2.14%,+9.65%,+4.31%
2201.TW,+0.90%,+4.44%,+0.85%,-1.01%,-2.04%,-1.74%,+1.95%,+0.69%,+1.03%,+0.68%
1323.TW,+0.21%,+0.64%,+3.61%,+0.41%,-1.22%,-1.24%,+3.77%,+1.41%,+0.00%,-1.39%
1733.TW,-0.36%,+1.32%,+1.30%,-0.12%,-0.35%,-2.00%,+1.20%,+0.59%,+4.13%,-0.91%
8046.TW,-0.16%,+2.84%,-0.61%,+0.15%,-1.85%,+1.26%,+1.09%,+1.53%,-0.60%,+1.06%
1445.TW,+0.11%,+1.46%,-0.11%,-0.44%,-0.78%,-0.45%,+1.24%,+0.33%,+0.11%,+0.00%
1229.TW,+0.54%,+1.35%,+0.53%,-0.53%,-0.80%,+0.54%,+1.07%,-0.26%,+0.00%,+0.27%
2419.TW,-3.46%,+1.44%,+3.77%,+2.05%,-2.45%,-0.46%,-0.46%,+2.30%,+2.25%,+0.66%
2392.TW,+0.00%,+2.30%,+0.47%,-0.59%,-1.30%,+0.12%,+2.04%,-0.59%,+0.47%,+1.29%
3045.TW,+0.40%,+0.40%,-0.10%,-0.30%,+0.00%,-0.50%,+0.91%,+1.50%,+0.49%,-0.98%
00634R.TW,+0.00%,-2.63%,+1.10%,-1.09%,+1.86%,-1.74%,-2.70%,+0.52%,-0.69%,+0.00%
4164.TW,+2.76%,+0.00%,+1.61%,-0.35%,+0.35%,-1.23%,+4.28%,-0.85%,+1.03%,-1.19%
2024.TW,-0.46%,-0.46%,+0.93%,+0.46%,+2.14%,+1.35%,+0.29%,-1.03%,+1.19%,-0.59%
6415.TW,+6.82%,+1.20%,+1.07%,-2.24%,-4.34%,+3.27%,-2.20%,+4.36%,+9.92%,-0.43%
2207.TW,+0.62%,+4.14%,+0.74%,-1.90%,-2.24%,+1.52%,+0.00%,+1.50%,+1.33%,-0.29%
910322.TW,+1.06%,+2.63%,+1.79%,-1.51%,+2.30%,-1.00%,-4.55%,-1.06%,+1.87%,+0.00%
3321.TW,-1.84%,+3.13%,+2.23%,+0.59%,-1.18%,-0.40%,+0.20%,+3.99%,+0.96%,+0.00%
2542.TW,+1.01%,+2.16%,+8.29%,-1.95%,+4.13%,-1.03%,+2.38%,-3.77%,+1.06%,-2.39%
6431.TW,+0.11%,-0.78%,+0.00%,+1.90%,-1.10%,+0.00%,+0.11%,-0.89%,+0.22%,-0.22%
9917.TW,-0.75%,+0.87%,+3.88%,-0.93%,-0.73%,+0.63%,-3.14%,+0.22%,+0.11%,-0.22%
8271.TW,+0.63%,+0.94%,+1.55%,+0.00%,-0.91%,+0.92%,+0.30%,+1.52%,-0.30%,+2.10%
4540.TW,-1.88%,+1.10%,+0.77%,+0.00%,+0.00%,-1.96%,-1.63%,-0.41%,-0.04%,+0.04%
3056.TW,+0.00%,+1.72%,+2.12%,+0.41%,-1.24%,-1.67%,+2.13%,+0.00%,+0.00%,+0.00%
3669.TW,+7.04%,-1.97%,-0.34%,+1.68%,-1.66%,+2.69%,+0.00%,+0.33%,-1.63%,+0.00%
1309.TW,-0.14%,+0.96%,+1.08%,-0.27%,-1.21%,+0.00%,+0.95%,+0.27%,+2.42%,+0.00%
2360.TW,+1.79%,+5.10%,-0.61%,+0.61%,-1.37%,-4.15%,+5.78%,-1.37%,+0.46%,+0.61%
8016.TW,+1.36%,+1.14%,+1.23%,-1.62%,-0.72%,+0.00%,+0.00%,-2.07%,+0.95%,-0.31%
3094.TW,+2.15%,+0.84%,+0.42%,+0.00%,-1.24%,+0.63%,+1.88%,+0.61%,+3.06%,+0.00%
5484.TW,+0.26%,-0.78%,+1.05%,-1.81%,-2.11%,-0.27%,+4.05%,-1.82%,+1.32%,+1.31%
1454.TW,-0.12%,+2.22%,+2.06%,-0.45%,-1.57%,-1.71%,+0.58%,-0.58%,+0.70%,+0.46%
3014.TW,+3.62%,-0.55%,+1.66%,+2.55%,-1.95%,+0.54%,+1.80%,+0.00%,+1.06%,+0.35%
3406.TW,+0.00%,+2.87%,-0.19%,-1.12%,-0.94%,+2.86%,-0.19%,+0.93%,-0.74%,-0.37%
2383.TW,+0.19%,+9.94%,-1.74%,+1.06%,+0.53%,-1.92%,+1.07%,-0.53%,+0.71%,+3.86%
6235.TW,-0.70%,+0.94%,+0.23%,+0.12%,+2.33%,+0.80%,+3.95%,-1.74%,+0.22%,+0.00%
3149.TW,+0.46%,+2.73%,+4.87%,-1.27%,-3.42%,-2.65%,+1.82%,-0.45%,+1.35%,+0.00%
2023.TW,+0.42%,+0.41%,+0.69%,+1.77%,-1.34%,+1.49%,+1.74%,-1.05%,+0.00%,+0.40%
3454.TW,+0.38%,+1.12%,-1.72%,-0.75%,-0.25%,-0.89%,+3.70%,+0.00%,+3.45%,+2.14%
3543.TW,+0.00%,+2.20%,-1.76%,+0.00%,+0.00%,-0.60%,+0.60%,+1.69%,-1.27%,+1.29%
2345.TW,-2.06%,-4.49%,-3.53%,-0.30%,+1.68%,-4.96%,+1.90%,-0.62%,+6.88%,-3.65%
3018.TW,+0.64%,-0.96%,-1.61%,-1.31%,-0.66%,+0.00%,+0.00%,+2.67%,-0.32%,-1.30%
1776.TW,+0.00%,-8.86%,+2.29%,+2.24%,+0.00%,+0.96%,+0.00%,+0.95%,+0.62%,-0.61%
