股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
2101.TW,-1.00%,+0.20%,+0.20%,+0.20%,+0.00%,+2.49%,+0.20%,-0.80%,+0.00%,-0.20%
1612.TW,-0.44%,-0.88%,-0.44%,-0.45%,+0.00%,+1.35%,-0.44%,-0.89%,+0.45%,-0.45%
00685L.TW,+1.93%,-1.36%,-0.15%,-0.46%,-0.15%,+2.39%,-0.45%,-0.68%,+0.23%,+0.00%
6446.TW,-3.95%,+1.76%,-0.58%,-0.58%,+0.58%,+0.00%,-0.58%,+1.75%,+0.00%,-1.44%
2374.TW,-2.92%,-2.40%,-0.92%,+0.62%,+0.62%,+0.61%,-0.91%,-0.62%,+0.93%,+0.92%
1443.TW,+0.55%,+0.36%,+2.72%,-1.23%,-1.25%,+1.27%,-0.89%,-0.90%,+2.36%,-0.89%
2025.TW,-2.93%,+5.53%,-1.67%,-1.69%,+1.23%,-1.46%,-0.25%,-0.50%,-0.25%,+0.25%
6141.TW,+2.36%,+9.06%,+0.00%,-2.93%,+1.51%,+3.47%,-4.15%,-1.17%,+0.17%,-4.55%
5243.TW,+2.26%,-1.03%,-1.04%,+0.45%,-1.05%,+2.27%,+0.15%,-1.62%,+0.00%,+0.00%
2303.TW,+1.55%,+0.30%,-0.91%,-1.53%,+0.00%,+0.00%,+0.93%,+0.00%,+0.00%,+0.31%
4968.TW,-1.19%,+0.15%,+1.65%,+1.92%,-2.90%,+3.28%,-0.87%,-0.15%,+0.88%,+5.21%
8454.TW,-2.55%,-2.42%,+0.21%,-1.86%,-1.47%,-0.21%,-0.43%,-4.72%,+1.80%,+0.22%
2417.TW,+0.00%,-4.80%,-0.42%,+3.80%,+3.25%,-0.79%,-1.19%,+1.61%,-1.19%,+1.60%
2402.TW,-0.60%,-0.91%,+0.31%,+3.35%,-1.47%,+1.80%,+0.59%,+0.88%,+9.86%,+4.49%
2351.TW,+3.81%,-0.41%,-1.64%,-0.14%,+1.11%,+2.06%,+1.08%,+0.00%,+2.40%,+9.64%
2420.TW,-1.13%,+0.57%,-0.42%,-0.14%,+0.57%,+0.71%,-0.28%,+0.14%,+0.00%,-0.56%
911622.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
8222.TW,-4.65%,-1.71%,-0.25%,-0.50%,+0.75%,-0.50%,+0.75%,-0.50%,-1.00%,+0.25%
2497.TW,-0.61%,+3.92%,-2.78%,+0.20%,-0.81%,+0.62%,+1.22%,-1.81%,-1.44%,-0.83%
2059.TW,+0.66%,+0.11%,+0.33%,-1.20%,-2.75%,+3.85%,-0.87%,-1.10%,-0.44%,+0.00%
3030.TW,+1.10%,+0.36%,+3.80%,-1.22%,-0.88%,-0.53%,-0.89%,+1.08%,+1.43%,-0.18%
1786.TW,-2.70%,+4.47%,-2.65%,-2.73%,-2.65%,+3.52%,-2.16%,+3.32%,+3.98%,-1.91%
9802.TW,-0.48%,+1.28%,-1.26%,+0.48%,-0.64%,+0.80%,-0.79%,-0.80%,+0.16%,+0.65%
3022.TW,+0.79%,+2.20%,+0.62%,+1.07%,+0.00%,+0.00%,-0.30%,-0.15%,+0.76%,+0.91%
5906.TW,+0.50%,-0.99%,+9.95%,-5.88%,-1.44%,+0.49%,-0.97%,-0.98%,+0.50%,+0.00%
00641R.TW,-0.84%,-0.07%,+0.28%,-0.49%,-0.21%,-0.28%,+0.50%,+0.85%,+1.13%,-0.07%
2412.TW,+0.00%,-0.46%,-0.46%,+0.46%,+1.38%,+0.00%,-0.45%,+0.00%,+0.00%,+0.46%
2428.TW,-5.88%,+1.75%,-1.84%,-1.63%,-0.25%,+1.91%,+1.38%,-2.35%,+0.76%,+5.14%
4536.TW,-0.98%,+0.00%,+0.12%,+1.11%,-0.73%,-0.49%,-0.25%,-0.62%,+0.87%,-0.49%
2901.TW,-0.98%,+1.78%,-0.39%,+0.00%,-0.39%,+0.00%,+0.00%,-0.78%,-0.20%,+0.20%
3231.TW,+2.16%,-2.11%,-0.22%,+0.00%,-0.43%,+1.74%,+0.43%,-1.28%,+0.00%,+0.43%
2464.TW,+0.89%,-2.20%,+1.24%,-0.78%,+0.56%,+5.13%,+0.32%,-0.85%,+0.43%,+0.21%
2884.TW,+1.44%,-0.24%,-0.24%,+0.24%,+0.00%,+0.47%,+0.00%,-0.47%,+0.24%,-0.24%
2007.TW,+0.78%,-0.39%,-0.19%,-0.19%,+0.00%,+0.00%,-0.19%,-0.39%,-0.39%,+0.00%
6116.TW,-1.83%,+0.81%,-0.35%,+0.00%,+0.23%,+1.27%,+0.34%,+1.82%,-0.45%,+1.35%
2453.TW,-1.76%,+0.36%,-1.43%,+0.36%,+0.00%,+0.36%,+0.00%,+0.72%,-0.36%,+3.23%
9958.TW,-4.62%,+2.82%,+0.78%,-3.60%,+1.51%,+6.36%,+8.41%,+2.07%,-0.34%,-6.61%
006208.TW,+0.67%,-0.29%,-0.31%,-0.82%,-0.02%,+0.70%,+0.61%,-0.64%,+0.15%,+0.06%
3055.TW,+1.52%,+10.00%,-10.00%,-1.52%,-0.17%,+0.17%,+0.85%,-0.34%,-0.34%,-2.39%
2722.TW,+0.00%,+0.00%,-2.29%,-3.12%,-0.48%,+1.94%,-1.90%,+0.16%,+1.45%,-1.27%
2885.TW,+0.35%,+0.00%,+0.00%,+0.00%,-0.35%,+1.04%,-0.34%,-1.03%,-0.35%,-0.35%
4119.TW,-0.80%,-0.64%,+0.00%,-0.49%,+0.00%,+0.65%,-0.81%,+4.73%,-0.62%,-0.63%
2929.TW,+0.90%,-1.79%,+0.45%,-0.45%,+0.45%,+0.45%,+4.95%,-2.58%,+0.00%,-0.44%
6645.TW,+0.18%,-2.74%,-0.19%,-2.30%,+0.23%,-1.92%,-1.96%,+0.00%,+4.00%,-3.46%
1717.TW,+1.09%,-1.25%,-0.36%,+0.55%,+0.00%,+0.72%,+0.90%,+0.00%,+1.07%,-0.35%
4763.TW,+0.40%,+0.00%,+0.00%,-0.40%,-0.81%,-0.81%,+0.00%,-3.28%,-0.85%,+0.85%
2535.TW,+4.26%,+3.68%,-0.59%,+4.37%,+1.14%,-0.75%,-4.36%,+3.76%,+1.53%,-2.07%
2013.TW,-2.33%,+1.47%,+0.36%,-1.44%,-1.09%,-0.92%,-0.19%,-4.10%,+1.36%,-2.30%
1714.TW,+1.84%,-1.81%,-0.12%,+1.23%,+3.76%,+5.61%,-3.21%,+0.57%,-1.02%,-1.26%
2352.TW,+0.00%,+0.73%,-0.24%,+0.48%,+0.48%,+0.96%,-0.95%,+0.00%,+0.24%,-0.48%
1568.TW,-1.17%,+0.00%,+0.68%,+0.34%,+0.50%,+1.33%,+1.81%,-2.58%,-0.17%,-0.33%
2020.TW,+0.00%,+0.64%,+0.63%,+0.00%,+0.00%,+0.00%,-0.31%,+0.00%,+0.32%,+0.31%
3029.TW,+1.16%,-0.23%,+0.23%,+0.92%,+0.23%,+1.36%,-0.22%,-1.12%,+2.73%,+0.00%
4958.TW,+2.27%,-2.07%,-0.61%,+1.52%,-0.45%,+1.81%,-0.30%,+0.59%,+0.29%,-0.74%
3583.TW,+0.00%,+0.85%,+3.54%,+0.00%,+0.00%,+3.09%,-1.11%,-1.12%,+1.45%,-0.96%
3706.TW,-0.47%,+1.25%,+0.00%,+0.15%,+0.46%,+0.61%,-0.30%,-0.15%,+0.15%,+0.46%
3054.TW,+0.00%,+0.00%,+0.76%,+0.00%,-1.01%,-0.51%,+1.79%,-2.52%,-0.78%,+1.04%
2031.TW,+1.66%,+5.14%,-0.84%,-1.32%,+2.32%,+0.95%,+0.59%,-2.23%,+0.36%,-1.20%
6285.TW,+0.00%,+2.72%,-1.47%,+1.79%,-0.15%,+5.15%,-2.52%,+0.57%,+1.00%,+0.99%
00642U.TW,-1.23%,+0.79%,+0.28%,+0.87%,-0.18%,+0.27%,+1.04%,-0.94%,-0.50%,-1.32%
3576.TW,+0.41%,-2.06%,-2.52%,+0.00%,-0.43%,+2.16%,-1.69%,-0.86%,+2.17%,-0.85%
8112.TW,-0.59%,-1.49%,+0.15%,+1.97%,-0.89%,+2.25%,+0.44%,-1.17%,-1.18%,-0.60%
00633L.TW,+1.99%,-1.28%,+0.11%,-2.16%,-0.02%,+2.95%,-2.57%,-1.62%,-1.55%,-0.55%
1535.TW,-1.64%,+1.07%,-0.59%,-0.71%,-0.24%,+0.84%,-0.24%,+1.31%,+1.65%,+0.58%
4306.TW,+0.85%,+7.58%,+2.09%,-2.05%,+5.48%,-0.25%,-2.98%,+3.32%,-0.99%,-1.75%
8105.TW,+0.00%,-0.99%,-0.67%,+0.34%,-1.67%,+0.34%,+0.68%,-0.34%,+3.38%,-0.65%
1721.TW,-2.60%,-0.89%,-0.45%,-0.45%,+0.45%,-0.45%,-2.71%,-1.40%,+1.42%,+0.00%
1434.TW,+0.00%,+0.76%,+0.90%,+0.00%,+1.94%,-0.44%,+0.00%,-0.88%,+0.45%,+0.74%
2461.TW,-0.33%,+0.66%,+0.33%,+0.33%,+0.33%,+0.00%,+0.65%,-0.32%,-0.32%,+0.65%
8131.TW,+4.01%,-0.96%,+8.75%,+2.81%,-0.25%,+2.24%,-2.56%,+0.62%,+4.72%,-1.07%
00637L.TW,+1.94%,-1.01%,-0.06%,-2.10%,+0.00%,+3.01%,-2.56%,-1.89%,-1.37%,-0.32%
00664R.TW,-1.04%,+0.70%,-0.07%,+0.35%,+0.07%,-1.11%,+0.21%,+0.42%,-0.28%,-0.28%
2434.TW,-6.43%,-6.11%,+9.76%,+10.00%,+9.76%,-6.44%,-4.26%,+1.03%,-1.69%,-0.69%
8488.TW,+0.00%,-1.91%,+0.39%,+1.55%,+2.29%,-2.05%,+0.00%,-1.71%,+0.00%,+1.55%
00733.TW,+0.00%,+0.45%,+0.20%,-1.89%,+0.76%,+2.61%,+1.37%,-1.55%,+0.00%,+0.54%
1533.TW,+0.78%,-0.13%,-0.13%,-0.13%,-0.13%,-0.13%,-0.52%,+2.10%,-0.39%,+0.26%
4952.TW,-0.23%,-1.40%,+1.89%,-0.58%,+0.12%,+3.02%,+1.13%,-0.89%,+2.82%,-0.44%
1219.TW,-0.27%,+0.81%,+0.00%,+0.00%,+0.00%,+0.00%,+0.27%,-0.27%,-0.27%,+1.08%
8249.TW,-3.96%,+0.22%,-0.87%,+0.22%,+0.22%,+2.39%,+0.85%,-1.47%,-1.07%,+0.00%
5288.TW,-0.68%,+0.69%,-0.46%,+0.11%,+0.00%,-0.46%,-0.58%,+0.35%,+0.00%,-0.69%
2034.TW,-0.19%,+0.57%,+0.19%,+0.56%,+0.37%,+0.19%,+0.00%,-0.56%,+0.37%,-0.19%
2483.TW,-0.23%,+0.23%,+0.93%,+0.46%,+0.00%,+0.00%,+0.92%,-0.91%,+0.00%,+0.00%
3380.TW,-0.52%,+0.26%,+0.78%,+3.59%,+0.25%,+0.49%,+1.23%,+0.00%,-0.97%,+0.98%
1795.TW,+3.31%,-2.59%,-2.28%,+0.65%,-3.86%,-1.87%,+0.00%,+5.72%,-0.77%,-3.90%
2406.TW,+0.00%,-9.03%,+0.00%,-0.79%,+0.00%,+0.00%,-1.60%,-2.03%,+1.66%,-0.41%
1316.TW,+0.92%,+0.23%,+1.36%,+0.90%,-1.56%,-0.45%,-1.81%,-0.92%,-0.93%,-1.18%
1515.TW,-0.80%,-2.67%,+0.48%,-0.71%,-4.77%,-0.50%,-3.15%,+0.13%,+0.00%,+3.51%
00674R.TW,-0.21%,+0.74%,+1.42%,+0.21%,+0.26%,+0.15%,-0.31%,-0.16%,-0.10%,-0.57%
2427.TW,+0.47%,-1.41%,+0.48%,-0.47%,+0.48%,+3.32%,-0.92%,+1.85%,-0.45%,-1.37%
1536.TW,+1.89%,+3.72%,-1.43%,+0.00%,+0.36%,+0.72%,+3.24%,-2.44%,-0.36%,+0.00%
2528.TW,-0.79%,+1.33%,-1.32%,-0.27%,+1.60%,+0.79%,+0.52%,+0.00%,+1.82%,+0.51%
1463.TW,-2.04%,+0.93%,+0.46%,+0.91%,+0.68%,+1.35%,+0.44%,-0.44%,+0.67%,+0.22%
3665.TW,-4.35%,-1.44%,-1.70%,+3.95%,-2.85%,+1.47%,+0.48%,+0.24%,-0.72%,+1.20%
5880.TW,+0.58%,+0.00%,+0.57%,-0.28%,+0.57%,+0.28%,+0.28%,+0.00%,+0.56%,+0.28%
2243.TW,+0.31%,-0.94%,-0.47%,+1.90%,-1.87%,+1.75%,+0.62%,-0.93%,+1.88%,-2.30%
2349.TW,+9.95%,+9.97%,-5.42%,+6.83%,-1.44%,+9.83%,+10.00%,+0.00%,-2.16%,-2.65%
2401.TW,+0.35%,-0.34%,-0.35%,+0.00%,-1.04%,+2.81%,-0.68%,+1.72%,+2.03%,+0.66%
8104.TW,+1.91%,-1.17%,-0.72%,-0.80%,-0.55%,+0.87%,-1.93%,+0.53%,-0.53%,-0.31%
3563.TW,+3.54%,-1.10%,+5.02%,-1.81%,-1.73%,+4.30%,-1.69%,+3.97%,-1.55%,+0.00%
2910.TW,+1.30%,+0.00%,-1.28%,-2.04%,+0.38%,+0.19%,-0.38%,+0.00%,+1.89%,+0.00%
2369.TW,-5.22%,+0.42%,-2.11%,-0.86%,+0.43%,+1.30%,-0.85%,-0.43%,+0.00%,+0.43%
1773.TW,-1.05%,-0.47%,-1.18%,+0.12%,+0.24%,+1.55%,-0.47%,+0.24%,+0.47%,+3.27%
4956.TW,+9.20%,-2.38%,-2.21%,+2.71%,-1.76%,-1.12%,+2.49%,+1.77%,-0.87%,+0.00%
5876.TW,-2.01%,-0.46%,-0.27%,-0.30%,+1.67%,-1.16%,-0.68%,-0.11%,-0.16%,-0.38%
4977.TW,+0.84%,+0.47%,-1.06%,-0.12%,-0.12%,+2.74%,+1.74%,-0.80%,+0.12%,+0.00%
00632R.TW,-0.86%,+0.56%,-0.08%,+0.32%,+0.08%,-1.10%,+0.24%,+0.56%,-0.55%,-0.16%
3704.TW,-0.38%,-0.75%,+0.00%,+1.52%,-0.75%,+2.26%,-2.58%,+0.38%,+0.00%,+1.13%
8213.TW,+1.00%,-2.97%,+0.00%,-0.34%,-0.17%,-0.51%,-1.20%,-1.04%,+0.18%,-0.35%
2845.TW,-0.10%,+0.10%,+0.00%,-0.10%,+0.00%,+0.30%,+0.10%,+0.10%,+0.10%,+0.10%
3266.TW,-0.44%,-0.44%,+1.33%,-0.88%,-0.88%,+0.89%,-0.88%,+0.45%,+1.78%,-0.87%
2812.TW,+0.48%,-0.48%,+0.48%,-0.48%,+0.48%,+0.00%,-0.48%,+0.00%,+0.48%,-0.48%
1324.TW,-0.40%,-0.79%,+0.00%,+2.40%,-1.17%,+0.00%,-0.40%,-0.79%,+1.20%,-1.58%
2867.TW,-0.61%,-0.61%,+0.93%,+0.00%,+0.00%,+0.31%,+0.91%,-0.91%,-0.30%,+0.00%
4906.TW,-0.41%,+1.04%,+1.03%,+6.53%,-2.68%,+1.18%,+0.19%,-0.58%,-0.98%,+0.00%
1712.TW,-0.58%,+0.59%,-0.29%,+0.58%,+0.00%,+0.00%,-0.58%,+0.58%,+0.00%,+0.87%
1203.TW,+0.59%,-1.56%,+0.20%,-0.20%,-0.20%,+0.20%,+0.40%,-0.39%,+0.79%,+0.39%
2002.TW,-0.21%,-0.64%,+0.64%,-0.64%,+0.21%,+0.00%,-0.43%,-0.43%,+0.22%,+0.43%
2478.TW,+9.92%,+3.71%,-5.24%,-9.94%,+4.75%,+10.00%,+4.36%,-0.46%,+5.02%,+7.78%
4560.TW,-4.81%,-0.95%,-3.51%,+0.66%,-1.48%,+3.33%,-0.81%,+0.33%,-0.65%,+3.43%
4532.TW,-1.90%,-0.65%,+0.00%,+0.65%,+0.48%,-0.16%,-0.32%,-0.97%,+0.49%,+0.00%
6582.TW,-0.93%,-0.37%,-1.31%,+1.52%,-1.31%,+0.57%,-0.19%,-0.76%,+1.52%,+0.38%
6668.TW,+0.00%,-0.01%,+2.72%,+0.66%,+0.00%,-0.93%,-0.06%,-0.90%,-0.98%,-0.03%
9136.TW,-0.30%,+0.00%,+0.00%,+0.30%,+3.31%,-0.44%,-1.66%,-4.05%,-3.73%,-6.91%
2897.TW,+0.35%,-0.23%,-0.35%,+0.12%,+0.00%,+0.00%,+0.35%,+0.12%,+0.23%,-0.35%
3557.TW,-1.99%,-0.87%,+1.17%,-0.29%,-0.87%,+2.05%,-0.29%,+0.57%,+0.29%,-0.28%
9939.TW,+0.00%,-0.58%,+0.39%,+0.39%,-0.97%,-0.19%,+0.78%,-0.78%,-0.20%,+0.39%
1718.TW,-0.49%,-1.39%,+2.91%,+0.49%,+4.85%,+1.85%,-2.27%,+3.26%,-1.80%,-2.75%
6491.TW,-0.32%,+2.90%,-2.31%,-1.31%,+1.33%,+1.84%,-2.58%,+0.53%,+0.53%,-1.57%
2484.TW,-1.30%,+1.58%,+0.26%,+2.33%,-1.52%,+0.00%,-0.77%,-0.52%,-0.52%,+0.26%
2520.TW,+1.77%,-1.99%,+0.25%,+0.51%,+4.52%,+3.37%,-0.23%,+0.23%,+1.16%,+1.15%
6166.TW,-0.88%,-1.06%,+1.07%,+0.35%,-1.23%,-0.89%,+0.18%,+0.00%,+0.36%,-1.07%
2102.TW,-0.78%,-1.57%,-0.40%,+0.40%,+0.00%,+0.00%,+0.00%,-0.80%,+0.40%,+0.00%
1338.TW,+1.47%,+3.38%,-0.93%,-1.42%,-0.96%,+0.48%,+0.48%,-1.44%,+0.00%,-0.49%
3023.TW,-0.50%,-1.62%,-0.38%,-0.13%,+0.00%,+0.76%,-0.13%,-0.63%,-0.51%,+0.26%
2106.TW,+0.29%,-2.03%,+0.00%,+0.00%,-0.74%,+0.00%,+0.60%,-0.15%,+0.00%,+0.45%
6672.TW,-1.55%,+0.00%,-0.03%,-0.42%,-3.45%,-1.63%,+2.48%,+1.84%,-3.22%,+6.37%
3694.TW,+9.73%,-0.68%,-0.69%,+2.30%,-0.45%,+2.04%,+0.67%,+3.74%,+0.21%,-0.42%
2312.TW,-0.49%,-0.49%,+0.00%,+0.49%,-0.49%,-0.49%,+0.00%,-1.09%,-0.20%,-1.40%
2208.TW,-1.93%,+2.71%,-2.64%,-5.67%,+1.83%,-2.05%,-0.79%,-4.75%,+6.93%,-3.11%
2028.TW,+3.39%,-0.41%,+0.41%,-0.82%,-7.44%,+0.45%,-0.44%,+0.45%,+0.00%,+0.44%
1909.TW,+2.74%,-2.53%,-1.15%,-1.31%,-0.44%,-0.30%,-1.49%,-2.11%,+1.54%,-0.46%
2348.TW,+1.30%,+3.40%,-0.45%,+3.30%,+9.91%,-1.50%,-1.93%,-0.83%,-3.56%,+0.00%
2104.TW,+1.02%,+1.46%,+1.55%,+2.39%,-0.21%,-0.43%,+0.21%,+0.64%,-0.42%,-0.64%
2880.TW,+0.28%,+0.56%,-0.56%,+0.00%,-0.56%,+0.56%,-0.56%,-0.28%,+0.00%,+0.00%
8476.TW,-1.60%,-3.25%,+1.96%,-0.27%,-0.96%,+2.09%,-1.36%,+0.41%,-0.96%,+0.28%
1339.TW,-0.63%,+0.38%,+0.00%,+0.00%,+1.01%,+0.75%,+0.00%,-0.99%,-0.50%,-0.13%
1605.TW,+9.63%,-6.99%,+1.72%,-0.84%,+3.62%,+6.37%,-1.54%,-1.96%,+3.80%,-0.58%
00648R.TW,-0.81%,+0.67%,+0.52%,-0.37%,-0.15%,-0.22%,-0.15%,+0.82%,-0.29%,-0.59%
3006.TW,-1.59%,+0.00%,+2.73%,+0.60%,-1.20%,+0.85%,+0.36%,+0.24%,-0.24%,+0.48%
1442.TW,-0.52%,-0.52%,+0.79%,+0.26%,+0.52%,+0.77%,+0.77%,+0.25%,+0.25%,-0.51%
3376.TW,+2.00%,-2.45%,+1.50%,+0.00%,+1.60%,+1.94%,+0.72%,-0.47%,+2.97%,+0.92%
1303.TW,+0.59%,-0.35%,+1.41%,+0.93%,+0.11%,-0.23%,-0.46%,+0.00%,+0.81%,-1.60%
00715L.TW,-1.68%,+3.96%,+0.18%,+3.11%,+0.59%,-1.14%,+1.10%,-1.00%,+0.86%,-1.88%
3021.TW,+3.80%,-2.44%,-0.31%,+0.00%,+0.00%,-0.63%,-1.26%,+0.64%,-0.32%,-0.32%
2633.TW,+2.19%,+0.21%,+0.00%,+0.00%,+0.43%,+1.28%,-0.42%,+0.21%,+0.84%,+0.00%
1441.TW,+4.63%,+0.34%,-2.03%,+0.35%,+0.69%,+0.00%,+0.00%,+0.68%,+0.34%,+1.36%
2543.TW,-1.82%,-0.37%,+1.74%,-0.85%,-0.86%,+1.74%,-3.42%,+2.02%,-0.87%,+0.00%
1762.TW,+0.81%,-1.00%,+0.00%,+0.20%,+0.40%,+1.41%,-0.79%,-0.20%,+0.00%,-1.40%
2388.TW,+9.93%,+9.94%,-7.40%,+8.28%,-2.73%,+3.93%,-3.24%,-0.84%,-1.69%,-0.29%
1256.TW,-0.82%,-2.76%,+0.00%,+0.85%,+1.69%,+4.43%,+0.00%,-0.80%,+3.21%,-1.30%
3673.TW,-1.09%,-1.10%,-0.16%,+1.90%,+0.31%,+1.09%,-0.92%,+0.93%,+2.30%,-1.05%
1516.TW,-1.68%,-0.28%,+0.86%,+7.65%,-1.05%,-0.53%,-1.60%,-1.09%,+4.12%,-1.32%
3413.TW,+5.15%,-3.96%,-2.91%,+0.75%,+3.23%,-1.92%,-1.23%,+1.49%,+0.73%,-1.46%
00693U.TW,-0.81%,+1.43%,-0.75%,-0.96%,+0.26%,+1.28%,+0.25%,+0.90%,+1.20%,-0.74%
2201.TW,+6.68%,+0.21%,-0.83%,+1.05%,+0.42%,+0.21%,-1.24%,-0.63%,-0.84%,-0.42%
1323.TW,+0.00%,-0.43%,+0.43%,+0.29%,+0.43%,-0.99%,+0.00%,+0.00%,+0.29%,+0.14%
1733.TW,+0.16%,-1.31%,+0.00%,-0.50%,+0.33%,+0.67%,-0.50%,-0.17%,+0.00%,-0.83%
00662.TW,+0.04%,-0.39%,-0.49%,+0.67%,+0.04%,+0.00%,-0.04%,-1.05%,+1.21%,+0.46%
8046.TW,-2.14%,+0.20%,+0.00%,+0.20%,-0.79%,+1.20%,+1.38%,-0.39%,+2.73%,-1.14%
1445.TW,-1.44%,+0.24%,-0.24%,+0.00%,+0.73%,-0.12%,-0.60%,-0.97%,+0.61%,+0.49%
1229.TW,+1.47%,-1.19%,+0.53%,+0.13%,+1.19%,-0.13%,-0.52%,-0.79%,+0.66%,+0.26%
2419.TW,-1.17%,-0.95%,-0.48%,+1.68%,-0.71%,-0.24%,-0.24%,+1.67%,+1.65%,-1.39%
2392.TW,-1.34%,-2.35%,-10.00%,+0.56%,-1.96%,+0.29%,+1.14%,-1.13%,+0.14%,+0.14%
3045.TW,+0.00%,+0.00%,+0.47%,+0.00%,+0.93%,+0.00%,+0.00%,+0.00%,+0.46%,+0.46%
00634R.TW,-0.72%,+0.43%,-0.29%,+1.15%,+0.28%,-1.56%,+0.72%,+0.86%,+0.71%,+0.28%
4164.TW,-1.40%,-1.14%,+1.73%,-0.14%,-0.99%,+0.29%,-0.86%,+0.86%,-1.00%,-0.14%
2024.TW,-0.45%,+0.00%,+0.00%,+0.91%,-0.90%,+0.00%,-0.45%,+0.00%,-0.46%,+0.00%
6415.TW,+7.31%,-5.14%,+2.71%,-0.78%,-0.47%,+0.63%,+1.41%,+1.54%,+2.12%,+0.00%
6573.TW,+3.10%,-0.40%,-9.56%,+0.44%,-1.33%,+0.90%,-2.11%,+1.02%,+1.24%,+0.78%
2207.TW,+0.17%,-0.52%,-0.17%,-2.09%,+0.18%,-0.18%,+0.71%,-1.95%,+0.36%,-0.18%
6558.TW,+0.32%,-0.47%,-0.29%,+0.15%,+0.03%,+0.83%,-0.56%,+1.06%,+1.31%,+0.86%
910322.TW,-2.16%,+4.58%,+0.32%,+0.32%,+0.00%,-2.10%,-1.48%,+2.17%,-0.65%,+3.79%
3321.TW,-5.19%,-1.56%,-5.56%,+3.36%,+0.00%,+0.00%,-2.44%,-0.83%,+0.42%,-9.62%
2542.TW,+0.99%,-0.55%,+0.22%,+0.11%,+0.55%,+0.76%,-0.43%,-0.33%,+0.87%,-0.65%
6431.TW,-2.32%,+1.19%,+0.39%,-0.39%,+3.91%,-2.63%,-0.77%,-0.39%,+2.34%,-0.38%
6625.TW,-2.55%,+0.00%,+0.10%,-1.81%,+2.15%,+0.10%,-1.30%,-0.41%,-0.10%,-0.82%
