股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
2395.TW,+0.43%,+0.00%,-2.16%,+1.11%,-1.09%,-1.09%,-0.44%,+0.22%,+0.44%,+2.65%
3050.TW,+0.52%,-0.83%,-0.63%,-0.11%,-0.53%,-0.53%,-0.53%,+0.96%,+0.00%,+0.00%
6591.TW,+0.67%,+9.40%,-2.66%,+0.00%,-1.49%,-1.49%,+3.03%,+1.47%,+2.17%,-3.78%
6176.TW,+3.61%,-1.51%,+1.89%,+0.93%,+2.18%,+2.18%,+9.44%,-4.52%,+1.08%,+2.23%
00757.TW,+2.01%,+1.06%,-2.21%,-0.81%,+3.09%,+3.09%,+1.10%,+1.66%,-0.31%,-0.41%
2101.TW,+0.38%,+1.34%,-0.94%,+0.19%,+0.76%,+0.76%,+0.94%,-0.19%,-0.75%,-0.19%
1612.TW,+0.21%,+0.00%,-0.72%,+0.73%,+0.21%,+0.21%,+0.51%,+0.20%,+0.10%,+0.10%
00685L.TW,+2.45%,+0.68%,-2.12%,+0.43%,+1.55%,+1.55%,+1.45%,-0.08%,+0.00%,-0.59%
6446.TW,+0.00%,-0.57%,-0.57%,+0.86%,+0.00%,+0.00%,+2.29%,-1.12%,+0.00%,+0.85%
2374.TW,+0.00%,-0.35%,-1.42%,-0.36%,-0.36%,-0.36%,+0.36%,+0.72%,+0.72%,-0.71%
1443.TW,+0.29%,+0.00%,+0.73%,-1.30%,+0.15%,+0.15%,+2.64%,-1.71%,+2.18%,+0.00%
2025.TW,+0.80%,-0.79%,-3.20%,-1.65%,-9.66%,-9.77%,-7.22%,+10.00%,+3.54%,-2.44%
6141.TW,+0.34%,+0.00%,+9.83%,+5.25%,-2.05%,-2.05%,+0.00%,+0.00%,+6.89%,-1.96%
5243.TW,+0.00%,+0.85%,-0.34%,+0.00%,+0.17%,+0.17%,+1.52%,+0.00%,+4.50%,-0.80%
2303.TW,+2.14%,-0.84%,+1.27%,-5.42%,-4.41%,-4.41%,+2.30%,+0.00%,+1.80%,+0.88%
4968.TW,+0.18%,-3.12%,-3.03%,-0.98%,+0.39%,+0.39%,+3.14%,-3.24%,+0.20%,-1.57%
2417.TW,+0.00%,+0.94%,+0.00%,+0.47%,+0.00%,+0.00%,+1.39%,+0.46%,+1.82%,+0.00%
2402.TW,+1.88%,+1.11%,-1.82%,+0.37%,+0.37%,+0.37%,+1.85%,+0.36%,+2.89%,+0.00%
2351.TW,+1.35%,+1.33%,-1.05%,-0.80%,+2.28%,+2.28%,-0.52%,+0.00%,+1.98%,-1.03%
2420.TW,+0.61%,+0.15%,-0.45%,+0.46%,+2.27%,+2.27%,+0.00%,-0.15%,+0.00%,-0.89%
911622.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
8222.TW,-1.06%,-1.34%,-3.00%,-0.56%,+0.00%,+0.00%,+1.13%,+0.56%,-0.28%,-1.11%
2497.TW,+0.00%,-0.29%,+0.88%,-0.87%,+0.00%,+0.00%,+0.88%,+0.58%,-0.29%,+0.29%
2059.TW,+0.73%,+0.14%,-1.59%,+0.88%,+0.00%,+0.00%,-0.44%,+1.02%,+0.29%,-0.87%
3030.TW,+0.63%,+1.46%,-0.41%,-0.21%,+1.35%,+1.35%,+0.51%,+0.00%,+0.30%,+2.13%
1786.TW,+0.15%,+0.00%,-1.33%,-0.30%,+2.40%,+2.40%,+2.49%,-1.29%,+1.74%,+5.84%
9802.TW,+0.17%,-1.02%,-0.34%,+2.08%,+1.19%,+1.19%,+1.01%,+0.00%,+1.99%,-1.63%
3022.TW,+0.00%,+1.43%,+0.28%,+0.00%,+1.69%,+1.69%,+1.80%,-0.95%,+0.14%,+0.55%
5906.TW,-0.98%,+0.00%,+0.50%,+0.49%,-0.49%,-0.49%,+0.99%,-0.49%,+1.47%,+1.93%
00641R.TW,-0.82%,+0.57%,+0.32%,+0.06%,+0.70%,+0.70%,-1.76%,-1.28%,-0.06%,+0.97%
2412.TW,+0.00%,-0.47%,+0.47%,+0.00%,-0.47%,-0.47%,+0.47%,-0.93%,+0.00%,+0.47%
2428.TW,+0.77%,+1.91%,-1.25%,-0.63%,+2.29%,+2.29%,+5.23%,+0.83%,-0.59%,+0.94%
4536.TW,+2.00%,-1.18%,+4.76%,+1.89%,+0.37%,+0.37%,-1.85%,+1.89%,+4.44%,-6.03%
2901.TW,+0.21%,+0.20%,-0.20%,+0.20%,-0.20%,-0.20%,-0.41%,-0.21%,+0.62%,-1.84%
3231.TW,+3.90%,+0.00%,-1.41%,+0.48%,+0.95%,+0.95%,-0.94%,+0.24%,-0.71%,+0.00%
2464.TW,+0.75%,+1.73%,-0.73%,-0.12%,+0.61%,+0.61%,+0.36%,+0.12%,+2.18%,-1.18%
2884.TW,+0.24%,+0.47%,-0.23%,+0.47%,+0.47%,+0.47%,+0.70%,+1.39%,-0.46%,-1.15%
2007.TW,-0.88%,+0.00%,-0.54%,+0.00%,-1.97%,-1.97%,-0.18%,+0.00%,+0.92%,-0.18%
6116.TW,+0.28%,-0.99%,+1.28%,-3.52%,-0.58%,-0.58%,-0.73%,+0.74%,-0.15%,-1.32%
2453.TW,-0.83%,+5.00%,-2.38%,+0.00%,+4.47%,+4.47%,+5.06%,-1.11%,+0.00%,+0.00%
9958.TW,-1.83%,+2.95%,+0.90%,-1.64%,+6.23%,+6.23%,+0.14%,-1.86%,-0.29%,-0.44%
006208.TW,+0.35%,+1.10%,-1.30%,+0.09%,+1.22%,+1.22%,+0.05%,+0.00%,-0.23%,-0.21%
3055.TW,+0.58%,+0.39%,-0.38%,+0.77%,+0.00%,+0.00%,-0.19%,+0.19%,-0.57%,+0.00%
2722.TW,-1.35%,+0.00%,+0.68%,+0.51%,-0.34%,-0.34%,+0.00%,-1.53%,-0.17%,-0.17%
2885.TW,-0.30%,+1.19%,+0.00%,+0.30%,-0.88%,-0.88%,+0.89%,+0.29%,+0.29%,-1.46%
4119.TW,-1.17%,-0.40%,-1.19%,-0.80%,+1.08%,+1.08%,+4.95%,+0.38%,-1.40%,+1.03%
2929.TW,+0.37%,+0.12%,-0.37%,-0.50%,+1.13%,+1.13%,+1.98%,+0.36%,+3.87%,-1.28%
6645.TW,+1.72%,-1.70%,+1.72%,+1.30%,-3.86%,-3.86%,-5.40%,+0.76%,-2.11%,+0.00%
1717.TW,+0.00%,+0.20%,-0.60%,-0.20%,-1.00%,-1.00%,+0.00%,+1.21%,-1.00%,+0.61%
4763.TW,+2.75%,+0.38%,-1.14%,-0.77%,+0.00%,+0.00%,+0.00%,-1.55%,+3.15%,+6.11%
2535.TW,+0.25%,+0.00%,-0.50%,+1.77%,-0.25%,-0.25%,+0.50%,+0.50%,-0.74%,-0.74%
2013.TW,-1.12%,-0.57%,+2.47%,-1.85%,+1.13%,+1.13%,+0.75%,-1.67%,+0.19%,-1.50%
1714.TW,+0.00%,-0.16%,+0.00%,+0.62%,-0.15%,-0.15%,+0.16%,+1.24%,+2.29%,+0.45%
2352.TW,+0.00%,+0.50%,-0.50%,-1.51%,-0.77%,-0.77%,+0.00%,+1.03%,-0.77%,+1.29%
1568.TW,-1.05%,+0.27%,-2.65%,+0.00%,+0.27%,+0.27%,+1.09%,+2.15%,+0.00%,-1.84%
2020.TW,+1.05%,+0.69%,-0.34%,+0.00%,+0.35%,+0.35%,+0.00%,+0.34%,+0.34%,+0.34%
3029.TW,+1.00%,-0.25%,-0.25%,+1.00%,+0.74%,+0.74%,+0.24%,+2.68%,-0.24%,-0.24%
4958.TW,+3.66%,-0.63%,-1.65%,+2.07%,+3.04%,+3.04%,+1.35%,+0.12%,+0.48%,+2.17%
3583.TW,+9.98%,+9.95%,+4.76%,+1.36%,+6.73%,+6.73%,+0.56%,-0.14%,-0.42%,-3.92%
3706.TW,+2.23%,+0.36%,+0.18%,-0.36%,+2.90%,+2.90%,-1.23%,+0.89%,+0.18%,-0.18%
3054.TW,-1.68%,+1.71%,+0.00%,-0.56%,+0.56%,+0.56%,+0.00%,+0.00%,-0.37%,+0.37%
2031.TW,-0.47%,+1.58%,+0.00%,+0.62%,-1.86%,-1.86%,+0.16%,-0.31%,-0.63%,-1.11%
6285.TW,-1.18%,+0.79%,-1.97%,+0.94%,+1.19%,+1.19%,-0.79%,+0.79%,-0.26%,-0.92%
00642U.TW,+1.47%,-0.66%,-1.88%,+2.10%,-0.24%,-0.24%,+0.97%,+1.62%,+1.00%,+0.58%
3576.TW,-0.12%,-0.24%,-0.84%,-0.24%,-1.09%,-1.09%,-0.37%,-1.36%,+3.00%,-2.31%
8112.TW,+0.35%,+0.00%,+0.52%,-0.17%,+2.57%,+2.57%,-0.33%,-0.34%,+0.00%,-1.68%
00633L.TW,+3.67%,-0.24%,+0.34%,+0.09%,+5.88%,+5.88%,+0.98%,+1.28%,+2.03%,-3.70%
1535.TW,+0.00%,-0.47%,+2.04%,-1.39%,-0.47%,-0.47%,-0.16%,+0.63%,-0.16%,+0.16%
4306.TW,+0.00%,+0.37%,-0.74%,+0.37%,+0.75%,+0.75%,-0.37%,-0.37%,+3.36%,-1.08%
8105.TW,-0.51%,+0.10%,-1.24%,-0.52%,+1.58%,+1.58%,+1.34%,+1.73%,+2.31%,-2.25%
1721.TW,-1.11%,+1.43%,-0.40%,-0.10%,-0.10%,-0.10%,-0.61%,+0.10%,-0.31%,-0.41%
1434.TW,-1.54%,+0.14%,-1.00%,+1.15%,-0.43%,-0.43%,-0.43%,-1.15%,+0.00%,+1.16%
2461.TW,+0.00%,-0.38%,-0.38%,-0.77%,+0.39%,+0.39%,+1.16%,+0.00%,+0.00%,-0.76%
8131.TW,+0.76%,+0.30%,+0.30%,+0.00%,-1.20%,-1.20%,+1.22%,+0.15%,+1.05%,-0.15%
00637L.TW,+3.50%,-0.08%,+0.32%,+0.00%,+6.03%,+6.03%,+1.06%,+1.20%,+2.00%,-3.92%
00664R.TW,-1.22%,-0.14%,+0.76%,-0.14%,-0.82%,-0.82%,-0.62%,-0.07%,+0.00%,+0.42%
2434.TW,+0.22%,-0.11%,-1.32%,-0.56%,+0.00%,+0.00%,+1.69%,-0.55%,+4.44%,-3.09%
8488.TW,+0.00%,+2.13%,+0.00%,-0.90%,+1.51%,+1.51%,+0.00%,-0.30%,-2.08%,-0.30%
00733.TW,+0.78%,+0.96%,-1.59%,+0.65%,+2.63%,+2.63%,+0.50%,+0.19%,+0.87%,-0.80%
1533.TW,+0.00%,+2.09%,-1.23%,+1.24%,-0.68%,-0.68%,+1.65%,-1.08%,+1.91%,-2.14%
4952.TW,+0.29%,+0.15%,+1.32%,-0.29%,-0.73%,-0.73%,+5.42%,+2.50%,-1.08%,-3.84%
1219.TW,+0.00%,+0.00%,+0.28%,+0.00%,+0.00%,+0.00%,+1.65%,+0.27%,-0.54%,+0.27%
8249.TW,+0.00%,+0.00%,+0.24%,+0.24%,+0.97%,+0.97%,+0.72%,-0.24%,+2.39%,+0.47%
5288.TW,+1.29%,-0.42%,+4.68%,+0.00%,-1.22%,-1.22%,+2.88%,-0.40%,+4.02%,+0.00%
2034.TW,-0.20%,+0.00%,+0.00%,+0.80%,+0.40%,+0.40%,+0.00%,+0.40%,+0.00%,+0.40%
2483.TW,+0.53%,+0.26%,+0.00%,-0.26%,+0.53%,+0.53%,+0.00%,+0.79%,-0.52%,+0.00%
3380.TW,+0.85%,+0.28%,-0.85%,+1.14%,+0.84%,+0.84%,+1.11%,-0.83%,+0.28%,-1.39%
1795.TW,+1.13%,+0.37%,+3.33%,-1.19%,+9.90%,+9.90%,+5.27%,+3.44%,-1.72%,-0.10%
2406.TW,+0.00%,+0.00%,-0.63%,-0.76%,-0.64%,-0.64%,+1.42%,+0.25%,+3.80%,-1.59%
1316.TW,+0.00%,+0.00%,-0.41%,+0.00%,+1.22%,+1.22%,+0.00%,+0.00%,+2.82%,+2.75%
1515.TW,+3.02%,-1.41%,+2.38%,+3.60%,-0.22%,-0.22%,+3.04%,-6.55%,+0.00%,+0.35%
00674R.TW,-0.25%,-1.58%,-0.21%,-0.47%,+0.00%,+0.00%,+0.52%,-0.52%,+0.58%,-0.52%
6689.TW,+0.31%,+0.36%,-0.33%,+0.00%,+0.33%,+0.33%,+0.14%,+1.12%,-1.25%,+0.66%
2427.TW,-0.49%,+0.00%,+0.50%,+0.49%,+0.49%,+0.49%,+1.46%,+0.96%,+0.48%,-0.47%
1536.TW,+0.84%,-0.83%,+0.42%,+0.42%,+0.00%,+0.00%,-0.42%,-0.84%,+1.27%,+0.00%
2528.TW,-0.75%,+0.38%,+0.38%,-0.37%,+0.38%,+0.38%,+0.00%,+1.12%,+0.37%,+1.48%
1463.TW,+0.38%,+0.76%,-0.75%,+0.00%,-1.52%,-1.52%,+1.54%,+0.38%,+0.38%,+0.00%
3665.TW,-0.27%,+0.27%,-2.43%,-1.10%,+4.75%,+4.75%,+1.33%,-0.53%,+0.79%,-0.26%
6698.TW,+2.28%,-0.59%,-2.36%,+3.33%,+3.37%,+3.37%,-0.41%,+8.56%,+4.20%,+2.94%
5880.TW,+0.27%,+0.00%,-0.27%,+0.00%,+0.54%,+0.54%,+0.27%,-0.27%,+0.00%,-0.27%
2243.TW,+0.28%,-0.84%,+1.41%,-0.28%,-1.12%,-1.12%,-1.13%,+1.71%,+1.12%,-2.78%
2349.TW,+0.46%,-0.91%,-1.38%,+0.47%,-1.39%,-1.39%,+3.76%,-1.81%,+0.00%,-1.84%
2401.TW,+0.43%,+0.43%,-0.43%,-0.85%,+3.88%,+3.88%,-0.41%,+0.83%,+4.13%,+0.79%
8104.TW,+1.20%,+0.13%,-1.32%,+0.00%,-1.34%,-1.34%,-5.28%,+2.43%,-1.26%,-1.13%
3563.TW,+0.73%,-0.60%,+0.73%,-0.24%,-2.42%,-2.42%,+1.12%,+5.40%,+2.68%,-2.27%
2910.TW,+0.00%,+0.00%,-2.42%,+3.43%,+0.55%,+0.55%,+1.10%,-1.63%,-1.66%,+0.00%
2369.TW,+0.00%,+0.76%,-1.08%,-0.65%,+0.11%,+0.11%,+1.64%,+1.94%,+4.11%,+5.88%
1773.TW,-0.24%,+0.00%,-0.24%,+0.12%,-0.12%,-0.12%,-0.36%,+1.33%,+0.36%,+0.12%
4956.TW,+0.66%,-0.99%,+0.67%,-0.66%,+0.00%,+0.00%,+1.33%,+0.66%,+0.65%,+0.32%
5876.TW,-0.57%,-0.92%,+0.00%,+1.39%,-0.23%,-0.23%,+2.05%,+0.67%,+0.11%,-0.11%
4977.TW,+1.98%,+3.28%,-0.47%,+0.47%,+7.76%,+7.76%,+0.98%,-2.05%,-0.33%,+0.22%
00632R.TW,-1.15%,-0.08%,+0.78%,-0.23%,-0.70%,-0.70%,-1.01%,+0.08%,+0.08%,+0.31%
3704.TW,+0.36%,-1.08%,-1.82%,+0.74%,-1.48%,-1.48%,+1.87%,+0.74%,+0.00%,-0.36%
8213.TW,+0.52%,+0.17%,+0.17%,+5.00%,+0.16%,+0.16%,+5.41%,+0.16%,-0.62%,-0.31%
2845.TW,+0.00%,+0.48%,-0.48%,+0.96%,-0.95%,-0.95%,+0.96%,+0.48%,+0.47%,+0.00%
3266.TW,+0.45%,+2.68%,-0.87%,+0.00%,+0.00%,+0.00%,-0.44%,+0.44%,-0.88%,+0.00%
2812.TW,+0.00%,+0.48%,-0.48%,+0.48%,+0.00%,+0.00%,+0.00%,+0.95%,+0.00%,-0.47%
1324.TW,+0.92%,+0.00%,-0.46%,+0.46%,+0.91%,+0.91%,-0.45%,-0.45%,+0.00%,+0.00%
2867.TW,+0.00%,-0.45%,+0.45%,+0.00%,+0.45%,+0.45%,+0.90%,+0.00%,+0.89%,-0.44%
4906.TW,+0.00%,+1.01%,-1.81%,+0.61%,+1.22%,+1.22%,+0.00%,+0.20%,-0.60%,+0.00%
1712.TW,+0.30%,+0.30%,+0.00%,+0.00%,+0.59%,+0.59%,+0.30%,+0.00%,+0.00%,-0.29%
1203.TW,+0.77%,+0.00%,-0.38%,-0.57%,+0.77%,+0.77%,-0.38%,+0.19%,-0.19%,+0.19%
2002.TW,+1.00%,+0.00%,+0.00%,+0.39%,-0.79%,-0.79%,+0.79%,+0.20%,-1.18%,+0.00%
2478.TW,+1.76%,+0.96%,-1.52%,-0.39%,+0.97%,+0.97%,+4.62%,+9.93%,-2.84%,-3.96%
4560.TW,+0.57%,+0.00%,-0.95%,+0.96%,+0.76%,+0.76%,-0.38%,-0.38%,+0.57%,-0.57%
4532.TW,+0.38%,+0.96%,-0.19%,+0.57%,+0.75%,+0.75%,-0.37%,+0.19%,+0.19%,-0.56%
6582.TW,+7.85%,-0.19%,-1.34%,+0.78%,-1.35%,-1.35%,+1.76%,-0.58%,+1.93%,+0.57%
6668.TW,-1.24%,-1.00%,-0.88%,+2.17%,-2.12%,-2.12%,+0.77%,+1.90%,-0.99%,-2.13%
9136.TW,+0.62%,-0.74%,+0.13%,-0.25%,+2.63%,+2.63%,+1.59%,+1.80%,+2.12%,+0.81%
2897.TW,+0.00%,+0.00%,+0.00%,+0.51%,+0.13%,+0.13%,+0.00%,+0.00%,+0.26%,+0.13%
3557.TW,+0.29%,-0.29%,+0.29%,+0.87%,+0.00%,+0.00%,-0.86%,+0.00%,+1.16%,+5.43%
9939.TW,-0.50%,-0.40%,-0.10%,+0.00%,+0.80%,+0.80%,+1.00%,+0.00%,+0.40%,+0.00%
1718.TW,+0.10%,+0.51%,-0.10%,-0.30%,-1.93%,-1.93%,+0.41%,+0.83%,+1.02%,-0.81%
6491.TW,+2.34%,-1.71%,-1.16%,+4.12%,-2.26%,-2.26%,+0.00%,-1.73%,-0.59%,+0.00%
2484.TW,+0.00%,+0.00%,-0.28%,+0.00%,+0.28%,+0.28%,+1.13%,+0.56%,+0.83%,-1.10%
2520.TW,+0.25%,+0.98%,-0.49%,+0.98%,-1.21%,-1.21%,-1.96%,-0.50%,-0.50%,-0.76%
6166.TW,+5.68%,+8.44%,+7.78%,+3.72%,-3.06%,-3.06%,-0.98%,-2.86%,+4.41%,-4.01%
2102.TW,-0.46%,+0.93%,-0.46%,+0.46%,+0.00%,+0.00%,+0.46%,-0.46%,+1.38%,+0.00%
1338.TW,-0.13%,+0.66%,+0.13%,+0.00%,+0.26%,+0.26%,+1.30%,+1.54%,+1.52%,-1.00%
3023.TW,+0.24%,-0.83%,+1.20%,+0.71%,+1.06%,+1.06%,+1.86%,-0.57%,-1.26%,+1.51%
2106.TW,+0.17%,+0.34%,-0.17%,+0.17%,+0.33%,+0.33%,-0.17%,-0.17%,-0.67%,-0.51%
00738U.TW,+0.28%,+2.97%,-0.48%,+1.61%,-1.16%,-1.16%,-0.59%,-0.11%,-0.81%,-0.27%
6672.TW,+0.72%,+0.01%,+0.70%,+0.01%,-0.30%,-0.30%,-0.43%,+1.44%,-1.70%,+0.33%
3694.TW,-1.18%,+0.96%,-0.48%,+1.43%,+0.47%,+0.47%,+0.70%,+2.33%,-0.68%,-0.92%
2312.TW,+0.49%,+6.83%,-0.46%,+2.29%,+4.48%,+4.48%,-0.43%,-0.86%,+0.87%,-2.59%
2208.TW,-2.26%,-1.15%,+1.17%,-0.77%,-2.52%,-2.52%,-3.38%,+1.23%,-0.41%,+6.73%
2028.TW,+0.00%,+6.23%,+1.26%,+7.49%,-2.22%,-2.22%,+0.43%,-3.12%,+0.67%,+1.10%
1909.TW,+1.01%,+0.67%,+0.33%,+0.33%,+0.99%,+0.99%,+4.90%,+2.18%,+4.57%,-0.58%
2348.TW,-0.22%,+0.88%,-1.19%,-0.55%,+1.99%,+1.99%,+0.33%,+2.59%,-0.74%,+0.74%
2104.TW,-0.35%,-0.23%,-0.12%,+0.23%,+2.56%,+2.56%,+1.25%,-0.56%,-0.68%,-1.25%
2880.TW,+0.82%,+0.00%,-0.27%,+0.27%,+0.00%,+0.00%,+0.27%,-0.54%,+0.00%,-0.54%
8476.TW,-1.61%,+0.00%,+1.87%,+0.46%,+0.23%,+0.23%,-7.29%,-2.95%,+0.51%,-0.76%
1339.TW,+0.14%,+0.86%,-0.57%,-0.29%,+0.29%,+0.29%,-0.57%,+0.57%,+0.00%,-0.43%
1605.TW,+1.74%,-0.29%,-0.57%,+0.86%,-0.86%,-0.86%,+1.15%,+3.42%,-1.38%,-2.51%
00648R.TW,-0.51%,-0.44%,+1.09%,-0.29%,-2.39%,-2.39%,-0.82%,-1.20%,+0.23%,+0.68%
3006.TW,+0.95%,+2.19%,-1.23%,+0.16%,+1.08%,+1.08%,+2.60%,-1.19%,+0.60%,-1.50%
1442.TW,+0.00%,+0.33%,+0.00%,+0.98%,+0.32%,+0.32%,+1.29%,+0.64%,-0.32%,+0.32%
3376.TW,+0.23%,+1.26%,+0.45%,+0.00%,+0.11%,+0.11%,+5.17%,+0.32%,+0.85%,-0.74%
1303.TW,+1.47%,+0.66%,+0.00%,+0.13%,-2.36%,-2.36%,+0.67%,-0.13%,-0.40%,-0.13%
00715L.TW,+2.99%,-1.35%,-4.26%,+4.78%,-0.10%,-0.10%,+1.42%,+3.52%,+3.15%,+3.10%
3021.TW,-0.34%,-0.34%,-0.35%,+1.04%,-0.69%,-0.69%,+2.08%,-0.34%,+0.34%,+2.37%
2633.TW,-0.16%,+0.32%,+0.16%,+0.48%,-0.80%,-0.80%,-0.97%,+0.33%,+1.14%,+0.16%
1441.TW,+1.08%,-0.36%,-0.36%,-1.08%,+0.72%,+0.72%,+0.72%,+0.36%,-0.36%,-0.36%
2543.TW,+0.66%,+0.13%,+0.00%,+1.32%,+0.00%,+0.00%,+0.26%,-0.52%,+0.91%,-0.13%
1762.TW,-0.42%,+0.00%,-0.64%,+0.00%,+0.64%,+0.64%,+0.00%,+0.00%,+0.85%,+2.52%
2388.TW,+0.00%,+3.19%,+0.97%,-1.72%,+4.48%,+4.48%,+0.00%,-2.05%,+0.57%,+0.38%
1256.TW,+0.65%,+0.00%,-0.32%,+3.23%,+0.94%,+0.94%,+1.24%,+0.92%,+0.61%,-0.90%
3673.TW,+2.03%,+2.58%,+0.39%,-1.74%,+2.16%,+2.16%,+4.23%,-3.69%,+1.72%,-1.32%
1516.TW,+0.31%,-1.25%,+1.27%,-0.94%,-1.58%,-1.58%,+0.96%,+0.95%,+0.63%,+0.63%
3413.TW,+4.35%,+9.85%,-2.76%,-2.13%,+2.90%,+2.90%,+0.70%,-1.75%,-1.07%,-0.72%
00693U.TW,-0.24%,+0.72%,-0.30%,+0.00%,-0.06%,-0.06%,-1.01%,+1.02%,-0.24%,-1.02%
2201.TW,+0.00%,+1.92%,-0.27%,-0.81%,+0.27%,+0.27%,+0.54%,+0.00%,+0.00%,+0.81%
1323.TW,+0.70%,+0.42%,+0.00%,-0.41%,+0.00%,+0.00%,-0.14%,+1.11%,+2.06%,+0.67%
1733.TW,+0.16%,-0.48%,-0.65%,+0.98%,+4.03%,+4.03%,+2.95%,+1.81%,+0.59%,+1.03%
00662.TW,+0.92%,+0.28%,-1.44%,+0.07%,+3.24%,+3.24%,+0.86%,+1.09%,-0.24%,-0.34%
8046.TW,+0.00%,+0.56%,+1.38%,-2.04%,+3.62%,+3.62%,+4.70%,-2.31%,+0.13%,-1.44%
1445.TW,+0.00%,-0.89%,+0.52%,-0.13%,+0.13%,+0.13%,+2.56%,-2.25%,+0.13%,+0.13%
1229.TW,-0.33%,+1.00%,-0.50%,+0.33%,+0.00%,+0.00%,+0.83%,+0.82%,-0.49%,+0.00%
2419.TW,+0.48%,+1.92%,+0.71%,-0.47%,-0.23%,-0.23%,+0.24%,+0.23%,-0.23%,+0.23%
2392.TW,+1.48%,+1.46%,-1.23%,-0.62%,+0.42%,+0.42%,+2.49%,+1.62%,+0.60%,+6.75%
3045.TW,+0.46%,-1.37%,+0.93%,+0.46%,+0.00%,+0.00%,-0.91%,-0.46%,-0.93%,+1.40%
00634R.TW,-1.40%,-0.26%,+0.00%,-0.13%,-1.95%,-1.95%,-0.53%,-1.07%,+0.13%,+0.27%
4164.TW,+0.32%,+0.64%,+0.00%,+0.16%,+0.16%,+0.16%,+1.74%,+0.00%,+0.16%,+0.93%
2024.TW,-0.32%,+0.11%,+0.32%,+0.11%,+0.11%,+0.11%,-0.21%,+0.00%,+0.21%,+0.00%
6415.TW,-0.61%,-4.20%,-5.24%,+2.37%,+6.94%,+6.94%,+2.57%,+0.60%,-1.50%,-1.11%
6573.TW,-0.95%,+0.77%,+0.00%,-0.38%,+0.57%,+0.57%,+0.00%,-0.95%,+1.34%,-0.38%
2207.TW,+2.29%,+0.69%,-0.68%,+1.03%,+0.00%,+0.00%,-0.17%,-2.05%,+0.00%,+1.22%
910322.TW,+0.49%,-1.21%,-1.23%,+0.00%,+3.47%,+3.47%,+1.44%,+3.31%,+0.00%,-3.43%
3321.TW,+0.30%,+5.11%,+0.00%,-2.38%,+0.49%,+0.49%,+4.37%,+0.00%,+3.26%,+1.35%
2542.TW,+0.32%,+0.74%,-0.31%,+0.31%,+0.94%,+0.94%,+0.10%,-1.65%,-0.73%,-0.21%
