股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
3376.TW,+9.98%,-0.84%,+5.53%,-2.42%,+5.79%,+5.79%,+3.32%,-2.65%,+9.90%,+2.65%
1303.TW,-0.16%,+0.99%,-2.60%,+1.00%,-0.17%,-0.17%,+2.65%,+5.65%,+0.76%,+1.21%
00715L.TW,+1.32%,-2.87%,-0.21%,+1.55%,+2.36%,+2.36%,+1.29%,-5.56%,+1.49%,-0.49%
3021.TW,+1.03%,+1.63%,+2.00%,-0.79%,-0.59%,-0.59%,+0.60%,+9.90%,-1.80%,-1.47%
2633.TW,+1.11%,+3.11%,-1.07%,-0.72%,+0.36%,+0.36%,+0.72%,+0.18%,+0.18%,+0.18%
1441.TW,+0.00%,+0.00%,+2.16%,-1.76%,+0.36%,+0.36%,+0.00%,+1.79%,+0.00%,+2.46%
2543.TW,+4.53%,+0.78%,-0.88%,+3.12%,+0.32%,+0.32%,+9.80%,+0.00%,+7.35%,-3.65%
020031.TW,,,,,,,,,,
1762.TW,-0.45%,+1.65%,+1.33%,+0.29%,-1.89%,-1.89%,+0.15%,+1.04%,+2.64%,-0.14%
2388.TW,+1.97%,+2.47%,-0.84%,+0.53%,-3.15%,-3.15%,+0.00%,+2.82%,+1.37%,+2.29%
1256.TW,+1.17%,+0.77%,+0.00%,+2.30%,+9.74%,+9.74%,-1.71%,+0.00%,+0.00%,+1.04%
3673.TW,+0.69%,+6.97%,+1.53%,-0.88%,-0.63%,-0.63%,+0.00%,+2.55%,-0.12%,+0.50%
1516.TW,+2.68%,-0.29%,+0.29%,+1.16%,+0.00%,+0.00%,+0.29%,-1.43%,+0.29%,-0.58%
3413.TW,+2.44%,-0.34%,+7.17%,+0.16%,-0.16%,-0.16%,+1.27%,+0.63%,-0.47%,+1.26%
00693U.TW,+2.19%,-1.40%,+0.28%,-1.51%,+0.24%,+0.24%,-0.48%,-1.25%,+0.19%,+0.29%
2201.TW,+2.38%,-0.50%,+3.85%,-1.17%,-1.19%,-1.19%,+0.00%,+1.40%,+0.79%,+0.39%
1323.TW,+0.41%,+0.00%,+0.00%,-0.20%,+0.81%,+0.81%,+0.00%,+0.00%,+0.20%,+0.00%
1733.TW,-0.16%,+0.63%,+0.16%,-3.91%,+0.00%,+0.00%,+0.33%,+0.65%,+1.29%,-1.59%
00662.TW,+0.67%,+1.05%,-0.22%,-0.33%,-0.05%,-0.05%,+0.05%,+0.82%,+1.14%,+0.43%
8046.TW,-1.93%,+6.30%,+0.74%,+0.74%,-2.55%,-2.55%,-4.49%,+4.31%,-0.38%,+0.00%
1445.TW,+1.21%,+0.90%,+0.59%,-0.59%,-0.30%,-0.30%,+0.00%,-0.59%,+0.30%,+1.19%
1229.TW,-0.96%,+0.00%,-1.17%,-0.20%,-0.39%,-0.39%,-0.79%,+3.19%,+2.12%,-0.19%
2419.TW,+1.40%,+0.69%,+0.68%,-0.51%,+1.19%,+1.19%,-0.51%,+1.69%,-0.50%,+1.34%
2392.TW,+2.26%,+2.35%,+1.44%,-1.70%,+0.72%,+0.72%,-1.29%,+1.16%,-0.43%,+0.58%
3045.TW,-0.44%,+0.45%,-0.44%,-0.45%,-0.45%,-0.45%,+1.35%,-0.44%,+0.45%,-0.44%
6515.TW,+6.09%,+2.05%,-2.01%,-1.23%,-1.24%,-1.24%,+2.94%,-1.63%,+7.88%,+3.08%
00634R.TW,+0.96%,-0.24%,-2.15%,+0.24%,+0.49%,+0.49%,-0.49%,-1.22%,-0.74%,+0.00%
3715.TW,+2.49%,+1.73%,+2.21%,+1.33%,+0.49%,+0.49%,+0.49%,+0.49%,+1.30%,+0.80%
6958.TW,+2.30%,+1.02%,-1.41%,-1.43%,+1.25%,+1.25%,+0.21%,+0.20%,-1.02%,+1.65%
4164.TW,+7.30%,+4.95%,-0.39%,+1.18%,-2.14%,-2.14%,+3.39%,+5.20%,+3.11%,-0.71%
2024.TW,+0.00%,-0.52%,-0.26%,+3.43%,-2.55%,-2.55%,-0.26%,+2.36%,-1.03%,+0.00%
6415.TW,+1.19%,+1.96%,-1.28%,-3.24%,-2.01%,-2.01%,-3.28%,+9.89%,+8.61%,-0.47%
6573.TW,+0.34%,-2.05%,+0.35%,-1.04%,-2.46%,-2.46%,+0.00%,+1.44%,-0.35%,-0.71%
2207.TW,+0.17%,+0.00%,+0.17%,+0.00%,-0.33%,-0.33%,+0.00%,+1.00%,-0.49%,+0.99%
910322.TW,-0.21%,+0.21%,-0.62%,-0.62%,-0.83%,-0.83%,+0.42%,+0.21%,-0.84%,+5.26%
3321.TW,+0.00%,-0.31%,-0.94%,-0.95%,-0.32%,-0.32%,-0.64%,+0.65%,-1.28%,+0.97%
2211.TW,+0.80%,+1.59%,-0.22%,+2.02%,+0.33%,+0.33%,+0.55%,+2.61%,-0.11%,+0.11%
4439.TW,+0.51%,+6.46%,-1.90%,-1.93%,-0.99%,-0.99%,+0.00%,+2.99%,+1.45%,-1.90%
00949.TW,+1.60%,+0.57%,-0.38%,-0.38%,-0.06%,-0.06%,-0.89%,+1.15%,+1.33%,+0.87%
2542.TW,+0.12%,+1.27%,-1.14%,+0.92%,-1.72%,-1.72%,-0.35%,+1.17%,+0.46%,+0.69%
6431.TW,+0.99%,-0.65%,-1.64%,+0.33%,+0.66%,+0.66%,-0.66%,+0.66%,+4.29%,-1.90%
7721.TW,-0.13%,-1.04%,-0.92%,+5.98%,-2.26%,-2.26%,-0.90%,+0.26%,-0.39%,+0.39%
6625.TW,+0.90%,+1.02%,-0.13%,-2.19%,+0.63%,+0.63%,-0.25%,+0.13%,-0.38%,+0.63%
02001R.TW,,,,,,,,,,
9917.TW,+0.82%,+0.41%,+0.41%,-1.21%,-0.41%,-0.41%,-0.41%,+0.41%,+0.41%,+2.05%
6807.TW,+0.50%,+0.87%,+0.37%,+0.49%,+2.58%,+2.58%,-0.72%,+3.13%,-0.12%,+0.47%
8271.TW,+2.33%,+3.26%,+4.31%,-1.11%,-0.10%,-0.10%,-1.02%,+3.30%,-0.20%,+0.60%
4540.TW,+9.84%,+5.09%,+3.23%,-4.52%,+3.64%,+3.64%,+0.53%,-1.57%,+0.89%,+1.76%
3056.TW,+0.31%,+0.61%,-1.22%,+0.46%,+0.15%,+0.15%,+0.31%,+0.31%,+0.46%,+2.88%
3669.TW,+3.07%,-0.71%,+0.72%,-0.95%,+1.56%,+1.56%,+3.20%,-0.23%,-1.03%,+0.00%
1309.TW,+0.00%,+3.11%,-1.89%,+2.31%,-0.75%,-0.75%,+1.14%,+4.87%,+1.43%,-0.70%
00904.TW,+1.82%,+0.00%,+1.52%,-1.44%,+0.43%,+0.43%,-0.43%,+0.97%,-0.54%,+1.89%
6756.TW,+4.29%,+0.82%,+3.67%,-2.76%,+1.21%,+1.21%,-1.60%,+2.85%,+5.93%,+0.75%
6919.TW,+6.17%,+4.05%,+9.74%,+5.80%,+2.24%,+2.24%,-3.06%,+6.32%,+0.00%,-2.65%
2360.TW,+6.98%,+3.19%,+1.76%,+2.02%,+0.28%,+0.28%,-1.84%,+0.14%,+0.57%,+2.29%
00708L.TW,+2.66%,+0.17%,+0.00%,+1.28%,+2.45%,+2.45%,-2.16%,+2.75%,+0.48%,-2.89%
8016.TW,+0.48%,+1.18%,+0.23%,-1.40%,-1.18%,-1.18%,-1.68%,+1.71%,-0.24%,+0.24%
3094.TW,+2.05%,-0.84%,+2.20%,-0.83%,-1.33%,-1.33%,+1.69%,+0.00%,+0.50%,+0.50%
5484.TW,+1.53%,+0.75%,+0.19%,-1.50%,+1.71%,+1.71%,+9.89%,-1.53%,-0.34%,+0.87%
1454.TW,+2.68%,+1.31%,+0.00%,+0.65%,-0.64%,-0.64%,-0.65%,+0.32%,+0.32%,+0.32%
00941.TW,+0.65%,+1.14%,+0.49%,-0.84%,-0.07%,-0.07%,+0.28%,+0.21%,+0.92%,-0.21%
3014.TW,+1.42%,-0.70%,+1.06%,+2.80%,+0.34%,+0.34%,+1.02%,+4.36%,+0.32%,-0.32%
3406.TW,+0.86%,+0.43%,+0.85%,+2.32%,-0.41%,-0.41%,-0.52%,+0.00%,-1.77%,+1.27%
6794.TW,+1.63%,+1.02%,-0.14%,-1.59%,+0.44%,+0.44%,+0.73%,+0.72%,+0.00%,+0.58%
2383.TW,+5.49%,+4.17%,+2.50%,-0.49%,+1.31%,+1.31%,-2.58%,-0.17%,-1.33%,-0.17%
6235.TW,+0.98%,+1.29%,+1.27%,-1.10%,+1.11%,+1.11%,-0.16%,+2.05%,+1.23%,-1.07%
3149.TW,+0.97%,+1.28%,+0.00%,-0.47%,+0.79%,+0.79%,-0.63%,+1.27%,+0.47%,-0.78%
00963.TW,+0.89%,+0.68%,+0.29%,-0.10%,+0.19%,+0.19%,+0.39%,+0.39%,+0.96%,+0.19%
2023.TW,-1.25%,+0.32%,-2.52%,+4.21%,-3.73%,-3.73%,-0.97%,+7.82%,-0.91%,+1.22%
3454.TW,+7.72%,+0.00%,+2.51%,-2.45%,+2.51%,+2.51%,-2.10%,+1.07%,-3.53%,+0.37%
3543.TW,-1.09%,+0.22%,+0.44%,-0.44%,+0.22%,+0.22%,-0.22%,+0.88%,+0.00%,+2.84%
2345.TW,+3.41%,+0.00%,+1.98%,-2.45%,+2.38%,+2.38%,-5.30%,-0.96%,+0.00%,+4.55%
3018.TW,-0.90%,+2.18%,-2.31%,-0.55%,-1.10%,-1.10%,+0.19%,-0.18%,+1.30%,+0.18%
6526.TW,+2.98%,-0.29%,-0.73%,-0.88%,+3.98%,+3.98%,-0.99%,+1.58%,-2.12%,+1.15%
6641.TW,+0.69%,+2.92%,-1.67%,-0.68%,-0.34%,-0.34%,+1.37%,+0.17%,-1.35%,+1.88%
1776.TW,+3.84%,-0.49%,-1.49%,+2.51%,-6.13%,-6.13%,+0.52%,+1.82%,-0.77%,-0.26%
3686.TW,+2.05%,+0.57%,-0.29%,-1.15%,-0.58%,-0.58%,+2.62%,+3.12%,+1.38%,+1.09%
6933.TW,+1.83%,-0.51%,+1.29%,-0.76%,+4.87%,+4.87%,+0.49%,+0.24%,-0.97%,+1.47%
2415.TW,+0.87%,+2.77%,+1.01%,+2.34%,-0.82%,-0.82%,-2.63%,-1.01%,-0.68%,+0.00%
1806.TW,+0.43%,+1.73%,+1.91%,-0.83%,-1.16%,-1.16%,-0.64%,+2.57%,+0.00%,+2.09%
006203.TW,+2.12%,+0.11%,+0.16%,-0.71%,+0.11%,+0.11%,+0.27%,-0.65%,-0.99%,+1.55%
1337.TW,+1.97%,+0.00%,-0.81%,-0.81%,+1.31%,+1.31%,-0.97%,+9.95%,-1.63%,+0.30%
6409.TW,,,,,,,,,,
6155.TW,+4.03%,-0.20%,+0.20%,+2.85%,-0.20%,-0.20%,-1.19%,+2.01%,-1.18%,+0.80%
6165.TW,,,,,,,,,,
8103.TW,+1.75%,+0.91%,+3.21%,-0.78%,-0.59%,-0.59%,-1.87%,+0.90%,+0.20%,+1.19%
2883.TW,+2.08%,+0.29%,+0.58%,+2.60%,-0.56%,-0.56%,+0.28%,+1.41%,-0.56%,+0.84%
9937.TW,+1.44%,+0.16%,+0.00%,-0.63%,+0.63%,+0.63%,+0.00%,-0.47%,-0.79%,+0.80%
6781.TW,+5.47%,-3.30%,+5.37%,-1.85%,+0.47%,+0.47%,+2.82%,-2.74%,-2.35%,-2.40%
2308.TW,+2.14%,+2.84%,-0.48%,-2.53%,-0.62%,-0.62%,-0.25%,+1.00%,-0.99%,+1.25%
2324.TW,+3.14%,-0.13%,+1.85%,-1.30%,-0.53%,-0.53%,+1.19%,+0.79%,+0.13%,-0.78%
6108.TW,+2.18%,-0.91%,+2.77%,+0.60%,+3.27%,+3.27%,-0.58%,-2.03%,+1.78%,-2.33%
4148.TW,+0.53%,+1.36%,-0.83%,-1.77%,-2.44%,-2.44%,+1.41%,-0.21%,-0.64%,+0.00%
1907.TW,+0.17%,+1.52%,-0.83%,+0.17%,-0.84%,-0.84%,-0.68%,+1.36%,+0.17%,+1.34%
2375.TW,+6.21%,-1.57%,+2.32%,-2.12%,+0.00%,+0.00%,-0.87%,+2.04%,-1.00%,-0.72%
00965.TW,+0.07%,+1.31%,-0.13%,-0.19%,+0.71%,+0.71%,+1.55%,+0.64%,-0.38%,+1.27%
6805.TW,+2.31%,-0.45%,+6.67%,+3.27%,-1.65%,-1.65%,+0.14%,+2.93%,+5.02%,-1.55%
2905.TW,+0.00%,+2.19%,+0.31%,+0.61%,-4.24%,-4.24%,+0.63%,+1.26%,+0.31%,+0.31%
6969.TW,-0.83%,+1.20%,-0.71%,-3.10%,-2.09%,-2.09%,-1.00%,-2.66%,-0.26%,-0.26%
8201.TW,+0.71%,+1.77%,+1.39%,-1.37%,-0.69%,-0.69%,+0.70%,+2.08%,-1.02%,+1.37%
5292.TW,+1.62%,-0.32%,+1.92%,-1.57%,-0.32%,-0.32%,+0.00%,+0.96%,-0.63%,+0.32%
3605.TW,+2.50%,-1.05%,+3.52%,-0.85%,+9.95%,+9.95%,-7.49%,+0.17%,-0.51%,+5.08%
2474.TW,+0.26%,+1.27%,+0.25%,-1.00%,+0.25%,+0.25%,+0.25%,+0.25%,+0.75%,-0.25%
3013.TW,+2.38%,-0.78%,+1.95%,-1.53%,+1.95%,+1.95%,-0.38%,+1.92%,-2.63%,+0.00%
8473.TW,+0.40%,+2.14%,-0.26%,+1.58%,-2.46%,-2.46%,-0.13%,+0.53%,+1.06%,-0.39%
6598.TW,+0.22%,+0.86%,+4.05%,-1.64%,-1.88%,-1.88%,-1.70%,+1.30%,+1.92%,+1.46%
5284.TW,+5.74%,-1.28%,+0.00%,-0.97%,+0.65%,+0.65%,-3.90%,+0.00%,-0.68%,-0.68%
1467.TW,+0.49%,+0.48%,+1.44%,+0.47%,-1.89%,-1.89%,-0.48%,+0.97%,+0.00%,+0.00%
2387.TW,+2.49%,+1.13%,+1.12%,-0.63%,+0.32%,+0.32%,-0.63%,+0.16%,-0.80%,-0.80%
2609.TW,+4.96%,-1.03%,+0.60%,+0.59%,+0.00%,+0.00%,+0.88%,+2.49%,+0.29%,+1.28%
3057.TW,-0.43%,+2.61%,+0.42%,+0.00%,+0.00%,+0.00%,+0.42%,+0.42%,+0.00%,+0.42%
00713.TW,+0.93%,+0.19%,-0.18%,-0.19%,-0.28%,-0.28%,+0.37%,+0.65%,-0.28%,+0.74%
4764.TW,-0.11%,+0.00%,+0.22%,-0.86%,+0.00%,+0.00%,+0.87%,+1.18%,+0.64%,+0.32%
6472.TW,+2.37%,+0.69%,-1.84%,-1.87%,+2.39%,+2.39%,+3.03%,-1.47%,+3.90%,-1.44%
6863.TW,+0.71%,-2.47%,+2.54%,-3.00%,+4.55%,+4.55%,-5.23%,-0.37%,-3.32%,+0.38%
2365.TW,+3.09%,+3.10%,-1.51%,-3.49%,+0.00%,+0.00%,+0.23%,-0.23%,-2.04%,+1.27%
2425.TW,+1.74%,+0.14%,+0.14%,-0.85%,+0.14%,+0.14%,+0.00%,+0.00%,+0.43%,+5.98%
6128.TW,+3.09%,-0.29%,-0.29%,-0.29%,+0.72%,+0.72%,+0.14%,+1.71%,-0.14%,+0.28%
3008.TW,+1.26%,+0.00%,-0.53%,-2.86%,+0.00%,+0.00%,-0.74%,+0.37%,-1.29%,+2.43%
2313.TW,+2.68%,+0.00%,+1.45%,-2.00%,-1.02%,-1.02%,-1.62%,+0.75%,+0.30%,+1.78%
2390.TW,+0.00%,-0.79%,-0.40%,-0.40%,-0.81%,-0.81%,+0.00%,+1.63%,-0.40%,+0.40%
01004T.TW,+0.00%,+0.00%,-0.26%,+0.00%,+0.26%,+0.26%,+0.00%,+0.00%,+0.17%,-0.51%
2723.TW,+0.48%,-2.38%,+0.98%,+0.48%,-4.81%,-4.81%,+0.71%,+2.31%,-2.16%,+1.20%
1589.TW,+1.76%,+1.86%,-0.39%,+2.23%,-0.51%,-0.51%,-0.77%,+0.65%,+1.42%,+4.46%
1435.TW,+4.99%,+0.26%,+0.00%,-2.63%,+0.00%,+0.00%,-2.57%,-1.39%,+2.11%,+0.00%
3048.TW,+2.31%,+1.74%,+0.68%,-0.68%,+0.51%,+0.51%,-1.02%,+1.20%,+0.34%,+0.17%
4440.TW,+1.31%,+1.72%,-0.21%,+0.00%,-0.85%,-0.85%,+1.28%,+0.42%,-0.21%,+0.21%
9945.TW,+2.54%,+0.24%,-1.18%,+0.60%,-1.07%,-1.07%,-0.48%,+2.16%,+0.00%,+0.12%
9904.TW,+1.10%,+2.18%,-0.67%,-0.40%,+1.62%,+1.62%,-1.99%,-0.14%,+0.54%,+1.08%
4949.TW,+0.98%,+5.80%,+0.00%,+0.91%,+0.90%,+0.90%,+0.00%,-0.22%,-0.67%,+0.00%
6282.TW,+0.50%,+3.49%,+0.16%,+0.16%,-1.12%,-1.12%,-0.16%,+2.59%,+3.63%,-0.15%
1312.TW,+0.00%,+1.36%,-2.23%,+2.28%,+0.45%,+0.45%,+0.00%,+3.11%,+2.59%,-2.94%
3049.TW,+1.34%,+1.57%,+0.00%,+0.00%,-0.71%,-0.71%,+2.63%,+2.45%,+2.73%,+0.11%
1537.TW,+0.99%,+0.98%,+0.32%,-0.97%,+0.00%,+0.00%,-0.33%,+0.98%,+0.00%,+0.65%
7732.TW,+0.36%,+1.54%,+0.81%,+0.12%,-0.69%,-0.69%,-0.46%,+0.35%,+0.23%,-0.46%
2515.TW,-0.94%,+2.38%,-1.86%,+0.95%,+0.00%,+0.00%,+1.88%,+1.84%,+1.81%,+0.00%
4566.TW,+2.88%,+1.12%,+0.42%,+2.21%,-0.54%,-0.54%,+2.71%,+0.40%,-0.26%,+2.24%
1723.TW,+0.66%,+0.65%,+0.00%,+0.54%,+0.32%,+0.32%,+0.64%,+1.38%,+0.42%,+0.73%
00851.TW,+1.06%,+1.24%,-0.09%,-0.19%,-0.09%,-0.09%,-0.76%,+0.10%,+0.67%,+0.00%
2727.TW,+1.80%,-0.66%,+0.22%,+1.33%,+0.22%,+0.22%,+0.22%,-0.65%,+0.22%,-0.22%
00654R.TW,-1.47%,+0.90%,+0.15%,+1.03%,+0.44%,+0.44%,+1.46%,-1.87%,+1.61%,+0.14%
4414.TW,,,,,,,,,,
2465.TW,-1.39%,+0.70%,+1.82%,-2.61%,+2.40%,+2.40%,-1.52%,+0.14%,+0.14%,+4.46%
00951.TW,+0.72%,+3.11%,+1.16%,+0.23%,-0.34%,-0.34%,-1.03%,+1.39%,-0.23%,+1.72%
6531.TW,+1.64%,-0.48%,+1.30%,-0.80%,-0.16%,-0.16%,-0.16%,+3.40%,+0.16%,+1.09%
6449.TW,,,,,,,,,,
2457.TW,+1.59%,+1.57%,+0.14%,+0.70%,-3.34%,-3.34%,-2.31%,+1.47%,+2.03%,-0.43%
8926.TW,+0.24%,+1.69%,-0.36%,-2.15%,-0.12%,-0.12%,-0.49%,+0.61%,+0.12%,+0.49%
3028.TW,-0.17%,+0.67%,-0.17%,-0.50%,-0.17%,-0.17%,+0.50%,+1.00%,-0.17%,+0.00%
5515.TW,+0.53%,+1.41%,-0.52%,-1.57%,-2.66%,-2.66%,-1.28%,-0.18%,+0.18%,+0.00%
3481.TW,+1.87%,+0.00%,+1.47%,-1.81%,-0.37%,-0.37%,-0.74%,+4.10%,+1.43%,+2.12%
6916.TW,+2.44%,+0.22%,+0.00%,-2.38%,+2.00%,+2.00%,+0.00%,+1.09%,+0.00%,+0.00%
2409.TW,+3.33%,-1.43%,+0.36%,-1.81%,-0.37%,-0.37%,+1.11%,+2.93%,+2.14%,+0.70%
2033.TW,+2.77%,-1.35%,-0.23%,+6.85%,-4.49%,-4.49%,+0.00%,+2.91%,+0.00%,+0.87%
0050.TW,+1.52%,+0.43%,+0.46%,-1.13%,+0.61%,+0.61%,-0.15%,-0.43%,-1.20%,+1.52%
9955.TW,-0.77%,+1.70%,-0.30%,-1.83%,-2.02%,-2.02%,-2.22%,+0.81%,+1.28%,-2.85%
4526.TW,+4.07%,+1.19%,+4.71%,-4.01%,+4.18%,+4.18%,+1.77%,+4.73%,+0.75%,+1.20%
3090.TW,+4.28%,+0.73%,+4.80%,+0.69%,+1.52%,+1.52%,-1.22%,+1.10%,-2.18%,-0.14%
8374.TW,+3.95%,+0.84%,+0.84%,-1.66%,+1.27%,+1.27%,+5.00%,-1.19%,+0.80%,+0.80%
6719.TW,+2.82%,+1.14%,+1.13%,-1.34%,+1.58%,+1.58%,-0.89%,+2.92%,+2.40%,+0.43%
1410.TW,+2.74%,-0.28%,-0.99%,-0.28%,+0.86%,+0.86%,-0.71%,-0.14%,+0.14%,+0.00%
2301.TW,+1.88%,+0.00%,-0.92%,+0.93%,-0.46%,-0.46%,+0.00%,+2.78%,-1.80%,+1.83%
2382.TW,+2.13%,+1.04%,+3.92%,+0.00%,+2.38%,+2.38%,+0.00%,+0.78%,+0.00%,+0.19%
1711.TW,+1.21%,+4.30%,-0.92%,-1.39%,-2.11%,-2.11%,-0.48%,+3.37%,-0.23%,-0.23%
1102.TW,+0.61%,-0.24%,-0.12%,-2.08%,+0.00%,+0.00%,+0.25%,+3.12%,-0.36%,+0.73%
2032.TW,-0.74%,+1.48%,+0.00%,+9.85%,-2.33%,-2.33%,-0.68%,+9.93%,+9.97%,+4.82%
TXF.TW,+1.36%,+0.68%,+0.61%,-0.79%,+0.38%,+0.38%,-0.09%,+0.36%,-0.94%,+1.40%
6191.TW,+9.94%,+0.00%,+7.89%,+0.40%,+0.13%,+0.13%,+1.98%,-4.02%,+0.54%,+3.36%
8422.TW,+0.56%,+1.39%,-0.27%,+0.28%,+0.00%,+0.00%,-0.55%,+0.55%,-0.27%,+0.55%
3701.TW,+1.51%,+5.53%,-1.15%,-1.42%,+2.10%,+2.10%,-0.90%,+2.08%,+0.00%,+1.02%
4562.TW,+3.01%,+1.03%,-0.51%,-2.39%,+3.68%,+3.68%,+0.68%,-0.34%,+2.36%,-0.33%
5258.TW,+2.37%,+5.45%,-0.55%,+0.00%,+4.86%,+4.86%,-0.74%,-0.74%,-0.53%,+0.11%
3530.TW,+2.35%,+0.48%,+0.12%,+0.48%,-0.48%,-0.48%,-2.04%,+3.07%,-0.24%,+1.67%
1449.TW,+2.13%,+0.26%,-1.82%,-1.32%,-0.80%,-0.80%,-0.27%,+3.79%,-0.26%,-0.52%
3092.TW,+0.19%,+2.50%,-0.75%,+8.68%,+2.43%,+2.43%,+1.69%,-1.50%,+0.17%,+0.34%
1726.TW,+0.80%,-0.13%,-0.26%,-0.13%,+0.13%,+0.13%,+0.00%,+0.40%,-0.13%,+0.79%
2618.TW,+1.88%,-0.33%,-3.15%,-0.45%,-1.24%,-1.24%,-0.80%,+0.35%,-0.80%,+2.31%
8045.TW,+9.35%,-1.49%,+3.77%,+5.45%,-2.07%,-2.07%,+1.41%,-4.86%,+0.00%,-0.36%
2489.TW,+3.70%,+1.37%,-1.36%,-0.82%,-1.39%,-1.39%,+1.69%,+1.38%,+1.09%,+1.08%
3312.TW,+4.37%,-0.57%,-0.38%,+0.96%,+0.38%,+0.38%,-2.84%,+4.68%,-1.49%,-0.38%
2838.TW,-0.33%,+0.65%,-0.32%,-0.33%,+0.00%,+0.00%,+0.33%,+0.33%,+0.00%,+0.32%
3501.TW,+0.50%,+0.33%,+0.17%,+0.33%,+1.82%,+1.82%,-0.16%,+0.33%,+0.81%,+0.81%
8039.TW,+0.99%,+5.67%,+1.14%,+0.51%,-2.94%,-2.94%,+2.41%,+1.12%,-2.32%,+1.03%
8478.TW,+4.37%,+3.14%,+0.00%,+0.00%,+0.00%,+0.00%,-1.52%,+2.06%,+1.26%,-0.75%
6164.TW,+1.16%,+0.38%,+0.00%,-0.76%,+0.00%,+0.00%,-1.15%,+1.95%,+0.00%,+0.76%
3550.TW,+1.58%,+2.80%,-0.30%,-1.82%,+0.00%,+0.00%,+0.62%,+4.92%,-1.47%,+0.30%
6416.TW,+4.82%,+1.67%,+0.00%,-1.65%,-1.26%,-1.26%,-1.69%,+1.72%,-1.27%,+0.43%
3432.TW,+0.00%,+6.07%,-1.51%,-1.83%,+0.00%,+0.00%,-0.31%,+0.94%,+4.95%,-2.06%
1514.TW,+0.21%,+2.50%,-1.63%,-0.62%,+0.00%,+0.00%,+0.42%,+3.21%,-0.20%,-0.70%
6209.TW,+4.25%,+4.79%,-0.34%,-0.68%,+2.74%,+2.74%,+8.99%,-5.34%,+0.97%,+4.15%
4912.TW,+6.00%,-1.13%,+2.29%,+0.75%,+0.74%,+0.74%,-0.74%,-1.48%,-0.38%,-4.91%
3015.TW,+1.24%,+2.92%,+2.54%,-2.62%,-0.30%,-0.30%,-1.05%,-0.45%,+0.76%,+0.91%
00894.TW,+2.34%,+0.67%,+1.42%,-1.49%,+0.90%,+0.90%,-0.56%,-0.19%,-0.99%,+1.38%
3703.TW,+0.51%,+0.50%,-0.83%,-1.01%,+0.17%,+0.17%,+0.68%,+3.88%,+0.65%,+0.16%
1735.TW,+1.80%,-1.26%,+0.00%,+0.26%,+0.26%,+0.26%,+0.76%,+0.00%,-0.25%,+0.25%
1522.TW,+2.75%,-0.60%,-0.15%,-2.40%,-0.61%,-0.61%,-0.77%,+0.16%,+0.47%,-0.31%
00712.TW,+1.13%,+0.31%,+0.81%,-0.40%,+0.10%,+0.10%,+0.61%,-0.40%,+0.91%,+0.60%
00924.TW,+0.35%,+1.20%,+0.27%,-0.65%,+0.31%,+0.31%,-0.27%,+0.00%,+1.19%,+0.15%
6504.TW,+0.77%,-0.46%,+0.77%,-0.76%,-0.77%,-0.77%,+1.24%,+0.61%,-0.46%,+0.61%
6955.TW,+0.71%,+3.51%,+0.34%,-0.68%,-2.04%,-2.04%,-0.69%,+3.50%,+0.34%,-1.01%
6776.TW,+0.68%,-0.51%,+0.00%,-0.51%,+0.17%,+0.17%,+0.17%,+0.34%,-0.17%,+0.68%
6196.TW,+1.72%,+1.36%,+0.00%,-1.00%,-0.68%,-0.68%,-0.34%,+1.02%,+1.69%,+0.33%
3002.TW,+1.87%,+0.74%,+1.09%,+8.66%,-3.65%,-3.65%,+1.03%,+1.02%,-0.34%,+2.37%
4989.TW,+1.46%,+0.57%,+0.57%,-1.14%,+1.72%,+1.72%,+2.26%,+0.83%,-0.27%,+1.10%
6405.TW,+1.17%,+1.82%,+1.63%,-3.04%,+0.17%,+0.17%,-0.99%,+3.33%,-0.65%,+1.62%
2423.TW,-0.56%,+3.63%,-0.88%,+0.66%,-0.99%,-0.99%,-2.88%,+0.91%,-0.90%,+0.46%
00673R.TW,-0.57%,+1.58%,+0.28%,-0.56%,-1.56%,-1.56%,-0.43%,+2.74%,-0.98%,+0.43%
1616.TW,+1.97%,+1.93%,-0.54%,+2.72%,+0.53%,+0.53%,-1.58%,+3.49%,+2.07%,+0.76%
6671.TW,+1.41%,+1.50%,+0.00%,+0.46%,-1.36%,-1.36%,+0.00%,+0.23%,-0.23%,-0.23%
3593.TW,+0.52%,+0.00%,+0.38%,+0.00%,-4.09%,-4.09%,+0.00%,+0.27%,+0.13%,+0.40%
2546.TW,+0.86%,+1.98%,-0.69%,-0.14%,-0.14%,-0.14%,-0.42%,+0.70%,+1.12%,+0.00%
1220.TW,+0.60%,+0.30%,+0.59%,-2.94%,-0.61%,-0.61%,-0.30%,+1.53%,+0.90%,+0.60%
1307.TW,+1.69%,+8.18%,+0.35%,+1.18%,+0.70%,+0.70%,+5.90%,+0.44%,+0.00%,-3.48%
4960.TW,-1.06%,+0.00%,-0.36%,+0.72%,-1.79%,-1.79%,-0.36%,+1.46%,+1.80%,-2.12%
3437.TW,+1.22%,+1.68%,+0.47%,-0.71%,-1.42%,-1.42%,-1.20%,+4.14%,+0.47%,+1.40%
