股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
3050.TW,-2.48%,-7.63%,+2.75%,-0.45%,-1.35%,-2.27%,+2.33%,+0.91%,+1.35%,+0.89%
6591.TW,-4.00%,-10.00%,-6.89%,+0.00%,+8.84%,+0.51%,+9.60%,+5.99%,-2.17%,+0.00%
6176.TW,+2.67%,-7.66%,+4.78%,-1.34%,+1.77%,-1.74%,+5.31%,+0.13%,+3.48%,+2.49%
2101.TW,-0.55%,-3.15%,-0.19%,+0.38%,-1.91%,-0.19%,+5.08%,-0.74%,+0.19%,+0.19%
1612.TW,-0.88%,-5.31%,+0.93%,+0.00%,-1.39%,+0.00%,+5.63%,+0.89%,+0.88%,+1.75%
00685L.TW,-3.83%,-9.20%,+2.36%,-0.16%,-3.22%,+1.37%,+5.22%,-0.56%,+2.33%,+1.42%
6446.TW,+4.72%,-2.40%,+3.38%,-1.49%,+0.00%,+3.32%,-1.75%,+0.30%,-2.97%,+4.28%
2374.TW,-2.75%,-7.29%,+1.02%,-1.01%,-2.28%,-0.26%,+3.12%,-1.01%,+1.28%,+0.50%
1443.TW,+0.00%,+0.55%,-3.64%,+0.19%,+0.00%,-3.58%,+2.74%,+0.38%,+5.12%,+0.00%
2025.TW,+0.72%,-5.00%,+4.89%,+7.17%,-3.68%,+3.12%,+0.67%,+1.34%,+3.30%,+0.64%
6141.TW,+0.00%,-6.74%,+6.63%,+2.82%,-1.10%,+2.50%,+8.67%,+0.50%,+1.74%,+2.20%
5243.TW,-1.05%,-9.68%,+0.13%,-1.96%,-9.19%,+1.17%,+8.41%,+4.01%,+0.26%,+1.15%
2303.TW,-1.03%,-3.13%,+1.79%,-0.35%,-0.71%,-1.42%,+1.81%,-1.06%,+1.43%,-0.35%
4968.TW,-0.92%,-8.93%,+1.91%,-1.25%,+3.67%,-1.10%,+2.84%,-0.36%,-0.72%,+1.70%
2417.TW,-3.33%,-10.00%,-1.15%,-0.39%,-3.50%,-0.40%,+4.05%,+1.95%,+1.53%,+3.38%
2402.TW,-0.89%,-7.46%,+1.61%,+0.00%,-1.27%,+0.32%,+3.85%,+3.09%,+0.30%,+0.00%
2351.TW,-1.19%,-9.93%,+9.99%,-2.98%,+3.21%,+1.62%,+1.20%,+0.00%,-0.53%,+0.26%
2420.TW,-0.73%,-3.23%,+1.82%,+0.60%,-0.30%,-0.45%,+0.60%,+1.48%,+1.46%,-0.29%
911622.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,-9.87%,+0.00%,+3.13%,-0.17%
8222.TW,-1.99%,-5.32%,+1.87%,-1.84%,-2.67%,-0.55%,+1.93%,+1.36%,+0.27%,+0.27%
2497.TW,+0.00%,-2.78%,+0.00%,+1.79%,-0.88%,-0.88%,+0.89%,-0.18%,+0.00%,+0.18%
2059.TW,-0.76%,+0.51%,-2.79%,+8.36%,+0.24%,+0.00%,+3.37%,-0.93%,-0.47%,+0.00%
3030.TW,+5.40%,+1.90%,+2.98%,+0.18%,-0.72%,-6.73%,+3.31%,+10.00%,-2.06%,-0.88%
1786.TW,+0.71%,+2.13%,-4.05%,+2.41%,-2.83%,+2.79%,-1.06%,+1.07%,-1.18%,+0.48%
9802.TW,+0.69%,-3.72%,+1.00%,+0.00%,-3.26%,-3.23%,-0.91%,-2.75%,+0.79%,-0.47%
3022.TW,-0.49%,-2.58%,+0.25%,+0.00%,+0.00%,-2.02%,+3.34%,+0.25%,+1.24%,-0.74%
5906.TW,+7.23%,-9.55%,+3.11%,+0.00%,+0.00%,-10.00%,+9.10%,-1.72%,-0.12%,+10.00%
00641R.TW,+1.79%,+5.27%,-1.54%,-0.41%,+2.45%,-0.33%,-1.60%,+0.88%,-0.81%,-0.88%
2412.TW,-0.92%,-1.39%,+0.94%,+0.47%,-0.46%,-0.93%,+2.35%,-0.46%,+0.92%,+0.46%
2428.TW,+0.94%,-8.02%,+3.41%,-0.37%,-2.58%,+0.38%,+4.77%,-1.32%,+0.36%,+0.00%
4536.TW,+1.12%,-3.67%,+0.35%,+0.46%,+0.46%,-0.34%,+0.57%,+0.23%,+1.02%,+0.34%
2901.TW,+0.20%,-2.14%,+0.60%,-0.40%,+0.20%,+0.20%,-0.40%,-0.20%,+0.60%,+0.40%
3231.TW,-1.65%,-6.09%,+3.58%,-0.65%,-1.30%,+0.88%,+6.55%,+0.41%,+0.41%,-1.22%
2464.TW,-0.57%,-9.98%,+3.59%,+4.38%,-0.98%,-3.75%,+4.30%,-0.79%,-0.40%,+0.00%
2884.TW,-1.04%,-3.14%,+0.81%,+1.34%,-1.06%,+0.53%,+2.66%,+0.00%,+0.00%,+1.04%
2007.TW,-0.17%,-9.53%,+3.26%,-0.93%,-1.69%,+0.19%,+1.71%,+1.68%,+1.47%,-1.45%
6116.TW,-2.35%,-7.50%,+2.60%,+0.81%,-0.80%,+1.82%,+0.50%,-0.50%,-0.50%,-0.20%
2453.TW,-1.35%,-9.93%,+1.90%,+0.75%,+0.00%,+0.00%,+1.48%,+0.73%,+1.45%,-0.71%
9958.TW,+9.85%,-10.00%,-6.23%,-5.41%,+1.94%,+9.96%,+9.83%,+10.00%,-9.89%,+4.42%
006208.TW,-1.06%,-4.32%,+1.29%,-0.59%,-0.60%,+0.90%,+1.90%,-1.02%,+1.35%,+0.96%
3055.TW,+0.85%,-9.95%,+0.37%,-1.12%,-4.53%,+0.40%,+4.13%,-1.13%,+3.44%,+2.59%
2722.TW,+0.00%,-1.00%,-4.19%,+3.47%,-0.87%,+0.00%,+2.50%,-0.72%,+1.01%,+0.00%
2885.TW,-2.16%,-5.15%,+1.16%,+0.77%,-1.52%,+0.77%,+1.15%,-0.38%,+0.76%,+0.00%
4119.TW,-1.00%,-5.22%,+1.60%,+0.00%,-1.92%,+1.78%,+0.88%,+1.39%,-0.51%,+1.55%
2929.TW,-1.39%,-7.23%,+1.72%,+0.50%,-0.99%,-0.20%,+2.71%,+2.44%,+2.38%,-1.40%
6645.TW,-1.40%,+5.63%,-2.17%,+1.85%,+0.36%,-0.36%,+1.82%,+0.36%,+0.00%,+1.42%
1717.TW,-0.16%,-2.60%,+0.33%,-0.33%,-0.83%,+0.84%,+2.00%,-0.49%,+0.00%,+0.16%
4763.TW,-1.24%,-5.66%,-7.00%,-9.68%,+0.00%,-1.59%,+2.82%,+0.39%,+2.34%,+0.00%
2535.TW,-0.82%,-3.31%,+1.71%,+0.00%,-0.84%,+0.85%,+1.68%,-0.55%,+0.55%,+0.00%
2013.TW,-1.14%,-7.64%,+9.77%,+1.83%,-2.47%,-2.53%,+1.42%,-1.86%,+1.42%,+4.67%
1714.TW,-2.28%,-9.22%,+1.63%,+0.92%,-2.16%,-1.40%,+4.36%,+0.11%,+1.58%,+0.11%
2352.TW,-1.42%,-6.46%,+2.05%,+0.50%,-1.00%,+0.50%,+1.50%,-0.74%,+1.00%,+0.00%
1568.TW,-1.92%,-9.62%,+3.00%,+0.16%,-2.90%,+1.99%,+2.93%,+1.58%,+2.18%,-1.22%
2020.TW,-0.36%,-3.94%,+1.49%,+0.00%,+0.00%,+0.74%,+0.36%,+0.73%,+1.08%,+0.00%
3029.TW,-0.26%,-4.71%,+1.92%,+1.35%,+1.60%,-0.52%,+1.58%,+0.26%,+0.26%,+1.03%
4958.TW,-3.43%,-6.34%,+3.80%,-1.75%,-1.78%,+1.15%,-0.65%,+1.15%,+2.92%,+0.16%
3583.TW,-2.41%,-7.05%,-0.93%,+1.61%,-1.06%,-5.21%,+4.65%,+6.06%,-3.43%,+0.13%
3706.TW,-1.65%,-7.15%,+1.64%,+1.61%,+0.00%,-1.59%,+1.13%,+0.48%,+0.63%,+0.47%
3054.TW,-0.73%,-7.09%,+2.89%,-1.79%,-2.60%,+1.34%,+3.69%,-0.76%,-0.77%,+1.29%
2031.TW,+0.33%,-3.89%,+2.53%,-1.64%,-0.33%,-0.34%,+3.03%,+0.16%,+2.61%,+0.64%
6285.TW,-1.17%,-3.44%,+1.60%,-1.33%,-0.86%,-0.62%,+1.12%,-1.23%,+1.00%,+0.37%
00642U.TW,-1.85%,-2.18%,+0.73%,-3.56%,-1.55%,-1.30%,+2.53%,-0.05%,+2.63%,+1.73%
3576.TW,-1.45%,-7.72%,+1.20%,-1.57%,-1.20%,+0.40%,+9.68%,+0.37%,+1.10%,-2.17%
8112.TW,-1.03%,-4.69%,-4.74%,-2.10%,-2.15%,+3.39%,+2.51%,+0.56%,+2.62%,+1.64%
00633L.TW,+0.60%,-4.24%,-2.30%,-7.34%,-10.57%,+1.64%,+10.55%,-0.78%,+1.08%,+1.84%
1535.TW,-2.21%,-5.81%,+0.57%,+0.23%,-3.06%,+0.35%,+3.03%,-0.68%,+1.37%,+0.11%
4306.TW,-2.04%,-6.94%,+1.49%,+1.10%,-2.18%,+1.49%,+1.83%,+0.36%,+1.08%,+0.35%
8105.TW,-3.59%,-8.51%,+1.74%,-1.14%,+0.00%,+1.16%,+3.14%,+0.28%,+0.55%,+3.30%
1721.TW,-1.93%,-0.39%,+0.40%,-0.79%,-1.19%,+0.40%,-1.20%,+2.02%,+1.59%,-1.17%
1434.TW,-1.41%,-3.96%,-0.17%,+1.98%,-1.78%,+0.00%,+2.97%,+0.16%,+0.32%,+0.96%
2461.TW,-1.52%,-5.23%,+0.65%,+0.65%,-1.28%,-0.65%,+1.31%,+0.32%,+0.96%,+0.32%
8131.TW,-0.62%,-2.66%,-1.77%,-2.13%,-0.84%,-1.01%,+3.24%,-0.66%,-1.16%,+0.34%
00637L.TW,+0.31%,-4.25%,-2.01%,-7.67%,-10.69%,+1.91%,+10.78%,-0.97%,+0.78%,+1.80%
00664R.TW,+1.47%,+4.77%,-0.92%,-0.20%,+1.87%,-0.65%,-2.70%,+0.14%,-1.15%,-0.27%
2434.TW,-6.36%,-10.00%,+9.49%,+9.85%,+9.87%,+9.80%,+9.67%,+9.83%,+9.88%,+9.83%
8488.TW,+0.00%,+0.00%,-2.17%,+1.02%,+1.18%,+0.33%,+0.17%,-0.33%,+0.17%,-0.33%
1533.TW,-1.40%,-6.58%,+4.01%,-0.13%,-1.60%,+0.00%,+1.76%,-0.27%,+0.40%,+0.27%
4952.TW,-2.89%,-8.23%,+0.00%,-0.54%,-2.17%,+1.00%,+3.96%,+0.95%,+1.36%,+5.07%
1219.TW,+0.28%,-1.97%,+1.15%,+0.00%,-1.14%,+1.15%,+1.70%,-0.84%,-0.28%,+1.41%
8249.TW,-2.14%,-4.96%,+3.34%,+0.81%,-2.20%,+1.84%,+3.82%,-0.19%,+0.00%,+0.19%
5288.TW,-0.70%,-3.90%,+0.49%,+0.37%,-1.34%,+0.00%,+0.00%,+0.12%,+0.62%,+0.25%
2034.TW,-0.19%,-3.01%,+0.19%,+0.19%,-0.58%,+0.19%,+1.94%,+0.19%,+0.76%,+0.38%
2483.TW,-2.16%,-5.73%,+0.47%,-1.16%,-0.24%,+4.72%,+4.05%,-1.08%,+0.88%,-0.22%
3380.TW,-1.17%,-4.55%,+1.86%,-1.63%,-0.41%,-2.28%,+4.25%,+0.20%,+0.81%,-1.01%
1795.TW,-0.41%,-8.81%,+0.45%,-1.34%,+0.00%,-5.90%,+1.20%,+1.55%,+0.12%,+0.12%
2406.TW,-1.89%,-9.62%,+1.42%,-2.10%,+3.57%,-2.07%,+4.58%,+1.68%,+0.33%,-0.33%
1316.TW,-1.49%,-9.91%,-8.13%,-1.56%,-7.41%,+10.00%,+0.52%,+0.26%,+4.64%,+9.85%
1515.TW,-0.11%,-9.97%,-0.13%,-0.25%,-1.64%,+0.39%,+7.16%,+6.68%,+0.67%,+0.00%
00674R.TW,+1.57%,-1.33%,+1.08%,+1.61%,-0.42%,-0.74%,-0.05%,+0.05%,-0.11%,-0.75%
2427.TW,-2.95%,-7.83%,+2.36%,+3.69%,+1.33%,+4.39%,+9.66%,-1.92%,-0.39%,-0.78%
1536.TW,+1.22%,-3.61%,+2.08%,+0.00%,+0.41%,-0.81%,+2.46%,+1.20%,+0.40%,+1.97%
2528.TW,+0.00%,-1.74%,+2.37%,+0.00%,+2.89%,-1.97%,+0.00%,+1.43%,-1.13%,-0.57%
1463.TW,-0.87%,-9.19%,+1.45%,-5.23%,+4.01%,+1.69%,+1.42%,-1.40%,+0.00%,+0.24%
3665.TW,-2.03%,-8.68%,+3.72%,-1.59%,-6.48%,+3.46%,+5.86%,+1.98%,+2.71%,+1.32%
5880.TW,-1.45%,-3.23%,+0.61%,-0.60%,-0.61%,+0.61%,+0.91%,+0.90%,+1.49%,+0.00%
2243.TW,-2.69%,-10.00%,+0.29%,-5.10%,-3.23%,-3.17%,-0.66%,+0.66%,+10.00%,+9.99%
2349.TW,-3.26%,-7.30%,-0.40%,-1.01%,-2.46%,+2.10%,+9.88%,+0.75%,+0.56%,-0.74%
2401.TW,-3.89%,-9.25%,+2.23%,-1.87%,-3.49%,+0.00%,+3.62%,+0.63%,+3.47%,-1.83%
8104.TW,+4.08%,-3.36%,+2.35%,-0.30%,+0.00%,-1.15%,+0.47%,-1.08%,+0.62%,+1.72%
3563.TW,-0.64%,-9.81%,+4.46%,-9.90%,-2.46%,-1.94%,+9.90%,+6.13%,-0.17%,+5.44%
2910.TW,+0.00%,-3.00%,-5.28%,+0.00%,-4.42%,+5.83%,+6.46%,-0.36%,-0.36%,-1.98%
2369.TW,-3.34%,-9.34%,+0.38%,-0.38%,-3.05%,+0.00%,+3.15%,+2.67%,+0.37%,+1.11%
1773.TW,-1.45%,-5.79%,+1.81%,-0.12%,-1.07%,+0.00%,+2.04%,+0.35%,-0.47%,+5.64%
4956.TW,-3.66%,-4.28%,+4.22%,-2.38%,-1.95%,-0.50%,+2.00%,+0.98%,+1.21%,+0.72%
5876.TW,-0.50%,-2.04%,+0.69%,+0.15%,+0.00%,-0.03%,+1.71%,-0.15%,+0.47%,+0.12%
4977.TW,+0.53%,-7.64%,+4.13%,+0.00%,-2.98%,+0.57%,+3.05%,+4.71%,-0.73%,+0.21%
00632R.TW,+1.51%,+5.16%,-1.34%,-0.23%,+1.89%,-0.59%,-2.76%,+0.38%,-1.37%,-0.31%
3704.TW,+1.65%,-7.14%,+2.10%,-0.34%,-1.37%,+2.09%,+1.37%,+1.01%,+0.00%,-0.33%
8213.TW,-1.60%,-4.23%,+0.00%,-0.51%,-2.22%,+1.40%,+2.76%,-0.67%,+1.35%,+0.33%
2845.TW,-0.72%,-2.60%,+0.53%,+0.00%,-0.53%,+0.53%,+1.81%,+0.31%,+0.10%,+0.73%
3266.TW,+0.00%,-3.11%,+0.00%,+1.83%,-2.25%,-0.46%,+4.63%,-0.44%,+1.33%,-1.32%
2812.TW,-0.99%,-1.69%,+1.21%,+0.00%,+0.50%,-0.50%,+1.50%,+0.00%,+0.49%,-0.49%
1324.TW,-0.40%,-1.61%,-1.22%,-0.83%,+0.00%,+0.83%,+0.83%,+0.41%,+2.45%,+5.58%
2867.TW,-1.56%,-4.13%,+1.32%,-0.65%,-0.66%,+0.66%,+1.64%,+1.29%,+2.56%,-0.93%
4906.TW,-1.97%,-8.39%,+0.60%,-0.59%,-0.40%,+1.80%,+8.05%,-0.91%,+0.73%,-1.64%
1712.TW,-1.19%,-2.72%,+0.62%,-0.62%,-0.62%,+1.56%,+1.85%,+0.00%,+0.60%,+0.60%
1203.TW,-0.19%,-2.81%,+0.19%,-0.19%,-0.19%,-0.58%,+1.94%,-0.57%,+0.19%,+0.00%
2002.TW,-1.21%,-3.67%,+0.00%,+0.64%,+0.00%,-0.42%,+3.59%,-0.82%,+0.82%,-1.22%
2478.TW,-2.94%,-9.98%,+3.03%,-5.38%,+5.69%,-2.94%,+3.19%,+0.65%,+5.18%,-1.54%
4560.TW,-2.33%,-5.68%,+3.06%,+6.56%,-2.12%,+7.66%,+9.85%,+1.83%,+1.14%,-3.87%
4532.TW,+0.86%,-3.92%,+2.30%,+1.91%,-1.02%,+0.86%,+2.56%,-0.50%,+0.00%,+0.17%
6582.TW,-0.60%,-4.89%,+2.83%,+0.82%,-0.61%,+0.51%,+1.93%,-0.60%,+0.20%,-0.20%
6668.TW,-2.84%,-3.25%,+1.01%,-0.67%,+0.00%,+2.68%,-1.31%,+1.99%,+0.00%,-0.91%
9136.TW,-2.23%,-3.12%,+1.98%,-1.09%,+0.25%,+2.08%,+5.76%,-0.57%,+0.34%,-0.11%
2897.TW,-0.78%,-2.25%,+0.69%,-0.68%,+0.34%,-0.11%,+0.80%,+0.23%,-0.23%,+0.11%
3557.TW,+3.17%,-8.44%,-1.12%,-6.78%,-6.97%,+9.77%,+9.79%,-0.54%,+0.54%,-6.49%
9939.TW,-0.71%,-2.86%,+0.55%,-0.91%,-1.48%,+0.94%,+1.48%,-1.28%,+1.85%,+0.18%
1718.TW,+0.51%,-7.68%,+2.22%,-1.74%,-1.21%,+0.34%,+5.01%,-0.74%,+2.99%,+1.56%
6491.TW,+0.00%,-6.17%,+1.04%,-1.00%,+0.00%,-0.50%,+2.02%,-0.74%,-1.75%,+2.03%
2484.TW,-4.46%,-5.84%,+4.47%,-1.19%,-1.68%,+1.22%,+1.45%,+0.00%,+0.00%,-1.67%
2520.TW,+0.23%,-8.66%,+3.99%,-0.24%,-0.96%,-0.97%,+4.17%,-0.47%,+0.00%,+0.00%
6166.TW,-1.29%,-4.25%,+2.39%,-0.33%,-0.84%,+5.23%,+1.92%,+0.47%,+0.00%,+0.00%
2102.TW,-1.12%,-4.55%,+0.79%,-0.79%,-0.79%,+0.40%,+1.59%,+0.39%,+1.17%,+1.16%
1338.TW,+0.90%,-7.56%,+0.96%,-1.90%,-2.43%,+1.49%,+1.96%,+0.48%,+1.44%,+0.94%
3023.TW,-0.98%,-4.80%,+1.68%,-0.89%,-0.90%,-0.52%,+3.26%,+0.00%,+0.00%,-0.13%
2106.TW,-1.90%,-2.22%,-1.13%,+0.00%,-3.01%,+3.69%,+1.99%,+0.42%,-0.56%,+0.70%
6672.TW,-1.57%,-2.00%,-0.67%,+0.67%,+0.00%,+0.68%,+0.00%,+0.00%,-0.68%,-2.04%
3694.TW,+0.62%,-9.54%,+8.50%,-0.31%,+0.00%,+3.77%,+1.82%,-1.19%,+1.51%,+1.48%
2312.TW,-1.41%,-3.81%,+0.00%,+1.49%,-1.46%,+0.00%,+1.98%,+0.49%,+0.00%,-0.48%
2208.TW,-3.17%,-6.91%,+5.08%,-1.49%,-1.89%,+0.00%,+3.08%,-2.61%,+7.28%,-0.71%
2028.TW,-0.21%,-4.05%,+0.89%,-0.66%,+2.77%,-1.40%,+0.98%,+1.30%,+1.60%,+1.37%
1909.TW,-1.72%,-8.77%,+1.44%,+1.26%,-1.56%,-1.58%,+4.35%,-0.15%,+7.26%,+6.63%
2348.TW,+0.90%,-9.96%,-2.77%,+3.66%,+2.94%,-0.95%,+1.73%,+1.89%,+3.53%,+0.00%
2104.TW,-1.34%,-5.66%,+2.22%,-0.22%,-0.22%,+0.87%,+4.00%,+1.98%,+1.84%,+0.00%
2880.TW,-1.72%,-2.92%,+1.81%,-0.59%,-0.89%,+0.60%,+1.19%,+0.00%,+0.59%,+0.59%
8476.TW,-0.27%,-2.30%,-2.35%,+3.40%,-1.23%,-0.28%,+0.14%,+0.00%,+0.42%,+2.63%
1339.TW,-1.66%,-5.30%,+3.05%,+0.00%,-1.73%,+0.75%,+1.75%,+0.00%,+0.61%,+1.22%
1605.TW,-2.38%,-8.23%,+1.33%,-0.66%,+1.65%,+1.62%,+3.51%,+2.47%,+1.81%,-2.07%
00648R.TW,+2.26%,+6.35%,-3.61%,-0.43%,+2.75%,-0.84%,-2.91%,+0.80%,-1.02%,-1.32%
3006.TW,-3.59%,-7.33%,+3.02%,-0.12%,-3.79%,+1.78%,+3.62%,+0.48%,+0.72%,+2.26%
1442.TW,-0.80%,-2.42%,+0.28%,+0.00%,+0.27%,-0.27%,+1.10%,+0.00%,+0.00%,+0.82%
3376.TW,-0.12%,-3.86%,+2.89%,+0.61%,-0.61%,+3.90%,+6.34%,+1.10%,-0.87%,+0.00%
1303.TW,-1.25%,-3.43%,+2.10%,+0.00%,-2.19%,+0.26%,+3.67%,-0.63%,+0.76%,+1.52%
00715L.TW,-5.80%,-2.26%,+0.00%,-4.63%,-3.46%,-2.84%,+4.51%,+0.28%,+4.30%,+3.51%
3021.TW,-1.69%,-6.19%,+2.20%,-1.79%,-2.55%,+1.12%,+2.22%,-0.36%,+1.09%,+0.36%
2633.TW,-1.06%,-4.08%,+0.00%,-0.22%,-2.02%,+0.00%,+3.66%,+0.22%,+0.22%,-0.44%
1441.TW,-3.99%,-5.23%,+1.56%,-0.97%,-0.70%,+0.00%,+6.23%,-1.60%,+0.27%,+0.68%
2543.TW,-0.36%,-1.45%,-1.10%,+0.74%,+0.99%,-2.07%,+2.37%,+0.73%,+0.00%,+0.36%
1762.TW,-2.56%,-5.67%,+0.00%,+0.43%,-0.85%,+0.00%,+2.37%,+0.42%,+1.05%,+0.21%
2388.TW,-4.44%,-6.59%,+9.96%,+9.81%,+9.97%,+10.00%,+9.94%,+6.46%,-9.47%,+5.90%
1256.TW,-2.41%,-1.06%,+1.79%,+0.35%,-1.75%,+0.36%,+1.77%,+0.70%,+9.69%,+1.26%
3673.TW,-7.00%,-9.88%,-1.44%,-6.23%,-1.41%,-1.29%,+6.97%,-1.63%,+0.55%,+0.41%
1516.TW,+4.34%,-6.36%,+2.09%,-0.26%,-0.26%,-0.51%,+3.88%,-0.50%,-0.50%,+1.01%
3413.TW,-2.77%,-9.96%,+3.39%,-5.24%,-5.30%,+7.06%,+9.09%,-1.67%,-1.69%,+0.00%
00693U.TW,-0.82%,-0.77%,+1.87%,-0.87%,+0.36%,+1.33%,+1.93%,+1.29%,+0.25%,+0.98%
2201.TW,-1.07%,-3.88%,+0.67%,+0.45%,-1.11%,-0.22%,+0.45%,+0.67%,+1.33%,+2.41%
1323.TW,-2.75%,-8.33%,+1.08%,+0.91%,+0.00%,-0.30%,+1.36%,+0.15%,+1.94%,+0.73%
1733.TW,-1.12%,-5.52%,+0.17%,+0.86%,-1.19%,+1.20%,-0.34%,+0.51%,+0.00%,+0.85%
00662.TW,-2.34%,-4.97%,+3.33%,-0.30%,-4.25%,+1.65%,+5.45%,-0.81%,+0.81%,+1.87%
8046.TW,-0.75%,-4.51%,+0.59%,+0.39%,-2.14%,+1.00%,+3.35%,+2.10%,+2.06%,+1.83%
1445.TW,-1.18%,-3.34%,+0.86%,+0.49%,-0.73%,+1.84%,+0.60%,+0.24%,+0.48%,+1.19%
1229.TW,-0.39%,-3.66%,+1.90%,+0.00%,+0.93%,+0.53%,+1.71%,-1.42%,+0.52%,-0.52%
2419.TW,-2.14%,-8.76%,+3.20%,-0.78%,-0.78%,+0.26%,+5.76%,-0.74%,+0.50%,+0.74%
2392.TW,-2.88%,-8.44%,-0.12%,+0.48%,-1.91%,+0.12%,+0.97%,+0.12%,+1.32%,+0.36%
3045.TW,+0.00%,-2.75%,+1.89%,-0.93%,+0.00%,+0.47%,+0.47%,-0.93%,+0.47%,+0.00%
00634R.TW,+0.00%,+4.10%,-1.82%,+3.86%,+5.50%,-0.99%,-4.69%,-0.45%,-0.15%,-1.20%
4164.TW,-1.29%,-3.79%,+0.15%,-0.30%,-2.73%,+0.47%,+0.78%,+0.15%,+0.31%,+0.00%
2024.TW,-2.36%,-5.31%,+2.04%,+0.00%,+0.00%,+0.50%,+2.99%,+0.97%,+9.57%,-0.44%
6415.TW,+0.65%,-4.68%,+0.85%,+0.84%,-1.66%,+0.85%,+8.72%,-1.23%,+0.31%,-0.47%
6573.TW,-3.13%,-8.06%,+1.75%,-2.59%,-3.36%,+6.23%,+2.41%,+1.68%,+2.32%,-1.62%
2207.TW,+0.81%,-8.58%,-1.03%,+0.89%,-2.50%,-1.81%,+3.37%,-2.37%,+2.13%,-2.08%
910322.TW,+0.00%,-8.32%,+2.04%,+1.09%,-3.05%,+0.37%,+4.98%,+5.45%,-2.67%,+3.25%
3321.TW,-6.76%,-9.57%,+0.00%,+1.60%,-2.21%,+6.77%,+1.51%,+1.19%,-0.88%,-4.15%
2542.TW,-1.64%,-5.91%,+4.74%,-0.23%,-1.25%,+0.11%,+2.52%,-0.67%,+0.79%,+0.45%
6431.TW,-2.03%,-9.34%,-0.38%,-7.28%,-8.26%,+9.91%,+9.84%,+9.70%,+2.04%,+0.33%
6625.TW,-1.89%,-3.13%,-9.48%,-3.80%,-4.43%,-5.51%,+0.40%,-4.35%,+4.00%,-1.59%
9917.TW,-0.11%,-0.78%,+0.00%,-0.11%,-0.11%,+0.56%,+1.34%,-0.66%,+0.11%,+0.55%
8271.TW,-0.52%,-5.52%,+1.53%,+3.15%,-1.46%,+0.67%,+1.61%,-0.13%,+1.32%,+3.26%
4540.TW,-1.00%,-10.13%,+6.06%,-2.39%,+0.00%,+5.31%,+5.34%,+1.51%,+6.94%,+3.95%
