股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
4568.TWO,+0.59%,+0.44%,-0.15%,+0.29%,+0.00%,+0.00%,-0.73%,+0.15%,+0.00%,-0.15%
8923.TWO,+0.80%,-3.42%,+0.00%,-1.63%,-0.28%,-0.28%,+6.39%,+2.87%,-3.30%,+1.05%
8068.TWO,+2.96%,+0.00%,+9.89%,+9.98%,-3.27%,-3.27%,+1.54%,+10.00%,+9.92%,-4.64%
1586.TWO,+1.36%,+0.12%,+1.58%,-0.24%,-0.24%,-0.24%,-0.96%,-0.24%,+0.12%,-0.49%
8932.TWO,+0.00%,+0.00%,+0.00%,-1.13%,+0.38%,+0.38%,+0.00%,+0.38%,+0.38%,+0.38%
8908.TWO,+2.23%,+1.17%,+0.33%,+0.00%,+0.17%,+0.17%,+0.16%,+1.32%,+1.63%,+0.32%
4174.TWO,+9.70%,+3.85%,-4.07%,-1.16%,-3.52%,-3.52%,-3.64%,+0.84%,+0.83%,-3.72%
6597.TWO,+0.00%,+0.00%,+0.00%,-4.73%,-3.09%,-3.09%,-7.48%,+0.45%,-0.45%,+0.45%
5276.TWO,+2.14%,+1.40%,+1.38%,+5.10%,-1.62%,-1.62%,+0.66%,+0.00%,+0.33%,-4.89%
6240.TWO,+1.63%,+1.28%,+5.70%,+5.39%,-2.27%,-2.27%,-2.62%,+0.30%,-2.08%,+0.91%
6812.TWO,+0.27%,+5.99%,+1.80%,-0.51%,-2.03%,-2.03%,-1.81%,+0.00%,-2.90%,+0.00%
8472.TWO,+0.00%,-1.98%,+0.00%,+0.00%,-0.51%,-0.51%,-5.58%,+0.43%,-1.50%,+0.00%
3306.TWO,+2.93%,+2.68%,+3.26%,-3.00%,-3.58%,-3.58%,-3.88%,+0.35%,+0.70%,+0.35%
6473.TWO,+0.32%,+3.14%,+4.62%,+0.32%,+0.00%,+0.00%,+0.00%,+0.31%,+0.00%,-3.13%
6127.TWO,+3.64%,+2.11%,+1.37%,-1.02%,+0.00%,+0.00%,-3.42%,+1.60%,+1.40%,-0.17%
7556.TWO,+0.00%,+6.36%,-2.14%,+0.44%,-1.30%,-1.30%,+0.44%,+0.44%,+0.00%,-0.87%
5206.TWO,+1.62%,-0.32%,+0.00%,-0.32%,-0.96%,-0.96%,-0.97%,+0.98%,-0.32%,+0.33%
5464.TWO,+3.64%,+5.26%,+3.96%,-3.41%,-1.66%,-1.66%,-2.95%,+0.65%,+2.16%,+0.21%
3284.TWO,+0.78%,+5.00%,+1.10%,+0.00%,-0.72%,-0.72%,-0.36%,+0.00%,+0.00%,-0.37%
4528.TWO,+0.25%,+1.47%,+0.24%,-0.72%,-0.12%,-0.12%,-1.33%,+0.98%,-0.24%,-0.49%
3709.TWO,+1.98%,+0.30%,+1.04%,-0.44%,+0.00%,+0.00%,-0.59%,+0.75%,+1.04%,+0.29%
5353.TWO,-0.48%,+0.24%,+0.72%,-0.95%,+1.45%,+1.45%,-0.48%,+0.72%,+0.24%,+0.00%
6129.TWO,+3.62%,+2.94%,+1.09%,+0.94%,-0.93%,-0.93%,-4.17%,+2.66%,+2.19%,-1.07%
5475.TWO,+2.54%,+2.65%,+0.17%,-1.03%,+0.17%,+0.17%,-3.47%,-0.54%,+0.54%,-1.62%
5289.TWO,+2.09%,-1.03%,+1.30%,+2.56%,-1.25%,-1.25%,-2.27%,+0.00%,+1.81%,+1.27%
5514.TWO,+0.71%,+0.00%,-1.65%,+0.24%,+0.24%,+0.24%,-0.24%,+0.00%,+0.00%,-1.43%
3587.TWO,+1.08%,+0.71%,+2.13%,+0.00%,-0.35%,-0.35%,-3.48%,+3.25%,+3.15%,-2.03%
5202.TWO,-1.37%,-0.28%,-0.56%,-0.28%,+0.28%,+0.28%,-0.56%,+0.00%,+1.98%,-1.39%
6532.TWO,+3.61%,+2.87%,-0.90%,-1.31%,-1.02%,-1.02%,-2.88%,+0.32%,+1.90%,-0.21%
3685.TWO,+6.10%,+0.29%,+0.29%,-3.81%,+1.83%,+1.83%,-3.44%,+1.40%,+1.68%,-1.35%
4529.TWO,-1.07%,+1.81%,+9.93%,-2.58%,-1.99%,-1.99%,-3.72%,+2.11%,+1.72%,+0.68%
3523.TWO,+9.66%,+4.85%,+4.62%,-0.80%,-3.24%,-3.24%,-2.93%,+7.76%,+0.00%,+0.00%
4908.TWO,+2.03%,+2.54%,+0.18%,-0.53%,+0.18%,+0.18%,-2.65%,+4.91%,+0.52%,+0.34%
6245.TWO,+1.71%,+1.12%,+0.55%,+0.00%,-1.28%,-1.28%,-1.49%,+0.00%,+0.38%,+2.44%
00726B.TWO,-0.36%,-0.20%,-0.54%,+0.00%,-0.49%,-0.49%,-0.21%,-0.13%,-0.13%,+0.47%
5009.TWO,+4.95%,+2.59%,+0.92%,+0.91%,+0.23%,+0.23%,-0.90%,+2.05%,-0.89%,+1.35%
6815.TWO,+3.75%,+1.31%,-0.65%,-0.22%,-2.29%,-2.29%,+0.22%,+1.89%,+0.33%,+0.87%
5278.TWO,+2.23%,+1.09%,-1.44%,-3.65%,+0.00%,+0.00%,-1.89%,-1.16%,+1.76%,+0.96%
3317.TWO,+1.64%,+3.82%,+1.56%,+0.28%,+0.56%,+0.56%,-2.07%,-0.28%,+1.41%,-0.28%
4416.TWO,+0.43%,-0.87%,+0.00%,+0.00%,+2.18%,+2.18%,-1.71%,-0.43%,+0.00%,+0.00%
4905.TWO,+1.13%,+0.00%,-0.56%,+0.00%,-0.19%,-0.19%,-0.75%,+0.38%,+0.00%,+0.00%
8155.TWO,+9.02%,-2.51%,-0.26%,-4.38%,+1.08%,+1.08%,-2.67%,+1.37%,+3.78%,-1.82%
6741.TWO,-5.21%,-0.44%,+1.99%,-1.30%,-3.51%,-3.51%,-5.45%,-2.16%,+2.21%,-2.16%
6696.TWO,-1.42%,-0.96%,+1.93%,+4.03%,+1.14%,+1.14%,-1.35%,-1.14%,+3.00%,-0.45%
4744.TWO,+4.89%,+2.33%,+0.40%,-2.13%,-0.27%,-0.27%,-5.46%,-9.68%,+1.12%,+1.11%
8359.TWO,+3.45%,+1.67%,+0.00%,+1.99%,-1.61%,-1.61%,+1.75%,+1.49%,+0.00%,+0.11%
4121.TWO,+2.58%,+0.00%,+0.00%,+0.75%,+0.00%,+0.00%,-2.49%,+1.53%,+0.76%,+0.50%
00773B.TWO,-1.91%,-0.41%,+0.02%,+0.31%,-1.66%,-1.66%,+0.02%,-0.39%,-1.16%,+0.30%
8042.TWO,+1.49%,+0.45%,+1.80%,-1.43%,+0.11%,+0.11%,-1.23%,+0.23%,-0.45%,+0.11%
6642.TWO,+1.76%,-0.14%,-0.58%,+0.15%,+0.00%,+0.00%,+1.01%,+0.86%,-0.43%,+0.29%
4402.TWO,+1.63%,+0.00%,+0.58%,-0.43%,-0.44%,-0.44%,-0.88%,+1.62%,-0.58%,-1.02%
8034.TWO,+6.10%,+0.27%,+1.91%,-1.07%,-0.81%,-0.81%,-7.10%,-0.59%,+1.78%,+9.88%
4109.TWO,+0.79%,+0.78%,-2.33%,-1.59%,+0.81%,+0.81%,+0.80%,+1.19%,+3.14%,-0.38%
8024.TWO,+2.95%,+3.07%,+0.20%,+0.20%,-0.40%,-0.40%,-4.56%,+2.70%,+0.81%,-1.20%
4503.TWO,+9.98%,+0.94%,-1.40%,+1.57%,+0.15%,+0.15%,-4.17%,+2.26%,+0.32%,-1.26%
6461.TWO,-0.52%,+0.00%,+0.78%,-0.26%,-0.52%,-0.52%,-2.08%,-0.27%,+1.33%,-0.79%
2256.TWO,+0.39%,+6.82%,+1.35%,+5.21%,-4.14%,-4.14%,-2.16%,+0.00%,+1.23%,-0.97%
3339.TWO,+5.88%,-0.76%,+4.33%,-2.93%,+9.80%,+9.80%,+2.97%,+4.89%,-1.69%,-1.08%
6026.TWO,+4.15%,+2.74%,-0.24%,-0.97%,+2.70%,+2.70%,-3.10%,-0.74%,+1.24%,-0.74%
4538.TWO,+0.00%,+0.00%,+0.00%,-1.84%,+3.75%,+3.75%,-2.26%,+0.92%,+1.60%,+0.00%
2719.TWO,+3.76%,+0.00%,+0.00%,+0.36%,-1.81%,-1.81%,-1.47%,+0.75%,+0.00%,+8.15%
6492.TWO,-1.58%,-1.30%,+0.81%,-0.70%,+1.22%,+1.22%,-2.90%,+0.00%,+0.21%,-2.26%
6665.TWO,+0.42%,-0.21%,+0.32%,-0.11%,-0.11%,-0.11%,-0.63%,+0.32%,+0.64%,+1.37%
3323.TWO,+3.54%,+0.98%,-0.36%,-0.49%,-1.22%,-1.22%,-1.11%,+0.00%,+0.87%,-0.12%
6648.TWO,-0.97%,-1.17%,-2.97%,+3.06%,-0.59%,-0.59%,-4.18%,+3.53%,+0.80%,-1.39%
8091.TWO,+3.08%,+5.72%,+0.94%,-3.50%,+1.81%,+1.81%,-2.97%,-0.24%,+2.57%,+3.82%
2064.TWO,+1.66%,+3.81%,-1.84%,-0.80%,+0.27%,+0.27%,-0.27%,+0.27%,+1.34%,-1.86%
00870B.TWO,-0.73%,-1.08%,-0.29%,+0.43%,-0.71%,-0.71%,-0.72%,-0.32%,-0.09%,+0.44%
6187.TWO,+3.42%,+2.07%,+2.02%,+0.40%,+1.98%,+1.98%,+1.16%,+2.30%,+1.12%,-1.85%
2252.TWO,+1.79%,+0.12%,-0.94%,-0.24%,+0.00%,+0.00%,+0.12%,+0.12%,+0.00%,-0.59%
6027.TWO,-4.60%,+4.33%,-3.91%,+5.19%,-0.23%,-0.23%,-1.65%,+4.31%,-4.82%,+4.46%
8941.TWO,+0.00%,-0.93%,+1.20%,+0.13%,-0.13%,-0.13%,-0.79%,+0.40%,+0.00%,+0.66%
3285.TWO,+1.82%,-1.34%,-1.59%,-1.84%,-0.94%,-0.94%,+0.00%,-0.24%,+0.24%,-1.42%
3581.TWO,+1.95%,+0.76%,+2.46%,+0.37%,-1.10%,-1.10%,-2.79%,+0.77%,+0.57%,+0.38%
5301.TWO,+2.28%,-0.35%,+0.00%,+2.12%,-3.69%,-3.69%,+1.80%,+0.47%,+9.95%,+9.69%
5488.TWO,+3.65%,+1.32%,+0.65%,-0.86%,-0.54%,-0.54%,-3.07%,-0.11%,-0.45%,+1.59%
8938.TWO,+3.75%,-1.57%,+6.36%,+0.00%,-1.84%,-1.84%,-1.29%,-0.71%,+0.84%,-0.83%
5310.TWO,-0.67%,+0.67%,+0.00%,-1.67%,+0.00%,+0.00%,-2.54%,+7.13%,-9.90%,+9.19%
4401.TWO,+2.96%,+0.43%,+1.00%,-1.13%,+0.14%,+0.14%,-0.86%,-1.45%,+1.17%,-0.87%
6147.TWO,-0.15%,+1.62%,+0.15%,+1.01%,-0.57%,-0.57%,-1.73%,-0.29%,+0.15%,+1.18%
4573.TWO,-3.40%,+0.00%,+0.00%,+0.37%,-4.06%,-4.06%,+3.08%,-2.99%,+1.92%,+0.38%
8032.TWO,+1.30%,+5.30%,-2.26%,+0.71%,-0.18%,-0.18%,+0.35%,+0.18%,+0.53%,+0.35%
6667.TWO,+6.15%,+1.09%,+2.15%,-1.52%,+0.12%,+0.12%,-3.32%,+2.58%,+3.83%,-2.07%
6231.TWO,+0.87%,+4.32%,+3.79%,+0.68%,-0.45%,-0.45%,+1.48%,-0.45%,+2.48%,-1.32%
6817.TWO,+1.44%,-2.71%,+2.92%,+3.23%,-1.25%,-1.25%,+1.27%,-0.88%,-2.90%,+0.00%
00751B.TWO,-1.67%,-0.95%,+0.10%,+0.32%,-1.59%,-1.59%,+0.17%,-0.54%,-1.30%,+0.33%
5015.TWO,+0.52%,+0.91%,+0.52%,+0.77%,+0.64%,+0.64%,-0.13%,-0.63%,-0.13%,+0.13%
1269.TWO,-0.36%,+2.16%,+1.76%,+0.00%,+0.35%,+0.35%,-0.69%,+0.69%,-2.76%,+0.00%
6716.TWO,+1.06%,+0.70%,+3.11%,-0.34%,+1.01%,+1.01%,-3.00%,+0.69%,+1.37%,+0.34%
5344.TWO,+2.92%,+1.21%,+8.00%,-3.52%,+0.58%,+0.58%,-5.34%,+0.81%,+10.00%,-1.64%
3664.TWO,-0.22%,-0.98%,+0.00%,-1.66%,-0.11%,-0.11%,-0.34%,+0.11%,+0.11%,+1.80%
3218.TWO,+0.00%,+1.69%,+0.55%,-1.83%,+4.67%,+4.67%,+0.54%,+1.95%,+0.35%,+0.35%
3325.TWO,+3.01%,+0.29%,+0.58%,-0.58%,+0.87%,+0.87%,-1.73%,+0.00%,+1.76%,-0.29%
5228.TWO,+0.34%,+0.00%,+1.18%,+0.00%,+5.98%,+5.98%,+3.92%,-2.41%,-1.39%,+0.31%
4161.TWO,-0.37%,+0.38%,-0.19%,-0.19%,+0.56%,+0.56%,-0.19%,-0.94%,+2.08%,+0.74%
6536.TWO,+1.87%,+0.00%,+0.00%,+4.29%,-2.94%,-2.94%,+5.15%,-0.58%,+10.14%,+0.53%
5452.TWO,+4.73%,+2.85%,+0.00%,+3.46%,+1.12%,+1.12%,+0.22%,-0.22%,+0.00%,+1.55%
3259.TWO,-0.18%,-1.28%,+0.37%,-0.74%,-0.19%,-0.19%,-2.04%,+1.52%,+0.93%,-0.18%
6279.TWO,+4.44%,+0.77%,+1.53%,-0.38%,-1.52%,-1.52%,-1.92%,-1.18%,+0.00%,+0.00%
3324.TWO,+6.65%,+1.94%,-0.21%,-2.75%,-0.22%,-0.22%,+0.65%,+3.90%,+1.04%,+0.21%
6737.TWO,-1.02%,-0.15%,+0.15%,-1.18%,+2.54%,+2.54%,+0.73%,-1.45%,-0.59%,-0.15%
5254.TWO,+0.00%,+2.08%,-2.04%,+2.08%,+2.45%,+2.45%,-1.20%,+1.21%,+0.00%,-1.99%
3577.TWO,+5.46%,+2.22%,+3.91%,+3.76%,+3.36%,+3.36%,-8.70%,+6.69%,+2.80%,-2.46%
3357.TWO,+2.09%,+0.41%,+1.63%,+0.00%,-0.80%,-0.80%,-2.02%,-0.41%,+1.24%,+0.82%
4609.TWO,+5.68%,-2.11%,+1.40%,-1.27%,+0.32%,+0.32%,-3.54%,+0.00%,-1.89%,-2.04%
6146.TWO,-1.20%,+0.97%,-0.24%,-1.69%,+0.49%,+0.49%,-3.41%,-0.51%,+1.78%,-1.25%
6221.TWO,+1.02%,+0.50%,-0.60%,+0.10%,-0.10%,-0.10%,-0.30%,-0.61%,-0.10%,+0.00%
4431.TWO,-5.31%,-1.23%,-0.18%,-0.36%,+0.00%,+0.00%,-5.35%,-1.13%,-0.57%,+4.98%
8489.TWO,+1.53%,+4.80%,+0.00%,-1.05%,-1.59%,-1.59%,-3.76%,+0.98%,+0.14%,+0.55%
6844.TWO,+0.62%,-2.48%,+0.96%,+0.63%,-1.57%,-1.57%,+1.59%,-0.94%,-0.32%,-0.95%
6738.TWO,+0.63%,-1.25%,+0.00%,-0.16%,-0.16%,-0.16%,+0.00%,+0.00%,-1.43%,-1.45%
8935.TWO,+0.72%,-0.71%,+0.36%,+4.29%,+9.93%,+9.93%,+0.00%,-6.54%,-0.67%,-2.68%
8342.TWO,+2.15%,+0.00%,+0.00%,+0.00%,-1.15%,-1.15%,+0.19%,+1.16%,+0.00%,-0.57%
2733.TWO,+0.00%,+0.00%,+0.00%,+0.00%,-0.68%,-0.68%,+0.00%,+10.34%,-0.63%,+4.40%
5547.TWO,+0.00%,+3.90%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
5227.TWO,-2.04%,+1.34%,+5.79%,-1.82%,-1.16%,-1.16%,-4.00%,+1.35%,+0.85%,+2.40%
3521.TWO,+2.90%,-0.70%,-0.35%,-0.71%,-0.72%,-0.72%,-1.81%,+0.00%,+0.37%,-0.37%
3564.TWO,+1.61%,+2.81%,-3.25%,+0.00%,-0.53%,-0.53%,-2.31%,-0.91%,+0.18%,+0.37%
6419.TWO,-3.32%,+2.19%,+0.76%,+5.46%,-2.16%,-2.16%,-2.21%,-1.35%,+8.38%,-4.92%
2724.TWO,-7.98%,-2.67%,-4.11%,+0.00%,-3.21%,-3.21%,-0.37%,-1.11%,+0.00%,-0.37%
3232.TWO,+3.98%,+6.51%,+1.62%,+0.88%,-1.05%,-1.05%,-2.84%,+0.73%,+3.44%,-1.40%
6676.TWO,+7.22%,-2.45%,-0.42%,-1.47%,-0.85%,-0.85%,-2.15%,-1.98%,+1.12%,+3.33%
7530.TWO,+2.93%,-2.28%,+1.17%,+0.43%,-0.43%,-0.43%,-0.58%,-0.29%,-2.18%,-0.74%
00787B.TWO,-1.16%,-1.17%,-0.13%,+0.53%,-0.83%,-0.83%,+0.05%,-0.41%,-1.15%,-0.49%
4565.TWO,-1.70%,-1.21%,-0.70%,-1.06%,+0.18%,+0.18%,-0.53%,+1.79%,-1.40%,+0.18%
6015.TWO,+4.43%,+2.42%,+0.30%,-0.29%,-4.44%,-4.44%,-2.17%,+0.00%,+0.63%,-0.31%
8291.TWO,-4.17%,+0.00%,+2.85%,-2.19%,+0.00%,+0.00%,+0.00%,+0.00%,+13.88%,-10.88%
6865.TWO,-0.80%,-0.27%,-4.61%,+0.00%,-4.55%,-4.55%,-13.39%,-1.03%,+1.39%,-0.34%
6210.TWO,+1.24%,+0.37%,+0.49%,+0.73%,-0.72%,-0.72%,-0.97%,+0.00%,+0.49%,+0.00%
6784.TWO,+3.39%,+0.00%,-4.10%,-0.51%,+0.52%,+0.52%,+0.00%,-1.03%,+0.52%,+0.34%
00845B.TWO,-0.31%,-0.46%,-0.17%,-0.06%,-0.43%,-0.43%,+0.23%,-0.78%,+0.06%,-0.12%
2071.TWO,+0.00%,+0.23%,+0.00%,-4.55%,-0.48%,-0.48%,+3.35%,+3.01%,-2.92%,+0.00%
5859.TWO,+1.16%,+1.15%,-1.89%,+0.38%,+0.38%,+0.38%,-1.91%,+0.39%,-0.39%,+0.39%
5543.TWO,+0.00%,-1.17%,-1.69%,+1.38%,+0.00%,+0.00%,+0.00%,+0.17%,+1.19%,+0.00%
3691.TWO,+0.28%,+2.23%,+0.27%,+0.00%,-0.27%,-0.27%,-2.73%,-0.28%,+0.56%,-1.40%
6561.TWO,+0.19%,+0.19%,+0.19%,-0.19%,-0.19%,-0.19%,-1.13%,+0.19%,+0.57%,+1.14%
4760.TWO,+1.12%,-0.89%,+0.00%,+0.00%,-0.22%,-0.22%,-1.35%,-0.23%,+0.11%,-0.80%
4806.TWO,+0.00%,-3.65%,+5.21%,-3.15%,+0.47%,+0.47%,-2.78%,+0.00%,-2.38%,+0.98%
3078.TWO,+2.13%,+1.56%,+0.64%,-0.13%,-0.26%,-0.26%,-1.92%,+0.65%,+1.17%,+0.90%
6829.TWO,+0.83%,+0.00%,+0.00%,-0.51%,-0.52%,-0.52%,-0.10%,-3.42%,-2.58%,-0.33%
3388.TWO,+1.45%,+0.84%,+0.24%,-0.12%,-0.12%,-0.12%,-0.83%,+0.12%,+0.72%,+0.36%
3115.TWO,-3.62%,-0.38%,+0.38%,+0.75%,+0.00%,+0.00%,+2.99%,-2.54%,-1.12%,+0.00%
6259.TWO,+1.12%,+0.55%,+7.13%,+9.22%,+6.72%,+6.72%,+7.76%,-1.90%,-1.94%,+2.26%
6103.TWO,+0.00%,+0.00%,+10.65%,-1.11%,+0.00%,+0.00%,-4.59%,+0.35%,+0.00%,-2.10%
6864.TWO,+4.63%,+0.00%,-2.88%,-1.98%,+3.03%,+3.03%,-20.59%,-9.14%,-2.99%,+1.40%
6599.TWO,+1.27%,+0.84%,-0.41%,+3.33%,+19.56%,+19.56%,-0.17%,-0.17%,+0.00%,+0.00%
6596.TWO,+1.99%,+0.72%,+0.31%,-0.81%,+2.36%,+2.36%,-1.60%,+0.31%,+1.12%,+1.20%
6160.TWO,+2.10%,+2.35%,+1.44%,-3.40%,+0.29%,+0.29%,-5.26%,+1.54%,+0.30%,+0.91%
5426.TWO,+1.33%,+1.75%,+0.86%,-0.43%,+0.43%,+0.43%,-1.71%,+0.00%,+0.43%,-0.43%
4980.TWO,+1.87%,-0.32%,+6.82%,-0.81%,+2.04%,+2.04%,-5.51%,+2.01%,-0.62%,-2.09%
8048.TWO,+0.00%,+1.31%,+5.31%,-0.54%,+0.82%,+0.82%,-1.90%,-3.05%,+2.00%,-0.84%
7584.TWO,+1.21%,+1.80%,+3.68%,-6.38%,-2.12%,-2.12%,+5.57%,-1.47%,-1.19%,+12.50%
8050.TWO,+1.29%,+2.04%,+0.25%,+0.50%,-0.37%,-0.37%,+0.12%,-0.50%,+0.38%,+0.62%
6814.TWO,+0.41%,-1.08%,+0.00%,+0.14%,+0.00%,+0.00%,-3.53%,+3.24%,-0.41%,+0.00%
3455.TWO,+0.73%,+7.00%,+9.62%,-2.63%,+1.80%,+1.80%,-9.73%,+0.00%,+1.47%,-2.42%
6122.TWO,+1.23%,+1.63%,+0.40%,+1.20%,+0.00%,+0.00%,-1.18%,+0.00%,+0.00%,-0.40%
6435.TWO,+1.52%,+3.37%,+1.45%,+0.00%,+10.00%,+10.00%,-0.32%,-2.28%,+2.33%,+0.00%
3633.TWO,+0.70%,+2.88%,+1.12%,-2.44%,+2.38%,+2.38%,-1.88%,+1.69%,-2.11%,-3.06%
8942.TWO,+0.75%,+1.64%,+1.32%,-0.14%,-0.14%,-0.14%,-0.29%,-0.15%,+0.44%,-0.29%
6530.TWO,+6.90%,+1.56%,+0.88%,-1.52%,-0.66%,-0.66%,-0.67%,-1.12%,-0.23%,-1.13%
3226.TWO,+3.03%,+0.46%,+0.62%,-3.37%,+0.48%,+0.48%,+1.58%,+0.00%,-0.62%,-1.41%
2755.TWO,-0.18%,+1.07%,-1.41%,+1.25%,+0.00%,+0.00%,+9.88%,-8.67%,+0.00%,+0.00%
3390.TWO,+4.04%,+3.88%,-1.10%,-2.22%,-1.59%,-1.59%,-4.85%,+0.97%,+0.96%,+0.48%
4117.TWO,-0.82%,-5.35%,+0.58%,+4.03%,+2.49%,+2.49%,-6.89%,+2.18%,-0.14%,-2.28%
8038.TWO,-0.12%,+2.60%,+3.11%,-4.46%,-1.40%,-1.40%,-2.37%,+0.12%,+0.61%,-0.36%
4726.TWO,-1.95%,-0.25%,+0.37%,-1.73%,+0.13%,+0.13%,-0.13%,-0.38%,+1.52%,+1.75%
8349.TWO,-0.82%,+0.33%,+0.66%,-0.98%,+0.99%,+0.99%,-0.49%,-0.33%,+0.50%,-0.33%
4530.TWO,+3.67%,+0.55%,+0.00%,+0.11%,+0.99%,+0.99%,+0.54%,-2.70%,+0.22%,-0.22%
6493.TWO,-0.21%,-3.62%,+0.00%,+3.54%,+0.00%,+0.00%,-1.71%,+1.74%,+0.00%,-2.14%
00760B.TWO,-0.66%,-0.41%,-0.17%,+0.42%,-1.16%,-1.16%,-0.34%,+0.00%,-0.08%,+0.51%
8931.TWO,+0.16%,+1.43%,-0.31%,+0.47%,-1.25%,-1.25%,+0.79%,+0.00%,+0.16%,+0.31%
6654.TWO,+0.24%,+1.88%,+0.23%,+0.12%,-0.69%,-0.69%,-4.98%,+0.00%,+1.83%,+0.48%
3693.TWO,+2.94%,+9.90%,-0.69%,+0.17%,-3.14%,-3.14%,-2.88%,-0.37%,+0.37%,-0.37%
6290.TWO,+1.41%,+1.99%,+0.78%,+0.97%,+0.19%,+0.19%,-2.30%,-0.20%,+0.98%,+0.39%
6234.TWO,+2.24%,+0.49%,+0.00%,+0.24%,-0.24%,-0.24%,-1.70%,+0.25%,+0.25%,+0.74%
3360.TWO,+2.31%,+0.00%,+0.97%,+0.00%,-0.64%,-0.64%,-1.61%,+0.33%,+1.30%,+2.25%
2249.TWO,+1.35%,-1.67%,+0.00%,+0.00%,+0.00%,+0.00%,-1.69%,+0.00%,+1.72%,+0.00%
3260.TWO,+3.11%,+0.12%,+1.39%,+4.11%,-0.77%,-0.77%,-0.88%,-1.12%,+2.82%,+0.22%
2035.TWO,+2.98%,-0.41%,-0.14%,+0.42%,+0.14%,+0.14%,+0.00%,-0.14%,+0.00%,-0.55%
6418.TWO,+1.77%,-0.58%,+1.46%,+3.45%,-1.39%,-1.39%,+2.54%,+6.32%,+5.94%,+1.22%
5230.TWO,+2.30%,+3.29%,+0.34%,-1.00%,-0.51%,-0.51%,-2.71%,+0.52%,+1.39%,-0.85%
3169.TWO,+0.00%,+2.67%,+4.02%,-2.05%,+1.86%,+1.86%,-7.74%,+1.73%,+6.55%,-2.05%
3516.TWO,+1.83%,+0.90%,+0.30%,-1.18%,+2.40%,+2.40%,+0.00%,-1.75%,+2.68%,-0.87%
3071.TWO,+5.21%,+1.95%,-0.35%,+0.35%,+2.43%,+2.43%,-3.39%,+1.40%,+0.35%,+0.86%
6819.TWO,+4.95%,-1.96%,+0.13%,+2.67%,-0.52%,-0.52%,-0.65%,+0.13%,-0.52%,+2.90%
2948.TWO,+1.43%,+0.00%,+0.00%,+0.00%,+2.82%,+2.82%,-1.37%,+0.69%,+0.69%,+0.14%
4741.TWO,-0.57%,+1.52%,+0.00%,+0.00%,-0.37%,-0.37%,+0.75%,-2.61%,+2.49%,+0.00%
6847.TWO,+0.00%,+0.00%,+0.00%,+0.00%,-0.63%,-0.63%,+0.64%,-1.90%,+0.00%,+0.00%
8906.TWO,+3.05%,+0.54%,-0.53%,-0.54%,-0.27%,-0.27%,-1.08%,+1.10%,+0.54%,+0.81%
4966.TWO,-5.75%,+1.33%,+1.05%,+6.74%,+1.70%,+1.70%,-2.39%,-0.24%,+1.47%,-1.69%
6186.TWO,+1.95%,+0.19%,+0.00%,-0.19%,+1.15%,+1.15%,-1.13%,+0.00%,-0.19%,+0.19%
6595.TWO,+0.00%,+0.25%,+0.00%,-0.49%,+0.25%,+0.25%,-0.74%,+0.25%,-4.43%,+3.61%
6169.TWO,-3.96%,+1.65%,+4.26%,-2.53%,-1.60%,-1.60%,-2.03%,-1.04%,+0.00%,+0.42%
8171.TWO,+2.73%,+2.86%,-0.60%,-0.20%,-0.80%,-0.80%,-2.42%,+0.52%,+0.82%,+0.00%
8085.TWO,-0.54%,+0.00%,-0.55%,-0.27%,+0.00%,+0.00%,+0.00%,-0.28%,+1.10%,-2.19%
8416.TWO,+0.00%,+1.23%,+0.40%,-0.40%,-0.40%,-0.40%,+0.00%,+0.00%,+0.41%,-0.81%
1570.TWO,+2.49%,+1.94%,+2.62%,-1.39%,-3.29%,-3.29%,-2.19%,+0.50%,+0.25%,+0.99%
3444.TWO,+4.78%,+2.55%,+2.49%,-1.74%,-1.24%,-1.24%,-3.94%,+1.12%,+1.84%,-0.54%
8027.TWO,+3.43%,+3.87%,+0.27%,-1.73%,+0.14%,+0.14%,-4.99%,+1.70%,+0.42%,+1.39%
4991.TWO,+0.56%,+0.33%,+2.99%,-0.54%,+0.43%,+0.43%,-2.80%,-0.44%,+0.22%,+0.00%
4542.TWO,+2.13%,+0.00%,+1.04%,+0.86%,-2.56%,-2.56%,-1.40%,+0.18%,-0.35%,+0.00%
3597.TWO,+3.55%,+0.86%,+0.17%,-0.34%,-2.04%,-2.04%,-2.26%,-0.71%,+1.08%,-0.35%
5536.TWO,+1.37%,+4.97%,-0.86%,-0.87%,-0.44%,-0.44%,-3.30%,+0.23%,+1.59%,-1.12%
6104.TWO,+9.77%,+3.51%,+9.95%,+1.44%,+9.94%,+9.94%,-2.21%,-7.55%,+0.20%,-3.87%
4197.TWO,+0.00%,+2.36%,+0.00%,-3.46%,+1.99%,+1.99%,+0.00%,+0.00%,-1.95%,-0.40%
4192.TWO,-0.34%,+5.18%,+8.70%,+0.45%,-0.75%,-0.75%,-4.24%,-1.58%,+0.96%,+2.23%
8074.TWO,+2.41%,-0.47%,+0.24%,+0.24%,+0.24%,+0.24%,-1.17%,+0.24%,+0.47%,-0.47%
2245.TWO,+0.00%,-0.47%,+0.00%,+0.00%,+3.92%,+3.92%,+1.06%,+0.00%,+0.00%,+0.00%
